global_name,lower_hz,upper_hz,equation,complexity,loss,train_rmse,validation_rmse,test_rmse,train_mae,validation_mae,test_mae,test_r2,n_rows_used
global_100_4950,100.0,4950.0,(10.771729 / sqrt(f)) - -0.09811471,6,0.012841904,0.11332212248824655,0.10892517521314503,0.10474912843839125,0.08199758529410114,0.08047501090115401,0.07937821285695626,0.688769485075203,128000
