complexity,loss,equation,score,sympy_format,lambda_format
1,0.014305179,-0.20809935,0.0,-0.208099350000000,PySRFunction(X=>-0.208099350000000)
3,0.01233334,-0.68363285 / log10_f,0.07415773750729061,-0.68363285/log10_f,PySRFunction(X=>-0.68363285/log10_f)
6,0.010876465,log(log10_sigma - log10_k0_prime__f2_low) / log10_k0_prime,0.04190162799033886,log(-log10_k0_prime__f2_low + log10_sigma)/log10_k0_prime,PySRFunction(X=>log(-log10_k0_prime__f2_low + log10_sigma)/log10_k0_prime)
8,0.010146317,log((log10_sigma - log10_k0_prime__f2_low) - log10_k0_prime__f2_low) / log10_k0_prime,0.03474524902456799,log(-2*log10_k0_prime__f2_low + log10_sigma)/log10_k0_prime,PySRFunction(X=>log(-2*log10_k0_prime__f2_low + log10_sigma)/log10_k0_prime)
10,0.009826786,-0.09882753 / (sqrt(-3.2417848 / (log10_k0_prime__f2_low + -0.64812493)) / log10_f),0.015999430045371524,-0.0548890672038011*log10_f/sqrt(-1/(log10_k0_prime__f2_low - 0.64812493)),PySRFunction(X=>-0.0548890672038011*log10_f/sqrt(-1/(log10_k0_prime__f2_low - 0.64812493)))
11,0.007788548,(log10_k0_prime__f2_low * (((log10_f * 8.526699) + -26.448498) * log10_k0_prime__f2_high)) - 0.30108714,0.23245747270755202,log10_k0_prime__f2_high*log10_k0_prime__f2_low*(log10_f*8.526699 - 26.448498) - 1*0.30108714,PySRFunction(X=>log10_k0_prime__f2_high*log10_k0_prime__f2_low*(log10_f*8.526699 - 26.448498) - 1*0.30108714)
17,0.00730395,((((log10_f * 6.363015) + -19.275421) * ((alpha_infinity * log10_k0_prime__f2_high) * log10_k0_prime__f2_low)) / (log10_sigma / log10_f)) - 0.31254756,0.01070652533214992,alpha_infinity*log10_k0_prime__f2_high*log10_k0_prime__f2_low*(log10_f*6.363015 - 19.275421)/((log10_sigma/log10_f)) - 1*0.31254756,PySRFunction(X=>alpha_infinity*log10_k0_prime__f2_high*log10_k0_prime__f2_low*(log10_f*6.363015 - 19.275421)/((log10_sigma/log10_f)) - 1*0.31254756)
