Frequency in Hz	Silk_99 Normalized Surface Impedance continuous Re	Frequency in Hz	Silk_99 Normalized Surface Impedance continuous Im	
884,375	0,679012656211853	884,375	-1,83244287967682	
887,5	0,689536571502686	887,5	-1,82251083850861	
890,625	0,682370841503143	890,625	-1,8119843006134	
893,75	0,664052963256836	893,75	-1,80904078483582	
896,875	0,664618670940399	896,875	-1,79573357105255	
900	0,66841983795166	900	-1,79578542709351	
903,125	0,672594904899597	903,125	-1,78274810314178	
906,25	0,670129954814911	906,25	-1,77444899082184	
909,375	0,658957242965698	909,375	-1,77381300926208	
912,5	0,651801645755768	912,5	-1,7575216293335	
915,625	0,653031706809998	915,625	-1,74677062034607	
918,75	0,659206926822662	918,75	-1,73776793479919	
921,875	0,664303839206696	921,875	-1,72870981693268	
925	0,663140833377838	925	-1,72443103790283	
928,125	0,657022893428802	928,125	-1,7284392118454	
931,25	0,655674159526825	931,25	-1,70231461524963	
934,375	0,656700313091278	934,375	-1,69794094562531	
937,5	0,65721070766449	937,5	-1,68890535831451	
940,625	0,658476412296295	940,625	-1,68549454212189	
943,75	0,649323344230652	943,75	-1,67052149772644	
946,875	0,64982795715332	946,875	-1,66592013835907	
950	0,653258562088013	950	-1,659512758255	
953,125	0,653632581233978	953,125	-1,65644299983978	
956,25	0,657840609550476	956,25	-1,64595472812653	
959,375	0,657289505004883	959,375	-1,63359534740448	
962,5	0,650526463985443	962,5	-1,62651634216309	
965,625	0,652243852615356	965,625	-1,62020015716553	
968,75	0,649788200855255	968,75	-1,62018346786499	
971,875	0,652165532112122	971,875	-1,60440480709076	
975	0,655422508716583	975	-1,60021770000458	
978,125	0,655535519123077	978,125	-1,59365892410278	
981,25	0,658999264240265	981,25	-1,58286786079407	
984,375	0,654673516750336	984,375	-1,57844960689545	
987,5	0,655049085617065	987,5	-1,57198095321655	
990,625	0,658218443393707	990,625	-1,56730937957764	
993,75	0,65152782201767	993,75	-1,55844986438751	
996,875	0,652283668518066	996,875	-1,55410289764404	
1000	0,650290071964264	1000	-1,54456984996796	
1003,125	0,654469192028046	1003,125	-1,5410053730011	
1006,25	0,654946267604828	1006,25	-1,53463280200958	
1009,375	0,653844177722931	1009,375	-1,52564656734467	
1012,5	0,655486583709717	1012,5	-1,52368128299713	
1015,625	0,652758359909058	1015,625	-1,52114021778107	
1018,75	0,650683224201202	1018,75	-1,50633978843689	
1021,875	0,653095304965973	1021,875	-1,50547337532043	
1025	0,654024839401245	1025	-1,49548971652985	
1028,125	0,653862833976746	1028,125	-1,49188995361328	
1031,25	0,650500357151031	1031,25	-1,4905993938446	
1034,375	0,64988249540329	1034,375	-1,48161900043488	
1037,5	0,650775194168091	1037,5	-1,47541165351868	
1040,625	0,648196280002594	1040,625	-1,46996915340424	
1043,75	0,649470865726471	1043,75	-1,46681320667267	
1046,875	0,651207625865936	1046,875	-1,46208822727203	
1050	0,64527952671051	1050	-1,45196378231049	
1053,125	0,641340851783752	1053,125	-1,44926691055298	
1056,25	0,642245411872864	1056,25	-1,43917894363403	
1059,375	0,642235457897186	1059,375	-1,4378696680069	
1062,5	0,639011800289154	1062,5	-1,43287479877472	
1065,625	0,635899782180786	1065,625	-1,42029774188995	
1068,75	0,642744898796082	1068,75	-1,41769409179688	
1071,875	0,642944097518921	1071,875	-1,40998864173889	
1075	0,641496658325195	1075	-1,40546143054962	
1078,125	0,635631024837494	1078,125	-1,40171003341675	
1081,25	0,642809510231018	1081,25	-1,3847519159317	
1084,375	0,640122294425964	1084,375	-1,38385629653931	
1087,5	0,639850318431854	1087,5	-1,37943255901337	
1090,625	0,640977084636688	1090,625	-1,3754369020462	
1093,75	0,639598727226257	1093,75	-1,36988461017609	
1096,875	0,640959858894348	1096,875	-1,36001861095428	
1100	0,641554772853851	1100	-1,35314273834229	
1103,125	0,640714049339294	1103,125	-1,34660792350769	
1106,25	0,645884275436401	1106,25	-1,34316980838776	
1109,375	0,636151254177094	1109,375	-1,33494341373444	
1112,5	0,636823534965515	1112,5	-1,33538520336151	
1115,625	0,646205186843872	1115,625	-1,32637894153595	
1118,75	0,635473608970642	1118,75	-1,32396066188812	
1121,875	0,640284299850464	1121,875	-1,3223625421524	
1125	0,634996652603149	1125	-1,3179589509964	
1128,125	0,633755803108215	1128,125	-1,31281459331512	
1131,25	0,636327087879181	1131,25	-1,29679560661316	
1134,375	0,639439404010773	1134,375	-1,29930245876312	
1137,5	0,630910396575928	1137,5	-1,30143976211548	
1140,625	0,626564979553223	1140,625	-1,2855349779129	
1143,75	0,632788479328156	1143,75	-1,28485095500946	
1146,875	0,632318317890167	1146,875	-1,27669250965118	
1150	0,634323716163635	1150	-1,26530921459198	
1153,125	0,636509954929352	1153,125	-1,26470386981964	
1156,25	0,631724655628204	1156,25	-1,26813328266144	
1159,375	0,627466917037964	1159,375	-1,25811505317688	
1162,5	0,632061243057251	1162,5	-1,26153242588043	
1165,625	0,630945324897766	1165,625	-1,25038754940033	
1168,75	0,630864202976227	1168,75	-1,24577152729034	
1171,875	0,626398384571075	1171,875	-1,24314653873444	
1175	0,626024544239044	1175	-1,23272395133972	
1178,125	0,625893950462341	1178,125	-1,23048961162567	
1181,25	0,628058791160584	1181,25	-1,22931444644928	
1184,375	0,625518560409546	1184,375	-1,21907258033752	
1187,5	0,622656166553497	1187,5	-1,21091341972351	
1190,625	0,62468820810318	1190,625	-1,20752394199371	
1193,75	0,625287413597107	1193,75	-1,21084427833557	
1196,875	0,628487884998322	1196,875	-1,20429730415344	
1200	0,623845994472504	1200	-1,19074964523315	
1203,125	0,625103175640106	1203,125	-1,18756222724915	
1206,25	0,633623719215393	1206,25	-1,18413507938385	
1209,375	0,624169528484344	1209,375	-1,16920435428619	
1212,5	0,619479238986969	1212,5	-1,16030704975128	
1215,625	0,623759210109711	1215,625	-1,16418623924255	
1218,75	0,61922413110733	1218,75	-1,15516829490662	
1221,875	0,624702036380768	1221,875	-1,15246450901031	
1225	0,623067855834961	1225	-1,15346240997314	
1228,125	0,618971228599548	1228,125	-1,13661372661591	
1231,25	0,6198770403862	1231,25	-1,13725030422211	
1234,375	0,620236575603485	1234,375	-1,13756167888641	
1237,5	0,614013373851776	1237,5	-1,12793958187103	
1240,625	0,619585692882538	1240,625	-1,12282574176788	
1243,75	0,618186295032501	1243,75	-1,11725556850433	
1246,875	0,620578289031982	1246,875	-1,11413955688477	
1250	0,623683929443359	1250	-1,10582399368286	
1253,125	0,617700517177582	1253,125	-1,10152101516724	
1256,25	0,617938458919525	1256,25	-1,0910450220108	
1259,375	0,619660258293152	1259,375	-1,08873534202576	
1262,5	0,622413754463196	1262,5	-1,08743011951447	
1265,625	0,621984422206879	1265,625	-1,08270752429962	
1268,75	0,619169890880585	1268,75	-1,0772203207016	
1271,875	0,622576832771301	1271,875	-1,071702003479	
1275	0,620952069759369	1275	-1,0676087141037	
1278,125	0,622463762760162	1278,125	-1,0617743730545	
1281,25	0,619931399822235	1281,25	-1,05893456935883	
1284,375	0,62247633934021	1284,375	-1,05819237232208	
1287,5	0,619258105754852	1287,5	-1,05566036701202	
1290,625	0,617490231990814	1290,625	-1,0478173494339	
1293,75	0,621854484081268	1293,75	-1,04490339756012	
1296,875	0,621700644493103	1296,875	-1,03654456138611	
1300	0,615419149398804	1300	-1,03738033771515	
1303,125	0,613629221916199	1303,125	-1,03264653682709	
1306,25	0,61779659986496	1306,25	-1,02942371368408	
1309,375	0,618885457515717	1309,375	-1,02235066890717	
1312,5	0,616487205028534	1312,5	-1,01828217506409	
1315,625	0,615049958229065	1315,625	-1,01722407341003	
1318,75	0,61806184053421	1318,75	-1,01016926765442	
1321,875	0,619836390018463	1321,875	-1,00772833824158	
1325	0,618792712688446	1325	-1,00519287586212	
1328,125	0,616267740726471	1328,125	-0,999235212802887	
1331,25	0,618988752365112	1331,25	-0,99321985244751	
1334,375	0,614314675331116	1334,375	-0,986452996730804	
1337,5	0,616755187511444	1337,5	-0,985097050666809	
1340,625	0,619512498378754	1340,625	-0,979330897331238	
1343,75	0,61849844455719	1343,75	-0,978356063365936	
1346,875	0,619868934154511	1346,875	-0,970672130584717	
1350	0,61756157875061	1350	-0,966803967952728	
1353,125	0,617939054965973	1353,125	-0,966117739677429	
1356,25	0,611602902412415	1356,25	-0,958224475383759	
1359,375	0,617970049381256	1359,375	-0,953798532485962	
1362,5	0,618482112884521	1362,5	-0,948759734630585	
1365,625	0,617851376533508	1365,625	-0,946264266967773	
1368,75	0,619827330112457	1368,75	-0,943182289600372	
1371,875	0,618208944797516	1371,875	-0,937130331993103	
1375	0,614360570907593	1375	-0,935574471950531	
1378,125	0,614572107791901	1378,125	-0,935207486152649	
1381,25	0,612536370754242	1381,25	-0,924160242080688	
1384,375	0,613063156604767	1384,375	-0,922670364379883	
1387,5	0,616398632526398	1387,5	-0,921646416187286	
1390,625	0,619284808635712	1390,625	-0,916504740715027	
1393,75	0,619903206825256	1393,75	-0,911010384559631	
1396,875	0,618404030799866	1396,875	-0,907767772674561	
1400	0,621042430400848	1400	-0,903729736804962	
1403,125	0,618579208850861	1403,125	-0,900450468063354	
1406,25	0,616428852081299	1406,25	-0,897458732128143	
1409,375	0,616973221302032	1409,375	-0,89177143573761	
1412,5	0,619672000408173	1412,5	-0,889647364616394	
1415,625	0,617686748504639	1415,625	-0,884237051010132	
1418,75	0,617153644561768	1418,75	-0,882403194904327	
1421,875	0,619625687599182	1421,875	-0,879558384418488	
1425	0,619165778160095	1425	-0,877372682094574	
1428,125	0,614690184593201	1428,125	-0,86948961019516	
1431,25	0,618218302726746	1431,25	-0,86846923828125	
1434,375	0,619355797767639	1434,375	-0,86443030834198	
1437,5	0,622417509555817	1437,5	-0,857630550861359	
1440,625	0,623094260692596	1440,625	-0,861698269844055	
1443,75	0,616280138492584	1443,75	-0,849539458751678	
1446,875	0,621619820594788	1446,875	-0,849708080291748	
1450	0,622254192829132	1450	-0,845301985740662	
1453,125	0,622489273548126	1453,125	-0,842879056930542	
1456,25	0,621022641658783	1456,25	-0,83793568611145	
1459,375	0,622971177101135	1459,375	-0,835348427295685	
1462,5	0,625744163990021	1462,5	-0,831753730773926	
1465,625	0,623217582702637	1465,625	-0,829537987709045	
1468,75	0,623360455036163	1468,75	-0,823344647884369	
1471,875	0,622635781764984	1471,875	-0,820310831069946	
1475	0,622977674007416	1475	-0,820037245750427	
1478,125	0,623246669769287	1478,125	-0,81547999382019	
1481,25	0,626130104064941	1481,25	-0,812877237796783	
1484,375	0,624777376651764	1484,375	-0,806045174598694	
1487,5	0,620256125926971	1487,5	-0,806710600852966	
1490,625	0,621286392211914	1490,625	-0,803428292274475	
1493,75	0,619901657104492	1493,75	-0,800704300403595	
1496,875	0,621613740921021	1496,875	-0,801913380622864	
1500	0,619114756584167	1500	-0,793631672859192	
1503,125	0,621092617511749	1503,125	-0,7894047498703	
1506,25	0,624467551708221	1506,25	-0,788117587566376	
1509,375	0,618818998336792	1509,375	-0,781824886798859	
1512,5	0,618546783924103	1512,5	-0,778950750827789	
1515,625	0,616126596927643	1515,625	-0,777026951313019	
1518,75	0,620564579963684	1518,75	-0,773411691188812	
1521,875	0,622069537639618	1521,875	-0,773474037647247	
1525	0,613953351974487	1525	-0,765758991241455	
1528,125	0,620530664920807	1528,125	-0,762706696987152	
1531,25	0,619938790798187	1531,25	-0,760670363903046	
1534,375	0,621323764324188	1534,375	-0,756316900253296	
1537,5	0,616329908370972	1537,5	-0,753175616264343	
1540,625	0,618574261665344	1540,625	-0,752494752407074	
1543,75	0,615883469581604	1543,75	-0,742778718471527	
1546,875	0,619016289710999	1546,875	-0,742310047149658	
1550	0,616433382034302	1550	-0,737988889217377	
1553,125	0,616373181343079	1553,125	-0,737504065036774	
1556,25	0,617509305477142	1556,25	-0,73089587688446	
1559,375	0,617599904537201	1559,375	-0,729083180427551	
1562,5	0,617499887943268	1562,5	-0,726187229156494	
1565,625	0,619866788387299	1565,625	-0,719448328018188	
1568,75	0,61485755443573	1568,75	-0,719911098480225	
1571,875	0,616411149501801	1571,875	-0,715531766414642	
1575	0,617332339286804	1575	-0,715300977230072	
1578,125	0,618484377861023	1578,125	-0,711319983005524	
1581,25	0,615379273891449	1581,25	-0,706571578979492	
1584,375	0,619797825813293	1584,375	-0,705421090126038	
1587,5	0,616884350776672	1587,5	-0,699320614337921	
1590,625	0,612043142318726	1590,625	-0,695292234420776	
1593,75	0,613023996353149	1593,75	-0,691713035106659	
1596,875	0,615172982215881	1596,875	-0,689515590667725	
1600	0,613098621368408	1600	-0,68775886297226	
1603,125	0,612116396427155	1603,125	-0,685194909572601	
1606,25	0,612516343593597	1606,25	-0,681111395359039	
1609,375	0,619224309921265	1609,375	-0,676306962966919	
1612,5	0,620100736618042	1612,5	-0,66932624578476	
1615,625	0,616824150085449	1615,625	-0,667422771453857	
1618,75	0,613738179206848	1618,75	-0,666670858860016	
1621,875	0,615688025951386	1621,875	-0,664254665374756	
1625	0,614400207996368	1625	-0,659935176372528	
1628,125	0,61661833524704	1628,125	-0,658963322639465	
1631,25	0,615025997161865	1631,25	-0,652489483356476	
1634,375	0,613414645195007	1634,375	-0,652028262615204	
1637,5	0,611921012401581	1637,5	-0,648908197879791	
1640,625	0,621346890926361	1640,625	-0,647353827953339	
1643,75	0,615488588809967	1643,75	-0,63412070274353	
1646,875	0,615631997585297	1646,875	-0,638238549232483	
1650	0,61283940076828	1650	-0,63696414232254	
1653,125	0,61520928144455	1653,125	-0,632535219192505	
1656,25	0,615245938301086	1656,25	-0,630106031894684	
1659,375	0,616384744644165	1659,375	-0,628659188747406	
1662,5	0,617110013961792	1662,5	-0,625898540019989	
1665,625	0,612522125244141	1665,625	-0,620641112327576	
1668,75	0,613606154918671	1668,75	-0,619672775268555	
1671,875	0,613142073154449	1671,875	-0,616869449615479	
1675	0,615373194217682	1675	-0,610868871212006	
1678,125	0,612671494483948	1678,125	-0,607002675533295	
1681,25	0,614123463630676	1681,25	-0,608205676078796	
1684,375	0,61688494682312	1684,375	-0,59871780872345	
1687,5	0,615870893001556	1687,5	-0,597218930721283	
1690,625	0,617074906826019	1690,625	-0,5952068567276	
1693,75	0,620619833469391	1693,75	-0,592721521854401	
1696,875	0,615412890911102	1696,875	-0,588399767875671	
1700	0,616421163082123	1700	-0,586935937404633	
1703,125	0,614648222923279	1703,125	-0,585463523864746	
1706,25	0,614526629447937	1706,25	-0,581410646438599	
1709,375	0,615512192249298	1709,375	-0,575982213020325	
1712,5	0,615808546543121	1712,5	-0,5750452876091	
1715,625	0,615952134132385	1715,625	-0,571657657623291	
1718,75	0,613880574703217	1718,75	-0,571297943592072	
1721,875	0,613280892372131	1721,875	-0,567739725112915	
1725	0,613252997398376	1725	-0,560050547122955	
1728,125	0,613123118877411	1728,125	-0,56134158372879	
1731,25	0,612818241119385	1731,25	-0,560641169548035	
1734,375	0,609930098056793	1734,375	-0,5565385222435	
1737,5	0,612847745418549	1737,5	-0,552734315395355	
1740,625	0,613076984882355	1740,625	-0,553447186946869	
1743,75	0,613758683204651	1743,75	-0,545140862464905	
1746,875	0,61528354883194	1746,875	-0,543280124664307	
1750	0,615034818649292	1750	-0,543158054351807	
1753,125	0,613334119319916	1753,125	-0,538513243198395	
1756,25	0,611697256565094	1756,25	-0,534374535083771	
1759,375	0,612399697303772	1759,375	-0,53583836555481	
1762,5	0,611537992954254	1762,5	-0,531368255615234	
1765,625	0,611239910125732	1765,625	-0,52751898765564	
1768,75	0,612230658531189	1768,75	-0,523013472557068	
1771,875	0,611456215381622	1771,875	-0,522573411464691	
1775	0,611938238143921	1775	-0,520951867103577	
1778,125	0,610302329063416	1778,125	-0,517060875892639	
1781,25	0,611106276512146	1781,25	-0,512812495231628	
1784,375	0,609997987747192	1784,375	-0,510794579982758	
1787,5	0,607344567775726	1787,5	-0,509799420833588	
1790,625	0,609964728355408	1790,625	-0,504297137260437	
1793,75	0,605348110198975	1793,75	-0,50096607208252	
1796,875	0,607359647750854	1796,875	-0,5003821849823	
1800	0,610308587551117	1800	-0,498236656188965	
1803,125	0,606579780578613	1803,125	-0,491425275802612	
1806,25	0,609599590301514	1806,25	-0,489772111177444	
1809,375	0,60997086763382	1809,375	-0,485539734363556	
1812,5	0,610797166824341	1812,5	-0,487384647130966	
1815,625	0,606791794300079	1815,625	-0,479416221380234	
1818,75	0,610879600048065	1818,75	-0,477437853813171	
1821,875	0,609646737575531	1821,875	-0,475322663784027	
1825	0,608849465847015	1825	-0,47379258275032	
1828,125	0,608589470386505	1828,125	-0,471969276666641	
1831,25	0,611084520816803	1831,25	-0,469345360994339	
1834,375	0,610549569129944	1834,375	-0,464894682168961	
1837,5	0,610242068767548	1837,5	-0,463282227516174	
1840,625	0,605947077274323	1840,625	-0,461094886064529	
1843,75	0,606774508953094	1843,75	-0,457395315170288	
1846,875	0,605564475059509	1846,875	-0,454486817121506	
1850	0,606570601463318	1850	-0,452681183815002	
1853,125	0,605951607227325	1853,125	-0,450848609209061	
1856,25	0,609681785106659	1856,25	-0,447796672582626	
1859,375	0,607897162437439	1859,375	-0,445505410432816	
1862,5	0,607132852077484	1862,5	-0,439593255519867	
1865,625	0,607739388942719	1865,625	-0,439509183168411	
1868,75	0,609195351600647	1868,75	-0,438003808259964	
1871,875	0,608140707015991	1871,875	-0,434295058250427	
1875	0,607067763805389	1875	-0,433700829744339	
1878,125	0,607781708240509	1878,125	-0,429602444171906	
1881,25	0,606536865234375	1881,25	-0,425695478916168	
1884,375	0,605512082576752	1884,375	-0,424734622240067	
1887,5	0,606128036975861	1887,5	-0,421980828046799	
1890,625	0,60858416557312	1890,625	-0,417671799659729	
1893,75	0,60888409614563	1893,75	-0,415890961885452	
1896,875	0,609478414058685	1896,875	-0,412673503160477	
1900	0,607394397258759	1900	-0,410720258951187	
1903,125	0,60812371969223	1903,125	-0,40770560503006	
1906,25	0,608084082603455	1906,25	-0,403200089931488	
1909,375	0,607381999492645	1909,375	-0,402810215950012	
1912,5	0,607813119888306	1912,5	-0,402112901210785	
1915,625	0,607578277587891	1915,625	-0,397651970386505	
1918,75	0,607907950878143	1918,75	-0,393182814121246	
1921,875	0,606129765510559	1921,875	-0,393733233213425	
1925	0,603635132312775	1925	-0,392292350530624	
1928,125	0,606235384941101	1928,125	-0,387395322322845	
1931,25	0,606505215167999	1931,25	-0,386048704385757	
1934,375	0,60532283782959	1934,375	-0,38332536816597	
1937,5	0,605294942855835	1937,5	-0,381643503904343	
1940,625	0,60467004776001	1940,625	-0,378620624542236	
1943,75	0,605011343955994	1943,75	-0,374510079622269	
1946,875	0,605587959289551	1946,875	-0,372059106826782	
1950	0,605563759803772	1950	-0,3708635866642	
1953,125	0,603244662284851	1953,125	-0,366714596748352	
1956,25	0,604223370552063	1956,25	-0,365428030490875	
1959,375	0,603578090667725	1959,375	-0,363264828920364	
1962,5	0,601270735263824	1962,5	-0,362908065319061	
1965,625	0,6025630235672	1965,625	-0,360104918479919	
1968,75	0,602878510951996	1968,75	-0,358627170324326	
1971,875	0,60472697019577	1971,875	-0,353749543428421	
1975	0,604804515838623	1975	-0,351177245378494	
1978,125	0,601472139358521	1978,125	-0,348214268684387	
1981,25	0,603780329227448	1981,25	-0,350018233060837	
1984,375	0,60399866104126	1984,375	-0,344908595085144	
1987,5	0,603743851184845	1987,5	-0,342513203620911	
1990,625	0,602025806903839	1990,625	-0,340230345726013	
1993,75	0,602035224437714	1993,75	-0,336432248353958	
1996,875	0,600713729858398	1996,875	-0,33483150601387	
2000	0,599752426147461	2000	-0,332864940166473	
2003,125	0,599186599254608	2003,125	-0,332621842622757	
2006,25	0,59887683391571	2006,25	-0,328046351671219	
2009,375	0,600733518600464	2009,375	-0,324624329805374	
2012,5	0,601595520973206	2012,5	-0,323054522275925	
2015,625	0,599998712539673	2015,625	-0,320065259933472	
2018,75	0,600891292095184	2018,75	-0,317669421434402	
2021,875	0,599169373512268	2021,875	-0,316725701093674	
2025	0,598777294158936	2025	-0,313629597425461	
2028,125	0,600729405879974	2028,125	-0,312158316373825	
2031,25	0,60380882024765	2031,25	-0,30781552195549	
2034,375	0,598192453384399	2034,375	-0,305364727973938	
2037,5	0,599191784858704	2037,5	-0,30560764670372	
2040,625	0,602111399173737	2040,625	-0,29896068572998	
2043,75	0,602033853530884	2043,75	-0,298329502344131	
2046,875	0,601106405258179	2046,875	-0,296703398227692	
2050	0,599411189556122	2050	-0,293753445148468	
2053,125	0,597897529602051	2053,125	-0,291716128587723	
2056,25	0,599426329135895	2056,25	-0,288874298334122	
2059,375	0,599350988864899	2059,375	-0,286254912614822	
2062,5	0,599325478076935	2062,5	-0,284270405769348	
2065,625	0,598441481590271	2065,625	-0,281243681907654	
2068,75	0,59843647480011	2068,75	-0,280293256044388	
2071,875	0,597919762134552	2071,875	-0,278067111968994	
2075	0,598075151443481	2075	-0,274761438369751	
2078,125	0,599547743797302	2078,125	-0,272314012050629	
2081,25	0,601004540920258	2081,25	-0,270436674356461	
2084,375	0,598780035972595	2084,375	-0,266916126012802	
2087,5	0,598667502403259	2087,5	-0,266075491905212	
2090,625	0,598393201828003	2090,625	-0,263961613178253	
2093,75	0,598654210567474	2093,75	-0,26021471619606	
2096,875	0,599709033966064	2096,875	-0,259162068367004	
2100	0,598761379718781	2100	-0,253366827964783	
2103,125	0,600512683391571	2103,125	-0,253309190273285	
2106,25	0,600241184234619	2106,25	-0,251607626676559	
2109,375	0,598877429962158	2109,375	-0,248827874660492	
2112,5	0,598671734333038	2112,5	-0,247618556022644	
2115,625	0,599775969982147	2115,625	-0,244616836309433	
2118,75	0,599492311477661	2118,75	-0,242706164717674	
2121,875	0,600269675254822	2121,875	-0,240013793110847	
2125	0,600920557975769	2125	-0,238128736615181	
2128,125	0,599953770637512	2128,125	-0,235716119408607	
2131,25	0,600041151046753	2131,25	-0,23407769203186	
2134,375	0,599644124507904	2134,375	-0,230966940522194	
2137,5	0,599291622638702	2137,5	-0,22898268699646	
2140,625	0,600543916225433	2140,625	-0,226245537400246	
2143,75	0,600325703620911	2143,75	-0,224249869585037	
2146,875	0,599073708057404	2146,875	-0,224066078662872	
2150	0,598420023918152	2150	-0,220718175172806	
2153,125	0,599839627742767	2153,125	-0,218434453010559	
2156,25	0,598732650279999	2156,25	-0,217089161276817	
2159,375	0,599137842655182	2159,375	-0,213663801550865	
