frequency f in Hz; re(r) ; im(r)
968.000000;0.610514;-0.132570
969.000000;0.609792;-0.133835
970.000000;0.607918;-0.134718
971.000000;0.607645;-0.131522
972.000000;0.608006;-0.131823
973.000000;0.608003;-0.134607
974.000000;0.607359;-0.132403
975.000000;0.606672;-0.131688
976.000000;0.606794;-0.131282
977.000000;0.605663;-0.131338
978.000000;0.608251;-0.130439
979.000000;0.607154;-0.133157
980.000000;0.607789;-0.134145
981.000000;0.605855;-0.133300
982.000000;0.607338;-0.133618
983.000000;0.607738;-0.134182
984.000000;0.605632;-0.135163
985.000000;0.606097;-0.135604
986.000000;0.606855;-0.131877
987.000000;0.607305;-0.131461
988.000000;0.607769;-0.132754
989.000000;0.606663;-0.134824
990.000000;0.604739;-0.135098
991.000000;0.605427;-0.134468
992.000000;0.607070;-0.133692
993.000000;0.606121;-0.133190
994.000000;0.605304;-0.134423
995.000000;0.604844;-0.133264
996.000000;0.606083;-0.131969
997.000000;0.607829;-0.132936
998.000000;0.606345;-0.133825
999.000000;0.604595;-0.132277
1000.000000;0.604932;-0.133390
1001.000000;0.605172;-0.134272
1002.000000;0.605209;-0.134194
1003.000000;0.603897;-0.131430
1004.000000;0.605234;-0.129993
1005.000000;0.605447;-0.131739
1006.000000;0.604507;-0.132957
1007.000000;0.605177;-0.133065
1008.000000;0.606068;-0.133122
1009.000000;0.604303;-0.133305
1010.000000;0.604937;-0.133430
1011.000000;0.605172;-0.132936
1012.000000;0.603818;-0.132587
1013.000000;0.604261;-0.132171
1014.000000;0.605316;-0.132227
1015.000000;0.603963;-0.132172
1016.000000;0.603183;-0.133107
1017.000000;0.603380;-0.133700
1018.000000;0.603926;-0.133183
1019.000000;0.602975;-0.133853
1020.000000;0.603868;-0.133200
1021.000000;0.604270;-0.132910
1022.000000;0.603865;-0.134009
1023.000000;0.603807;-0.133380
1024.000000;0.602297;-0.134294
1025.000000;0.601905;-0.134465
1026.000000;0.603248;-0.131796
1027.000000;0.603644;-0.131386
1028.000000;0.602946;-0.131911
1029.000000;0.602347;-0.132555
1030.000000;0.603620;-0.132191
1031.000000;0.602328;-0.133087
1032.000000;0.602669;-0.134342
1033.000000;0.603875;-0.133743
1034.000000;0.603961;-0.132546
1035.000000;0.603604;-0.132056
1036.000000;0.604358;-0.133054
1037.000000;0.605232;-0.133816
1038.000000;0.604543;-0.132809
1039.000000;0.603387;-0.132509
1040.000000;0.602612;-0.132959
1041.000000;0.603419;-0.132741
1042.000000;0.603655;-0.135053
1043.000000;0.603835;-0.133595
1044.000000;0.603027;-0.133734
1045.000000;0.602459;-0.134000
1046.000000;0.602261;-0.133239
1047.000000;0.602103;-0.133247
1048.000000;0.601682;-0.133935
1049.000000;0.602514;-0.134100
1050.000000;0.602689;-0.134146
1051.000000;0.603098;-0.134460
1052.000000;0.603048;-0.133973
1053.000000;0.601813;-0.132970
1054.000000;0.600381;-0.133433
1055.000000;0.601299;-0.134964
1056.000000;0.602410;-0.134558
1057.000000;0.602068;-0.133667
1058.000000;0.600649;-0.134118
1059.000000;0.600915;-0.134387
1060.000000;0.600982;-0.133377
1061.000000;0.599954;-0.133143
1062.000000;0.600338;-0.134190
1063.000000;0.599456;-0.133808
1064.000000;0.598985;-0.134056
1065.000000;0.601155;-0.136325
1066.000000;0.601676;-0.134074
1067.000000;0.600751;-0.134081
1068.000000;0.599871;-0.134796
1069.000000;0.599258;-0.134775
1070.000000;0.599826;-0.134205
1071.000000;0.601065;-0.133221
1072.000000;0.600235;-0.133668
1073.000000;0.598978;-0.134762
1074.000000;0.599182;-0.134612
1075.000000;0.600223;-0.134186
1076.000000;0.599475;-0.135521
1077.000000;0.599385;-0.135090
1078.000000;0.600648;-0.135010
1079.000000;0.600136;-0.134599
1080.000000;0.598959;-0.134229
1081.000000;0.599165;-0.134309
1082.000000;0.600302;-0.134058
1083.000000;0.600114;-0.133777
1084.000000;0.599070;-0.134976
1085.000000;0.597891;-0.135388
1086.000000;0.597848;-0.135415
1087.000000;0.598837;-0.134478
1088.000000;0.598918;-0.135065
1089.000000;0.599448;-0.134667
1090.000000;0.598744;-0.135276
1091.000000;0.597922;-0.135704
1092.000000;0.598293;-0.134992
1093.000000;0.598061;-0.135479
1094.000000;0.597843;-0.136175
1095.000000;0.597221;-0.136537
1096.000000;0.598834;-0.135758
1097.000000;0.599075;-0.135515
1098.000000;0.598230;-0.135338
1099.000000;0.597860;-0.135924
1100.000000;0.596634;-0.136291
1101.000000;0.598427;-0.135952
1102.000000;0.598076;-0.135889
1103.000000;0.596712;-0.136057
1104.000000;0.597140;-0.136256
1105.000000;0.596770;-0.135806
1106.000000;0.596343;-0.136367
1107.000000;0.596461;-0.137484
1108.000000;0.597123;-0.137438
1109.000000;0.596968;-0.136594
1110.000000;0.596449;-0.137872
1111.000000;0.596846;-0.138485
1112.000000;0.597093;-0.136805
1113.000000;0.596307;-0.135479
1114.000000;0.597646;-0.135543
1115.000000;0.596982;-0.136469
1116.000000;0.596384;-0.135522
1117.000000;0.594848;-0.136629
1118.000000;0.595595;-0.138457
1119.000000;0.595653;-0.138403
1120.000000;0.596143;-0.137948
1121.000000;0.596331;-0.136320
1122.000000;0.595235;-0.135690
1123.000000;0.595574;-0.137128
1124.000000;0.595050;-0.135587
1125.000000;0.595172;-0.137256
1126.000000;0.595332;-0.137137
1127.000000;0.592640;-0.137843
1128.000000;0.593733;-0.138570
1129.000000;0.595161;-0.139673
1130.000000;0.595517;-0.137800
1131.000000;0.595431;-0.136867
1132.000000;0.594917;-0.136689
1133.000000;0.594386;-0.136902
1134.000000;0.596552;-0.139545
1135.000000;0.595803;-0.138162
1136.000000;0.595880;-0.139771
1137.000000;0.595270;-0.139892
1138.000000;0.594453;-0.139911
1139.000000;0.594497;-0.138291
1140.000000;0.593477;-0.135786
1141.000000;0.594616;-0.136216
1142.000000;0.595102;-0.137148
1143.000000;0.594288;-0.137695
1144.000000;0.592814;-0.137545
1145.000000;0.593024;-0.138266
1146.000000;0.592833;-0.139901
1147.000000;0.594458;-0.139553
1148.000000;0.593400;-0.139263
1149.000000;0.593381;-0.139550
1150.000000;0.591103;-0.140850
1151.000000;0.591432;-0.141417
1152.000000;0.591473;-0.139604
1153.000000;0.590396;-0.141791
1154.000000;0.591630;-0.139676
1155.000000;0.593101;-0.140070
1156.000000;0.591891;-0.137894
1157.000000;0.591842;-0.138198
1158.000000;0.592349;-0.138571
1159.000000;0.591657;-0.140670
1160.000000;0.590450;-0.138223
1161.000000;0.590928;-0.138175
1162.000000;0.590787;-0.141181
1163.000000;0.590646;-0.141594
1164.000000;0.587479;-0.139005
1165.000000;0.588299;-0.139354
1166.000000;0.590261;-0.139544
1167.000000;0.590032;-0.139274
1168.000000;0.588770;-0.140868
1169.000000;0.589392;-0.140584
1170.000000;0.587940;-0.139158
1171.000000;0.588004;-0.140562
1172.000000;0.588349;-0.142742
1173.000000;0.587462;-0.140917
1174.000000;0.586733;-0.141455
1175.000000;0.590072;-0.140821
1176.000000;0.590334;-0.137135
1177.000000;0.590410;-0.138882
1178.000000;0.588027;-0.141610
1179.000000;0.585738;-0.141488
1180.000000;0.586950;-0.142550
1181.000000;0.587903;-0.144422
1182.000000;0.588396;-0.141392
1183.000000;0.588053;-0.138786
1184.000000;0.588754;-0.140365
1185.000000;0.587225;-0.140238
1186.000000;0.589474;-0.140953
1187.000000;0.588880;-0.142553
1188.000000;0.587440;-0.143611
1189.000000;0.586103;-0.141303
1190.000000;0.587638;-0.142135
1191.000000;0.588165;-0.140764
1192.000000;0.584657;-0.143877
1193.000000;0.584975;-0.143666
1194.000000;0.586884;-0.144446
1195.000000;0.588046;-0.146903
1196.000000;0.585528;-0.145023
1197.000000;0.585331;-0.142863
1198.000000;0.585729;-0.141560
1199.000000;0.584494;-0.143394
1200.000000;0.586223;-0.146295
1201.000000;0.586734;-0.144983
1202.000000;0.585163;-0.144446
1203.000000;0.583952;-0.142947
1204.000000;0.581716;-0.143089
1205.000000;0.581066;-0.145313
1206.000000;0.583002;-0.143270
1207.000000;0.583310;-0.144083
1208.000000;0.582831;-0.144143
1209.000000;0.584216;-0.145430
1210.000000;0.585389;-0.145895
1211.000000;0.586564;-0.145229
1212.000000;0.586089;-0.144638
1213.000000;0.583460;-0.146899
1214.000000;0.581435;-0.147021
1215.000000;0.584142;-0.145528
1216.000000;0.580645;-0.143238
1217.000000;0.575659;-0.145157
1218.000000;0.577806;-0.146759
1219.000000;0.582179;-0.147768
1220.000000;0.582784;-0.146367
1221.000000;0.581488;-0.145340
1222.000000;0.581046;-0.146670
1223.000000;0.577933;-0.150653
1224.000000;0.578904;-0.149192
1225.000000;0.583180;-0.146289
1226.000000;0.580965;-0.147450
1227.000000;0.580316;-0.148850
1228.000000;0.579459;-0.148934
1229.000000;0.578385;-0.146830
1230.000000;0.579768;-0.145460
1231.000000;0.581281;-0.144148
1232.000000;0.580068;-0.144149
1233.000000;0.577233;-0.146623
1234.000000;0.577988;-0.149099
1235.000000;0.577597;-0.150825
1236.000000;0.577018;-0.151518
1237.000000;0.574083;-0.151916
1238.000000;0.574086;-0.150366
1239.000000;0.574187;-0.146199
1240.000000;0.576451;-0.149144
1241.000000;0.574253;-0.151121
1242.000000;0.576162;-0.151728
1243.000000;0.577022;-0.151490
1244.000000;0.574365;-0.147744
1245.000000;0.574324;-0.147112
1246.000000;0.576225;-0.154377
1247.000000;0.575752;-0.154104
1248.000000;0.574831;-0.153068
1249.000000;0.574090;-0.152477
1250.000000;0.574925;-0.153238
1251.000000;0.575486;-0.150700
1252.000000;0.573653;-0.149079
1253.000000;0.574284;-0.148236
1254.000000;0.573636;-0.151521
1255.000000;0.573251;-0.149998
1256.000000;0.569442;-0.154799
1257.000000;0.568099;-0.153641
1258.000000;0.571547;-0.148941
1259.000000;0.574742;-0.149401
1260.000000;0.573908;-0.150997
1261.000000;0.571888;-0.152869
1262.000000;0.572378;-0.154929
1263.000000;0.573464;-0.151550
1264.000000;0.573215;-0.154250
1265.000000;0.570547;-0.153725
1266.000000;0.570176;-0.154010
1267.000000;0.567331;-0.157648
1268.000000;0.567666;-0.157902
1269.000000;0.568942;-0.156998
1270.000000;0.566924;-0.155184
1271.000000;0.564650;-0.155855
1272.000000;0.564973;-0.156256
1273.000000;0.569081;-0.156529
1274.000000;0.566855;-0.156417
1275.000000;0.567386;-0.156181
1276.000000;0.565568;-0.157340
1277.000000;0.561654;-0.156912
1278.000000;0.562799;-0.158065
1279.000000;0.564698;-0.159585
1280.000000;0.563397;-0.155529
1281.000000;0.561624;-0.156934
1282.000000;0.565684;-0.158620
1283.000000;0.563183;-0.158241
1284.000000;0.561679;-0.156536
1285.000000;0.561200;-0.156693
1286.000000;0.561718;-0.156703
1287.000000;0.562115;-0.159196
1288.000000;0.559981;-0.157501
1289.000000;0.560759;-0.160059
1290.000000;0.559159;-0.159687
1291.000000;0.560057;-0.156882
1292.000000;0.561382;-0.159249
1293.000000;0.558544;-0.156440
1294.000000;0.559757;-0.156269
1295.000000;0.559305;-0.157040
1296.000000;0.557147;-0.158424
1297.000000;0.555709;-0.158626
1298.000000;0.557838;-0.159175
1299.000000;0.558267;-0.160377
1300.000000;0.558036;-0.161135
1301.000000;0.557197;-0.158685
1302.000000;0.559549;-0.159739
1303.000000;0.556590;-0.159842
1304.000000;0.556071;-0.161183
1305.000000;0.554450;-0.161934
1306.000000;0.553730;-0.161786
1307.000000;0.551443;-0.161984
1308.000000;0.554176;-0.159659
1309.000000;0.554620;-0.157493
1310.000000;0.549477;-0.161296
1311.000000;0.552876;-0.163891
1312.000000;0.550611;-0.163067
1313.000000;0.548957;-0.163672
1314.000000;0.547310;-0.163428
1315.000000;0.546780;-0.162700
1316.000000;0.543807;-0.161064
1317.000000;0.542758;-0.163371
1318.000000;0.541369;-0.163036
1319.000000;0.542117;-0.166962
1320.000000;0.542460;-0.165016
1321.000000;0.542220;-0.162773
1322.000000;0.540669;-0.165360
1323.000000;0.540414;-0.164354
1324.000000;0.541570;-0.164594
1325.000000;0.540434;-0.165836
1326.000000;0.540276;-0.165536
1327.000000;0.538570;-0.166314
1328.000000;0.538909;-0.166481
1329.000000;0.539205;-0.164542
1330.000000;0.536987;-0.163899
1331.000000;0.535348;-0.165422
1332.000000;0.535276;-0.166553
1333.000000;0.535039;-0.165173
1334.000000;0.534830;-0.164985
1335.000000;0.534824;-0.165532
1336.000000;0.534161;-0.165722
1337.000000;0.530897;-0.164751
1338.000000;0.528175;-0.162750
1339.000000;0.526867;-0.163224
1340.000000;0.530946;-0.163663
1341.000000;0.529827;-0.164470
1342.000000;0.526121;-0.164952
1343.000000;0.523659;-0.166920
1344.000000;0.521150;-0.165932
1345.000000;0.522743;-0.167628
1346.000000;0.522056;-0.169509
1347.000000;0.520382;-0.168303
1348.000000;0.521467;-0.166671
1349.000000;0.517855;-0.167708
1350.000000;0.516255;-0.168757
1351.000000;0.514918;-0.167229
1352.000000;0.515612;-0.165176
1353.000000;0.516132;-0.166309
1354.000000;0.514332;-0.167026
1355.000000;0.512122;-0.166481
1356.000000;0.512988;-0.165394
1357.000000;0.511561;-0.163950
1358.000000;0.509479;-0.163870
1359.000000;0.510140;-0.163114
1360.000000;0.509361;-0.163527
1361.000000;0.506398;-0.164570
1362.000000;0.502078;-0.165772
1363.000000;0.501664;-0.162691
1364.000000;0.502622;-0.161642
1365.000000;0.501890;-0.162155
1366.000000;0.499667;-0.162873
1367.000000;0.497097;-0.162057
1368.000000;0.494871;-0.161571
1369.000000;0.496161;-0.163248
1370.000000;0.494146;-0.162190
1371.000000;0.493023;-0.160317
1372.000000;0.490992;-0.159965
1373.000000;0.490375;-0.159074
1374.000000;0.488311;-0.159356
1375.000000;0.486234;-0.157322
1376.000000;0.486541;-0.155871
1377.000000;0.484874;-0.155548
1378.000000;0.482063;-0.155584
1379.000000;0.480518;-0.154431
1380.000000;0.479704;-0.153343
1381.000000;0.479331;-0.152759
1382.000000;0.477911;-0.151556
1383.000000;0.475617;-0.150327
1384.000000;0.474436;-0.148369
1385.000000;0.474494;-0.148940
1386.000000;0.472590;-0.148043
1387.000000;0.470348;-0.146617
1388.000000;0.468843;-0.145533
1389.000000;0.467301;-0.143517
1390.000000;0.467144;-0.140793
1391.000000;0.466379;-0.139675
1392.000000;0.464116;-0.138585
1393.000000;0.462014;-0.137518
1394.000000;0.461148;-0.136530
1395.000000;0.461867;-0.135448
1396.000000;0.459106;-0.133003
1397.000000;0.458211;-0.131976
1398.000000;0.458040;-0.129135
1399.000000;0.457167;-0.128119
1400.000000;0.454453;-0.124642
1401.000000;0.454025;-0.122615
1402.000000;0.452734;-0.122141
1403.000000;0.452108;-0.120800
1404.000000;0.451983;-0.117378
1405.000000;0.452635;-0.115565
1406.000000;0.450541;-0.114147
1407.000000;0.448812;-0.111847
1408.000000;0.448072;-0.109358
1409.000000;0.447285;-0.107342
1410.000000;0.446014;-0.104348
1411.000000;0.446172;-0.102193
1412.000000;0.445421;-0.100547
1413.000000;0.443547;-0.098140
1414.000000;0.444971;-0.094760
1415.000000;0.445157;-0.093321
1416.000000;0.445473;-0.091996
1417.000000;0.444133;-0.088708
1418.000000;0.444776;-0.085200
1419.000000;0.445403;-0.082768
1420.000000;0.444695;-0.080133
1421.000000;0.443706;-0.078707
1422.000000;0.446014;-0.076763
1423.000000;0.446566;-0.073642
1424.000000;0.446001;-0.071385
1425.000000;0.445979;-0.068431
1426.000000;0.447532;-0.066365
1427.000000;0.449455;-0.063461
1428.000000;0.450092;-0.061775
1429.000000;0.449308;-0.059315
1430.000000;0.450525;-0.055679
1431.000000;0.452349;-0.055014
1432.000000;0.453803;-0.052736
1433.000000;0.454077;-0.049915
1434.000000;0.456534;-0.047522
1435.000000;0.457719;-0.044959
1436.000000;0.458984;-0.043634
1437.000000;0.459555;-0.041723
1438.000000;0.462067;-0.040355
1439.000000;0.463422;-0.038211
1440.000000;0.464580;-0.037349
1441.000000;0.466909;-0.035210
1442.000000;0.468012;-0.033857
1443.000000;0.468313;-0.031126
1444.000000;0.471404;-0.028852
1445.000000;0.473944;-0.027749
1446.000000;0.475690;-0.027264
1447.000000;0.476159;-0.025971
1448.000000;0.477183;-0.024384
1449.000000;0.479920;-0.022336
1450.000000;0.482670;-0.021140
1451.000000;0.484045;-0.021980
1452.000000;0.485684;-0.021293
1453.000000;0.488181;-0.019281
1454.000000;0.489380;-0.018860
1455.000000;0.491184;-0.019003
1456.000000;0.491962;-0.017310
1457.000000;0.494546;-0.016149
1458.000000;0.497281;-0.014730
1459.000000;0.498767;-0.014904
1460.000000;0.500120;-0.014939
1461.000000;0.502263;-0.013802
1462.000000;0.504820;-0.014082
1463.000000;0.507168;-0.013883
1464.000000;0.509010;-0.012816
1465.000000;0.510455;-0.011822
1466.000000;0.511936;-0.012450
1467.000000;0.513445;-0.013104
1468.000000;0.514644;-0.012756
1469.000000;0.516941;-0.013277
1470.000000;0.519779;-0.013385
1471.000000;0.521090;-0.012626
1472.000000;0.522264;-0.012736
1473.000000;0.523682;-0.011985
1474.000000;0.524898;-0.012564
1475.000000;0.526540;-0.013257
1476.000000;0.529221;-0.015079
1477.000000;0.529466;-0.014521
1478.000000;0.530815;-0.014427
1479.000000;0.531901;-0.014549
1480.000000;0.533104;-0.014119
1481.000000;0.534284;-0.013981
1482.000000;0.535186;-0.014992
1483.000000;0.537132;-0.015809
1484.000000;0.538387;-0.016244
1485.000000;0.539915;-0.015941
1486.000000;0.541779;-0.016712
1487.000000;0.542960;-0.016986
1488.000000;0.542800;-0.017498
1489.000000;0.544245;-0.017603
1490.000000;0.545436;-0.018488
1491.000000;0.546146;-0.019177
1492.000000;0.546244;-0.019688
1493.000000;0.547402;-0.019889
1494.000000;0.549447;-0.020977
1495.000000;0.549814;-0.021633
1496.000000;0.551263;-0.021547
1497.000000;0.552682;-0.022165
1498.000000;0.553017;-0.022569
1499.000000;0.553754;-0.022880
1500.000000;0.553954;-0.022923
1501.000000;0.554450;-0.023753
1502.000000;0.555679;-0.024744
1503.000000;0.556577;-0.026244
1504.000000;0.558018;-0.026097
1505.000000;0.558352;-0.026329
1506.000000;0.559067;-0.028140
1507.000000;0.559418;-0.028030
1508.000000;0.559988;-0.028587
1509.000000;0.560099;-0.028924
1510.000000;0.560796;-0.029476
1511.000000;0.561155;-0.030361
1512.000000;0.561898;-0.029969
1513.000000;0.562399;-0.030756
1514.000000;0.563485;-0.031080
1515.000000;0.563819;-0.030717
1516.000000;0.563240;-0.031781
1517.000000;0.564040;-0.032670
1518.000000;0.564281;-0.033420
1519.000000;0.564774;-0.033812
1520.000000;0.565232;-0.033730
1521.000000;0.566515;-0.033592
1522.000000;0.566003;-0.034278
1523.000000;0.566636;-0.034116
1524.000000;0.567094;-0.035268
1525.000000;0.567981;-0.035420
1526.000000;0.568272;-0.035376
1527.000000;0.568752;-0.036057
1528.000000;0.568671;-0.037101
1529.000000;0.569251;-0.037427
1530.000000;0.569521;-0.037624
1531.000000;0.569705;-0.038596
1532.000000;0.570391;-0.038535
1533.000000;0.570708;-0.038706
1534.000000;0.570639;-0.039656
1535.000000;0.571752;-0.039587
1536.000000;0.571638;-0.039470
1537.000000;0.572055;-0.039977
1538.000000;0.572940;-0.039976
1539.000000;0.573532;-0.040591
1540.000000;0.574522;-0.042184
1541.000000;0.573588;-0.042622
1542.000000;0.574036;-0.042169
1543.000000;0.574781;-0.043063
1544.000000;0.575704;-0.042466
1545.000000;0.575083;-0.042687
1546.000000;0.575254;-0.043864
1547.000000;0.573680;-0.043851
1548.000000;0.574548;-0.044646
1549.000000;0.576204;-0.044713
1550.000000;0.576542;-0.044963
1551.000000;0.577472;-0.046472
1552.000000;0.576987;-0.046561
1553.000000;0.576457;-0.046551
1554.000000;0.576933;-0.047337
1555.000000;0.577573;-0.049271
1556.000000;0.577461;-0.048435
1557.000000;0.577041;-0.047841
1558.000000;0.576966;-0.048376
1559.000000;0.577741;-0.049979
1560.000000;0.579310;-0.049100
1561.000000;0.579554;-0.049904
1562.000000;0.579955;-0.050216
1563.000000;0.579496;-0.049484
1564.000000;0.579370;-0.050053
1565.000000;0.579240;-0.051227
1566.000000;0.579530;-0.051055
1567.000000;0.579432;-0.052149
1568.000000;0.579462;-0.052057
1569.000000;0.578608;-0.051899
1570.000000;0.579239;-0.052227
1571.000000;0.579582;-0.054108
1572.000000;0.579805;-0.053856
1573.000000;0.580883;-0.054089
1574.000000;0.580328;-0.055181
1575.000000;0.581139;-0.054256
1576.000000;0.580108;-0.055082
1577.000000;0.579640;-0.055982
1578.000000;0.580690;-0.056619
1579.000000;0.580813;-0.055985
1580.000000;0.580290;-0.055030
1581.000000;0.580154;-0.055180
1582.000000;0.581128;-0.056324
1583.000000;0.581541;-0.057244
1584.000000;0.582368;-0.057263
1585.000000;0.582163;-0.057576
1586.000000;0.581514;-0.057171
1587.000000;0.581382;-0.056564
1588.000000;0.579933;-0.057401
1589.000000;0.581087;-0.058238
1590.000000;0.582043;-0.058460
1591.000000;0.580911;-0.059141
1592.000000;0.581364;-0.059389
1593.000000;0.581124;-0.059108
1594.000000;0.581421;-0.059520
1595.000000;0.581733;-0.058758
1596.000000;0.583076;-0.057993
1597.000000;0.582445;-0.058854
1598.000000;0.581501;-0.059197
1599.000000;0.582344;-0.060519
1600.000000;0.582602;-0.060738
1601.000000;0.582359;-0.059916
1602.000000;0.582857;-0.060454
1603.000000;0.583152;-0.061374
1604.000000;0.583248;-0.060969
1605.000000;0.583654;-0.061882
1606.000000;0.584222;-0.062911
1607.000000;0.583688;-0.063769
1608.000000;0.583281;-0.064198
1609.000000;0.583669;-0.064845
1610.000000;0.583682;-0.064400
1611.000000;0.583310;-0.065051
1612.000000;0.582700;-0.063550
1613.000000;0.583168;-0.062732
1614.000000;0.584022;-0.063335
1615.000000;0.583819;-0.063792
1616.000000;0.584720;-0.066595
1617.000000;0.586535;-0.063989
1618.000000;0.585233;-0.063507
1619.000000;0.584161;-0.064670
1620.000000;0.583269;-0.064805
1621.000000;0.584021;-0.065462
1622.000000;0.583246;-0.065231
1623.000000;0.580839;-0.064764
1624.000000;0.582054;-0.065983
1625.000000;0.584922;-0.066240
1626.000000;0.584773;-0.066443
1627.000000;0.587183;-0.066557
1628.000000;0.588547;-0.069028
1629.000000;0.585674;-0.068504
1630.000000;0.586745;-0.066601
1631.000000;0.587437;-0.068559
1632.000000;0.584726;-0.069035
1633.000000;0.584215;-0.071336
1634.000000;0.586297;-0.070000
1635.000000;0.586092;-0.070790
1636.000000;0.585278;-0.068567
1637.000000;0.584995;-0.069148
1638.000000;0.584844;-0.071720
1639.000000;0.584045;-0.070808
1640.000000;0.583542;-0.070418
1641.000000;0.585234;-0.071563
1642.000000;0.586129;-0.070657
1643.000000;0.586235;-0.069456
1644.000000;0.582340;-0.067576
1645.000000;0.584304;-0.069817
1646.000000;0.583766;-0.073471
1647.000000;0.584377;-0.072538
1648.000000;0.585174;-0.072897
1649.000000;0.585340;-0.073663
1650.000000;0.584300;-0.074663
1651.000000;0.583441;-0.073049
1652.000000;0.584313;-0.072614
1653.000000;0.585201;-0.074797
1654.000000;0.586407;-0.075517
1655.000000;0.585862;-0.074268
1656.000000;0.583570;-0.073893
1657.000000;0.581152;-0.071585
1658.000000;0.582706;-0.071136
1659.000000;0.584225;-0.072812
1660.000000;0.585469;-0.074770
1661.000000;0.583871;-0.075884
1662.000000;0.584023;-0.073912
1663.000000;0.584160;-0.074973
1664.000000;0.586211;-0.075059
1665.000000;0.583281;-0.076374
1666.000000;0.580235;-0.076418
1667.000000;0.583305;-0.078079
1668.000000;0.581375;-0.077941
1669.000000;0.582904;-0.078466
1670.000000;0.580569;-0.077167
1671.000000;0.581444;-0.078195
1672.000000;0.582736;-0.076488
1673.000000;0.583001;-0.073654
1674.000000;0.584794;-0.073807
1675.000000;0.585503;-0.074945
1676.000000;0.586863;-0.077758
1677.000000;0.586891;-0.078748
1678.000000;0.584971;-0.077052
1679.000000;0.582880;-0.077093
1680.000000;0.585511;-0.076379
1681.000000;0.585341;-0.074644
1682.000000;0.582510;-0.078603
1683.000000;0.583484;-0.080188
1684.000000;0.584398;-0.079435
1685.000000;0.583587;-0.078756
1686.000000;0.585518;-0.079552
1687.000000;0.583968;-0.081425
1688.000000;0.578550;-0.078357
1689.000000;0.577862;-0.077051
1690.000000;0.580525;-0.078288
1691.000000;0.583760;-0.079186
1692.000000;0.582324;-0.079481
1693.000000;0.583440;-0.078943
1694.000000;0.586052;-0.079645
1695.000000;0.584541;-0.080417
1696.000000;0.584787;-0.076534
1697.000000;0.586323;-0.078161
1698.000000;0.583750;-0.079656
1699.000000;0.582859;-0.081205
1700.000000;0.580436;-0.079940
1701.000000;0.579193;-0.082761
1702.000000;0.583121;-0.083062
1703.000000;0.581171;-0.083107
1704.000000;0.580593;-0.081558
1705.000000;0.582998;-0.082118
1706.000000;0.586367;-0.083886
1707.000000;0.584050;-0.081079
1708.000000;0.582789;-0.082250
1709.000000;0.582965;-0.084889
1710.000000;0.583341;-0.085417
1711.000000;0.585560;-0.080597
1712.000000;0.582102;-0.080185
1713.000000;0.582452;-0.082222
1714.000000;0.585214;-0.083629
1715.000000;0.580861;-0.081738
1716.000000;0.579797;-0.083866
1717.000000;0.582903;-0.080451
1718.000000;0.580293;-0.077539
1719.000000;0.578244;-0.081408
1720.000000;0.579537;-0.086744
1721.000000;0.581073;-0.088013
1722.000000;0.581135;-0.091711
1723.000000;0.580342;-0.087017
1724.000000;0.581821;-0.086530
1725.000000;0.579892;-0.086034
1726.000000;0.581158;-0.086954
1727.000000;0.579932;-0.085688
1728.000000;0.579036;-0.085391
1729.000000;0.580101;-0.088259
1730.000000;0.580989;-0.084320
1731.000000;0.575234;-0.083643
1732.000000;0.578898;-0.088382
1733.000000;0.581108;-0.088090
1734.000000;0.579043;-0.087591
1735.000000;0.578674;-0.081017
1736.000000;0.579765;-0.080356
1737.000000;0.580282;-0.086021
1738.000000;0.578313;-0.084484
1739.000000;0.579165;-0.084705
1740.000000;0.579031;-0.084764
1741.000000;0.578849;-0.089142
1742.000000;0.574042;-0.088276
1743.000000;0.575197;-0.087040
1744.000000;0.574715;-0.081514
1745.000000;0.574874;-0.083667
1746.000000;0.577278;-0.087575
1747.000000;0.579360;-0.088801
1748.000000;0.580077;-0.088432
1749.000000;0.582829;-0.088212
1750.000000;0.583027;-0.089780
1751.000000;0.581769;-0.090883
1752.000000;0.579722;-0.091870
1753.000000;0.579482;-0.091080
1754.000000;0.582433;-0.091041
1755.000000;0.581854;-0.088640
1756.000000;0.580663;-0.091388
1757.000000;0.584306;-0.087531
1758.000000;0.583576;-0.085214
1759.000000;0.579286;-0.088234
1760.000000;0.575998;-0.089044
1761.000000;0.575206;-0.092354
1762.000000;0.578115;-0.094043
1763.000000;0.580161;-0.091067
1764.000000;0.578463;-0.090107
1765.000000;0.576827;-0.089488
1766.000000;0.579829;-0.091494
1767.000000;0.581575;-0.092000
1768.000000;0.582113;-0.088682
1769.000000;0.580759;-0.090411
1770.000000;0.581486;-0.090558
1771.000000;0.579914;-0.088698
1772.000000;0.581742;-0.087446
1773.000000;0.580424;-0.088235
1774.000000;0.576001;-0.087387
1775.000000;0.576856;-0.089977
1776.000000;0.576681;-0.092159
1777.000000;0.579714;-0.091170
1778.000000;0.578728;-0.092774
1779.000000;0.575503;-0.091600
1780.000000;0.577946;-0.090492
1781.000000;0.574854;-0.091162
1782.000000;0.572819;-0.092839
1783.000000;0.575841;-0.094947
1784.000000;0.579597;-0.092915
1785.000000;0.580038;-0.094083
1786.000000;0.579539;-0.092446
1787.000000;0.574994;-0.095195
1788.000000;0.575671;-0.096382
1789.000000;0.578866;-0.094303
1790.000000;0.578447;-0.094749
1791.000000;0.576855;-0.094852
