Frequency in Hz	Silk_93 Sound Reflection Factor continuous Re	Frequency in Hz	Silk_93 Sound Reflection Factor continuous Im	
1209,375	0,620591998100281	1209,375	-0,169220015406609	
1212,5	0,620311200618744	1212,5	-0,170187681913376	
1215,625	0,619648993015289	1215,625	-0,168387115001678	
1218,75	0,617272973060608	1218,75	-0,172224164009094	
1221,875	0,616978228092194	1221,875	-0,169564455747604	
1225	0,619047343730927	1225	-0,167985990643501	
1228,125	0,617216765880585	1228,125	-0,172071039676666	
1231,25	0,617312490940094	1231,25	-0,171629577875137	
1234,375	0,616164803504944	1234,375	-0,169787645339966	
1237,5	0,619289696216583	1237,5	-0,172908499836922	
1240,625	0,617633283138275	1240,625	-0,173194512724876	
1243,75	0,61545717716217	1243,75	-0,172123521566391	
1246,875	0,614949524402618	1246,875	-0,172830566763878	
1250	0,613573133945465	1250	-0,172639399766922	
1253,125	0,615180671215057	1253,125	-0,172796666622162	
1256,25	0,614258527755737	1256,25	-0,175999522209167	
1259,375	0,613564252853394	1259,375	-0,174634113907814	
1262,5	0,612833738327026	1262,5	-0,172825828194618	
1265,625	0,612620651721954	1265,625	-0,173901975154877	
1268,75	0,61249315738678	1268,75	-0,173961207270622	
1271,875	0,610478520393372	1271,875	-0,174410298466682	
1275	0,609808027744293	1275	-0,175322443246841	
1278,125	0,609190940856934	1278,125	-0,174441173672676	
1281,25	0,609785318374634	1281,25	-0,17535038292408	
1284,375	0,608992695808411	1284,375	-0,174242064356804	
1287,5	0,609519958496094	1287,5	-0,17481341958046	
1290,625	0,609580457210541	1290,625	-0,17723922431469	
1293,75	0,60741662979126	1293,75	-0,176143020391464	
1296,875	0,605418860912323	1296,875	-0,176761046051979	
1300	0,608379364013672	1300	-0,177787035703659	
1303,125	0,608459949493408	1303,125	-0,178196683526039	
1306,25	0,606552064418793	1306,25	-0,177094459533691	
1309,375	0,605195641517639	1309,375	-0,178054884076118	
1312,5	0,605047821998596	1312,5	-0,179348334670067	
1315,625	0,605238616466522	1315,625	-0,179178535938263	
1318,75	0,6022789478302	1318,75	-0,178047642111778	
1321,875	0,602665841579437	1321,875	-0,177151396870613	
1325	0,602805912494659	1325	-0,177224919199944	
1328,125	0,602175533771515	1328,125	-0,180081874132156	
1331,25	0,600840389728546	1331,25	-0,179944664239883	
1334,375	0,600980877876282	1334,375	-0,182609438896179	
1337,5	0,600082278251648	1337,5	-0,181596651673317	
1340,625	0,598347961902618	1340,625	-0,181194439530373	
1343,75	0,59978848695755	1343,75	-0,180753067135811	
1346,875	0,597473800182343	1346,875	-0,181655362248421	
1350	0,597397744655609	1350	-0,183182433247566	
1353,125	0,598038494586945	1353,125	-0,182887271046638	
1356,25	0,598889768123627	1356,25	-0,186497941613197	
1359,375	0,595317482948303	1359,375	-0,1841661632061	
1362,5	0,594097197055817	1362,5	-0,184980541467667	
1365,625	0,594035804271698	1365,625	-0,185389310121536	
1368,75	0,592826128005981	1368,75	-0,18516044318676	
1371,875	0,591407775878906	1371,875	-0,186373621225357	
1375	0,592173516750336	1375	-0,187077969312668	
1378,125	0,592092037200928	1378,125	-0,186394661664963	
1381,25	0,589998006820679	1381,25	-0,190340429544449	
1384,375	0,590337753295898	1384,375	-0,190078184008598	
1387,5	0,589905202388763	1387,5	-0,188093855977058	
1390,625	0,588035225868225	1390,625	-0,188529014587402	
1393,75	0,586039185523987	1393,75	-0,18906657397747	
1396,875	0,584955811500549	1396,875	-0,189475998282433	
1400	0,584100306034088	1400	-0,190029010176659	
1403,125	0,584199011325836	1403,125	-0,191808715462685	
1406,25	0,582576274871826	1406,25	-0,193188965320587	
1409,375	0,580504775047302	1409,375	-0,194643348455429	
1412,5	0,579580724239349	1412,5	-0,193693786859512	
1415,625	0,578038573265076	1415,625	-0,195945590734482	
1418,75	0,57738322019577	1418,75	-0,196333169937134	
1421,875	0,575454950332642	1421,875	-0,195528224110603	
1425	0,574531435966492	1425	-0,196520522236824	
1428,125	0,573160827159882	1428,125	-0,19984096288681	
1431,25	0,571708500385284	1431,25	-0,198692724108696	
1434,375	0,569513559341431	1434,375	-0,199131980538368	
1437,5	0,565590500831604	1437,5	-0,199298828840256	
1440,625	0,566945135593414	1440,625	-0,19879187643528	
1443,75	0,563090801239014	1443,75	-0,203732684254646	
1446,875	0,561578631401062	1446,875	-0,201391234993935	
1450	0,559165954589844	1450	-0,201882123947144	
1453,125	0,557108163833618	1453,125	-0,202344372868538	
1456,25	0,553850471973419	1456,25	-0,204769909381866	
1459,375	0,551492869853973	1459,375	-0,2043616771698	
1462,5	0,548407375812531	1462,5	-0,203143551945686	
1465,625	0,546438574790955	1465,625	-0,205311298370361	
1468,75	0,541249573230743	1468,75	-0,206367745995522	
1471,875	0,537864446640015	1471,875	-0,206833466887474	
1475	0,53601348400116	1475	-0,206658497452736	
1478,125	0,531320333480835	1478,125	-0,206821978092194	
1481,25	0,528062462806702	1481,25	-0,204696640372276	
1484,375	0,521452665328979	1484,375	-0,205342203378677	
1487,5	0,519342958927155	1487,5	-0,206740081310272	
1490,625	0,514467597007751	1490,625	-0,204738557338715	
1493,75	0,509638428688049	1493,75	-0,204472571611404	
1496,875	0,507155776023865	1496,875	-0,20243413746357	
1500	0,498839795589447	1500	-0,199674934148788	
1503,125	0,493728041648865	1503,125	-0,195678934454918	
1506,25	0,490887552499771	1506,25	-0,191441863775253	
1509,375	0,483261168003082	1509,375	-0,189081877470016	
1512,5	0,479453653097153	1512,5	-0,183876156806946	
1515,625	0,47669130563736	1515,625	-0,179360136389732	
1518,75	0,472676634788513	1518,75	-0,171709731221199	
1521,875	0,470460712909698	1521,875	-0,166528955101967	
1525	0,466888934373856	1525	-0,159653961658478	
1528,125	0,466851145029068	1528,125	-0,151730120182037	
1531,25	0,466371595859528	1531,25	-0,145027384161949	
1534,375	0,467018246650696	1534,375	-0,138228103518486	
1537,5	0,467772990465164	1537,5	-0,132716551423073	
1540,625	0,469585180282593	1540,625	-0,127098798751831	
1543,75	0,471584618091583	1543,75	-0,121130034327507	
1546,875	0,473856896162033	1546,875	-0,116681419312954	
1550	0,476559042930603	1550	-0,112495131790638	
1553,125	0,479223340749741	1553,125	-0,108696542680264	
1556,25	0,482160568237305	1556,25	-0,105702243745327	
1559,375	0,484919190406799	1559,375	-0,102125905454159	
1562,5	0,487687557935715	1562,5	-0,0991017669439316	
1565,625	0,4894799888134	1565,625	-0,0972118377685547	
1568,75	0,492953270673752	1568,75	-0,0950136929750443	
1571,875	0,495510339736938	1571,875	-0,0934654176235199	
1575	0,498193621635437	1575	-0,0909568518400192	
1578,125	0,500691056251526	1578,125	-0,0900930091738701	
1581,25	0,503468036651611	1581,25	-0,0892728492617607	
1584,375	0,504743874073029	1584,375	-0,0872008726000786	
1587,5	0,506907284259796	1587,5	-0,0871887654066086	
1590,625	0,509265780448914	1590,625	-0,0870328024029732	
1593,75	0,510443568229675	1593,75	-0,0871450453996658	
1596,875	0,511072039604187	1596,875	-0,0861354097723961	
1600	0,51288890838623	1600	-0,0858869627118111	
1603,125	0,51372766494751	1603,125	-0,0851743742823601	
1606,25	0,514261782169342	1606,25	-0,0841840580105782	
1609,375	0,512356400489807	1609,375	-0,0827028900384903	
1612,5	0,511591792106628	1612,5	-0,0824207440018654	
1615,625	0,512776792049408	1615,625	-0,0810454115271568	
1618,75	0,514292240142822	1618,75	-0,080106683075428	
1621,875	0,514412760734558	1621,875	-0,0776570588350296	
1625	0,514573097229004	1625	-0,075985886156559	
1628,125	0,515134692192078	1628,125	-0,0732698440551758	
1631,25	0,515911996364594	1631,25	-0,0719145983457565	
1634,375	0,518115937709808	1634,375	-0,0692579299211502	
