Frequency in Hz	Silk_98 Sound Reflection Factor continuous Re	Frequency in Hz	Silk_98 Sound Reflection Factor continuous Im	
793,75	0,424080222845078	793,75	-0,497538894414902	
796,875	0,424589782953262	796,875	-0,495856672525406	
800	0,420834004878998	800	-0,493720173835754	
803,125	0,42191606760025	803,125	-0,493587911128998	
806,25	0,416759073734283	806,25	-0,49163019657135	
809,375	0,408999353647232	809,375	-0,490500241518021	
812,5	0,413715004920959	812,5	-0,487279742956162	
815,625	0,414706081151962	815,625	-0,485493451356888	
818,75	0,407950937747955	818,75	-0,484909474849701	
821,875	0,407581180334091	821,875	-0,481494963169098	
825	0,412454724311829	825	-0,479442030191422	
828,125	0,408381134271622	828,125	-0,479404717683792	
831,25	0,40517520904541	831,25	-0,469840049743652	
834,375	0,396252691745758	834,375	-0,477237910032272	
837,5	0,39547523856163	837,5	-0,479469299316406	
840,625	0,393100738525391	840,625	-0,478414297103882	
843,75	0,389232307672501	843,75	-0,477001637220383	
846,875	0,389010220766068	846,875	-0,478914171457291	
850	0,387505114078522	850	-0,47995126247406	
853,125	0,388036102056503	853,125	-0,477525115013123	
856,25	0,386465579271317	856,25	-0,471461206674576	
859,375	0,380480378866196	859,375	-0,46835008263588	
862,5	0,377829194068909	862,5	-0,469482511281967	
865,625	0,377172648906708	865,625	-0,469117969274521	
868,75	0,376297026872635	868,75	-0,469267010688782	
871,875	0,372024804353714	871,875	-0,468916416168213	
875	0,369622439146042	875	-0,465413779020309	
878,125	0,367528080940247	878,125	-0,465568661689758	
881,25	0,363526046276093	881,25	-0,463511288166046	
884,375	0,36296820640564	884,375	-0,461956322193146	
887,5	0,360604256391525	887,5	-0,458096504211426	
890,625	0,357741922140121	890,625	-0,458746612071991	
893,75	0,356652945280075	893,75	-0,462166547775269	
896,875	0,353485465049744	896,875	-0,459975868463516	
900	0,353608787059784	900	-0,458588510751724	
903,125	0,349792033433914	903,125	-0,456633269786835	
906,25	0,348020702600479	906,25	-0,456243366003037	
909,375	0,347477614879608	909,375	-0,458065569400787	
912,5	0,342934876680374	912,5	-0,458995878696442	
915,625	0,33987283706665	915,625	-0,457697659730911	
918,75	0,337418526411057	918,75	-0,454939544200897	
921,875	0,33498814702034	921,875	-0,451549202203751	
925	0,332973688840866	925	-0,450443178415298	
928,125	0,332726389169693	928,125	-0,451178938150406	
931,25	0,325953096151352	931,25	-0,449463576078415	
934,375	0,324630707502365	934,375	-0,447609454393387	
937,5	0,321381747722626	937,5	-0,445528268814087	
940,625	0,320055484771729	940,625	-0,444134414196014	
943,75	0,315415382385254	943,75	-0,443054020404816	
946,875	0,313287436962128	946,875	-0,441615670919418	
950	0,311565220355988	950	-0,438922554254532	
953,125	0,310185015201569	953,125	-0,436886310577393	
956,25	0,307941049337387	956,25	-0,433735698461533	
959,375	0,305132299661636	959,375	-0,431508600711823	
962,5	0,30310982465744	962,5	-0,431097596883774	
965,625	0,301262885332108	965,625	-0,429049670696259	
968,75	0,300697147846222	968,75	-0,428229063749313	
971,875	0,297345519065857	971,875	-0,425119817256927	
975	0,296769171953201	975	-0,422743767499924	
978,125	0,295410126447678	978,125	-0,421011805534363	
981,25	0,293358445167542	981,25	-0,418404817581177	
984,375	0,292053401470184	984,375	-0,417728096246719	
987,5	0,290511727333069	987,5	-0,415797382593155	
990,625	0,28945255279541	990,625	-0,413841426372528	
993,75	0,287159472703934	993,75	-0,413666844367981	
996,875	0,286278575658798	996,875	-0,411879360675812	
1000	0,284092009067535	1000	-0,41108050942421	
1003,125	0,283540785312653	1003,125	-0,408365190029144	
1006,25	0,28206279873848	1006,25	-0,406388998031616	
1009,375	0,279756098985672	1009,375	-0,405020773410797	
1012,5	0,27950045466423	1012,5	-0,403270840644836	
1015,625	0,278856515884399	1015,625	-0,402393341064453	
1018,75	0,275400847196579	1018,75	-0,400987267494202	
1021,875	0,275708496570587	1021,875	-0,39912486076355	
1025	0,273391246795654	1025	-0,397085011005402	
1028,125	0,272752016782761	1028,125	-0,395627647638321	
1031,25	0,272367000579834	1031,25	-0,394998848438263	
1034,375	0,270382106304169	1034,375	-0,393223196268082	
1037,5	0,269129425287247	1037,5	-0,391246467828751	
1040,625	0,267587751150131	1040,625	-0,390218764543533	
1043,75	0,267121642827988	1043,75	-0,38869446516037	
1046,875	0,266268640756607	1046,875	-0,387127995491028	
1050	0,264117330312729	1050	-0,386294603347778	
1053,125	0,263690412044525	1053,125	-0,385930567979813	
1056,25	0,261717408895493	1056,25	-0,383882105350494	
1059,375	0,261712163686752	1059,375	-0,382436394691467	
1062,5	0,260698407888412	1062,5	-0,38141667842865	
1065,625	0,258104890584946	1065,625	-0,380510449409485	
1068,75	0,258149653673172	1068,75	-0,378113090991974	
1071,875	0,2569739818573	1071,875	-0,376543194055557	
1075	0,256403982639313	1075	-0,375706672668457	
1078,125	0,255064576864243	1078,125	-0,375874817371368	
1081,25	0,252253115177155	1081,25	-0,372215777635574	
1084,375	0,252138614654541	1084,375	-0,371702194213867	
1087,5	0,251533061265945	1087,5	-0,370479345321655	
1090,625	0,251298993825912	1090,625	-0,369379699230194	
1093,75	0,249873206019402	1093,75	-0,368688315153122	
1096,875	0,248290151357651	1096,875	-0,366702318191528	
1100	0,246961981058121	1100	-0,365535259246826	
1103,125	0,245817244052887	1103,125	-0,364409983158112	
1106,25	0,246157586574554	1106,25	-0,361961722373962	
1109,375	0,243841677904129	1109,375	-0,36240029335022	
1112,5	0,244367018342018	1112,5	-0,361806005239487	
1115,625	0,242903187870979	1115,625	-0,358654469251633	
1118,75	0,242276445031166	1118,75	-0,359970778226852	
1121,875	0,242453649640083	1121,875	-0,35820135474205	
1125	0,241017758846283	1125	-0,358519792556763	
1128,125	0,241050556302071	1128,125	-0,358140796422958	
1131,25	0,237509578466415	1131,25	-0,356073677539825	
1134,375	0,237823277711868	1134,375	-0,355211436748505	
1137,5	0,23708713054657	1137,5	-0,355950027704239	
1140,625	0,233806863427162	1140,625	-0,354990392923355	
1143,75	0,234791904687881	1143,75	-0,353158950805664	
1146,875	0,233027011156082	1146,875	-0,352703928947449	
1150	0,230665132403374	1150	-0,350489556789398	
1153,125	0,230745539069176	1153,125	-0,349019289016724	
1156,25	0,230711802840233	1156,25	-0,350065678358078	
1159,375	0,227709576487541	1159,375	-0,350143581628799	
1162,5	0,228694587945938	1162,5	-0,348447620868683	
1165,625	0,226493179798126	1165,625	-0,347247809171677	
1168,75	0,225363150238991	1168,75	-0,346313804388046	
1171,875	0,224467113614082	1171,875	-0,346008956432343	
1175	0,221957609057426	1175	-0,34485137462616	
1178,125	0,221061289310455	1178,125	-0,344615608453751	
1181,25	0,220457822084427	1181,25	-0,343977570533752	
1184,375	0,217831432819366	1184,375	-0,342517614364624	
1187,5	0,216194659471512	1187,5	-0,341868460178375	
1190,625	0,215564370155334	1190,625	-0,340494573116302	
1193,75	0,21577000617981	1193,75	-0,340000420808792	
1196,875	0,213669240474701	1196,875	-0,337760001420975	
1200	0,210156321525574	1200	-0,337973684072495	
1203,125	0,209492519497871	1203,125	-0,335997581481934	
1206,25	0,20895716547966	1206,25	-0,333491146564484	
1209,375	0,205296203494072	1209,375	-0,334635823965073	
1212,5	0,202630832791328	1212,5	-0,332999110221863	
1215,625	0,203241974115372	1215,625	-0,331693947315216	
1218,75	0,198836758732796	1218,75	-0,330676883459091	
1221,875	0,199150234460831	1221,875	-0,328668624162674	
1225	0,198867961764336	1225	-0,328528940677643	
1228,125	0,194142580032349	1228,125	-0,326087415218353	
1231,25	0,194586664438248	1231,25	-0,324661105871201	
1234,375	0,195002809166908	1234,375	-0,323226571083069	
1237,5	0,191973596811295	1237,5	-0,323146402835846	
1240,625	0,190877109766006	1240,625	-0,320148915052414	
1243,75	0,18991219997406	1243,75	-0,318402856588364	
1246,875	0,189271107316017	1246,875	-0,317126393318176	
1250	0,187738418579102	1250	-0,313767999410629	
1253,125	0,186551317572594	1253,125	-0,313447535037994	
1256,25	0,183911547064781	1256,25	-0,311224520206451	
1259,375	0,18456919491291	1259,375	-0,309231728315353	
1262,5	0,18469063937664	1262,5	-0,307528227567673	
1265,625	0,184202253818512	1265,625	-0,305926084518433	
1268,75	0,183545023202896	1268,75	-0,304671466350555	
1271,875	0,183071777224541	1271,875	-0,302773058414459	
1275	0,182529494166374	1275	-0,302028298377991	
1278,125	0,182381227612495	1278,125	-0,299956113100052	
1281,25	0,181784212589264	1281,25	-0,299400806427002	
1284,375	0,182108670473099	1284,375	-0,297769337892532	
1287,5	0,182119607925415	1287,5	-0,297313272953033	
1290,625	0,180889502167702	1290,625	-0,296850442886353	
1293,75	0,181155055761337	1293,75	-0,295175433158875	
1296,875	0,18027126789093	1296,875	-0,293385744094849	
1300	0,180616781115532	1300	-0,294592261314392	
1303,125	0,179542645812035	1303,125	-0,294188529253006	
1306,25	0,179631590843201	1306,25	-0,292581170797348	
1309,375	0,178430676460266	1309,375	-0,291383534669876	
1312,5	0,177586108446121	1312,5	-0,290919810533524	
1315,625	0,17757385969162	1315,625	-0,291137754917145	
1318,75	0,176268830895424	1318,75	-0,289274841547012	
1321,875	0,176735118031502	1321,875	-0,288681387901306	
1325	0,176261141896248	1325	-0,288391292095184	
1328,125	0,174143075942993	1328,125	-0,289089620113373	
1331,25	0,172855511307716	1331,25	-0,287517756223679	
1334,375	0,170668587088585	1334,375	-0,28806272149086	
1337,5	0,170746222138405	1337,5	-0,286678910255432	
1340,625	0,169228598475456	1340,625	-0,284855633974075	
1343,75	0,168989524245262	1343,75	-0,28452855348587	
1346,875	0,167105004191399	1346,875	-0,282660663127899	
1350	0,165678724646568	1350	-0,282221764326096	
1353,125	0,165658339858055	1353,125	-0,28153982758522	
1356,25	0,16308219730854	1356,25	-0,281775712966919	
1359,375	0,162741050124168	1359,375	-0,279016464948654	
1362,5	0,161784619092941	1362,5	-0,277691543102264	
1365,625	0,161071687936783	1365,625	-0,277185618877411	
1368,75	0,160890847444534	1368,75	-0,275921374559402	
1371,875	0,159365281462669	1371,875	-0,2749964594841	
1375	0,158883392810822	1375	-0,275296062231064	
1378,125	0,158892497420311	1378,125	-0,274983733892441	
1381,25	0,155735686421394	1381,25	-0,274147003889084	
1384,375	0,155987799167633	1384,375	-0,273377865552902	
1387,5	0,156431466341019	1387,5	-0,271817535161972	
1390,625	0,155432939529419	1390,625	-0,270462095737457	
1393,75	0,154063567519188	1393,75	-0,269488960504532	
1396,875	0,153169557452202	1396,875	-0,269304007291794	
1400	0,15242937207222	1400	-0,26825937628746	
1403,125	0,151289910078049	1403,125	-0,268353521823883	
1406,25	0,150169238448143	1406,25	-0,268533885478973	
1409,375	0,14833115041256	1409,375	-0,268062323331833	
1412,5	0,147855073213577	1412,5	-0,266810923814774	
1415,625	0,145746305584908	1415,625	-0,266629934310913	
1418,75	0,14468751847744	1418,75	-0,26654452085495	
1421,875	0,144003033638	1421,875	-0,265368402004242	
1425	0,142599359154701	1425	-0,265121638774872	
1428,125	0,139322862029076	1428,125	-0,265728205442429	
1431,25	0,138983339071274	1431,25	-0,264477401971817	
1434,375	0,137236073613167	1434,375	-0,263346403837204	
1437,5	0,134428143501282	1437,5	-0,260976910591125	
1440,625	0,135045751929283	1440,625	-0,261408358812332	
1443,75	0,129207879304886	1443,75	-0,261331796646118	
1446,875	0,129431784152985	1446,875	-0,259174466133118	
1450	0,126942574977875	1450	-0,257794409990311	
1453,125	0,125036418437958	1453,125	-0,256674617528915	
1456,25	0,121855288743973	1456,25	-0,25546470284462	
1459,375	0,120428994297981	1459,375	-0,253622263669968	
1462,5	0,119081787765026	1462,5	-0,250951260328293	
1465,625	0,116720676422119	1465,625	-0,250664055347443	
1468,75	0,113232903182507	1468,75	-0,247422382235527	
1471,875	0,11084345728159	1471,875	-0,245493665337563	
1475	0,110035732388496	1475	-0,244080260396004	
1478,125	0,107972837984562	1478,125	-0,241217046976089	
1481,25	0,107596576213837	1481,25	-0,238250941038132	
1484,375	0,10469326376915	1484,375	-0,234715282917023	
1487,5	0,10280704498291	1487,5	-0,234279304742813	
1490,625	0,101742304861546	1490,625	-0,231462806463242	
1493,75	0,100194402039051	1493,75	-0,229074850678444	
1496,875	0,100507378578186	1496,875	-0,227171331644058	
1500	0,0982971414923668	1500	-0,223518073558807	
1503,125	0,0979508310556412	1503,125	-0,21996608376503	
1506,25	0,098574161529541	1506,25	-0,217018276453018	
1509,375	0,096864216029644	1509,375	-0,214684396982193	
1512,5	0,096362292766571	1512,5	-0,212289839982986	
1515,625	0,0958441272377968	1515,625	-0,210475444793701	
1518,75	0,0965440720319748	1518,75	-0,207346901297569	
1521,875	0,0970593094825745	1521,875	-0,205590590834618	
1525	0,0951494798064232	1525	-0,203452423214912	
1528,125	0,0963218435645103	1528,125	-0,200243413448334	
1531,25	0,096181333065033	1531,25	-0,198816269636154	
1534,375	0,0964121893048286	1534,375	-0,196165502071381	
1537,5	0,0957707911729813	1537,5	-0,195157557725906	
1540,625	0,0965990424156189	1540,625	-0,193629875779152	
1543,75	0,0952379107475281	1543,75	-0,190909639000893	
1546,875	0,0965579375624657	1546,875	-0,189062654972076	
1550	0,0961409956216812	1550	-0,187441691756248	
1553,125	0,0965319946408272	1553,125	-0,18630413711071	
1556,25	0,0959551557898521	1556,25	-0,183944493532181	
1559,375	0,0963799431920052	1559,375	-0,182665601372719	
1562,5	0,0967279821634293	1562,5	-0,181382820010185	
1565,625	0,096405416727066	1565,625	-0,178904369473457	
1568,75	0,0962092280387878	1568,75	-0,178611874580383	
1571,875	0,0962529554963112	1571,875	-0,176841199398041	
1575	0,0969816818833351	1575	-0,175864413380623	
1578,125	0,0970373153686523	1578,125	-0,174476832151413	
1581,25	0,0965226590633392	1581,25	-0,173160687088966	
1584,375	0,0973662957549095	1584,375	-0,171163365244865	
1587,5	0,0965046137571335	1587,5	-0,169900819659233	
1590,625	0,0958927571773529	1590,625	-0,169109672307968	
1593,75	0,0959205999970436	1593,75	-0,168098241090775	
1596,875	0,0961625874042511	1596,875	-0,166390866041183	
1600	0,0960602611303329	1600	-0,165822565555573	
1603,125	0,0957826748490334	1603,125	-0,165053650736809	
1606,25	0,095530092716217	1606,25	-0,163573771715164	
1609,375	0,0957457199692726	1609,375	-0,160732984542847	
1612,5	0,0946639031171799	1612,5	-0,159212917089462	
1615,625	0,0942261666059494	1615,625	-0,158993721008301	
1618,75	0,0938260555267334	1618,75	-0,158761888742447	
1621,875	0,0938970968127251	1621,875	-0,156867891550064	
1625	0,0929831191897392	1625	-0,155840188264847	
1628,125	0,0933396145701408	1628,125	-0,154677271842957	
1631,25	0,0917291417717934	1631,25	-0,153142094612122	
1634,375	0,0917047038674355	1634,375	-0,152611121535301	
1637,5	0,0906675681471825	1637,5	-0,151566460728645	
1640,625	0,0918899849057198	1640,625	-0,148548975586891	
1643,75	0,0887487530708313	1643,75	-0,146543338894844	
1646,875	0,089945562183857	1646,875	-0,146123439073563	
1650	0,0893013328313828	1650	-0,145445987582207	
1653,125	0,0889707803726196	1653,125	-0,143535763025284	
1656,25	0,0887625515460968	1656,25	-0,142108887434006	
1659,375	0,088779129087925	1659,375	-0,140599265694618	
1662,5	0,0881806835532188	1662,5	-0,139039799571037	
1665,625	0,0868182927370071	1665,625	-0,137787729501724	
1668,75	0,0871993005275726	1668,75	-0,135827541351318	
1671,875	0,0868990048766136	1671,875	-0,134340152144432	
1675	0,0864912569522858	1675	-0,132185354828835	
1678,125	0,0860046669840813	1678,125	-0,131367474794388	
1681,25	0,0868754833936691	1681,25	-0,129785239696503	
1684,375	0,085690975189209	1684,375	-0,126694515347481	
1687,5	0,0860878601670265	1687,5	-0,125941321253777	
1690,625	0,086188942193985	1690,625	-0,124316968023777	
1693,75	0,0867092311382294	1693,75	-0,122620418667793	
1696,875	0,0864185839891434	1696,875	-0,121840767562389	
1700	0,0864575281739235	1700	-0,120418891310692	
1703,125	0,0863523185253143	1703,125	-0,119507916271687	
1706,25	0,0863277837634087	1706,25	-0,118067480623722	
1709,375	0,0856621116399765	1709,375	-0,11579729616642	
1712,5	0,0861028283834457	1712,5	-0,114344485104084	
1715,625	0,0859822481870651	1715,625	-0,112656779587269	
1718,75	0,0859409049153328	1718,75	-0,112565383315086	
1721,875	0,0857838019728661	1721,875	-0,11166787147522	
1725	0,0851237550377846	1725	-0,109055683016777	
1728,125	0,0859944894909859	1728,125	-0,108240015804768	
1731,25	0,0863409116864204	1731,25	-0,107201620936394	
1734,375	0,0857955813407898	1734,375	-0,106439165771008	
1737,5	0,0858967304229736	1737,5	-0,104712769389153	
1740,625	0,0868343859910965	1740,625	-0,103911258280277	
1743,75	0,0860912650823593	1743,75	-0,101625256240368	
1746,875	0,0863784179091454	1746,875	-0,100257694721222	
1750	0,0873537510633469	1750	-0,0993154495954514	
1753,125	0,0869345664978027	1753,125	-0,0979855358600616	
1756,25	0,0866161808371544	1756,25	-0,0970466732978821	
1759,375	0,0876473188400269	1759,375	-0,0965953022241592	
1762,5	0,0874085426330566	1762,5	-0,095484733581543	
1765,625	0,0871455520391464	1765,625	-0,0945746675133705	
1768,75	0,0867326334118843	1768,75	-0,093192920088768	
1771,875	0,087259329855442	1771,875	-0,0924286544322968	
1775	0,0876957327127457	1775	-0,091410256922245	
1778,125	0,0874293968081474	1778,125	-0,0904095843434334	
1781,25	0,0872059017419815	1781,25	-0,0890839546918869	
1784,375	0,0873572751879692	1784,375	-0,0883360579609871	
1787,5	0,0875019878149033	1787,5	-0,0880897641181946	
1790,625	0,0868890136480331	1790,625	-0,0868741422891617	
1793,75	0,0866715237498283	1793,75	-0,0864809080958366	
1796,875	0,0873428657650948	1796,875	-0,0852995067834854	
1800	0,0873666331171989	1800	-0,0837129801511765	
1803,125	0,0860388055443764	1803,125	-0,0835820659995079	
1806,25	0,0864725261926651	1806,25	-0,0821010619401932	
1809,375	0,0860708653926849	1809,375	-0,080888457596302	
1812,5	0,086991935968399	1812,5	-0,0802776739001274	
1815,625	0,0855333879590034	1815,625	-0,0793817192316055	
1818,75	0,0856240913271904	1818,75	-0,0775700733065605	
1821,875	0,085251584649086	1821,875	-0,077037438750267	
1825	0,08501136302948	1825	-0,0766205787658691	
1828,125	0,084743432700634	1828,125	-0,0756860375404358	
1831,25	0,0848362594842911	1831,25	-0,0742986053228378	
1834,375	0,0843039005994797	1834,375	-0,0731873139739037	
1837,5	0,0841090306639671	1837,5	-0,0721205770969391	
1840,625	0,0834315866231918	1840,625	-0,0715434327721596	
1843,75	0,0829630717635155	1843,75	-0,0701285228133202	
1846,875	0,0827098041772842	1846,875	-0,0693629160523415	
1850	0,0826860517263412	1850	-0,0681501924991608	
1853,125	0,0826053842902184	1853,125	-0,067097470164299	
1856,25	0,0824243277311325	1856,25	-0,0652109161019325	
1859,375	0,0823367759585381	1859,375	-0,0643832236528397	
1862,5	0,0816240683197975	1862,5	-0,0629162192344666	
1865,625	0,0820127353072166	1865,625	-0,0619158856570721	
1868,75	0,0823071748018265	1868,75	-0,0606416165828705	
1871,875	0,0818989649415016	1871,875	-0,0597442910075188	
1875	0,0821313560009003	1875	-0,0584937371313572	
1878,125	0,0820919349789619	1878,125	-0,0571635514497757	
1881,25	0,0819894447922707	1881,25	-0,0560047589242458	
1884,375	0,08190106600523	1884,375	-0,0551653206348419	
1887,5	0,0819259434938431	1887,5	-0,0540405958890915	
1890,625	0,0818763300776482	1890,625	-0,0524855963885784	
1893,75	0,0820954740047455	1893,75	-0,0512920692563057	
1896,875	0,0819153115153313	1896,875	-0,0502390041947365	
1900	0,0817290842533112	1900	-0,0490437299013138	
1903,125	0,0818879380822182	1903,125	-0,0476912632584572	
1906,25	0,0818110257387161	1906,25	-0,0467686913907528	
1909,375	0,0816886126995087	1909,375	-0,04601139575243	
1912,5	0,0823455825448036	1912,5	-0,0449161976575851	
1915,625	0,082083635032177	1915,625	-0,0434377081692219	
1918,75	0,0814686641097069	1918,75	-0,0433240048587322	
1921,875	0,0819355249404907	1921,875	-0,0426179654896259	
1925	0,0821666270494461	1925	-0,0417049378156662	
1928,125	0,0821397230029106	1928,125	-0,0401690565049648	
1931,25	0,0823883786797524	1931,25	-0,0390409640967846	
1934,375	0,0824838504195213	1934,375	-0,0380560830235481	
1937,5	0,0824257880449295	1937,5	-0,0369928255677223	
1940,625	0,0820307359099388	1940,625	-0,0363244153559208	
1943,75	0,0822822079062462	1943,75	-0,0353429019451141	
1946,875	0,0819138437509537	1946,875	-0,0344050042331219	
1950	0,0822723805904388	1950	-0,0331451185047627	
1953,125	0,0820345357060432	1953,125	-0,0324862748384476	
1956,25	0,081976056098938	1956,25	-0,0314461961388588	
1959,375	0,0824254229664803	1959,375	-0,0306352861225605	
1962,5	0,0827150046825409	1962,5	-0,0297182518988848	
1965,625	0,0825489163398743	1965,625	-0,0281634479761124	
1968,75	0,0827362835407257	1968,75	-0,0281794797629118	
1971,875	0,082447774708271	1971,875	-0,0271406713873148	
1975	0,0820348858833313	1975	-0,0255983490496874	
1978,125	0,0822976231575012	1978,125	-0,025216780602932	
1981,25	0,0827323719859123	1981,25	-0,0243317484855652	
1984,375	0,082148052752018	1984,375	-0,0232160128653049	
1987,5	0,0824248716235161	1987,5	-0,0220383703708649	
1990,625	0,0825690776109695	1990,625	-0,0210273750126362	
1993,75	0,0829493179917336	1993,75	-0,0209846924990416	
1996,875	0,0830468758940697	1996,875	-0,019970990717411	
2000	0,0828517973423004	2000	-0,0189095064997673	
2003,125	0,0826331302523613	2003,125	-0,0184423364698887	
2006,25	0,0825325846672058	2006,25	-0,0174041390419006	
2009,375	0,0831107199192047	2009,375	-0,0166520643979311	
2012,5	0,0830347985029221	2012,5	-0,015843665227294	
2015,625	0,0827262178063393	2015,625	-0,0149305192753673	
2018,75	0,0827011242508888	2018,75	-0,0144092822447419	
2021,875	0,0829906389117241	2021,875	-0,0137160867452621	
2025	0,0826087892055511	2025	-0,0128199988976121	
2028,125	0,0826800465583801	2028,125	-0,0115787778049707	
2031,25	0,0820594951510429	2031,25	-0,0101020913571119	
2034,375	0,0819713920354843	2034,375	-0,0103244315832853	
2037,5	0,0820563584566116	2037,5	-0,009026606567204	
2040,625	0,0813418850302696	2040,625	-0,00810858514159918	
2043,75	0,081665962934494	2043,75	-0,00702622858807445	
2046,875	0,08176389336586	2046,875	-0,00625802809372544	
2050	0,0816192254424095	2050	-0,00569091830402613	
2053,125	0,0815228968858719	2053,125	-0,00466513214632869	
2056,25	0,0811880975961685	2056,25	-0,00352954003028572	
2059,375	0,0810325220227242	2059,375	-0,00274926703423262	
2062,5	0,0811371877789497	2062,5	-0,00167341635096818	
2065,625	0,0812244042754173	2065,625	-0,000756188819650561	
2068,75	0,0813908874988556	2068,75	0,000338724028551951	
2071,875	0,0815711542963982	2071,875	0,00133000826463103	
2075	0,0812375545501709	2075	0,00243498850613832	
2078,125	0,0809444040060043	2078,125	0,00364651437848806	
2081,25	0,0809250771999359	2081,25	0,00491915782913566	
2084,375	0,0811230763792992	2084,375	0,005318240262568	
2087,5	0,0809607431292534	2087,5	0,00626033684238791	
2090,625	0,0809792205691338	2090,625	0,00738081196323037	
2093,75	0,0813230946660042	2093,75	0,00833224598318338	
2096,875	0,0813735872507095	2096,875	0,00976540334522724	
2100	0,0812968462705612	2100	0,0100501123815775	
2103,125	0,0815722495317459	2103,125	0,0112768951803446	
2106,25	0,0815908908843994	2106,25	0,0125711429864168	
2109,375	0,0816916674375534	2109,375	0,012852368876338	
2112,5	0,0821083039045334	2112,5	0,014044146053493	
2115,625	0,0824110582470894	2115,625	0,0150960870087147	
2118,75	0,0821904018521309	2118,75	0,0159025732427835	
2121,875	0,0819146707653999	2121,875	0,0164021179080009	
2125	0,0822354704141617	2125	0,0175865478813648	
2128,125	0,0827659517526627	2128,125	0,018374839797616	
2131,25	0,083038367331028	2131,25	0,0192556213587523	
