Frequency in Hz	Silk_98 Normalized Surface Impedance continuous Re	Frequency in Hz	Silk_98 Normalized Surface Impedance continuous Im	
1553,125	1,12339973449707	1553,125	-0,437866240739822	
1556,25	1,12433362007141	1556,25	-0,432234585285187	
1559,375	1,12642514705658	1559,375	-0,429854035377502	
1562,5	1,12835049629211	1562,5	-0,427386432886124	
1565,625	1,12988877296448	1565,625	-0,421700656414032	
1568,75	1,12972366809845	1568,75	-0,420887142419815	
1571,875	1,13139963150024	1571,875	-0,417062819004059	
1575	1,1338609457016	1575	-0,415573209524155	
1578,125	1,13520932197571	1578,125	-0,412580221891403	
1581,25	1,13523435592651	1581,25	-0,409239530563354	
1584,375	1,13882958889008	1584,375	-0,405579000711441	
1587,5	1,13802003860474	1587,5	-0,402051150798798	
1590,625	1,13734924793243	1590,625	-0,399782717227936	
1593,75	1,13827264308929	1593,75	-0,397575557231903	
1596,875	1,1402530670166	1596,875	-0,394007295370102	
1600	1,14050507545471	1600	-0,392663389444351	
1603,125	1,14053511619568	1603,125	-0,390728116035461	
1606,25	1,14120769500732	1606,25	-0,387238353490829	
1609,375	1,14402520656586	1609,375	-0,381104707717896	
1612,5	1,14285242557526	1612,5	-0,376843243837357	
1615,625	1,1420556306839	1615,625	-0,376002699136734	
1618,75	1,14135265350342	1618,75	-0,375165492296219	
1621,875	1,14302444458008	1621,875	-0,371008336544037	
1625	1,14180290699005	1625	-0,367996424436569	
1628,125	1,1435112953186	1628,125	-0,365685433149338	
1631,25	1,14111697673798	1631,25	-0,361010313034058	
1634,375	1,14147233963013	1634,375	-0,359808623790741	
1637,5	1,13996350765228	1637,5	-0,356686592102051	
1640,625	1,14497983455658	1640,625	-0,350876599550247	
1643,75	1,13945460319519	1643,75	-0,344057470560074	
1646,875	1,14243590831757	1646,875	-0,34400150179863	
1650	1,14149367809296	1650	-0,342013984918594	
1653,125	1,14214468002319	1653,125	-0,337502211332321	
1656,25	1,14270508289337	1656,25	-0,334158152341843	
1659,375	1,14381802082062	1659,375	-0,330786168575287	
1662,5	1,14357459545135	1662,5	-0,326865375041962	
1665,625	1,14139139652252	1665,625	-0,323109239339828	
1668,75	1,14359450340271	1668,75	-0,318973422050476	
1671,875	1,14393103122711	1671,875	-0,315426230430603	
1675	1,14445924758911	1675	-0,3103047311306	
1678,125	1,14390623569489	1678,125	-0,308141142129898	
1681,25	1,14691030979156	1681,25	-0,305147081613541	
1684,375	1,14623379707336	1684,375	-0,297400623559952	
1687,5	1,14761078357697	1687,5	-0,295950710773468	
1690,625	1,14886605739594	1690,625	-0,292336702346802	
1693,75	1,15110659599304	1693,75	-0,288812279701233	
1696,875	1,15092885494232	1696,875	-0,286860942840576	
1700	1,15189003944397	1700	-0,283652067184448	
1703,125	1,15220463275909	1703,125	-0,281514972448349	
1706,25	1,15301644802094	1706,25	-0,278219282627106	
1709,375	1,15284526348114	1709,375	-0,272649377584457	
1712,5	1,1546995639801	1712,5	-0,269590526819229	
1715,625	1,15539729595184	1715,625	-0,265662372112274	
1718,75	1,15535497665405	1718,75	-0,265429615974426	
1721,875	1,15550684928894	1721,875	-0,263286590576172	
1725	1,15546047687531	1725	-0,256936639547348	
1728,125	1,15790772438049	1728,125	-0,255547642707825	
1731,25	1,15927386283875	1731,25	-0,25335231423378	
1734,375	1,1584358215332	1734,375	-0,251302778720856	
1737,5	1,15959775447845	1737,5	-0,24738721549511	
1740,625	1,16218566894531	1740,625	-0,246040180325508	
1743,75	1,16167306900024	1743,75	-0,240374743938446	
1746,875	1,1630425453186	1746,875	-0,237364858388901	
1750	1,16578221321106	1750	-0,235683470964432	
1753,125	1,16548478603363	1753,125	-0,232388809323311	
1756,25	1,16521692276001	1756,25	-0,230053439736366	
1759,375	1,16783440113068	1759,375	-0,229519382119179	
1762,5	1,16782879829407	1762,5	-0,2268206179142	
1765,625	1,16766285896301	1765,625	-0,224576875567436	
1768,75	1,16737067699432	1768,75	-0,221165895462036	
1771,875	1,16896116733551	1771,875	-0,219639793038368	
1775	1,17046082019806	1775	-0,217473909258842	
1778,125	1,17030942440033	1778,125	-0,215015441179276	
1781,25	1,17040205001831	1781,25	-0,2118199467659	
1784,375	1,17109787464142	1784,375	-0,210143834352493	
1787,5	1,17154812812805	1787,5	-0,209634616971016	
1790,625	1,17066586017609	1790,625	-0,206518962979317	
1793,75	1,17033398151398	1793,75	-0,205503776669502	
1796,875	1,17242670059204	1796,875	-0,20304112136364	
1800	1,17317581176758	1800	-0,19933857023716	
1803,125	1,17012763023376	1803,125	-0,198458924889565	
1806,25	1,17177402973175	1806,25	-0,195182904601097	
1809,375	1,17134463787079	1809,375	-0,1921776086092	
1812,5	1,17375564575195	1812,5	-0,191130876541138	
1815,625	1,17071008682251	1815,625	-0,188431918621063	
1818,75	1,17165529727936	1818,75	-0,184229984879494	
1821,875	1,17099571228027	1821,875	-0,182834908366203	
1825	1,17059862613678	1825	-0,18176457285881	
1828,125	1,1703382730484	1828,125	-0,179473504424095	
1831,25	1,1710911989212	1831,25	-0,176262497901917	
1834,375	1,17026698589325	1834,375	-0,173459306359291	
1837,5	1,17020952701569	1837,5	-0,170890167355537	
1840,625	1,1688380241394	1840,625	-0,169290274381638	
1843,75	1,16825699806213	1843,75	-0,165813013911247	
1846,875	1,16793882846832	1846,875	-0,163933470845222	
1850	1,16831064224243	1850	-0,161090761423111	
1853,125	1,16848695278168	1853,125	-0,158601298928261	
1856,25	1,16870319843292	1856,25	-0,154126927256584	
1859,375	1,16877317428589	1859,375	-0,152161061763763	
1862,5	1,16758418083191	1862,5	-0,148497149348259	
1865,625	1,16881310939789	1865,625	-0,146280884742737	
1868,75	1,16990327835083	1868,75	-0,143388330936432	
1871,875	1,1692236661911	1871,875	-0,141159564256668	
1875	1,17014753818512	1875	-0,138298705220222	
1878,125	1,17044985294342	1878,125	-0,135166719555855	
1881,25	1,17054581642151	1881,25	-0,132417753338814	
1884,375	1,1705778837204	1884,375	-0,130422353744507	
1887,5	1,17095148563385	1887,5	-0,127788722515106	
1890,625	1,1712601184845	1890,625	-0,124122589826584	
1893,75	1,17209339141846	1893,75	-0,121375545859337	
1896,875	1,17194449901581	1896,875	-0,118852138519287	
1900	1,17181134223938	1900	-0,115993790328503	
1903,125	1,17252123355865	1903,125	-0,112851463258266	
1906,25	1,17256414890289	1906,25	-0,110661298036575	
1909,375	1,17245662212372	1909,375	-0,10884952545166	
1912,5	1,17426061630249	1912,5	-0,106422983109951	
1915,625	1,17397940158844	1915,625	-0,102877222001553	
1918,75	1,17255568504333	1918,75	-0,102472074329853	
1921,875	1,17381179332733	1921,875	-0,100911684334278	
1925	1,17455506324768	1925	-0,0988084375858307	
1928,125	1,17481553554535	1928,125	-0,0951782017946243	
1931,25	1,17563307285309	1931,25	-0,0925651043653488	
1934,375	1,17605447769165	1934,375	-0,0902568399906158	
1937,5	1,17612314224243	1937,5	-0,0877323523163795	
1940,625	1,17531597614288	1940,625	-0,0860781297087669	
1943,75	1,17609167098999	1943,75	-0,0838050544261932	
1946,875	1,17538976669312	1946,875	-0,0815220773220062	
1950	1,17645680904388	1950	-0,0786060243844986	
1953,125	1,1760059595108	1953,125	-0,0770076066255569	
1956,25	1,1760390996933	1956,25	-0,07453852891922	
1959,375	1,1772323846817	1959,375	-0,0726917833089828	
1962,5	1,17806136608124	1962,5	-0,0705649554729462	
1965,625	1,17790043354034	1965,625	-0,0668560788035393	
1968,75	1,17834222316742	1968,75	-0,0669213756918907	
1971,875	1,17780697345734	1971,875	-0,0644182860851288	
1975	1,17703914642334	1975	-0,0607088506221771	
1978,125	1,17771148681641	1978,125	-0,0598395243287086	
1981,25	1,17885565757751	1981,25	-0,0577970556914806	
1984,375	1,17760753631592	1984,375	-0,0550800859928131	
1987,5	1,17840135097504	1987,5	-0,0523209646344185	
1990,625	1,17885601520538	1990,625	-0,0499390438199043	
1993,75	1,17976319789886	1993,75	-0,0498791001737118	
1996,875	1,18010234832764	1996,875	-0,0474820397794247	
2000	1,17974615097046	2000	-0,0449413992464542	
2003,125	1,17927205562592	2003,125	-0,0438111200928688	
2006,25	1,17912971973419	2006,25	-0,041337575763464	
2009,375	1,18056917190552	2009,375	-0,0396023578941822	
2012,5	1,18045687675476	2012,5	-0,0376747436821461	
2015,625	1,17979657649994	2015,625	-0,0354806780815125	
2018,75	1,17977666854858	2018,75	-0,0342407673597336	
2021,875	1,18051493167877	2021,875	-0,0326148606836796	
2025	1,1796692609787	2025	-0,0304595865309238	
2028,125	1,17991709709167	2028,125	-0,0275157801806927	
2031,25	1,17852663993835	2031,25	-0,0239750556647778	
2034,375	1,17830586433411	2034,375	-0,0244978964328766	
2037,5	1,17857229709625	2037,5	-0,0214230082929134	
2040,625	1,17691886425018	2040,625	-0,0192146897315979	
2043,75	1,17772936820984	2043,75	-0,0166619382798672	
2046,875	1,17798793315887	2046,875	-0,0148435784503818	
2050	1,17766225337982	2050	-0,0134942913427949	
2053,125	1,17746138572693	2053,125	-0,0110597694292665	
2056,25	1,17669188976288	2056,25	-0,00836158264428377	
2059,375	1,17633605003357	2059,375	-0,00651092594489455	
2062,5	1,17659628391266	2062,5	-0,00396397756412625	
2065,625	1,17680859565735	2065,625	-0,00179159990511835	
2068,75	1,17720437049866	2068,75	0,000802813156042248	
2071,875	1,17762744426727	2071,875	0,00315349688753486	
2075	1,17682600021362	2075	0,0057692239060998	
2078,125	1,17611265182495	2078,125	0,00863410905003548	
2081,25	1,17603874206543	2081,25	0,0116467960178852	
2084,375	1,17649710178375	2084,375	0,0125970458611846	
2087,5	1,17608463764191	2087,5	0,0148231135681272	
2090,625	1,17608904838562	2090,625	0,0174765400588512	
2093,75	1,17686486244202	2093,75	0,019743800163269	
2096,875	1,176917552948	2096,875	0,0231415927410126	
2100	1,1767213344574	2100	0,0238121468573809	
2103,125	1,17730629444122	2103,125	0,0267340075224638	
2106,25	1,17727077007294	2106,25	0,0298023857176304	
2109,375	1,17749118804932	2109,375	0,0304755158722401	
2112,5	1,17839634418488	2112,5	0,0333304218947887	
2115,625	1,17903542518616	2115,625	0,0358492843806744	
2118,75	1,17844724655151	2118,75	0,0377452112734318	
2121,875	1,17775166034698	2121,875	0,0389067754149437	
2125	1,17840826511383	2125	0,0417434759438038	
2128,125	1,17959380149841	2128,125	0,0436635427176952	
2131,25	1,18015491962433	2131,25	0,0457818955183029	
2134,375	1,18034529685974	2134,375	0,0472597926855087	
2137,5	1,18056547641754	2137,5	0,0506459884345531	
2140,625	1,18022155761719	2140,625	0,0516359433531761	
2143,75	1,18099319934845	2143,75	0,0530542731285095	
2146,875	1,18193316459656	2146,875	0,0570426546037197	
2150	1,18280971050262	2150	0,0580159835517406	
2153,125	1,18243825435638	2153,125	0,0594393946230412	
2156,25	1,18367314338684	2156,25	0,062036469578743	
