Frequency in Hz	Silk_98 Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_98 Sound Absorption Coefficient continuous	
630	0,383408844470978	556,25	0,368556469021208	
800	0,552937567234039	559,375	0,377294966410847	
1000	0,748291432857513	562,5	0,378098674029756	
1250	0,866161704063416	565,625	0,377875119858869	
1600	0,956898212432861	568,75	0,382147936364293	
2000	0,991076767444611	571,875	0,384688498345045	
2500	0,977628588676453	575	0,383600578675578	
3150	0,942169725894928	578,125	0,389620572715904	
4000	0,926170825958252	581,25	0,386444070237574	
		584,375	0,38631830266024	
		587,5	0,387699225148418	
		590,625	0,391997450640663	
		593,75	0,394030441822593	
		596,875	0,393991734097635	
		600	0,395131331212435	
		603,125	0,396192091825269	
		606,25	0,398534501949318	
		609,375	0,396960522380033	
		612,5	0,398375754692312	
		615,625	0,398999823407069	
		618,75	0,399163371730503	
		621,875	0,398080140737709	
		625	0,401447842001947	
		628,125	0,400373328096088	
		631,25	0,404669499830238	
		634,375	0,40425206582083	
		637,5	0,401289685699341	
		640,625	0,400832324826708	
		643,75	0,397799113673221	
		646,875	0,399588542626367	
		650	0,392874221086953	
		653,125	0,394452796368505	
		656,25	0,3942937291897	
		659,375	0,389795036495467	
		662,5	0,383427076673502	
		665,625	0,377183462461546	
		668,75	0,376183211110444	
		671,875	0,375645737249395	
		675	0,374183193546	
		678,125	0,369712142378703	
		681,25	0,362929809631284	
		684,375	0,359380638407241	
		687,5	0,349808931793171	
		690,625	0,347852238764396	
		693,75	0,347329793340083	
		696,875	0,345329623087043	
		700	0,350386794200909	
		703,125	0,350407117817062	
		706,25	0,350838079074375	
		709,375	0,359601624779213	
		712,5	0,374024192370409	
		715,625	0,373562595855453	
		718,75	0,379688300073114	
		721,875	0,394633116173978	
		725	0,399177642999088	
		728,125	0,415830343018688	
		731,25	0,423006005009477	
		734,375	0,435072052488753	
		737,5	0,442570928872527	
		740,625	0,460109349098294	
		743,75	0,474235040689838	
		746,875	0,477469850441217	
		750	0,485353942716505	
		753,125	0,494750188868164	
		756,25	0,504921707253473	
		759,375	0,515348316235613	
		762,5	0,517872939437792	
		765,625	0,525197795512617	
		768,75	0,531555801951158	
		771,875	0,541110963524664	
		775	0,543013070591881	
		778,125	0,549416229115048	
		781,25	0,554618372904511	
		784,375	0,561666700744246	
		787,5	0,566661252788778	
		790,625	0,569634203766745	
		793,75	0,572611002857825	
		796,875	0,57384966702108	
		800	0,579139121030082	
		803,125	0,578357801850985	
		806,25	0,584611602427118	
		809,375	0,592129034129734	
		812,5	0,59139834431024	
		815,625	0,592314962301986	
		818,75	0,598438846028994	
		821,875	0,602040179894495	
		825	0,600016434968441	
		828,125	0,603395952426153	
		831,25	0,615083368680652	
		834,375	0,615227795028164	
		837,5	0,613708520055326	
		840,625	0,616591544650894	
		843,75	0,620967657986185	
		846,875	0,619312245565246	
		850	0,619486569147717	
		853,125	0,621397740211384	
		856,25	0,628368691467321	
		859,375	0,635882861883398	
		862,5	0,63683127503292	
		865,625	0,637669125424915	
		868,75	0,638189033792262	
		871,875	0,64171495522022	
		875	0,646769254935944	
		878,125	0,648168937430927	
		881,25	0,653006091781151	
		884,375	0,654850446248454	
		887,5	0,660112163745967	
		890,625	0,661572275823664	
		893,75	0,659200754162876	
		896,875	0,663470211761775	
		900	0,664657390354199	
		903,125	0,669131577872182	
		906,25	0,670723577916535	
		909,375	0,66943522657791	
		912,5	0,671718473075811	
		915,625	0,674999311170109	
		918,75	0,679178746780258	
		921,875	0,683886260888422	
		925	0,6862294866839	
		928,125	0,685730719329411	
		931,25	0,691737062043806	
		934,375	0,69426068479021	
		937,5	0,698218343520995	
		940,625	0,700309120152047	
		943,75	0,704216277405968	
		946,875	0,70682659024457	
		950	0,710274105372143	
		953,125	0,712915612783822	
		956,25	0,717045655989953	
		959,375	0,720694617997439	
		962,5	0,722279288563858	
		965,625	0,72515706276486	
		968,75	0,726201102239203	
		971,875	0,730858780208476	
		975	0,733215755047354	
		978,125	0,735481914928394	
		981,25	0,738878217536027	
		984,375	0,740208046990873	
		987,5	0,742715468776117	
		990,625	0,7449525026376	
		993,75	0,746419179850199	
		996,875	0,748399965833092	
		1000	0,750304544380441	
		1003,125	0,75284249462865	
		1006,25	0,755288554494447	
		1009,375	0,75769469451315	
		1012,5	0,75925212866744	
		1015,625	0,760318638513233	
		1018,75	0,763363583417181	
		1021,875	0,764684161325502	
		1025	0,767580730564845	
