frequency f in Hz; re(r) ; im(r)
966.000000;0.196452;-0.305960
967.000000;0.193754;-0.301324
968.000000;0.193313;-0.296581
969.000000;0.194183;-0.292388
970.000000;0.194654;-0.287814
971.000000;0.194054;-0.283629
972.000000;0.195159;-0.278620
973.000000;0.195842;-0.275318
974.000000;0.193947;-0.270698
975.000000;0.195375;-0.269097
976.000000;0.197196;-0.263796
977.000000;0.198086;-0.260311
978.000000;0.197900;-0.255822
979.000000;0.200880;-0.251461
980.000000;0.201046;-0.248060
981.000000;0.202018;-0.243976
982.000000;0.202305;-0.240390
983.000000;0.203913;-0.238438
984.000000;0.203229;-0.234023
985.000000;0.204355;-0.231884
986.000000;0.206261;-0.229386
987.000000;0.210067;-0.226443
988.000000;0.211944;-0.223081
989.000000;0.210621;-0.220387
990.000000;0.212722;-0.217272
991.000000;0.215475;-0.213945
992.000000;0.215863;-0.210543
993.000000;0.215016;-0.208997
994.000000;0.217553;-0.207789
995.000000;0.218597;-0.205803
996.000000;0.219267;-0.201870
997.000000;0.222325;-0.199619
998.000000;0.223832;-0.198537
999.000000;0.224937;-0.198009
1000.000000;0.227272;-0.195391
1001.000000;0.228190;-0.191768
1002.000000;0.228299;-0.188727
1003.000000;0.228599;-0.187656
1004.000000;0.231457;-0.185126
1005.000000;0.232608;-0.182709
1006.000000;0.234053;-0.182567
1007.000000;0.235612;-0.180726
1008.000000;0.237201;-0.177647
1009.000000;0.240052;-0.176295
1010.000000;0.241390;-0.176685
1011.000000;0.241435;-0.174545
1012.000000;0.242709;-0.172458
1013.000000;0.243859;-0.171591
1014.000000;0.245761;-0.169519
1015.000000;0.247238;-0.167273
1016.000000;0.249016;-0.166905
1017.000000;0.249952;-0.166410
1018.000000;0.251204;-0.164319
1019.000000;0.252003;-0.162235
1020.000000;0.253020;-0.161753
1021.000000;0.254868;-0.161601
1022.000000;0.256854;-0.160201
1023.000000;0.258463;-0.158991
1024.000000;0.259311;-0.158239
1025.000000;0.261289;-0.157508
1026.000000;0.262099;-0.154520
1027.000000;0.262942;-0.153964
1028.000000;0.263566;-0.154697
1029.000000;0.263789;-0.152460
1030.000000;0.266428;-0.151652
1031.000000;0.268476;-0.152402
1032.000000;0.269208;-0.151096
1033.000000;0.268293;-0.149712
1034.000000;0.269266;-0.148749
1035.000000;0.271056;-0.148210
1036.000000;0.272486;-0.146610
1037.000000;0.272965;-0.146277
1038.000000;0.274524;-0.146009
1039.000000;0.275803;-0.144580
1040.000000;0.275538;-0.143292
1041.000000;0.277300;-0.143007
1042.000000;0.278304;-0.141558
1043.000000;0.279957;-0.142016
1044.000000;0.280840;-0.141487
1045.000000;0.281470;-0.141926
1046.000000;0.281959;-0.141387
1047.000000;0.283798;-0.139329
1048.000000;0.283971;-0.138040
1049.000000;0.284983;-0.139012
1050.000000;0.287041;-0.138561
1051.000000;0.287341;-0.138609
1052.000000;0.288012;-0.137950
1053.000000;0.289112;-0.136156
1054.000000;0.290599;-0.135106
1055.000000;0.291367;-0.135337
1056.000000;0.292134;-0.135252
1057.000000;0.292797;-0.134888
1058.000000;0.294327;-0.134729
1059.000000;0.294164;-0.134081
1060.000000;0.293529;-0.133943
1061.000000;0.296141;-0.133461
1062.000000;0.296369;-0.132480
1063.000000;0.296858;-0.131593
1064.000000;0.297552;-0.130947
1065.000000;0.297412;-0.130156
1066.000000;0.297960;-0.130356
1067.000000;0.299730;-0.130244
1068.000000;0.299798;-0.130266
1069.000000;0.299587;-0.129469
1070.000000;0.302172;-0.129134
1071.000000;0.303564;-0.129151
1072.000000;0.304059;-0.128622
1073.000000;0.304506;-0.127981
1074.000000;0.305102;-0.127706
1075.000000;0.304792;-0.127072
1076.000000;0.305505;-0.126062
1077.000000;0.307315;-0.125241
1078.000000;0.308767;-0.125848
1079.000000;0.308093;-0.126031
1080.000000;0.308710;-0.126220
1081.000000;0.308839;-0.125942
1082.000000;0.309508;-0.125434
1083.000000;0.310328;-0.124281
1084.000000;0.312015;-0.123717
1085.000000;0.312233;-0.123643
1086.000000;0.312077;-0.123406
1087.000000;0.312495;-0.123481
1088.000000;0.312910;-0.123164
1089.000000;0.313254;-0.123091
1090.000000;0.312800;-0.123008
1091.000000;0.314337;-0.123281
1092.000000;0.316271;-0.121580
1093.000000;0.316804;-0.121123
1094.000000;0.316423;-0.120334
1095.000000;0.317418;-0.119835
1096.000000;0.318850;-0.119615
1097.000000;0.318853;-0.120459
1098.000000;0.318378;-0.120456
1099.000000;0.319344;-0.119220
1100.000000;0.319872;-0.118924
1101.000000;0.321462;-0.118553
1102.000000;0.322286;-0.118948
1103.000000;0.321596;-0.119441
1104.000000;0.321558;-0.117946
1105.000000;0.321761;-0.117939
1106.000000;0.321392;-0.118177
1107.000000;0.322512;-0.117672
1108.000000;0.322931;-0.117751
1109.000000;0.322983;-0.117051
1110.000000;0.324230;-0.117078
1111.000000;0.324196;-0.117084
1112.000000;0.324510;-0.116100
1113.000000;0.325903;-0.114882
1114.000000;0.327039;-0.115707
1115.000000;0.327384;-0.115548
1116.000000;0.326719;-0.115310
1117.000000;0.326274;-0.115448
1118.000000;0.327241;-0.115532
1119.000000;0.328225;-0.114111
1120.000000;0.328593;-0.113691
1121.000000;0.329352;-0.115391
1122.000000;0.330542;-0.115532
1123.000000;0.330789;-0.114821
1124.000000;0.331065;-0.114402
1125.000000;0.329945;-0.113277
1126.000000;0.329614;-0.114127
1127.000000;0.332359;-0.114747
1128.000000;0.332253;-0.114315
1129.000000;0.331511;-0.113855
1130.000000;0.332971;-0.112479
1131.000000;0.333411;-0.113604
1132.000000;0.333434;-0.113943
1133.000000;0.333114;-0.112836
1134.000000;0.333067;-0.112467
1135.000000;0.333171;-0.111706
1136.000000;0.336061;-0.111421
1137.000000;0.335024;-0.111251
1138.000000;0.336510;-0.111053
1139.000000;0.336159;-0.112494
1140.000000;0.336308;-0.112645
1141.000000;0.337011;-0.111335
1142.000000;0.336772;-0.110529
1143.000000;0.335520;-0.110164
1144.000000;0.336254;-0.111317
1145.000000;0.338156;-0.110630
1146.000000;0.337125;-0.109887
1147.000000;0.337195;-0.110357
1148.000000;0.337370;-0.110596
1149.000000;0.338821;-0.110811
1150.000000;0.338884;-0.110380
1151.000000;0.338523;-0.109313
1152.000000;0.340899;-0.107643
1153.000000;0.340981;-0.109523
1154.000000;0.339506;-0.108616
1155.000000;0.339278;-0.108676
1156.000000;0.340289;-0.108499
1157.000000;0.342182;-0.108347
1158.000000;0.341561;-0.108244
1159.000000;0.341674;-0.107852
1160.000000;0.342075;-0.108230
1161.000000;0.342962;-0.108386
1162.000000;0.341456;-0.109656
1163.000000;0.341417;-0.108950
1164.000000;0.340441;-0.108268
1165.000000;0.342770;-0.108221
1166.000000;0.342779;-0.108009
1167.000000;0.344570;-0.106088
1168.000000;0.342135;-0.106737
1169.000000;0.342227;-0.108119
1170.000000;0.343285;-0.106786
1171.000000;0.344052;-0.105264
1172.000000;0.343545;-0.106282
1173.000000;0.343426;-0.107489
1174.000000;0.343962;-0.105411
1175.000000;0.344558;-0.105225
1176.000000;0.345755;-0.105721
1177.000000;0.345411;-0.104730
1178.000000;0.344542;-0.106240
1179.000000;0.344963;-0.105383
1180.000000;0.347033;-0.105251
1181.000000;0.345833;-0.103772
1182.000000;0.346902;-0.103267
1183.000000;0.346633;-0.103153
1184.000000;0.344442;-0.103654
1185.000000;0.345898;-0.103860
1186.000000;0.346950;-0.103367
1187.000000;0.349394;-0.101981
1188.000000;0.348257;-0.103366
1189.000000;0.347731;-0.104403
1190.000000;0.348093;-0.104059
1191.000000;0.348662;-0.104026
1192.000000;0.346829;-0.102904
1193.000000;0.346662;-0.103110
1194.000000;0.347947;-0.102252
1195.000000;0.350744;-0.104542
1196.000000;0.350734;-0.102290
1197.000000;0.349894;-0.102993
1198.000000;0.350831;-0.103570
1199.000000;0.351228;-0.102889
1200.000000;0.351332;-0.101854
1201.000000;0.353374;-0.101516
1202.000000;0.351071;-0.103695
1203.000000;0.350270;-0.102873
1204.000000;0.349648;-0.101404
1205.000000;0.351570;-0.102773
1206.000000;0.352732;-0.102779
1207.000000;0.353375;-0.101079
1208.000000;0.353186;-0.101236
1209.000000;0.352916;-0.100853
1210.000000;0.351898;-0.099229
1211.000000;0.352319;-0.098842
1212.000000;0.352428;-0.100956
1213.000000;0.353723;-0.101547
1214.000000;0.353678;-0.102519
1215.000000;0.353626;-0.101803
1216.000000;0.352977;-0.101170
1217.000000;0.354680;-0.101156
1218.000000;0.356392;-0.101895
1219.000000;0.355437;-0.101589
1220.000000;0.353725;-0.102510
1221.000000;0.355003;-0.102660
1222.000000;0.356149;-0.100780
1223.000000;0.356701;-0.101497
1224.000000;0.356855;-0.100082
1225.000000;0.354661;-0.100610
1226.000000;0.354664;-0.100618
1227.000000;0.356012;-0.100381
1228.000000;0.355625;-0.099203
1229.000000;0.355592;-0.099403
1230.000000;0.357031;-0.098713
1231.000000;0.358826;-0.098499
1232.000000;0.358107;-0.100048
1233.000000;0.358634;-0.099653
1234.000000;0.359001;-0.099436
1235.000000;0.358075;-0.099521
1236.000000;0.357804;-0.099503
1237.000000;0.359030;-0.099438
1238.000000;0.357610;-0.099188
1239.000000;0.358576;-0.099149
1240.000000;0.358034;-0.099005
1241.000000;0.357927;-0.099128
1242.000000;0.358671;-0.097806
1243.000000;0.358332;-0.099124
1244.000000;0.358393;-0.098767
1245.000000;0.358586;-0.098512
1246.000000;0.359993;-0.098763
1247.000000;0.359866;-0.099553
1248.000000;0.359687;-0.101087
1249.000000;0.358995;-0.101948
1250.000000;0.358546;-0.100527
1251.000000;0.359194;-0.098821
1252.000000;0.359303;-0.097652
1253.000000;0.359403;-0.096737
1254.000000;0.359159;-0.097843
1255.000000;0.358726;-0.097674
1256.000000;0.360000;-0.098605
1257.000000;0.361981;-0.098631
1258.000000;0.361890;-0.098912
1259.000000;0.361424;-0.098360
1260.000000;0.360977;-0.097847
1261.000000;0.359785;-0.098084
1262.000000;0.360096;-0.098875
1263.000000;0.360116;-0.098096
1264.000000;0.361653;-0.097615
1265.000000;0.361258;-0.097993
1266.000000;0.361756;-0.098736
1267.000000;0.361166;-0.097653
1268.000000;0.363365;-0.098887
1269.000000;0.363069;-0.098476
1270.000000;0.362303;-0.098915
1271.000000;0.362126;-0.098981
1272.000000;0.362362;-0.097425
1273.000000;0.362864;-0.097772
1274.000000;0.362454;-0.099769
1275.000000;0.362550;-0.099144
1276.000000;0.361492;-0.097587
1277.000000;0.364269;-0.096875
1278.000000;0.363706;-0.097293
1279.000000;0.362746;-0.099512
1280.000000;0.363248;-0.099162
1281.000000;0.362622;-0.096832
1282.000000;0.363530;-0.097092
1283.000000;0.365420;-0.098187
1284.000000;0.364017;-0.098339
1285.000000;0.364358;-0.098355
1286.000000;0.363744;-0.098898
1287.000000;0.362513;-0.099269
1288.000000;0.364184;-0.099549
1289.000000;0.365016;-0.100053
1290.000000;0.364097;-0.099519
1291.000000;0.362961;-0.097946
1292.000000;0.363651;-0.098424
1293.000000;0.363171;-0.099658
1294.000000;0.363356;-0.099244
1295.000000;0.362755;-0.097716
1296.000000;0.363899;-0.098391
1297.000000;0.363728;-0.098149
1298.000000;0.361939;-0.099827
1299.000000;0.363052;-0.100542
1300.000000;0.363966;-0.099154
1301.000000;0.363882;-0.098841
1302.000000;0.364718;-0.100269
1303.000000;0.364264;-0.099196
1304.000000;0.364824;-0.099209
1305.000000;0.364052;-0.099690
1306.000000;0.362808;-0.098921
1307.000000;0.363662;-0.099272
1308.000000;0.363550;-0.100168
1309.000000;0.363080;-0.099687
1310.000000;0.362819;-0.098338
1311.000000;0.362729;-0.099171
1312.000000;0.362803;-0.100946
1313.000000;0.362517;-0.100432
1314.000000;0.362670;-0.100325
1315.000000;0.360752;-0.100264
1316.000000;0.361661;-0.100151
1317.000000;0.362733;-0.100600
1318.000000;0.362027;-0.100671
1319.000000;0.361544;-0.099982
1320.000000;0.362079;-0.099453
1321.000000;0.362309;-0.098746
1322.000000;0.362789;-0.099756
1323.000000;0.361926;-0.100515
1324.000000;0.362275;-0.099102
1325.000000;0.361548;-0.098793
1326.000000;0.361635;-0.100102
1327.000000;0.361615;-0.100212
1328.000000;0.362277;-0.099212
1329.000000;0.362455;-0.099284
1330.000000;0.360811;-0.100079
1331.000000;0.361614;-0.098496
1332.000000;0.361426;-0.097915
1333.000000;0.360657;-0.099655
1334.000000;0.359686;-0.099717
1335.000000;0.359911;-0.099779
1336.000000;0.360621;-0.098070
1337.000000;0.359802;-0.098418
1338.000000;0.360472;-0.098459
1339.000000;0.360874;-0.098139
1340.000000;0.361064;-0.097627
1341.000000;0.359553;-0.098891
1342.000000;0.359554;-0.098395
1343.000000;0.359175;-0.097387
1344.000000;0.359891;-0.097813
1345.000000;0.359523;-0.097938
1346.000000;0.359361;-0.096885
1347.000000;0.359382;-0.097370
1348.000000;0.358496;-0.098484
1349.000000;0.359509;-0.097367
1350.000000;0.358863;-0.097971
1351.000000;0.358631;-0.097462
1352.000000;0.358003;-0.097117
1353.000000;0.357313;-0.098009
1354.000000;0.358185;-0.097601
1355.000000;0.358507;-0.096679
1356.000000;0.358388;-0.096994
1357.000000;0.359204;-0.095826
1358.000000;0.357833;-0.095146
1359.000000;0.357196;-0.096403
1360.000000;0.358412;-0.096405
1361.000000;0.357392;-0.096726
1362.000000;0.358346;-0.095973
1363.000000;0.357283;-0.094696
1364.000000;0.357621;-0.094502
1365.000000;0.358345;-0.094300
1366.000000;0.357411;-0.093719
1367.000000;0.357253;-0.094152
1368.000000;0.357435;-0.095714
1369.000000;0.357616;-0.094340
1370.000000;0.357026;-0.093763
1371.000000;0.355411;-0.092352
1372.000000;0.355523;-0.093039
1373.000000;0.357121;-0.093674
1374.000000;0.356696;-0.092813
1375.000000;0.355046;-0.092261
1376.000000;0.355088;-0.092303
1377.000000;0.355309;-0.092237
1378.000000;0.356208;-0.092089
1379.000000;0.356387;-0.093219
1380.000000;0.355469;-0.093479
1381.000000;0.355706;-0.092667
1382.000000;0.355845;-0.091697
1383.000000;0.356639;-0.091299
1384.000000;0.356450;-0.092165
1385.000000;0.355055;-0.092818
1386.000000;0.355700;-0.091287
1387.000000;0.355800;-0.090968
1388.000000;0.354433;-0.091431
1389.000000;0.355365;-0.090162
1390.000000;0.355063;-0.089621
1391.000000;0.353966;-0.088850
1392.000000;0.354856;-0.089051
1393.000000;0.356191;-0.089782
1394.000000;0.354715;-0.089169
1395.000000;0.355571;-0.088941
1396.000000;0.354405;-0.088752
1397.000000;0.353677;-0.088905
1398.000000;0.354557;-0.088878
1399.000000;0.355000;-0.087801
1400.000000;0.354394;-0.087638
1401.000000;0.354207;-0.087761
1402.000000;0.353371;-0.086886
1403.000000;0.353706;-0.087326
1404.000000;0.354523;-0.086282
1405.000000;0.354224;-0.086240
1406.000000;0.354402;-0.086660
1407.000000;0.353378;-0.086116
1408.000000;0.354444;-0.085264
1409.000000;0.355027;-0.085105
1410.000000;0.353501;-0.085076
1411.000000;0.353193;-0.085599
1412.000000;0.353871;-0.085261
1413.000000;0.353932;-0.084575
1414.000000;0.353555;-0.084256
1415.000000;0.353286;-0.084132
1416.000000;0.353604;-0.084705
1417.000000;0.353551;-0.083906
1418.000000;0.354192;-0.083300
1419.000000;0.354397;-0.083207
1420.000000;0.353257;-0.083289
1421.000000;0.353228;-0.082097
1422.000000;0.354203;-0.081539
1423.000000;0.353304;-0.081595
1424.000000;0.353480;-0.081640
1425.000000;0.353826;-0.081709
1426.000000;0.353615;-0.081178
1427.000000;0.353537;-0.081377
1428.000000;0.354253;-0.081019
1429.000000;0.353512;-0.080542
1430.000000;0.353503;-0.079623
1431.000000;0.353521;-0.078697
1432.000000;0.353796;-0.078615
1433.000000;0.354249;-0.078873
1434.000000;0.354701;-0.078896
1435.000000;0.353928;-0.077773
1436.000000;0.354111;-0.077139
1437.000000;0.354074;-0.077971
1438.000000;0.354119;-0.077936
1439.000000;0.355067;-0.078221
1440.000000;0.354906;-0.078024
1441.000000;0.355016;-0.077706
1442.000000;0.355406;-0.076937
1443.000000;0.355222;-0.076398
1444.000000;0.354765;-0.076357
1445.000000;0.355396;-0.075632
1446.000000;0.355442;-0.075260
1447.000000;0.355851;-0.075609
1448.000000;0.355554;-0.075255
1449.000000;0.355380;-0.074978
1450.000000;0.355075;-0.075031
1451.000000;0.356036;-0.074818
1452.000000;0.355957;-0.074011
1453.000000;0.356969;-0.073689
1454.000000;0.356625;-0.073833
1455.000000;0.355910;-0.073578
1456.000000;0.354998;-0.073123
1457.000000;0.355300;-0.072922
1458.000000;0.356906;-0.072370
1459.000000;0.357378;-0.072133
1460.000000;0.356615;-0.072291
1461.000000;0.356198;-0.071931
1462.000000;0.357140;-0.072078
1463.000000;0.357125;-0.071696
1464.000000;0.357633;-0.071096
1465.000000;0.358200;-0.071111
1466.000000;0.357819;-0.071102
1467.000000;0.356563;-0.071381
1468.000000;0.356477;-0.071673
1469.000000;0.357889;-0.071746
1470.000000;0.358173;-0.070734
1471.000000;0.358118;-0.070252
1472.000000;0.358555;-0.070358
1473.000000;0.357892;-0.069937
1474.000000;0.358523;-0.070526
1475.000000;0.358747;-0.070414
1476.000000;0.358973;-0.069828
1477.000000;0.359506;-0.069786
1478.000000;0.359701;-0.070472
1479.000000;0.360034;-0.070563
1480.000000;0.359498;-0.069451
1481.000000;0.359573;-0.069349
1482.000000;0.360081;-0.068779
1483.000000;0.360382;-0.068857
1484.000000;0.360795;-0.069481
1485.000000;0.360668;-0.069642
1486.000000;0.361123;-0.069168
1487.000000;0.361751;-0.069011
1488.000000;0.360963;-0.068558
1489.000000;0.361232;-0.068895
1490.000000;0.362312;-0.069209
1491.000000;0.362561;-0.069497
1492.000000;0.362395;-0.069219
1493.000000;0.362742;-0.068347
1494.000000;0.362007;-0.068974
1495.000000;0.361292;-0.068592
1496.000000;0.362299;-0.068281
1497.000000;0.361925;-0.068451
1498.000000;0.362493;-0.068197
1499.000000;0.362977;-0.068375
1500.000000;0.362580;-0.068346
1501.000000;0.363313;-0.067736
1502.000000;0.363120;-0.067962
1503.000000;0.363145;-0.068678
1504.000000;0.363260;-0.068114
1505.000000;0.362991;-0.068445
1506.000000;0.362807;-0.068130
1507.000000;0.363356;-0.067933
1508.000000;0.363269;-0.067727
1509.000000;0.363547;-0.068117
1510.000000;0.363935;-0.068712
1511.000000;0.364112;-0.069094
1512.000000;0.364429;-0.068726
1513.000000;0.364397;-0.068462
1514.000000;0.364466;-0.068324
1515.000000;0.363994;-0.068237
1516.000000;0.364047;-0.068368
1517.000000;0.364556;-0.068339
1518.000000;0.365316;-0.068710
1519.000000;0.364748;-0.068624
1520.000000;0.364008;-0.068072
1521.000000;0.364451;-0.067757
1522.000000;0.364478;-0.068177
1523.000000;0.363676;-0.068718
1524.000000;0.364200;-0.067925
1525.000000;0.365236;-0.067813
1526.000000;0.364746;-0.068434
1527.000000;0.364461;-0.069115
1528.000000;0.364518;-0.069506
1529.000000;0.365090;-0.069075
1530.000000;0.364858;-0.068744
1531.000000;0.364822;-0.068497
1532.000000;0.364831;-0.068241
1533.000000;0.364644;-0.068353
1534.000000;0.364347;-0.067845
1535.000000;0.364758;-0.067565
1536.000000;0.364812;-0.068397
1537.000000;0.364576;-0.068646
1538.000000;0.364449;-0.068498
1539.000000;0.364563;-0.069111
1540.000000;0.364767;-0.069665
1541.000000;0.365149;-0.069637
1542.000000;0.364868;-0.069611
1543.000000;0.364772;-0.069513
1544.000000;0.363938;-0.069119
1545.000000;0.362774;-0.069493
1546.000000;0.363699;-0.069736
1547.000000;0.364361;-0.069140
1548.000000;0.363878;-0.069240
1549.000000;0.363086;-0.069150
1550.000000;0.362909;-0.068954
1551.000000;0.363117;-0.069246
1552.000000;0.362981;-0.069730
1553.000000;0.362865;-0.070104
1554.000000;0.363386;-0.069657
1555.000000;0.362583;-0.069927
1556.000000;0.362207;-0.069559
1557.000000;0.361568;-0.069874
1558.000000;0.361732;-0.070001
1559.000000;0.361756;-0.069154
1560.000000;0.361766;-0.069203
1561.000000;0.361583;-0.070105
1562.000000;0.361942;-0.069910
1563.000000;0.361775;-0.069779
1564.000000;0.361377;-0.068861
1565.000000;0.361293;-0.068844
1566.000000;0.361280;-0.069344
1567.000000;0.360562;-0.069089
1568.000000;0.360215;-0.068646
1569.000000;0.359957;-0.069401
1570.000000;0.359986;-0.068828
1571.000000;0.359918;-0.068608
1572.000000;0.359664;-0.068607
1573.000000;0.359492;-0.067763
1574.000000;0.359656;-0.067737
1575.000000;0.359622;-0.067024
1576.000000;0.358807;-0.067348
1577.000000;0.357111;-0.067121
1578.000000;0.356615;-0.066846
1579.000000;0.358051;-0.067541
1580.000000;0.358541;-0.067456
1581.000000;0.357885;-0.067162
1582.000000;0.357006;-0.066662
1583.000000;0.356748;-0.065993
1584.000000;0.356527;-0.065625
1585.000000;0.356568;-0.065525
1586.000000;0.357244;-0.065506
1587.000000;0.357002;-0.065442
1588.000000;0.356863;-0.064469
1589.000000;0.355703;-0.064361
1590.000000;0.354759;-0.063651
1591.000000;0.356213;-0.063282
1592.000000;0.357742;-0.063218
1593.000000;0.356175;-0.063650
1594.000000;0.354594;-0.063051
1595.000000;0.355197;-0.062603
1596.000000;0.355243;-0.062677
1597.000000;0.355847;-0.062167
1598.000000;0.354879;-0.061427
1599.000000;0.353803;-0.060628
1600.000000;0.353696;-0.059734
1601.000000;0.353774;-0.059866
1602.000000;0.354648;-0.060276
1603.000000;0.356145;-0.059715
1604.000000;0.354980;-0.058258
1605.000000;0.355376;-0.057405
1606.000000;0.354402;-0.057663
1607.000000;0.353820;-0.057688
1608.000000;0.354924;-0.056821
1609.000000;0.353859;-0.057199
1610.000000;0.354206;-0.057758
1611.000000;0.355369;-0.057965
1612.000000;0.356963;-0.056703
1613.000000;0.357242;-0.056023
1614.000000;0.355798;-0.055674
1615.000000;0.354861;-0.055057
1616.000000;0.356460;-0.055102
1617.000000;0.355523;-0.054550
1618.000000;0.355425;-0.055663
1619.000000;0.356644;-0.054733
1620.000000;0.355919;-0.054446
1621.000000;0.355810;-0.052983
1622.000000;0.355729;-0.052484
1623.000000;0.356591;-0.054053
1624.000000;0.356921;-0.054705
1625.000000;0.356205;-0.052935
1626.000000;0.357006;-0.053426
1627.000000;0.357172;-0.053650
1628.000000;0.356918;-0.052175
1629.000000;0.358036;-0.051698
1630.000000;0.357282;-0.051221
1631.000000;0.357999;-0.050138
1632.000000;0.358109;-0.050385
1633.000000;0.359108;-0.051514
1634.000000;0.358965;-0.050721
1635.000000;0.358428;-0.050772
1636.000000;0.357725;-0.052003
1637.000000;0.358455;-0.050845
1638.000000;0.359227;-0.050134
1639.000000;0.358422;-0.049843
1640.000000;0.359097;-0.050064
1641.000000;0.358635;-0.050287
1642.000000;0.360215;-0.049858
1643.000000;0.361790;-0.049868
1644.000000;0.360126;-0.050582
1645.000000;0.359590;-0.049614
1646.000000;0.359092;-0.049902
1647.000000;0.359656;-0.049353
1648.000000;0.358585;-0.047168
1649.000000;0.359970;-0.046800
1650.000000;0.361805;-0.048285
1651.000000;0.359266;-0.048837
1652.000000;0.360209;-0.049028
1653.000000;0.360248;-0.048084
1654.000000;0.359854;-0.048155
1655.000000;0.360814;-0.047364
1656.000000;0.360363;-0.046777
1657.000000;0.360190;-0.046281
1658.000000;0.360569;-0.047754
1659.000000;0.362069;-0.048692
1660.000000;0.362095;-0.047913
1661.000000;0.361470;-0.047466
1662.000000;0.361458;-0.046645
1663.000000;0.361766;-0.047341
1664.000000;0.361093;-0.047983
1665.000000;0.361951;-0.047435
1666.000000;0.362005;-0.048564
1667.000000;0.361109;-0.048221
1668.000000;0.360575;-0.047289
1669.000000;0.360502;-0.046374
1670.000000;0.360944;-0.045744
1671.000000;0.360968;-0.045208
1672.000000;0.361499;-0.043891
1673.000000;0.360804;-0.045879
1674.000000;0.361283;-0.046592
1675.000000;0.361264;-0.046064
1676.000000;0.361925;-0.046342
1677.000000;0.361775;-0.045584
1678.000000;0.363135;-0.045665
1679.000000;0.364105;-0.047050
1680.000000;0.361597;-0.044803
1681.000000;0.361841;-0.044982
1682.000000;0.362007;-0.044348
1683.000000;0.362356;-0.044761
1684.000000;0.363660;-0.044322
1685.000000;0.363763;-0.045921
1686.000000;0.362728;-0.044211
1687.000000;0.364361;-0.043651
1688.000000;0.363156;-0.042848
1689.000000;0.362917;-0.042676
1690.000000;0.362982;-0.043836
1691.000000;0.362012;-0.046221
1692.000000;0.361682;-0.044787
1693.000000;0.362245;-0.045239
1694.000000;0.362845;-0.045774
1695.000000;0.364487;-0.044867
1696.000000;0.365276;-0.042136
1697.000000;0.363411;-0.041507
1698.000000;0.363307;-0.042540
1699.000000;0.363976;-0.043318
1700.000000;0.363905;-0.043995
1701.000000;0.364221;-0.044477
1702.000000;0.365068;-0.044110
1703.000000;0.364838;-0.041869
1704.000000;0.363186;-0.040099
1705.000000;0.363094;-0.041165
1706.000000;0.364486;-0.042345
1707.000000;0.364069;-0.044256
1708.000000;0.363944;-0.041469
1709.000000;0.365990;-0.040864
1710.000000;0.363926;-0.042204
1711.000000;0.363684;-0.040443
1712.000000;0.364774;-0.039830
1713.000000;0.366359;-0.039679
1714.000000;0.366765;-0.039122
1715.000000;0.367262;-0.040320
1716.000000;0.368098;-0.042617
1717.000000;0.366441;-0.041462
1718.000000;0.366589;-0.040593
1719.000000;0.368016;-0.040359
1720.000000;0.366123;-0.042140
1721.000000;0.366082;-0.042661
1722.000000;0.364995;-0.042092
1723.000000;0.366273;-0.041502
1724.000000;0.366520;-0.040245
1725.000000;0.364396;-0.040236
1726.000000;0.365319;-0.040371
1727.000000;0.364473;-0.039074
1728.000000;0.365259;-0.040622
1729.000000;0.367637;-0.040936
1730.000000;0.367663;-0.040654
1731.000000;0.367674;-0.039210
1732.000000;0.367528;-0.039023
1733.000000;0.366545;-0.040728
1734.000000;0.367206;-0.039213
1735.000000;0.366646;-0.038019
1736.000000;0.367330;-0.038217
1737.000000;0.366692;-0.040350
1738.000000;0.367061;-0.039716
1739.000000;0.365730;-0.038489
1740.000000;0.367164;-0.037925
1741.000000;0.368070;-0.037204
1742.000000;0.366323;-0.037725
1743.000000;0.367018;-0.037932
1744.000000;0.368744;-0.036596
1745.000000;0.368102;-0.037299
1746.000000;0.367650;-0.036585
1747.000000;0.369139;-0.038932
1748.000000;0.368149;-0.038390
1749.000000;0.367753;-0.034468
1750.000000;0.367933;-0.037156
1751.000000;0.368252;-0.038408
1752.000000;0.368410;-0.037827
1753.000000;0.366823;-0.037274
1754.000000;0.367893;-0.037892
1755.000000;0.369440;-0.037189
1756.000000;0.371030;-0.037283
1757.000000;0.372028;-0.036693
1758.000000;0.368625;-0.036884
1759.000000;0.368898;-0.037067
1760.000000;0.369539;-0.037585
1761.000000;0.367698;-0.037207
1762.000000;0.366993;-0.036566
1763.000000;0.368723;-0.036445
1764.000000;0.367876;-0.035691
1765.000000;0.368491;-0.036118
1766.000000;0.369287;-0.037210
1767.000000;0.368842;-0.035708
1768.000000;0.370577;-0.034763
1769.000000;0.370306;-0.035007
1770.000000;0.369796;-0.035368
1771.000000;0.368244;-0.035681
1772.000000;0.368348;-0.037279
1773.000000;0.369929;-0.038933
1774.000000;0.369000;-0.037564
1775.000000;0.368857;-0.035796
1776.000000;0.369047;-0.036149
1777.000000;0.369396;-0.036191
1778.000000;0.371313;-0.037079
1779.000000;0.370662;-0.036099
1780.000000;0.369322;-0.035719
1781.000000;0.367977;-0.036302
1782.000000;0.369706;-0.037928
1783.000000;0.370134;-0.034889
1784.000000;0.370974;-0.036166
1785.000000;0.370230;-0.035765
1786.000000;0.370660;-0.035594
1787.000000;0.370829;-0.037912
1788.000000;0.369530;-0.037073
1789.000000;0.370224;-0.036258
