Frequency in Hz	Silk_94 Sound Reflection Factor continuous Re	Frequency in Hz	Silk_94 Sound Reflection Factor continuous Im	
406,25	0,719162702560425	406,25	-0,23566734790802	
409,375	0,710095524787903	409,375	-0,238755226135254	
412,5	0,707008957862854	412,5	-0,245286166667938	
415,625	0,717566132545471	415,625	-0,242767319083214	
418,75	0,708233177661896	418,75	-0,241175055503845	
421,875	0,708883583545685	421,875	-0,247205689549446	
425	0,706884145736694	425	-0,242738425731659	
428,125	0,706892728805542	428,125	-0,230986729264259	
431,25	0,705958485603333	431,25	-0,242470726370811	
434,375	0,704359889030457	434,375	-0,236935064196587	
437,5	0,703035593032837	437,5	-0,234481438994408	
440,625	0,700563251972198	440,625	-0,232162415981293	
443,75	0,697745084762573	443,75	-0,236006066203117	
446,875	0,694490313529968	446,875	-0,233190625905991	
450	0,702950119972229	450	-0,230051070451736	
453,125	0,701277554035187	453,125	-0,228549346327782	
456,25	0,704451739788055	456,25	-0,228891119360924	
459,375	0,69837212562561	459,375	-0,23305955529213	
462,5	0,6942018866539	462,5	-0,239842236042023	
465,625	0,695015430450439	465,625	-0,239295691251755	
468,75	0,694010317325592	468,75	-0,236376851797104	
471,875	0,687828242778778	471,875	-0,245555728673935	
475	0,684880793094635	475	-0,242521345615387	
478,125	0,681985795497894	478,125	-0,233497276902199	
481,25	0,68775349855423	481,25	-0,230943396687508	
484,375	0,681015610694885	484,375	-0,236054629087448	
487,5	0,680251061916351	487,5	-0,231060773134232	
490,625	0,678646802902222	490,625	-0,232944548130035	
493,75	0,674428045749664	493,75	-0,232402771711349	
496,875	0,67329353094101	496,875	-0,231036320328712	
500	0,678571820259094	500	-0,234806165099144	
503,125	0,677078127861023	503,125	-0,235178574919701	
506,25	0,676502227783203	506,25	-0,233030527830124	
509,375	0,676571190357208	509,375	-0,235784903168678	
512,5	0,670235335826874	512,5	-0,23631726205349	
515,625	0,6695476770401	515,625	-0,230458274483681	
518,75	0,668335020542145	518,75	-0,227863788604736	
521,875	0,667563855648041	521,875	-0,235697939991951	
525	0,664370119571686	525	-0,233836248517036	
528,125	0,668365240097046	528,125	-0,231065317988396	
531,25	0,664700865745544	531,25	-0,232786625623703	
534,375	0,662808656692505	534,375	-0,231944844126701	
537,5	0,661252498626709	537,5	-0,232246279716492	
540,625	0,661707639694214	540,625	-0,232195004820824	
543,75	0,659283041954041	543,75	-0,227344676852226	
546,875	0,659581780433655	546,875	-0,234572723507881	
550	0,657550275325775	550	-0,231888636946678	
553,125	0,65391880273819	553,125	-0,232765004038811	
556,25	0,655571341514587	556,25	-0,229563474655151	
559,375	0,650674998760223	559,375	-0,227865263819695	
562,5	0,650555670261383	562,5	-0,227069184184074	
565,625	0,649894893169403	565,625	-0,227943792939186	
568,75	0,647698879241943	568,75	-0,226252555847168	
571,875	0,646508514881134	571,875	-0,224949806928635	
575	0,646810710430145	575	-0,2253298163414	
578,125	0,644220411777496	578,125	-0,222497120499611	
581,25	0,64581710100174	581,25	-0,223315209150314	
584,375	0,645397484302521	584,375	-0,224439889192581	
587,5	0,644681036472321	587,5	-0,223371386528015	
590,625	0,642690479755402	590,625	-0,222676903009415	
593,75	0,641350090503693	593,75	-0,222218468785286	
596,875	0,641543805599213	596,875	-0,221261456608772	
600	0,640110850334167	600	-0,222794264554977	
603,125	0,639402091503143	603,125	-0,220856055617332	
606,25	0,63805627822876	606,25	-0,221213653683662	
609,375	0,638785362243652	609,375	-0,219765305519104	
612,5	0,637588083744049	612,5	-0,219511449337006	
615,625	0,636207461357117	615,625	-0,220524519681931	
618,75	0,635991513729095	618,75	-0,219352126121521	
621,875	0,636531829833984	621,875	-0,217638045549393	
625	0,634491741657257	625	-0,216947242617607	
628,125	0,633557677268982	628,125	-0,218413412570953	
631,25	0,630875825881958	631,25	-0,217259645462036	
634,375	0,630253314971924	634,375	-0,216753408312798	
637,5	0,630699157714844	637,5	-0,21667854487896	
640,625	0,630908012390137	640,625	-0,214239373803139	
643,75	0,63002473115921	643,75	-0,216352716088295	
646,875	0,628272950649261	646,875	-0,215257599949837	
650	0,6292724609375	650	-0,21572607755661	
653,125	0,627521395683289	653,125	-0,214400619268417	
656,25	0,626254975795746	656,25	-0,213733896613121	
659,375	0,625589191913605	659,375	-0,214955508708954	
662,5	0,626773834228516	662,5	-0,213591769337654	
665,625	0,626701772212982	665,625	-0,214045777916908	
668,75	0,624741494655609	668,75	-0,213706642389297	
671,875	0,623931884765625	671,875	-0,211795479059219	
675	0,62190842628479	675	-0,212685257196426	
678,125	0,620693504810333	678,125	-0,212654411792755	
681,25	0,621068835258484	681,25	-0,211767673492432	
684,375	0,621025443077087	684,375	-0,211389660835266	
687,5	0,6226846575737	687,5	-0,210607960820198	
690,625	0,620017766952515	690,625	-0,214168906211853	
693,75	0,620480418205261	693,75	-0,210987716913223	
696,875	0,620177090167999	696,875	-0,210487261414528	
700	0,618511378765106	700	-0,211326614022255	
703,125	0,618553400039673	703,125	-0,211646392941475	
706,25	0,618518352508545	706,25	-0,210126936435699	
709,375	0,616646826267242	709,375	-0,208969622850418	
712,5	0,614692389965057	712,5	-0,212945073843002	
715,625	0,616189956665039	715,625	-0,210508108139038	
718,75	0,616037666797638	718,75	-0,210607722401619	
721,875	0,614297389984131	721,875	-0,209986388683319	
725	0,614903748035431	725	-0,209915682673454	
728,125	0,612955808639526	728,125	-0,209361106157303	
731,25	0,61367267370224	731,25	-0,20895379781723	
734,375	0,612947285175323	734,375	-0,208240240812302	
737,5	0,613499820232391	737,5	-0,207980275154114	
740,625	0,610814332962036	740,625	-0,207831278443336	
743,75	0,608843445777893	743,75	-0,207681253552437	
746,875	0,610301494598389	746,875	-0,209376290440559	
750	0,609884560108185	750	-0,209130078554153	
753,125	0,609645009040833	753,125	-0,207876414060593	
756,25	0,608753085136414	756,25	-0,207092314958572	
759,375	0,606673419475555	759,375	-0,205312833189964	
762,5	0,608305990695953	762,5	-0,204985186457634	
765,625	0,607513904571533	765,625	-0,204743236303329	
768,75	0,607017397880554	768,75	-0,207283169031143	
771,875	0,605458796024323	771,875	-0,207021579146385	
775	0,606388866901398	775	-0,204984322190285	
778,125	0,604969382286072	778,125	-0,204225018620491	
781,25	0,604406416416168	781,25	-0,205671742558479	
784,375	0,602899432182312	784,375	-0,206285446882248	
787,5	0,602664530277252	787,5	-0,207470804452896	
790,625	0,602759420871735	790,625	-0,206950902938843	
793,75	0,602734863758087	793,75	-0,20484347641468	
796,875	0,602742314338684	796,875	-0,203533679246902	
800	0,601871728897095	800	-0,203920766711235	
803,125	0,603070735931396	803,125	-0,201757997274399	
806,25	0,602575421333313	806,25	-0,204094842076302	
809,375	0,600009381771088	809,375	-0,207191601395607	
812,5	0,601232886314392	812,5	-0,203136533498764	
815,625	0,601023197174072	815,625	-0,200951755046844	
818,75	0,59948194026947	818,75	-0,203932344913483	
821,875	0,598126828670502	821,875	-0,201943278312683	
825	0,599202156066895	825	-0,196368843317032	
828,125	0,598461210727692	828,125	-0,197877749800682	
831,25	0,59376859664917	831,25	-0,19274865090847	
834,375	0,595329642295837	834,375	-0,201545849442482	
837,5	0,597422897815704	837,5	-0,202921584248543	
840,625	0,596681177616119	840,625	-0,202330768108368	
843,75	0,595656931400299	843,75	-0,202806904911995	
846,875	0,599299728870392	846,875	-0,202984213829041	
850	0,600359618663788	850	-0,202231988310814	
853,125	0,600854754447937	853,125	-0,19756318628788	
856,25	0,596508741378784	856,25	-0,196012496948242	
859,375	0,59382551908493	859,375	-0,197316288948059	
862,5	0,594999849796295	862,5	-0,198152214288712	
865,625	0,596172988414764	865,625	-0,197455778717995	
868,75	0,598329782485962	868,75	-0,197047337889671	
871,875	0,59740024805069	871,875	-0,199458330869675	
875	0,596297144889832	875	-0,197032317519188	
878,125	0,595928370952606	878,125	-0,197817161679268	
881,25	0,59524130821228	881,25	-0,199257001280785	
884,375	0,584989726543427	884,375	-0,194556176662445	
887,5	0,581591963768005	887,5	-0,192844927310944	
890,625	0,581595897674561	890,625	-0,19473198056221	
893,75	0,585934400558472	893,75	-0,196282267570496	
896,875	0,583544135093689	896,875	-0,197170704603195	
900	0,583941698074341	900	-0,194323271512985	
903,125	0,580647766590118	903,125	-0,194539472460747	
906,25	0,581321477890015	906,25	-0,193484753370285	
909,375	0,584452092647552	909,375	-0,193501964211464	
912,5	0,584552228450775	912,5	-0,197391465306282	
915,625	0,583204686641693	915,625	-0,197173967957497	
918,75	0,581628203392029	918,75	-0,195749044418335	
921,875	0,578891694545746	921,875	-0,193519562482834	
925	0,578924536705017	925	-0,193537712097168	
928,125	0,58209639787674	928,125	-0,192330464720726	
931,25	0,57772821187973	931,25	-0,195686191320419	
934,375	0,578270733356476	934,375	-0,194676339626312	
937,5	0,577432334423065	937,5	-0,195388585329056	
940,625	0,577728033065796	940,625	-0,194340661168098	
943,75	0,577014029026031	943,75	-0,196583688259125	
946,875	0,576326727867126	946,875	-0,196370109915733	
950	0,575845122337341	950	-0,195070430636406	
953,125	0,575827658176422	953,125	-0,193383201956749	
956,25	0,57430112361908	956,25	-0,193566173315048	
959,375	0,573247134685516	959,375	-0,19536529481411	
962,5	0,573852121829987	962,5	-0,196331828832626	
965,625	0,57336288690567	965,625	-0,195604830980301	
968,75	0,574806809425354	968,75	-0,19493043422699	
971,875	0,572125971317291	971,875	-0,19627745449543	
975	0,571622788906097	975	-0,195343598723412	
978,125	0,571344017982483	978,125	-0,195180296897888	
981,25	0,569098472595215	981,25	-0,195184037089348	
984,375	0,57018381357193	984,375	-0,195742338895798	
987,5	0,569705247879028	987,5	-0,195557817816734	
990,625	0,56881719827652	990,625	-0,195178136229515	
993,75	0,569374918937683	993,75	-0,19792078435421	
996,875	0,56897246837616	996,875	-0,196930602192879	
1000	0,568564355373383	1000	-0,198111683130264	
1003,125	0,56766802072525	1003,125	-0,196993559598923	
1006,25	0,566718280315399	1006,25	-0,197074845433235	
1009,375	0,565584897994995	1009,375	-0,198093354701996	
1012,5	0,565558969974518	1012,5	-0,197046682238579	
1015,625	0,566323518753052	1015,625	-0,197288915514946	
1018,75	0,564044177532196	1018,75	-0,199907153844833	
1021,875	0,564037799835205	1021,875	-0,198799297213554	
1025	0,562329590320587	1025	-0,19996565580368	
1028,125	0,562527775764465	1028,125	-0,199269235134125	
1031,25	0,563512444496155	1031,25	-0,19913837313652	
1034,375	0,562119543552399	1034,375	-0,200280979275703	
1037,5	0,561066627502441	1037,5	-0,200387805700302	
1040,625	0,56041806936264	1040,625	-0,201002463698387	
1043,75	0,559890687465668	1043,75	-0,200573563575745	
1046,875	0,558973908424377	1046,875	-0,200712144374847	
1050	0,558740139007568	1050	-0,202160894870758	
1053,125	0,559461236000061	1053,125	-0,202789902687073	
1056,25	0,557572066783905	1056,25	-0,203709408640862	
1059,375	0,557849228382111	1059,375	-0,203106462955475	
1062,5	0,557133853435516	1062,5	-0,203840672969818	
1065,625	0,555367648601532	1065,625	-0,205702438950539	
1068,75	0,55411684513092	1068,75	-0,204164415597916	
1071,875	0,553541004657745	1071,875	-0,20472115278244	
1075	0,553843021392822	1075	-0,205481320619583	
1078,125	0,553841888904572	1078,125	-0,206772059202194	
1081,25	0,549102127552032	1081,25	-0,208763137459755	
1084,375	0,549778282642365	1084,375	-0,208580628037453	
1087,5	0,5492342710495	1087,5	-0,20881362259388	
1090,625	0,548425137996674	1090,625	-0,208571627736092	
1093,75	0,547521412372589	1093,75	-0,210179075598717	
1096,875	0,545371472835541	1096,875	-0,210590347647667	
1100	0,543919801712036	1100	-0,211273938417435	
1103,125	0,542554378509521	1103,125	-0,21274009346962	
1106,25	0,541491687297821	1106,25	-0,211424186825752	
1109,375	0,540367841720581	1109,375	-0,214926227927208	
1112,5	0,540372490882874	1112,5	-0,214743867516518	
1115,625	0,536219000816345	1115,625	-0,214770898222923	
1118,75	0,537172853946686	1118,75	-0,2177954018116	
1121,875	0,535510778427124	1121,875	-0,216069340705872	
1125	0,534973859786987	1125	-0,218733534216881	
1128,125	0,534500598907471	1128,125	-0,219336077570915	
1131,25	0,529873788356781	1131,25	-0,221833974123001	
1134,375	0,529425978660584	1134,375	-0,220973655581474	
1137,5	0,528875768184662	1137,5	-0,222963571548462	
1140,625	0,525466203689575	1140,625	-0,226095825433731	
1143,75	0,524795711040497	1143,75	-0,225016042590141	
1146,875	0,522098362445831	1146,875	-0,225726306438446	
1150	0,518115222454071	1150	-0,227518156170845	
1153,125	0,515720784664154	1153,125	-0,226988181471825	
1156,25	0,515665590763092	1156,25	-0,229349225759506	
1159,375	0,51297265291214	1159,375	-0,233676910400391	
1162,5	0,511137127876282	1162,5	-0,232360422611237	
1165,625	0,505556225776672	1165,625	-0,234258159995079	
1168,75	0,504150569438934	1168,75	-0,234832748770714	
1171,875	0,500252366065979	1171,875	-0,236087292432785	
1175	0,495532393455505	1175	-0,23755869269371	
1178,125	0,492420136928558	1178,125	-0,239217326045036	
1181,25	0,489307194948196	1181,25	-0,240262895822525	
1184,375	0,482682764530182	1184,375	-0,241658285260201	
1187,5	0,47943714261055	1187,5	-0,244165062904358	
1190,625	0,473595827817917	1190,625	-0,242603853344917	
1193,75	0,46836656332016	1193,75	-0,241460651159286	
1196,875	0,461331993341446	1196,875	-0,240403890609741	
1200	0,454614400863647	1200	-0,243827372789383	
1203,125	0,448384940624237	1203,125	-0,242058575153351	
1206,25	0,443045943975449	1206,25	-0,238933444023132	
1209,375	0,436165273189545	1209,375	-0,240974247455597	
1212,5	0,427719533443451	1212,5	-0,239099085330963	
1215,625	0,421621322631836	1215,625	-0,236697301268578	
1218,75	0,407519310712814	1218,75	-0,235473111271858	
1221,875	0,403391152620316	1221,875	-0,227806761860847	
1225	0,397960990667343	1225	-0,224849507212639	
1228,125	0,385611891746521	1228,125	-0,216125965118408	
1231,25	0,378644645214081	1231,25	-0,213004752993584	
1234,375	0,371265947818756	1234,375	-0,204592943191528	
1237,5	0,360640913248062	1237,5	-0,194458022713661	
1240,625	0,357853949069977	1240,625	-0,184144169092178	
1243,75	0,351647138595581	1243,75	-0,170396789908409	
1246,875	0,348045438528061	1246,875	-0,15903128683567	
1250	0,349842458963394	1250	-0,146880432963371	
1253,125	0,347916662693024	1253,125	-0,135186865925789	
1256,25	0,346996128559113	1256,25	-0,121372744441032	
1259,375	0,351377159357071	1259,375	-0,109079666435719	
1262,5	0,355957716703415	1262,5	-0,0958752483129501	
1265,625	0,358934789896011	1265,625	-0,0856561735272408	
1268,75	0,366515666246414	1268,75	-0,0730823278427124	
1271,875	0,373843967914581	1271,875	-0,0663202852010727	
1275	0,38016152381897	1275	-0,0581009984016418	
1278,125	0,390803813934326	1278,125	-0,0514172054827213	
1281,25	0,398783087730408	1281,25	-0,0452267564833164	
1284,375	0,404915362596512	1284,375	-0,0408554822206497	
1287,5	0,413478434085846	1287,5	-0,0359369143843651	
1290,625	0,423011273145676	1290,625	-0,0325504839420319	
1293,75	0,428117364645004	1293,75	-0,0306404065340757	
1296,875	0,436725050210953	1296,875	-0,0311595723032951	
1300	0,44480499625206	1300	-0,0254751313477755	
1303,125	0,452260434627533	1303,125	-0,0242147371172905	
1306,25	0,456891775131226	1306,25	-0,0249358061701059	
1309,375	0,464539468288422	1309,375	-0,02696886472404	
1312,5	0,471333086490631	1312,5	-0,027358727529645	
1315,625	0,476593285799026	1315,625	-0,0270516332238913	
1318,75	0,480471611022949	1318,75	-0,0299375150352716	
1321,875	0,48390656709671	1321,875	-0,0309980381280184	
1325	0,489686131477356	1325	-0,0324511453509331	
1328,125	0,495331197977066	1328,125	-0,0353094637393951	
1331,25	0,49732381105423	1331,25	-0,0377448685467243	
1334,375	0,503061711788177	1334,375	-0,0403266772627831	
1337,5	0,505026638507843	1337,5	-0,040650736540556	
1340,625	0,506628692150116	1340,625	-0,0433922596275806	
1343,75	0,509974360466003	1343,75	-0,0434827879071236	
1346,875	0,511447906494141	1346,875	-0,0463824197649956	
1350	0,514538884162903	1350	-0,0489969104528427	
1353,125	0,517024219036102	1353,125	-0,0498188436031342	
1356,25	0,521177530288696	1356,25	-0,0531256534159184	
1359,375	0,520516991615295	1359,375	-0,0545958913862705	
1362,5	0,521716892719269	1362,5	-0,0568155124783516	
1365,625	0,523087322711945	1365,625	-0,0580411031842232	
1368,75	0,523985624313354	1368,75	-0,0593365989625454	
1371,875	0,524873435497284	1371,875	-0,0616850145161152	
1375	0,527241826057434	1375	-0,0631654933094978	
1378,125	0,527790367603302	1378,125	-0,0636004656553268	
1381,25	0,528609454631805	1381,25	-0,0677509382367134	
1384,375	0,530453503131866	1384,375	-0,0680788531899452	
1387,5	0,529785990715027	1387,5	-0,0670124739408493	
1390,625	0,529689908027649	1390,625	-0,0678495243191719	
1393,75	0,529415249824524	1393,75	-0,0694836229085922	
1396,875	0,529557883739471	1396,875	-0,0705437958240509	
1400	0,53057736158371	1400	-0,0717062652111053	
1403,125	0,532331585884094	1403,125	-0,0721243694424629	
1406,25	0,532974302768707	1406,25	-0,0732947364449501	
1409,375	0,533142805099487	1409,375	-0,074993722140789	
1412,5	0,532907843589783	1412,5	-0,0742827281355858	
1415,625	0,534330248832703	1415,625	-0,0758454874157906	
1418,75	0,534974098205566	1418,75	-0,0768506824970245	
1421,875	0,534508168697357	1421,875	-0,0765744149684906	
1425	0,535820841789246	1425	-0,0770452991127968	
1428,125	0,536213159561157	1428,125	-0,0798984244465828	
1431,25	0,536023199558258	1431,25	-0,0792666375637054	
1434,375	0,535953283309937	1434,375	-0,0797963887453079	
1437,5	0,53475683927536	1437,5	-0,0810994803905487	
1440,625	0,537604689598084	1440,625	-0,079623781144619	
1443,75	0,537618279457092	1443,75	-0,0834189057350159	
1446,875	0,537036299705505	1446,875	-0,081988625228405	
1450	0,53697270154953	1450	-0,0827326625585556	
1453,125	0,53711462020874	1453,125	-0,0829652026295662	
1456,25	0,53772234916687	1456,25	-0,0844781920313835	
1459,375	0,537745416164398	1459,375	-0,084376148879528	
1462,5	0,537313282489777	1462,5	-0,0842527374625206	
1465,625	0,538679420948029	1465,625	-0,0846966728568077	
1468,75	0,538285970687866	1468,75	-0,0864468961954117	
1471,875	0,538887977600098	1471,875	-0,0871258154511452	
1475	0,539805173873901	1475	-0,0865596085786819	
1478,125	0,539445102214813	1478,125	-0,0876667872071266	
1481,25	0,538940668106079	1481,25	-0,0870091915130615	
1484,375	0,53873348236084	1484,375	-0,0893155485391617	
1487,5	0,54104083776474	1487,5	-0,0895360931754112	
1490,625	0,540699124336243	1490,625	-0,0896554440259933	
1493,75	0,541636168956757	1493,75	-0,0904756262898445	
1496,875	0,542679369449615	1496,875	-0,089217372238636	
1500	0,541652679443359	1500	-0,0917208194732666	
1503,125	0,541245639324188	1503,125	-0,0919701233506203	
1506,25	0,541335463523865	1506,25	-0,0908885821700096	
1509,375	0,54203599691391	1509,375	-0,0937163606286049	
1512,5	0,541923999786377	1512,5	-0,0937055125832558	
1515,625	0,542820274829865	1515,625	-0,093767024576664	
1518,75	0,541926085948944	1518,75	-0,0937959179282188	
1521,875	0,542623698711395	1521,875	-0,0934136211872101	
1525	0,543281078338623	1525	-0,0964411422610283	
1528,125	0,541760385036469	1528,125	-0,0953027009963989	
1531,25	0,542418301105499	1531,25	-0,0956393778324127	
1534,375	0,541454076766968	1534,375	-0,0957538112998009	
1537,5	0,542478859424591	1537,5	-0,0969457477331162	
1540,625	0,542496740818024	1540,625	-0,0960140600800514	
1543,75	0,542516767978668	1543,75	-0,099372997879982	
1546,875	0,542577266693115	1546,875	-0,0976996719837189	
1550	0,542902886867523	1550	-0,0992195829749107	
1553,125	0,543532609939575	1553,125	-0,0987682193517685	
1556,25	0,542258262634277	1556,25	-0,0994906723499298	
1559,375	0,542848646640778	1559,375	-0,0997980013489723	
1562,5	0,543559432029724	1562,5	-0,100135385990143	
1565,625	0,541687428951263	1565,625	-0,100879646837711	
1568,75	0,543503284454346	1568,75	-0,101339913904667	
1571,875	0,542622625827789	1571,875	-0,102376788854599	
1575	0,543262720108032	1575	-0,101651780307293	
1578,125	0,543221116065979	1578,125	-0,102641887962818	
1581,25	0,544019162654877	1581,25	-0,104105904698372	
1584,375	0,543197274208069	1584,375	-0,102730371057987	
1587,5	0,543824791908264	1587,5	-0,104729190468788	
1590,625	0,544924259185791	1590,625	-0,105528220534325	
1593,75	0,544231295585632	1593,75	-0,106590121984482	
1596,875	0,543874561786652	1596,875	-0,106017261743546	
1600	0,544340908527374	1600	-0,106753073632717	
1603,125	0,544803619384766	1603,125	-0,107648804783821	
1606,25	0,544855117797852	1606,25	-0,108263738453388	
1609,375	0,541846215724945	1609,375	-0,107802055776119	
1612,5	0,539749503135681	1612,5	-0,109483510255814	
1615,625	0,541329979896545	1615,625	-0,109753109514713	
1618,75	0,542981564998627	1618,75	-0,11089763790369	
1621,875	0,542137801647186	1621,875	-0,110938034951687	
1625	0,540880441665649	1625	-0,112539790570736	
1628,125	0,540444314479828	1628,125	-0,111224614083767	
1631,25	0,539896428585052	1631,25	-0,113154180347919	
1634,375	0,542223334312439	1634,375	-0,113036952912807	
1637,5	0,53990113735199	1637,5	-0,113957606256008	
1640,625	0,536665797233582	1640,625	-0,111593253910542	
1643,75	0,535963475704193	1643,75	-0,117126472294331	
1646,875	0,538251161575317	1646,875	-0,114594377577305	
1650	0,539237141609192	1650	-0,115277737379074	
1653,125	0,537540316581726	1653,125	-0,115874893963337	
1656,25	0,536892294883728	1656,25	-0,116305269300938	
1659,375	0,536099135875702	1659,375	-0,114536412060261	
1662,5	0,536376237869263	1662,5	-0,114968992769718	
1665,625	0,537029147148132	1665,625	-0,117400608956814	
1668,75	0,536953985691071	1668,75	-0,116546079516411	
1671,875	0,538001239299774	1671,875	-0,1165756508708	
1675	0,537105798721313	1675	-0,117477662861347	
1678,125	0,536936700344086	1678,125	-0,120155334472656	
1681,25	0,538189709186554	1681,25	-0,118220843374729	
1684,375	0,534705400466919	1684,375	-0,121752537786961	
1687,5	0,535132765769959	1687,5	-0,123567759990692	
1690,625	0,534073412418365	1690,625	-0,124326355755329	
1693,75	0,532484710216522	1693,75	-0,123027309775352	
1696,875	0,53268027305603	1696,875	-0,125586614012718	
1700	0,531365394592285	1700	-0,12672546505928	
1703,125	0,53259265422821	1703,125	-0,127851650118828	
1706,25	0,530911684036255	1706,25	-0,128884479403496	
1709,375	0,527890861034393	1709,375	-0,131626024842262	
1712,5	0,52754157781601	1712,5	-0,131404653191566	
1715,625	0,525428414344788	1715,625	-0,132030516862869	
1718,75	0,526455461978912	1718,75	-0,13336056470871	
1721,875	0,525412023067474	1721,875	-0,135952070355415	
1725	0,519976377487183	1725	-0,13898503780365	
1728,125	0,519665658473969	1728,125	-0,136648401618004	
