Frequency in Hz	Silk_94 Normalized Surface Impedance continuous Re	Frequency in Hz	Silk_94 Normalized Surface Impedance continuous Im	
259,375	3,39758491516113	259,375	-5,41754674911499	
262,5	3,25904202461243	262,5	-5,41756916046143	
265,625	3,15017104148865	265,625	-5,3901629447937	
268,75	3,29084086418152	268,75	-5,33781337738037	
271,875	3,19765210151672	271,875	-5,18883419036865	
275	3,18183445930481	275	-5,22954702377319	
278,125	3,15917134284973	278,125	-5,06580924987793	
281,25	3,2060694694519	281,25	-5,05013799667358	
284,375	3,19831490516663	284,375	-5,01473903656006	
287,5	3,16758370399475	287,5	-5,16761255264282	
290,625	2,97370767593384	290,625	-4,84247827529907	
293,75	3,0256016254425	293,75	-4,87044429779053	
296,875	3,05560564994812	296,875	-4,76837778091431	
300	3,07733178138733	300	-4,71393728256226	
303,125	2,98459362983704	303,125	-4,58740234375	
306,25	3,00549650192261	306,25	-4,47502756118774	
309,375	3,04184532165527	309,375	-4,36929321289063	
312,5	3,00861835479736	312,5	-4,19138813018799	
315,625	3,23494338989258	315,625	-4,0409083366394	
318,75	3,23761081695557	318,75	-3,99388098716736	
321,875	3,40479516983032	321,875	-4,10479688644409	
325	3,49301934242249	325	-4,14814233779907	
328,125	3,56556057929993	328,125	-4,07996225357056	
331,25	3,36209154129028	331,25	-4,22174263000488	
334,375	3,36524844169617	334,375	-4,22449684143066	
337,5	3,43597745895386	337,5	-4,16677761077881	
340,625	3,3837788105011	340,625	-4,19024991989136	
343,75	3,28690958023071	343,75	-4,09478998184204	
346,875	3,28532671928406	346,875	-4,10593175888062	
350	3,33516311645508	350	-4,05478858947754	
353,125	3,33314394950867	353,125	-4,08030843734741	
356,25	3,23442244529724	356,25	-4,09729480743408	
359,375	3,14504909515381	359,375	-4,01051425933838	
362,5	3,19273209571838	362,5	-3,93351435661316	
365,625	3,22443294525146	365,625	-3,83430051803589	
368,75	3,21685147285461	368,75	-3,91264677047729	
371,875	3,15330791473389	371,875	-4,04980564117432	
375	3,23388743400574	375	-3,66742157936096	
378,125	3,13842272758484	378,125	-3,70213437080383	
381,25	3,24630975723267	381,25	-3,82173442840576	
384,375	3,20004558563232	384,375	-3,6020781993866	
387,5	3,05740427970886	387,5	-3,59551429748535	
390,625	3,01483297348022	390,625	-3,64046788215637	
393,75	3,19281983375549	393,75	-3,72495245933533	
396,875	3,22120499610901	396,875	-3,69673609733582	
400	3,26863718032837	400	-3,64897179603577	
403,125	3,28720879554749	403,125	-3,61823511123657	
406,25	3,17885637283325	406,25	-3,50672841072083	
409,375	3,11070156097412	409,375	-3,38543105125427	
412,5	3,01332712173462	412,5	-3,35987639427185	
415,625	3,07244372367859	415,625	-3,50048804283142	
418,75	3,07230281829834	418,75	-3,36617422103882	
421,875	2,99173974990845	421,875	-3,38964319229126	
425	3,04747557640076	425	-3,35184097290039	
428,125	3,20929312705994	428,125	-3,31718444824219	
431,25	3,0486958026886	431,25	-3,33861088752747	
434,375	3,11923408508301	434,375	-3,30128121376038	
437,5	3,14843392372131	437,5	-3,27558016777039	
440,625	3,17153930664063	440,625	-3,23432159423828	
443,75	3,11072087287903	443,75	-3,20972490310669	
446,875	3,13650178909302	446,875	-3,15732526779175	
450	3,20863437652588	450	-3,2593879699707	
453,125	3,22312355041504	453,125	-3,23106622695923	
456,25	3,22997617721558	456,25	-3,27595901489258	
459,375	3,15190529823303	459,375	-3,20806312561035	
462,5	3,04931974411011	462,5	-3,17594480514526	
465,625	3,05893802642822	465,625	-3,18470668792725	
468,75	3,09340596199036	468,75	-3,16215372085571	
471,875	2,95783305168152	471,875	-3,11324954032898	
475	2,98590612411499	475	-3,06762409210205	
478,125	3,08616781234741	478,125	-3,00020885467529	
481,25	3,14030146598816	481,25	-3,06224489212036	
484,375	3,05129432678223	484,375	-2,99803638458252	
487,5	3,10913181304932	487,5	-2,96938967704773	
490,625	3,0798716545105	490,625	-2,95744347572327	
493,75	3,0694420337677	493,75	-2,90488648414612	
496,875	3,08090043067932	496,875	-2,88588166236877	
500	3,05715560913086	500	-2,9637885093689	
503,125	3,04695701599121	503,125	-2,94733095169067	
506,25	3,07033109664917	506,25	-2,93204927444458	
509,375	3,03779482841492	509,375	-2,94361853599548	
512,5	3,0070903301239	512,5	-2,87157726287842	
515,625	3,07187271118164	515,625	-2,83973455429077	
518,75	3,0965621471405	518,75	-2,81446123123169	
521,875	3,0036313533783	521,875	-2,83858323097229	
525	3,01166915893555	525	-2,79496479034424	
528,125	3,05985283851624	528,125	-2,8286874294281	
531,25	3,02483439445496	531,25	-2,79430389404297	
534,375	3,02625155448914	534,375	-2,76955032348633	
537,5	3,0162558555603	537,5	-2,75355648994446	
540,625	3,0187680721283	540,625	-2,75837683677673	
543,75	3,06162667274475	543,75	-2,71013569831848	
546,875	2,98362135887146	546,875	-2,74500250816345	
550	3,00422596931458	550	-2,71144771575928	
553,125	2,97904825210571	553,125	-2,67620205879211	
556,25	3,02063465118408	556,25	-2,67977380752563	
559,375	3,01637172698975	559,375	-2,61988568305969	
562,5	3,02419304847717	562,5	-2,61492395401001	
565,625	3,01193118095398	565,625	-2,61205792427063	
568,75	3,01926374435425	568,75	-2,58122563362122	
571,875	3,0270471572876	571,875	-2,56267380714417	
575	3,02457761764526	575	-2,56762409210205	
578,125	3,04101920127869	578,125	-2,52716898918152	
581,25	3,04052686691284	581,25	-2,54758524894714	
584,375	3,02691531181335	584,375	-2,54877066612244	
587,5	3,03436088562012	587,5	-2,5362024307251	
590,625	3,03158521652222	590,625	-2,51250219345093	
593,75	3,02952980995178	593,75	-2,49668550491333	
596,875	3,04013848304749	596,875	-2,49382472038269	
600	3,01757335662842	600	-2,48713350296021	
603,125	3,03334760665894	603,125	-2,47031164169312	
606,25	3,02296590805054	606,25	-2,45876598358154	
609,375	3,04104685783386	609,375	-2,45859885215759	
612,5	3,03739309310913	612,5	-2,44543266296387	
615,625	3,02033853530884	615,625	-2,43705725669861	
618,75	3,03071045875549	618,75	-2,4289128780365	
621,875	3,05033898353577	621,875	-2,42526817321777	
625	3,04631280899048	625	-2,40168714523315	
628,125	3,02718377113342	628,125	-2,4003529548645	
631,25	3,02415156364441	631,25	-2,36854100227356	
634,375	3,02566623687744	634,375	-2,3599317073822	
637,5	3,0287504196167	637,5	-2,36377429962158	
640,625	3,05311870574951	640,625	-2,35263228416443	
643,75	3,02825284004211	643,75	-2,35562610626221	
646,875	3,02919411659241	646,875	-2,33320307731628	
650	3,03015875816345	650	-2,34514665603638	
653,125	3,03316283226013	653,125	-2,32150936126709	
656,25	3,03247570991516	656,25	-2,30605530738831	
659,375	3,01751351356506	659,375	-2,30652189254761	
662,5	3,03664016723633	662,5	-2,31010890007019	
665,625	3,0320131778717	665,625	-2,31191945075989	
668,75	3,02444696426392	668,75	-2,29188966751099	
671,875	3,03756642341614	671,875	-2,27389216423035	
675	3,01822710037231	675	-2,26034569740295	
678,125	3,01180219650269	678,125	-2,24917721748352	
681,25	3,02188992500305	681,25	-2,24765419960022	
684,375	3,02506494522095	684,375	-2,24515628814697	
687,5	3,04145407676697	687,5	-2,25583839416504	
690,625	2,99445581436157	690,625	-2,25138998031616	
693,75	3,02564525604248	693,75	-2,23799180984497	
696,875	3,0284481048584	696,875	-2,23245334625244	
700	3,01160526275635	700	-2,22223901748657	
703,125	3,00898790359497	703,125	-2,22439479827881	
706,25	3,02233743667603	706,25	-2,21557569503784	
709,375	3,02200365066528	709,375	-2,19243407249451	
712,5	2,97618746757507	712,5	-2,19748950004578	
715,625	3,00587010383606	715,625	-2,19709753990173	
718,75	3,00413966178894	718,75	-2,19631624221802	
721,875	2,99980306625366	721,875	-2,1775951385498	
725	3,00383472442627	725	-2,18248748779297	
728,125	2,99766182899475	728,125	-2,16242718696594	
731,25	3,00524950027466	731,25	-2,16632890701294	
734,375	3,00730013847351	734,375	-2,15598821640015	
737,5	3,01270580291748	737,5	-2,15928411483765	
740,625	2,99863362312317	740,625	-2,13533329963684	
743,75	2,98864722251892	743,75	-2,1177384853363	
746,875	2,98254299163818	746,875	-2,13973140716553	
750	2,98228478431702	750	-2,13479256629944	
753,125	2,9915714263916	753,125	-2,12563824653625	
756,25	2,99310231208801	756,25	-2,11360335350037	
759,375	2,99602007865906	759,375	-2,08588528633118	
762,5	3,00826573371887	762,5	-2,09764528274536	
765,625	3,00567269325256	765,625	-2,0895881652832	
768,75	2,98155379295349	768,75	-2,10011625289917	
771,875	2,97481155395508	771,875	-2,08564209938049	
775	2,9971010684967	775	-2,08160543441772	
778,125	2,99511027336121	778,125	-2,06541299819946	
781,25	2,97991180419922	781,25	-2,06918263435364	
784,375	2,96619582176209	784,375	-2,06035614013672	
787,5	2,95516872406006	787,5	-2,06521201133728	
790,625	2,959956407547	790,625	-2,06302309036255	
793,75	2,97701740264893	793,75	-2,05068612098694	
796,875	2,98773765563965	796,875	-2,04310417175293	
800	2,97949600219727	800	-2,0382924079895	
803,125	3,00414609909058	803,125	-2,03529596328735	
806,25	2,98219013214111	806,25	-2,0450279712677	
809,375	2,94233131408691	809,375	-2,04209280014038	
812,5	2,98210287094116	812,5	-2,02852869033813	
815,625	2,99848294258118	815,625	-2,01390719413757	
818,75	2,96546411514282	818,75	-2,01910090446472	
821,875	2,97337293624878	821,875	-1,99663960933685	
825	3,02408218383789	825	-1,97157859802246	
828,125	3,00759315490723	828,125	-1,97493624687195	
831,25	3,01859211921692	831,25	-1,90674138069153	
834,375	2,96000266075134	834,375	-1,97227692604065	
837,5	2,96148610115051	837,5	-1,99681258201599	
840,625	2,96180009841919	840,625	-1,98749470710754	
843,75	2,95205998420715	843,75	-1,98224031925201	
846,875	2,97198367118835	846,875	-2,01210236549377	
850	2,98424768447876	850	-2,01616859436035	
853,125	3,02469372749329	853,125	-1,99208509922028	
856,25	3,01032733917236	856,25	-1,94818162918091	
859,375	2,98383235931396	859,375	-1,93531346321106	
862,5	2,98446846008301	862,5	-1,94945895671844	
865,625	2,99700021743774	865,625	-1,95437848567963	
868,75	3,01335883140564	868,75	-1,96883344650269	
871,875	2,98869943618774	871,875	-1,97610485553741	
875	3,00106430053711	875	-1,9527702331543	
878,125	2,99269390106201	878,125	-1,95466184616089	
881,25	2,97732830047607	881,25	-1,95798254013062	
884,375	2,95086765289307	884,375	-1,85216045379639	
887,5	2,94251370429993	887,5	-1,81711077690125	
890,625	2,92899894714355	890,625	-1,8286190032959	
893,75	2,94391298294067	893,75	-1,8695592880249	
896,875	2,92305946350098	896,875	-1,8573694229126	
900	2,94618582725525	900	-1,84309685230255	
903,125	2,92464661598206	903,125	-1,82066190242767	
906,25	2,93627905845642	906,25	-1,81908047199249	
909,375	2,95528101921082	909,375	-1,84179639816284	
912,5	2,92746543884277	912,5	-1,86605441570282	
915,625	2,92100977897644	915,625	-1,8549177646637	
918,75	2,92188048362732	918,75	-1,83498108386993	
921,875	2,92126202583313	921,875	-1,80200886726379	
925	2,9213330745697	925	-1,80235111713409	
928,125	2,94929695129395	928,125	-1,81757259368896	
931,25	2,89897513389587	931,25	-1,80683541297913	
934,375	2,90934467315674	934,375	-1,80461001396179	
937,5	2,89930248260498	937,5	-1,80297565460205	
940,625	2,90844345092773	940,625	-1,79876852035522	
943,75	2,88841271400452	943,75	-1,80714869499207	
946,875	2,8858368396759	946,875	-1,80106294155121	
950	2,89204621315002	950	-1,78996658325195	
953,125	2,90367984771729	953,125	-1,77971565723419	
956,25	2,89321827888489	956,25	-1,7702544927597	
959,375	2,87454175949097	959,375	-1,77374565601349	
962,5	2,87146353721619	962,5	-1,78363311290741	
965,625	2,87358069419861	965,625	-1,77596151828766	
968,75	2,88682103157043	968,75	-1,78191888332367	
971,875	2,861661195755	971,875	-1,771448969841	
975	2,86506652832031	975	-1,76250290870667	
978,125	2,86452841758728	978,125	-1,75963914394379	
981,25	2,85123920440674	981,25	-1,74448311328888	
984,375	2,85386824607849	984,375	-1,75508797168732	
987,5	2,85229754447937	987,5	-1,75076937675476	
990,625	2,84962129592896	990,625	-1,74256014823914	
993,75	2,83441472053528	993,75	-1,76234591007233	
996,875	2,83875346183777	996,875	-1,75387394428253	
1000	2,82843327522278	1000	-1,7579847574234	
1003,125	2,83073687553406	1003,125	-1,74548840522766	
1006,25	2,82467913627625	1006,25	-1,73962593078613	
1009,375	2,81137013435364	1009,375	-1,73798549175262	
1012,5	2,81814742088318	1012,5	-1,73177325725555	
1015,625	2,82096838951111	1015,625	-1,73824226856232	
1018,75	2,79058480262756	1018,75	-1,73816931247711	
1021,875	2,79784154891968	1021,875	-1,73182034492493	
1025	2,78048992156982	1025	-1,72725450992584	
1028,125	2,7861602306366	1028,125	-1,72460150718689	
1031,25	2,7926173210144	1031,25	-1,73030281066895	
1034,375	2,77724504470825	1034,375	-1,72766399383545	
1037,5	2,77061724662781	1037,5	-1,72141325473785	
1040,625	2,7629919052124	1040,625	-1,72065913677216	
1043,75	2,76280856132507	1043,75	-1,71484649181366	
1046,875	2,75678062438965	1046,875	-1,70972084999084	
1050	2,74616861343384	1050	-1,71628749370575	
1053,125	2,74610757827759	1053,125	-1,7244176864624	
1056,25	2,72979211807251	1056,25	-1,71732771396637	
1059,375	2,73517751693726	1059,375	-1,7157918214798	
1062,5	2,72655200958252	1062,5	-1,71524250507355	
1065,625	2,70509338378906	1065,625	-1,7141056060791	
1068,75	2,70804667472839	1068,75	-1,69786906242371	
1071,875	2,70142316818237	1071,875	-1,69726574420929	
1075	2,69827198982239	1075	-1,70327019691467	
1078,125	2,69012761116028	1078,125	-1,71019041538239	
1081,25	2,65260767936707	1081,25	-1,69113647937775	
1084,375	2,65728449821472	1084,375	-1,69436240196228	
1087,5	2,65298819541931	1087,5	-1,69221746921539	
1090,625	2,65024042129517	1090,625	-1,6859587430954	
1093,75	2,63564920425415	1093,75	-1,68878126144409	
1096,875	2,62202739715576	1096,875	-1,677774310112	
1100	2,61043119430542	1100	-1,67249083518982	
1103,125	2,5946478843689	1103,125	-1,67173039913177	
1106,25	2,59713006019592	1106,25	-1,65868365764618	
1109,375	2,57058238983154	1109,375	-1,66962146759033	
1112,5	2,57169246673584	1112,5	-1,66874039173126	
1115,625	2,55089330673218	1115,625	-1,64437222480774	
1118,75	2,53784132003784	1118,75	-1,66482353210449	
1121,875	2,53982591629028	1121,875	-1,64664304256439	
1125	2,52167558670044	1125	-1,65648436546326	
1128,125	2,51588273048401	1128,125	-1,65662920475006	
1131,25	2,47946572303772	1131,25	-1,64182233810425	
1134,375	2,48226070404053	1134,375	-1,63521111011505	
1137,5	2,46834659576416	1137,5	-1,6414247751236	
1140,625	2,43489670753479	1140,625	-1,63658690452576	
1143,75	2,43788743019104	1143,75	-1,62788879871368	
1146,875	2,42161965370178	1146,875	-1,616126537323	
1150	2,39382433891296	1150	-1,60236787796021	
1153,125	2,3859760761261	1153,125	-1,58705258369446	
1156,25	2,37302660942078	1156,25	-1,5972455739975	
1159,375	2,33808422088623	1159,375	-1,60162103176117	
1162,5	2,33719539642334	1162,5	-1,58619558811188	
1165,625	2,30343246459961	1165,625	-1,56510412693024	
1168,75	2,29453754425049	1168,75	-1,56028270721436	
1171,875	2,27183175086975	1171,875	-1,54565584659576	
1175	2,24498176574707	1175	-1,5280933380127	
1178,125	2,22413921356201	1178,125	-1,51950466632843	
1181,25	2,20652604103088	1181,25	-1,50855720043182	
1184,375	2,17357110977173	1184,375	-1,48249411582947	
1187,5	2,14917898178101	1187,5	-1,47709262371063	
1190,625	2,13375020027161	1190,625	-1,44425129890442	
1193,75	2,11865758895874	1193,75	-1,41645169258118	
1196,875	2,09617328643799	1196,875	-1,38180112838745	
1200	2,05626130104065	1200	-1,3663729429245	
1203,125	2,0402774810791	1203,125	-1,33412826061249	
1206,25	2,03280019760132	1206,25	-1,30107223987579	
1209,375	1,99929487705231	1209,375	-1,28185224533081	
1212,5	1,97541034221649	1212,5	-1,24312806129456	
1215,625	1,96188640594482	1215,625	-1,21213066577911	
1218,75	1,91517066955566	1218,75	-1,15859353542328	
1221,875	1,92571449279785	1221,875	-1,11714315414429	
1225	1,91538488864899	1225	-1,08883786201477	
1228,125	1,89680564403534	1228,125	-1,01902186870575	
1231,25	1,88028883934021	1231,25	-0,987382173538208	
1234,375	1,87641680240631	1234,375	-0,9359992146492	
1237,5	1,86326789855957	1237,5	-0,870849251747131	
1240,625	1,87789702415466	1240,625	-0,82527631521225	
1243,75	1,88543796539307	1243,75	-0,758336067199707	
1246,875	1,89541578292847	1246,875	-0,706278800964355	
1250	1,92680060863495	1250	-0,66120857000351	
1253,125	1,9407023191452	1253,125	-0,609652638435364	
1256,25	1,96049273014069	1256,25	-0,550261855125427	
1259,375	1,99864947795868	1259,375	-0,504286408424377	
1262,5	2,03806042671204	1262,5	-0,452260345220566	
1265,625	2,06508612632751	1265,625	-0,40954264998436	
1268,75	2,1156747341156	1268,75	-0,359441787004471	
1271,875	2,15865731239319	1271,875	-0,334554076194763	
1275	2,19854354858398	1275	-0,299817740917206	
1278,125	2,2597930431366	1278,125	-0,275132149457932	
1281,25	2,30786776542664	1281,25	-0,248835533857346	
1284,375	2,34509921073914	1284,375	-0,229657471179962	
1287,5	2,39718079566956	1287,5	-0,208149537444115	
1290,625	2,4552755355835	1290,625	-0,194927379488945	
1293,75	2,48721051216125	1293,75	-0,186838239431381	
1296,875	2,5398313999176	1296,875	-0,195818439126015	
1300	2,59476947784424	1300	-0,164946064352989	
1303,125	2,64424800872803	1303,125	-0,161106690764427	
1306,25	2,67476081848145	1306,25	-0,168719828128815	
1309,375	2,72565174102783	1309,375	-0,187645196914673	
1312,5	2,7729959487915	1312,5	-0,195254072546959	
1315,625	2,81094026565552	1315,625	-0,196963757276535	
1318,75	2,83690452575684	1318,75	-0,221099346876144	
1321,875	2,86133742332459	1321,875	-0,231922894716263	
1325	2,90337228775024	1325	-0,248217642307281	
1328,125	2,94369029998779	1328,125	-0,275922745466232	
1331,25	2,95639753341675	1331,25	-0,29707732796669	
1334,375	2,99831438064575	1334,375	-0,324464321136475	
1337,5	3,01355051994324	1337,5	-0,329621315002441	
1340,625	3,02262592315674	1340,625	-0,353792011737823	
1343,75	3,0495331287384	1343,75	-0,359338343143463	
1346,875	3,0571608543396	1346,875	-0,38518089056015	
1350	3,07825112342834	1350	-0,411612153053284	
1353,125	3,09739875793457	1353,125	-0,422645807266235	
1356,25	3,12612056732178	1356,25	-0,4577956199646	
1359,375	3,11777210235596	1359,375	-0,468866288661957	
1362,5	3,12343716621399	1362,5	-0,489825367927551	
1365,625	3,13243293762207	1365,625	-0,502924263477325	
1368,75	3,13726735115051	1368,75	-0,515722632408142	
1371,875	3,13962912559509	1371,875	-0,537442207336426	
1375	3,15629529953003	1375	-0,555325031280518	
1378,125	3,15994334220886	1378,125	-0,560289978981018	
1381,25	3,15689730644226	1381,25	-0,597453057765961	
1384,375	3,17173194885254	1384,375	-0,604853212833405	
1387,5	3,16871380805969	1387,5	-0,594103574752808	
1390,625	3,16581225395203	1390,625	-0,600983023643494	
1393,75	3,15935087203979	1393,75	-0,614143908023834	
1396,875	3,15782880783081	1396,875	-0,623475313186646	
1400	3,16340446472168	1400	-0,635977387428284	
1403,125	3,17718315124512	1403,125	-0,644210040569305	
1406,25	3,17947936058044	1406,25	-0,655925035476685	
1409,375	3,17620396614075	1409,375	-0,670845627784729	
1412,5	3,17618894577026	1412,5	-0,664148807525635	
1415,625	3,18389892578125	1415,625	-0,68144828081131	
1418,75	3,18649697303772	1418,75	-0,691864967346191	
1421,875	3,18332624435425	1421,875	-0,688166260719299	
1425	3,19315958023071	1425	-0,695988178253174	
1428,125	3,18803191184998	1428,125	-0,721489012241364	
1431,25	3,18831610679626	1431,25	-0,715539455413818	
1434,375	3,18612933158875	1434,375	-0,719837009906769	
1437,5	3,17205452919006	1437,5	-0,727257251739502	
1440,625	3,20074129104614	1440,625	-0,723361313343048	
1443,75	3,18908309936523	1443,75	-0,755758106708527	
1446,875	3,18862652778625	1446,875	-0,741785407066345	
1450	3,18576645851135	1450	-0,747903227806091	
1453,125	3,18624043464661	1453,125	-0,750320255756378	
1456,25	3,18659210205078	1456,25	-0,765072047710419	
1459,375	3,18711471557617	1459,375	-0,764281511306763	
1462,5	3,1838493347168	1462,5	-0,761856257915497	
1465,625	3,19401001930237	1465,625	-0,770003974437714	
1468,75	3,18498015403748	1468,75	-0,783555448055267	
1471,875	3,18783092498779	1471,875	-0,791278839111328	
1475	3,19748210906982	1475	-0,789518654346466	
1478,125	3,1907434463501	1478,125	-0,797709465026855	
1481,25	3,18866276741028	1481,25	-0,790466964244843	
1484,375	3,17919707298279	1484,375	-0,809222519397736	
1487,5	3,19792103767395	1487,5	-0,818951904773712	
1490,625	3,19461679458618	1490,625	-0,818788409233093	
1493,75	3,19971585273743	1493,75	-0,828974425792694	
1496,875	3,21295809745789	1496,875	-0,821893870830536	
1500	3,19549512863159	1500	-0,83956903219223	
1503,125	3,19118189811707	1503,125	-0,840239405632019	
1506,25	3,1957311630249	1506,25	-0,831422507762909	
1509,375	3,19162559509277	1509,375	-0,857761442661285	
1512,5	3,19072222709656	1512,5	-0,857267737388611	
1515,625	3,19805359840393	1515,625	-0,861015796661377	
1518,75	3,1904149055481	1518,75	-0,858035802841187	
1521,875	3,19766902923584	1521,875	-0,857323527336121	
1525	3,19213819503784	1525	-0,88521534204483	
1528,125	3,18357300758362	1528,125	-0,87008148431778	
1531,25	3,1878559589386	1531,25	-0,875305891036987	
1534,375	3,17936778068542	1534,375	-0,872737884521484	
1537,5	3,18354630470276	1537,5	-0,886466205120087	
1540,625	3,18713736534119	1540,625	-0,878734827041626	
1543,75	3,17476654052734	1543,75	-0,906828999519348	
1546,875	3,18156218528748	1546,875	-0,893128454685211	
1550	3,17855644226074	1550	-0,907016456127167	
1553,125	3,18551564216614	1553,125	-0,905641734600067	
1556,25	3,17217612266541	1556,25	-0,906827092170715	
1559,375	3,17590880393982	1559,375	-0,911617875099182	
1562,5	3,1805272102356	1562,5	-0,917137444019318	
1565,625	3,16218113899231	1565,625	-0,916141927242279	
1568,75	3,17542052268982	1568,75	-0,926921725273132	
1571,875	3,16412615776062	1571,875	-0,93207460641861	
1575	3,17222118377686	1575	-0,928572595119476	
1578,125	3,16802716255188	1578,125	-0,936589300632477	
1581,25	3,16884231567383	1581,25	-0,951796770095825	
1584,375	3,16748452186584	1584,375	-0,937225639820099	
1587,5	3,16476631164551	1587,5	-0,95615154504776	
1590,625	3,17060375213623	1590,625	-0,967127740383148	
1593,75	3,16062664985657	1593,75	-0,973041176795959	
1596,875	3,16001892089844	1596,875	-0,966913461685181	
1600	3,16086316108704	1600	-0,974818527698517	
1603,125	3,16099643707275	1603,125	-0,98402863740921	
1606,25	3,15889310836792	1606,25	-0,989261627197266	
1609,375	3,13633966445923	1609,375	-0,973266899585724	
1612,5	3,11273646354675	1612,5	-0,97832989692688	
1615,625	3,12428641319275	1615,625	-0,986882090568542	
1618,75	3,13284420967102	1618,75	-1,00285387039185	
1621,875	3,12590622901917	1621,875	-0,999689221382141	
1625	3,10926222801209	1625	-1,0072660446167	
1628,125	3,11120843887329	1628,125	-0,995020985603333	
1631,25	3,09893345832825	1631,25	-1,00805878639221	
1634,375	3,1178662776947	1634,375	-1,01680815219879	
1637,5	3,09564161300659	1637,5	-1,01441133022308	
1640,625	3,07987380027771	1640,625	-0,982630670070648	
1643,75	3,0518627166748	1643,75	-1,02272212505341	
1646,875	3,08006525039673	1646,875	-1,01256906986237	
1650	3,0849335193634	1650	-1,02200484275818	
1653,125	3,06922936439514	1653,125	-1,01959490776062	
1656,25	3,06242561340332	1656,25	-1,02024102210999	
1659,375	3,06355595588684	1659,375	-1,0032856464386	
1662,5	3,06393623352051	1662,5	-1,00777113437653	
1665,625	3,05892395973206	1665,625	-1,02926588058472	
1668,75	3,06190323829651	1668,75	-1,02235817909241	
1671,875	3,06988668441772	1671,875	-1,0269501209259	
1675	3,05919289588928	1675	-1,03018033504486	
1678,125	3,04660773277283	1678,125	-1,05001091957092	
1681,25	3,06442785263062	1681,25	-1,04047060012817	
1684,375	3,02290415763855	1684,375	-1,05266380310059	
1687,5	3,01837873458862	1687,5	-1,06813740730286	
1690,625	3,00720167160034	1690,625	-1,06926894187927	
1693,75	3,00087952613831	1693,75	-1,05283725261688	
1696,875	2,99146151542664	1696,875	-1,07265782356262	
1700	2,97691011428833	1700	-1,07541298866272	
1703,125	2,9810574054718	1703,125	-1,08895325660706	
1706,25	2,96432113647461	1706,25	-1,08921802043915	
1709,375	2,93076324462891	1709,375	-1,09591341018677	
1712,5	2,92922711372375	1712,5	-1,09283423423767	
1715,625	2,91156888008118	1715,625	-1,08823728561401	
1718,75	2,91311454772949	1718,75	-1,10201907157898	
1721,875	2,89458703994751	1721,875	-1,1156564950943	
1725	2,84419441223145	1725	-1,11303997039795	
1728,125	2,8520143032074	1728,125	-1,09584426879883	
1731,25	2,85779070854187	1731,25	-1,08684802055359	
1734,375	2,83243107795715	1734,375	-1,10531330108643	
1737,5	2,80752182006836	1737,5	-1,07917129993439	
