frequency f in Hz; re(r) ; im(r)
165.000000;0.903261;-0.194700
166.000000;0.901557;-0.192728
167.000000;0.903677;-0.193783
168.000000;0.899886;-0.193738
169.000000;0.897668;-0.196028
170.000000;0.898426;-0.196252
171.000000;0.898286;-0.195765
172.000000;0.896563;-0.198913
173.000000;0.895964;-0.198716
174.000000;0.893641;-0.199638
175.000000;0.893541;-0.197602
176.000000;0.892348;-0.200130
177.000000;0.891658;-0.200118
178.000000;0.890374;-0.201744
179.000000;0.889462;-0.205217
180.000000;0.889062;-0.201440
181.000000;0.887090;-0.204316
182.000000;0.885926;-0.203961
183.000000;0.885516;-0.203320
184.000000;0.885275;-0.206619
185.000000;0.884311;-0.205566
186.000000;0.883107;-0.205989
187.000000;0.881751;-0.208082
188.000000;0.881802;-0.207490
189.000000;0.881513;-0.209417
190.000000;0.879371;-0.210536
191.000000;0.879246;-0.209323
192.000000;0.878263;-0.210192
193.000000;0.876443;-0.210994
194.000000;0.877423;-0.211389
195.000000;0.875386;-0.212015
196.000000;0.873509;-0.211285
197.000000;0.872830;-0.211841
198.000000;0.872521;-0.214434
199.000000;0.872272;-0.213897
200.000000;0.869811;-0.215306
201.000000;0.869224;-0.214347
202.000000;0.869375;-0.214705
203.000000;0.867885;-0.216942
204.000000;0.867844;-0.214950
205.000000;0.866716;-0.215969
206.000000;0.863518;-0.218510
207.000000;0.863076;-0.217866
208.000000;0.862620;-0.218331
209.000000;0.861837;-0.218521
210.000000;0.860797;-0.217927
211.000000;0.859565;-0.219711
212.000000;0.858998;-0.219396
213.000000;0.858455;-0.220062
214.000000;0.857155;-0.221805
215.000000;0.856477;-0.221591
216.000000;0.855490;-0.223185
217.000000;0.855353;-0.221724
218.000000;0.853464;-0.222059
219.000000;0.853099;-0.223372
220.000000;0.853403;-0.223014
221.000000;0.851031;-0.223746
222.000000;0.849487;-0.225406
223.000000;0.850692;-0.224031
224.000000;0.848458;-0.224680
225.000000;0.846313;-0.226330
226.000000;0.845729;-0.226904
227.000000;0.845209;-0.226183
228.000000;0.843937;-0.227004
229.000000;0.844570;-0.227319
230.000000;0.843336;-0.228354
231.000000;0.842345;-0.227273
232.000000;0.840438;-0.227832
233.000000;0.839253;-0.228511
234.000000;0.840088;-0.228051
235.000000;0.839111;-0.228784
236.000000;0.837445;-0.229172
237.000000;0.836162;-0.231047
238.000000;0.835181;-0.231037
239.000000;0.834011;-0.231386
240.000000;0.833991;-0.231839
241.000000;0.832651;-0.232209
242.000000;0.831564;-0.231332
243.000000;0.830369;-0.233299
244.000000;0.830115;-0.233610
245.000000;0.828272;-0.231715
246.000000;0.828682;-0.233211
247.000000;0.828041;-0.234361
248.000000;0.826920;-0.233287
249.000000;0.825708;-0.233264
250.000000;0.824533;-0.235620
251.000000;0.823243;-0.234058
252.000000;0.823268;-0.234901
253.000000;0.822825;-0.235581
254.000000;0.821118;-0.235179
255.000000;0.821032;-0.234169
256.000000;0.819021;-0.235529
257.000000;0.816604;-0.235709
258.000000;0.816253;-0.234951
259.000000;0.814831;-0.236677
260.000000;0.815220;-0.237422
261.000000;0.813635;-0.237430
262.000000;0.811278;-0.237752
263.000000;0.811733;-0.241521
264.000000;0.812896;-0.240214
265.000000;0.812804;-0.240722
266.000000;0.811334;-0.241776
267.000000;0.811294;-0.238594
268.000000;0.808656;-0.238628
269.000000;0.807391;-0.238793
270.000000;0.807379;-0.238045
271.000000;0.803457;-0.239907
272.000000;0.802762;-0.241047
273.000000;0.802146;-0.239955
274.000000;0.800888;-0.240551
275.000000;0.802203;-0.240649
276.000000;0.802989;-0.241542
277.000000;0.802219;-0.242745
278.000000;0.799592;-0.245390
279.000000;0.800948;-0.240898
280.000000;0.799036;-0.240232
281.000000;0.796200;-0.243621
282.000000;0.795180;-0.243124
283.000000;0.794177;-0.242934
284.000000;0.794836;-0.242274
285.000000;0.794668;-0.242990
286.000000;0.793228;-0.243373
287.000000;0.789532;-0.243188
288.000000;0.788431;-0.243768
289.000000;0.789601;-0.245081
290.000000;0.790025;-0.245809
291.000000;0.787129;-0.246141
292.000000;0.785378;-0.244245
293.000000;0.783942;-0.245843
294.000000;0.783110;-0.247923
295.000000;0.782151;-0.249504
296.000000;0.778875;-0.250862
297.000000;0.774946;-0.248331
298.000000;0.774495;-0.246611
299.000000;0.775247;-0.245859
300.000000;0.773256;-0.250639
301.000000;0.767591;-0.250828
302.000000;0.763413;-0.252230
303.000000;0.764874;-0.255978
304.000000;0.765541;-0.253838
305.000000;0.762286;-0.258652
306.000000;0.759938;-0.254963
307.000000;0.756434;-0.248191
308.000000;0.753394;-0.247907
309.000000;0.751564;-0.244925
310.000000;0.744547;-0.244012
311.000000;0.745032;-0.242546
312.000000;0.744898;-0.239155
313.000000;0.747648;-0.232662
314.000000;0.745299;-0.230401
315.000000;0.745244;-0.227030
316.000000;0.752167;-0.226495
317.000000;0.756413;-0.229517
318.000000;0.755819;-0.223821
319.000000;0.751062;-0.221087
320.000000;0.751462;-0.224874
321.000000;0.748399;-0.228228
322.000000;0.751525;-0.232709
323.000000;0.756619;-0.230395
324.000000;0.757195;-0.226945
325.000000;0.760023;-0.224117
326.000000;0.749083;-0.225279
327.000000;0.754367;-0.232670
328.000000;0.750211;-0.235126
329.000000;0.746376;-0.234738
330.000000;0.748798;-0.236316
331.000000;0.747936;-0.236448
332.000000;0.747131;-0.224760
333.000000;0.750618;-0.227247
334.000000;0.751266;-0.236309
335.000000;0.751083;-0.236178
336.000000;0.747191;-0.235919
337.000000;0.748684;-0.238401
338.000000;0.751531;-0.236487
339.000000;0.744815;-0.228616
340.000000;0.744987;-0.233706
341.000000;0.740196;-0.244241
342.000000;0.745135;-0.236526
343.000000;0.747552;-0.232229
344.000000;0.746483;-0.235329
345.000000;0.743085;-0.242129
346.000000;0.738021;-0.257465
347.000000;0.744154;-0.236283
348.000000;0.742811;-0.228989
349.000000;0.742013;-0.238130
350.000000;0.737317;-0.240199
351.000000;0.737016;-0.241226
352.000000;0.750890;-0.245134
353.000000;0.753130;-0.244868
354.000000;0.741066;-0.245023
355.000000;0.740555;-0.242890
356.000000;0.727172;-0.240657
357.000000;0.731532;-0.238211
358.000000;0.729904;-0.240108
359.000000;0.739100;-0.243117
360.000000;0.743998;-0.242321
361.000000;0.731481;-0.249086
362.000000;0.711795;-0.240312
363.000000;0.729408;-0.235933
364.000000;0.734098;-0.233664
365.000000;0.725309;-0.245334
366.000000;0.728677;-0.240586
367.000000;0.729752;-0.237692
368.000000;0.734091;-0.245083
369.000000;0.735258;-0.246243
370.000000;0.727553;-0.245089
371.000000;0.718622;-0.240672
372.000000;0.718401;-0.230044
373.000000;0.719351;-0.250562
374.000000;0.732158;-0.253745
375.000000;0.711207;-0.236510
376.000000;0.713985;-0.243497
377.000000;0.728078;-0.244375
378.000000;0.722271;-0.253736
379.000000;0.721123;-0.254187
380.000000;0.715948;-0.230006
381.000000;0.732873;-0.229100
382.000000;0.732587;-0.239366
383.000000;0.706080;-0.251832
384.000000;0.705179;-0.237207
385.000000;0.718587;-0.251736
386.000000;0.728282;-0.253929
387.000000;0.717598;-0.254199
388.000000;0.732140;-0.251648
389.000000;0.724134;-0.214534
390.000000;0.711534;-0.233361
391.000000;0.708684;-0.243303
392.000000;0.724527;-0.250245
393.000000;0.705210;-0.255494
394.000000;0.724010;-0.257985
395.000000;0.717810;-0.249961
396.000000;0.702038;-0.229771
397.000000;0.710093;-0.248689
398.000000;0.717915;-0.226413
399.000000;0.709567;-0.245848
400.000000;0.705333;-0.249872
401.000000;0.699577;-0.230115
402.000000;0.721584;-0.244269
403.000000;0.704100;-0.237114
404.000000;0.684555;-0.237311
405.000000;0.688193;-0.244968
406.000000;0.697089;-0.233812
407.000000;0.697922;-0.221655
408.000000;0.699592;-0.228772
409.000000;0.691199;-0.232370
410.000000;0.703529;-0.232770
411.000000;0.704258;-0.222336
412.000000;0.715324;-0.245619
413.000000;0.707399;-0.242229
414.000000;0.697011;-0.230592
415.000000;0.711769;-0.242894
416.000000;0.700566;-0.230520
417.000000;0.692707;-0.237450
418.000000;0.695044;-0.242415
419.000000;0.698389;-0.242640
420.000000;0.704966;-0.240098
421.000000;0.702077;-0.253832
422.000000;0.715029;-0.265896
423.000000;0.699148;-0.222972
424.000000;0.710129;-0.225056
425.000000;0.707711;-0.241879
426.000000;0.715214;-0.224481
427.000000;0.719878;-0.242624
428.000000;0.700195;-0.236032
429.000000;0.692113;-0.254398
430.000000;0.708734;-0.235378
431.000000;0.696323;-0.219376
432.000000;0.685001;-0.228199
433.000000;0.696411;-0.232607
434.000000;0.702562;-0.232144
435.000000;0.695116;-0.222064
436.000000;0.705931;-0.228109
437.000000;0.706525;-0.223834
438.000000;0.686019;-0.219537
439.000000;0.695329;-0.214041
440.000000;0.712375;-0.201190
441.000000;0.697426;-0.211727
442.000000;0.691828;-0.209769
443.000000;0.681902;-0.229761
444.000000;0.678978;-0.230346
445.000000;0.687597;-0.220838
446.000000;0.704372;-0.216879
447.000000;0.709279;-0.228345
448.000000;0.697687;-0.227117
449.000000;0.695691;-0.232832
450.000000;0.694107;-0.229507
451.000000;0.700080;-0.225480
452.000000;0.689689;-0.221955
453.000000;0.692084;-0.215925
454.000000;0.688777;-0.216354
455.000000;0.696066;-0.219522
456.000000;0.698502;-0.213669
457.000000;0.698102;-0.215745
458.000000;0.688609;-0.232796
459.000000;0.679643;-0.225782
460.000000;0.683568;-0.220140
461.000000;0.682629;-0.222003
462.000000;0.690940;-0.211004
463.000000;0.697352;-0.207209
464.000000;0.688299;-0.221009
465.000000;0.691352;-0.219074
466.000000;0.689361;-0.224225
467.000000;0.685836;-0.222808
468.000000;0.700068;-0.217776
469.000000;0.693596;-0.220939
470.000000;0.681335;-0.225862
471.000000;0.685096;-0.222451
472.000000;0.692636;-0.213637
473.000000;0.677368;-0.231325
474.000000;0.682369;-0.223333
475.000000;0.669051;-0.224894
476.000000;0.667709;-0.228252
477.000000;0.667572;-0.221770
478.000000;0.682660;-0.221623
479.000000;0.682673;-0.219108
480.000000;0.679634;-0.216028
481.000000;0.681124;-0.207936
482.000000;0.677970;-0.210461
483.000000;0.681266;-0.210249
484.000000;0.691109;-0.221643
485.000000;0.685344;-0.218107
486.000000;0.684459;-0.222671
487.000000;0.678119;-0.217557
488.000000;0.683342;-0.214351
489.000000;0.673446;-0.216041
490.000000;0.680444;-0.219716
491.000000;0.678957;-0.212673
492.000000;0.678915;-0.217226
493.000000;0.681505;-0.222585
494.000000;0.679655;-0.217662
495.000000;0.679983;-0.212727
496.000000;0.676328;-0.214308
497.000000;0.677477;-0.216547
498.000000;0.684811;-0.213912
499.000000;0.674723;-0.205290
500.000000;0.680344;-0.203617
501.000000;0.676223;-0.212098
502.000000;0.678563;-0.222212
503.000000;0.675248;-0.220341
504.000000;0.674194;-0.212787
505.000000;0.679157;-0.214525
506.000000;0.677121;-0.220557
507.000000;0.679058;-0.210848
508.000000;0.673134;-0.211410
509.000000;0.668638;-0.209216
510.000000;0.671834;-0.204739
511.000000;0.671607;-0.214901
512.000000;0.667613;-0.214038
513.000000;0.671941;-0.209502
514.000000;0.675441;-0.213333
515.000000;0.674047;-0.215893
516.000000;0.669521;-0.215393
517.000000;0.671944;-0.220503
518.000000;0.672467;-0.221357
519.000000;0.670440;-0.214839
520.000000;0.673571;-0.211129
521.000000;0.670500;-0.210021
522.000000;0.666744;-0.209933
523.000000;0.671333;-0.209343
524.000000;0.674695;-0.205437
525.000000;0.674637;-0.203163
526.000000;0.671367;-0.210094
527.000000;0.669480;-0.211037
528.000000;0.666448;-0.207827
529.000000;0.668503;-0.202338
530.000000;0.669254;-0.213509
531.000000;0.666125;-0.214725
532.000000;0.664610;-0.205755
533.000000;0.662834;-0.206121
534.000000;0.669548;-0.208812
535.000000;0.672493;-0.204315
536.000000;0.672055;-0.206139
537.000000;0.669907;-0.213066
538.000000;0.666980;-0.210720
539.000000;0.660158;-0.203956
540.000000;0.661573;-0.200539
541.000000;0.669160;-0.202275
542.000000;0.668088;-0.204770
543.000000;0.664803;-0.205509
544.000000;0.664885;-0.203872
545.000000;0.660818;-0.204254
546.000000;0.656138;-0.210016
547.000000;0.662661;-0.207964
548.000000;0.665042;-0.204324
549.000000;0.659940;-0.204279
550.000000;0.660225;-0.204170
551.000000;0.662493;-0.204299
552.000000;0.659493;-0.202238
553.000000;0.657096;-0.204348
554.000000;0.659743;-0.205405
555.000000;0.662406;-0.201867
556.000000;0.664011;-0.204545
557.000000;0.663301;-0.206396
558.000000;0.663226;-0.203136
559.000000;0.662782;-0.201230
560.000000;0.660469;-0.202737
561.000000;0.662598;-0.200960
562.000000;0.658542;-0.202117
563.000000;0.657035;-0.203747
564.000000;0.658384;-0.203466
565.000000;0.657626;-0.201123
566.000000;0.658809;-0.201098
567.000000;0.658975;-0.202862
568.000000;0.659638;-0.203479
569.000000;0.659809;-0.200597
570.000000;0.658105;-0.201186
571.000000;0.656990;-0.201761
572.000000;0.655929;-0.203757
573.000000;0.656705;-0.201292
574.000000;0.658494;-0.198454
575.000000;0.657437;-0.199842
576.000000;0.657342;-0.200247
577.000000;0.656526;-0.199222
578.000000;0.656684;-0.200432
579.000000;0.657304;-0.201642
580.000000;0.656730;-0.201521
581.000000;0.657416;-0.201054
582.000000;0.660377;-0.201341
583.000000;0.657486;-0.199202
584.000000;0.655303;-0.202350
585.000000;0.653318;-0.202400
586.000000;0.652632;-0.202229
587.000000;0.652367;-0.202448
588.000000;0.651973;-0.203121
589.000000;0.653322;-0.201770
590.000000;0.653220;-0.199986
591.000000;0.651234;-0.200324
592.000000;0.651456;-0.201733
593.000000;0.652587;-0.201721
594.000000;0.652570;-0.201287
595.000000;0.650348;-0.202152
596.000000;0.649291;-0.201884
597.000000;0.648887;-0.202204
598.000000;0.648996;-0.201356
599.000000;0.649356;-0.200938
600.000000;0.647552;-0.200013
601.000000;0.646376;-0.200551
602.000000;0.645920;-0.201073
603.000000;0.644552;-0.200323
604.000000;0.644554;-0.199666
605.000000;0.643455;-0.199949
606.000000;0.643628;-0.198531
607.000000;0.642724;-0.198490
608.000000;0.641903;-0.197687
609.000000;0.641659;-0.199024
610.000000;0.640844;-0.198478
611.000000;0.640967;-0.196496
612.000000;0.639953;-0.196099
613.000000;0.639641;-0.196118
614.000000;0.640482;-0.195502
615.000000;0.639404;-0.194138
616.000000;0.639680;-0.193718
617.000000;0.640499;-0.192488
618.000000;0.639619;-0.190313
619.000000;0.638098;-0.192490
620.000000;0.638699;-0.191597
621.000000;0.639425;-0.190237
622.000000;0.639064;-0.189761
623.000000;0.639097;-0.190072
624.000000;0.639308;-0.189446
625.000000;0.639681;-0.189081
626.000000;0.639366;-0.187838
627.000000;0.638055;-0.188703
628.000000;0.637440;-0.188391
629.000000;0.638359;-0.186838
630.000000;0.638244;-0.186650
631.000000;0.638897;-0.187534
632.000000;0.640103;-0.187343
633.000000;0.639619;-0.185604
634.000000;0.638766;-0.185112
635.000000;0.639917;-0.185481
636.000000;0.638990;-0.185315
637.000000;0.639323;-0.185968
638.000000;0.639085;-0.185838
639.000000;0.637652;-0.185227
640.000000;0.639121;-0.185997
641.000000;0.638693;-0.184462
642.000000;0.638551;-0.184048
643.000000;0.639257;-0.184481
644.000000;0.638549;-0.183678
645.000000;0.638834;-0.183473
646.000000;0.638983;-0.183317
647.000000;0.639403;-0.182920
648.000000;0.638122;-0.182202
649.000000;0.637890;-0.182006
650.000000;0.637306;-0.183145
651.000000;0.638123;-0.182826
652.000000;0.638927;-0.181975
653.000000;0.637567;-0.182000
654.000000;0.638220;-0.182543
655.000000;0.638410;-0.182585
656.000000;0.637769;-0.182723
657.000000;0.637567;-0.180989
658.000000;0.638144;-0.180601
659.000000;0.638194;-0.181503
660.000000;0.637953;-0.181426
661.000000;0.637978;-0.181772
662.000000;0.637847;-0.181351
663.000000;0.636571;-0.181027
664.000000;0.638164;-0.180943
665.000000;0.636533;-0.180489
666.000000;0.636039;-0.180050
667.000000;0.637812;-0.180412
668.000000;0.637484;-0.180049
669.000000;0.637385;-0.180392
670.000000;0.636510;-0.181370
671.000000;0.635351;-0.179879
672.000000;0.634644;-0.180069
673.000000;0.635313;-0.180664
674.000000;0.634826;-0.181100
675.000000;0.635842;-0.179461
676.000000;0.636836;-0.179546
677.000000;0.637018;-0.179743
678.000000;0.636624;-0.179179
679.000000;0.636568;-0.178241
680.000000;0.636507;-0.178314
681.000000;0.636190;-0.178107
682.000000;0.636604;-0.178083
683.000000;0.635359;-0.177967
684.000000;0.635101;-0.177762
685.000000;0.635737;-0.177226
686.000000;0.634780;-0.177443
687.000000;0.635015;-0.176858
688.000000;0.634990;-0.177442
689.000000;0.633796;-0.176419
690.000000;0.633898;-0.177021
691.000000;0.635296;-0.177649
692.000000;0.634623;-0.177217
693.000000;0.634552;-0.176613
694.000000;0.634543;-0.177188
695.000000;0.633253;-0.177963
696.000000;0.633121;-0.179266
697.000000;0.631909;-0.177249
698.000000;0.634161;-0.177508
699.000000;0.633571;-0.177814
700.000000;0.634202;-0.177563
701.000000;0.635504;-0.179391
702.000000;0.633920;-0.177288
703.000000;0.632004;-0.176077
704.000000;0.634586;-0.173411
705.000000;0.634079;-0.173158
706.000000;0.633123;-0.174544
707.000000;0.633315;-0.176950
708.000000;0.632493;-0.177264
709.000000;0.631400;-0.176629
710.000000;0.631243;-0.175694
711.000000;0.631617;-0.175569
712.000000;0.633602;-0.174358
713.000000;0.634451;-0.172424
714.000000;0.634515;-0.173824
715.000000;0.632496;-0.173334
716.000000;0.632057;-0.173632
717.000000;0.631859;-0.173881
718.000000;0.631778;-0.174037
719.000000;0.632499;-0.173002
720.000000;0.633166;-0.171779
721.000000;0.631567;-0.171690
722.000000;0.632886;-0.172931
723.000000;0.633860;-0.172907
724.000000;0.632036;-0.173001
725.000000;0.631119;-0.173886
726.000000;0.630647;-0.172514
727.000000;0.631704;-0.173203
728.000000;0.630617;-0.173549
729.000000;0.629522;-0.172842
730.000000;0.630155;-0.173115
731.000000;0.631002;-0.172303
732.000000;0.632385;-0.171784
733.000000;0.630750;-0.172128
734.000000;0.631349;-0.171938
735.000000;0.631030;-0.172856
736.000000;0.629546;-0.171800
737.000000;0.628389;-0.171035
738.000000;0.627664;-0.169800
739.000000;0.630498;-0.169933
740.000000;0.631293;-0.169671
741.000000;0.631060;-0.171568
742.000000;0.630562;-0.171532
743.000000;0.631563;-0.170161
744.000000;0.628791;-0.171367
745.000000;0.628690;-0.170691
746.000000;0.627309;-0.170510
747.000000;0.628884;-0.168572
748.000000;0.626824;-0.167129
749.000000;0.626162;-0.168084
750.000000;0.628383;-0.169035
751.000000;0.628480;-0.168970
752.000000;0.624551;-0.167754
753.000000;0.625551;-0.170069
754.000000;0.627550;-0.171930
755.000000;0.628499;-0.170921
756.000000;0.626799;-0.170774
757.000000;0.626772;-0.170912
758.000000;0.626897;-0.165526
759.000000;0.629851;-0.168405
760.000000;0.628707;-0.170432
761.000000;0.627745;-0.170581
762.000000;0.628096;-0.165905
763.000000;0.628481;-0.169350
764.000000;0.625496;-0.167811
765.000000;0.626223;-0.165111
766.000000;0.626907;-0.168730
767.000000;0.625755;-0.166309
768.000000;0.628105;-0.165704
769.000000;0.630305;-0.166713
770.000000;0.626415;-0.165716
771.000000;0.623922;-0.164178
772.000000;0.626865;-0.163255
773.000000;0.625626;-0.167802
774.000000;0.624821;-0.166023
775.000000;0.623009;-0.166713
776.000000;0.626806;-0.167760
777.000000;0.631497;-0.170242
778.000000;0.629726;-0.166298
779.000000;0.628378;-0.163100
780.000000;0.623963;-0.164021
781.000000;0.623767;-0.165329
782.000000;0.626539;-0.165989
783.000000;0.627269;-0.167508
784.000000;0.624306;-0.168150
785.000000;0.625904;-0.164312
786.000000;0.624369;-0.167483
787.000000;0.625990;-0.166716
788.000000;0.624978;-0.166060
789.000000;0.624923;-0.165828
790.000000;0.628703;-0.164585
791.000000;0.625134;-0.166043
792.000000;0.621828;-0.160963
793.000000;0.623707;-0.164016
794.000000;0.623309;-0.162502
795.000000;0.621266;-0.162213
796.000000;0.617808;-0.163149
797.000000;0.620842;-0.160891
798.000000;0.622884;-0.160963
799.000000;0.620109;-0.161365
800.000000;0.622421;-0.162559
801.000000;0.629046;-0.161054
802.000000;0.630028;-0.163265
803.000000;0.626798;-0.163856
804.000000;0.626598;-0.163789
805.000000;0.624213;-0.163104
806.000000;0.620492;-0.160575
807.000000;0.620827;-0.163164
808.000000;0.624235;-0.167526
809.000000;0.625596;-0.166897
810.000000;0.627336;-0.161381
811.000000;0.625752;-0.158160
812.000000;0.624913;-0.160083
813.000000;0.632640;-0.161596
814.000000;0.623959;-0.157170
815.000000;0.616495;-0.154996
816.000000;0.623590;-0.161785
817.000000;0.623868;-0.159450
818.000000;0.620600;-0.157804
819.000000;0.618448;-0.157608
820.000000;0.615896;-0.161894
821.000000;0.623380;-0.160065
822.000000;0.623278;-0.161910
823.000000;0.619375;-0.165589
824.000000;0.623377;-0.165570
825.000000;0.619013;-0.162599
826.000000;0.625952;-0.159228
827.000000;0.630370;-0.161084
828.000000;0.625515;-0.161518
829.000000;0.621316;-0.159882
830.000000;0.624972;-0.159151
831.000000;0.626223;-0.162278
832.000000;0.624698;-0.155238
833.000000;0.623917;-0.154944
834.000000;0.626645;-0.163147
835.000000;0.629385;-0.166188
836.000000;0.620645;-0.163033
837.000000;0.619971;-0.167256
838.000000;0.620302;-0.166519
839.000000;0.622831;-0.161769
840.000000;0.620632;-0.161042
841.000000;0.620542;-0.156394
842.000000;0.620252;-0.157905
843.000000;0.624232;-0.156894
844.000000;0.619925;-0.157028
845.000000;0.612944;-0.158220
846.000000;0.619294;-0.156547
847.000000;0.624347;-0.155685
848.000000;0.624401;-0.161363
849.000000;0.619983;-0.158069
850.000000;0.620983;-0.157176
851.000000;0.624743;-0.157786
852.000000;0.622478;-0.159999
853.000000;0.617533;-0.156922
854.000000;0.617243;-0.159313
855.000000;0.619615;-0.163376
856.000000;0.619120;-0.158474
857.000000;0.625212;-0.158890
858.000000;0.622674;-0.161230
859.000000;0.619309;-0.163237
860.000000;0.621392;-0.156053
861.000000;0.623999;-0.155041
862.000000;0.617684;-0.159767
863.000000;0.622389;-0.162351
864.000000;0.623120;-0.163544
865.000000;0.621452;-0.158132
866.000000;0.620721;-0.159039
867.000000;0.619335;-0.161281
868.000000;0.617559;-0.163291
869.000000;0.617770;-0.161407
870.000000;0.621096;-0.155157
871.000000;0.616627;-0.152507
872.000000;0.616508;-0.156138
873.000000;0.617280;-0.159580
874.000000;0.620182;-0.159442
875.000000;0.621224;-0.161606
876.000000;0.621024;-0.158961
877.000000;0.617308;-0.159486
878.000000;0.618928;-0.159829
879.000000;0.621733;-0.159592
880.000000;0.620053;-0.159339
881.000000;0.618423;-0.156064
882.000000;0.616760;-0.156348
883.000000;0.619607;-0.157194
884.000000;0.618234;-0.156092
885.000000;0.619371;-0.153118
886.000000;0.614845;-0.156392
887.000000;0.619586;-0.155612
888.000000;0.617595;-0.153642
889.000000;0.611609;-0.164964
890.000000;0.609940;-0.162460
891.000000;0.607852;-0.163539
892.000000;0.609285;-0.162100
893.000000;0.614608;-0.160054
894.000000;0.614909;-0.156182
895.000000;0.612367;-0.161153
896.000000;0.609067;-0.166942
897.000000;0.612226;-0.163885
898.000000;0.613112;-0.163300
899.000000;0.611231;-0.162060
900.000000;0.611344;-0.156282
901.000000;0.613665;-0.157790
902.000000;0.609565;-0.161972
903.000000;0.614292;-0.163699
904.000000;0.612862;-0.159995
905.000000;0.610625;-0.162175
906.000000;0.612884;-0.161282
907.000000;0.617042;-0.158459
908.000000;0.614476;-0.163653
909.000000;0.611421;-0.164608
910.000000;0.610866;-0.162271
911.000000;0.609239;-0.162163
912.000000;0.608744;-0.159888
913.000000;0.611576;-0.160601
914.000000;0.611897;-0.160229
915.000000;0.613274;-0.160758
916.000000;0.615025;-0.158658
917.000000;0.615459;-0.160167
918.000000;0.617188;-0.164129
919.000000;0.612931;-0.163337
920.000000;0.611118;-0.161766
921.000000;0.613059;-0.158560
922.000000;0.613186;-0.158725
923.000000;0.611055;-0.160055
924.000000;0.613079;-0.163029
925.000000;0.613514;-0.159136
926.000000;0.614769;-0.159618
927.000000;0.612434;-0.159475
928.000000;0.612601;-0.159100
929.000000;0.611697;-0.159196
930.000000;0.613319;-0.157834
931.000000;0.609904;-0.160505
932.000000;0.613381;-0.163438
933.000000;0.613120;-0.160853
934.000000;0.610102;-0.163069
935.000000;0.610914;-0.164539
936.000000;0.611841;-0.162666
937.000000;0.610190;-0.159833
938.000000;0.609269;-0.158111
939.000000;0.606805;-0.160121
940.000000;0.609592;-0.163499
941.000000;0.612071;-0.165019
942.000000;0.613201;-0.165227
943.000000;0.609662;-0.161059
944.000000;0.610986;-0.158576
945.000000;0.614178;-0.161157
946.000000;0.613054;-0.160362
947.000000;0.612830;-0.160295
948.000000;0.609012;-0.163481
949.000000;0.608187;-0.162727
950.000000;0.613528;-0.159695
951.000000;0.609515;-0.160885
952.000000;0.610521;-0.161422
953.000000;0.610690;-0.162339
954.000000;0.608933;-0.160910
955.000000;0.610137;-0.163245
956.000000;0.611615;-0.162496
957.000000;0.610388;-0.162054
958.000000;0.610394;-0.162162
959.000000;0.609773;-0.162238
960.000000;0.609298;-0.161155
961.000000;0.606551;-0.162058
962.000000;0.607925;-0.163895
963.000000;0.608337;-0.165206
964.000000;0.609894;-0.165087
965.000000;0.608161;-0.164481
966.000000;0.608484;-0.162395
967.000000;0.608487;-0.163042
968.000000;0.607397;-0.161434
969.000000;0.610231;-0.161953
970.000000;0.610171;-0.163838
