global_name,lower_hz,upper_hz,equation,complexity,loss,train_rmse,validation_rmse,test_rmse,train_mae,validation_mae,test_mae,test_r2,n_rows_used
global_100_4950,100.0,4950.0,(log10_k0_prime__f2_low * (((log10_f * 8.526699) + -26.448498) * log10_k0_prime__f2_high)) - 0.30108714,11,0.007788548,0.08825275081318196,0.0845891737287573,,0.06616632220311956,0.06546181685115805,,,108800
