candidate_index,candidate_source,complexity,pysr_loss,pysr_score,equation,expression_for_eval,eval_status,rmse,mae,max_abs_error,r2,bias,prediction_min,prediction_max
1,pysr_hall_of_fame,1,0.036960658,0.0,0.369181,0.369181000000000,ok,0.19011804557043893,0.13547156621394474,0.6146590807547939,-3.7537680881438718e-06,-0.0003683462432938861,0.369181,0.369181
2,pysr_hall_of_fame,3,0.023843972,0.21916130529396893,1.236994 / log10_f,1.236994/log10_f,ok,0.1514637000276109,0.10989893453887566,0.5102601196451737,0.3652947777140476,0.011952171324473446,0.33481087515306174,0.618497
3,pysr_hall_of_fame,4,0.011914512,0.6937742861225943,log(log10_sigma / log10_f),log(log10_sigma/log10_f),ok,0.1045077830688383,0.07239736753754028,0.3947146522774279,0.6978293920553027,-0.007053476867226251,0.1321315839052422,0.9113940708797833
4,pysr_hall_of_fame,10,0.010667093,0.018432261808649063,0.38849577 / (1.6566261 - sqrt(0.23351267 / (0.15291743 - log10_lambda__sobol_mod))),0.38849577/(1.6566261 - 0.483231486970789*sqrt(1/(0.15291743 - log10_lambda__sobol_mod))),ok,0.099126526810121,0.07376561288660566,0.43715958556337925,0.7281466260083814,-0.008253358071283436,0.2717634126014807,0.9205369145681502
5,pysr_hall_of_fame,19,0.010048336,0.006639614825076263,-1.1276532 / ((((log10_lambda__sobol_mod + -0.9226537) / 0.2977528) - ((log10_lambda__sobol_mod * (alpha_infinity__sobol_mod - (log10_sigma__sobol_mod * -0.23482758))) + log10_lambda_prime__sobol_mod)) / 1.3062167),-1.1276532*1.3062167/((log10_lambda__sobol_mod - 0.9226537)/0.2977528 - (log10_lambda__sobol_mod*(alpha_infinity__sobol_mod - (-0.23482758)*log10_sigma__sobol_mod) + log10_lambda_prime__sobol_mod)),ok,0.09859800217296649,0.07536586569313522,0.41857028236236804,0.7310378433124207,-0.010752231938877971,0.17139346170478365,0.990400721129111
