complexity,loss,equation,score,sympy_format,lambda_format
1,0.012230897,-0.12809792,0.0,-0.128097920000000,PySRFunction(X=>-0.128097920000000)
3,0.011010048,-0.19204947 / alpha_infinity,0.05257849042345039,-0.19204947/alpha_infinity,PySRFunction(X=>-0.19204947/alpha_infinity)
4,0.0053869085,log(4.1210084 / log10_sigma),0.7148366521790314,log(4.1210084/log10_sigma),PySRFunction(X=>log(4.1210084/log10_sigma))
5,0.0028506701,(9.57042 / log10_sigma) + -2.1734817,0.6364175687685368,-2.1734817 + 9.57042/log10_sigma,PySRFunction(X=>-2.1734817 + 9.57042/log10_sigma)
6,0.002770668,log(log10_sigma - log10_f) / -1.8998152,0.028465643089886923,-0.526366985588914*log(-log10_f + log10_sigma),PySRFunction(X=>-0.526366985588914*log(-log10_f + log10_sigma))
8,0.0022585995,log(log10_sigma - log10_f) / (-0.42656314 - alpha_infinity),0.1021717577146599,log(-log10_f + log10_sigma)/(-alpha_infinity - 0.42656314),PySRFunction(X=>log(-log10_f + log10_sigma)/(-alpha_infinity - 0.42656314))
9,0.0016432507,(9.531177 / log10_sigma) - ((0.24065852 / alpha_infinity) - -2.0023813),0.31806851678478637,-(-1*(-2.0023813) + 0.24065852/alpha_infinity) + 9.531177/log10_sigma,PySRFunction(X=>-(-1*(-2.0023813) + 0.24065852/alpha_infinity) + 9.531177/log10_sigma)
10,0.00161275,log(log(log10_sigma - sqrt(alpha_infinity - -1.2727321))) * -1.3825369,0.018735617716334318,-1.3825369*log(log(log10_sigma - sqrt(alpha_infinity + 1.2727321))),PySRFunction(X=>-1.3825369*log(log(log10_sigma - sqrt(alpha_infinity + 1.2727321))))
12,0.0014953157,log(log(log10_sigma - sqrt((alpha_infinity + -2.1177664) + log10_f))) * -1.3861078,0.03780172065618428,-1.3861078*log(log(log10_sigma - sqrt(alpha_infinity + log10_f - 2.1177664))),PySRFunction(X=>-1.3861078*log(log(log10_sigma - sqrt(alpha_infinity + log10_f - 2.1177664))))
14,0.0014035602,(log(log(log10_sigma - sqrt((log10_f + alpha_infinity) + -2.1170616))) / 0.17837125) / log10_lambda,0.03166267322491699,5.60628464508714*log(log(log10_sigma - sqrt(alpha_infinity + log10_f - 2.1170616)))/log10_lambda,PySRFunction(X=>5.60628464508714*log(log(log10_sigma - sqrt(alpha_infinity + log10_f - 2.1170616)))/log10_lambda)
16,0.0013973182,(log(log(log10_sigma - sqrt((log10_f + alpha_infinity) + -2.1179602))) / 0.20338374) / (log10_lambda + 0.49399117),0.002228590264349227,4.91681390065892*log(log(log10_sigma - sqrt(alpha_infinity + log10_f - 2.1179602)))/(log10_lambda + 0.49399117),PySRFunction(X=>4.91681390065892*log(log(log10_sigma - sqrt(alpha_infinity + log10_f - 2.1179602)))/(log10_lambda + 0.49399117))
18,0.0013940247,(log(log(log10_sigma - sqrt((alpha_infinity + -2.137289) + log10_f))) / 0.036696646) / ((log10_lambda * log10_sigma) - 0.4383463),0.0011798985815609081,27.2504468119512*log(log(log10_sigma - sqrt(alpha_infinity + log10_f - 2.137289)))/(log10_lambda*log10_sigma - 0.4383463),PySRFunction(X=>27.2504468119512*log(log(log10_sigma - sqrt(alpha_infinity + log10_f - 2.137289)))/(log10_lambda*log10_sigma - 0.4383463))
19,0.0013417056,(log(log(log10_sigma - sqrt((log(alpha_infinity) - -1.7120831) * (log10_f + -2.062222)))) / 0.10354369) / (log10_lambda * 1.7086349),0.0382533905612661,5.65232453197502*log(log(log10_sigma - sqrt((log10_f - 2.062222)*(log(alpha_infinity) + 1.7120831))))/log10_lambda,PySRFunction(X=>5.65232453197502*log(log(log10_sigma - sqrt((log10_f - 2.062222)*(log(alpha_infinity) + 1.7120831))))/log10_lambda)
24,0.0013392636,(log(log(log10_sigma - sqrt((log(alpha_infinity) * log(log10_sigma)) - ((log10_f + -2.304208) * -2.0097053)))) / 0.09788504) / (log10_lambda * (log10_sigma * 0.37589005)),0.0003643459500176713,27.1783350030051*log(log(log10_sigma - sqrt(2.0097053*log10_f + log(alpha_infinity)*log(log10_sigma) - 4.6307790299024)))/(log10_lambda*log10_sigma),PySRFunction(X=>27.1783350030051*log(log(log10_sigma - sqrt(2.0097053*log10_f + log(alpha_infinity)*log(log10_sigma) - 4.6307790299024)))/(log10_lambda*log10_sigma))
