segment_id,segment_name,lower_hz,upper_hz,equation,complexity,loss,train_rmse,validation_rmse,train_mae,validation_mae,validation_r2,n_rows_used
1,low_100_700,100.0,700.0,log((-3.4440343 / log10_sigma) + log10_f) * ((-10.365119 / log10_sigma) + 1.6604788),12,0.00053994486,0.023236717524201856,0.023426806978663454,0.017570072099384854,0.01775081927968618,0.9437660615339261,13600
2,midlow_700_1000,700.0,1000.0,sqrt(log10_f) + ((log10_sigma * 0.44069526) + ((alpha_infinity * 0.035217717) + -4.2083793)),12,0.0004057011,0.020142042273206567,0.01777078163278187,0.013195970494728888,0.012249131583927202,0.9645587854998414,6800
3,midhigh_1000_1300,1000.0,1300.0,2.0945866 - (((log10_lambda / (log10_sigma + (alpha_infinity * (log10_sigma + ((log10_f - sqrt(log10_f)) * log10_lambda))))) - -12.47544) / log10_sigma),20,0.0007426299,0.02725124245164579,0.0251656739784077,0.02147407938438408,0.01966936647498627,0.8957520392020982,6800
4,highlow_1300_1650,1300.0,1650.0,((24.280704 / (log10_lambda - alpha_infinity)) + log10_f) / log10_sigma,9,0.0025904847,0.05089680422399809,0.047156223846176674,0.037695981545155986,0.0359859924022578,0.4217333516518622,7650
5,high_1650_2000,1650.0,2000.0,(log(((log10_lambda * -6.3114676) / log10_sigma) / log10_sigma) * ((log10_sigma / log10_lambda) + alpha_infinity)) - 0.2551493,16,0.00113934,0.033754113191324014,0.03178147992378294,0.022171207099221366,0.021522521952375046,0.8298811733551317,7650
6,upperlow_2000_3000,2000.0,3000.0,(9.531177 / log10_sigma) - ((0.24065852 / alpha_infinity) - -2.0023813),9,0.0016432507,0.040537031164909657,0.03777153903141539,0.027400599306808427,0.026933787978350655,0.8847436654727225,22100
7,uppermid_3000_4000,3000.0,4000.0,(((1.2042943 / (log10_sigma - 3.4701078)) - 0.9861883) * log(((log10_sigma / (log10_lambda * -0.37972823)) - log(alpha_infinity)) + -1.0434848)) - 0.14583057,21,0.0013300302,0.036469577521365835,0.03776605899100984,0.023966780777475213,0.02456322807138397,0.8030952074814245,22950
8,upperhigh_4000_4950,4000.0,4950.0,(log10_sigma + -3.1290855) / log10_k0_prime,5,0.0019850216,0.04455358278993363,0.0420687913209566,0.03071736803437182,0.029683247377575238,0.17721397615760226,21250
