candidate_index,candidate_source,complexity,pysr_loss,pysr_score,equation,expression_for_eval,eval_status,rmse,mae,max_abs_error,r2,bias,prediction_min,prediction_max
0,explicit_zero_residual_f1_fallback,0,,,0.0,0.0,ok,0.06997865488067417,0.0539982673677811,0.2549097475756308,0.864516586956995,0.002986810480004279,0.0726826636225841,1.0714975592363623
1,explicit_saved_f3c_branch_a_fallback,15,,,(((z_sigma__f3_mid + z_sigma__f3_mid) / 0.3998095) * (((z_sigma__f3_mid * -0.00060387806) * z_sigma__f3_mid) + 0.012558717)) / 0.63231754,(z_sigma__f3_mid + z_sigma__f3_mid)*(z_sigma__f3_mid*(-0.00060387806)*z_sigma__f3_mid + 0.012558717)/(0.3998095*0.63231754),ok,0.05784531767045667,0.04125860353611532,0.2569499380185245,0.9074255012966398,0.004507880915151357,-0.06264418554327254,1.0714975612582167
2,pysr_hall_of_fame,1,0.005673653,0.0,0.00026846022,0.000268460220000000,ok,0.06999062715389358,0.05401902540782983,0.2546412873556308,0.8644702247285736,0.0032552707000042774,0.0729511238425841,1.0717660194563623
3,pysr_hall_of_fame,3,0.004281888,0.14071957227106688,z_sigma__f3_mid * 0.09134473,z_sigma__f3_mid*0.09134473,ok,0.05786163003333283,0.04136228727580433,0.25678550243303155,0.9073732819709666,0.004227143342132828,-0.09582292646386496,1.0714975610952213
4,pysr_hall_of_fame,5,0.004281885,3.5031288196432815e-07,z_sigma__f3_mid - (z_sigma__f3_mid * 0.9088934),-0.9088934*z_sigma__f3_mid + z_sigma__f3_mid,ok,0.057868183015079254,0.04137634082429305,0.25678061245739536,0.9073523003441706,0.004223909871910094,-0.09529931130549803,1.0714975610903754
5,pysr_hall_of_fame,7,0.004211305,0.008310378644587406,(z_sigma__f3_mid - (z_lambda__f3_mid * 0.20632607)) * 0.091073416,(-0.20632607*z_lambda__f3_mid + z_sigma__f3_mid)*0.091073416,ok,0.05743176480244044,0.041617315565307886,0.25684275181388333,0.9087444532081151,0.003451005090506203,-0.11852666297703825,1.0714975607784298
6,pysr_hall_of_fame,9,0.0042111385,1.9768609907766884e-05,(z_sigma__f3_mid - ((z_lambda__f3_mid + -0.00907125) * 0.21216747)) * 0.09071049,(z_sigma__f3_mid - 0.21216747*(z_lambda__f3_mid - 0.00907125))*0.09071049,ok,0.057452762572690184,0.04168700384685298,0.2566622366873853,0.9086777126752862,0.0036019566978992192,-0.11811824173903214,1.0716721443643298
7,pysr_hall_of_fame,13,0.004210672,2.76959449798346e-05,(((z_sigma__f3_mid - (z_lambda__f3_mid * 0.2299662)) * 0.46578383) / z_lambda__f3_mid) * (z_lambda__f3_mid * 0.19628553),(-0.2299662*z_lambda__f3_mid + z_sigma__f3_mid)*0.46578383*z_lambda__f3_mid*0.19628553/z_lambda__f3_mid,ok,0.057429862911718796,0.041720053181332775,0.25685747428665723,0.9087504970831238,0.003363956987838347,-0.12207371270591712,1.071497560748608
8,pysr_hall_of_fame,15,0.004139813,0.008485818586965649,((((0.79353565 - z_sigma__f3_mid) / (0.46226972 / (z_lambda__f3_mid * 2.2813923))) * 0.048423197) - z_sigma__f3_mid) * -0.09494101,(-z_sigma__f3_mid + (0.79353565 - z_sigma__f3_mid)*0.048423197/(0.46226972/((z_lambda__f3_mid*2.2813923))))*(-0.09494101),ok,0.05688561757029859,0.04084102303285329,0.2569211009068374,0.9104717897338789,0.0034376030376231507,-0.18791810255502361,1.0714975608701625
