Frequency in Hz	Acrylic_93 Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_93 Sound Reflection Factor continuous Im	
312,5	0,785817384719849	312,5	-0,356127709150314	
315,625	0,784325122833252	315,625	-0,356332749128342	
318,75	0,785477578639984	318,75	-0,352563172578812	
321,875	0,786097884178162	321,875	-0,343236714601517	
325	0,787884652614594	325	-0,34202453494072	
328,125	0,796766519546509	328,125	-0,341681838035584	
331,25	0,799009025096893	331,25	-0,356361776590347	
334,375	0,790305137634277	334,375	-0,352855861186981	
337,5	0,792532801628113	337,5	-0,357848554849625	
340,625	0,793139576911926	340,625	-0,352180331945419	
343,75	0,785132884979248	343,75	-0,360272437334061	
346,875	0,780932664871216	346,875	-0,374156922101974	
350	0,774597525596619	350	-0,371302098035812	
353,125	0,769830942153931	353,125	-0,393304646015167	
356,25	0,779509365558624	356,25	-0,38482728600502	
359,375	0,778248846530914	359,375	-0,383409082889557	
362,5	0,758626997470856	362,5	-0,394268840551376	
365,625	0,767960667610168	365,625	-0,384109377861023	
368,75	0,768433332443237	368,75	-0,381598591804504	
371,875	0,753394067287445	371,875	-0,374817073345184	
375	0,737116396427155	375	-0,398155480623245	
378,125	0,746763646602631	378,125	-0,394000142812729	
381,25	0,772161066532135	381,25	-0,390732020139694	
384,375	0,756960928440094	384,375	-0,394089668989182	
387,5	0,742306172847748	387,5	-0,396280884742737	
390,625	0,729387104511261	390,625	-0,399750709533691	
393,75	0,730810046195984	393,75	-0,41461306810379	
396,875	0,733211576938629	396,875	-0,413262128829956	
400	0,741874754428864	400	-0,414557009935379	
403,125	0,730565309524536	403,125	-0,411856770515442	
406,25	0,722796082496643	406,25	-0,407394409179688	
409,375	0,731290996074677	409,375	-0,420945763587952	
412,5	0,722082197666168	412,5	-0,418491095304489	
415,625	0,710964381694794	415,625	-0,401264160871506	
418,75	0,695987701416016	418,75	-0,395834058523178	
421,875	0,701606154441834	421,875	-0,401058942079544	
425	0,693805456161499	425	-0,415346503257751	
428,125	0,718865692615509	428,125	-0,415761113166809	
431,25	0,716437101364136	431,25	-0,406153112649918	
434,375	0,689502418041229	434,375	-0,399830967187881	
437,5	0,685265243053436	437,5	-0,403762638568878	
440,625	0,685968399047852	440,625	-0,414928883314133	
443,75	0,677772402763367	443,75	-0,41466149687767	
446,875	0,684149146080017	446,875	-0,418367832899094	
450	0,683901429176331	450	-0,416960686445236	
453,125	0,671729505062103	453,125	-0,423499643802643	
456,25	0,658955633640289	456,25	-0,422133684158325	
459,375	0,661445319652557	459,375	-0,423343867063522	
462,5	0,658047199249268	462,5	-0,429635941982269	
465,625	0,657518804073334	465,625	-0,433354407548904	
468,75	0,660756468772888	468,75	-0,427072733640671	
471,875	0,654321432113647	471,875	-0,426897913217545	
475	0,65399581193924	475	-0,43839105963707	
478,125	0,652574360370636	478,125	-0,437036722898483	
481,25	0,647384345531464	481,25	-0,429322779178619	
484,375	0,64417165517807	484,375	-0,430433243513107	
487,5	0,642422080039978	487,5	-0,430508315563202	
490,625	0,638368248939514	490,625	-0,437071710824966	
493,75	0,635525822639465	493,75	-0,437850087881088	
496,875	0,625820815563202	496,875	-0,436848402023315	
500	0,628597140312195	500	-0,434946835041046	
503,125	0,626180768013	503,125	-0,43573796749115	
506,25	0,625473380088806	506,25	-0,439324021339417	
509,375	0,621868371963501	509,375	-0,440376609563828	
512,5	0,617034196853638	512,5	-0,43891903758049	
515,625	0,611628651618958	515,625	-0,438912481069565	
518,75	0,61064350605011	518,75	-0,446982592344284	
521,875	0,609872996807098	521,875	-0,448166042566299	
525	0,602816998958588	525	-0,445142894983292	
528,125	0,602002799510956	528,125	-0,442785054445267	
531,25	0,600081562995911	531,25	-0,444526433944702	
534,375	0,598744451999664	534,375	-0,443733960390091	
537,5	0,595092475414276	537,5	-0,442812293767929	
540,625	0,59408164024353	540,625	-0,445071697235107	
543,75	0,586700439453125	543,75	-0,447939842939377	
546,875	0,581966102123261	546,875	-0,444108903408051	
550	0,578846454620361	550	-0,448495179414749	
553,125	0,579873859882355	553,125	-0,445678442716599	
556,25	0,586977422237396	556,25	-0,419091790914536	
559,375	0,587410926818848	559,375	-0,41675928235054	
562,5	0,586360454559326	562,5	-0,419496148824692	
565,625	0,588020622730255	565,625	-0,419695943593979	
568,75	0,580147802829742	568,75	-0,41751903295517	
571,875	0,578261017799377	571,875	-0,416220843791962	
575	0,577033519744873	575	-0,418280035257339	
578,125	0,576672196388245	578,125	-0,418475925922394	
581,25	0,574042856693268	581,25	-0,414539992809296	
584,375	0,569365620613098	584,375	-0,418646425008774	
587,5	0,569350302219391	587,5	-0,417476803064346	
590,625	0,566820383071899	590,625	-0,418420046567917	
593,75	0,563088476657867	593,75	-0,418986707925797	
596,875	0,562236309051514	596,875	-0,417294055223465	
600	0,562725186347961	600	-0,416725844144821	
603,125	0,556950151920319	603,125	-0,419186890125275	
606,25	0,554793536663055	606,25	-0,415142893791199	
609,375	0,547602474689484	609,375	-0,41708967089653	
612,5	0,548848330974579	612,5	-0,416222304105759	
615,625	0,544775903224945	615,625	-0,415852874517441	
618,75	0,544173538684845	618,75	-0,417462557554245	
621,875	0,539868474006653	621,875	-0,417171895503998	
625	0,538692235946655	625	-0,41488054394722	
628,125	0,536038875579834	628,125	-0,417285114526749	
631,25	0,534945368766785	631,25	-0,41645947098732	
634,375	0,531814217567444	634,375	-0,415588170289993	
637,5	0,528861582279205	637,5	-0,413067817687988	
640,625	0,525817036628723	640,625	-0,414712935686111	
643,75	0,52461451292038	643,75	-0,416637420654297	
646,875	0,522196173667908	646,875	-0,414446026086807	
650	0,519940853118896	650	-0,413553535938263	
653,125	0,518681824207306	653,125	-0,414759486913681	
656,25	0,51781153678894	656,25	-0,414254069328308	
659,375	0,514196217060089	659,375	-0,416082203388214	
662,5	0,511692583560944	662,5	-0,413166493177414	
665,625	0,51060163974762	665,625	-0,413973927497864	
668,75	0,508075892925262	668,75	-0,412786155939102	
671,875	0,506124258041382	671,875	-0,411230087280273	
675	0,50430554151535	675	-0,410424917936325	
678,125	0,50039541721344	678,125	-0,409527510404587	
681,25	0,497925817966461	681,25	-0,410393953323364	
684,375	0,497163265943527	684,375	-0,409568846225739	
687,5	0,492986291646957	687,5	-0,408566802740097	
690,625	0,490975826978683	690,625	-0,408553153276443	
693,75	0,490554124116898	693,75	-0,406582802534103	
696,875	0,487879812717438	696,875	-0,405503153800964	
700	0,48737496137619	700	-0,407902956008911	
703,125	0,485898554325104	703,125	-0,409281432628632	
706,25	0,479739993810654	706,25	-0,40800753235817	
709,375	0,478540331125259	709,375	-0,40719011425972	
712,5	0,476270288228989	712,5	-0,40940061211586	
715,625	0,474055558443069	715,625	-0,406221926212311	
718,75	0,469931185245514	718,75	-0,404093056917191	
721,875	0,470005571842194	721,875	-0,405812054872513	
725	0,468299984931946	725	-0,403311252593994	
728,125	0,465134620666504	728,125	-0,401613622903824	
731,25	0,463966131210327	731,25	-0,404192447662354	
734,375	0,461888581514359	734,375	-0,401542842388153	
737,5	0,460665673017502	737,5	-0,400288224220276	
740,625	0,457482635974884	740,625	-0,399832248687744	
743,75	0,456036686897278	743,75	-0,398847371339798	
746,875	0,45601299405098	746,875	-0,398828148841858	
750	0,451400369405746	750	-0,396743148565292	
753,125	0,450654089450836	753,125	-0,3950175344944	
756,25	0,449551612138748	756,25	-0,394557267427444	
759,375	0,447613835334778	759,375	-0,396107405424118	
762,5	0,445008605718613	762,5	-0,393415153026581	
765,625	0,444167733192444	765,625	-0,392460286617279	
768,75	0,440915197134018	768,75	-0,388785004615784	
771,875	0,437456697225571	771,875	-0,390909999608994	
775	0,439221948385239	775	-0,389683395624161	
778,125	0,436734735965729	778,125	-0,386479198932648	
781,25	0,434750705957413	781,25	-0,387494057416916	
784,375	0,43208584189415	784,375	-0,387985527515411	
787,5	0,430645048618317	787,5	-0,383744180202484	
790,625	0,428405284881592	790,625	-0,385135769844055	
793,75	0,428222715854645	793,75	-0,382979214191437	
796,875	0,424679070711136	796,875	-0,383312553167343	
800	0,424039632081985	800	-0,382186859846115	
803,125	0,425767540931702	803,125	-0,380713790655136	
806,25	0,425559014081955	806,25	-0,381794005632401	
809,375	0,423123925924301	809,375	-0,380064249038696	
812,5	0,419883340597153	812,5	-0,378316402435303	
815,625	0,417968511581421	815,625	-0,374741047620773	
818,75	0,416196882724762	818,75	-0,375116229057312	
821,875	0,414906710386276	821,875	-0,374555915594101	
825	0,412331938743591	825	-0,37535098195076	
828,125	0,411479502916336	828,125	-0,372400343418121	
831,25	0,410703241825104	831,25	-0,36919891834259	
834,375	0,410770356655121	834,375	-0,369578093290329	
837,5	0,410800188779831	837,5	-0,370795607566834	
840,625	0,409837037324905	840,625	-0,368226706981659	
843,75	0,406232267618179	843,75	-0,368065565824509	
846,875	0,40660434961319	846,875	-0,368524342775345	
850	0,400408446788788	850	-0,365357011556625	
853,125	0,40154355764389	853,125	-0,36510843038559	
856,25	0,403658807277679	856,25	-0,361592143774033	
859,375	0,40211683511734	859,375	-0,360096037387848	
862,5	0,399585098028183	862,5	-0,361377954483032	
865,625	0,398589015007019	865,625	-0,360331684350967	
868,75	0,399219900369644	868,75	-0,359158664941788	
871,875	0,397691398859024	871,875	-0,359789192676544	
875	0,396148353815079	875	-0,359481990337372	
878,125	0,394518792629242	878,125	-0,354286462068558	
881,25	0,393737435340881	881,25	-0,355147629976273	
884,375	0,401591867208481	884,375	-0,329402178525925	
887,5	0,401075065135956	887,5	-0,32705682516098	
890,625	0,400111585855484	890,625	-0,327649801969528	
893,75	0,399243056774139	893,75	-0,32686111330986	
896,875	0,396982997655869	896,875	-0,325801312923431	
900	0,396373122930527	900	-0,325652778148651	
903,125	0,394472926855087	903,125	-0,325253397226334	
906,25	0,392719358205795	906,25	-0,321983814239502	
909,375	0,392364114522934	909,375	-0,320889294147491	
912,5	0,390186131000519	912,5	-0,321413815021515	
915,625	0,389543294906616	915,625	-0,31851601600647	
918,75	0,388003349304199	918,75	-0,31654217839241	
921,875	0,385414451360703	921,875	-0,319134622812271	
925	0,384371608495712	925	-0,317277073860168	
928,125	0,384680151939392	928,125	-0,316950738430023	
931,25	0,384968131780624	931,25	-0,316148281097412	
934,375	0,384155929088593	934,375	-0,314814001321793	
937,5	0,382363855838776	937,5	-0,316350102424622	
940,625	0,38032865524292	940,625	-0,314226537942886	
943,75	0,379709273576736	943,75	-0,312142014503479	
946,875	0,378601402044296	946,875	-0,31102243065834	
950	0,378373384475708	950	-0,310270547866821	
953,125	0,376249879598618	953,125	-0,309680819511414	
956,25	0,375100046396255	956,25	-0,307854145765305	
959,375	0,373673796653748	959,375	-0,306967675685883	
962,5	0,372029483318329	962,5	-0,306872010231018	
965,625	0,372242033481598	965,625	-0,305033594369888	
968,75	0,372720390558243	968,75	-0,304390609264374	
971,875	0,370291650295258	971,875	-0,304361283779144	
975	0,36796161532402	975	-0,303594499826431	
978,125	0,368523806333542	978,125	-0,302840381860733	
981,25	0,36619633436203	981,25	-0,301471471786499	
984,375	0,366731464862823	984,375	-0,301190406084061	
987,5	0,366736382246017	987,5	-0,300040274858475	
990,625	0,365029335021973	990,625	-0,299491971731186	
993,75	0,365246713161469	993,75	-0,299808472394943	
996,875	0,36355271935463	996,875	-0,297627806663513	
1000	0,362589597702026	1000	-0,296825975179672	
1003,125	0,362488090991974	1003,125	-0,295751988887787	
1006,25	0,360899537801743	1006,25	-0,294482320547104	
1009,375	0,360578894615173	1009,375	-0,294268995523453	
1012,5	0,359986126422882	1012,5	-0,294443428516388	
1015,625	0,358725875616074	1015,625	-0,291018038988113	
1018,75	0,356961697340012	1018,75	-0,29272472858429	
1021,875	0,35785698890686	1021,875	-0,291360050439835	
1025	0,356614172458649	1025	-0,291409522294998	
1028,125	0,35591384768486	1028,125	-0,289857059717178	
1031,25	0,355757892131805	1031,25	-0,289695858955383	
1034,375	0,355601340532303	1034,375	-0,288792639970779	
1037,5	0,353300184011459	1037,5	-0,288861304521561	
1040,625	0,353522390127182	1040,625	-0,2879339158535	
1043,75	0,352664858102798	1043,75	-0,287198305130005	
1046,875	0,353062361478806	1046,875	-0,286776900291443	
1050	0,351798593997955	1050	-0,28684276342392	
1053,125	0,352798640727997	1053,125	-0,287256300449371	
1056,25	0,351103931665421	1056,25	-0,287435978651047	
1059,375	0,350133746862412	1059,375	-0,284899473190308	
1062,5	0,350581496953964	1062,5	-0,284886330366135	
1065,625	0,349352896213531	1065,625	-0,286111891269684	
1068,75	0,348652988672256	1068,75	-0,284585684537888	
1071,875	0,348821014165878	1071,875	-0,284250885248184	
1075	0,347644954919815	1075	-0,284224659204483	
1078,125	0,347480624914169	1078,125	-0,284467875957489	
1081,25	0,347404211759567	1081,25	-0,283155977725983	
1084,375	0,346214383840561	1084,375	-0,283223986625671	
1087,5	0,345368146896362	1087,5	-0,283694475889206	
1090,625	0,345044940710068	1090,625	-0,283292770385742	
1093,75	0,344457060098648	1093,75	-0,283390611410141	
1096,875	0,343937307596207	1096,875	-0,28464275598526	
1100	0,343976765871048	1100	-0,284427434206009	
1103,125	0,342749327421188	1103,125	-0,284988671541214	
1106,25	0,341245025396347	1106,25	-0,283424109220505	
1109,375	0,340502172708511	1109,375	-0,285005927085876	
1112,5	0,342677891254425	1112,5	-0,286470860242844	
1115,625	0,34157258272171	1115,625	-0,286461293697357	
1118,75	0,339837789535522	1118,75	-0,287788927555084	
1121,875	0,339151948690414	1121,875	-0,288604170084	
1125	0,33929631114006	1125	-0,289436370134354	
1128,125	0,338744759559631	1128,125	-0,290458053350449	
1131,25	0,336561560630798	1131,25	-0,293089479207993	
1134,375	0,336779415607452	1134,375	-0,293265283107758	
1137,5	0,335173159837723	1137,5	-0,295266062021255	
1140,625	0,334559142589569	1140,625	-0,297978103160858	
1143,75	0,331123888492584	1143,75	-0,299778670072556	
1146,875	0,330526560544968	1146,875	-0,303337186574936	
1150	0,330782830715179	1150	-0,304845362901688	
1153,125	0,32828614115715	1153,125	-0,306493133306503	
1156,25	0,325173377990723	1156,25	-0,306985229253769	
1159,375	0,321859449148178	1159,375	-0,31037911772728	
1162,5	0,318071216344833	1162,5	-0,312277108430862	
1165,625	0,315067291259766	1165,625	-0,314563602209091	
1168,75	0,314311802387238	1168,75	-0,319662660360336	
1171,875	0,307225495576859	1171,875	-0,323860228061676	
1175	0,304541796445847	1175	-0,324944943189621	
1178,125	0,300309896469116	1178,125	-0,328308552503586	
1181,25	0,293177425861359	1181,25	-0,328862607479095	
1184,375	0,286173135042191	1184,375	-0,329830706119537	
1187,5	0,280059665441513	1187,5	-0,330552101135254	
1190,625	0,270780563354492	1190,625	-0,327708214521408	
1193,75	0,261958181858063	1193,75	-0,326887965202332	
1196,875	0,254293888807297	1196,875	-0,327251046895981	
1200	0,246766284108162	1200	-0,327707529067993	
1203,125	0,238080382347107	1203,125	-0,321849465370178	
1206,25	0,23056535422802	1206,25	-0,321563273668289	
1209,375	0,223746731877327	1209,375	-0,316074341535568	
1212,5	0,21529296040535	1212,5	-0,308688074350357	
1215,625	0,209855243563652	1215,625	-0,305902123451233	
1218,75	0,200903072953224	1218,75	-0,29731222987175	
1221,875	0,198545649647713	1221,875	-0,289827406406403	
1225	0,193927064538002	1225	-0,284734815359116	
1228,125	0,192826837301254	1228,125	-0,272099584341049	
1231,25	0,192123383283615	1231,25	-0,267025351524353	
1234,375	0,191429316997528	1234,375	-0,26011922955513	
1237,5	0,189629152417183	1237,5	-0,252852350473404	
1240,625	0,186022087931633	1240,625	-0,246468305587769	
1243,75	0,187213510274887	1243,75	-0,238705769181252	
1246,875	0,187468409538269	1246,875	-0,234369695186615	
1250	0,189953625202179	1250	-0,225950017571449	
1253,125	0,192066788673401	1253,125	-0,221981942653656	
1256,25	0,192954063415527	1256,25	-0,218068018555641	
1259,375	0,194800734519958	1259,375	-0,214120075106621	
1262,5	0,195817425847054	1262,5	-0,207120895385742	
1265,625	0,196903362870216	1265,625	-0,20542648434639	
1268,75	0,199541643261909	1268,75	-0,202531665563583	
1271,875	0,201361015439034	1271,875	-0,199507087469101	
1275	0,202785566449165	1275	-0,19704957306385	
1278,125	0,204870402812958	1278,125	-0,194321915507317	
1281,25	0,206212401390076	1281,25	-0,191845893859863	
1284,375	0,207466304302216	1284,375	-0,190042763948441	
1287,5	0,208409741520882	1287,5	-0,188384458422661	
1290,625	0,209134951233864	1290,625	-0,186520278453827	
1293,75	0,21092763543129	1293,75	-0,184688612818718	
1296,875	0,211012274026871	1296,875	-0,182486593723297	
1300	0,211331143975258	1300	-0,181439802050591	
1303,125	0,212245166301727	1303,125	-0,180496543645859	
1306,25	0,212845459580421	1306,25	-0,179037302732468	
1309,375	0,212717726826668	1309,375	-0,177917286753654	
1312,5	0,213396698236465	1312,5	-0,176849871873856	
1315,625	0,213204562664032	1315,625	-0,174795463681221	
1318,75	0,214182272553444	1318,75	-0,17230136692524	
1321,875	0,214033171534538	1321,875	-0,170365363359451	
1325	0,21548119187355	1325	-0,169282376766205	
1328,125	0,215849220752716	1328,125	-0,16709677875042	
1331,25	0,215968072414398	1331,25	-0,166046783328056	
1334,375	0,216735199093819	1334,375	-0,16524600982666	
1337,5	0,216701611876488	1337,5	-0,164701268076897	
1340,625	0,217126861214638	1340,625	-0,163303837180138	
1343,75	0,217557102441788	1343,75	-0,162334069609642	
1346,875	0,217527315020561	1346,875	-0,161766961216927	
1350	0,217194631695747	1350	-0,159932374954224	
1353,125	0,216531366109848	1353,125	-0,15959458053112	
1356,25	0,216091871261597	1356,25	-0,160054907202721	
1359,375	0,215559422969818	1359,375	-0,158196955919266	
1362,5	0,215345531702042	1362,5	-0,156294420361519	
1365,625	0,215210348367691	1365,625	-0,156240522861481	
1368,75	0,214342355728149	1368,75	-0,154078796505928	
1371,875	0,21457277238369	1371,875	-0,150859698653221	
1375	0,213506385684013	1375	-0,149635285139084	
1378,125	0,213070333003998	1378,125	-0,149030059576035	
1381,25	0,212438657879829	1381,25	-0,146902948617935	
1384,375	0,212582558393478	1384,375	-0,145042330026627	
1387,5	0,212648019194603	1387,5	-0,143562152981758	
1390,625	0,212495043873787	1390,625	-0,141682088375092	
1393,75	0,212287932634354	1393,75	-0,140045344829559	
1396,875	0,211660996079445	1396,875	-0,138780444860458	
1400	0,2114267796278	1400	-0,137441515922546	
1403,125	0,211055040359497	1403,125	-0,135198354721069	
1406,25	0,21071058511734	1406,25	-0,133163809776306	
1409,375	0,209754601120949	1409,375	-0,130681708455086	
1412,5	0,20979830622673	1412,5	-0,128913313150406	
1415,625	0,209598571062088	1415,625	-0,126650050282478	
1418,75	0,20908622443676	1418,75	-0,123866595327854	
1421,875	0,209434539079666	1421,875	-0,12211798876524	
1425	0,210239395499229	1425	-0,11951094865799	
1428,125	0,21118475496769	1428,125	-0,116954915225506	
1431,25	0,212195128202438	1431,25	-0,114620514214039	
1434,375	0,212623998522758	1434,375	-0,112533710896969	
1437,5	0,213571697473526	1437,5	-0,110524550080299	
1440,625	0,214374750852585	1440,625	-0,1085409745574	
1443,75	0,215301752090454	1443,75	-0,106462195515633	
1446,875	0,216442316770554	1446,875	-0,105405308306217	
1450	0,217537343502045	1450	-0,104161486029625	
1453,125	0,218501180410385	1453,125	-0,102617472410202	
1456,25	0,21921794116497	1456,25	-0,101513363420963	
1459,375	0,220885530114174	1459,375	-0,100359492003918	
1462,5	0,22117406129837	1462,5	-0,0987174212932587	
1465,625	0,221890270709991	1465,625	-0,0978847742080688	
1468,75	0,222768574953079	1468,75	-0,0966591536998749	
1471,875	0,223562270402908	1471,875	-0,0958554074168205	
1475	0,224755212664604	1475	-0,0946208015084267	
1478,125	0,225641295313835	1478,125	-0,093719445168972	
1481,25	0,226386457681656	1481,25	-0,0931316614151001	
1484,375	0,226902335882187	1484,375	-0,0922271907329559	
1487,5	0,227553874254227	1487,5	-0,0912697240710258	
1490,625	0,227837055921555	1490,625	-0,0904019847512245	
1493,75	0,228485032916069	1493,75	-0,0888492614030838	
1496,875	0,228929936885834	1496,875	-0,0883732587099075	
1500	0,229544550180435	1500	-0,0880138501524925	
1503,125	0,230130061507225	1503,125	-0,0868117436766624	
1506,25	0,22979137301445	1506,25	-0,0852221176028252	
1509,375	0,230502158403397	1509,375	-0,0844144076108933	
1512,5	0,231292113661766	1512,5	-0,0838915482163429	
1515,625	0,231763407588005	1515,625	-0,08287762850523	
1518,75	0,232449799776077	1518,75	-0,0823302790522575	
1521,875	0,233113527297974	1521,875	-0,0814431235194206	
1525	0,23301474750042	1525	-0,0808368846774101	
1528,125	0,233307972550392	1528,125	-0,0794751644134521	
1531,25	0,234155610203743	1531,25	-0,0788181871175766	
1534,375	0,234358787536621	1534,375	-0,0779333040118217	
1537,5	0,235181212425232	1537,5	-0,0772357061505318	
1540,625	0,235890135169029	1540,625	-0,0766431763768196	
1543,75	0,235797062516212	1543,75	-0,0757363513112068	
1546,875	0,236180767416954	1546,875	-0,0748532265424728	
1550	0,236735612154007	1550	-0,0743789970874786	
1553,125	0,236854881048203	1553,125	-0,0733573883771896	
1556,25	0,237696424126625	1556,25	-0,07288508862257	
1559,375	0,237592101097107	1559,375	-0,0720777660608292	
1562,5	0,238177835941315	1562,5	-0,0709068477153778	
1565,625	0,23809327185154	1565,625	-0,0697981342673302	
1568,75	0,238064557313919	1568,75	-0,0689451619982719	
1571,875	0,238927692174911	1571,875	-0,0679785832762718	
1575	0,239764779806137	1575	-0,0674262195825577	
1578,125	0,239847555756569	1578,125	-0,0665004625916481	
1581,25	0,239743307232857	1581,25	-0,0660368651151657	
1584,375	0,240004792809486	1584,375	-0,065105028450489	
1587,5	0,240336254239082	1587,5	-0,0644359812140465	
1590,625	0,241143971681595	1590,625	-0,0636085346341133	
1593,75	0,241828188300133	1593,75	-0,0624515861272812	
1596,875	0,241815894842148	1596,875	-0,0623312592506409	
1600	0,242497995495796	1600	-0,0611527487635612	
1603,125	0,242803335189819	1603,125	-0,0606436878442764	
1606,25	0,243610963225365	1606,25	-0,0597686059772968	
1609,375	0,243122711777687	1609,375	-0,0600675381720066	
1612,5	0,24383819103241	1612,5	-0,0590476244688034	
1615,625	0,244337499141693	1615,625	-0,0578077472746372	
1618,75	0,244238272309303	1618,75	-0,0574877932667732	
1621,875	0,245081663131714	1621,875	-0,0563794076442719	
1625	0,244708821177483	1625	-0,0559470504522324	
1628,125	0,245322212576866	1628,125	-0,0552804730832577	
1631,25	0,244965076446533	1631,25	-0,0547778941690922	
1634,375	0,246050328016281	1634,375	-0,0543626807630062	
1637,5	0,245637834072113	1637,5	-0,0537142641842365	
1640,625	0,247834265232086	1640,625	-0,0538578368723392	
1643,75	0,247558698058128	1643,75	-0,0536236576735973	
1646,875	0,247838243842125	1646,875	-0,0522399805486202	
1650	0,247514635324478	1650	-0,0514808371663094	
1653,125	0,247933939099312	1653,125	-0,0513407737016678	
1656,25	0,248991459608078	1656,25	-0,050322849303484	
1659,375	0,248476296663284	1659,375	-0,0500181317329407	
1662,5	0,248634055256844	1662,5	-0,0488739460706711	
1665,625	0,249441891908646	1665,625	-0,0478959456086159	
1668,75	0,249330595135689	1668,75	-0,0477352403104305	
1671,875	0,248293370008469	1671,875	-0,0480853877961636	
1675	0,250215172767639	1675	-0,0471503660082817	
1678,125	0,250078827142715	1678,125	-0,0472811497747898	
1681,25	0,250488340854645	1681,25	-0,0465433336794376	
1684,375	0,25042924284935	1684,375	-0,0461585149168968	
1687,5	0,249738737940788	1687,5	-0,0457192659378052	
1690,625	0,250091254711151	1690,625	-0,0442099906504154	
1693,75	0,249380856752396	1693,75	-0,0438255593180656	
1696,875	0,250050902366638	1696,875	-0,042850024998188	
1700	0,250328958034515	1700	-0,0428282096982002	
1703,125	0,250776022672653	1703,125	-0,0423506498336792	
1706,25	0,25102487206459	1706,25	-0,0413168855011463	
1709,375	0,250670313835144	1709,375	-0,0410685017704964	
1712,5	0,251023232936859	1712,5	-0,0400779061019421	
1715,625	0,251009404659271	1715,625	-0,0396187379956245	
1718,75	0,250878155231476	1718,75	-0,0384346768260002	
1721,875	0,250839412212372	1721,875	-0,0383877903223038	
1725	0,251760452985764	1725	-0,0375874228775501	
1728,125	0,251431226730347	1728,125	-0,0376066640019417	
