segment_id,segment_name,source,source_branch,candidate_index,complexity,equation,expression_for_eval,rmse,mae,max_abs_error,r2,true_min,true_max,prediction_min,prediction_max,median_curve_rmse,p95_curve_rmse,first_difference_rmse,second_difference_rmse,mean_true_curve_range,mean_prediction_curve_range,mean_prediction_to_true_range_ratio,mean_excess_turning_points,passes_all_gates,failed_gates,gate_rmse,gate_median_curve_rmse,gate_p95_curve_rmse,gate_first_difference,gate_second_difference,gate_prediction_bounds,gate_mean_curve_range,gate_excess_turning_points
2,midlow_700_1000,f1,frequency_enhanced_f1,9,11,(-0.07345912 / alpha_infinity) + (((log10_sigma * -1.8001807) + 9.768599) / log10_lambda),(9.768599 + log10_sigma*(-1.8001807))/log10_lambda - 0.07345912/alpha_infinity,0.01942084266780367,0.014171995347119796,0.13949203734587134,0.9576716172891918,-0.6045116854711113,-0.23762858073558726,-0.604230233062613,-0.23840563056968125,0.014437921522039508,0.032489339903998264,0.006025832037378092,0.0010639361880321204,0.03160482977526805,0.0,0.0,0.0,False,rmse;median_curve_rmse;p95_curve_rmse;first_difference,False,False,False,False,True,True,True,True
2,midlow_700_1000,f1,frequency_enhanced_f1,10,12,((log10_sigma * -2.46035) + 13.624853) / (log10_lambda - log(alpha_infinity * log10_f)),(13.624853 - 2.46035*log10_sigma)/(log10_lambda - log(alpha_infinity*log10_f)),0.019660563475598792,0.01431513262374949,0.13737102187766925,0.956620208873343,-0.6045116854711113,-0.23762858073558726,-0.5893538383615128,-0.23995167810089538,0.01339270181186429,0.03630518534183275,0.005712701193130807,0.0010853935536470922,0.03160482977526805,0.003225651590512993,0.10206198272382991,0.0,False,rmse;median_curve_rmse;p95_curve_rmse;first_difference,False,False,False,False,True,True,True,True
2,midlow_700_1000,f1,frequency_enhanced_f1,11,13,(-0.07345604 / alpha_infinity) + ((((log10_sigma * -1.800189) - local_t3) + 9.764119) / log10_lambda),(-local_t3 + log10_sigma*(-1.800189) + 9.764119)/log10_lambda - 0.07345604/alpha_infinity,0.017442375467048254,0.012682022908483581,0.12024402069762158,0.9658565975487564,-0.6045116854711113,-0.23762858073558726,-0.6288112816936924,-0.21924997865803744,0.012429878606237286,0.030844881101799056,0.007425308550403456,0.005577036269289248,0.03160482977526805,0.0441730446740109,1.397667539680215,0.0,False,rmse;median_curve_rmse;p95_curve_rmse;first_difference;second_difference;mean_curve_range,False,False,False,False,False,True,False,True
2,midlow_700_1000,f1,frequency_enhanced_f1,12,15,(((log10_sigma * -1.8018703) + 9.774653) / log10_lambda) + ((-0.07326827 / alpha_infinity) + (local_t * 0.035359435)),local_t*0.035359435 + (9.774653 + log10_sigma*(-1.8018703))/log10_lambda - 0.07326827/alpha_infinity,0.01659553997151303,0.012062206903241801,0.12396237151190614,0.9690914728474702,-0.6045116854711113,-0.23762858073558726,-0.6202294649180843,-0.2226433653242402,0.011122532289024455,0.030361386085092305,0.004178693580001207,0.0010639361880321184,0.03160482977526805,0.031507947985564305,0.9969345890994306,0.0,False,rmse;median_curve_rmse;p95_curve_rmse,False,False,False,True,True,True,True,True
2,midlow_700_1000,f1,frequency_enhanced_f1,13,17,(((((log10_sigma * -1.7789392) + 9.098945) / log10_lambda) + (local_t * 0.03535087)) + (-0.0705691 / alpha_infinity)) - 0.14228807,local_t*0.03535087 - 1*0.14228807 + (9.098945 + log10_sigma*(-1.7789392))/log10_lambda - 0.0705691/alpha_infinity,0.01572955350964743,0.010622328559789045,0.13077254080877265,0.9722330405788898,-0.6045116854711113,-0.23762858073558726,-0.6110576934946369,-0.2269412740240237,0.008638129279673591,0.028305440551963074,0.004178652824853347,0.001063936188032118,0.03160482977526805,0.03150031591863517,0.9966931049027618,0.0,True,,True,True,True,True,True,True,True,True
2,midlow_700_1000,f1,frequency_enhanced_f1,14,18,(alpha_infinity * 0.034369856) + ((((-1.7957276 * log10_sigma) + 9.222047) / (log10_lambda - (log(alpha_infinity) * local_t))) - 0.23273523),0.034369856*alpha_infinity + (9.222047 - 1.7957276*log10_sigma)/(-local_t*log(alpha_infinity) + log10_lambda) - 0.23273523,0.015564716813310765,0.010719064903914827,0.1296558569577404,0.9728119548647727,-0.6045116854711113,-0.23762858073558726,-0.6307524832066981,-0.23214509769795982,0.009422454354818258,0.02851025555396248,0.004344795055658427,0.0011639947789347425,0.03160482977526805,0.018552979199102523,0.5870298726817037,0.0,True,,True,True,True,True,True,True,True,True
2,midlow_700_1000,f1,frequency_enhanced_f1,15,19,((((log10_sigma * -1.7940142) + 9.222252) / log10_lambda) + ((((local_t * -0.195083) / log10_k0_prime) + 0.034330603) * alpha_infinity)) - 0.23001727,alpha_infinity*(local_t*(-0.195083)/log10_k0_prime + 0.034330603) - 1*0.23001727 + (9.222252 + log10_sigma*(-1.7940142))/log10_lambda,0.01533436499221265,0.01042792779593818,0.13022764776668994,0.973610745122503,-0.6045116854711113,-0.23762858073558726,-0.615980649697753,-0.21694396271535193,0.008520039860861688,0.027667007212187313,0.004027978287916158,0.0010639361880321202,0.03160482977526805,0.03178804002035496,1.0057969065611065,0.0,True,,True,True,True,True,True,True,True,True
2,midlow_700_1000,f1,frequency_enhanced_f1,16,21,((((log10_sigma * -1.764558) + 9.112172) / (log10_lambda - -0.08046456)) + (((local_t * (-0.19523501 / log10_k0_prime)) + 0.034199752) * alpha_infinity)) - 0.21869709,alpha_infinity*(local_t*(-0.19523501)/log10_k0_prime + 0.034199752) + (9.112172 + log10_sigma*(-1.764558))/(log10_lambda - 1*(-0.08046456)) - 1*0.21869709,0.015332401718439238,0.010496695150198049,0.12969919708816713,0.9736175019742445,-0.6045116854711113,-0.23762858073558726,-0.6177928754241941,-0.2170746007536902,0.00866986519610869,0.027690797308254574,0.0040281077232924385,0.0010639361880321193,0.03160482977526805,0.0318128094772707,1.0065806303492701,0.0,True,,True,True,True,True,True,True,True,True
2,midlow_700_1000,f1,frequency_enhanced_f1,17,22,((alpha_infinity * 0.035176635) + (((log10_sigma * -1.7759521) + 9.226086) / (log10_lambda - (local_t * log((local_t3 + 1.1457716) * alpha_infinity))))) - 0.20980431,0.035176635*alpha_infinity + (9.226086 - 1.7759521*log10_sigma)/(-local_t*log(alpha_infinity*(local_t3 + 1.1457716)) + log10_lambda) - 0.20980431,0.015450832108709334,0.010759021886746333,0.11873268868087877,0.973208361035839,-0.6045116854711113,-0.23762858073558726,-0.6336305998586007,-0.2300371301290332,0.00913718992605387,0.02796292872116651,0.0038369727639502604,0.0008907332412875237,0.03160482977526805,0.026276580638478,0.8314102884059954,0.04,True,,True,True,True,True,True,True,True,True
2,midlow_700_1000,f1,frequency_enhanced_f1,18,23,((((local_t / log10_k0_prime) * -0.1946585) + 0.03447674) * alpha_infinity) + ((((log10_sigma * -1.7981406) + 9.251797) / (log10_lambda - (local_t * local_t3))) - 0.22827724),alpha_infinity*(local_t*(-0.1946585)/log10_k0_prime + 0.03447674) + (9.251797 + log10_sigma*(-1.7981406))/(-local_t*local_t3 + log10_lambda) - 1*0.22827724,0.015279793253856045,0.010412772373431547,0.12835049636562035,0.9737982383764334,-0.6045116854711113,-0.23762858073558726,-0.6119763876195714,-0.2165847499923258,0.008493071795646883,0.02763230031964084,0.0037300215695182447,0.0007575817712403758,0.03160482977526805,0.03111019246036599,0.9843493124810584,0.0,True,,True,True,True,True,True,True,True,True
