target,target_name,frequency_hz,parameter,base_sample_size,S1,ST,ST_minus_S1,S1_ci_low,S1_ci_high,ST_ci_low,ST_ci_high,output_variance
re,R_real,2238.58267716535,sigma,4096,0.748573049772965,0.875361662317974,0.126788612545009,0.722385708027346,0.76678853416725,0.841777013577609,0.918780591845189,0.0194475968050111
re,R_real,2238.58267716535,alpha_infinity,4096,0.0672442777915406,0.14610974367647,0.0788654658849297,0.026037663644891,0.0982796417406103,0.1320374384043,0.164179905762687,0.0194475968050111
re,R_real,2238.58267716535,lambda,4096,0.0419949838980064,0.11243216071688,0.0704371768188737,-0.00154883024769847,0.0698920816572858,0.0983489314997492,0.125246857757149,0.0194475968050111
re,R_real,2238.58267716535,lambda_prime,4096,-0.000347333252511683,0.000876723894933874,0.00122405714744556,-0.0363040697046695,0.0270698278729311,0.000803861375465216,0.000951634022159585,0.0194475968050111
re,R_real,2238.58267716535,k0_prime,4096,-0.00105723717063855,0.00555330843314486,0.00661054560378341,-0.0365382279260222,0.026768598329647,0.0051151876650973,0.00611034358570395,0.0194475968050111
re,R_real,2276.77165354331,sigma,4096,0.724194871876587,0.862720539166144,0.138525667289557,0.695756266850802,0.744050227731462,0.828240390373984,0.904632971194179,0.0186171271677677
re,R_real,2276.77165354331,alpha_infinity,4096,0.0785344633033809,0.1644233452222,0.0858888819188188,0.0385911426862269,0.110061617972741,0.148316136768032,0.184704384577355,0.0186171271677677
re,R_real,2276.77165354331,lambda,4096,0.0449480935167105,0.118708931372181,0.073760837855471,0.00313054453028916,0.0724984629617695,0.104282144134988,0.131796207854285,0.0186171271677677
re,R_real,2276.77165354331,lambda_prime,4096,-0.000109503374785547,0.00102030215673515,0.0011298055315207,-0.0339152168850285,0.0272430617979799,0.000914769626955581,0.00112809549505397,0.0186171271677677
re,R_real,2276.77165354331,k0_prime,4096,-0.00017284698093345,0.00534127854345265,0.0055141255243861,-0.03582188112081,0.0270727007888431,0.00494264297586997,0.00585173836404519,0.0186171271677677
re,R_real,2314.96062992126,sigma,4096,0.702871104150374,0.850399151889863,0.147528047739488,0.673130228932197,0.72351483851704,0.815862033771023,0.892770858357128,0.0179768294540858
re,R_real,2314.96062992126,alpha_infinity,4096,0.0872098432122194,0.180643468938309,0.0934336257260898,0.0470750829315267,0.118421795946085,0.164479840144968,0.201424709814008,0.0179768294540858
re,R_real,2314.96062992126,lambda,4096,0.0472022676952812,0.122884130604636,0.0756818629093551,0.00586459704756848,0.0749014354622289,0.108570854948105,0.136175910297233,0.0179768294540858
re,R_real,2314.96062992126,lambda_prime,4096,-0.000141102670007109,0.00102924217887079,0.0011703448488779,-0.0331539669134082,0.0259352315415852,0.000952488212805028,0.00112735463438988,0.0179768294540858
re,R_real,2314.96062992126,k0_prime,4096,-0.000275942608871427,0.00631595084902145,0.00659189345789288,-0.0361473478499268,0.0257059653134832,0.00586425838505585,0.00691540975290049,0.0179768294540858
re,R_real,2353.14960629921,sigma,4096,0.676697104411972,0.836078936922415,0.159381832510443,0.644528432865325,0.698853281301369,0.800392791714264,0.876379327292819,0.0171054568122323
re,R_real,2353.14960629921,alpha_infinity,4096,0.0983170617215164,0.200212911654746,0.101895849933229,0.0576369269746055,0.129836541190369,0.181946433632084,0.222859853964902,0.0171054568122323
re,R_real,2353.14960629921,lambda,4096,0.051849482687763,0.128748529901265,0.0768990472135018,0.0112462151305331,0.080285068443131,0.114192590519748,0.141985957042206,0.0171054568122323
re,R_real,2353.14960629921,lambda_prime,4096,0.000381359954978233,0.00100158897371033,0.000620229018732095,-0.0321437921996441,0.0265498270678484,0.000907663397461808,0.00110142505819264,0.0171054568122323
re,R_real,2353.14960629921,k0_prime,4096,0.00116484640661663,0.00703988293543187,0.00587503652881525,-0.034467049343432,0.0274322675072473,0.00651213608860012,0.00795531099824363,0.0171054568122323
re,R_real,2391.33858267717,sigma,4096,0.652802847624317,0.823757226310578,0.170954378686261,0.618333665281289,0.675379920604876,0.78746503938941,0.863458436957311,0.0165757704995935
re,R_real,2391.33858267717,alpha_infinity,4096,0.108086285786146,0.218187825176214,0.110101539390068,0.067768104606281,0.140075165992978,0.199771815509646,0.241817026240549,0.0165757704995935
re,R_real,2391.33858267717,lambda,4096,0.0540857251073298,0.132598391245481,0.0785126661381511,0.0126224045047694,0.0824232249504662,0.117707559048717,0.145240298209138,0.0165757704995935
re,R_real,2391.33858267717,lambda_prime,4096,0.000626873894354785,0.00120498029369946,0.000578106399344678,-0.0313815529670278,0.0270182407189399,0.00111384933170065,0.00131087796638558,0.0165757704995935
re,R_real,2391.33858267717,k0_prime,4096,0.000393956499845971,0.00770094849653136,0.00730699199668538,-0.0325647228946324,0.0266852762943256,0.00704930264832473,0.00857007615202611,0.0165757704995935
re,R_real,2429.52755905512,sigma,4096,0.623534202641052,0.807184636960993,0.183650434319941,0.585852864072674,0.646859767800841,0.770624361322382,0.845689260973401,0.0157406445696526
re,R_real,2429.52755905512,alpha_infinity,4096,0.122419475866594,0.239865420417027,0.117445944550433,0.0812850373037308,0.155145683672179,0.219402564417561,0.266385660829523,0.0157406445696526
re,R_real,2429.52755905512,lambda,4096,0.0584201362242814,0.139770241700768,0.0813501054764868,0.0146341043240182,0.0864606275726435,0.124423195913539,0.153012992506202,0.0157406445696526
re,R_real,2429.52755905512,lambda_prime,4096,0.000927956866123125,0.00112629413616711,0.000198337270043984,-0.030865493725909,0.0268022855027289,0.00104312310733308,0.00124871529381668,0.0157406445696526
re,R_real,2429.52755905512,k0_prime,4096,0.00136091695022966,0.00774747916875779,0.00638656221852813,-0.0315907475901755,0.0270154158746,0.0071886617214777,0.00878442474847889,0.0157406445696526
re,R_real,2467.71653543307,sigma,4096,0.603848083502515,0.794546897493298,0.190698813990783,0.56363579541026,0.627956951831691,0.756742609506773,0.832574030704703,0.0151586621435794
re,R_real,2467.71653543307,alpha_infinity,4096,0.132961443432254,0.258235429260209,0.125273985827955,0.0927390255664848,0.164808761461124,0.237386530479044,0.285884267859039,0.0151586621435794
re,R_real,2467.71653543307,lambda,4096,0.0609814122189819,0.140405710415072,0.0794242981960905,0.0165578457693266,0.0892162777048372,0.125426367199802,0.153420223784224,0.0151586621435794
re,R_real,2467.71653543307,lambda_prime,4096,0.000977266433517698,0.00122875115628341,0.000251484722765714,-0.0306622785854762,0.0248541104771948,0.00114594160980942,0.00135747090289118,0.0151586621435794
re,R_real,2467.71653543307,k0_prime,4096,0.00158181619079933,0.00802640710904014,0.00644459091824081,-0.0296670184346881,0.0276216827784709,0.00735871708877709,0.00911183937623649,0.0151586621435794
re,R_real,2505.90551181102,sigma,4096,0.572211357984889,0.77861503991398,0.206403681929091,0.527707858960079,0.596475622144837,0.740804611602571,0.814254864447783,0.0144211158049699
re,R_real,2505.90551181102,alpha_infinity,4096,0.14616544306875,0.281917523938045,0.135752080869295,0.106406765563876,0.178261854767679,0.260206664615375,0.310579681148746,0.0144211158049699
re,R_real,2505.90551181102,lambda,4096,0.0631389517267081,0.147535215611814,0.0843962638851062,0.020684432248239,0.0903638968444935,0.131931815776303,0.162536277770654,0.0144211158049699
re,R_real,2505.90551181102,lambda_prime,4096,0.00057094445994943,0.00130755250324428,0.000736608043294846,-0.0313447798367064,0.0235715106007096,0.00120745519219026,0.00144215538238153,0.0144211158049699
re,R_real,2505.90551181102,k0_prime,4096,0.00172939249740545,0.00863376852018755,0.0069043760227821,-0.0265081712014017,0.0290897074333207,0.00792029464580902,0.0097473300825976,0.0144211158049699
re,R_real,2544.09448818898,sigma,4096,0.545339322237061,0.761175275692229,0.215835953455168,0.498691963476575,0.571043626144581,0.72296396521975,0.795025172430523,0.0137616152129924
re,R_real,2544.09448818898,alpha_infinity,4096,0.161613866156535,0.306831164110016,0.145217297953481,0.122283760620964,0.193633685370171,0.28300251755138,0.337926049414297,0.0137616152129924
re,R_real,2544.09448818898,lambda,4096,0.0664431517006062,0.149272341629851,0.0828291899292452,0.0259357684199213,0.093561018168141,0.133584744472857,0.164237178490555,0.0137616152129924
re,R_real,2544.09448818898,lambda_prime,4096,0.000748282686806157,0.0015472200636686,0.000798937376862442,-0.0308329017214499,0.023207939662749,0.00141960968968057,0.00172489772248167,0.0137616152129924
re,R_real,2544.09448818898,k0_prime,4096,0.00198337182644803,0.00903548385170942,0.00705211202526139,-0.0252502191471768,0.0281462734544361,0.00822999455961406,0.0101919537959481,0.0137616152129924
re,R_real,2582.28346456693,sigma,4096,0.516964859712359,0.743777020700556,0.226812160988197,0.466200259645694,0.54311014285985,0.705485459652065,0.775469328424691,0.0132114059512004
re,R_real,2582.28346456693,alpha_infinity,4096,0.175659182671688,0.328799573643852,0.153140390972163,0.136100957791796,0.20849730038845,0.304108595612472,0.361581227909393,0.0132114059512004
re,R_real,2582.28346456693,lambda,4096,0.0703190504977756,0.154215974754318,0.0838969242565422,0.030824810360863,0.0967983475910218,0.138250509421315,0.170360698980275,0.0132114059512004
re,R_real,2582.28346456693,lambda_prime,4096,0.001058395327031,0.00176135333164823,0.000702958004617229,-0.0287421565886501,0.0238732853292947,0.00165176147717118,0.00194534908549942,0.0132114059512004
re,R_real,2582.28346456693,k0_prime,4096,0.00253350525117091,0.00971048317050024,0.00717697791932933,-0.0245246316538201,0.0294555423173078,0.00889644504609597,0.0108629404107579,0.0132114059512004
re,R_real,2620.47244094488,sigma,4096,0.491482784469799,0.728337769092822,0.236854984623023,0.437746395015649,0.518393984738028,0.689791323106321,0.759020154733186,0.0126084718403344
re,R_real,2620.47244094488,alpha_infinity,4096,0.188743889482975,0.351827649958045,0.16308376047507,0.150349412768506,0.221432739839148,0.324248359073892,0.385330334814799,0.0126084718403344
re,R_real,2620.47244094488,lambda,4096,0.0726829905261634,0.156367158516718,0.0836841679905541,0.0340607927253368,0.0987895988804953,0.13964364987707,0.173935590047763,0.0126084718403344
re,R_real,2620.47244094488,lambda_prime,4096,0.00137932240424754,0.00173559968141715,0.000356277277169609,-0.0270688253869689,0.0243681895208474,0.00161598294320372,0.00190766953891857,0.0126084718403344
re,R_real,2620.47244094488,k0_prime,4096,0.00358772116065276,0.0107556135779195,0.00716789241726673,-0.0220289234656903,0.0304155363942629,0.00989139872186382,0.0119859502802682,0.0126084718403344
re,R_real,2658.66141732283,sigma,4096,0.462068780548452,0.709723229923972,0.24765444937552,0.404455494596347,0.490492598097175,0.671113596312204,0.739517212678199,0.0119966409433628
re,R_real,2658.66141732283,alpha_infinity,4096,0.205365736846103,0.377573304516735,0.172207567670632,0.167156795212711,0.239712956542991,0.348271228888855,0.413360114867309,0.0119966409433628
re,R_real,2658.66141732283,lambda,4096,0.0754564555738482,0.159283423470154,0.0838269678963056,0.0368174325884085,0.100720053027139,0.143213704331446,0.176255751344707,0.0119966409433628
re,R_real,2658.66141732283,lambda_prime,4096,0.00171859445236788,0.00166142794765592,-5.71665047119643e-05,-0.0246837101887294,0.0253377521216596,0.00154213802162042,0.00185001342728705,0.0119966409433628
re,R_real,2658.66141732283,k0_prime,4096,0.00488029760539965,0.0117530867500301,0.00687278914463042,-0.0212972041235426,0.0302173736817839,0.0107695870154349,0.0130671859863535,0.0119966409433628
re,R_real,2696.85039370079,sigma,4096,0.429823313463022,0.692324006811776,0.262500693348754,0.37193694810763,0.458967047694251,0.654197995777968,0.72177605289089,0.011445159336078
re,R_real,2696.85039370079,alpha_infinity,4096,0.220387656498468,0.405711670248064,0.185324013749596,0.182722876799318,0.255143037382977,0.373493733703225,0.443234005064228,0.011445159336078
re,R_real,2696.85039370079,lambda,4096,0.0781777492228385,0.162645348613354,0.0844675993905153,0.0390275685729571,0.106031130181892,0.146367243216459,0.18133662641219,0.011445159336078
re,R_real,2696.85039370079,lambda_prime,4096,0.00180893383096314,0.00186292033612302,5.3986505159876e-05,-0.0225505014471279,0.0259229177021488,0.0017215756734546,0.00203486612414933,0.011445159336078
re,R_real,2696.85039370079,k0_prime,4096,0.00538803090910267,0.0133553738048401,0.00796734289573738,-0.0205359564517988,0.0307428302990057,0.0121825175602051,0.014691620597928,0.011445159336078
re,R_real,2735.03937007874,sigma,4096,0.406202822904859,0.675268547848698,0.269065724943839,0.347049507344057,0.436509542967709,0.637875065885392,0.704334385419854,0.0110042482278729
re,R_real,2735.03937007874,alpha_infinity,4096,0.235249740460594,0.427692699976768,0.192442959516174,0.197441992478054,0.27049735654534,0.39021765325807,0.467933999100934,0.0110042482278729
re,R_real,2735.03937007874,lambda,4096,0.0801126569128959,0.164271275770906,0.0841586188580105,0.040722148038936,0.109255364420447,0.147210850233822,0.183332812108034,0.0110042482278729
re,R_real,2735.03937007874,lambda_prime,4096,0.00223462996574442,0.00218401891505738,-5.06110506870417e-05,-0.0224638157887151,0.0260362248311384,0.00204406342361893,0.00239521828489416,0.0110042482278729
re,R_real,2735.03937007874,k0_prime,4096,0.00677628960911369,0.0137346837415539,0.0069583941324402,-0.020167591706002,0.0315561634510114,0.0125332092321327,0.0152144801897015,0.0110042482278729
re,R_real,2773.22834645669,sigma,4096,0.375332048081565,0.656298843530243,0.280966795448678,0.316090742735322,0.405262318824292,0.618916958207485,0.686119266917152,0.0103850611210159
re,R_real,2773.22834645669,alpha_infinity,4096,0.252751103827776,0.457747458486987,0.204996354659211,0.216416570552535,0.288191356835826,0.417657512709393,0.501161882129477,0.0103850611210159
re,R_real,2773.22834645669,lambda,4096,0.0816235012613236,0.165651592564221,0.0840280913028973,0.0397992975526437,0.110635596486246,0.148880618402497,0.184978844263422,0.0103850611210159
re,R_real,2773.22834645669,lambda_prime,4096,0.00243602994263425,0.00218370209819381,-0.000252327844440449,-0.02349668679968,0.0245502566156787,0.00202160743549098,0.00241366111169583,0.0103850611210159
re,R_real,2773.22834645669,k0_prime,4096,0.00765706319375703,0.0145005412922362,0.00684347809847914,-0.017292707440256,0.0309885077567823,0.0133225511405734,0.0159514212306786,0.0103850611210159
re,R_real,2811.41732283465,sigma,4096,0.349687988828835,0.640403297219076,0.290715308390241,0.290436837878974,0.38107774686582,0.60339387973254,0.671498829800064,0.00995230277253068
re,R_real,2811.41732283465,alpha_infinity,4096,0.265673573506194,0.478535163495969,0.212861589989776,0.230327386541146,0.302463384918145,0.437089810748947,0.523673380391759,0.00995230277253068
re,R_real,2811.41732283465,lambda,4096,0.0845267904594418,0.168666940661359,0.0841401502019177,0.0431929387761727,0.113960218661135,0.152348373470333,0.188720374924241,0.00995230277253068
re,R_real,2811.41732283465,lambda_prime,4096,0.0025480075955967,0.0021615322047873,-0.000386475390809406,-0.0239642203435899,0.0251006289165143,0.00202488464770842,0.00235555073207005,0.00995230277253068
re,R_real,2811.41732283465,k0_prime,4096,0.00951308785306881,0.0165824482000899,0.00706936034702109,-0.0156979781927813,0.0336966525466067,0.0150947909076892,0.0180865965160483,0.00995230277253068
re,R_real,2849.6062992126,sigma,4096,0.323763383559139,0.622688778531204,0.298925394972065,0.264503971457968,0.355046043200972,0.584666474260411,0.655259107408382,0.00952139308375875
re,R_real,2849.6062992126,alpha_infinity,4096,0.284250968729678,0.50864345547018,0.224392486740502,0.24999869555463,0.320720205120615,0.465429599397156,0.556714643724989,0.00952139308375875
re,R_real,2849.6062992126,lambda,4096,0.0828719605310759,0.165234321032131,0.0823623605010549,0.0420072815400486,0.114056924851383,0.149252469436576,0.184255576103762,0.00952139308375875
re,R_real,2849.6062992126,lambda_prime,4096,0.00280466442717386,0.00268691708223119,-0.000117747344942675,-0.0235907924219114,0.0255483357500432,0.00251140014623179,0.00294397378485842,0.00952139308375875
re,R_real,2849.6062992126,k0_prime,4096,0.010388461277661,0.0177357318148004,0.0073472705371394,-0.0153468822864706,0.0337953378317273,0.0162448004764192,0.019349989154382,0.00952139308375875
re,R_real,2887.79527559055,sigma,4096,0.298125887304777,0.604650824029006,0.30652493672423,0.240020718277497,0.330082446200392,0.567358178755907,0.636614527833217,0.0090500696164535
re,R_real,2887.79527559055,alpha_infinity,4096,0.298866582548451,0.532749232916679,0.233882650368228,0.264547645425729,0.335494476268174,0.488546398946451,0.583259763348558,0.0090500696164535
re,R_real,2887.79527559055,lambda,4096,0.0847159472893489,0.166716657514721,0.0820007102253724,0.0449115822244539,0.116515959049737,0.150534574583112,0.185915320648683,0.0090500696164535
re,R_real,2887.79527559055,lambda_prime,4096,0.0028621333278992,0.00274937034294147,-0.000112762984957726,-0.0220039037033148,0.0274259802298186,0.00255817218458079,0.00301878974579929,0.0090500696164535
re,R_real,2887.79527559055,k0_prime,4096,0.0125345392963049,0.0198498792423806,0.00731533994607576,-0.0141551202873167,0.0356285772943695,0.0180317130726701,0.0215706991992994,0.0090500696164535
re,R_real,2925.9842519685,sigma,4096,0.273575500492289,0.586977897964503,0.313402397472214,0.215921125982155,0.306638900838157,0.550553467001415,0.619005056276704,0.00859599901022912
re,R_real,2925.9842519685,alpha_infinity,4096,0.314159372460841,0.555303912150846,0.241144539690006,0.278381277169883,0.35076190419076,0.511271140467989,0.608390087540106,0.00859599901022912
re,R_real,2925.9842519685,lambda,4096,0.0864727867090885,0.168536857945952,0.0820640712368639,0.0456529027079808,0.11737843146579,0.153185262024972,0.187730182823332,0.00859599901022912
re,R_real,2925.9842519685,lambda_prime,4096,0.00323761862251959,0.00294907599642013,-0.000288542626099456,-0.0216481710069252,0.0295031215959276,0.00275303753121286,0.00325446210698184,0.00859599901022912
re,R_real,2925.9842519685,k0_prime,4096,0.0137382625866385,0.0215879319976466,0.00784966941100814,-0.0127662006957618,0.0366351717000247,0.0195713965143317,0.0234845534444921,0.00859599901022912
re,R_real,2964.17322834646,sigma,4096,0.251466554170382,0.570009030534513,0.31854247636413,0.194768559204507,0.285519896975708,0.533821190187978,0.602942088336701,0.00824861418771306
re,R_real,2964.17322834646,alpha_infinity,4096,0.326785915707553,0.576586196211256,0.249800280503704,0.289987583161302,0.363650161622443,0.53209671727192,0.631873766839647,0.00824861418771306
re,R_real,2964.17322834646,lambda,4096,0.0877501312593624,0.170731825740429,0.0829816944810661,0.0470154001065546,0.120644703841039,0.155057398448347,0.1899282136177,0.00824861418771306
re,R_real,2964.17322834646,lambda_prime,4096,0.0039366724097547,0.00308169092995549,-0.000854981479799218,-0.0221464489803855,0.0295505043332385,0.00284949623792409,0.00337182188305902,0.00824861418771306
re,R_real,2964.17322834646,k0_prime,4096,0.0176299875847463,0.0246192912851379,0.0069893037003916,-0.00833229965458937,0.0405017965506898,0.0226114040193718,0.0268783053153698,0.00824861418771306
re,R_real,3002.36220472441,sigma,4096,0.228590629500259,0.553913970565343,0.325323341065084,0.173853795638796,0.265491481828509,0.517779807838302,0.586811127651577,0.00785243658397463
re,R_real,3002.36220472441,alpha_infinity,4096,0.342704070030938,0.601718397486889,0.259014327455951,0.306523099208149,0.379927155325167,0.556251108387739,0.657121034520182,0.00785243658397463
re,R_real,3002.36220472441,lambda,4096,0.0862478530971621,0.168917292426014,0.0826694393288517,0.0463860433465221,0.117891838022615,0.154367679300664,0.187818699416001,0.00785243658397463
re,R_real,3002.36220472441,lambda_prime,4096,0.00410373082719628,0.00379196409715227,-0.000311766730044011,-0.0229903567806438,0.0292888400386747,0.00350035240700074,0.00414738444735064,0.00785243658397463
re,R_real,3002.36220472441,k0_prime,4096,0.0188121290008265,0.0267407013509509,0.00792857235012437,-0.0078652818227678,0.0424917199952703,0.0243813741518227,0.0291480149306775,0.00785243658397463
re,R_real,3040.55118110236,sigma,4096,0.208351091595136,0.538875992635527,0.330524901040391,0.156982422755454,0.246349473562923,0.504309394125825,0.572774020834381,0.00747391610344492
re,R_real,3040.55118110236,alpha_infinity,4096,0.356571759891646,0.624904457188825,0.268332697297179,0.320157254078458,0.393258538751391,0.577188816992793,0.682465140852581,0.00747391610344492
re,R_real,3040.55118110236,lambda,4096,0.0854013467398579,0.165186736176969,0.0797853894371109,0.0460904412868619,0.117311757561026,0.151040318603972,0.182780084555855,0.00747391610344492
re,R_real,3040.55118110236,lambda_prime,4096,0.00439786932080377,0.00403119922780764,-0.000366670092996133,-0.0234187476018812,0.0313544943089221,0.00373865143748329,0.00443370546345388,0.00747391610344492
re,R_real,3040.55118110236,k0_prime,4096,0.0221237220393682,0.0292697756632362,0.00714605362386801,-0.00493724768412784,0.0453281034345651,0.0267687350796665,0.0316552349029853,0.00747391610344492
re,R_real,3078.74015748031,sigma,4096,0.190516884867744,0.523014784344713,0.332497899476968,0.13841175389954,0.230564355436501,0.489041499683887,0.555726524557483,0.00713051087038711
re,R_real,3078.74015748031,alpha_infinity,4096,0.368088940586795,0.642582811813132,0.274493871226337,0.332231797430076,0.403968698897455,0.593788785691747,0.700986160553493,0.00713051087038711
re,R_real,3078.74015748031,lambda,4096,0.0861166824920364,0.167024667490084,0.0809079849980471,0.0489906571880817,0.117979956038336,0.153014285206337,0.184816517828509,0.00713051087038711
re,R_real,3078.74015748031,lambda_prime,4096,0.00448408857099902,0.0039583141129455,-0.000525774458053526,-0.0239728145300926,0.0327284613349116,0.00366589559143906,0.00435991383360111,0.00713051087038711
re,R_real,3078.74015748031,k0_prime,4096,0.0245915044668913,0.0330630545280101,0.00847155006111885,-0.00261477046558722,0.0482339076399071,0.0304347501752559,0.035865693191754,0.00713051087038711
re,R_real,3116.92913385827,sigma,4096,0.175007980313505,0.510273913261479,0.335265932947974,0.122046746703206,0.216534833255491,0.477698980635815,0.540410982124596,0.00677700066962011
re,R_real,3116.92913385827,alpha_infinity,4096,0.378230321343763,0.660586213447049,0.282355892103286,0.344461213124073,0.413142362292606,0.60943007607178,0.718502310646038,0.00677700066962011
re,R_real,3116.92913385827,lambda,4096,0.0838920750680526,0.163731333215617,0.0798392581475639,0.046460089712358,0.11496809630233,0.150174531341055,0.179686891959088,0.00677700066962011
re,R_real,3116.92913385827,lambda_prime,4096,0.00483768677380969,0.00443578016795075,-0.000401906605858936,-0.0235073539999269,0.0319693173148566,0.00410376088302733,0.00484414037523688,0.00677700066962011
re,R_real,3116.92913385827,k0_prime,4096,0.0293275925964193,0.0360306850406144,0.00670309244419515,0.000986341497926091,0.0522482837011213,0.0333263741805227,0.0390549717042352,0.00677700066962011
re,R_real,3155.11811023622,sigma,4096,0.159415829583062,0.496220833889726,0.336805004306664,0.107996682687356,0.200508989241013,0.464263214832407,0.52529687648899,0.0064742358116242
re,R_real,3155.11811023622,alpha_infinity,4096,0.388972077343664,0.677143669417752,0.288171592074088,0.355762893940722,0.42507167727204,0.625305187009174,0.736099952131112,0.0064742358116242
re,R_real,3155.11811023622,lambda,4096,0.0832051552531866,0.162708100197939,0.0795029449447522,0.0474661760115141,0.113500636544883,0.14820808429179,0.178064268354651,0.0064742358116242
re,R_real,3155.11811023622,lambda_prime,4096,0.00569274649720586,0.00528719202605074,-0.000405554471155121,-0.0240727498244826,0.0335674957303285,0.00489202849669972,0.00580984130845778,0.0064742358116242
re,R_real,3155.11811023622,k0_prime,4096,0.032261718529439,0.039682889497067,0.00742117096762795,0.00313629170688501,0.0541324731551078,0.0366146850473836,0.0433265690518918,0.0064742358116242
re,R_real,3193.30708661417,sigma,4096,0.144558033684591,0.482320766064416,0.337762732379825,0.0947314600647925,0.187207673853259,0.452447554218951,0.509646962451764,0.0061756122395127
re,R_real,3193.30708661417,alpha_infinity,4096,0.398867790238997,0.694258129124086,0.295390338885088,0.366336703553033,0.433232630099931,0.638709143988265,0.753901701811196,0.0061756122395127
re,R_real,3193.30708661417,lambda,4096,0.0802095264844097,0.160637067220168,0.0804275407357583,0.0442226581936983,0.110384230276621,0.146466731807549,0.176098965542186,0.0061756122395127
re,R_real,3193.30708661417,lambda_prime,4096,0.00535277845233784,0.00577457954825551,0.000421801095917671,-0.0237828062945828,0.0336754751028336,0.00528382858737906,0.00637899995558787,0.0061756122395127
re,R_real,3193.30708661417,k0_prime,4096,0.0364135739136648,0.0447577069383774,0.00834413302471257,0.00685034284054797,0.0581130584605261,0.0415441052909045,0.0488510113871292,0.0061756122395127
re,R_real,3231.49606299213,sigma,4096,0.132960020821008,0.470802956025935,0.337842935204927,0.0818980326861372,0.176813714774349,0.441651893461974,0.49848685199127,0.00589998036147947
re,R_real,3231.49606299213,alpha_infinity,4096,0.409644977717423,0.709162320303366,0.299517342585943,0.378784924212263,0.44337824534504,0.650364881769458,0.769997503369261,0.00589998036147947
re,R_real,3231.49606299213,lambda,4096,0.0767673391025894,0.160164019358954,0.0833966802563647,0.040835621124558,0.104917551251572,0.145152299855548,0.175399546631647,0.00589998036147947
re,R_real,3231.49606299213,lambda_prime,4096,0.00590321002372829,0.00656378056523965,0.000660570541511359,-0.0227956578859247,0.033398567260888,0.00609626886935982,0.00718786247387574,0.00589998036147947
re,R_real,3231.49606299213,k0_prime,4096,0.0399560794561521,0.048169138562839,0.00821305910668692,0.00980545022142243,0.061940788354852,0.0444346758846614,0.0527438493598819,0.00589998036147947
re,R_real,3269.68503937008,sigma,4096,0.127406812924379,0.46078301798854,0.333376205064162,0.0776872173525391,0.172725336796933,0.434091913202058,0.487909700191661,0.00562366805367626
re,R_real,3269.68503937008,alpha_infinity,4096,0.414480995471777,0.716400758864731,0.301919763392954,0.38320343255471,0.447493733819096,0.656002655749462,0.778897537914163,0.00562366805367626
re,R_real,3269.68503937008,lambda,4096,0.0745046144953797,0.156637603417451,0.0821329889220709,0.0380201019092761,0.10205150201278,0.141921677949525,0.171944165191602,0.00562366805367626
re,R_real,3269.68503937008,lambda_prime,4096,0.00662515328324398,0.00732707528050691,0.000701921997262927,-0.0226497140814415,0.0336541396958812,0.00680880411524487,0.00805333756338794,0.00562366805367626
re,R_real,3269.68503937008,k0_prime,4096,0.0439812564066365,0.0537546668732605,0.00977341046662401,0.01392137299197,0.0657014341016749,0.0496172229261978,0.0587835972786683,0.00562366805367626
re,R_real,3307.87401574803,sigma,4096,0.117420285934869,0.452309539047092,0.334889253112223,0.0670458197054807,0.164408684476764,0.425783404714767,0.47975827312631,0.00534521596810763
re,R_real,3307.87401574803,alpha_infinity,4096,0.418241688575172,0.727843451449533,0.309601762874362,0.386879074662442,0.451143834153519,0.665322765758661,0.789240938585816,0.00534521596810763
re,R_real,3307.87401574803,lambda,4096,0.0720852219979342,0.156533840570867,0.0844486185729323,0.0370469430046323,0.100786965861252,0.141801511805294,0.172544038062256,0.00534521596810763
re,R_real,3307.87401574803,lambda_prime,4096,0.00633202151467815,0.00798613268305693,0.00165411116837877,-0.0229847387015545,0.0331795762925846,0.00736877975686574,0.00877407805734166,0.00534521596810763
re,R_real,3307.87401574803,k0_prime,4096,0.0496839859777276,0.0590712859820472,0.00938730000431957,0.019421492875133,0.0717174061797647,0.054407368103309,0.0645516111758632,0.00534521596810763
re,R_real,3346.06299212598,sigma,4096,0.113627262481761,0.443781486282522,0.330154223800761,0.063405737177626,0.161961393441026,0.416422143259306,0.471367214322252,0.0050951998818762
re,R_real,3346.06299212598,alpha_infinity,4096,0.421443279062468,0.732491026001306,0.311047746938837,0.390418006229249,0.454589236323888,0.668921623998505,0.79278784103101,0.0050951998818762
re,R_real,3346.06299212598,lambda,4096,0.0692560714015664,0.156540509589558,0.0872844381879911,0.0328160963222864,0.0979928189168889,0.141148990514704,0.172606649395636,0.0050951998818762
re,R_real,3346.06299212598,lambda_prime,4096,0.00762700560155005,0.00900608226926141,0.00137907666771136,-0.0221452686374204,0.0339473854929614,0.0082731202637918,0.00978585060374771,0.0050951998818762
re,R_real,3346.06299212598,k0_prime,4096,0.0553228397138614,0.0642918049502805,0.00896896523641912,0.0265536513040653,0.0776572685698195,0.0585592160609446,0.0705943421453665,0.0050951998818762
re,R_real,3384.25196850394,sigma,4096,0.109712527187482,0.434310668990079,0.324598141802597,0.0615158234089914,0.159660968899392,0.406361496247719,0.457587314238719,0.00484196071328728
