Frequency in Hz	Wool_94 Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_94 Normalized Surface Impedance continuous Im	
271,875	1,36736452579498	271,875	-5,39517068862915	
275	1,30795431137085	275	-5,40750932693481	
278,125	1,3464879989624	278,125	-5,2550253868103	
281,25	1,35827386379242	281,25	-5,2507381439209	
284,375	1,34457612037659	284,375	-5,2053394317627	
287,5	1,27260029315948	287,5	-5,30021142959595	
290,625	1,22227621078491	290,625	-4,92841291427612	
293,75	1,20603334903717	293,75	-4,95389127731323	
296,875	1,24241757392883	296,875	-4,88498258590698	
300	1,25321185588837	300	-4,814528465271	
303,125	1,2183690071106	303,125	-4,69710731506348	
306,25	1,25357711315155	306,25	-4,61596393585205	
309,375	1,30371510982513	309,375	-4,5524525642395	
312,5	1,33287596702576	312,5	-4,3889217376709	
315,625	1,55746042728424	315,625	-4,39029598236084	
318,75	1,54664039611816	318,75	-4,34049367904663	
321,875	1,56520736217499	321,875	-4,4750452041626	
325	1,59557092189789	325	-4,52889347076416	
328,125	1,65934073925018	328,125	-4,51403856277466	
331,25	1,43682503700256	331,25	-4,49559259414673	
334,375	1,4118629693985	334,375	-4,47791051864624	
337,5	1,462042927742	337,5	-4,46421575546265	
340,625	1,3862429857254	340,625	-4,4375319480896	
343,75	1,35599386692047	343,75	-4,31484985351563	
346,875	1,33940303325653	346,875	-4,31055307388306	
350	1,36914789676666	350	-4,28632307052612	
353,125	1,34704768657684	353,125	-4,27720499038696	
356,25	1,24918031692505	356,25	-4,22732734680176	
359,375	1,20906925201416	359,375	-4,10313701629639	
362,5	1,2476589679718	362,5	-4,07068347930908	
365,625	1,32952964305878	365,625	-4,01990032196045	
368,75	1,24053680896759	368,75	-4,04540061950684	
371,875	1,10846555233002	371,875	-4,06457614898682	
375	1,36985290050507	375	-3,83963513374329	
378,125	1,2844330072403	378,125	-3,82302236557007	
381,25	1,24540281295776	381,25	-3,95654296875	
384,375	1,33309948444366	384,375	-3,77758288383484	
387,5	1,22337794303894	387,5	-3,67847084999084	
390,625	1,15681672096252	390,625	-3,65916705131531	
393,75	1,20284307003021	393,75	-3,81124377250671	
396,875	1,21541500091553	396,875	-3,79759979248047	
400	1,23945140838623	400	-3,77945280075073	
403,125	1,24114871025085	403,125	-3,75679326057434	
406,25	1,24975109100342	406,25	-3,64461660385132	
409,375	1,26466107368469	409,375	-3,49313926696777	
412,5	1,21699643135071	412,5	-3,4138035774231	
415,625	1,14848625659943	415,625	-3,50618195533752	
418,75	1,22071182727814	418,75	-3,42025804519653	
421,875	1,14690947532654	421,875	-3,36130380630493	
425	1,17903590202332	425	-3,3761727809906	
428,125	1,26215291023254	428,125	-3,46276235580444	
431,25	1,15700733661652	431,25	-3,34867095947266	
434,375	1,19490468502045	434,375	-3,35786700248718	
437,5	1,19881796836853	437,5	-3,34923601150513	
440,625	1,22492575645447	440,625	-3,3341658115387	
443,75	1,19653499126434	443,75	-3,26189947128296	
446,875	1,22550177574158	446,875	-3,24854135513306	
450	1,1810142993927	450	-3,31462287902832	
453,125	1,18225574493408	453,125	-3,29434657096863	
456,25	1,14320850372314	456,25	-3,29770112037659	
459,375	1,1490865945816	459,375	-3,21085357666016	
462,5	1,12757706642151	462,5	-3,12826061248779	
465,625	1,11473834514618	465,625	-3,11892366409302	
468,75	1,1304544210434	468,75	-3,11464023590088	
471,875	1,09355533123016	471,875	-3,02056050300598	
475	1,11682069301605	475	-3,00472378730774	
478,125	1,17551171779633	478,125	-3,01928520202637	
481,25	1,14903247356415	481,25	-3,05300545692444	
484,375	1,14337027072906	484,375	-2,96983313560486	
487,5	1,16866528987885	487,5	-2,97741508483887	
490,625	1,15669071674347	490,625	-2,94479084014893	
493,75	1,16834282875061	493,75	-2,90543389320374	
496,875	1,16776382923126	496,875	-2,89102244377136	
500	1,11904001235962	500	-2,88878893852234	
503,125	1,11869883537292	503,125	-2,86200904846191	
506,25	1,12437272071838	506,25	-2,85638356208801	
509,375	1,10057783126831	509,375	-2,83068919181824	
512,5	1,1132208108902	512,5	-2,78228640556335	
515,625	1,14139127731323	515,625	-2,78956317901611	
518,75	1,15284419059753	518,75	-2,78279137611389	
521,875	1,10875368118286	521,875	-2,73332595825195	
525	1,12276291847229	525	-2,71159720420837	
528,125	1,11379778385162	528,125	-2,7301926612854	
531,25	1,11646473407745	531,25	-2,69017910957336	
534,375	1,12083446979523	534,375	-2,67226600646973	
537,5	1,11642932891846	537,5	-2,65333008766174	
540,625	1,11245954036713	540,625	-2,64097166061401	
543,75	1,13669443130493	543,75	-2,63514471054077	
546,875	1,09203791618347	546,875	-2,59992790222168	
550	1,1083550453186	550	-2,5892059803009	
553,125	1,11084473133087	553,125	-2,56118655204773	
556,25	1,11032724380493	556,25	-2,55813264846802	
559,375	1,125736951828	559,375	-2,52415037155151	
562,5	1,12451004981995	562,5	-2,5133261680603	
565,625	1,1149879693985	565,625	-2,49640774726868	
568,75	1,12304973602295	568,75	-2,4777889251709	
571,875	1,12773382663727	571,875	-2,46512174606323	
575	1,11835789680481	575	-2,45245242118835	
578,125	1,1352127790451	578,125	-2,43711805343628	
581,25	1,12079501152039	581,25	-2,42899417877197	
584,375	1,11163771152496	584,375	-2,41159462928772	
587,5	1,11311161518097	587,5	-2,40179705619812	
590,625	1,11897838115692	590,625	-2,38260531425476	
593,75	1,11878633499146	593,75	-2,36461472511292	
596,875	1,11924171447754	596,875	-2,35953044891357	
600	1,11100590229034	600	-2,33538484573364	
603,125	1,11673128604889	603,125	-2,32930946350098	
606,25	1,11598861217499	606,25	-2,30928707122803	
609,375	1,11514699459076	609,375	-2,30699825286865	
612,5	1,11436307430267	612,5	-2,29112434387207	
615,625	1,10915267467499	615,625	-2,2723240852356	
618,75	1,11204493045807	618,75	-2,26460742950439	
621,875	1,11465513706207	621,875	-2,26051592826843	
625	1,12007415294647	625	-2,24211287498474	
628,125	1,11073708534241	628,125	-2,22327351570129	
631,25	1,11901307106018	631,25	-2,20324802398682	
634,375	1,11768758296967	634,375	-2,19125699996948	
637,5	1,11339724063873	637,5	-2,183842420578	
640,625	1,12070226669312	640,625	-2,18176054954529	
643,75	1,10941123962402	643,75	-2,1582624912262	
646,875	1,11677801609039	646,875	-2,14513897895813	
650	1,10746657848358	650	-2,1380877494812	
653,125	1,11602509021759	653,125	-2,12433695793152	
656,25	1,12087118625641	656,25	-2,11225581169128	
659,375	1,11600112915039	659,375	-2,09507966041565	
662,5	1,11413669586182	662,5	-2,09523820877075	
665,625	1,108638048172	665,625	-2,08473801612854	
668,75	1,11407256126404	668,75	-2,06760168075562	
671,875	1,12230885028839	671,875	-2,06109428405762	
675	1,12060332298279	675	-2,04046297073364	
678,125	1,12084257602692	678,125	-2,02518248558044	
681,25	1,12076270580292	681,25	-2,02010607719421	
684,375	1,12071812152863	684,375	-2,01385068893433	
687,5	1,11642611026764	687,5	-2,01580405235291	
690,625	1,10598695278168	690,625	-1,9836540222168	
693,75	1,11597502231598	693,75	-1,987948179245	
696,875	1,11616456508636	696,875	-1,97925579547882	
700	1,11597859859467	700	-1,9617486000061	
703,125	1,11276006698608	703,125	-1,95382833480835	
706,25	1,11609625816345	706,25	-1,95139133930206	
709,375	1,1222767829895	709,375	-1,93887364864349	
712,5	1,11030673980713	712,5	-1,91259586811066	
715,625	1,11444079875946	715,625	-1,91847586631775	
718,75	1,11074721813202	718,75	-1,9121515750885	
721,875	1,11489939689636	721,875	-1,89875507354736	
725	1,10872995853424	725	-1,89363610744476	
728,125	1,11463212966919	728,125	-1,87774920463562	
731,25	1,11203861236572	731,25	-1,874915599823	
734,375	1,11432754993439	734,375	-1,86531615257263	
737,5	1,11118161678314	737,5	-1,86181712150574	
740,625	1,11698341369629	740,625	-1,8405556678772	
743,75	1,11926603317261	743,75	-1,82425761222839	
746,875	1,10310840606689	746,875	-1,81697201728821	
750	1,1029976606369	750	-1,81045353412628	
753,125	1,10954439640045	753,125	-1,80627739429474	
756,25	1,11293411254883	756,25	-1,7965259552002	
759,375	1,12239587306976	759,375	-1,78818297386169	
762,5	1,11820864677429	762,5	-1,78928136825562	
765,625	1,12140309810638	765,625	-1,77815401554108	
768,75	1,11069428920746	768,75	-1,76154363155365	
771,875	1,11524963378906	771,875	-1,7461770772934	
775	1,11798024177551	775	-1,74819922447205	
778,125	1,12234389781952	778,125	-1,73883414268494	
781,25	1,11705505847931	781,25	-1,72683799266815	
784,375	1,11761057376862	784,375	-1,71314454078674	
787,5	1,11371982097626	787,5	-1,70180988311768	
790,625	1,11385297775269	790,625	-1,69519352912903	
793,75	1,120774269104	793,75	-1,69434702396393	
796,875	1,12004601955414	796,875	-1,69260227680206	
800	1,11892604827881	800	-1,68271160125732	
803,125	1,12134146690369	803,125	-1,68290781974792	
806,25	1,1182051897049	806,25	-1,66808032989502	
809,375	1,1121689081192	809,375	-1,64039552211761	
812,5	1,12279498577118	812,5	-1,65373253822327	
815,625	1,12724530696869	815,625	-1,64977967739105	
818,75	1,12436604499817	818,75	-1,62890148162842	
821,875	1,13139200210571	821,875	-1,62593650817871	
825	1,14191734790802	825	-1,63768649101257	
828,125	1,14055001735687	828,125	-1,62557768821716	
831,25	1,17870271205902	831,25	-1,60277187824249	
834,375	1,14229547977448	834,375	-1,58517158031464	
837,5	1,12986016273499	837,5	-1,59094524383545	
840,625	1,1285787820816	840,625	-1,58590316772461	
843,75	1,13351714611053	843,75	-1,57096147537231	
846,875	1,12951326370239	846,875	-1,57742643356323	
850	1,12796366214752	850	-1,57486569881439	
853,125	1,13904201984406	853,125	-1,57496476173401	
856,25	1,15349292755127	856,25	-1,56540882587433	
859,375	1,15908133983612	859,375	-1,54898726940155	
862,5	1,15198016166687	862,5	-1,54396653175354	
865,625	1,15153169631958	865,625	-1,54424226284027	
868,75	1,15161001682281	868,75	-1,54558002948761	
871,875	1,14632022380829	871,875	-1,53443491458893	
875	1,16054368019104	875	-1,52704286575317	
878,125	1,15445327758789	878,125	-1,52045702934265	
881,25	1,15753483772278	881,25	-1,51023697853088	
884,375	1,1317173242569	884,375	-1,46728253364563	
887,5	1,13899397850037	887,5	-1,45660150051117	
890,625	1,13429367542267	890,625	-1,45036745071411	
893,75	1,12543034553528	893,75	-1,45358180999756	
896,875	1,12543213367462	896,875	-1,44276082515717	
900	1,13164234161377	900	-1,4406875371933	
903,125	1,13470017910004	903,125	-1,43035578727722	
906,25	1,13457798957825	906,25	-1,42689311504364	
909,375	1,13050127029419	909,375	-1,4298814535141	
912,5	1,12244439125061	912,5	-1,4215362071991	
915,625	1,12615537643433	915,625	-1,41423082351685	
918,75	1,1308331489563	918,75	-1,4078608751297	
921,875	1,13715922832489	921,875	-1,40020525455475	
925	1,13777256011963	925	-1,39707589149475	
928,125	1,13678741455078	928,125	-1,4026300907135	
931,25	1,13094484806061	931,25	-1,38700389862061	
934,375	1,13406801223755	934,375	-1,38537752628326	
937,5	1,13446617126465	937,5	-1,37849271297455	
940,625	1,13575124740601	940,625	-1,37614262104034	
943,75	1,12849283218384	943,75	-1,3715842962265	
946,875	1,12946689128876	946,875	-1,36798822879791	
950	1,1330258846283	950	-1,36391341686249	
953,125	1,13668489456177	953,125	-1,36267101764679	
956,25	1,13769447803497	956,25	-1,35594749450684	
959,375	1,13347887992859	959,375	-1,34967434406281	
962,5	1,13032710552216	962,5	-1,34963321685791	
965,625	1,13181042671204	965,625	-1,34782779216766	
968,75	1,13167142868042	968,75	-1,34988021850586	
971,875	1,12789571285248	971,875	-1,34153020381927	
975	1,12962377071381	975	-1,34057605266571	
978,125	1,12875986099243	978,125	-1,3389505147934	
981,25	1,12698078155518	981,25	-1,33292961120605	
984,375	1,12367618083954	984,375	-1,33587753772736	
987,5	1,12173223495483	987,5	-1,33464741706848	
990,625	1,12064468860626	990,625	-1,33306050300598	
993,75	1,11047208309174	993,75	-1,33457899093628	
996,875	1,10852599143982	996,875	-1,33414304256439	
1000	1,09972846508026	1000	-1,33336734771729	
1003,125	1,09886372089386	1003,125	-1,33226954936981	
1006,25	1,09301710128784	1006,25	-1,33104014396667	
1009,375	1,08212471008301	1009,375	-1,32891190052032	
1012,5	1,07697224617004	1012,5	-1,33020603656769	
1015,625	1,06677007675171	1015,625	-1,33452033996582	
1018,75	1,04745292663574	1018,75	-1,32591247558594	
1021,875	1,04017961025238	1021,875	-1,32605361938477	
1025	1,02259767055511	1025	-1,31508457660675	
1028,125	1,00913023948669	1028,125	-1,31158101558685	
1031,25	0,992969572544098	1031,25	-1,311070561409	
1034,375	0,974932968616486	1034,375	-1,29360747337341	
1037,5	0,960239708423615	1037,5	-1,27728796005249	
1040,625	0,94110095500946	1040,625	-1,26066982746124	
1043,75	0,931777536869049	1043,75	-1,24263942241669	
1046,875	0,924264192581177	1046,875	-1,21888661384583	
1050	0,908866405487061	1050	-1,18945598602295	
1053,125	0,900196492671967	1053,125	-1,16668546199799	
1056,25	0,90348345041275	1056,25	-1,1351683139801	
1059,375	0,906225264072418	1059,375	-1,1175594329834	
1062,5	0,912603676319122	1062,5	-1,09598338603973	
1065,625	0,921777427196503	1065,625	-1,06661117076874	
1068,75	0,935741722583771	1068,75	-1,05511343479156	
1071,875	0,944907128810883	1071,875	-1,0369246006012	
1075	0,953516185283661	1075	-1,02353692054749	
1078,125	0,960816562175751	1078,125	-1,01113176345825	
1081,25	0,980760812759399	1081,25	-0,995998620986938	
1084,375	0,987219631671906	1084,375	-0,988969206809998	
1087,5	0,997538328170776	1087,5	-0,981733620166779	
1090,625	1,00704216957092	1090,625	-0,976121544837952	
1093,75	1,01478588581085	1093,75	-0,968455970287323	
1096,875	1,02400505542755	1096,875	-0,962338149547577	
1100	1,03187203407288	1100	-0,958068668842316	
1103,125	1,03853607177734	1103,125	-0,952912509441376	
1106,25	1,04717254638672	1106,25	-0,950469076633453	
1109,375	1,05040240287781	1109,375	-0,943940281867981	
1112,5	1,05649256706238	1112,5	-0,941657781600952	
1115,625	1,06442379951477	1115,625	-0,937332928180695	
1118,75	1,06508123874664	1118,75	-0,935675740242004	
1121,875	1,07119107246399	1121,875	-0,933757364749908	
1125	1,07492482662201	1125	-0,931343019008636	
1128,125	1,07869493961334	1128,125	-0,926769495010376	
1131,25	1,0824670791626	1131,25	-0,921352028846741	
1134,375	1,08708167076111	1134,375	-0,920874238014221	
1137,5	1,087118268013	1137,5	-0,920176208019257	
1140,625	1,08734881877899	1140,625	-0,913775265216827	
1143,75	1,09290409088135	1143,75	-0,913608312606812	
1146,875	1,09580969810486	1146,875	-0,910137832164764	
1150	1,09863293170929	1150	-0,90193098783493	
1153,125	1,10253989696503	1153,125	-0,901601731777191	
1156,25	1,10345816612244	1156,25	-0,902968108654022	
1159,375	1,1016674041748	1159,375	-0,89874529838562	
1162,5	1,10664069652557	1162,5	-0,898887455463409	
1165,625	1,10921108722687	1165,625	-0,892837643623352	
1168,75	1,10934793949127	1168,75	-0,891129791736603	
1171,875	1,1088308095932	1171,875	-0,890349566936493	
1175	1,1089916229248	1175	-0,882458746433258	
1178,125	1,10895431041718	1178,125	-0,878179907798767	
1181,25	1,11195313930511	1181,25	-0,87664121389389	
1184,375	1,11255288124084	1184,375	-0,870910584926605	
1187,5	1,11246740818024	1187,5	-0,865926802158356	
1190,625	1,11555802822113	1190,625	-0,863179564476013	
1193,75	1,12015759944916	1193,75	-0,862388074398041	
1196,875	1,12447690963745	1196,875	-0,855244874954224	
1200	1,11963105201721	1200	-0,850650250911713	
1203,125	1,12300741672516	1203,125	-0,847846627235413	
1206,25	1,12894654273987	1206,25	-0,844776630401611	
1209,375	1,12424767017365	1209,375	-0,839420735836029	
1212,5	1,12373125553131	1212,5	-0,836406528949738	
1215,625	1,12938714027405	1215,625	-0,835246682167053	
1218,75	1,12816822528839	1218,75	-0,828167855739594	
1221,875	1,13316118717194	1221,875	-0,828180134296417	
1225	1,13428139686584	1225	-0,828630268573761	
1228,125	1,13286197185516	1228,125	-0,82177609205246	
1231,25	1,13557755947113	1231,25	-0,821057379245758	
1234,375	1,13836896419525	1234,375	-0,819385886192322	
1237,5	1,13703727722168	1237,5	-0,815128147602081	
1240,625	1,14076912403107	1240,625	-0,812302827835083	
1243,75	1,14202272891998	1243,75	-0,811185419559479	
1246,875	1,14475452899933	1246,875	-0,809700727462769	
1250	1,14522314071655	1250	-0,803425014019012	
1253,125	1,14272367954254	1253,125	-0,802826464176178	
1256,25	1,14213240146637	1256,25	-0,797673881053925	
1259,375	1,14500296115875	1259,375	-0,797835409641266	
1262,5	1,14848363399506	1262,5	-0,798157691955566	
1265,625	1,14976906776428	1265,625	-0,797685623168945	
1268,75	1,14807832241058	1268,75	-0,796107172966003	
1271,875	1,14850568771362	1271,875	-0,791958391666412	
1275	1,14848387241364	1275	-0,790950775146484	
1278,125	1,14929950237274	1278,125	-0,790438711643219	
1281,25	1,14844989776611	1281,25	-0,790102422237396	
1284,375	1,15125834941864	1284,375	-0,789788067340851	
1287,5	1,150062084198	1287,5	-0,790249526500702	
1290,625	1,14774751663208	1290,625	-0,789120614528656	
1293,75	1,14963817596436	1293,75	-0,785832226276398	
1296,875	1,14682745933533	1296,875	-0,784050285816193	
1300	1,14455604553223	1300	-0,788866758346558	
1303,125	1,14229226112366	1303,125	-0,78783243894577	
1306,25	1,14275729656219	1306,25	-0,786313414573669	
1309,375	1,13954997062683	1309,375	-0,785351395606995	
1312,5	1,13528800010681	1312,5	-0,786076605319977	
1315,625	1,13263022899628	1315,625	-0,787899732589722	
1318,75	1,1281533241272	1318,75	-0,783384740352631	
1321,875	1,12615752220154	1321,875	-0,78183776140213	
1325	1,11899280548096	1325	-0,780949831008911	
1328,125	1,10871911048889	1328,125	-0,780964851379395	
1331,25	1,1038099527359	1331,25	-0,775928437709808	
1334,375	1,09114897251129	1334,375	-0,771423935890198	
1337,5	1,08839178085327	1337,5	-0,767309784889221	
1340,625	1,08268284797668	1340,625	-0,757291972637177	
1343,75	1,07697594165802	1343,75	-0,752007722854614	
1346,875	1,07131433486938	1346,875	-0,739924371242523	
1350	1,06298542022705	1350	-0,730776786804199	
1353,125	1,05929803848267	1353,125	-0,72343236207962	
1356,25	1,04951274394989	1356,25	-0,708941400051117	
1359,375	1,05482137203217	1359,375	-0,696779787540436	
1362,5	1,05488038063049	1362,5	-0,683645963668823	
1365,625	1,05439531803131	1365,625	-0,673287212848663	
1368,75	1,05780947208405	1368,75	-0,663928091526031	
1371,875	1,05854547023773	1371,875	-0,650258362293243	
1375	1,05800139904022	1375	-0,641523778438568	
1378,125	1,06151401996613	1378,125	-0,635284245014191	
1381,25	1,06497645378113	1381,25	-0,620943367481232	
1384,375	1,06940817832947	1384,375	-0,614450335502625	
1387,5	1,07663416862488	1387,5	-0,608680725097656	
1390,625	1,08340299129486	1390,625	-0,602492034435272	
1393,75	1,08801865577698	1393,75	-0,595739960670471	
1396,875	1,09162962436676	1396,875	-0,590055286884308	
1400	1,09868490695953	1400	-0,584609687328339	
1403,125	1,10152578353882	1403,125	-0,57990825176239	
1406,25	1,10367238521576	1406,25	-0,575197339057922	
1409,375	1,10757339000702	1409,375	-0,569797217845917	
1412,5	1,11277234554291	1412,5	-0,567425489425659	
1415,625	1,11539804935455	1415,625	-0,563364148139954	
1418,75	1,11925780773163	1418,75	-0,560160219669342	
1421,875	1,12407290935516	1421,875	-0,556730985641479	
1425	1,12707042694092	1425	-0,553908884525299	
1428,125	1,12873721122742	1428,125	-0,549100756645203	
1431,25	1,13271999359131	1431,25	-0,547418713569641	
1434,375	1,13594782352448	1434,375	-0,544295370578766	
1437,5	1,13956415653229	1437,5	-0,539478898048401	
1440,625	1,14401972293854	1440,625	-0,540206015110016	
1443,75	1,14266347885132	1443,75	-0,533882856369019	
1446,875	1,14754068851471	1446,875	-0,531986713409424	
1450	1,15034413337708	1450	-0,528132736682892	
1453,125	1,1525319814682	1453,125	-0,525529325008392	
1456,25	1,15384995937347	1456,25	-0,523088455200195	
1459,375	1,15717124938965	1459,375	-0,520829617977142	
1462,5	1,16067290306091	1462,5	-0,51712429523468	
1465,625	1,16168630123138	1465,625	-0,515276193618774	
1468,75	1,16307067871094	1468,75	-0,511091887950897	
1471,875	1,16446852684021	1471,875	-0,509213149547577	
1475	1,16718733310699	1475	-0,508786559104919	
1478,125	1,16825187206268	1478,125	-0,505558490753174	
1481,25	1,1718647480011	1481,25	-0,502830982208252	
1484,375	1,17260670661926	1484,375	-0,49828565120697	
1487,5	1,17301952838898	1487,5	-0,498301923274994	
1490,625	1,17496299743652	1490,625	-0,495717406272888	
1493,75	1,17611241340637	1493,75	-0,493923276662827	
1496,875	1,17955708503723	1496,875	-0,492979109287262	
1500	1,17974317073822	1500	-0,488226145505905	
1503,125	1,1818665266037	1503,125	-0,484621316194534	
1506,25	1,18495118618011	1506,25	-0,482627063989639	
1509,375	1,18354845046997	1509,375	-0,480289787054062	
1512,5	1,18573725223541	1512,5	-0,478091776371002	
1515,625	1,18673205375671	1515,625	-0,476104527711868	
1518,75	1,18938481807709	1518,75	-0,473000019788742	
1521,875	1,19215154647827	1521,875	-0,47277095913887	
1525	1,18863415718079	1525	-0,469264060258865	
1528,125	1,19294261932373	1528,125	-0,465151846408844	
1531,25	1,19483184814453	1531,25	-0,464323848485947	
1534,375	1,19631397724152	1534,375	-0,460758149623871	
1537,5	1,1951459646225	1537,5	-0,459762036800385	
1540,625	1,19768476486206	1540,625	-0,457375228404999	
1543,75	1,19678854942322	1543,75	-0,453872084617615	
1546,875	1,20018994808197	1546,875	-0,451483547687531	
1550	1,20041501522064	1550	-0,448339611291885	
1553,125	1,20186185836792	1553,125	-0,446983635425568	
1556,25	1,20264160633087	1556,25	-0,444090217351913	
1559,375	1,20455002784729	1559,375	-0,443020790815353	
1562,5	1,20567727088928	1562,5	-0,44135382771492	
1565,625	1,20621502399445	1565,625	-0,436238348484039	
1568,75	1,20639610290527	1568,75	-0,436407685279846	
1571,875	1,20703709125519	1571,875	-0,432673245668411	
1575	1,20881295204163	1575	-0,43184357881546	
1578,125	1,20936524868011	1578,125	-0,429815739393234	
1581,25	1,20937657356262	1581,25	-0,427385151386261	
1584,375	1,21235370635986	1584,375	-0,424145758152008	
1587,5	1,21137690544128	1587,5	-0,421659827232361	
1590,625	1,21107304096222	1590,625	-0,419512629508972	
1593,75	1,21108651161194	1593,75	-0,417509794235229	
1596,875	1,21343207359314	1596,875	-0,414875388145447	
1600	1,21351754665375	1600	-0,414423108100891	
1603,125	1,21363246440887	1603,125	-0,412442833185196	
1606,25	1,21455550193787	1606,25	-0,40892305970192	
1609,375	1,21689939498901	1609,375	-0,403134405612946	
1612,5	1,21597766876221	1612,5	-0,398762673139572	
1615,625	1,21587157249451	1615,625	-0,398076623678207	
1618,75	1,21574652194977	1618,75	-0,3977090716362	
1621,875	1,21710658073425	1621,875	-0,39405831694603	
1625	1,21601223945618	1625	-0,391338348388672	
1628,125	1,21769690513611	1628,125	-0,388972967863083	
1631,25	1,21608328819275	1631,25	-0,385085314512253	
1634,375	1,21770548820496	1634,375	-0,384694844484329	
1637,5	1,21610081195831	1637,5	-0,381672620773315	
1640,625	1,22001433372498	1640,625	-0,376452624797821	
1643,75	1,21563971042633	1643,75	-0,371524155139923	
1646,875	1,21853363513947	1646,875	-0,371567726135254	
1650	1,21747708320618	1650	-0,370028078556061	
1653,125	1,21790397167206	1653,125	-0,36433732509613	
1656,25	1,21924698352814	1656,25	-0,361088335514069	
1659,375	1,22203719615936	1659,375	-0,357530444860458	
1662,5	1,22283887863159	1662,5	-0,354799419641495	
1665,625	1,22188365459442	1665,625	-0,351999551057816	
1668,75	1,22450995445251	1668,75	-0,348663508892059	
1671,875	1,22441673278809	1671,875	-0,34658670425415	
1675	1,22512555122375	1675	-0,340990304946899	
1678,125	1,2248831987381	1678,125	-0,338745385408401	
1681,25	1,22773778438568	1681,25	-0,336525142192841	
1684,375	1,22817730903625	1684,375	-0,330162584781647	
1687,5	1,22804427146912	1687,5	-0,328682094812393	
1690,625	1,23042118549347	1690,625	-0,325363636016846	
1693,75	1,23354148864746	1693,75	-0,320063263177872	
1696,875	1,23260259628296	1696,875	-0,317904531955719	
1700	1,23363757133484	1700	-0,314909040927887	
1703,125	1,23436009883881	1703,125	-0,313196778297424	
1706,25	1,23627233505249	1706,25	-0,30993726849556	
1709,375	1,2370879650116	1709,375	-0,304611504077911	
1712,5	1,23887062072754	1712,5	-0,302314311265945	
1715,625	1,23964357376099	1715,625	-0,299605548381805	
1718,75	1,24096989631653	1718,75	-0,29898276925087	
1721,875	1,24158346652985	1721,875	-0,296693533658981	
1725	1,24111247062683	1725	-0,291809320449829	
1728,125	1,24493277072906	1728,125	-0,290000736713409	
1731,25	1,24779808521271	1731,25	-0,288224697113037	
1734,375	1,24762344360352	1734,375	-0,286864966154099	
1737,5	1,24911761283875	1737,5	-0,282641649246216	
