Frequency in Hz	Wool_94 Sound Reflection Factor continuous Re	Frequency in Hz	Wool_94 Sound Reflection Factor continuous Im	
1571,875	0,127346143126488	1571,875	-0,171077311038971	
1575	0,12787239253521	1575	-0,170509099960327	
1578,125	0,127773657441139	1578,125	-0,169685214757919	
1581,25	0,12741893529892	1581,25	-0,168793395161629	
1584,375	0,128034844994545	1584,375	-0,167170524597168	
1587,5	0,127315104007721	1587,5	-0,166401371359825	
1590,625	0,12689234316349	1590,625	-0,165656983852386	
1593,75	0,126608192920685	1593,75	-0,164918765425682	
1596,875	0,127092853188515	1596,875	-0,163613647222519	
1600	0,127059668302536	1600	-0,1634351760149	
1603,125	0,126820027828217	1603,125	-0,162690430879593	
1606,25	0,126662030816078	1606,25	-0,161263972520828	
1609,375	0,126716807484627	1609,375	-0,158803105354309	
1612,5	0,125772729516029	1612,5	-0,157316207885742	
1615,625	0,12563918530941	1615,625	-0,157077059149742	
1618,75	0,125542476773262	1618,75	-0,156958252191544	
1621,875	0,125547245144844	1621,875	-0,155421212315559	
1625	0,124772779643536	1625	-0,154561415314674	
1628,125	0,125079050660133	1628,125	-0,153456777334213	
1631,25	0,123959295451641	1631,25	-0,152228221297264	
1634,375	0,124510645866394	1634,375	-0,151866987347603	
1637,5	0,123512476682663	1637,5	-0,150954902172089	
1640,625	0,124285794794559	1640,625	-0,148496747016907	
1643,75	0,122012920677662	1643,75	-0,147223129868507	
1646,875	0,123101264238358	1646,875	-0,146866038441658	
1650	0,122508108615875	1650	-0,146426156163216	
1653,125	0,121942058205605	1653,125	-0,144239470362663	
1656,25	0,122036390006542	1656,25	-0,14285135269165	
1659,375	0,122639499604702	1659,375	-0,141169145703316	
1662,5	0,122603185474873	1662,5	-0,140046089887619	
1665,625	0,121901497244835	1665,625	-0,139111816883087	
1668,75	0,122483111917973	1668,75	-0,137539550662041	
1671,875	0,122198097407818	1671,875	-0,136770442128181	
1675	0,121798150241375	1675	-0,13458040356636	
1678,125	0,121442243456841	1678,125	-0,133763149380684	
1681,25	0,122257925570011	1681,25	-0,132592931389809	
1684,375	0,121689707040787	1684,375	-0,130144581198692	
1687,5	0,121470548212528	1687,5	-0,129601061344147	
1690,625	0,121992081403732	1690,625	-0,128079786896706	
1693,75	0,122578456997871	1693,75	-0,125733241438866	
1696,875	0,121986620128155	1696,875	-0,125021994113922	
1700	0,122050330042839	1700	-0,123777598142624	
1703,125	0,122137784957886	1703,125	-0,123052507638931	
1706,25	0,122510001063347	1706,25	-0,121616154909134	
1709,375	0,122254639863968	1709,375	-0,119517579674721	
