Frequency in Hz	Acrylic_98 Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_98 Sound Reflection Factor continuous Im	
1346.875	0.116480760276318	1346.875	-0.586036741733551	
1350	0.113522432744503	1350	-0.582373440265656	
1353.125	0.111285962164402	1353.125	-0.583578169345856	
1356.25	0.109509244561195	1356.25	-0.586143612861633	
1359.375	0.107746936380863	1359.375	-0.584582090377808	
1362.5	0.106767810881138	1362.5	-0.58307957649231	
1365.625	0.102800101041794	1365.625	-0.585821568965912	
1368.75	0.101080432534218	1368.75	-0.580451607704163	
1371.875	0.10144554823637	1371.875	-0.576097011566162	
1375	0.0976134464144707	1375	-0.57655280828476	
1378.125	0.0955325365066528	1378.125	-0.578063011169434	
1381.25	0.092506043612957	1381.25	-0.576790571212769	
1384.375	0.0909973829984665	1384.375	-0.574932038784027	
1387.5	0.0893633216619492	1387.5	-0.574691593647003	
1390.625	0.0873301699757576	1390.625	-0.57281631231308	
1393.75	0.0863457545638084	1393.75	-0.572493851184845	
1396.875	0.0839935466647148	1396.875	-0.571463048458099	
1400	0.0813334509730339	1400	-0.57219535112381	
1403.125	0.0790163353085518	1403.125	-0.570030868053436	
1406.25	0.0775160491466522	1406.25	-0.568446636199951	
1409.375	0.0737396031618118	1409.375	-0.567228496074677	
1412.5	0.073994979262352	1412.5	-0.568141639232636	
1415.625	0.0712931603193283	1415.625	-0.567015528678894	
1418.75	0.0674479901790619	1418.75	-0.566577076911926	
1421.875	0.0667237713932991	1421.875	-0.569067478179932	
1425	0.065267875790596	1425	-0.565537393093109	
1428.125	0.062585212290287	1428.125	-0.561877191066742	
1431.25	0.0611074082553387	1431.25	-0.561476290225983	
1434.375	0.0574800781905651	1434.375	-0.561118364334106	
1437.5	0.0573251433670521	1437.5	-0.55953586101532	
1440.625	0.0547200217843056	1440.625	-0.559133887290955	
1443.75	0.0521379821002483	1443.75	-0.557790696620941	
1446.875	0.0491220131516457	1446.875	-0.557417571544647	
1450	0.0479985848069191	1450	-0.554371178150177	
1453.125	0.047392800450325	1453.125	-0.553221821784973	
1456.25	0.0440544225275517	1456.25	-0.552514672279358	
1459.375	0.0453755296766758	1459.375	-0.554689764976501	
1462.5	0.0401181094348431	1462.5	-0.550832211971283	
1465.625	0.0375105403363705	1465.625	-0.549788057804108	
1468.75	0.0351024568080902	1468.75	-0.550364017486572	
1471.875	0.0315983146429062	1471.875	-0.548783361911774	
1475	0.0336378365755081	1475	-0.547316253185272	
1478.125	0.0327773690223694	1478.125	-0.546516716480255	
1481.25	0.0286285113543272	1481.25	-0.547730386257172	
1484.375	0.0254901926964521	1484.375	-0.545344352722168	
1487.5	0.0247960444539785	1487.5	-0.543771982192993	
1490.625	0.0219697002321482	1490.625	-0.54166716337204	
1493.75	0.0217950884252787	1493.75	-0.540097951889038	
1496.875	0.0190477930009365	1496.875	-0.541398584842682	
1500	0.0167266372591257	1500	-0.542300522327423	
1503.125	0.0162131264805794	1503.125	-0.539216101169586	
1506.25	0.0136468727141619	1506.25	-0.531950652599335	
1509.375	0.0109788961708546	1509.375	-0.533206939697266	
1512.5	0.00965697783976793	1512.5	-0.535417139530182	
1515.625	0.00772816594690084	1515.625	-0.534889340400696	
1518.75	0.00378825864754617	1518.75	-0.533493995666504	
1521.875	0.00382517650723457	1521.875	-0.533046662807465	
1525	-0.000357894285116345	1525	-0.532776892185211	
1528.125	-0.00165382539853454	1528.125	-0.529533207416534	
1531.25	-0.00214284518733621	1531.25	-0.529077649116516	
1534.375	-0.00470005255192518	1534.375	-0.526218593120575	
1537.5	-0.00531934341415763	1537.5	-0.526514410972595	
1540.625	-0.00631160801276565	1540.625	-0.52690851688385	
1543.75	-0.00937063153833151	1543.75	-0.52346795797348	
1546.875	-0.012470425106585	1546.875	-0.521844565868378	
1550	-0.014599927701056	1550	-0.52273827791214	
