Frequency in Hz	Wool_95 Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_95 Sound Absorption Coefficient continuous	
125	0,0568992644548416	100	0,0526868516826463	
160	0,0709086060523987	103,125	0,0691218009178135	
200	0,0924750715494156	106,25	0,0544624988817987	
250	0,124783366918564	109,375	0,036037570726154	
315	0,180594012141228	112,5	0,0588540183552619	
400	0,229844957590103	115,625	0,0582958741740632	
500	0,304407566785812	118,75	0,0511825733341018	
630	0,417989104986191	121,875	0,0734093240859646	
800	0,520849287509918	125	0,0492351027321245	
1000	0,697368621826172	128,125	0,0480227793343593	
1250	0,853245317935944	131,25	0,0477318143386999	
1600	0,951695501804352	134,375	0,0301835267330228	
2000	0,996034383773804	137,5	0,0727229204176993	
2500	0,983725309371948	140,625	0,0793546996549993	
3150	0,938517212867737	143,75	0,0811061318019581	
4000	0,90919953584671	146,875	0,0508192920127961	
		150	0,0720302681682884	
		153,125	0,066576464545871	
		156,25	0,0668285802520382	
		159,375	0,0653357963134711	
		162,5	0,062405795969505	
		165,625	0,0721488747963418	
		168,75	0,0694260354246332	
		171,875	0,0823723224416467	
		175	0,0909450873897967	
		178,125	0,0746856609776787	
		181,25	0,0759876714648482	
		184,375	0,0871825392601142	
		187,5	0,0988187762162408	
		190,625	0,100971111911286	
		193,75	0,103797115865666	
		196,875	0,0990601133689842	
		200	0,08515160005433	
		203,125	0,0775471002126278	
		206,25	0,0925338189537441	
		209,375	0,0972514993998594	
		212,5	0,0843314042634757	
		215,625	0,104969162371651	
		218,75	0,100390354237295	
		221,875	0,104448168834441	
		225	0,113606607262046	
		228,125	0,1166148825878	
		231,25	0,115758709627009	
		234,375	0,12191778186267	
		237,5	0,108679320607593	
		240,625	0,103186712837495	
		243,75	0,110182628704766	
		246,875	0,128044783630724	
		250	0,131149447061577	
		253,125	0,122057844638729	
		256,25	0,126755945911442	
		259,375	0,138627927584233	
		262,5	0,129713872920177	
		265,625	0,123641155423951	
		268,75	0,131692499486861	
		271,875	0,136611606059342	
		275	0,129738138467554	
		278,125	0,140894072910186	
		281,25	0,142010007414074	
		284,375	0,142661501230104	
		287,5	0,131300780157585	
		290,625	0,144958334691418	
		293,75	0,14031458442874	
		296,875	0,147424414378628	
		300	0,151897220786545	
		303,125	0,154909574410512	
		306,25	0,164089712593168	
		309,375	0,174080487371816	
		312,5	0,189672917356436	
		315,625	0,216096441145348	
		318,75	0,21867671384477	
		321,875	0,209607654030145	
		325	0,208690474451728	
		328,125	0,215546740607951	
		331,25	0,191542871709149	
		334,375	0,18963073596404	
		337,5	0,196204475455421	
		340,625	0,18859727263244	
		343,75	0,194052433591783	
		346,875	0,191787497032048	
		350	0,19712757104325	
		353,125	0,194792030944545	
		356,25	0,185016212170944	
		359,375	0,189172992089758	
		362,5	0,197129656625333	
		365,625	0,21278555124597	
		368,75	0,19688771995404	
		371,875	0,174481859047775	
		375	0,236189266217958	
		378,125	0,224821801033656	
		381,25	0,203816479460671	
		384,375	0,235063595306742	
		387,5	0,228874845234942	
		390,625	0,219337426738881	
		393,75	0,209607933535496	
		396,875	0,212178705000057	
		400	0,217189163238071	
		403,125	0,219176727059824	
		406,25	0,232416879281029	
		409,375	0,253660410330297	
		412,5	0,255451896968561	
		415,625	0,230484110769838	
		418,75	0,254056384740794	
		421,875	0,248247237015238	
		425	0,25075007514186	
		428,125	0,252564197298224	
		431,25	0,248858797817211	
		434,375	0,253691745277189	
		437,5	0,254875762225386	
		440,625	0,260934915044999	
		443,75	0,265690854245211	
		446,875	0,271935574796509	
		450	0,253771618386182	
		453,125	0,255971145173886	
		456,25	0,247374895856022	
		459,375	0,259976622443827	
		462,5	0,268140156289762	
		465,625	0,266556202472223	
		468,75	0,269974706787047	
		471,875	0,276311961482013	
		475	0,282553673482053	
		478,125	0,290896425486036	
		481,25	0,280161968849289	
		484,375	0,291277072465923	
		487,5	0,294367313191653	
		490,625	0,296985851647784	
		493,75	0,305899896938739	
		496,875	0,307441455225286	
		500	0,297016028469017	
		503,125	0,301656181525343	
		506,25	0,30345581194554	
		509,375	0,301968840141358	
		512,5	0,312175737032045	
		515,625	0,31677899050352	
		518,75	0,319769049278672	
		521,875	0,318754328625758	
		525	0,325411329532392	
		528,125	0,319342570539259	
		531,25	0,327329972874766	
		534,375	0,330496659475403	
		537,5	0,332441774288711	
		540,625	0,333719453373429	
		543,75	0,339623393586397	
		546,875	0,336346009921902	
		550	0,341755735319063	
		553,125	0,34763749944561	
		556,25	0,347620003344475	
		559,375	0,357712144653303	
		562,5	0,359008655640607	
		565,625	0,359801156472007	
		568,75	0,365110913107883	
		571,875	0,36844729993237	
		575	0,368371803024477	
		578,125	0,375060523719756	
		581,25	0,37293001428758	
		584,375	0,374121740477504	
		587,5	0,376140153084895	
		590,625	0,381364406645131	
		593,75	0,384872319434224	
		596,875	0,38572061972892	
		600	0,388817128877985	
		603,125	0,391007724217664	
		606,25	0,395166314819788	
		609,375	0,394930247805433	
		612,5	0,397949490367344	
		615,625	0,400784405973157	
		618,75	0,402975358805458	
		621,875	0,404201038574909	
		625	0,409626151835894	
		628,125	0,411501618301614	
		631,25	0,418004449358049	
		634,375	0,420232040589421	
		637,5	0,420675275643216	
		640,625	0,422646592159077	
		643,75	0,425295210812658	
		646,875	0,430141436828098	
		650	0,429108434222021	
		653,125	0,434462097497427	
		656,25	0,438516162706812	
		659,375	0,441577031276539	
		662,5	0,440524870859213	
		665,625	0,44138816891151	
		668,75	0,446999014841695	
		671,875	0,450416416990675	
		675	0,455240350971552	
		678,125	0,458829379900524	
		681,25	0,45996818063451	
		684,375	0,461393610525184	
		687,5	0,459283431064073	
		690,625	0,465548886866757	
		693,75	0,46643247343084	
		696,875	0,468590659918103	
		700	0,47314615639477	
		703,125	0,474055050568731	
		706,25	0,47510331473234	
		709,375	0,480057271068411	
		712,5	0,484103533448331	
		715,625	0,482878186345929	
		718,75	0,482946177628123	
		721,875	0,487705099722769	
		725	0,487206098391159	
		728,125	0,493002352435022	
		731,25	0,492510724485451	
		734,375	0,495146633089964	
		737,5	0,49442037341683	
		740,625	0,502176513875937	
		743,75	0,507565206194356	
		746,875	0,504264157220031	
		750	0,505600875969638	
		753,125	0,507835234342783	
		756,25	0,511342815105963	
		759,375	0,514661938586206	
		762,5	0,512785414462292	
		765,625	0,516712058769558	
		768,75	0,518625824676099	
		771,875	0,524882658097491	
		775	0,523845614790908	
		778,125	0,526723880827166	
		781,25	0,52865083913933	
		784,375	0,532583221438724	
		787,5	0,535268140420497	
		790,625	0,536174961170975	
		793,75	0,536737739967712	
		796,875	0,535355390303153	
		800	0,537966211412552	
		803,125	0,536511594873932	
		806,25	0,539509965481598	
		809,375	0,546315658918261	
		812,5	0,542671430701413	
		815,625	0,54265837338923	
		818,75	0,547496668813412	
		821,875	0,547796290259398	
		825	0,543877570052466	
		828,125	0,545023625472529	
		831,25	0,558020589632996	
		834,375	0,55362229828923	
		837,5	0,545585410697681	
		840,625	0,542580102402955	
		843,75	0,543584989982236	
		846,875	0,536724919107559	
		850	0,530438877206847	
		853,125	0,526049850646345	
		856,25	0,525493961069696	
		859,375	0,526589578289267	
		862,5	0,519258775415163	
		865,625	0,511952187730273	
		868,75	0,504921962161357	
		871,875	0,499596572157657	
		875	0,507815138434975	
		878,125	0,50240507024367	
		881,25	0,509259797284791	
		884,375	0,519185707054512	
		887,5	0,53446267021061	
		890,625	0,540963389069852	
		893,75	0,543089571604539	
		896,875	0,558400846636154	
		900	0,567373878131493	
		903,125	0,58180046849303	
		906,25	0,590742287093709	
		909,375	0,594295432404131	
		912,5	0,602386808401688	
		915,625	0,611834182130612	
		918,75	0,61912498870601	
		921,875	0,627900087441588	
		925	0,632354708376097	
		928,125	0,633007476966935	
		931,25	0,642220044948124	
		934,375	0,645261612043344	
		937,5	0,649909351718542	
		940,625	0,653041458432671	
		943,75	0,656751467400982	
		946,875	0,660018767563957	
		950	0,66363818845905	
		953,125	0,666506986605927	
		956,25	0,670177014612278	
		959,375	0,673419060342472	
		962,5	0,675410105844353	
		965,625	0,678050906879773	
		968,75	0,678523958870563	
		971,875	0,683102889827532	
		975	0,685311968816676	
		978,125	0,687543819562465	
		981,25	0,691222713146551	
		984,375	0,691808337056497	
		987,5	0,693767175970448	
		990,625	0,695926910575899	
		993,75	0,696572452301024	
		996,875	0,698202666518772	
		1000	0,6995549982102	
		1003,125	0,701724237432958	
		1006,25	0,703538029605511	
		1009,375	0,70515389503546	
		1012,5	0,706094166880004	
		1015,625	0,706123368391791	
		1018,75	0,708627669726672	
		1021,875	0,709490157997191	
		1025	0,711839144471504	
		1028,125	0,71263749329106	
		1031,25	0,712069237666399	
		1034,375	0,714504627376069	
		1037,5	0,716825748760453	
		1040,625	0,718545067873056	
		1043,75	0,720716354154531	
		1046,875	0,723998791601432	
		1050	0,727091262464825	
		1053,125	0,728622658661325	
		1056,25	0,733763494656311	
		1059,375	0,735639671530314	
		1062,5	0,738284189146493	
		1065,625	0,743156050747122	
		1068,75	0,746562891609491	
		1071,875	0,749951678984946	
		1075	0,751757252915728	
		1078,125	0,753433756544698	
		1081,25	0,760066827524907	
		1084,375	0,760839196025075	
		1087,5	0,763154944567848	
		1090,625	0,765426349165465	
		1093,75	0,76753063558995	
		1096,875	0,77115642966142	
		1100	0,773502015932357	
		1103,125	0,775350907654071	
		1106,25	0,777678861922502	
		1109,375	0,77933968753986	
		1112,5	0,779844706131572	
		1115,625	0,783909364271501	
		1118,75	0,783684687085922	
		1121,875	0,785389522552149	
		1125	0,786806943437958	
		1128,125	0,788356963542648	
		1131,25	0,792918872494079	
		1134,375	0,793497844048458	
		1137,5	0,793277153107235	
		1140,625	0,796622525217588	
		1143,75	0,797910418487943	
		1146,875	0,800016114329661	
		1150	0,803711144063146	
		1153,125	0,80440312913316	
		1156,25	0,803568286963999	
		1159,375	0,806143723000024	
		1162,5	0,807598532525502	
		1165,625	0,81015223920212	
		1168,75	0,811113579131541	
		1171,875	0,81190430034095	
		1175	0,814252274030529	
		1178,125	0,815674622651753	
		1181,25	0,816506610266942	
		1184,375	0,819299284803197	
		1187,5	0,821298029921511	
		1190,625	0,82259873012671	
		1193,75	0,822970188301216	
		1196,875	0,825276437520141	
		1200	0,827208366027561	
		1203,125	0,828872266986471	
		1206,25	0,831145063358169	
		1209,375	0,832008510951866	
		1212,5	0,834359528026789	
		1215,625	0,834736781779494	
		1218,75	0,83649202751516	
		1221,875	0,837731925300821	
		1225	0,837991935918007	
		1228,125	0,840386795831616	
		1231,25	0,841092195631974	
		1234,375	0,841686352984968	
		1237,5	0,842458765751258	
		1240,625	0,844613963736995	
		1243,75	0,845988887263985	
		1246,875	0,847556277238953	
		1250	0,850084921660192	
		1253,125	0,850109229246337	
		1256,25	0,851996926353712	
		1259,375	0,853084285664095	
		1262,5	0,853270283917121	
		1265,625	0,854368232472836	
		1268,75	0,855280466373948	
		1271,875	0,857046477702178	
		1275	0,857536248876301	
		1278,125	0,859050911160233	
		1281,25	0,859496895148458	
		1284,375	0,860190877272548	
		1287,5	0,860466892135176	
		1290,625	0,861940441467358	
		1293,75	0,86336104534373	
		1296,875	0,865308323666695	
		1300	0,864346780331528	
		1303,125	0,865475876812488	
		1306,25	0,86712193339188	
		1309,375	0,869083104547442	
		1312,5	0,870438027916294	
		1315,625	0,871060752048091	
		1318,75	0,873868414899327	
		1321,875	0,874817758092883	
		1325	0,876069259833861	
		1328,125	0,877371640374058	
		1331,25	0,879228482311297	
		1334,375	0,880520054408149	
		1337,5	0,881658358560131	
		1340,625	0,883664917578091	
		1343,75	0,884272696521992	
		1346,875	0,886295579723171	
		1350	0,88706502938103	
		1353,125	0,887515345704584	
		1356,25	0,888658238819999	
		1359,375	0,890627328807393	
		1362,5	0,891851322590327	
		1365,625	0,892476269047646	
		1368,75	0,89368967137987	
		1371,875	0,895114226585052	
		1375	0,895460426049369	
		1378,125	0,896205972292037	
		1381,25	0,898571520778035	
		1384,375	0,899177491287027	
		1387,5	0,90044015226945	
		1390,625	0,902156079758454	
		1393,75	0,903370256954445	
		1396,875	0,904374661340585	
		1400	0,905657188288026	
		1403,125	0,906355198909213	
		1406,25	0,907069616802694	
		1409,375	0,908447960348463	
		1412,5	0,909435679129509	
		1415,625	0,910463651251883	
		1418,75	0,91112892973046	
		1421,875	0,912206592677804	
		1425	0,912820127255527	
		1428,125	0,91381881415414	
		1431,25	0,914709838361165	
		1434,375	0,915784257002275	
		1437,5	0,917489862876071	
		1440,625	0,917090978600722	
		1443,75	0,918698729133164	
		1446,875	0,919549240902696	
		1450	0,920536524589025	
		1453,125	0,921397191393738	
		1456,25	0,922248905616665	
		1459,375	0,922995344841116	
		1462,5	0,924203130796015	
		1465,625	0,924536857095136	
		1468,75	0,92568653355095	
		1471,875	0,926403918880922	
		1475	0,926674373869561	
		1478,125	0,927610232323831	
		1481,25	0,928464737535303	
		1484,375	0,929457336929688	
		1487,5	0,929203122419994	
		1490,625	0,930082324421194	
		1493,75	0,930427520453332	
		1496,875	0,930506222065813	
		1500	0,931858454439202	
		1503,125	0,932793701991349	
		1506,25	0,933443220082161	
		1509,375	0,933864985395455	
		1512,5	0,934686113418545	
		1515,625	0,935414336177948	
		1518,75	0,936539955963268	
		1521,875	0,936772735137344	
		1525	0,937631880765311	
		1528,125	0,939080943604035	
		1531,25	0,93963011658347	
		1534,375	0,940843300573412	
		1537,5	0,941303424185208	
		1540,625	0,94198049478115	
		1543,75	0,943287068757893	
		1546,875	0,944125442163266	
		1550	0,945017067608588	
		1553,125	0,945425009794721	
		1556,25	0,946598660769213	
		1559,375	0,94719551188056	
		1562,5	0,947974275548902	
		1565,625	0,94941517769677	
		1568,75	0,949509021644873	
		1571,875	0,950363814690083	
		1575	0,950774156953029	
		1578,125	0,951707082217831	
		1581,25	0,952364861979095	
		1584,375	0,953113845425115	
		1587,5	0,953852435272371	
		1590,625	0,954379168809183	
		1593,75	0,955190904643484	
		1596,875	0,955900666266718	
		1600	0,956095352409496	
		1603,125	0,956613734479818	
		1606,25	0,95724040286949	
		1609,375	0,95841615223636	
		1612,5	0,959326955962512	
		1615,625	0,959504879642177	
		1618,75	0,95967183888683	
		1621,875	0,960324395117944	
		1625	0,960841857950268	
		1628,125	0,961213359542454	
		1631,25	0,961986902947331	
		1634,375	0,961891040518498	
		1637,5	0,962211644861159	
		1640,625	0,963314562096416	
		1643,75	0,964230485818144	
		1646,875	0,964094503804394	
		1650	0,964152083211023	
		1653,125	0,964825111726234	
		1656,25	0,965262231192381	
		1659,375	0,965587404484682	
		1662,5	0,966017117792834	
		1665,625	0,966204184816383	
		1668,75	0,966448151298793	
		1671,875	0,966781704003776	
		1675	0,967623585273937	
		1678,125	0,967963388471591	
		1681,25	0,968059367201233	
		1684,375	0,969330545270104	
		1687,5	0,969699503324725	
		1690,625	0,970176819795853	
		1693,75	0,970888482523158	
		1696,875	0,971123443011921	
		1700	0,971654237859868	
		1703,125	0,971928200984327	
		1706,25	0,972753326503039	
		1709,375	0,973769747687928	
		1712,5	0,97419297495638	
		1715,625	0,974914977893185	
