Frequency in Hz	Acrylic_95 Normalized Surface Impedance continuous Re	Frequency in Hz	Acrylic_95 Normalized Surface Impedance continuous Im	
300	1,23254859447479	300	-4,65425205230713	
303,125	1,35265803337097	303,125	-4,65250682830811	
306,25	1,25692391395569	306,25	-4,34113597869873	
309,375	1,3031861782074	309,375	-4,44182872772217	
312,5	1,35663509368896	312,5	-4,32524490356445	
315,625	1,31642329692841	315,625	-4,32646656036377	
318,75	1,26401352882385	318,75	-4,31002569198608	
321,875	1,41616499423981	321,875	-4,29855918884277	
325	1,48067283630371	325	-4,33909225463867	
328,125	1,44639766216278	328,125	-4,46090364456177	
331,25	1,27048206329346	331,25	-4,40573120117188	
334,375	1,3548846244812	334,375	-4,34451532363892	
337,5	1,28221344947815	337,5	-4,33886194229126	
340,625	1,33332002162933	340,625	-4,38924503326416	
343,75	1,29744803905487	343,75	-4,25520372390747	
346,875	1,18111038208008	346,875	-4,13114833831787	
350	1,240837931633	350	-4,09082889556885	
353,125	1,06863462924957	353,125	-3,92445015907288	
356,25	1,08370184898376	356,25	-4,05495738983154	
359,375	1,09952306747437	359,375	-4,05424976348877	
362,5	1,10822308063507	362,5	-3,8257474899292	
365,625	1,14448654651642	365,625	-3,96384024620056	
368,75	1,16336464881897	368,75	-3,98152589797974	
371,875	1,30013704299927	371,875	-3,87772130966187	
375	1,16417872905731	375	-3,63405418395996	
378,125	1,15463662147522	378,125	-3,73413515090942	
381,25	1,04976713657379	381,25	-3,97030401229858	
384,375	1,09704649448395	384,375	-3,82104253768921	
387,5	1,14248192310333	387,5	-3,69049429893494	
390,625	1,16852259635925	390,625	-3,57106947898865	
393,75	1,04170966148376	393,75	-3,52426385879517	
396,875	1,03935766220093	396,875	-3,54716014862061	
400	0,985810458660126	400	-3,60899686813354	
403,125	1,05400454998016	403,125	-3,53690123558044	
406,25	1,11928272247314	406,25	-3,49380540847778	
409,375	0,975491523742676	409,375	-3,50566411018372	
412,5	1,0266078710556	412,5	-3,44623470306396	
415,625	1,19980454444885	415,625	-3,42394042015076	
418,75	1,28775763511658	418,75	-3,32222604751587	
421,875	1,22793698310852	421,875	-3,3555371761322	
425	1,1403124332428	425	-3,2491192817688	
428,125	1,04519402980804	428,125	-3,4367618560791	
431,25	1,12445735931396	431,25	-3,4578423500061	
434,375	1,26353144645691	434,375	-3,26703095436096	
437,5	1,24071002006531	437,5	-3,22489809989929	
440,625	1,15179491043091	440,625	-3,20060634613037	
443,75	1,17285418510437	443,75	-3,14124178886414	
446,875	1,12382423877716	446,875	-3,17895007133484	
450	1,13099980354309	450	-3,18091487884521	
453,125	1,11702489852905	453,125	-3,07703304290771	
456,25	1,15512835979462	456,25	-2,99341559410095	
459,375	1,13622653484344	459,375	-3,00735592842102	
462,5	1,09895157814026	462,5	-2,9717960357666	
465,625	1,07230651378632	465,625	-2,96150684356689	
468,75	1,10327279567719	468,75	-2,99856185913086	
471,875	1,11629045009613	471,875	-2,95686554908752	
475	1,03996646404266	475	-2,92881345748901	
478,125	1,04913759231567	478,125	-2,92422127723694	
481,25	1,1072781085968	481,25	-2,90829849243164	
484,375	1,1028972864151	484,375	-2,88483333587646	
487,5	1,10345160961151	487,5	-2,87406349182129	
490,625	1,06762874126434	490,625	-2,83516144752502	
493,75	1,06321156024933	493,75	-2,81731367111206	
496,875	1,08643794059753	496,875	-2,76054668426514	
500	1,09035217761993	500	-2,78140354156494	
503,125	1,0864245891571	503,125	-2,76481866836548	
506,25	1,06310153007507	506,25	-2,75401473045349	
509,375	1,06046557426453	509,375	-2,73124074935913	
512,5	1,07416701316833	512,5	-2,70602607727051	
515,625	1,08036017417908	515,625	-2,67558217048645	
518,75	1,03137230873108	518,75	-2,6555347442627	
521,875	1,02463662624359	521,875	-2,65008926391602	
525	1,04997158050537	525	-2,61502075195313	
528,125	1,06066536903381	528,125	-2,61475515365601	
531,25	1,05110275745392	531,25	-2,60332298278809	
534,375	1,05411577224731	534,375	-2,59763240814209	
537,5	1,06163549423218	537,5	-2,57920002937317	
540,625	1,04900014400482	540,625	-2,57111978530884	
543,75	1,0385799407959	543,75	-2,53025650978088	
546,875	1,06155776977539	546,875	-2,51025319099426	
550	1,03485238552094	550	-2,49143409729004	
553,125	1,04473543167114	553,125	-2,503084897995	
556,25	1,17664289474487	556,25	-2,5691249370575	
559,375	1,18585991859436	559,375	-2,57374858856201	
562,5	1,16156041622162	562,5	-2,56128287315369	
565,625	1,15288746356964	565,625	-2,57013368606567	
568,75	1,17062962055206	568,75	-2,52136778831482	
571,875	1,17653572559357	571,875	-2,50942349433899	
575	1,16244423389435	575	-2,49782919883728	
578,125	1,15874767303467	578,125	-2,49410510063171	
581,25	1,18210399150848	581,25	-2,48076415061951	
584,375	1,15862512588501	584,375	-2,44848656654358	
587,5	1,16205072402954	587,5	-2,44854068756104	
590,625	1,15516531467438	590,625	-2,43198418617249	
593,75	1,15234136581421	593,75	-2,40883350372314	
596,875	1,16000735759735	596,875	-2,40353393554688	
600	1,15863585472107	600	-2,40491056442261	
603,125	1,14619410037994	603,125	-2,36934208869934	
606,25	1,16890859603882	606,25	-2,35734677314758	
609,375	1,16002917289734	609,375	-2,31415152549744	
612,5	1,16322124004364	612,5	-2,3204779624939	
615,625	1,16601812839508	615,625	-2,29796171188354	
618,75	1,15690422058105	618,75	-2,29326224327087	
621,875	1,15868771076202	621,875	-2,26999735832214	
625	1,17042720317841	625	-2,26506805419922	
628,125	1,15691113471985	628,125	-2,24991464614868	
631,25	1,1594672203064	631,25	-2,24467873573303	
634,375	1,16271686553955	634,375	-2,228590965271	
637,5	1,17412793636322	637,5	-2,21359395980835	
640,625	1,16345393657684	640,625	-2,19678401947021	
643,75	1,15145778656006	643,75	-2,19073605537415	
646,875	1,16076719760895	646,875	-2,17791748046875	
650	1,1632673740387	650	-2,1659984588623	
653,125	1,15469038486481	653,125	-2,15906596183777	
656,25	1,15498304367065	656,25	-2,15408682823181	
659,375	1,14412438869476	659,375	-2,13446545600891	
662,5	1,15684235095978	662,5	-2,12240314483643	
665,625	1,14975881576538	665,625	-2,11691236495972	
668,75	1,15374302864075	668,75	-2,10350847244263	
671,875	1,15959501266479	671,875	-2,09260106086731	
675	1,16172993183136	675	-2,08240461349487	
678,125	1,1635537147522	678,125	-2,06216168403625	
681,25	1,15724921226501	681,25	-2,04913139343262	
684,375	1,15996384620667	684,375	-2,04388332366943	
687,5	1,1625292301178	687,5	-2,02232313156128	
690,625	1,16075623035431	690,625	-2,01259875297546	
693,75	1,16978466510773	693,75	-2,00972890853882	
696,875	1,17303144931793	696,875	-1,99610483646393	
700	1,15930378437042	700	-1,99504590034485	
703,125	1,15128684043884	703,125	-1,98810744285583	
706,25	1,1544349193573	706,25	-1,95912170410156	
709,375	1,1571170091629	709,375	-1,9539281129837	
712,5	1,14425027370453	712,5	-1,94586288928986	
715,625	1,15576696395874	715,625	-1,93507730960846	
718,75	1,16141426563263	718,75	-1,91563951969147	
721,875	1,15180444717407	721,875	-1,91837596893311	
725	1,15992414951324	725	-1,91004073619843	
728,125	1,16261577606201	728,125	-1,8942928314209	
731,25	1,14527034759521	731,25	-1,89086270332336	
734,375	1,15365183353424	734,375	-1,87942838668823	
737,5	1,15631651878357	737,5	-1,87263011932373	
740,625	1,15339326858521	740,625	-1,85686564445496	
743,75	1,15414643287659	743,75	-1,84894871711731	
746,875	1,15188586711884	746,875	-1,84841859340668	
750	1,15592575073242	750	-1,82457828521729	
753,125	1,16116440296173	753,125	-1,81941699981689	
756,25	1,16011989116669	756,25	-1,81332588195801	
759,375	1,14894902706146	759,375	-1,80570685863495	
762,5	1,15739488601685	762,5	-1,790442943573	
765,625	1,15936374664307	765,625	-1,78513097763062	
768,75	1,17187309265137	768,75	-1,76635754108429	
771,875	1,15778076648712	771,875	-1,75139462947845	
775	1,16305768489838	775	-1,75768041610718	
778,125	1,17405211925507	778,125	-1,74364602565765	
781,25	1,16569805145264	781,25	-1,73517394065857	
784,375	1,16034615039825	784,375	-1,72390019893646	
787,5	1,17573213577271	787,5	-1,71375977993011	
790,625	1,16537225246429	790,625	-1,70431470870972	
793,75	1,17338693141937	793,75	-1,70184648036957	
796,875	1,16693675518036	796,875	-1,68644452095032	
800	1,16984915733337	800	-1,68149876594543	
803,125	1,17500948905945	803,125	-1,69000649452209	
806,25	1,16858577728271	806,25	-1,68925523757935	
809,375	1,17165243625641	809,375	-1,6757378578186	
812,5	1,17422151565552	812,5	-1,66046571731567	
815,625	1,18622422218323	815,625	-1,64802050590515	
818,75	1,17955410480499	818,75	-1,63943517208099	
821,875	1,17822337150574	821,875	-1,63335227966309	
825	1,17049145698547	825	-1,62218225002289	
828,125	1,18044900894165	828,125	-1,61387264728546	
831,25	1,19104778766632	831,25	-1,60741150379181	
834,375	1,18866920471191	834,375	-1,60666692256927	
837,5	1,1820056438446	837,5	-1,60827255249023	
840,625	1,18978381156921	840,625	-1,60208332538605	
843,75	1,18457496166229	843,75	-1,58550918102264	
846,875	1,18185222148895	846,875	-1,58586609363556	
850	1,18525862693787	850	-1,55646991729736	
853,125	1,18714547157288	853,125	-1,56068861484528	
856,25	1,19955551624298	856,25	-1,56539964675903	
859,375	1,20297336578369	859,375	-1,55818152427673	
862,5	1,19452810287476	862,5	-1,54780435562134	
865,625	1,19483458995819	865,625	-1,54005718231201	
868,75	1,19938445091248	868,75	-1,54013574123383	
871,875	1,19374632835388	871,875	-1,53354823589325	
875	1,19142484664917	875	-1,52709865570068	
878,125	1,20800971984863	878,125	-1,51236057281494	
881,25	1,2023332118988	881,25	-1,50983655452728	
884,375	1,30134057998657	884,375	-1,52028584480286	
887,5	1,30815172195435	887,5	-1,51427006721497	
890,625	1,30316197872162	890,625	-1,51036846637726	
893,75	1,30294489860535	893,75	-1,50558567047119	
896,875	1,30085861682892	896,875	-1,49321842193604	
900	1,29943835735321	900	-1,4910808801651	
903,125	1,29711735248566	903,125	-1,48242270946503	
906,25	1,30627870559692	906,25	-1,47142434120178	
909,375	1,3086302280426	909,375	-1,46792244911194	
912,5	1,29964685440063	912,5	-1,45797204971313	
915,625	1,30862200260162	915,625	-1,45061063766479	
918,75	1,31338906288147	918,75	-1,44098877906799	
921,875	1,29920864105225	921,875	-1,43465638160706	
925	1,3041250705719	925	-1,42712080478668	
928,125	1,30319917201996	928,125	-1,42680370807648	
931,25	1,30160558223724	931,25	-1,42621612548828	
934,375	1,30410265922546	934,375	-1,42113196849823	
937,5	1,29528594017029	937,5	-1,41730046272278	
940,625	1,29945039749146	940,625	-1,40556728839874	
943,75	1,30498886108398	943,75	-1,39815497398376	
946,875	1,30693459510803	946,875	-1,39309620857239	
950	1,30785942077637	950	-1,39215111732483	
953,125	1,30422723293304	953,125	-1,38120031356812	
956,25	1,30805432796478	956,25	-1,373988032341	
959,375	1,30793976783752	959,375	-1,36758613586426	
962,5	1,30447483062744	962,5	-1,36289179325104	
965,625	1,30958020687103	965,625	-1,35956037044525	
968,75	1,31089091300964	968,75	-1,36130118370056	
971,875	1,3052841424942	971,875	-1,35225689411163	
975	1,30397069454193	975	-1,34311091899872	
978,125	1,30543875694275	978,125	-1,34427499771118	
981,25	1,30421495437622	981,25	-1,33356547355652	
984,375	1,30498349666595	984,375	-1,33487010002136	
987,5	1,30845904350281	987,5	-1,33329105377197	
990,625	1,30637717247009	990,625	-1,32682979106903	
993,75	1,30288875102997	993,75	-1,32899045944214	
996,875	1,30623960494995	996,875	-1,31998944282532	
1000	1,30515336990356	1000	-1,31467831134796	
1003,125	1,30665707588196	1003,125	-1,31360709667206	
1006,25	1,30737245082855	1006,25	-1,30681705474854	
1009,375	1,30624401569366	1009,375	-1,30670094490051	
1012,5	1,30235993862152	1012,5	-1,30710363388062	
1015,625	1,30910003185272	1015,625	-1,29742109775543	
1018,75	1,29825913906097	1018,75	-1,29477047920227	
1021,875	1,30206394195557	1021,875	-1,2968578338623	
1025	1,29662394523621	1025	-1,29337656497955	
1028,125	1,29887557029724	1028,125	-1,29012334346771	
1031,25	1,29499113559723	1031,25	-1,2918461561203	
1034,375	1,29504239559174	1034,375	-1,29179215431213	
1037,5	1,28641057014465	1037,5	-1,28529703617096	
1040,625	1,28622794151306	1040,625	-1,28589498996735	
1043,75	1,28274130821228	1043,75	-1,28329527378082	
1046,875	1,28215146064758	1046,875	-1,28683948516846	
1050	1,27413856983185	1050	-1,28518867492676	
1053,125	1,26953542232513	1053,125	-1,29295742511749	
1056,25	1,25833606719971	1056,25	-1,28941559791565	
1059,375	1,25923132896423	1059,375	-1,28076660633087	
1062,5	1,25345826148987	1062,5	-1,28400015830994	
1065,625	1,23649322986603	1065,625	-1,28309834003448	
1068,75	1,23259592056274	1068,75	-1,27942383289337	
1071,875	1,22505247592926	1071,875	-1,27979874610901	
1075	1,21327972412109	1075	-1,27283108234406	
1078,125	1,20048010349274	1078,125	-1,27072334289551	
1081,25	1,195347905159	1081,25	-1,26480329036713	
1084,375	1,18200302124023	1084,375	-1,25632464885712	
1087,5	1,16686832904816	1087,5	-1,24682533740997	
1090,625	1,1574809551239	1090,625	-1,23987054824829	
1093,75	1,1462230682373	1093,75	-1,23063337802887	
1096,875	1,12759912014008	1096,875	-1,21978855133057	
1100	1,1193950176239	1100	-1,21028101444244	
1103,125	1,10752642154694	1103,125	-1,19245660305023	
1106,25	1,10923624038696	1106,25	-1,16805326938629	
1109,375	1,0951863527298	1109,375	-1,1519113779068	
1112,5	1,08283972740173	1112,5	-1,14788377285004	
1115,625	1,08307147026062	1115,625	-1,12881350517273	
1118,75	1,07896864414215	1118,75	-1,10569965839386	
1121,875	1,07768332958221	1121,875	-1,08841323852539	
1125	1,07697856426239	1125	-1,07659363746643	
1128,125	1,07758688926697	1128,125	-1,06068849563599	
1131,25	1,07803344726563	1131,25	-1,0381920337677	
1134,375	1,08215224742889	1134,375	-1,0280659198761	
1137,5	1,08424282073975	1137,5	-1,01329958438873	
1140,625	1,08504986763	1140,625	-1,0033905506134	
1143,75	1,08976638317108	1143,75	-0,987328827381134	
1146,875	1,09044098854065	1146,875	-0,976041257381439	
1150	1,09867811203003	1150	-0,97070300579071	
1153,125	1,10454154014587	1153,125	-0,963058352470398	
1156,25	1,11066102981567	1156,25	-0,95381224155426	
1159,375	1,11493837833405	1159,375	-0,942591965198517	
1162,5	1,12064182758331	1162,5	-0,936333298683167	
1165,625	1,12455344200134	1165,625	-0,928883612155914	
1168,75	1,12204551696777	1168,75	-0,927881956100464	
1171,875	1,12148439884186	1171,875	-0,91918009519577	
1175	1,1274950504303	1175	-0,916209936141968	
1178,125	1,12784218788147	1178,125	-0,911583662033081	
1181,25	1,13186347484589	1181,25	-0,904631316661835	
1184,375	1,13158547878265	1184,375	-0,898040175437927	
1187,5	1,13287365436554	1187,5	-0,892785608768463	
1190,625	1,13485205173492	1190,625	-0,881819307804108	
1193,75	1,13474273681641	1193,75	-0,87378853559494	
1196,875	1,13335788249969	1196,875	-0,866455793380737	
1200	1,13027727603912	1200	-0,861286401748657	
1203,125	1,13078045845032	1203,125	-0,851261675357819	
1206,25	1,1291092634201	1206,25	-0,849498569965363	
1209,375	1,13353192806244	1209,375	-0,840173125267029	
1212,5	1,13431882858276	1212,5	-0,828403651714325	
1215,625	1,13225388526917	1215,625	-0,82483571767807	
1218,75	1,13213801383972	1218,75	-0,813579797744751	
1221,875	1,13498818874359	1221,875	-0,803612411022186	
1225	1,13262271881104	1225	-0,798622250556946	
1228,125	1,14434456825256	1228,125	-0,785208880901337	
1231,25	1,14743268489838	1231,25	-0,782887041568756	
1234,375	1,14802193641663	1234,375	-0,774000644683838	
1237,5	1,15012323856354	1237,5	-0,765783429145813	
1240,625	1,14855909347534	1240,625	-0,757505655288696	
1243,75	1,15762281417847	1243,75	-0,747393429279327	
1246,875	1,16085171699524	1246,875	-0,745423138141632	
1250	1,16514408588409	1250	-0,736527681350708	
1253,125	1,16914546489716	1253,125	-0,732959926128387	
1256,25	1,17210042476654	1256,25	-0,730178594589233	
1259,375	1,17760097980499	1259,375	-0,725480794906616	
1262,5	1,18076574802399	1262,5	-0,710834622383118	
1265,625	1,18132889270782	1265,625	-0,711885750293732	
1268,75	1,18600285053253	1268,75	-0,707750856876373	
1271,875	1,18872797489166	1271,875	-0,70204085111618	
1275	1,18916928768158	1275	-0,698355793952942	
1278,125	1,19387400150299	1278,125	-0,694854557514191	
1281,25	1,19600784778595	1281,25	-0,687988102436066	
1284,375	1,19955861568451	1284,375	-0,684855580329895	
1287,5	1,20057332515717	1287,5	-0,679835975170136	
1290,625	1,20182120800018	1290,625	-0,674908995628357	
1293,75	1,20789003372192	1293,75	-0,672685444355011	
1296,875	1,21226227283478	1296,875	-0,664006471633911	
1300	1,21338725090027	1300	-0,659811556339264	
1303,125	1,2163507938385	1303,125	-0,659406960010529	
1306,25	1,2194265127182	1306,25	-0,655599534511566	
1309,375	1,21718859672546	1309,375	-0,652613997459412	
1312,5	1,22103035449982	1312,5	-0,651283204555511	
1315,625	1,2246435880661	1315,625	-0,645975112915039	
1318,75	1,22962760925293	1318,75	-0,642025291919708	
1321,875	1,22940981388092	1321,875	-0,638041853904724	
1325	1,23304557800293	1325	-0,637766301631927	
1328,125	1,23729085922241	1328,125	-0,632074356079102	
1331,25	1,23702120780945	1331,25	-0,628620028495789	
1334,375	1,23736178874969	1334,375	-0,628114819526672	
1337,5	1,2380166053772	1337,5	-0,62508088350296	
1340,625	1,24163699150085	1340,625	-0,620378017425537	
1343,75	1,24362671375275	1343,75	-0,617590665817261	
1346,875	1,24298882484436	1346,875	-0,616039991378784	
1350	1,24659597873688	1350	-0,610954940319061	
1353,125	1,24617958068848	1353,125	-0,610059261322021	
1356,25	1,24543190002441	1356,25	-0,609351515769959	
1359,375	1,24841964244843	1359,375	-0,605167508125305	
1362,5	1,25188791751862	1362,5	-0,601418137550354	
1365,625	1,25248897075653	1365,625	-0,602556645870209	
1368,75	1,25541520118713	1368,75	-0,598068296909332	
1371,875	1,2600177526474	1371,875	-0,592468619346619	
1375	1,2582813501358	1375	-0,590345919132233	
1378,125	1,25883674621582	1378,125	-0,590594828128815	
1381,25	1,25963568687439	1381,25	-0,587110638618469	
1384,375	1,26167941093445	1384,375	-0,584203541278839	
1387,5	1,26325154304504	1387,5	-0,583111822605133	
1390,625	1,2646632194519	1390,625	-0,580824673175812	
1393,75	1,26660406589508	1393,75	-0,579839825630188	
1396,875	1,26664245128632	1396,875	-0,577881455421448	
1400	1,26686787605286	1400	-0,577105164527893	
1403,125	1,26803851127625	1403,125	-0,57380348443985	
1406,25	1,27007853984833	1406,25	-0,571353793144226	
1409,375	1,27010881900787	1409,375	-0,568618178367615	
1412,5	1,27191054821014	1412,5	-0,569396376609802	
1415,625	1,27178990840912	1415,625	-0,568332135677338	
1418,75	1,27094161510468	1418,75	-0,56719446182251	
1421,875	1,2714067697525	1421,875	-0,569660842418671	
1425	1,27163350582123	1425	-0,565476775169373	
1428,125	1,27142202854156	1428,125	-0,561886727809906	
1431,25	1,27159631252289	1431,25	-0,561430215835571	
1434,375	1,26959264278412	1434,375	-0,561109721660614	
1437,5	1,27133464813232	1437,5	-0,55941778421402	
1440,625	1,26915407180786	1440,625	-0,559406757354736	
1443,75	1,26799380779266	1443,75	-0,557856738567352	
1446,875	1,2655303478241	1446,875	-0,55752432346344	
1450	1,26375210285187	1450	-0,555020332336426	
1453,125	1,26329731941223	1453,125	-0,55388879776001	
1456,25	1,25829374790192	1456,25	-0,552692353725433	
1459,375	1,25850033760071	1459,375	-0,55542516708374	
1462,5	1,2534157037735	1462,5	-0,549032092094421	
1465,625	1,25103318691254	1465,625	-0,547916114330292	
1468,75	1,24598252773285	1468,75	-0,547533273696899	
1471,875	1,24069905281067	1471,875	-0,543960690498352	
1475	1,24145150184631	1475	-0,541912794113159	
1478,125	1,23850619792938	1478,125	-0,538909733295441	
1481,25	1,23090469837189	1481,25	-0,537376880645752	
1484,375	1,22751212120056	1484,375	-0,530470252037048	
1487,5	1,22562503814697	1487,5	-0,525938808917999	
1490,625	1,221311211586	1490,625	-0,518544554710388	
1493,75	1,2211434841156	1493,75	-0,513558626174927	
1496,875	1,21579563617706	1496,875	-0,509533643722534	
1500	1,21185302734375	1500	-0,503958940505981	
1503,125	1,21197009086609	1503,125	-0,496917366981506	
1506,25	1,21347522735596	1506,25	-0,484418362379074	
1509,375	1,21082305908203	1509,375	-0,479349583387375	
1512,5	1,20815563201904	1512,5	-0,476900547742844	
1515,625	1,20698273181915	1515,625	-0,470192939043045	
1518,75	1,20581924915314	1518,75	-0,463427364826202	
1521,875	1,20728170871735	1521,875	-0,458759188652039	
1525	1,2052845954895	1525	-0,451833307743073	
1528,125	1,20752501487732	1528,125	-0,445251435041428	
1531,25	1,20848405361176	1531,25	-0,440979838371277	
1534,375	1,20948135852814	1534,375	-0,433732330799103	
1537,5	1,21115279197693	1537,5	-0,429821252822876	
1540,625	1,21175217628479	1540,625	-0,426534742116928	
1543,75	1,2131130695343	1543,75	-0,420252054929733	
1546,875	1,21373605728149	1546,875	-0,414373606443405	
1550	1,21386229991913	1550	-0,410800188779831	
1553,125	1,21636176109314	1553,125	-0,405719846487045	
1556,25	1,21686589717865	1556,25	-0,40481024980545	
1559,375	1,21709334850311	1559,375	-0,398102045059204	
1562,5	1,21991729736328	1562,5	-0,394876599311829	
1565,625	1,22072577476501	1565,625	-0,391212373971939	
1568,75	1,22117841243744	1568,75	-0,385780572891235	
1571,875	1,22223043441772	1571,875	-0,383711785078049	
1575	1,22120928764343	1575	-0,381161063909531	
1578,125	1,22174334526062	1578,125	-0,377126455307007	
1581,25	1,22019338607788	1581,25	-0,373508661985397	
1584,375	1,22161185741425	1584,375	-0,369802743196487	
1587,5	1,2224235534668	1587,5	-0,366038680076599	
1590,625	1,22166788578033	1590,625	-0,36395189166069	
1593,75	1,22194600105286	1593,75	-0,359650880098343	
1596,875	1,21921980381012	1596,875	-0,355547040700912	
1600	1,21974217891693	1600	-0,352058589458466	
1603,125	1,2190226316452	1603,125	-0,346555113792419	
1606,25	1,22004175186157	1606,25	-0,344673156738281	
1609,375	1,21764743328094	1609,375	-0,336871206760406	
1612,5	1,21852469444275	1612,5	-0,331592559814453	
1615,625	1,21926331520081	1615,625	-0,326155006885529	
1618,75	1,21736931800842	1618,75	-0,320388287305832	
1621,875	1,2206643819809	1621,875	-0,317542493343353	
1625	1,22324800491333	1625	-0,309806972742081	
1628,125	1,22429442405701	1628,125	-0,304816842079163	
1631,25	1,22588884830475	1631,25	-0,299301147460938	
1634,375	1,22806632518768	1634,375	-0,297855883836746	
1637,5	1,22963392734528	1637,5	-0,29186025261879	
1640,625	1,23124969005585	1640,625	-0,292631417512894	
1643,75	1,23115289211273	1643,75	-0,290334045886993	
1646,875	1,23459041118622	1646,875	-0,287947684526443	
1650	1,23636329174042	1650	-0,284494459629059	
1653,125	1,23722314834595	1653,125	-0,282262474298477	
1656,25	1,23924541473389	1656,25	-0,281671047210693	
1659,375	1,23723697662354	1659,375	-0,278484523296356	
1662,5	1,23805999755859	1662,5	-0,275075048208237	
1665,625	1,23873722553253	1665,625	-0,272637724876404	
1668,75	1,23661863803864	1668,75	-0,26845571398735	
1671,875	1,23309445381165	1671,875	-0,264150708913803	
1675	1,23489105701447	1675	-0,263695001602173	
1678,125	1,2332478761673	1678,125	-0,259363055229187	
1681,25	1,23487544059753	1681,25	-0,256408393383026	
1684,375	1,23424959182739	1684,375	-0,252733170986176	
1687,5	1,23302030563354	1687,5	-0,246724635362625	
1690,625	1,23453283309937	1690,625	-0,243528485298157	
1693,75	1,23278546333313	1693,75	-0,239008605480194	
1696,875	1,23383975028992	1696,875	-0,237003609538078	
1700	1,23244285583496	1700	-0,233919128775597	
1703,125	1,23392581939697	1703,125	-0,229865744709969	
1706,25	1,23527765274048	1706,25	-0,22592593729496	
1709,375	1,23484086990356	1709,375	-0,223174214363098	
1712,5	1,23678612709045	1712,5	-0,218539237976074	
1715,625	1,23692524433136	1715,625	-0,214246153831482	
1718,75	1,237921833992	1718,75	-0,209824070334435	
1721,875	1,23679757118225	1721,875	-0,207856804132462	
1725	1,23816549777985	1725	-0,205177783966064	
1728,125	1,23749625682831	1728,125	-0,201742097735405	
1731,25	1,23890507221222	1731,25	-0,196536511182785	
1734,375	1,2407214641571	1734,375	-0,192972555756569	
1737,5	1,23938417434692	1737,5	-0,190243870019913	
