Frequency in Hz	Acrylic_95 Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_95 Sound Reflection Factor continuous Im	
684.375	0.511480808258057	684.375	-0.462265253067017	
687.5	0.506628036499023	687.5	-0.461384564638138	
690.625	0.504380822181702	690.625	-0.461635857820511	
693.75	0.503877758979797	693.75	-0.459525436162949	
696.875	0.500825524330139	696.875	-0.458532094955444	
700	0.500323116779327	700	-0.461666524410248	
703.125	0.498569935560226	703.125	-0.463395565748215	
706.25	0.491863429546356	706.25	-0.462070763111115	
709.375	0.49070480465889	709.375	-0.461322337388992	
712.5	0.488501578569412	712.5	-0.46417424082756	
715.625	0.486223995685577	715.625	-0.461179852485657	
718.75	0.481761366128922	718.75	-0.459309607744217	
721.875	0.482143610715866	721.875	-0.461679190397263	
725	0.48038324713707	725	-0.459501832723618	
728.125	0.476696968078613	728.125	-0.458375066518784	
731.25	0.475326657295227	731.25	-0.462452322244644	
734.375	0.472820401191711	734.375	-0.460054069757462	
737.5	0.471260666847229	737.5	-0.459178030490875	
740.625	0.467314958572388	740.625	-0.459332972764969	
743.75	0.465403228998184	743.75	-0.458855509757996	
746.875	0.465188205242157	746.875	-0.459390550851822	
750	0.459471434354782	750	-0.457453936338425	
753.125	0.458416491746902	753.125	-0.455942243337631	
756.25	0.456865251064301	756.25	-0.455937802791595	
759.375	0.4544817507267	759.375	-0.458385050296783	
762.5	0.451047271490097	762.5	-0.455581218004227	
765.625	0.449811697006226	765.625	-0.454836845397949	
768.75	0.445742309093475	768.75	-0.450770944356918	
771.875	0.44123563170433	771.875	-0.453529387712479	
775	0.443103611469269	775	-0.452528774738312	
778.125	0.440168172121048	778.125	-0.448999613523483	
781.25	0.437559694051743	781.25	-0.450631529092789	
784.375	0.434384942054749	784.375	-0.451346129179001	
787.5	0.432722240686417	787.5	-0.446827858686447	
790.625	0.429679304361343	790.625	-0.448886275291443	
793.75	0.429549187421799	793.75	-0.446685194969177	
796.875	0.425193607807159	796.875	-0.447349965572357	
800	0.424113541841507	800	-0.446276396512985	
803.125	0.42663237452507	803.125	-0.445513039827347	
806.25	0.42602276802063	806.25	-0.447108924388886	
809.375	0.422753065824509	809.375	-0.445427864789963	
812.5	0.418998003005981	812.5	-0.443714648485184	
815.625	0.416660606861115	815.625	-0.439733177423477	
818.75	0.413956880569458	818.75	-0.440814793109894	
821.875	0.412283509969711	821.875	-0.440702319145203	
825	0.408787488937378	825	-0.441860496997833	
828.125	0.407401561737061	828.125	-0.43861535191536	
831.25	0.406578898429871	831.25	-0.435349643230438	
834.375	0.40619295835495	834.375	-0.435904204845428	
837.5	0.406070232391357	837.5	-0.437762826681137	
840.625	0.405097514390945	840.625	-0.435240864753723	
843.75	0.400353312492371	843.75	-0.435208380222321	
846.875	0.400215208530426	846.875	-0.435949921607971	
850	0.392811179161072	850	-0.432475656270981	
853.125	0.394088357686996	853.125	-0.432362377643585	
856.25	0.396432906389236	856.25	-0.42955207824707	
859.375	0.394872426986694	859.375	-0.428011804819107	
862.5	0.391393810510635	862.5	-0.429250985383987	
865.625	0.389397233724594	865.625	-0.428443759679794	
868.75	0.389848828315735	868.75	-0.427262991666794	
871.875	0.387588918209076	871.875	-0.428108721971512	
875	0.385671377182007	875	-0.428096115589142	
878.125	0.383456349372864	878.125	-0.422297209501266	
881.25	0.382224142551422	881.25	-0.423523813486099	
884.375	0.394976139068604	884.375	-0.399684071540833	
887.5	0.394231885671616	887.5	-0.397416055202484	
890.625	0.392767608165741	890.625	-0.398211091756821	
893.75	0.391587734222412	893.75	-0.39775887131691	
896.875	0.388366520404816	896.875	-0.396939814090729	
900	0.387693166732788	900	-0.39705303311348	
903.125	0.385331153869629	903.125	-0.396670639514923	
906.25	0.383678436279297	906.25	-0.393218100070953	
909.375	0.383096069097519	909.375	-0.39225298166275	
912.5	0.379652351140976	912.5	-0.393299341201782	
915.625	0.378902345895767	915.625	-0.390263468027115	
918.75	0.377134829759598	918.75	-0.387977004051209	
921.875	0.373904913663864	921.875	-0.390669733285904	
925	0.372657299041748	925	-0.388561308383942	
928.125	0.372467637062073	928.125	-0.388748615980148	
931.25	0.372130751609802	931.25	-0.389066338539124	
934.375	0.371194332838058	934.375	-0.387836784124374	
937.5	0.369173735380173	937.5	-0.389524608850479	
940.625	0.366812229156494	940.625	-0.387043803930283	
943.75	0.365699291229248	943.75	-0.384752690792084	
946.875	0.364713966846466	946.875	-0.383632272481918	
950	0.364602386951447	950	-0.383285701274872	
953.125	0.361460268497467	953.125	-0.382753610610962	
956.25	0.360202938318253	956.25	-0.380872070789337	
959.375	0.358627468347549	959.375	-0.380049824714661	
962.5	0.357017397880554	962.5	-0.3802669942379	
965.625	0.356892675161362	965.625	-0.378572374582291	
968.75	0.357493132352829	968.75	-0.378488391637802	
971.875	0.354527324438095	971.875	-0.378627866506577	
975	0.352109998464584	975	-0.377690643072128	
978.125	0.352597922086716	978.125	-0.377492785453796	
981.25	0.349808424711227	981.25	-0.376298666000366	
984.375	0.350235462188721	984.375	-0.376293897628784	
987.5	0.350338190793991	987.5	-0.375223606824875	
990.625	0.348467499017715	990.625	-0.374818474054337	
993.75	0.34850138425827	993.75	-0.375977963209152	
996.875	0.346777319908142	996.875	-0.373875737190247	
1000	0.345323204994202	1000	-0.373376190662384	
1003.125	0.34527912735939	1003.125	-0.372853845357895	
1006.25	0.343726336956024	1006.25	-0.371691018342972	
1009.375	0.343532919883728	1009.375	-0.371949434280396	
1012.5	0.34306326508522	1012.5	-0.372958332300186	
1015.625	0.3416907787323	1015.625	-0.369886189699173	
1018.75	0.339431256055832	1018.75	-0.372144669294357	
1021.875	0.340509295463562	1021.875	-0.371521234512329	
1025	0.33884459733963	1025	-0.372339129447937	
1028.125	0.338381439447403	1028.125	-0.371298730373383	
1031.25	0.33822363615036	1031.25	-0.372512668371201	
1034.375	0.338217943906784	1034.375	-0.372491955757141	
1037.5	0.335313111543655	1037.5	-0.3736512362957	
1040.625	0.335434049367905	1040.625	-0.373786896467209	
1043.75	0.334259837865829	1043.75	-0.374261051416397	
1046.875	0.335054069757462	1046.875	-0.374943882226944	
1050	0.333431094884872	1050	-0.376699477434158	
1053.125	0.334693908691406	1053.125	-0.379025787115097	
1056.25	0.332117468118668	1056.25	-0.38133305311203	
1059.375	0.330051183700562	1059.375	-0.379796475172043	
1062.5	0.329998970031738	1062.5	-0.381760537624359	
1065.625	0.327192723751068	1065.625	-0.385996222496033	
1068.75	0.325643330812454	1068.75	-0.386450558900833	
1071.875	0.32458969950676	1071.875	-0.388480365276337	
1075	0.320945084095001	1075	-0.390516489744186	
1078.125	0.318404525518417	1078.125	-0.393604695796967	
1081.25	0.316014260053635	1081.25	-0.394063919782639	
1084.375	0.311615467071533	1084.375	-0.396348893642426	
1087.5	0.306590139865875	1087.5	-0.398991018533707	
1090.625	0.303139597177505	1090.625	-0.400474816560745	
1093.75	0.298703759908676	1093.75	-0.402119666337967	
1096.875	0.292517364025116	1096.875	-0.405611753463745	
1100	0.288389474153519	1100	-0.40636533498764	
1103.125	0.281151801347733	1103.125	-0.406730473041534	
1106.25	0.274331897497177	1106.25	-0.401860594749451	
1109.375	0.266995221376419	1109.375	-0.402998298406601	
1112.5	0.263475298881531	1112.5	-0.40590962767601	
1115.625	0.257822722196579	1115.625	-0.402184814214706	
1118.75	0.25010359287262	1118.75	-0.398832470178604	
1121.875	0.244672626256943	1121.875	-0.395685106515884	
1125	0.24099437892437	1125	-0.393427580595016	
1128.125	0.236381664872169	1128.125	-0.389856725931168	
1131.25	0.229796811938286	1131.25	-0.384795904159546	
1134.375	0.227728083729744	1134.375	-0.38131046295166	
1137.5	0.223867699503899	1137.5	-0.377333432435989	
1140.625	0.221157237887383	1140.625	-0.374803245067596	
1143.75	0.217600464820862	1143.75	-0.369651675224304	
1146.875	0.214503809809685	1146.875	-0.366753578186035	
1150	0.214965298771858	1150	-0.363102614879608	
1153.125	0.2142214179039	1153.125	-0.359579801559448	
1156.25	0.213122248649597	1156.25	-0.355591744184494	
1159.375	0.211056411266327	1159.375	-0.351618707180023	
1162.5	0.210753932595253	1162.5	-0.34847816824913	
1165.625	0.209696680307388	1165.625	-0.345531314611435	
1168.75	0.208788633346558	1168.75	-0.345963716506958	
1171.875	0.206267178058624	1171.875	-0.343902319669724	
1175	0.206998273730278	1175	-0.341507762670517	
1178.125	0.205835983157158	1178.125	-0.340225845575333	
1181.25	0.205003142356873	1181.25	-0.337347596883774	
1184.375	0.203165397047997	1184.375	-0.335707604885101	
1187.5	0.202099740505219	1187.5	-0.333987832069397	
1190.625	0.199710354208946	1190.625	-0.330566614866257	
1193.75	0.197560623288155	1193.75	-0.328452855348587	
1196.875	0.195257127285004	1196.875	-0.326843470335007	
1200	0.193060830235481	1200	-0.326251298189163	
1203.125	0.19056698679924	1203.125	-0.32337412238121	
1206.25	0.189644575119019	1206.25	-0.323325723409653	
1209.375	0.188439294695854	1209.375	-0.319588124752045	
1212.5	0.185618415474892	1212.5	-0.316089928150177	
1215.625	0.184116795659065	1215.625	-0.315614223480225	
1218.75	0.181194737553596	1218.75	-0.312439173460007	
1221.875	0.179476752877235	1221.875	-0.308846056461334	
1225	0.177526697516441	1225	-0.307998925447464	
1228.125	0.177587538957596	1228.125	-0.301148235797882	
1231.25	0.177918538451195	1231.25	-0.299705266952515	
1234.375	0.175909861922264	1234.375	-0.296945869922638	
1237.5	0.17453034222126	1237.5	-0.293997555971146	
1240.625	0.172058165073395	1240.625	-0.291902899742126	
1243.75	0.172362700104713	1243.75	-0.286690831184387	
1246.875	0.172869578003883	1246.875	-0.285332918167114	
1250	0.172080010175705	1250	-0.281637609004974	
1253.125	0.172464430332184	1253.125	-0.279626429080963	
1256.25	0.172719284892082	1256.25	-0.278100699186325	
1259.375	0.173314318060875	1259.375	-0.275415271520615	
1262.5	0.17097307741642	1262.5	-0.270226657390594	
1265.625	0.171381399035454	1265.625	-0.270423114299774	
1268.75	0.171893328428268	1268.75	-0.268111824989319	
1271.875	0.171468555927277	1271.875	-0.265753865242004	
1275	0.170794814825058	1275	-0.264520555734634	
1278.125	0.171483039855957	1278.125	-0.262411952018738	
1281.25	0.17065717279911	1281.25	-0.259825110435486	
1284.375	0.171086028218269	1284.375	-0.258091032505035	
1287.5	0.170330733060837	1287.5	-0.25631457567215	
1290.625	0.169675320386887	1290.625	-0.254513651132584	
1293.75	0.171101078391075	1293.75	-0.252543479204178	
1296.875	0.170662224292755	1296.875	-0.248924225568771	
1300	0.170151084661484	1300	-0.247378244996071	
1303.125	0.170997202396393	1303.125	-0.246644273400307	
1306.25	0.171185433864594	1306.25	-0.244824707508087	
1309.375	0.169876784086227	1309.375	-0.244340986013412	
1312.5	0.170815765857697	1312.5	-0.243145614862442	
1315.625	0.170887187123299	1315.625	-0.24075148999691	
1318.75	0.171671152114868	1318.75	-0.238518789410591	
1321.875	0.170817077159882	1321.875	-0.237306490540504	
1325	0.17190919816494	1325	-0.23650586605072	
1328.125	0.172138527035713	1328.125	-0.233885541558266	
1331.25	0.1713857203722	1331.25	-0.232846930623055	
1334.375	0.171395972371101	1334.375	-0.232621520757675	
1337.5	0.171019658446312	1337.5	-0.231535270810127	
1340.625	0.171268865466118	1340.625	-0.229353174567223	
1343.75	0.171371683478355	1343.75	-0.228091925382614	
1346.875	0.170876204967499	1346.875	-0.227720007300377	
1350	0.171068072319031	1350	-0.225425511598587	
1353.125	0.170768201351166	1353.125	-0.225218206644058	
1356.25	0.17039780318737	1356.25	-0.225132346153259	
1359.375	0.170572564005852	1359.375	-0.223242372274399	
1362.5	0.170988023281097	1362.5	-0.221406608819962	
1365.625	0.1713887155056	1365.625	-0.221659332513809	
1368.75	0.171501278877258	1368.75	-0.219692945480347	
1371.875	0.171957418322563	1371.875	-0.217073172330856	
1375	0.171020850539207	1375	-0.216706588864326	
1378.125	0.171243295073509	1378.125	-0.216686502099037	
1381.25	0.170875117182732	1381.25	-0.215427652001381	
1384.375	0.171012669801712	1384.375	-0.214131727814674	
1387.5	0.17132331430912	1387.5	-0.21350309252739	
1390.625	0.17137223482132	1390.625	-0.212520524859428	
1393.75	0.171821385622025	1393.75	-0.21186363697052	
1396.875	0.171490505337715	1396.875	-0.211228847503662	
1400	0.171427100896835	1400	-0.210940256714821	
1403.125	0.171227753162384	1403.125	-0.209675624966621	
1406.25	0.171459078788757	1406.25	-0.208534628152847	
1409.375	0.170997008681297	1409.375	-0.207649141550064	
1412.5	0.171710669994354	1412.5	-0.207589566707611	
1415.625	0.171489030122757	1415.625	-0.207268044352531	
1418.75	0.171020582318306	1418.75	-0.207047402858734	
1421.875	0.171594202518463	1421.875	-0.207761272788048	
1425	0.170949220657349	1425	-0.206375271081924	
1428.125	0.170268103480339	1428.125	-0.205252632498741	
1431.25	0.170246720314026	1431.25	-0.205075427889824	
1434.375	0.169543996453285	1434.375	-0.20531302690506	
1437.5	0.169820070266724	1437.5	-0.204468965530396	
1440.625	0.169111773371696	1440.625	-0.204836025834084	
1443.75	0.168471559882164	1443.75	-0.204530417919159	
1446.875	0.167614042758942	1446.875	-0.20484185218811	
1450	0.166607767343521	1450	-0.2043287307024	
1453.125	0.166266649961472	1453.125	-0.204036638140678	
1456.25	0.164424225687981	1456.25	-0.204497903585434	
1459.375	0.164959743618965	1459.375	-0.205358564853668	
1462.5	0.16219288110733	1462.5	-0.204126998782158	
1465.625	0.161214411258698	1465.625	-0.204165861010551	
1468.75	0.15947388112545	1468.75	-0.204906329512596	
1471.875	0.15709725022316	1471.875	-0.204626306891441	
1475	0.156996369361877	1475	-0.203811883926392	
1478.125	0.155493229627609	1478.125	-0.203310996294022	
1481.25	0.152667045593262	1481.25	-0.204104259610176	
1484.375	0.150324866175652	1484.375	-0.202345639467239	
1487.5	0.148903533816338	1487.5	-0.201123118400574	
1490.625	0.146160528063774	1490.625	-0.199320927262306	
1493.75	0.145257204771042	1493.75	-0.197628170251846	
1496.875	0.142721980810165	1496.875	-0.197135508060455	
1500	0.140405103564262	1500	-0.195854127407074	
1503.125	0.139267459511757	1503.125	-0.193362906575203	
1506.25	0.137741506099701	1506.25	-0.188704997301102	
1509.375	0.13597783446312	1509.375	-0.187336876988411	
1512.5	0.13463106751442	1512.5	-0.186895757913589	
1515.625	0.133131995797157	1515.625	-0.184684380888939	
1518.75	0.13163623213768	1518.75	-0.182437226176262	
1521.875	0.131427884101868	1521.875	-0.18052314221859	
1525	0.129624679684639	1525	-0.178328260779381	
1528.125	0.129424497485161	1528.125	-0.175592571496964	
1531.25	0.129123494029045	1531.25	-0.173892572522163	
1534.375	0.128397956490517	1534.375	-0.17109988629818	
1537.5	0.12842820584774	1537.5	-0.169422969222069	
1540.625	0.128163859248161	1540.625	-0.168132945895195	
1543.75	0.127748057246208	1543.75	-0.165633499622345	
1546.875	0.127132937312126	1546.875	-0.163385808467865	
1550	0.126671746373177	1550	-0.162053167819977	
1553.125	0.126878350973129	1553.125	-0.159830763936043	
1556.25	0.12693727016449	1556.25	-0.159425407648087	
1559.375	0.12609438598156	1559.375	-0.156918793916702	
1562.5	0.12669762969017	1562.5	-0.155342116951942	
1565.625	0.12650154531002	1565.625	-0.153879150748253	
1568.75	0.125943586230278	1568.75	-0.151808604598045	
1571.875	0.1260596960783	1571.875	-0.150902971625328	
1575	0.12534536421299	1575	-0.150091350078583	
1578.125	0.125016763806343	1578.125	-0.148522704839706	
1581.25	0.123971082270145	1581.25	-0.147376522421837	
1584.375	0.124024219810963	1584.375	-0.145812258124352	
1587.5	0.12384881824255	1587.5	-0.144304275512695	
1590.625	0.123303145170212	1590.625	-0.143619790673256	
1593.75	0.122868649661541	1593.75	-0.141975119709969	
1596.875	0.121335975825787	1596.875	-0.140773072838783	
1600	0.121103145182133	1600	-0.139395996928215	
1603.125	0.120161987841129	1603.125	-0.137408405542374	
1606.25	0.120320022106171	1606.25	-0.136574938893318	
1609.375	0.118484415113926	1609.375	-0.133906409144402	
1612.5	0.118199355900288	1612.5	-0.131798639893532	
1615.625	0.117853388190269	1615.625	-0.129645064473152	
1618.75	0.116475984454155	1618.75	-0.127660617232323	
1621.875	0.117415189743042	1621.875	-0.126204654574394	
1625	0.117550745606422	1625	-0.122968263924122	
1628.125	0.117413341999054	1628.125	-0.120949491858482	
1631.25	0.117439642548561	1631.25	-0.118672296404839	
1634.375	0.118120975792408	1634.375	-0.117892749607563	
1637.5	0.118103019893169	1637.5	-0.115440770983696	
1640.625	0.118798591196537	1640.625	-0.11557075381279	
1643.75	0.118528507649899	1643.75	-0.114703565835953	
1646.875	0.119600176811218	1646.875	-0.113447673618793	
1650	0.119933165609837	1650	-0.111955933272839	
1653.125	0.12004179507494	1653.125	-0.111021190881729	
1656.25	0.120754063129425	1656.25	-0.110598921775818	
1659.375	0.119680300354958	1659.375	-0.109579548239708	
1662.5	0.119667507708073	1662.5	-0.10819973051548	
1665.625	0.119694881141186	1665.625	-0.107205249369144	
1668.75	0.118492521345615	1668.75	-0.10580512881279	
1671.875	0.116740673780441	1671.875	-0.104479938745499	
1675	0.117389179766178	1675	-0.10413932800293	
1678.125	0.116361729800701	1678.125	-0.102623231709003	
1681.25	0.116722196340561	1681.25	-0.101338900625706	
1684.375	0.116154223680496	1684.375	-0.0999786034226418	
1687.5	0.11515411734581	1687.5	-0.0977659150958061	
1690.625	0.115464441478252	1690.625	-0.0964002832770348	
1693.75	0.114405564963818	1693.75	-0.0947984904050827	
1696.875	0.114646650850773	1696.875	-0.0939332991838455	
1700	0.113849647343159	1700	-0.0928523316979408	
1703.125	0.11409505456686	1703.125	-0.0911575481295586	
1706.25	0.11430461704731	1706.25	-0.089519776403904	
1709.375	0.113917946815491	1709.375	-0.0884853452444077	
1712.5	0.11431448161602	1712.5	-0.0865335464477539	
1715.625	0.114042721688747	1715.625	-0.084854394197464	
1718.75	0.114101327955723	1718.75	-0.0830604806542397	
1721.875	0.113519541919231	1721.875	-0.0823771432042122	
1725	0.113857977092266	1725	-0.0812346786260605	
1728.125	0.113351821899414	1728.125	-0.0799439400434494	
1731.25	0.113537050783634	1731.25	-0.077815867960453	
1734.375	0.114001594483852	1734.375	-0.0763028264045715	
