Frequency in Hz	Silk_94 Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_94 Sound Absorption Coefficient continuous	
		2653,125	0,799889211715642	
		2656,25	0,798700466631305	
		2659,375	0,799111469423441	
		2662,5	0,800179389215562	
		2665,625	0,800059277281945	
		2668,75	0,801807301332877	
		2671,875	0,800728155083107	
		2675	0,8005765872528	
		2678,125	0,801065254084021	
		2681,25	0,800323251211653	
		2684,375	0,80020786209645	
		2687,5	0,800775318176093	
		2690,625	0,801143573667819	
		2693,75	0,801277123820256	
		2696,875	0,802087703066204	
		2700	0,802066437397787	
		2703,125	0,801787931824007	
		2706,25	0,803158201154322	
		2709,375	0,802651837750116	
		2712,5	0,801631175078098	
		2715,625	0,802346107781371	
		2718,75	0,80362430604205	
		2721,875	0,804193753540246	
		2725	0,803159666573188	
		2728,125	0,802344858619506	
		2731,25	0,803185829747627	
		2734,375	0,804659878375886	
		2737,5	0,804764806961641	
		2740,625	0,804149203036292	
		2743,75	0,802870019586317	
		2746,875	0,804154923928816	
		2750	0,805611510066638	
		2753,125	0,804353135994428	
		2756,25	0,804491394019769	
		2759,375	0,804902842995675	
		2762,5	0,805805076224849	
		2765,625	0,805587189353112	
		2768,75	0,804131309869121	
		2771,875	0,805757784594694	
		2775	0,805917446889077	
		2778,125	0,806618046989806	
		2781,25	0,806204652722171	
		2784,375	0,806839828651833	
		2787,5	0,807813682367097	
		2790,625	0,80709025622265	
		2793,75	0,806970230645699	
		2796,875	0,807141530681523	
		2800	0,807174545387565	
		2803,125	0,805940231514276	
		2806,25	0,807985803620926	
		2809,375	0,807795216094896	
		2812,5	0,807447924774579	
		2815,625	0,808067161216787	
		2818,75	0,809279009278993	
		2821,875	0,809268460061267	
		2825	0,810230361652298	
		2828,125	0,810203583376065	
		2831,25	0,81000580364036	
		2834,375	0,81126103563787	
		2837,5	0,809814329388531	
		2840,625	0,810536817944939	
		2843,75	0,812415187318237	
		2846,875	0,812126943184717	
		2850	0,812914583762622	
		2853,125	0,814007646847376	
		2856,25	0,813526004468334	
		2859,375	0,814392645535213	
		2862,5	0,814598316637706	
		2865,625	0,815640008163146	
		2868,75	0,815826477441509	
		2871,875	0,814878253606878	
		2875	0,816049835852941	
		2878,125	0,816486269217154	
		2881,25	0,81649607998517	
		2884,375	0,81707292580016	
		2887,5	0,816858155308945	
		2890,625	0,816255841763084	
		2893,75	0,816600726613869	
		2896,875	0,817698234572745	
		2900	0,818055861724906	
		2903,125	0,818199248476737	
		2906,25	0,818868355159288	
		2909,375	0,818438641684297	
		2912,5	0,81915605631128	
		2915,625	0,81912777118975	
		2918,75	0,819085986887626	
		2921,875	0,818641141959499	
		2925	0,81779902652809	
		2928,125	0,819144385855872	
		2931,25	0,819375697994045	
		2934,375	0,818223849449329	
		2937,5	0,818221635551552	
		2940,625	0,819054972649536	
		2943,75	0,819442996414432	
		2946,875	0,818822600907667	
		2950	0,818663627208342	
		2953,125	0,818767123772465	
		2956,25	0,817348554602917	
		2959,375	0,816717779638406	
		2962,5	0,819016662977285	
		2965,625	0,818116922005197	
		2968,75	0,817174803323885	
		2971,875	0,816986137118725	
		2975	0,817406598048431	
		2978,125	0,817489599726407	
		2981,25	0,818117219872623	
		2984,375	0,817273159557294	
		2987,5	0,817131901280775	
		2990,625	0,817762193816009	
		2993,75	0,817531983589405	
		2996,875	0,817323730521351	
		3000	0,817584977562545	
		3003,125	0,816320533343174	
		3006,25	0,816684794949827	
		3009,375	0,817348959730404	
		3012,5	0,817323196312692	
		3015,625	0,816256936197233	
		3018,75	0,816248227371877	
		3021,875	0,817412287894024	
		3025	0,816769618345533	
		3028,125	0,816194738089564	
		3031,25	0,815185785065609	
