Frequency in Hz	Silk_94 Sound Reflection Factor continuous Re	Frequency in Hz	Silk_94 Sound Reflection Factor continuous Im	
731,25	0,623974800109863	731,25	-0,175816535949707	
734,375	0,623252332210541	734,375	-0,175000235438347	
737,5	0,623830080032349	737,5	-0,174568235874176	
740,625	0,621180355548859	740,625	-0,174422279000282	
743,75	0,619244158267975	743,75	-0,174237608909607	
746,875	0,620832502841949	746,875	-0,175708740949631	
750	0,620442867279053	750	-0,175343751907349	
753,125	0,620174646377563	753,125	-0,173963233828545	
756,25	0,619280517101288	756,25	-0,173087805509567	
759,375	0,617144763469696	759,375	-0,171284943819046	
762,5	0,618795692920685	762,5	-0,170725509524345	
765,625	0,618030309677124	765,625	-0,170386746525764	
768,75	0,617716491222382	768,75	-0,172809183597565	
771,875	0,616185069084167	771,875	-0,172494724392891	
775	0,61703759431839	775	-0,170267015695572	
778,125	0,615616083145142	778,125	-0,169448584318161	
781,25	0,615175485610962	781,25	-0,170784279704094	
784,375	0,613745331764221	784,375	-0,171342715620995	
787,5	0,61361825466156	787,5	-0,1723992228508	
790,625	0,613722324371338	790,625	-0,171734318137169	
793,75	0,613614737987518	793,75	-0,169491440057755	
796,875	0,613584518432617	796,875	-0,168043047189713	
800	0,612776577472687	800	-0,168340057134628	
803,125	0,61388486623764	803,125	-0,165970370173454	
806,25	0,613566219806671	806,25	-0,168191909790039	
809,375	0,611226558685303	809,375	-0,171294823288918	
812,5	0,612245976924896	812,5	-0,167034327983856	
815,625	0,611944556236267	815,625	-0,164725884795189	
818,75	0,610622227191925	818,75	-0,167653441429138	
821,875	0,609188318252563	821,875	-0,165609762072563	
825	0,609963059425354	825	-0,159841194748878	
828,125	0,609351456165314	828,125	-0,161252677440643	
831,25	0,604392468929291	831,25	-0,156279042363167	
834,375	0,606523334980011	834,375	-0,164826273918152	
837,5	0,608734667301178	837,5	-0,165932387113571	
840,625	0,607995986938477	840,625	-0,165249034762383	
843,75	0,60704094171524	843,75	-0,165648385882378	
846,875	0,610725581645966	846,875	-0,165460750460625	
850	0,611774444580078	850	-0,164504334330559	
853,125	0,612014830112457	853,125	-0,159673765301704	
856,25	0,607616722583771	856,25	-0,158258363604546	
859,375	0,605056941509247	859,375	-0,159589260816574	
862,5	0,606318175792694	862,5	-0,160210981965065	
865,625	0,607481479644775	865,625	-0,159302935004234	
868,75	0,60964447259903	868,75	-0,158619239926338	
871,875	0,608906865119934	871,875	-0,160945132374763	
875	0,607687473297119	875	-0,158455401659012	
878,125	0,607406198978424	878,125	-0,15912327170372	
881,25	0,606849730014801	881,25	-0,160465449094772	
884,375	0,605215549468994	884,375	-0,117386646568775	
887,5	0,601678311824799	887,5	-0,115853190422058	
890,625	0,601980566978455	890,625	-0,117448374629021	
893,75	0,606537938117981	893,75	-0,118143811821938	
896,875	0,604338586330414	896,875	-0,119060046970844	
900	0,604412972927094	900	-0,115908518433571	
903,125	0,601229250431061	903,125	-0,116280570626259	
906,25	0,6018106341362	906,25	-0,114870868623257	
909,375	0,604968369007111	909,375	-0,114196918904781	
912,5	0,605637967586517	912,5	-0,117761582136154	
915,625	0,604327261447906	915,625	-0,117449022829533	
918,75	0,602627575397491	918,75	-0,115971878170967	
921,875	0,599668920040131	921,875	-0,113855183124542	
925	0,599755942821503	925	-0,113594330847263	
928,125	0,602786898612976	928,125	-0,111694037914276	
931,25	0,598966479301453	931,25	-0,115336589515209	
934,375	0,599418878555298	934,375	-0,11398807913065	
937,5	0,598737955093384	937,5	-0,114534072577953	
940,625	0,59893935918808	940,625	-0,113181494176388	
943,75	0,598592817783356	943,75	-0,115227423608303	
946,875	0,597935318946838	946,875	-0,114836953580379	
950	0,597330570220947	950	-0,113343000411987	
953,125	0,597130417823792	953,125	-0,11140126734972	
956,25	0,59569525718689	956,25	-0,111522257328033	
959,375	0,594954550266266	959,375	-0,113178633153439	
962,5	0,595740973949432	962,5	-0,113778367638588	
965,625	0,595206201076508	965,625	-0,112854957580566	
968,75	0,596591889858246	968,75	-0,111710838973522	
971,875	0,594180226325989	971,875	-0,113151460886002	
975	0,593601047992706	975	-0,112026803195477	
978,125	0,593352973461151	978,125	-0,111633345484734	
981,25	0,591182112693787	981,25	-0,111687056720257	
984,375	0,592387437820435	984,375	-0,111813150346279	
987,5	0,591938376426697	987,5	-0,111428432166576	
990,625	0,591055750846863	990,625	-0,11091024428606	
993,75	0,592055916786194	993,75	-0,113272577524185	
996,875	0,591565430164337	996,875	-0,112080551683903	
1000	0,591385245323181	1000	-0,113037832081318	
1003,125	0,590386629104614	1003,125	-0,111792303621769	
1006,25	0,589510202407837	1006,25	-0,111741982400417	
1009,375	0,588590204715729	1009,375	-0,112646527588367	
1012,5	0,588461458683014	1012,5	-0,111345835030079	
1015,625	0,589304327964783	1015,625	-0,111202843487263	
1018,75	0,587490260601044	1018,75	-0,113861091434956	
1021,875	0,587370812892914	1021,875	-0,112497732043266	
1025	0,585907638072968	1025	-0,113637618720531	
1028,125	0,586051046848297	1028,125	-0,112651258707047	
