Frequency in Hz	Wool_93 Sound Reflection Factor continuous Re	Frequency in Hz	Wool_93 Sound Reflection Factor continuous Im	
709,375	0,502351939678192	709,375	-0,431380063295364	
712,5	0,496543198823929	712,5	-0,433448433876038	
715,625	0,497947126626968	715,625	-0,432374745607376	
718,75	0,49653035402298	718,75	-0,432945728302002	
721,875	0,493636697530746	721,875	-0,431572198867798	
725	0,492549300193787	725	-0,432541161775589	
728,125	0,489049136638641	728,125	-0,430742114782333	
731,25	0,488549947738647	731,25	-0,431234329938889	
734,375	0,48641437292099	734,375	-0,430449664592743	
737,5	0,48558646440506	737,5	-0,431003630161285	
740,625	0,480951845645905	740,625	-0,429037392139435	
743,75	0,47709795832634	743,75	-0,427881062030792	
746,875	0,475180804729462	746,875	-0,43147224187851	
750	0,473677158355713	750	-0,431103229522705	
753,125	0,472927689552307	753,125	-0,429149597883224	
756,25	0,470747083425522	756,25	-0,427913308143616	
759,375	0,468564838171005	759,375	-0,42508864402771	
762,5	0,46876734495163	762,5	-0,426080346107483	
765,625	0,466304361820221	765,625	-0,424887359142303	
768,75	0,46183305978775	768,75	-0,426771402359009	
771,875	0,458522737026215	771,875	-0,425289511680603	
775	0,459263831377029	775	-0,424248158931732	
778,125	0,456727921962738	778,125	-0,422205448150635	
781,25	0,453692674636841	781,25	-0,423033237457275	
784,375	0,450283408164978	784,375	-0,422271251678467	
787,5	0,447275668382645	787,5	-0,422569751739502	
790,625	0,446019232273102	790,625	-0,421859979629517	
793,75	0,446278691291809	793,75	-0,4198157787323	
796,875	0,445800244808197	796,875	-0,419532865285873	
800	0,443343251943588	800	-0,419161826372147	
803,125	0,443494111299515	803,125	-0,418181151151657	
806,25	0,439904123544693	806,25	-0,418819755315781	
809,375	0,432791322469711	809,375	-0,418807625770569	
812,5	0,43653529882431	812,5	-0,416388869285584	
815,625	0,43583807349205	815,625	-0,41461381316185	
818,75	0,430299162864685	818,75	-0,414466947317123	
821,875	0,429989367723465	821,875	-0,412166625261307	
825	0,433810412883759	825	-0,409341335296631	
828,125	0,430465757846832	828,125	-0,408887177705765	
831,25	0,427482277154922	831,25	-0,398167878389359	
834,375	0,420722514390945	834,375	-0,40636995434761	
837,5	0,421168893575668	837,5	-0,409418731927872	
840,625	0,419769108295441	840,625	-0,408917993307114	
843,75	0,416494846343994	843,75	-0,406854420900345	
846,875	0,418100893497467	846,875	-0,408442795276642	
850	0,417587459087372	850	-0,408197343349457	
853,125	0,418675690889359	853,125	-0,404795795679092	
856,25	0,416705012321472	856,25	-0,400353521108627	
859,375	0,413024306297302	859,375	-0,397711008787155	
862,5	0,411583840847015	862,5	-0,398830562829971	
865,625	0,411530882120132	865,625	-0,398848205804825	
868,75	0,412049829959869	868,75	-0,398848176002502	
871,875	0,408622950315475	871,875	-0,399421513080597	
875	0,407995462417603	875	-0,395044893026352	
878,125	0,405826359987259	878,125	-0,395524382591248	
881,25	0,403356641530991	881,25	-0,393941253423691	
884,375	0,392798721790314	884,375	-0,394591450691223	
887,5	0,39046385884285	887,5	-0,391124725341797	
890,625	0,388020634651184	890,625	-0,39180514216423	
893,75	0,388397336006165	893,75	-0,394763350486755	
896,875	0,385601073503494	896,875	-0,393356531858444	
900	0,385945558547974	900	-0,391008049249649	
903,125	0,382944971323013	903,125	-0,389141619205475	
906,25	0,382217824459076	906,25	-0,388615489006042	
909,375	0,382980972528458	909,375	-0,389322131872177	
912,5	0,379922032356262	912,5	-0,390535026788712	
915,625	0,377955049276352	915,625	-0,389518707990646	
918,75	0,376668184995651	918,75	-0,387212485074997	
921,875	0,37526872754097	921,875	-0,383899956941605	
925	0,374199151992798	925	-0,383064776659012	
928,125	0,375527322292328	928,125	-0,38343819975853	
931,25	0,370300859212875	931,25	-0,382802456617355	
934,375	0,370305776596069	934,375	-0,38195788860321	
937,5	0,368509918451309	937,5	-0,381321638822556	
940,625	0,368127137422562	940,625	-0,380193442106247	
943,75	0,365595102310181	943,75	-0,38080421090126	
946,875	0,36442232131958	946,875	-0,379790991544724	
950	0,363515228033066	950	-0,377929538488388	
953,125	0,363425016403198	953,125	-0,376303255558014	
956,25	0,36169895529747	956,25	-0,375136435031891	
959,375	0,359629422426224	959,375	-0,374694764614105	
962,5	0,358596742153168	962,5	-0,374843031167984	
965,625	0,357906609773636	965,625	-0,373856037855148	
968,75	0,35841765999794	968,75	-0,373504042625427	
971,875	0,355665296316147	971,875	-0,372546434402466	
975	0,355106621980667	975	-0,371195673942566	
978,125	0,354243755340576	978,125	-0,370327144861221	
981,25	0,352227181196213	981,25	-0,369155913591385	
984,375	0,352005660533905	984,375	-0,369321227073669	
987,5	0,351069569587708	987,5	-0,36819925904274	
990,625	0,350264847278595	990,625	-0,367168784141541	
993,75	0,349001526832581	993,75	-0,368367254734039	
996,875	0,348461270332336	996,875	-0,367108345031738	
1000	0,347141444683075	1000	-0,367211729288101	
1003,125	0,346825927495956	1003,125	-0,365627288818359	
1006,25	0,345765769481659	1006,25	-0,364723771810532	
1009,375	0,344226062297821	1009,375	-0,364470511674881	
1012,5	0,344227582216263	1012,5	-0,36351278424263	
1015,625	0,344307959079742	1015,625	-0,363405972719193	
1018,75	0,34148433804512	1018,75	-0,36364209651947	
1021,875	0,341985046863556	1021,875	-0,362566083669662	
1025	0,340312510728836	1025	-0,362298727035522	
1028,125	0,340326845645905	1028,125	-0,361545145511627	
1031,25	0,340673565864563	1031,25	-0,361498355865479	
1034,375	0,339437574148178	1034,375	-0,361449122428894	
1037,5	0,338659733533859	1037,5	-0,360920816659927	
1040,625	0,337981104850769	1040,625	-0,361116945743561	
1043,75	0,337932765483856	1043,75	-0,360491275787354	
1046,875	0,337587356567383	1046,875	-0,359958857297897	
1050	0,336539387702942	1050	-0,360944449901581	
1053,125	0,337135493755341	1053,125	-0,361842930316925	
1056,25	0,335681676864624	1056,25	-0,361894816160202	
1059,375	0,336310148239136	1059,375	-0,361780345439911	
1062,5	0,335896283388138	1062,5	-0,362444996833801	
1065,625	0,334470689296722	1065,625	-0,363631904125214	
1068,75	0,334307789802551	1068,75	-0,362721383571625	
1071,875	0,33401957154274	1071,875	-0,363261848688126	
1075	0,334614902734756	1075	-0,364422768354416	
1078,125	0,334326922893524	1078,125	-0,366898089647293	
1081,25	0,330749839544296	1081,25	-0,368165612220764	
1084,375	0,331454277038574	1084,375	-0,369172424077988	
1087,5	0,330950736999512	1087,5	-0,370929419994354	
1090,625	0,330504268407822	1090,625	-0,371951043605804	
1093,75	0,32976633310318	1093,75	-0,375180423259735	
1096,875	0,327387094497681	1096,875	-0,377386689186096	
1100	0,325635522603989	1100	-0,379835277795792	
1103,125	0,323270827531815	1103,125	-0,383228331804276	
1106,25	0,321789920330048	1106,25	-0,383956372737885	
1109,375	0,317717880010605	1109,375	-0,391324996948242	
1112,5	0,31660395860672	1112,5	-0,394621014595032	
1115,625	0,309757173061371	1115,625	-0,395574510097504	
1118,75	0,306945413351059	1118,75	-0,404689937829971	
1121,875	0,302685111761093	1121,875	-0,404112130403519	
1125	0,295651763677597	1125	-0,411657452583313	
1128,125	0,29135325551033	1128,125	-0,415136158466339	
1131,25	0,274520635604858	1131,25	-0,417549878358841	
1134,375	0,269437998533249	1134,375	-0,417260348796844	
1137,5	0,260018080472946	1137,5	-0,421059966087341	
1140,625	0,243064731359482	1140,625	-0,418070882558823	
1143,75	0,237189322710037	1143,75	-0,413047820329666	
1146,875	0,227667629718781	1146,875	-0,40685847401619	
1150	0,216802388429642	1150	-0,397627204656601	
1153,125	0,212961569428444	1153,125	-0,388397365808487	
1156,25	0,204875141382217	1156,25	-0,38444772362709	
1159,375	0,195387437939644	1159,375	-0,374758720397949	
1162,5	0,196701169013977	1162,5	-0,367300719022751	
1165,625	0,193244725465775	1165,625	-0,354749470949173	
1168,75	0,192950874567032	1168,75	-0,348458588123322	
1171,875	0,194475710391998	1171,875	-0,341069310903549	
1175	0,194345682859421	1175	-0,332819193601608	
1178,125	0,194405853748322	1178,125	-0,328019946813583	
1181,25	0,195999324321747	1181,25	-0,32314869761467	
1184,375	0,198020741343498	1184,375	-0,31751075387001	
1187,5	0,198131278157234	1187,5	-0,313928157091141	
1190,625	0,201397120952606	1190,625	-0,309543997049332	
1193,75	0,204944387078285	1193,75	-0,306367754936218	
1196,875	0,206422403454781	1196,875	-0,302432298660278	
1200	0,206760838627815	1200	-0,30012035369873	
1203,125	0,208798930048943	1203,125	-0,29846602678299	
1206,25	0,211157158017159	1206,25	-0,295734167098999	
1209,375	0,211980059742928	1209,375	-0,295405894517899	
1212,5	0,211951196193695	1212,5	-0,294909745454788	
1215,625	0,213787332177162	1215,625	-0,293184161186218	
1218,75	0,214055702090263	1218,75	-0,291718363761902	
1221,875	0,216141939163208	1221,875	-0,290885031223297	
1225	0,217555448412895	1225	-0,291224330663681	
1228,125	0,215396136045456	1228,125	-0,292117029428482	
1231,25	0,216250211000443	1231,25	-0,291228830814362	
1234,375	0,217671409249306	1234,375	-0,290629088878632	
1237,5	0,21648134291172	1237,5	-0,292718261480331	
1240,625	0,215388506650925	1240,625	-0,292503118515015	
1243,75	0,213897928595543	1243,75	-0,293684542179108	
1246,875	0,211625680327415	1246,875	-0,293135344982147	
1250	0,208999529480934	1250	-0,292080074548721	
1253,125	0,20696733891964	1253,125	-0,292923271656036	
1256,25	0,201824426651001	1256,25	-0,292195796966553	
1259,375	0,200658023357391	1259,375	-0,29059174656868	
1262,5	0,199060052633286	1262,5	-0,287955790758133	
1265,625	0,196645215153694	1265,625	-0,28595370054245	
1268,75	0,19316902756691	1268,75	-0,283224374055862	
1271,875	0,191320300102234	1271,875	-0,279740184545517	
1275	0,18880221247673	1275	-0,277265340089798	
1278,125	0,188228130340576	1278,125	-0,272735446691513	
1281,25	0,186986580491066	1281,25	-0,270022451877594	
1284,375	0,187274575233459	1284,375	-0,266857445240021	
1287,5	0,187028288841248	1287,5	-0,264374703168869	
1290,625	0,185772657394409	1290,625	-0,261085480451584	
1293,75	0,186104387044907	1293,75	-0,258028030395508	
1296,875	0,186284586787224	1296,875	-0,255282908678055	
1300	0,185811296105385	1300	-0,254180163145065	
1303,125	0,185282170772552	1303,125	-0,251398473978043	
1306,25	0,186478063464165	1306,25	-0,24907511472702	
1309,375	0,186574935913086	1309,375	-0,246860429644585	
1312,5	0,186023622751236	1312,5	-0,245181366801262	
1315,625	0,185689747333527	1315,625	-0,243679776787758	
1318,75	0,185393452644348	1318,75	-0,240147024393082	
1321,875	0,185386568307877	1321,875	-0,238384902477264	
1325	0,185777872800827	1325	-0,236396595835686	
1328,125	0,185379907488823	1328,125	-0,233901262283325	
1331,25	0,185234144330025	1331,25	-0,231059908866882	
1334,375	0,18412746489048	1334,375	-0,228715524077415	
1337,5	0,185686320066452	1337,5	-0,22602117061615	
1340,625	0,186823070049286	1340,625	-0,223267689347267	
1343,75	0,18842913210392	1343,75	-0,221344411373138	
1346,875	0,189203828573227	1346,875	-0,218665838241577	
1350	0,189927592873573	1350	-0,217445313930511	
1353,125	0,191553443670273	1353,125	-0,216380521655083	
1356,25	0,192389532923698	1356,25	-0,215528264641762	
1359,375	0,192981451749802	1359,375	-0,214055150747299	
1362,5	0,193381518125534	1362,5	-0,212611109018326	
1365,625	0,194000124931335	1365,625	-0,211615473031998	
1368,75	0,19511017203331	1368,75	-0,210568025708199	
1371,875	0,195322960615158	1371,875	-0,209574833512306	
1375	0,19570130109787	1375	-0,209197282791138	
1378,125	0,196362838149071	1378,125	-0,20851856470108	
1381,25	0,195521309971809	1381,25	-0,207594603300095	
1384,375	0,196581587195396	1384,375	-0,206543952226639	
1387,5	0,197215810418129	1387,5	-0,205065235495567	
1390,625	0,197367981076241	1390,625	-0,203752532601357	
1393,75	0,197337552905083	1393,75	-0,20277538895607	
1396,875	0,197442784905434	1396,875	-0,202065989375114	
1400	0,198316931724548	1400	-0,200671926140785	
1403,125	0,198555558919907	1403,125	-0,200077086687088	
1406,25	0,19839808344841	1406,25	-0,19950507581234	
1409,375	0,198277652263641	1409,375	-0,198681682348251	
1412,5	0,198734164237976	1412,5	-0,19758740067482	
1415,625	0,198498770594597	1415,625	-0,19663642346859	
1418,75	0,199087828397751	1418,75	-0,195917665958405	
1421,875	0,199727520346642	1421,875	-0,194692879915237	
1425	0,200313448905945	1425	-0,193834066390991	
1428,125	0,200045719742775	1428,125	-0,193479463458061	
1431,25	0,2007996737957	1431,25	-0,192362800240517	
1434,375	0,200929880142212	1434,375	-0,191824749112129	
1437,5	0,200671061873436	1437,5	-0,190669894218445	
1440,625	0,202361792325974	1440,625	-0,190682411193848	
1443,75	0,200370237231255	1443,75	-0,190438523888588	
1446,875	0,201327353715897	1446,875	-0,188942328095436	
1450	0,201228946447372	1450	-0,188325136899948	
1453,125	0,201319545507431	1453,125	-0,187790051102638	
1456,25	0,201196596026421	1456,25	-0,1875029951334	
1459,375	0,201360076665878	1459,375	-0,186876341700554	
1462,5	0,20117399096489	1462,5	-0,185703679919243	
1465,625	0,201011180877686	1465,625	-0,186015158891678	
1468,75	0,200211748480797	1468,75	-0,185870513319969	
1471,875	0,199671804904938	1471,875	-0,18537238240242	
1475	0,199975848197937	1475	-0,185072004795074	
1478,125	0,19906547665596	1478,125	-0,184485629200935	
1481,25	0,198847785592079	1481,25	-0,183461874723434	
1484,375	0,197351947426796	1484,375	-0,182884097099304	
1487,5	0,197242259979248	1487,5	-0,18318147957325	
1490,625	0,196344465017319	1490,625	-0,182091146707535	
1493,75	0,195437744259834	1493,75	-0,181928783655167	
1496,875	0,195684432983398	1496,875	-0,181160062551498	
1500	0,193367332220078	1500	-0,179837480187416	
1503,125	0,192790910601616	1503,125	-0,177928581833839	
1506,25	0,193158462643623	1506,25	-0,176368966698647	
1509,375	0,191089138388634	1509,375	-0,17580908536911	
1512,5	0,19066147506237	1512,5	-0,174161821603775	
1515,625	0,190366864204407	1515,625	-0,173165455460548	
1518,75	0,189958810806274	1518,75	-0,17115019261837	
1521,875	0,190390452742577	1521,875	-0,170020431280136	
1525	0,188889980316162	1525	-0,169136822223663	
1528,125	0,189165487885475	1528,125	-0,166778802871704	
1531,25	0,18888832628727	1531,25	-0,165361598134041	
1534,375	0,188992783427238	1534,375	-0,163142368197441	
1537,5	0,188466116786003	1537,5	-0,162527546286583	
1540,625	0,188979953527451	1540,625	-0,161068350076675	
1543,75	0,187912672758102	1543,75	-0,159703865647316	
1546,875	0,188653901219368	1546,875	-0,158032283186913	
1550	0,188420698046684	1550	-0,156890094280243	
1553,125	0,188681781291962	1553,125	-0,155772268772125	
1556,25	0,188524961471558	1556,25	-0,154137700796127	
1559,375	0,188649252057076	1559,375	-0,153087124228477	
1562,5	0,188825592398643	1562,5	-0,151938855648041	
1565,625	0,188651755452156	1565,625	-0,149984076619148	
1568,75	0,18891054391861	1568,75	-0,149617373943329	
1571,875	0,188745319843292	1571,875	-0,14798603951931	
1575	0,189492970705032	1575	-0,1468406021595	
1578,125	0,189336448907852	1578,125	-0,145720109343529	
1581,25	0,189415588974953	1581,25	-0,144685685634613	
1584,375	0,190124571323395	1584,375	-0,14264315366745	
1587,5	0,18988823890686	1587,5	-0,141796469688416	
1590,625	0,18988473713398	1590,625	-0,14086851477623	
1593,75	0,18997597694397	1593,75	-0,139757931232452	
1596,875	0,190557822585106	1596,875	-0,138132527470589	
1600	0,19092845916748	1600	-0,137667894363403	
1603,125	0,191151931881905	1603,125	-0,136678650975227	
1606,25	0,1917445063591	1606,25	-0,135708048939705	
1609,375	0,191922068595886	1609,375	-0,133370697498322	
1612,5	0,191400751471519	1612,5	-0,132412940263748	
1615,625	0,192035108804703	1615,625	-0,131714478135109	
1618,75	0,192677721381187	1618,75	-0,131413191556931	
1621,875	0,192998453974724	1621,875	-0,130103692412376	
1625	0,192645683884621	1625	-0,129469111561775	
1628,125	0,193473622202873	1628,125	-0,128491505980492	
1631,25	0,193352580070496	1631,25	-0,127786502242088	
1634,375	0,194013878703117	1634,375	-0,127345904707909	
1637,5	0,194115102291107	1637,5	-0,126327857375145	
1640,625	0,19471749663353	1640,625	-0,123888649046421	
1643,75	0,192733451724052	1643,75	-0,124713085591793	
1646,875	0,194320648908615	1646,875	-0,123735800385475	
1650	0,194983020424843	1650	-0,123483963310719	
1653,125	0,194621071219444	1653,125	-0,122071206569672	
1656,25	0,194386303424835	1656,25	-0,121383316814899	
1659,375	0,195005923509598	1659,375	-0,120319865643978	
1662,5	0,195130169391632	1662,5	-0,119409285485744	
1665,625	0,194748133420944	1665,625	-0,119289040565491	
1668,75	0,19527231156826	1668,75	-0,118080452084541	
1671,875	0,195350915193558	1671,875	-0,117376185953617	
1675	0,19479139149189	1675	-0,11626572906971	
1678,125	0,194835022091866	1678,125	-0,116690270602703	
1681,25	0,195829391479492	1681,25	-0,11526695638895	
1684,375	0,194644659757614	1684,375	-0,113307610154152	
1687,5	0,194536283612251	1687,5	-0,11264643073082	
1690,625	0,194588422775269	1690,625	-0,111865110695362	
1693,75	0,195011287927628	1693,75	-0,110140115022659	
1696,875	0,195087298750877	1696,875	-0,109884329140186	
1700	0,195321202278137	1700	-0,109012216329575	
1703,125	0,195414364337921	1703,125	-0,108251452445984	
1706,25	0,195634290575981	1706,25	-0,107470288872719	
1709,375	0,195012286305428	1709,375	-0,106106147170067	
1712,5	0,195526570081711	1712,5	-0,104937471449375	
1715,625	0,195609018206596	1715,625	-0,103924468159676	
1718,75	0,196072459220886	1718,75	-0,104046061635017	
1721,875	0,195835262537003	1721,875	-0,103617392480373	
1725	0,195353448390961	1725	-0,102138169109821	
1728,125	0,196455925703049	1728,125	-0,100783973932266	
1731,25	0,197307214140892	1731,25	-0,0999669209122658	
1734,375	0,197113275527954	1734,375	-0,10043228417635	
1737,5	0,196875840425491	1737,5	-0,0988228097558022	
