Frequency in Hz	Wool_93 Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_93 Normalized Surface Impedance continuous Im	
281,25	1,5105654001236	281,25	-5,40029907226563	
284,375	1,4962100982666	284,375	-5,35425233840942	
287,5	1,40972554683685	287,5	-5,46082496643066	
290,625	1,35924828052521	290,625	-5,07319307327271	
293,75	1,34978187084198	293,75	-5,10285902023315	
296,875	1,38980197906494	296,875	-5,02653026580811	
300	1,40634536743164	300	-4,95321416854858	
303,125	1,36044228076935	303,125	-4,82945585250854	
306,25	1,39449262619019	306,25	-4,74434995651245	
309,375	1,44651174545288	309,375	-4,67554044723511	
312,5	1,47328400611877	312,5	-4,50036334991455	
315,625	1,7107572555542	315,625	-4,48892545700073	
318,75	1,69927835464478	318,75	-4,43420839309692	
321,875	1,73226058483124	321,875	-4,5751805305481	
325	1,77167141437531	325	-4,63387489318848	
328,125	1,83897686004639	328,125	-4,61922788619995	
331,25	1,60391736030579	331,25	-4,61221218109131	
334,375	1,57825291156769	334,375	-4,59700632095337	
337,5	1,63304078578949	337,5	-4,57989835739136	
340,625	1,5536847114563	340,625	-4,55736923217773	
343,75	1,51924324035645	343,75	-4,43128490447998	
346,875	1,50372791290283	346,875	-4,42535591125488	
350	1,53557991981506	350	-4,39983224868774	
353,125	1,51218485832214	353,125	-4,39250516891479	
356,25	1,40961599349976	356,25	-4,34507417678833	
359,375	1,36195504665375	359,375	-4,2201247215271	
362,5	1,40336644649506	362,5	-4,1861891746521	
365,625	1,48863565921783	365,625	-4,12544059753418	
368,75	1,40025746822357	368,75	-4,15961503982544	
371,875	1,26158547401428	371,875	-4,18949794769287	
375	1,51856029033661	375	-3,93524384498596	
378,125	1,43497002124786	378,125	-3,91936802864075	
381,25	1,40888822078705	381,25	-4,06358957290649	
384,375	1,48800575733185	384,375	-3,87159466743469	
387,5	1,36945021152496	387,5	-3,77680039405823	
390,625	1,29913544654846	390,625	-3,76363134384155	
393,75	1,36452794075012	393,75	-3,91735863685608	
396,875	1,37981247901917	396,875	-3,90251851081848	
400	1,40742206573486	400	-3,88511371612549	
403,125	1,41140329837799	403,125	-3,86147236824036	
406,25	1,41488826274872	406,25	-3,73654651641846	
409,375	1,41674828529358	409,375	-3,58116817474365	
412,5	1,36099302768707	412,5	-3,49755787849426	
415,625	1,2974271774292	415,625	-3,60317730903625	
418,75	1,36836075782776	418,75	-3,50513195991516	
421,875	1,28631031513214	421,875	-3,45198678970337	
425	1,32702100276947	425	-3,46447420120239	
428,125	1,43051826953888	428,125	-3,54491972923279	
431,25	1,30913066864014	431,25	-3,43826794624329	
434,375	1,35027599334717	434,375	-3,44682836532593	
437,5	1,35634732246399	437,5	-3,43837881088257	
440,625	1,38592791557312	440,625	-3,42150259017944	
443,75	1,35256659984589	443,75	-3,34747076034546	
446,875	1,3860319852829	446,875	-3,32779431343079	
450	1,34710776805878	450	-3,40431189537048	
453,125	1,34909737110138	453,125	-3,38610339164734	
456,25	1,30835247039795	456,25	-3,39344644546509	
459,375	1,30712509155273	459,375	-3,3008873462677	
462,5	1,27944266796112	462,5	-3,21285557746887	
465,625	1,26668894290924	465,625	-3,20503902435303	
468,75	1,2849063873291	468,75	-3,20040941238403	
471,875	1,24081003665924	471,875	-3,10175037384033	
475	1,26531338691711	475	-3,08478403091431	
478,125	1,33371305465698	478,125	-3,09641766548157	
481,25	1,31087553501129	481,25	-3,13328504562378	
484,375	1,29722011089325	484,375	-3,04643249511719	
487,5	1,32716453075409	487,5	-3,05322098731995	
490,625	1,31429898738861	490,625	-3,01940774917603	
493,75	1,32529830932617	493,75	-2,97683525085449	
496,875	1,32484292984009	496,875	-2,96349763870239	
500	1,27194929122925	500	-2,96783876419067	
503,125	1,27228975296021	503,125	-2,93920230865479	
506,25	1,28047907352448	506,25	-2,93224167823792	
509,375	1,2539826631546	509,375	-2,90917181968689	
512,5	1,26560723781586	512,5	-2,85831427574158	
515,625	1,30105113983154	515,625	-2,86181640625	
518,75	1,31400191783905	518,75	-2,85195684432983	
521,875	1,26192879676819	521,875	-2,80500769615173	
525	1,27631807327271	525	-2,78065180778503	
528,125	1,27052426338196	528,125	-2,80138278007507	
531,25	1,27238631248474	531,25	-2,7589795589447	
534,375	1,27752888202667	534,375	-2,74106001853943	
537,5	1,27207958698273	537,5	-2,72136449813843	
540,625	1,26832211017609	540,625	-2,71064162254334	
543,75	1,29742479324341	543,75	-2,70398712158203	
546,875	1,24908542633057	546,875	-2,66935014724731	
550	1,26629412174225	550	-2,65780091285706	
553,125	1,26770424842834	553,125	-2,62871122360229	
556,25	1,27765691280365	556,25	-2,63519358634949	
559,375	1,29263591766357	559,375	-2,59905982017517	
562,5	1,29079139232635	562,5	-2,59044122695923	
565,625	1,27923095226288	565,625	-2,57432699203491	
568,75	1,28668177127838	568,75	-2,55368185043335	
571,875	1,29063391685486	571,875	-2,53969788551331	
575	1,27954494953156	575	-2,52771472930908	
578,125	1,29736113548279	578,125	-2,50954151153564	
581,25	1,28203344345093	581,25	-2,50220489501953	
584,375	1,27121257781982	584,375	-2,48414373397827	
587,5	1,27335667610168	587,5	-2,47361135482788	
590,625	1,2790595293045	590,625	-2,45296692848206	
593,75	1,27849638462067	593,75	-2,43381094932556	
596,875	1,27964508533478	596,875	-2,4283332824707	
600	1,26994359493256	600	-2,40332913398743	
603,125	1,27672517299652	603,125	-2,39611077308655	
606,25	1,27556681632996	606,25	-2,37497615814209	
609,375	1,27559971809387	609,375	-2,372563123703	
612,5	1,2745772600174	612,5	-2,35548758506775	
615,625	1,26858305931091	615,625	-2,33521127700806	
618,75	1,27206134796143	618,75	-2,32671284675598	
621,875	1,27596032619476	621,875	-2,321861743927	
625	1,28194117546082	625	-2,30181002616882	
628,125	1,27231240272522	628,125	-2,28242683410645	
631,25	1,28121793270111	631,25	-2,26012778282166	
634,375	1,28051149845123	634,375	-2,24745559692383	
637,5	1,27729344367981	637,5	-2,24029755592346	
640,625	1,28702902793884	640,625	-2,23752737045288	
643,75	1,27461516857147	643,75	-2,2146737575531	
646,875	1,28261649608612	646,875	-2,20070791244507	
650	1,2740832567215	650	-2,19450497627258	
653,125	1,28319001197815	653,125	-2,17971062660217	
656,25	1,28822839260101	656,25	-2,1672899723053	
659,375	1,28311765193939	659,375	-2,15041065216064	
662,5	1,28252911567688	662,5	-2,15070796012878	
665,625	1,2772411108017	665,625	-2,14040589332581	
668,75	1,28225839138031	668,75	-2,12265181541443	
671,875	1,29130554199219	671,875	-2,11557388305664	
675	1,28863322734833	675	-2,0942234992981	
678,125	1,28839886188507	678,125	-2,07871556282043	
681,25	1,28899621963501	681,25	-2,07360744476318	
684,375	1,28962552547455	684,375	-2,06696629524231	
687,5	1,28612279891968	687,5	-2,06954288482666	
690,625	1,27393198013306	690,625	-2,0368320941925	
693,75	1,28605759143829	693,75	-2,04014372825623	
696,875	1,28693759441376	696,875	-2,03101372718811	
700	1,28575694561005	700	-2,01307702064514	
703,125	1,28312838077545	703,125	-2,00560808181763	
706,25	1,28795790672302	706,25	-2,00261092185974	
709,375	1,29467129707336	709,375	-1,98910737037659	
712,5	1,28145921230316	712,5	-1,96421027183533	
715,625	1,28723073005676	715,625	-1,96979427337646	
718,75	1,28370428085327	718,75	-1,9638124704361	
721,875	1,28782892227173	721,875	-1,94991111755371	
725	1,28273916244507	725	-1,94576263427734	
728,125	1,28813219070435	728,125	-1,92894268035889	
731,25	1,28558456897736	731,25	-1,92711389064789	
734,375	1,28739559650421	734,375	-1,91712653636932	
737,5	1,28432595729828	737,5	-1,9139324426651	
740,625	1,2891571521759	740,625	-1,89218282699585	
743,75	1,2908741235733	743,75	-1,87458002567291	
746,875	1,27389621734619	746,875	-1,86944973468781	
750	1,27419233322144	750	-1,86275720596313	
753,125	1,28182375431061	753,125	-1,85789263248444	
756,25	1,28511154651642	756,25	-1,84756600856781	
759,375	1,29500317573547	759,375	-1,83574557304382	
762,5	1,29101753234863	762,5	-1,83753299713135	
765,625	1,29368793964386	765,625	-1,82605755329132	
768,75	1,28154063224792	768,75	-1,80928301811218	
771,875	1,28438258171082	771,875	-1,79421007633209	
775	1,28940153121948	775	-1,79620766639709	
778,125	1,29518294334412	778,125	-1,78370797634125	
781,25	1,28863525390625	781,25	-1,7722053527832	
784,375	1,28809595108032	784,375	-1,7576277256012	
787,5	1,28365743160248	787,5	-1,74590563774109	
790,625	1,28511393070221	790,625	-1,74012911319733	
793,75	1,29354190826416	793,75	-1,738898396492	
796,875	1,29413330554962	796,875	-1,73667407035828	
800	1,2928284406662	800	-1,72649705410004	
803,125	1,29688584804535	803,125	-1,72597348690033	
806,25	1,29023098945618	806,25	-1,71255302429199	
809,375	1,28195357322693	809,375	-1,68491697311401	
812,5	1,29576969146729	812,5	-1,69652676582336	
815,625	1,30184066295624	815,625	-1,6916686296463	
818,75	1,29559850692749	818,75	-1,67008650302887	
821,875	1,30403470993042	821,875	-1,66601479053497	
825	1,3198264837265	825	-1,67717826366425	
828,125	1,31726169586182	828,125	-1,66363763809204	
831,25	1,35451781749725	831,25	-1,63749217987061	
834,375	1,31387543678284	834,375	-1,62321078777313	
837,5	1,30303013324738	837,5	-1,62897908687592	
840,625	1,30304360389709	840,625	-1,62307107448578	
843,75	1,30630445480347	843,75	-1,60809230804443	
846,875	1,30258083343506	846,875	-1,61621236801147	
850	1,30280208587646	850	-1,61397230625153	
853,125	1,31696736812592	853,125	-1,61338293552399	
856,25	1,33077466487885	856,25	-1,59976315498352	
859,375	1,33522486686707	859,375	-1,58225393295288	
862,5	1,32898020744324	862,5	-1,57859110832214	
865,625	1,32883775234222	865,625	-1,57842218875885	
868,75	1,32959830760956	868,75	-1,58033132553101	
871,875	1,32247579097748	871,875	-1,56862163543701	
875	1,33749127388	875	-1,55980896949768	
878,125	1,33246243000031	878,125	-1,55265355110168	
881,25	1,33440864086151	881,25	-1,5413224697113	
884,375	1,31581282615662	884,375	-1,5049375295639	
887,5	1,32419896125793	887,5	-1,49138271808624	
890,625	1,31797194480896	890,625	-1,48402607440948	
893,75	1,30838787555695	893,75	-1,48996567726135	
896,875	1,3088356256485	896,875	-1,47818553447723	
900	1,3174045085907	900	-1,47564089298248	
903,125	1,31893575191498	903,125	-1,46242129802704	
906,25	1,31953847408295	906,25	-1,459104180336	
909,375	1,31838190555573	909,375	-1,46283543109894	
912,5	1,30935370922089	912,5	-1,45446789264679	
915,625	1,30958104133606	915,625	-1,44623792171478	
918,75	1,31517004966736	918,75	-1,43817913532257	
921,875	1,3238537311554	921,875	-1,42801785469055	
925	1,32481861114502	925	-1,42306625843048	
928,125	1,32582187652588	928,125	-1,42809927463531	
931,25	1,31908309459686	931,25	-1,40980136394501	
934,375	1,32185292243958	934,375	-1,40838205814362	
937,5	1,32086157798767	937,5	-1,40143871307373	
940,625	1,32387208938599	940,625	-1,39825749397278	
943,75	1,31753945350647	943,75	-1,39111280441284	
946,875	1,31877958774567	946,875	-1,38559234142303	
950	1,32317626476288	950	-1,37944686412811	
953,125	1,32822930812836	953,125	-1,37630331516266	
956,25	1,32890462875366	956,25	-1,36872243881226	
959,375	1,3266294002533	959,375	-1,36136150360107	
962,5	1,32432305812836	962,5	-1,35835957527161	
965,625	1,32620513439178	965,625	-1,35442268848419	
968,75	1,32822978496552	968,75	-1,35540401935577	
971,875	1,32629418373108	971,875	-1,34503483772278	
975	1,32950699329376	975	-1,34084630012512	
978,125	1,33064699172974	978,125	-1,33657538890839	
981,25	1,33059704303741	981,25	-1,32817184925079	
984,375	1,32967948913574	984,375	-1,3277895450592	
987,5	1,33142483234406	987,5	-1,32283663749695	
990,625	1,33311200141907	990,625	-1,31845390796661	
993,75	1,32709956169128	993,75	-1,3167884349823	
996,875	1,3299560546875	996,875	-1,31280958652496	
1000	1,32719624042511	1000	-1,30897235870361	
1003,125	1,33143353462219	1003,125	-1,30506658554077	
1006,25	1,33219516277313	1006,25	-1,30015671253204	
1009,375	1,33007395267487	1009,375	-1,29502439498901	
1012,5	1,33296656608582	1012,5	-1,29322779178619	
1015,625	1,33344042301178	1015,625	-1,29326903820038	
1018,75	1,32741022109985	1018,75	-1,2852303981781	
1021,875	1,33157634735107	1021,875	-1,28469800949097	
1025	1,32920777797699	1025	-1,27919507026672	
1028,125	1,33148014545441	1028,125	-1,27780759334564	
1031,25	1,33227908611298	1031,25	-1,27875208854675	
1034,375	1,3300746679306	1034,375	-1,27497935295105	
1037,5	1,33016121387482	1037,5	-1,27166569232941	
1040,625	1,32828772068024	1040,625	-1,27003049850464	
1043,75	1,33004534244537	1043,75	-1,26869451999664	
1046,875	1,33095788955688	1046,875	-1,26665592193604	
1050	1,32605123519897	1050	-1,26544857025146	
1053,125	1,32453680038452	1053,125	-1,26891267299652	
1056,25	1,32162773609161	1056,25	-1,26473259925842	
1059,375	1,32315576076508	1059,375	-1,26636266708374	
1062,5	1,32041776180267	1062,5	-1,26640427112579	
1065,625	1,31425094604492	1065,625	-1,26446044445038	
1068,75	1,31660783290863	1068,75	-1,26226985454559	
1071,875	1,31448495388031	1071,875	-1,26244556903839	
1075	1,31220638751984	1075	-1,2663654088974	
1078,125	1,30442416667938	1078,125	-1,27012622356415	
1081,25	1,29414582252502	1081,25	-1,26204776763916	
1084,375	1,29251706600189	1084,375	-1,26593291759491	
1087,5	1,28650546073914	1087,5	-1,26766765117645	
1090,625	1,28273975849152	1090,625	-1,26821935176849	
1093,75	1,27208054065704	1093,75	-1,2718551158905	
1096,875	1,26153433322906	1096,875	-1,26889169216156	
1100	1,25147545337677	1100	-1,26814186573029	
1103,125	1,23776364326477	1103,125	-1,26723432540894	
1106,25	1,23318958282471	1106,25	-1,26427984237671	
1109,375	1,20573365688324	1109,375	-1,26510524749756	
1112,5	1,19474768638611	1112,5	-1,26733767986298	
1115,625	1,18115711212158	1115,625	-1,25000953674316	
1118,75	1,15201389789581	1118,75	-1,25660872459412	
1121,875	1,14705526828766	1121,875	-1,24427449703217	
1125	1,11653172969818	1125	-1,2370103597641	
1128,125	1,10119378566742	1128,125	-1,23091161251068	
1131,25	1,07082140445709	1131,25	-1,19186186790466	
1134,375	1,06423878669739	1134,375	-1,17898964881897	
1137,5	1,0417103767395	1137,5	-1,16176152229309	
1140,625	1,02461040019989	1140,625	-1,11823391914368	
1143,75	1,02743446826935	1143,75	-1,09781813621521	
1146,875	1,02703630924225	1146,875	-1,06782639026642	
1150	1,030308842659	1150	-1,03078210353851	
1153,125	1,0435072183609	1153,125	-1,00845491886139	
1156,25	1,03872001171112	1156,25	-0,985733509063721	
1159,375	1,04256439208984	1159,375	-0,951350808143616	
1162,5	1,05921566486359	1162,5	-0,941556692123413	
1165,625	1,07738888263702	1165,625	-0,913477301597595	
1168,75	1,08876705169678	1168,75	-0,901864290237427	
1171,875	1,10540187358856	1171,875	-0,891454100608826	
1175	1,12056839466095	1175	-0,876015722751617	
1178,125	1,12957036495209	1178,125	-0,867113530635834	
1181,25	1,141597032547	1181,25	-0,860763311386108	
1184,375	1,15590512752533	1184,375	-0,853542149066925	
1187,5	1,16269934177399	1187,5	-0,846687495708466	
1190,625	1,17726349830627	1190,625	-0,84392237663269	
1193,75	1,19031238555908	1193,75	-0,844017803668976	
1196,875	1,20062065124512	1196,875	-0,838656187057495	
1200	1,2055846452713	1200	-0,834478259086609	
1203,125	1,21289885044098	1203,125	-0,834775328636169	
1206,25	1,22293245792389	1206,25	-0,833368897438049	
1209,375	1,2252904176712	1209,375	-0,834197044372559	
1212,5	1,226149559021	1212,5	-0,833086967468262	
1215,625	1,23328173160553	1215,625	-0,83280622959137	
1218,75	1,23658311367035	1218,75	-0,830150902271271	
1221,875	1,24264585971832	1221,875	-0,832232475280762	
1225	1,24507796764374	1225	-0,835613608360291	
1228,125	1,23873317241669	1228,125	-0,833506107330322	
1231,25	1,24223864078522	1231,25	-0,833179891109467	
1234,375	1,2464462518692	1234,375	-0,83453756570816	
1237,5	1,23995113372803	1237,5	-0,836833417415619	
1240,625	1,23799610137939	1240,625	-0,834324836730957	
1243,75	1,23258781433105	1243,75	-0,834085762500763	
1246,875	1,22873842716217	1246,875	-0,828695237636566	
1250	1,22505986690521	1250	-0,821612238883972	
1253,125	1,21918928623199	1253,125	-0,819704234600067	
1256,25	1,20959687232971	1256,25	-0,808888375759125	
1259,375	1,20998549461365	1259,375	-0,803415238857269	
1262,5	1,21124827861786	1262,5	-0,794993102550507	
1265,625	1,20960330963135	1265,625	-0,786507070064545	
1268,75	1,20689141750336	1268,75	-0,774691998958588	
1271,875	1,20885133743286	1271,875	-0,764090478420258	
1275	1,20758748054504	1275	-0,754547834396362	
1278,125	1,21384823322296	1278,125	-0,743798732757568	
1281,25	1,21558833122253	1281,25	-0,735853254795074	
1284,375	1,22136390209198	1284,375	-0,729382216930389	
1287,5	1,22482979297638	1287,5	-0,723504543304443	
1290,625	1,22730660438538	1290,625	-0,714195370674133	
1293,75	1,23289597034454	1293,75	-0,707891464233398	
1296,875	1,23762691020966	1296,875	-0,701999604701996	
1300	1,23828625679016	1300	-0,698766708374023	
1303,125	1,24141836166382	1303,125	-0,69163715839386	
1306,25	1,24774420261383	1306,25	-0,688189327716827	
1309,375	1,25138282775879	1309,375	-0,683255732059479	
1312,5	1,25268733501434	1312,5	-0,678541779518127	
1315,625	1,25420522689819	1315,625	-0,674563825130463	
1318,75	1,25886046886444	1318,75	-0,66591489315033	
1321,875	1,2614883184433	1321,875	-0,661791980266571	
1325	1,26537466049194	1325	-0,657715916633606	
1328,125	1,26813948154449	1328,125	-0,65124922990799	
1331,25	1,27197265625	1331,25	-0,644309997558594	
1334,375	1,27275586128235	1334,375	-0,637127161026001	
1337,5	1,28037643432617	1337,5	-0,632942080497742	
1340,625	1,28707921504974	1340,625	-0,627945601940155	
1343,75	1,29373729228973	1343,75	-0,625584244728088	
1346,875	1,29946184158325	1346,875	-0,620148181915283	
1350	1,30297839641571	1350	-0,618181586265564	
1353,125	1,3085070848465	1353,125	-0,617871344089508	
1356,25	1,31179440021515	1356,25	-0,616952180862427	
1359,375	1,31536424160004	1359,375	-0,614131629467011	
1362,5	1,31841266155243	1362,5	-0,61109471321106	
1365,625	1,32137167453766	1365,625	-0,609476745128632	
1368,75	1,32564437389374	1368,75	-0,608414173126221	
1371,875	1,3275842666626	1371,875	-0,606209754943848	
1375	1,3290730714798	1375	-0,605789542198181	
1378,125	1,33170568943024	1378,125	-0,60500431060791	
1381,25	1,33087146282196	1381,25	-0,601478099822998	
1384,375	1,33503830432892	1384,375	-0,600295007228851	
1387,5	1,33872556686401	1387,5	-0,597410023212433	
1390,625	1,34094524383545	1390,625	-0,594261765480042	
1393,75	1,34222400188446	1393,75	-0,591712474822998	
1396,875	1,34347653388977	1396,875	-0,590035080909729	
1400	1,3476550579071	1400	-0,587649285793304	
1403,125	1,34909188747406	1403,125	-0,586440443992615	
1406,25	1,3494713306427	1406,25	-0,584743440151215	
1409,375	1,35028851032257	1409,375	-0,58244514465332	
1412,5	1,35296964645386	1412,5	-0,580228328704834	
1415,625	1,35365271568298	1415,625	-0,57743376493454	
1418,75	1,35616433620453	1418,75	-0,576360583305359	
1421,875	1,35949778556824	1421,875	-0,57402628660202	
1425	1,36219680309296	1425	-0,572567105293274	
1428,125	1,3619726896286	1428,125	-0,571274161338806	
1431,25	1,36546170711517	1431,25	-0,569352686405182	
1434,375	1,36652910709381	1434,375	-0,568108916282654	
1437,5	1,36739385128021	1437,5	-0,564712107181549	
1440,625	1,37185323238373	1440,625	-0,567012369632721	
1443,75	1,366907954216	1443,75	-0,563698947429657	
1446,875	1,37143611907959	1446,875	-0,561011612415314	
1450	1,37199461460114	1450	-0,559241831302643	
1453,125	1,37294459342957	1453,125	-0,557939529418945	
1456,25	1,37299728393555	1456,25	-0,557013273239136	
1459,375	1,37426006793976	1459,375	-0,555560827255249	
1462,5	1,37530636787415	1462,5	-0,552189230918884	
1465,625	1,37446331977844	1465,625	-0,552806437015533	
1468,75	1,37252295017242	1468,75	-0,551373481750488	
1471,875	1,37173581123352	1471,875	-0,549342513084412	
1475	1,37293684482574	1475	-0,548938691616058	
1478,125	1,37127375602722	1478,125	-0,54619437456131	
1481,25	1,37201631069183	1481,25	-0,543185830116272	
1484,375	1,36877477169037	1484,375	-0,539727509021759	
1487,5	1,36810266971588	1487,5	-0,540377914905548	
1490,625	1,36710619926453	1490,625	-0,536335587501526	
1493,75	1,36490404605865	1493,75	-0,534755527973175	
1496,875	1,36653017997742	1496,875	-0,533025562763214	
1500	1,36203598976135	1500	-0,526612162590027	
1503,125	1,362868309021	1503,125	-0,520833849906921	
1506,25	1,36575984954834	1506,25	-0,517135739326477	
1509,375	1,36093699932098	1509,375	-0,513127207756042	
1512,5	1,36178684234619	1512,5	-0,508233726024628	
1515,625	1,36219537258148	1515,625	-0,505229651927948	
1518,75	1,36349964141846	1518,75	-0,499373883008957	
1521,875	1,36598372459412	1521,875	-0,496863692998886	
1525	1,36300671100616	1525	-0,492746293544769	
1528,125	1,36647498607635	1528,125	-0,486755132675171	
1531,25	1,36735701560974	1531,25	-0,482633829116821	
1534,375	1,37015974521637	1534,375	-0,476781815290451	
1537,5	1,36943352222443	1537,5	-0,474531292915344	
1540,625	1,37245619297028	1540,625	-0,471169114112854	
1543,75	1,37108862400055	1543,75	-0,466294705867767	
1546,875	1,37493789196014	1546,875	-0,462585389614105	
1550	1,37555527687073	1550	-0,459229409694672	
1553,125	1,37748146057129	1553,125	-0,456474006175995	
1556,25	1,3788195848465	1556,25	-0,451850980520248	
1559,375	1,38028502464294	1559,375	-0,449116468429565	
1562,5	1,38199126720428	1562,5	-0,446164280176163	
1565,625	1,38358008861542	1565,625	-0,440623432397842	
1568,75	1,38467538356781	1568,75	-0,439888447523117	
1571,875	1,38592374324799	1571,875	-0,435231268405914	
1575	1,38917124271393	1575	-0,432849228382111	
1578,125	1,38989353179932	1578,125	-0,429593175649643	
1581,25	1,39117133617401	1581,25	-0,426813364028931	
1584,375	1,39521205425262	1584,375	-0,421868085861206	
1587,5	1,39540791511536	1587,5	-0,419275969266891	
1590,625	1,39632749557495	1590,625	-0,416690200567245	
1593,75	1,39768695831299	1593,75	-0,413686215877533	
1596,875	1,40091800689697	1596,875	-0,409720301628113	
1600	1,40241253376007	1600	-0,408783465623856	
1603,125	1,40400815010071	1603,125	-0,406227797269821	
1606,25	1,40661954879761	1606,25	-0,404077231884003	
1609,375	1,40937626361847	1609,375	-0,39765989780426	
1612,5	1,40881824493408	1612,5	-0,39445835351944	
1615,625	1,41127419471741	1615,625	-0,393086075782776	
1618,75	1,41338002681732	1618,75	-0,392841845750809	
1621,875	1,41552698612213	1621,875	-0,389427989721298	
1625	1,41511976718903	1625	-0,38729390501976	
1628,125	1,4183886051178	1628,125	-0,385284870862961	
1631,25	1,41869866847992	1631,25	-0,383162498474121	
1634,375	1,42099452018738	1634,375	-0,382517427206039	
1637,5	1,42222344875336	1637,5	-0,379699766635895	
1640,625	1,42617702484131	1640,625	-0,3732550740242	
1643,75	1,41974544525146	1643,75	-0,373821914196014	
1646,875	1,42517530918121	1646,875	-0,37245711684227	
1650	1,4273065328598	1650	-0,37233179807663	
1653,125	1,42753434181213	1653,125	-0,36794114112854	
1656,25	1,42747092247009	1656,25	-0,365751564502716	
1659,375	1,43019902706146	1659,375	-0,363234013319016	
1662,5	1,43135905265808	1662,5	-0,360712796449661	
1665,625	1,43036043643951	1665,625	-0,360030651092529	
1668,75	1,43293011188507	1668,75	-0,356992185115814	
1671,875	1,43376791477203	1671,875	-0,355019837617874	
1675	1,43310046195984	1675	-0,351320385932922	
1678,125	1,43286335468292	1678,125	-0,352587968111038	
1681,25	1,43696618080139	1681,25	-0,34930607676506	
1684,375	1,43517303466797	1684,375	-0,342611044645309	
1687,5	1,43540799617767	1687,5	-0,340598851442337	
1690,625	1,43620574474335	1690,625	-0,338369131088257	
1693,75	1,43885099887848	1693,75	-0,333688348531723	
1696,875	1,4392808675766	1696,875	-0,333003491163254	
1700	1,4406703710556	1700	-0,330644845962524	
1703,125	1,44155490398407	1703,125	-0,328494399785995	
1706,25	1,44282364845276	1706,25	-0,326382607221603	
1709,375	1,44208097457886	1709,375	-0,321892857551575	
1712,5	1,44450438022614	1712,5	-0,318867087364197	
1715,625	1,44553291797638	1715,625	-0,315954208374023	
1718,75	1,44680225849152	1718,75	-0,316670507192612	
1721,875	1,44643557071686	1721,875	-0,315225571393967	
1725	1,44614946842194	1725	-0,31050306558609	
1728,125	1,45042538642883	1728,125	-0,307342976331711	
1731,25	1,45355844497681	1731,25	-0,305564820766449	
1734,375	1,4526344537735	1734,375	-0,306797534227371	
1737,5	1,45313251018524	1737,5	-0,301853001117706	
