segment_id,segment_name,lower_hz,upper_hz,equation,complexity,loss,train_rmse,validation_rmse,train_mae,validation_mae,validation_r2,n_rows_used
1,low_100_700,100.0,700.0,((log10_f - (3.8244867 / log10_f)) / ((log10_sigma * (log10_sigma / -2.0670977)) + 5.5920734)) + ((-2.3148272 / log10_k0_prime) - 0.38542268),19,0.00059961167,0.024486972382656593,0.02494189012965678,0.01885090315161275,0.01914720585310168,0.936257216173843,13600
2,midlow_700_1000,700.0,1000.0,(log10_sigma * 0.44082782) + (sqrt(log10_f + (alpha_infinity * 0.12422056)) + -4.2097273),12,0.00040409117,0.020102025923230113,0.017718207672057007,0.01309617710655995,0.012143875781719219,0.9647681773926986,6800
3,midhigh_1000_1300,1000.0,1300.0,(log10_f * (log(log10_sigma - (alpha_infinity * (-2.9149194 - log10_lambda))) * ((-8.111543 / (log10_sigma * log10_f)) - -0.5005142))) + -0.117819905,20,0.00078665203,0.028047314087693873,0.025964985555434462,0.019110079098488133,0.018209102261051182,0.889024628614292,6800
4,highlow_1300_1650,1300.0,1650.0,(((alpha_infinity + ((log10_f - log10_lambda) + (-28.154942 / log10_f))) / ((log(log10_sigma * 0.38639197) * log10_sigma) - 1.4268901)) + -1.1150055) / log10_sigma,22,0.0011526211,0.03395027708545433,0.03419259561340197,0.02498408996276895,0.025778534074836722,0.695971537060869,7650
5,high_1650_2000,1650.0,2000.0,((alpha_infinity / (log10_sigma - (log10_lambda / -1.1994302))) * 0.19234242) + -0.42596155,11,0.0014729231,0.038378682534390064,0.03480994554405252,0.026861586141506386,0.02587015824454099,0.7959151186323214,7650
6,upperlow_2000_3000,2000.0,3000.0,(log10_sigma * -0.44733673) - ((alpha_infinity * -0.10979264) + -1.799994),9,0.0017372594,0.04168045215899758,0.039273851920267326,0.028546617537817277,0.028239239583682314,0.8753930004655011,22100
7,uppermid_3000_4000,3000.0,4000.0,(((log(log10_sigma) * -2.3998213) + 3.7227952) / alpha_infinity) - 0.15969098,10,0.0020614476,0.04540317327035184,0.04252012950427323,0.028694302470053754,0.027331734309394118,0.7504014204293845,22950
8,upperhigh_4000_4950,4000.0,4950.0,(((log10_sigma * -0.08018306) - -0.37481686) / (alpha_infinity - 0.7970053)) - 0.18406624,11,0.0015610484,0.039510106174445205,0.037151557488997705,0.026162658056926625,0.024936659130846126,0.35831647734801464,21250
