frequency f in Hz; re(r) ; im(r)
970.000000;0.448366;-0.244977
971.000000;0.449163;-0.245171
972.000000;0.449348;-0.246452
973.000000;0.447395;-0.246654
974.000000;0.447770;-0.245659
975.000000;0.448395;-0.244651
976.000000;0.447307;-0.246011
977.000000;0.447697;-0.244934
978.000000;0.447260;-0.243675
979.000000;0.447462;-0.243142
980.000000;0.446589;-0.243332
981.000000;0.445774;-0.242262
982.000000;0.446457;-0.241204
983.000000;0.446350;-0.241178
984.000000;0.445242;-0.243270
985.000000;0.445591;-0.243300
986.000000;0.446789;-0.242692
987.000000;0.447193;-0.241095
988.000000;0.446167;-0.240018
989.000000;0.444677;-0.240118
990.000000;0.443748;-0.241262
991.000000;0.445326;-0.239110
992.000000;0.444221;-0.239559
993.000000;0.443436;-0.241222
994.000000;0.443096;-0.240449
995.000000;0.444567;-0.240978
996.000000;0.443026;-0.241955
997.000000;0.443522;-0.241397
998.000000;0.442926;-0.239609
999.000000;0.443424;-0.239652
1000.000000;0.443832;-0.239004
1001.000000;0.445053;-0.238928
1002.000000;0.444553;-0.237824
1003.000000;0.442791;-0.237366
1004.000000;0.442234;-0.237651
1005.000000;0.441762;-0.238923
1006.000000;0.441766;-0.238866
1007.000000;0.442332;-0.237544
1008.000000;0.442005;-0.237543
1009.000000;0.441926;-0.236982
1010.000000;0.441782;-0.236483
1011.000000;0.440830;-0.236835
1012.000000;0.441291;-0.236719
1013.000000;0.441039;-0.234983
1014.000000;0.441289;-0.235616
1015.000000;0.439865;-0.236627
1016.000000;0.439034;-0.234570
1017.000000;0.440997;-0.235071
1018.000000;0.441262;-0.235687
1019.000000;0.440011;-0.235602
1020.000000;0.439164;-0.235077
1021.000000;0.439140;-0.234418
1022.000000;0.439710;-0.232896
1023.000000;0.439587;-0.233105
1024.000000;0.439433;-0.234019
1025.000000;0.439156;-0.234747
1026.000000;0.439727;-0.232947
1027.000000;0.438028;-0.232329
1028.000000;0.438597;-0.232799
1029.000000;0.438832;-0.232508
1030.000000;0.437070;-0.232942
1031.000000;0.437297;-0.232434
1032.000000;0.437332;-0.231940
1033.000000;0.437717;-0.230801
1034.000000;0.437567;-0.231485
1035.000000;0.437476;-0.231019
1036.000000;0.436571;-0.231408
1037.000000;0.436116;-0.231542
1038.000000;0.436289;-0.230072
1039.000000;0.435561;-0.229384
1040.000000;0.436814;-0.229069
1041.000000;0.436342;-0.229797
1042.000000;0.435846;-0.230138
1043.000000;0.435376;-0.228794
1044.000000;0.434949;-0.229446
1045.000000;0.435369;-0.230023
1046.000000;0.435394;-0.230183
1047.000000;0.436339;-0.229220
1048.000000;0.435545;-0.229398
1049.000000;0.436098;-0.229308
1050.000000;0.435199;-0.228281
1051.000000;0.435299;-0.227130
1052.000000;0.434864;-0.227731
1053.000000;0.433143;-0.227264
1054.000000;0.434360;-0.227720
1055.000000;0.434080;-0.227345
1056.000000;0.433981;-0.227839
1057.000000;0.434764;-0.227594
1058.000000;0.433553;-0.226550
1059.000000;0.431838;-0.226602
1060.000000;0.432679;-0.227209
1061.000000;0.432752;-0.226080
1062.000000;0.432416;-0.225620
1063.000000;0.433025;-0.225349
1064.000000;0.433407;-0.225410
1065.000000;0.433081;-0.225108
1066.000000;0.432073;-0.226096
1067.000000;0.432123;-0.226254
1068.000000;0.432501;-0.225761
1069.000000;0.432294;-0.223858
1070.000000;0.432049;-0.223261
1071.000000;0.431989;-0.223328
1072.000000;0.433104;-0.223854
1073.000000;0.432144;-0.224154
1074.000000;0.430561;-0.224346
1075.000000;0.430830;-0.224084
1076.000000;0.431939;-0.224058
1077.000000;0.431062;-0.224445
1078.000000;0.431108;-0.223883
1079.000000;0.431293;-0.222476
1080.000000;0.430750;-0.221828
1081.000000;0.429887;-0.221592
1082.000000;0.430120;-0.223426
1083.000000;0.429552;-0.223673
1084.000000;0.428586;-0.222969
1085.000000;0.429939;-0.223044
1086.000000;0.428637;-0.223005
1087.000000;0.428915;-0.221034
1088.000000;0.429567;-0.220600
1089.000000;0.429844;-0.220244
1090.000000;0.430349;-0.221103
1091.000000;0.430102;-0.221758
1092.000000;0.428868;-0.221352
1093.000000;0.427648;-0.221354
1094.000000;0.429241;-0.220738
1095.000000;0.428740;-0.220035
1096.000000;0.428265;-0.219761
1097.000000;0.428917;-0.219694
1098.000000;0.427896;-0.219679
1099.000000;0.427764;-0.220556
1100.000000;0.428365;-0.220207
1101.000000;0.427644;-0.218317
1102.000000;0.426948;-0.217600
1103.000000;0.428303;-0.219132
1104.000000;0.428231;-0.219180
1105.000000;0.427358;-0.219884
1106.000000;0.426340;-0.219267
1107.000000;0.426003;-0.219769
1108.000000;0.427051;-0.217007
1109.000000;0.426306;-0.216320
1110.000000;0.427183;-0.216995
1111.000000;0.426758;-0.217798
1112.000000;0.426002;-0.217730
1113.000000;0.426629;-0.218099
1114.000000;0.424765;-0.216847
1115.000000;0.425545;-0.218012
1116.000000;0.425237;-0.218770
1117.000000;0.426490;-0.217659
1118.000000;0.426266;-0.216895
1119.000000;0.425825;-0.215808
1120.000000;0.425098;-0.215341
1121.000000;0.425612;-0.215850
1122.000000;0.425897;-0.215660
1123.000000;0.425246;-0.216185
1124.000000;0.425017;-0.215773
1125.000000;0.424736;-0.215528
1126.000000;0.425082;-0.216690
1127.000000;0.424893;-0.216978
1128.000000;0.424554;-0.214962
1129.000000;0.423465;-0.215218
1130.000000;0.423347;-0.215740
1131.000000;0.423517;-0.215758
1132.000000;0.425192;-0.214689
1133.000000;0.425233;-0.214226
1134.000000;0.423222;-0.214462
1135.000000;0.423005;-0.211754
1136.000000;0.423017;-0.212974
1137.000000;0.423155;-0.214524
1138.000000;0.421316;-0.214372
1139.000000;0.422179;-0.213020
1140.000000;0.423740;-0.213199
1141.000000;0.424525;-0.211925
1142.000000;0.424175;-0.212646
1143.000000;0.422849;-0.212449
1144.000000;0.422353;-0.210222
1145.000000;0.420463;-0.212532
1146.000000;0.420523;-0.212343
1147.000000;0.422008;-0.212924
1148.000000;0.422216;-0.212878
1149.000000;0.421036;-0.211677
1150.000000;0.419343;-0.211332
1151.000000;0.419691;-0.212742
1152.000000;0.420527;-0.212460
1153.000000;0.421191;-0.211104
1154.000000;0.421560;-0.211267
1155.000000;0.421070;-0.211796
1156.000000;0.422250;-0.210040
1157.000000;0.423380;-0.210435
1158.000000;0.421716;-0.211706
1159.000000;0.421998;-0.211655
1160.000000;0.422230;-0.208912
1161.000000;0.420622;-0.208189
1162.000000;0.419650;-0.209801
1163.000000;0.419394;-0.209392
1164.000000;0.422731;-0.208918
1165.000000;0.422589;-0.209013
1166.000000;0.421480;-0.210077
1167.000000;0.420671;-0.210427
1168.000000;0.420087;-0.210091
1169.000000;0.420462;-0.208382
1170.000000;0.420692;-0.208898
1171.000000;0.421103;-0.210007
1172.000000;0.419772;-0.209106
1173.000000;0.419169;-0.207970
1174.000000;0.419406;-0.208082
1175.000000;0.421236;-0.207561
1176.000000;0.420743;-0.207441
1177.000000;0.420914;-0.208575
1178.000000;0.419424;-0.207713
1179.000000;0.418184;-0.207130
1180.000000;0.415564;-0.207759
1181.000000;0.416493;-0.206350
1182.000000;0.418231;-0.209182
1183.000000;0.418057;-0.209552
1184.000000;0.417784;-0.205623
1185.000000;0.418951;-0.206710
1186.000000;0.419637;-0.208307
1187.000000;0.419277;-0.208576
1188.000000;0.417294;-0.208267
1189.000000;0.417115;-0.207222
1190.000000;0.418534;-0.207784
1191.000000;0.418804;-0.208176
1192.000000;0.421206;-0.207558
1193.000000;0.418806;-0.207133
1194.000000;0.417047;-0.205871
1195.000000;0.416520;-0.205915
1196.000000;0.416861;-0.205375
1197.000000;0.416957;-0.205637
1198.000000;0.415787;-0.204245
1199.000000;0.415968;-0.204908
1200.000000;0.416932;-0.205310
1201.000000;0.416349;-0.206596
1202.000000;0.416266;-0.208798
1203.000000;0.416958;-0.207419
1204.000000;0.415146;-0.204890
1205.000000;0.414836;-0.204388
1206.000000;0.415781;-0.205703
1207.000000;0.418740;-0.204711
1208.000000;0.417041;-0.205859
1209.000000;0.415893;-0.204790
1210.000000;0.414953;-0.204448
1211.000000;0.415678;-0.205665
1212.000000;0.417567;-0.205301
1213.000000;0.418158;-0.205364
1214.000000;0.415841;-0.205010
1215.000000;0.413914;-0.204786
1216.000000;0.413001;-0.204635
1217.000000;0.413447;-0.203594
1218.000000;0.415173;-0.205045
1219.000000;0.415927;-0.202787
1220.000000;0.414088;-0.203225
1221.000000;0.412782;-0.203271
1222.000000;0.413914;-0.204291
1223.000000;0.413833;-0.206192
1224.000000;0.413302;-0.206495
1225.000000;0.413227;-0.205635
1226.000000;0.413327;-0.203143
1227.000000;0.415232;-0.203087
1228.000000;0.416366;-0.204885
1229.000000;0.414266;-0.204712
1230.000000;0.413617;-0.202254
1231.000000;0.413524;-0.201714
1232.000000;0.410836;-0.204641
1233.000000;0.411591;-0.203219
1234.000000;0.412738;-0.202421
1235.000000;0.413380;-0.204309
1236.000000;0.413695;-0.204190
1237.000000;0.411561;-0.198186
1238.000000;0.413594;-0.199756
1239.000000;0.415183;-0.202897
1240.000000;0.411083;-0.203002
1241.000000;0.412122;-0.203448
1242.000000;0.411964;-0.201663
1243.000000;0.411070;-0.201392
1244.000000;0.411847;-0.201754
1245.000000;0.412810;-0.202664
1246.000000;0.413923;-0.204081
1247.000000;0.410370;-0.203984
1248.000000;0.412198;-0.201200
1249.000000;0.411890;-0.203392
1250.000000;0.411979;-0.202977
1251.000000;0.413930;-0.201059
1252.000000;0.413050;-0.201718
1253.000000;0.409637;-0.202416
1254.000000;0.411185;-0.200834
1255.000000;0.412044;-0.201425
1256.000000;0.412009;-0.202467
1257.000000;0.411647;-0.202345
1258.000000;0.409854;-0.202484
1259.000000;0.411687;-0.200984
1260.000000;0.411025;-0.201414
1261.000000;0.410240;-0.202786
1262.000000;0.411285;-0.200868
1263.000000;0.411433;-0.201631
1264.000000;0.410308;-0.202673
1265.000000;0.409919;-0.200248
1266.000000;0.410325;-0.201769
1267.000000;0.409657;-0.202129
1268.000000;0.408488;-0.199494
1269.000000;0.411379;-0.200166
1270.000000;0.410731;-0.203235
1271.000000;0.409306;-0.202434
1272.000000;0.409183;-0.200516
1273.000000;0.409028;-0.200916
1274.000000;0.406825;-0.201941
1275.000000;0.408231;-0.202460
1276.000000;0.408113;-0.202293
1277.000000;0.408784;-0.201665
1278.000000;0.409049;-0.201436
1279.000000;0.408124;-0.201239
1280.000000;0.409375;-0.200803
1281.000000;0.408928;-0.202343
1282.000000;0.408544;-0.201893
1283.000000;0.407832;-0.200425
1284.000000;0.407277;-0.200260
1285.000000;0.406334;-0.198737
1286.000000;0.406067;-0.200570
1287.000000;0.405207;-0.201117
1288.000000;0.407795;-0.199347
1289.000000;0.411174;-0.199269
1290.000000;0.408125;-0.199775
1291.000000;0.405094;-0.199875
1292.000000;0.405443;-0.200952
1293.000000;0.407107;-0.201614
1294.000000;0.406570;-0.200738
1295.000000;0.405260;-0.201322
1296.000000;0.405024;-0.203322
1297.000000;0.406234;-0.204850
1298.000000;0.407179;-0.200372
1299.000000;0.407481;-0.200980
1300.000000;0.406799;-0.202793
1301.000000;0.405095;-0.200864
1302.000000;0.403714;-0.199229
1303.000000;0.403398;-0.199549
1304.000000;0.405114;-0.200095
1305.000000;0.405532;-0.201997
1306.000000;0.405930;-0.201800
1307.000000;0.404498;-0.200262
1308.000000;0.404458;-0.201770
1309.000000;0.404634;-0.204291
1310.000000;0.405719;-0.203195
1311.000000;0.403751;-0.201577
1312.000000;0.401769;-0.200099
1313.000000;0.405224;-0.200035
1314.000000;0.405498;-0.200095
1315.000000;0.404985;-0.200145
1316.000000;0.405206;-0.200076
1317.000000;0.403668;-0.200784
1318.000000;0.402188;-0.202300
1319.000000;0.400927;-0.203136
1320.000000;0.402295;-0.202589
1321.000000;0.402598;-0.202359
1322.000000;0.402769;-0.202124
1323.000000;0.403678;-0.201276
1324.000000;0.403787;-0.200323
1325.000000;0.403467;-0.202630
1326.000000;0.403030;-0.203982
1327.000000;0.402606;-0.203562
1328.000000;0.402131;-0.201596
1329.000000;0.400631;-0.200926
1330.000000;0.401268;-0.202690
1331.000000;0.401469;-0.203290
1332.000000;0.401167;-0.202800
1333.000000;0.401404;-0.202370
1334.000000;0.400403;-0.203961
1335.000000;0.398840;-0.204503
1336.000000;0.400333;-0.202877
1337.000000;0.400782;-0.201969
1338.000000;0.398925;-0.202580
1339.000000;0.400567;-0.202447
1340.000000;0.400243;-0.203472
1341.000000;0.399441;-0.203637
1342.000000;0.399565;-0.203370
1343.000000;0.399421;-0.204595
1344.000000;0.398617;-0.203943
1345.000000;0.397363;-0.205149
1346.000000;0.397210;-0.206021
1347.000000;0.396238;-0.204417
1348.000000;0.396543;-0.204137
1349.000000;0.396959;-0.203591
1350.000000;0.397707;-0.203151
1351.000000;0.399041;-0.204548
1352.000000;0.397008;-0.204355
1353.000000;0.395790;-0.205224
1354.000000;0.395661;-0.203937
1355.000000;0.396127;-0.203841
1356.000000;0.394979;-0.204549
1357.000000;0.395741;-0.203315
1358.000000;0.395524;-0.204602
1359.000000;0.393741;-0.205313
1360.000000;0.394165;-0.205578
1361.000000;0.395348;-0.205120
1362.000000;0.393933;-0.205876
1363.000000;0.393019;-0.205809
1364.000000;0.392742;-0.204352
1365.000000;0.392880;-0.205207
1366.000000;0.393809;-0.205170
1367.000000;0.393215;-0.205651
1368.000000;0.392285;-0.207112
1369.000000;0.391740;-0.205211
1370.000000;0.390792;-0.205333
1371.000000;0.391230;-0.205969
1372.000000;0.392061;-0.206798
1373.000000;0.389850;-0.205731
1374.000000;0.389549;-0.206317
1375.000000;0.389508;-0.205848
1376.000000;0.389866;-0.206212
1377.000000;0.389772;-0.206537
1378.000000;0.388765;-0.206646
1379.000000;0.388241;-0.206001
1380.000000;0.387227;-0.207654
1381.000000;0.388070;-0.208721
1382.000000;0.388321;-0.208575
1383.000000;0.387534;-0.208457
1384.000000;0.386259;-0.208401
1385.000000;0.386819;-0.208297
1386.000000;0.386568;-0.207291
1387.000000;0.384971;-0.207889
1388.000000;0.385512;-0.208146
1389.000000;0.384923;-0.207830
1390.000000;0.383866;-0.208246
1391.000000;0.384146;-0.208989
1392.000000;0.382469;-0.209081
1393.000000;0.383011;-0.208465
1394.000000;0.382991;-0.209731
1395.000000;0.382088;-0.209498
1396.000000;0.382294;-0.209538
1397.000000;0.381871;-0.210421
1398.000000;0.382600;-0.209668
1399.000000;0.380915;-0.210754
1400.000000;0.378438;-0.210386
1401.000000;0.378136;-0.208718
1402.000000;0.377191;-0.210203
1403.000000;0.376772;-0.211156
1404.000000;0.376373;-0.211512
1405.000000;0.376755;-0.212158
1406.000000;0.376710;-0.210887
1407.000000;0.375840;-0.210722
1408.000000;0.375743;-0.210985
1409.000000;0.375008;-0.211850
1410.000000;0.373411;-0.212205
1411.000000;0.373115;-0.211602
1412.000000;0.371757;-0.211877
1413.000000;0.371856;-0.211567
1414.000000;0.371074;-0.211419
1415.000000;0.369300;-0.212935
1416.000000;0.369123;-0.212747
1417.000000;0.367854;-0.212165
1418.000000;0.367411;-0.211262
1419.000000;0.366786;-0.211941
1420.000000;0.366191;-0.212530
1421.000000;0.365656;-0.213142
1422.000000;0.365313;-0.212833
1423.000000;0.364544;-0.212801
1424.000000;0.363396;-0.213821
1425.000000;0.362167;-0.213455
1426.000000;0.361722;-0.212404
1427.000000;0.361349;-0.211731
1428.000000;0.360703;-0.212857
1429.000000;0.359401;-0.212889
1430.000000;0.358154;-0.213101
1431.000000;0.357350;-0.212557
1432.000000;0.356055;-0.213418
1433.000000;0.355185;-0.213343
1434.000000;0.354289;-0.212377
1435.000000;0.353707;-0.211925
1436.000000;0.353964;-0.212233
1437.000000;0.351977;-0.212315
1438.000000;0.350400;-0.212340
1439.000000;0.349881;-0.211232
1440.000000;0.348923;-0.211485
1441.000000;0.348794;-0.211474
1442.000000;0.347441;-0.211247
1443.000000;0.346245;-0.211433
1444.000000;0.344400;-0.211823
1445.000000;0.344249;-0.210109
1446.000000;0.343214;-0.209630
1447.000000;0.341410;-0.209275
1448.000000;0.340813;-0.208829
1449.000000;0.339939;-0.208895
1450.000000;0.338496;-0.208250
1451.000000;0.337757;-0.207179
1452.000000;0.335924;-0.206547
1453.000000;0.334927;-0.206236
1454.000000;0.335131;-0.206179
1455.000000;0.333792;-0.205135
1456.000000;0.332311;-0.204052
1457.000000;0.330002;-0.203952
1458.000000;0.330358;-0.203983
1459.000000;0.329601;-0.202968
1460.000000;0.328661;-0.202643
1461.000000;0.327204;-0.201201
1462.000000;0.326941;-0.200626
1463.000000;0.325239;-0.199292
1464.000000;0.323779;-0.199049
1465.000000;0.323509;-0.198699
1466.000000;0.323465;-0.197638
1467.000000;0.322650;-0.196687
1468.000000;0.320964;-0.195607
1469.000000;0.319901;-0.194297
1470.000000;0.319104;-0.194165
1471.000000;0.318623;-0.193751
1472.000000;0.317514;-0.192403
1473.000000;0.316171;-0.190999
1474.000000;0.316079;-0.190652
1475.000000;0.315721;-0.190204
1476.000000;0.315412;-0.189375
1477.000000;0.313265;-0.188126
1478.000000;0.312478;-0.186342
1479.000000;0.312177;-0.185491
1480.000000;0.310251;-0.184345
1481.000000;0.310100;-0.183026
1482.000000;0.310960;-0.182608
1483.000000;0.309980;-0.181299
1484.000000;0.309002;-0.180538
1485.000000;0.308588;-0.180333
1486.000000;0.306865;-0.178755
1487.000000;0.306249;-0.176488
1488.000000;0.305696;-0.175843
1489.000000;0.305199;-0.174116
1490.000000;0.304068;-0.172802
1491.000000;0.302649;-0.172340
1492.000000;0.302385;-0.171592
1493.000000;0.302736;-0.169411
1494.000000;0.302037;-0.167994
1495.000000;0.301682;-0.167705
1496.000000;0.300599;-0.165250
1497.000000;0.299798;-0.163054
1498.000000;0.298858;-0.162025
1499.000000;0.298611;-0.160341
1500.000000;0.298595;-0.159218
1501.000000;0.298743;-0.157917
1502.000000;0.298304;-0.156076
1503.000000;0.298525;-0.154497
1504.000000;0.297516;-0.152862
1505.000000;0.297365;-0.151106
1506.000000;0.297370;-0.149554
1507.000000;0.297701;-0.146787
1508.000000;0.297942;-0.146153
1509.000000;0.298389;-0.145597
1510.000000;0.298070;-0.142358
1511.000000;0.297306;-0.141219
1512.000000;0.298228;-0.140024
1513.000000;0.299038;-0.138758
1514.000000;0.298754;-0.136746
1515.000000;0.299299;-0.135002
1516.000000;0.299776;-0.134371
1517.000000;0.299894;-0.133511
1518.000000;0.300209;-0.131902
1519.000000;0.300900;-0.129999
1520.000000;0.301574;-0.129169
1521.000000;0.301001;-0.127130
1522.000000;0.302785;-0.125591
1523.000000;0.303009;-0.124574
1524.000000;0.302897;-0.123802
1525.000000;0.304100;-0.122950
1526.000000;0.304277;-0.122013
1527.000000;0.304530;-0.120951
1528.000000;0.305634;-0.119657
1529.000000;0.305176;-0.118481
1530.000000;0.306349;-0.117320
1531.000000;0.307310;-0.116066
1532.000000;0.307845;-0.115117
1533.000000;0.308209;-0.114603
1534.000000;0.308968;-0.112872
1535.000000;0.310214;-0.111787
1536.000000;0.310338;-0.110192
1537.000000;0.310788;-0.109556
1538.000000;0.311584;-0.108886
1539.000000;0.312381;-0.108443
1540.000000;0.312960;-0.107859
1541.000000;0.314407;-0.105968
1542.000000;0.314978;-0.104813
1543.000000;0.315902;-0.104504
1544.000000;0.315841;-0.104168
1545.000000;0.316524;-0.102500
1546.000000;0.317428;-0.100292
1547.000000;0.318156;-0.099520
1548.000000;0.318987;-0.099612
1549.000000;0.320307;-0.099029
1550.000000;0.321159;-0.099306
1551.000000;0.322372;-0.098015
1552.000000;0.323714;-0.096814
1553.000000;0.323426;-0.096444
1554.000000;0.324565;-0.095755
1555.000000;0.325909;-0.094637
1556.000000;0.326940;-0.094721
1557.000000;0.328138;-0.094848
1558.000000;0.328734;-0.093914
1559.000000;0.329315;-0.092830
1560.000000;0.329697;-0.092560
1561.000000;0.330823;-0.092205
1562.000000;0.332648;-0.092121
1563.000000;0.332287;-0.091334
1564.000000;0.333831;-0.090407
1565.000000;0.335635;-0.090715
1566.000000;0.336214;-0.090366
1567.000000;0.336619;-0.089230
1568.000000;0.337111;-0.088986
1569.000000;0.338326;-0.089784
1570.000000;0.338703;-0.089359
1571.000000;0.339614;-0.088458
1572.000000;0.340745;-0.088863
1573.000000;0.340825;-0.088241
1574.000000;0.342362;-0.089237
1575.000000;0.342884;-0.089093
1576.000000;0.343664;-0.088113
1577.000000;0.344453;-0.087229
1578.000000;0.344409;-0.087853
1579.000000;0.345628;-0.087544
1580.000000;0.347336;-0.087902
1581.000000;0.347404;-0.087852
1582.000000;0.348165;-0.087754
1583.000000;0.349679;-0.087744
1584.000000;0.350613;-0.086977
1585.000000;0.350858;-0.087747
1586.000000;0.350263;-0.088802
1587.000000;0.350307;-0.087787
1588.000000;0.352839;-0.086375
1589.000000;0.353988;-0.086798
1590.000000;0.354102;-0.087876
1591.000000;0.353952;-0.087658
1592.000000;0.354130;-0.087427
1593.000000;0.354400;-0.087469
1594.000000;0.355780;-0.087684
1595.000000;0.356303;-0.086641
1596.000000;0.356368;-0.087481
1597.000000;0.357476;-0.086623
1598.000000;0.358813;-0.086823
1599.000000;0.358601;-0.087101
1600.000000;0.358813;-0.086353
1601.000000;0.359376;-0.087771
1602.000000;0.359660;-0.089558
1603.000000;0.360979;-0.088494
1604.000000;0.360584;-0.087682
1605.000000;0.361579;-0.086911
1606.000000;0.361629;-0.087278
1607.000000;0.362205;-0.087441
1608.000000;0.364004;-0.088152
1609.000000;0.365209;-0.088281
1610.000000;0.364459;-0.089241
1611.000000;0.364907;-0.089411
1612.000000;0.365287;-0.088909
1613.000000;0.365853;-0.088585
1614.000000;0.366418;-0.088045
1615.000000;0.367217;-0.087711
1616.000000;0.366994;-0.089117
1617.000000;0.366883;-0.090133
1618.000000;0.369005;-0.088471
1619.000000;0.367572;-0.089873
1620.000000;0.367744;-0.089755
1621.000000;0.369104;-0.089219
1622.000000;0.368152;-0.090499
1623.000000;0.368199;-0.090987
1624.000000;0.369712;-0.090637
1625.000000;0.370534;-0.089738
1626.000000;0.371249;-0.090160
1627.000000;0.371116;-0.091055
1628.000000;0.371483;-0.090943
1629.000000;0.371119;-0.091510
1630.000000;0.372997;-0.091367
1631.000000;0.373087;-0.090612
1632.000000;0.372974;-0.090944
1633.000000;0.373187;-0.090932
1634.000000;0.372368;-0.092388
1635.000000;0.372311;-0.091905
1636.000000;0.373664;-0.091247
1637.000000;0.373025;-0.091213
1638.000000;0.373329;-0.092286
1639.000000;0.373920;-0.092257
1640.000000;0.374247;-0.091961
1641.000000;0.373543;-0.091245
1642.000000;0.376081;-0.092988
1643.000000;0.375699;-0.093928
1644.000000;0.376471;-0.093026
1645.000000;0.375883;-0.094309
1646.000000;0.376020;-0.094119
1647.000000;0.374876;-0.092788
1648.000000;0.376358;-0.094576
1649.000000;0.375839;-0.095913
1650.000000;0.376414;-0.093970
1651.000000;0.376565;-0.092175
1652.000000;0.377707;-0.094349
1653.000000;0.378760;-0.095950
1654.000000;0.377201;-0.095099
1655.000000;0.375556;-0.095828
1656.000000;0.376317;-0.095487
1657.000000;0.376945;-0.095224
1658.000000;0.379039;-0.096242
1659.000000;0.377019;-0.095642
1660.000000;0.376589;-0.093752
1661.000000;0.377801;-0.093434
1662.000000;0.377712;-0.094306
1663.000000;0.377512;-0.095372
1664.000000;0.378203;-0.097296
1665.000000;0.377552;-0.096965
1666.000000;0.377333;-0.094764
1667.000000;0.377681;-0.095452
1668.000000;0.377929;-0.095671
1669.000000;0.378736;-0.095136
1670.000000;0.377778;-0.096872
1671.000000;0.377018;-0.096907
1672.000000;0.378361;-0.096858
1673.000000;0.377669;-0.096480
1674.000000;0.377814;-0.095972
1675.000000;0.378400;-0.097617
1676.000000;0.379250;-0.098804
1677.000000;0.379256;-0.097915
1678.000000;0.380766;-0.097688
1679.000000;0.380042;-0.097382
1680.000000;0.378246;-0.096733
1681.000000;0.378095;-0.098246
1682.000000;0.379804;-0.098761
1683.000000;0.380061;-0.097873
1684.000000;0.379004;-0.098821
1685.000000;0.377741;-0.099509
1686.000000;0.378746;-0.099288
1687.000000;0.378511;-0.099531
1688.000000;0.378752;-0.098227
1689.000000;0.380642;-0.097892
1690.000000;0.380769;-0.099706
1691.000000;0.379155;-0.098332
1692.000000;0.379720;-0.098638
1693.000000;0.379471;-0.099407
1694.000000;0.378314;-0.099495
1695.000000;0.378435;-0.100487
1696.000000;0.378621;-0.099645
1697.000000;0.378160;-0.100425
1698.000000;0.378706;-0.099622
1699.000000;0.379155;-0.101101
1700.000000;0.379497;-0.099166
1701.000000;0.378449;-0.097643
1702.000000;0.379191;-0.099211
1703.000000;0.380053;-0.099324
1704.000000;0.381547;-0.099163
1705.000000;0.380396;-0.099557
1706.000000;0.379186;-0.100021
1707.000000;0.378940;-0.099495
1708.000000;0.380312;-0.100195
1709.000000;0.381209;-0.099243
1710.000000;0.378648;-0.099684
1711.000000;0.379957;-0.098538
1712.000000;0.379414;-0.098045
1713.000000;0.378780;-0.100528
1714.000000;0.378872;-0.101392
1715.000000;0.378996;-0.100985
1716.000000;0.379396;-0.099361
1717.000000;0.379188;-0.099291
1718.000000;0.378667;-0.099024
1719.000000;0.379446;-0.097946
1720.000000;0.378592;-0.099307
1721.000000;0.378082;-0.099751
1722.000000;0.377660;-0.099513
1723.000000;0.377719;-0.097882
1724.000000;0.378371;-0.097839
1725.000000;0.379061;-0.097470
1726.000000;0.380329;-0.100330
1727.000000;0.379676;-0.101026
1728.000000;0.378033;-0.101022
1729.000000;0.379127;-0.098503
1730.000000;0.379411;-0.098521
1731.000000;0.377568;-0.099587
1732.000000;0.376534;-0.100245
1733.000000;0.378997;-0.100137
1734.000000;0.379317;-0.097500
1735.000000;0.379844;-0.098073
1736.000000;0.380613;-0.099853
1737.000000;0.379423;-0.101288
1738.000000;0.379645;-0.099600
1739.000000;0.378535;-0.099042
1740.000000;0.377178;-0.097898
1741.000000;0.377016;-0.098262
1742.000000;0.378328;-0.098344
1743.000000;0.379239;-0.098477
1744.000000;0.379515;-0.099650
1745.000000;0.380011;-0.100072
1746.000000;0.378943;-0.096739
1747.000000;0.379472;-0.096969
1748.000000;0.380427;-0.098407
1749.000000;0.379554;-0.098242
1750.000000;0.376434;-0.097912
1751.000000;0.377394;-0.096728
1752.000000;0.377201;-0.097404
1753.000000;0.378186;-0.097828
1754.000000;0.380575;-0.099254
1755.000000;0.379288;-0.098372
1756.000000;0.378906;-0.096587
1757.000000;0.379512;-0.096243
1758.000000;0.377699;-0.096457
1759.000000;0.377507;-0.097369
1760.000000;0.378960;-0.096975
1761.000000;0.378521;-0.097798
1762.000000;0.378147;-0.097972
1763.000000;0.380561;-0.097085
1764.000000;0.379202;-0.099010
1765.000000;0.379398;-0.097806
1766.000000;0.379110;-0.096080
1767.000000;0.380142;-0.097168
1768.000000;0.379972;-0.096986
1769.000000;0.378137;-0.097709
1770.000000;0.378814;-0.097938
1771.000000;0.380480;-0.097178
1772.000000;0.381854;-0.096782
1773.000000;0.379815;-0.095642
1774.000000;0.379588;-0.094717
1775.000000;0.380656;-0.096970
1776.000000;0.380058;-0.096117
1777.000000;0.380721;-0.097263
1778.000000;0.379571;-0.097525
1779.000000;0.379848;-0.097008
1780.000000;0.379675;-0.096777
1781.000000;0.380273;-0.096715
1782.000000;0.380815;-0.095794
1783.000000;0.381555;-0.096365
1784.000000;0.380942;-0.096009
1785.000000;0.379523;-0.094530
1786.000000;0.379168;-0.096500
1787.000000;0.379806;-0.096659
1788.000000;0.382557;-0.095837
1789.000000;0.381870;-0.095314
1790.000000;0.382160;-0.094984
1791.000000;0.379757;-0.094941
1792.000000;0.380157;-0.095634
1793.000000;0.380858;-0.095156
