complexity,loss,equation,score,sympy_format,lambda_format
1,0.036961123,0.3697523,0.0,0.369752300000000,PySRFunction(X=>0.369752300000000)
4,0.03019273,0.67941874 / sqrt(log10_f),0.0674218211955917,0.67941874/sqrt(log10_f),PySRFunction(X=>0.67941874/sqrt(log10_f))
6,0.030159693,sqrt(0.17542091 / sqrt(sqrt(log10_sigma__sobol_mod))),0.0005474014406981921,0.418832794800025/log10_sigma__sobol_mod**(1/8),PySRFunction(X=>0.418832794800025/log10_sigma__sobol_mod**(1/8))
7,0.025707327,sqrt(sqrt((0.14163812 / log10_sigma__sobol_mod) * 0.35020724)),0.15973031549792288,0.471928622858566*(1/log10_sigma__sobol_mod)**(1/4),PySRFunction(X=>0.471928622858566*(1/log10_sigma__sobol_mod)**(1/4))
8,0.019771634,log(1.4431812) / sqrt(sqrt(sqrt(sqrt(alpha_infinity__sobol_mod)))),0.26252776429724395,0.366849843633836/alpha_infinity__sobol_mod**(1/16),PySRFunction(X=>0.366849843633836/alpha_infinity__sobol_mod**(1/16))
9,0.013007579,-1.979368 / (((log10_k0_prime / log10_k0_prime__sobol_mod) - 0.74292195) * log10_k0_prime__sobol_mod),0.4187160966646291,-1.979368*1/(log10_k0_prime__sobol_mod*(log10_k0_prime/log10_k0_prime__sobol_mod - 1*0.74292195)),PySRFunction(X=>-1.979368*1/(log10_k0_prime__sobol_mod*(log10_k0_prime/log10_k0_prime__sobol_mod - 1*0.74292195)))
11,0.010498695,sqrt(sqrt(0.049150743 / ((log10_k0_prime / log10_k0_prime__sobol_mod) - (log10_lambda__sobol_mod + 0.9381989)))),0.10714061192898847,0.470849942625736*(1/(log10_k0_prime/log10_k0_prime__sobol_mod - log10_lambda__sobol_mod - 0.9381989))**(1/4),PySRFunction(X=>0.470849942625736*(1/(log10_k0_prime/log10_k0_prime__sobol_mod - log10_lambda__sobol_mod - 0.9381989))**(1/4))
22,0.010465389,sqrt(sqrt((0.0796826 / sqrt((log10_k0_prime / log10_k0_prime__sobol_mod) - log10_lambda__sobol_mod)) / (((log10_k0_prime / (log10_k0_prime__sobol_mod + log10_lambda__sobol_mod)) - (log10_lambda__sobol_mod * 0.84325534)) - 0.886424))),0.00028885790853049953,0.53130129456515*(1/(sqrt(log10_k0_prime/log10_k0_prime__sobol_mod - log10_lambda__sobol_mod)*(log10_k0_prime/(log10_k0_prime__sobol_mod + log10_lambda__sobol_mod) - 0.84325534*log10_lambda__sobol_mod - 0.886424)))**(1/4),PySRFunction(X=>0.53130129456515*(1/(sqrt(log10_k0_prime/log10_k0_prime__sobol_mod - log10_lambda__sobol_mod)*(log10_k0_prime/(log10_k0_prime__sobol_mod + log10_lambda__sobol_mod) - 0.84325534*log10_lambda__sobol_mod - 0.886424)))**(1/4))
24,0.01037903,sqrt(sqrt((0.0796826 / sqrt((log10_k0_prime / log10_k0_prime__sobol_mod) - (log10_lambda__sobol_mod * 1.529667))) / (((log10_k0_prime / (log10_k0_prime__sobol_mod + log10_lambda__sobol_mod)) - (log10_lambda__sobol_mod * 0.84325534)) - 0.886424))),0.004143051150199315,0.53130129456515*(1/(sqrt(log10_k0_prime/log10_k0_prime__sobol_mod - 1.529667*log10_lambda__sobol_mod)*(log10_k0_prime/(log10_k0_prime__sobol_mod + log10_lambda__sobol_mod) - 0.84325534*log10_lambda__sobol_mod - 0.886424)))**(1/4),PySRFunction(X=>0.53130129456515*(1/(sqrt(log10_k0_prime/log10_k0_prime__sobol_mod - 1.529667*log10_lambda__sobol_mod)*(log10_k0_prime/(log10_k0_prime__sobol_mod + log10_lambda__sobol_mod) - 0.84325534*log10_lambda__sobol_mod - 0.886424)))**(1/4))
