Frequency in Hz	Acrylic_94 Normalized Surface Impedance continuous Re	Frequency in Hz	Acrylic_94 Normalized Surface Impedance continuous Im	
1240,625	1,36384987831116	1240,625	-0,692501306533813	
1243,75	1,36793100833893	1243,75	-0,686720609664917	
1246,875	1,3693140745163	1246,875	-0,689210176467896	
1250	1,36186587810516	1250	-0,686961472034454	
1253,125	1,36244451999664	1253,125	-0,684960246086121	
1256,25	1,3618004322052	1256,25	-0,685412466526031	
1259,375	1,36392056941986	1259,375	-0,68094664812088	
1262,5	1,35538733005524	1262,5	-0,673261821269989	
1265,625	1,35430026054382	1265,625	-0,675894916057587	
1268,75	1,3528128862381	1268,75	-0,671249210834503	
1271,875	1,34994649887085	1271,875	-0,665158867835999	
1275	1,34630227088928	1275	-0,661124169826508	
1278,125	1,34641420841217	1278,125	-0,658479988574982	
1281,25	1,34063982963562	1281,25	-0,650728166103363	
1284,375	1,33999502658844	1284,375	-0,647434175014496	
1287,5	1,33753550052643	1287,5	-0,640378355979919	
1290,625	1,33543527126312	1290,625	-0,632942080497742	
1293,75	1,33718621730804	1293,75	-0,627469956874847	
1296,875	1,33798491954803	1296,875	-0,616387724876404	
1300	1,33753645420074	1300	-0,608100652694702	
1303,125	1,3374764919281	1303,125	-0,604929685592651	
1306,25	1,33842360973358	1306,25	-0,599577665328979	
1309,375	1,33627903461456	1309,375	-0,59214198589325	
1312,5	1,33795952796936	1312,5	-0,589387595653534	
1315,625	1,33973562717438	1315,625	-0,580621838569641	
1318,75	1,34417426586151	1318,75	-0,57368791103363	
1321,875	1,34403073787689	1321,875	-0,567602157592773	
1325	1,34666848182678	1325	-0,564964532852173	
1328,125	1,35065054893494	1328,125	-0,557752192020416	
1331,25	1,35044312477112	1331,25	-0,552228271961212	
1334,375	1,35191535949707	1334,375	-0,54952210187912	
1337,5	1,35181140899658	1337,5	-0,544804334640503	
1340,625	1,35373020172119	1340,625	-0,537440359592438	
1343,75	1,35726141929626	1343,75	-0,531899452209473	
1346,875	1,35890114307404	1346,875	-0,527481436729431	
1350	1,36246645450592	1350	-0,520832777023315	
1353,125	1,36326158046722	1353,125	-0,516336917877197	
1356,25	1,36344921588898	1356,25	-0,514088988304138	
1359,375	1,36762392520905	1359,375	-0,508341670036316	
1362,5	1,37311291694641	1362,5	-0,504701316356659	
1365,625	1,37632203102112	1365,625	-0,503675401210785	
1368,75	1,37942802906036	1368,75	-0,499205648899078	
1371,875	1,38440406322479	1371,875	-0,494450360536575	
1375	1,38418304920197	1375	-0,49294725060463	
1378,125	1,38460552692413	1378,125	-0,492369890213013	
1381,25	1,38472545146942	1381,25	-0,489394664764404	
1384,375	1,38667142391205	1384,375	-0,48633736371994	
1387,5	1,38801550865173	1387,5	-0,48338195681572	
1390,625	1,38896107673645	1390,625	-0,478422820568085	
1393,75	1,39094221591949	1393,75	-0,476077169179916	
1396,875	1,39201986789703	1396,875	-0,473502516746521	
1400	1,39240622520447	1400	-0,471390008926392	
1403,125	1,39440011978149	1403,125	-0,466092646121979	
1406,25	1,39690768718719	1406,25	-0,461600691080093	
1409,375	1,39681220054626	1409,375	-0,45759055018425	
1412,5	1,39991283416748	1412,5	-0,456348091363907	
1415,625	1,400803565979	1415,625	-0,453534871339798	
1418,75	1,40078449249268	1418,75	-0,450638622045517	
1421,875	1,40200078487396	1421,875	-0,450258314609528	
1425	1,40346312522888	1425	-0,445378512144089	
1428,125	1,40475475788116	1428,125	-0,439662277698517	
1431,25	1,4056704044342	1431,25	-0,43644306063652	
1434,375	1,40534174442291	1434,375	-0,433921962976456	
1437,5	1,40825402736664	1437,5	-0,430244654417038	
1440,625	1,40936553478241	1440,625	-0,427219361066818	
1443,75	1,41029214859009	1443,75	-0,423880785703659	
1446,875	1,41160953044891	1446,875	-0,421267658472061	
1450	1,41335320472717	1450	-0,417045950889587	
1453,125	1,41586911678314	1453,125	-0,414151459932327	
1456,25	1,4162369966507	1456,25	-0,411904722452164	
1459,375	1,42024743556976	1459,375	-0,411550641059875	
1462,5	1,42035913467407	1462,5	-0,406245321035385	
1465,625	1,42102587223053	1465,625	-0,405344933271408	
1468,75	1,42187249660492	1468,75	-0,403565496206284	
1471,875	1,42215538024902	1471,875	-0,401177138090134	
1475	1,42571794986725	1475	-0,398698061704636	
1478,125	1,42770338058472	1478,125	-0,397281348705292	
1481,25	1,42734861373901	1481,25	-0,397241324186325	
1484,375	1,42727172374725	1484,375	-0,394076526165009	
1487,5	1,42930746078491	1487,5	-0,392336159944534	
1490,625	1,42835819721222	1490,625	-0,389415055513382	
1493,75	1,43031978607178	1493,75	-0,38612824678421	
1496,875	1,42974531650543	1496,875	-0,385876893997192	
1500	1,42845094203949	1500	-0,385589718818665	
1503,125	1,42926740646362	1503,125	-0,382310688495636	
1506,25	1,42839753627777	1506,25	-0,375447869300842	
1509,375	1,42717337608337	1509,375	-0,374083966016769	
1512,5	1,42787420749664	1512,5	-0,37450048327446	
1515,625	1,42809963226318	1515,625	-0,372788459062576	
1518,75	1,42617392539978	1518,75	-0,370503067970276	
1521,875	1,42626929283142	1521,875	-0,367408335208893	
1525	1,42341732978821	1525	-0,363909423351288	
1528,125	1,42379975318909	1528,125	-0,359576940536499	
1531,25	1,42491614818573	1531,25	-0,357321977615356	
1534,375	1,42358255386353	1534,375	-0,35267561674118	
1537,5	1,42308735847473	1537,5	-0,34993514418602	
1540,625	1,42276918888092	1540,625	-0,348029732704163	
1543,75	1,4226975440979	1543,75	-0,342845261096954	
1546,875	1,4219651222229	1546,875	-0,338414311408997	
1550	1,42168116569519	1550	-0,335367470979691	
1553,125	1,42243683338165	1553,125	-0,32966935634613	
1556,25	1,423255443573	1556,25	-0,328969120979309	
1559,375	1,42166125774384	1559,375	-0,323526799678802	
1562,5	1,42397880554199	1562,5	-0,31953752040863	
1565,625	1,42465281486511	1565,625	-0,314990699291229	
1568,75	1,42505085468292	1568,75	-0,309090465307236	
1571,875	1,42578983306885	1571,875	-0,307043373584747	
1575	1,42604696750641	1575	-0,305214703083038	
1578,125	1,42642986774445	1578,125	-0,300855159759521	
1581,25	1,42465591430664	1581,25	-0,297546803951263	
1584,375	1,42605757713318	1584,375	-0,293252408504486	
1587,5	1,4272665977478	1587,5	-0,28945979475975	
1590,625	1,4282431602478	1590,625	-0,287156194448471	
1593,75	1,42867231369019	1593,75	-0,282931923866272	
1596,875	1,42746245861053	1596,875	-0,280632019042969	
1600	1,43035471439362	1600	-0,27728933095932	
1603,125	1,43067836761475	1603,125	-0,272901922464371	
1606,25	1,43232941627502	1606,25	-0,269151031970978	
1609,375	1,43108093738556	1609,375	-0,264979839324951	
1612,5	1,43213212490082	1612,5	-0,261482179164886	
1615,625	1,43360245227814	1615,625	-0,257624119520187	
1618,75	1,43223309516907	1618,75	-0,254849195480347	
1621,875	1,43440639972687	1621,875	-0,251276582479477	
1625	1,43452930450439	1625	-0,246125444769859	
1628,125	1,43678367137909	1628,125	-0,242368906736374	
1631,25	1,43630647659302	1631,25	-0,23859441280365	
1634,375	1,43854916095734	1634,375	-0,236879900097847	
1637,5	1,43790686130524	1637,5	-0,231720671057701	
1640,625	1,44088566303253	1640,625	-0,232304528355598	
1643,75	1,4399870634079	1643,75	-0,229987919330597	
1646,875	1,44258952140808	1646,875	-0,225667491555214	
1650	1,442915558815	1650	-0,221773698925972	
1653,125	1,44456803798676	1653,125	-0,219444543123245	
1656,25	1,44814479351044	1656,25	-0,216013073921204	
1659,375	1,44779002666473	1659,375	-0,212498858571053	
1662,5	1,44946348667145	1662,5	-0,208532005548477	
1665,625	1,45191204547882	1665,625	-0,205150723457336	
1668,75	1,4511433839798	1668,75	-0,201902270317078	
1671,875	1,44775533676147	1671,875	-0,200302124023438	
1675	1,45126736164093	1675	-0,199871182441711	
1678,125	1,45000922679901	1678,125	-0,196450039744377	
1681,25	1,4539110660553	1681,25	-0,191217854619026	
1684,375	1,45650064945221	1684,375	-0,188751980662346	
1687,5	1,45540654659271	1687,5	-0,186248853802681	
1690,625	1,45800507068634	1690,625	-0,182340681552887	
1693,75	1,45713376998901	1693,75	-0,179527208209038	
1696,875	1,45960104465485	1696,875	-0,176686704158783	
1700	1,45978200435638	1700	-0,176314949989319	
1703,125	1,46189546585083	1703,125	-0,17415152490139	
1706,25	1,46325159072876	1706,25	-0,1701690107584	
1709,375	1,46413731575012	1709,375	-0,169051632285118	
1712,5	1,4663382768631	1712,5	-0,165617778897285	
1715,625	1,4661260843277	1715,625	-0,163243606686592	
1718,75	1,46688532829285	1718,75	-0,158844530582428	
1721,875	1,46620810031891	1721,875	-0,158921375870705	
1725	1,46923458576202	1725	-0,156791031360626	
1728,125	1,46835803985596	1728,125	-0,155628502368927	
1731,25	1,46881544589996	1731,25	-0,151005193591118	
1734,375	1,47073519229889	1734,375	-0,148732990026474	
1737,5	1,47133934497833	1737,5	-0,148414433002472	
