Frequency in Hz	Acrylic_94 Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_94 Sound Reflection Factor continuous Im	
306,25	0,796796381473541	306,25	-0,369090050458908	
309,375	0,800337612628937	309,375	-0,36135458946228	
312,5	0,78830349445343	312,5	-0,361414730548859	
315,625	0,787263631820679	315,625	-0,361087203025818	
318,75	0,789299488067627	318,75	-0,357088267803192	
321,875	0,790828883647919	321,875	-0,348690956830978	
325	0,792724847793579	325	-0,348572015762329	
328,125	0,801574945449829	328,125	-0,349009245634079	
331,25	0,803127348423004	331,25	-0,364194273948669	
334,375	0,794100344181061	334,375	-0,360503405332565	
337,5	0,796306133270264	337,5	-0,365445107221603	
340,625	0,797081112861633	340,625	-0,359766066074371	
343,75	0,789076268672943	343,75	-0,367914795875549	
346,875	0,784805953502655	346,875	-0,382081896066666	
350	0,77846896648407	350	-0,379320621490479	
353,125	0,773677170276642	353,125	-0,401594072580338	
356,25	0,783547043800354	356,25	-0,393230944871902	
359,375	0,782381296157837	359,375	-0,391991913318634	
362,5	0,762546300888062	362,5	-0,403010040521622	
365,625	0,772285223007202	365,625	-0,392922937870026	
368,75	0,772655546665192	368,75	-0,390499025583267	
371,875	0,757663905620575	371,875	-0,383517771959305	
375	0,741050958633423	375	-0,407238364219666	
378,125	0,750944375991821	378,125	-0,403291642665863	
381,25	0,776894688606262	381,25	-0,400334149599075	
384,375	0,761430859565735	384,375	-0,40377351641655	
387,5	0,746686816215515	387,5	-0,40637993812561	
390,625	0,733807027339935	390,625	-0,409598588943481	
393,75	0,734877705574036	393,75	-0,424827218055725	
396,875	0,737463414669037	396,875	-0,423674166202545	
400	0,746254801750183	400	-0,4254050552845	
403,125	0,735230147838593	403,125	-0,422626137733459	
406,25	0,727473020553589	406,25	-0,418112456798553	
409,375	0,736000716686249	409,375	-0,432392448186874	
412,5	0,726607263088226	412,5	-0,429843962192535	
415,625	0,715650022029877	415,625	-0,412306487560272	
418,75	0,70064115524292	418,75	-0,406711518764496	
421,875	0,706501185894012	421,875	-0,412420779466629	
425	0,698477387428284	425	-0,426886588335037	
428,125	0,723930716514587	428,125	-0,427899241447449	
431,25	0,72168105840683	431,25	-0,418283611536026	
434,375	0,694528520107269	434,375	-0,411672174930573	
437,5	0,690262258052826	437,5	-0,416030079126358	
440,625	0,690862774848938	440,625	-0,427463799715042	
443,75	0,682424068450928	443,75	-0,427296072244644	
446,875	0,688931107521057	446,875	-0,43123984336853	
450	0,688793838024139	450	-0,429945588111877	
453,125	0,676404535770416	453,125	-0,436590194702148	
456,25	0,663698732852936	456,25	-0,435035765171051	
459,375	0,666334450244904	459,375	-0,436594575643539	
462,5	0,662665247917175	462,5	-0,443174451589584	
465,625	0,662047803401947	465,625	-0,447259187698364	
468,75	0,665534853935242	468,75	-0,44108784198761	
471,875	0,659135401248932	471,875	-0,441315919160843	
475	0,658500373363495	475	-0,452907115221024	
478,125	0,657265186309814	478,125	-0,451533675193787	
481,25	0,652116894721985	481,25	-0,443923562765121	
484,375	0,648856639862061	484,375	-0,445349335670471	
487,5	0,647110819816589	487,5	-0,445621252059937	
490,625	0,642820656299591	490,625	-0,452484250068665	
493,75	0,640094101428986	493,75	-0,453540772199631	
496,875	0,630251467227936	496,875	-0,452299535274506	
500	0,633130133152008	500	-0,450742244720459	
503,125	0,630661368370056	503,125	-0,451806306838989	
506,25	0,629968404769897	506,25	-0,455524891614914	
509,375	0,62651652097702	509,375	-0,456738770008087	
512,5	0,621702015399933	512,5	-0,455379754304886	
515,625	0,616171717643738	515,625	-0,455528229475021	
518,75	0,614894390106201	518,75	-0,463874220848084	
521,875	0,614181458950043	521,875	-0,465137630701065	
525	0,606971800327301	525	-0,462163120508194	
528,125	0,606300711631775	528,125	-0,460179656744003	
531,25	0,604500412940979	531,25	-0,462104558944702	
534,375	0,603129327297211	534,375	-0,46140918135643	
537,5	0,599595904350281	537,5	-0,460424423217773	
540,625	0,598485946655273	540,625	-0,462775528430939	
543,75	0,59131532907486	543,75	-0,465872913599014	
546,875	0,586701989173889	546,875	-0,462032705545425	
550	0,583965659141541	550	-0,466861933469772	
553,125	0,585390746593475	553,125	-0,464255392551422	
556,25	0,592471301555634	556,25	-0,438497304916382	
559,375	0,592954337596893	559,375	-0,436413377523422	
562,5	0,591625869274139	562,5	-0,440080583095551	
565,625	0,593213200569153	565,625	-0,440776616334915	
568,75	0,584787786006927	568,75	-0,438594400882721	
571,875	0,582655787467957	571,875	-0,437530547380447	
575	0,581158101558685	575	-0,439829260110855	
578,125	0,580669164657593	578,125	-0,440152525901794	
581,25	0,577962696552277	581,25	-0,436185598373413	
584,375	0,572932302951813	584,375	-0,440514981746674	
587,5	0,572888672351837	587,5	-0,439499795436859	
590,625	0,57021552324295	590,625	-0,440625786781311	
593,75	0,566339194774628	593,75	-0,441277831792831	
596,875	0,565449595451355	596,875	-0,439650177955627	
600	0,565867364406586	600	-0,43934765458107	
603,125	0,559895813465118	603,125	-0,441884011030197	
606,25	0,557649672031403	606,25	-0,437901258468628	
609,375	0,55025839805603	609,375	-0,440130829811096	
612,5	0,551573157310486	612,5	-0,439379543066025	
615,625	0,547370791435242	615,625	-0,43913859128952	
618,75	0,546661913394928	618,75	-0,440969944000244	
621,875	0,542154788970947	621,875	-0,440840005874634	
625	0,540924906730652	625	-0,438609898090363	
628,125	0,538040399551392	628,125	-0,441324770450592	
631,25	0,536918222904205	631,25	-0,44070640206337	
634,375	0,533636331558228	634,375	-0,439886540174484	
637,5	0,530626952648163	637,5	-0,437395453453064	
640,625	0,527289092540741	640,625	-0,439315110445023	
643,75	0,525923252105713	643,75	-0,441408514976501	
646,875	0,523478150367737	646,875	-0,439262956380844	
650	0,521116256713867	650	-0,438512146472931	
653,125	0,519701421260834	653,125	-0,43996673822403	
656,25	0,51874715089798	656,25	-0,439670771360397	
659,375	0,514819204807281	659,375	-0,44148987531662	
662,5	0,512320697307587	662,5	-0,438587725162506	
665,625	0,511166334152222	665,625	-0,439690828323364	
668,75	0,508559763431549	668,75	-0,438539624214172	
671,875	0,506477773189545	671,875	-0,436985015869141	
675	0,504493474960327	675	-0,436186254024506	
678,125	0,500590920448303	678,125	-0,435366034507751	
681,25	0,497975438833237	681,25	-0,436273068189621	
684,375	0,497131139039993	684,375	-0,435375928878784	
687,5	0,492821305990219	687,5	-0,434339761734009	
690,625	0,490812540054321	690,625	-0,434572577476501	
693,75	0,490448355674744	693,75	-0,432557135820389	
696,875	0,487695217132568	696,875	-0,431393831968308	
700	0,487325191497803	700	-0,433960646390915	
703,125	0,486034899950027	703,125	-0,435320168733597	
706,25	0,479938894510269	706,25	-0,434137761592865	
709,375	0,478842318058014	709,375	-0,433501720428467	
712,5	0,477027207612991	712,5	-0,436216771602631	
715,625	0,474867343902588	715,625	-0,433339327573776	
718,75	0,47053849697113	718,75	-0,431528478860855	
721,875	0,470633834600449	721,875	-0,433673113584518	
725	0,468910813331604	725	-0,431482493877411	
728,125	0,465586274862289	728,125	-0,429877758026123	
731,25	0,464137196540833	731,25	-0,433251172304153	
734,375	0,461833029985428	734,375	-0,430815637111664	
737,5	0,460383385419846	737,5	-0,429639518260956	
740,625	0,456908226013184	740,625	-0,429241210222244	
743,75	0,455426245927811	743,75	-0,428572416305542	
746,875	0,455330520868301	746,875	-0,428820163011551	
750	0,450371712446213	750	-0,426686972379684	
753,125	0,449557363986969	753,125	-0,425069570541382	
756,25	0,448346734046936	756,25	-0,424799114465714	
759,375	0,446453392505646	759,375	-0,426712960004807	
762,5	0,443524837493896	762,5	-0,424076855182648	
765,625	0,442553579807281	765,625	-0,423277080059052	
768,75	0,4391068816185	768,75	-0,419373750686646	
771,875	0,43540832400322	771,875	-0,421784162521362	
775	0,437318503856659	775	-0,4205262362957	
778,125	0,434792011976242	778,125	-0,417345017194748	
781,25	0,432445913553238	781,25	-0,418548882007599	
784,375	0,429667681455612	784,375	-0,419114023447037	
787,5	0,428542077541351	787,5	-0,415017187595367	
790,625	0,42625093460083	790,625	-0,416673809289932	
793,75	0,425982743501663	793,75	-0,414646983146667	
796,875	0,422412306070328	796,875	-0,415307939052582	
800	0,421612739562988	800	-0,414472103118896	
803,125	0,423727214336395	803,125	-0,413230091333389	
806,25	0,4235600233078	806,25	-0,414357483386993	
809,375	0,42096796631813	809,375	-0,412762016057968	
812,5	0,417650163173676	812,5	-0,411260604858398	
815,625	0,415610194206238	815,625	-0,407512336969376	
818,75	0,413510352373123	818,75	-0,408176839351654	
821,875	0,412270933389664	821,875	-0,408104777336121	
825	0,409293800592422	825	-0,40924334526062	
828,125	0,408369511365891	828,125	-0,406337082386017	
831,25	0,40771347284317	831,25	-0,402989387512207	
834,375	0,407853543758392	834,375	-0,403372943401337	
837,5	0,408110052347183	837,5	-0,40490335226059	
840,625	0,407532721757889	840,625	-0,402385085821152	
843,75	0,403664141893387	843,75	-0,402498602867126	
846,875	0,403863400220871	846,875	-0,403021425008774	
850	0,397438615560532	850	-0,399855136871338	
853,125	0,399043053388596	853,125	-0,399809688329697	
856,25	0,401384711265564	856,25	-0,397162109613419	
859,375	0,400211036205292	859,375	-0,395896941423416	
862,5	0,397575199604034	862,5	-0,397336184978485	
865,625	0,396176159381866	865,625	-0,396546423435211	
868,75	0,396850049495697	868,75	-0,395591288805008	
871,875	0,395373195409775	871,875	-0,396605491638184	
875	0,394090265035629	875	-0,396831005811691	
878,125	0,392358511686325	878,125	-0,391586691141129	
881,25	0,391699761152267	881,25	-0,393003910779953	
884,375	0,401335716247559	884,375	-0,368601858615875	
887,5	0,400988906621933	887,5	-0,36672431230545	
890,625	0,399982154369354	890,625	-0,367314577102661	
893,75	0,399273961782455	893,75	-0,366959482431412	
896,875	0,396723449230194	896,875	-0,366436690092087	
900	0,396193593740463	900	-0,366786003112793	
903,125	0,394563466310501	903,125	-0,366685450077057	
906,25	0,393002986907959	906,25	-0,363847613334656	
909,375	0,393331855535507	909,375	-0,363158792257309	
912,5	0,391019105911255	912,5	-0,364999115467072	
915,625	0,390270441770554	915,625	-0,362368851900101	
918,75	0,388940721750259	918,75	-0,361007422208786	
921,875	0,386751890182495	921,875	-0,363487988710403	
925	0,385866910219193	925	-0,362156540155411	
928,125	0,386647820472717	928,125	-0,36271059513092	
931,25	0,387136191129684	931,25	-0,363245338201523	
934,375	0,387030065059662	934,375	-0,362683951854706	
937,5	0,385942786931992	937,5	-0,365269184112549	
940,625	0,383996933698654	940,625	-0,364094138145447	
943,75	0,383364379405975	943,75	-0,362891852855682	
946,875	0,382618069648743	946,875	-0,362737566232681	
950	0,382876396179199	950	-0,363414913415909	
953,125	0,380823105573654	953,125	-0,364091724157333	
956,25	0,379505276679993	956,25	-0,363225489854813	
959,375	0,378392308950424	959,375	-0,364038378000259	
962,5	0,377713322639465	962,5	-0,365186303853989	
965,625	0,377727329730988	965,625	-0,364427447319031	
968,75	0,378839999437332	968,75	-0,365909188985825	
971,875	0,376392126083374	971,875	-0,367982059717178	
975	0,373706966638565	975	-0,369247019290924	
978,125	0,375219911336899	978,125	-0,370387494564056	
981,25	0,371991336345673	981,25	-0,371897667646408	
984,375	0,373161315917969	984,375	-0,374009668827057	
987,5	0,373390406370163	987,5	-0,374891221523285	
990,625	0,370356887578964	990,625	-0,377518504858017	
993,75	0,371022909879684	993,75	-0,382020086050034	
996,875	0,367970049381256	996,875	-0,381690323352814	
1000	0,365470886230469	1000	-0,384580135345459	
1003,125	0,364663392305374	1003,125	-0,386855483055115	
1006,25	0,360619366168976	1006,25	-0,388695746660233	
1009,375	0,359271794557571	1009,375	-0,392288833856583	
1012,5	0,357461631298065	1012,5	-0,397719264030457	
1015,625	0,35230153799057	1015,625	-0,394943684339523	
1018,75	0,344789505004883	1018,75	-0,404415756464005	
1021,875	0,344393700361252	1021,875	-0,406120181083679	
1025	0,337323427200317	1025	-0,411324024200439	
1028,125	0,332168132066727	1028,125	-0,412349998950958	
1031,25	0,326761215925217	1031,25	-0,417347550392151	
1034,375	0,320995956659317	1034,375	-0,419800490140915	
1037,5	0,307318806648254	1037,5	-0,422379791736603	
1040,625	0,301568388938904	1040,625	-0,422546774148941	
1043,75	0,292019873857498	1043,75	-0,422009170055389	
1046,875	0,285248011350632	1046,875	-0,424105882644653	
1050	0,273269921541214	1050	-0,421975553035736	
1053,125	0,265203595161438	1053,125	-0,424807697534561	
1056,25	0,250938832759857	1056,25	-0,419935584068298	
1059,375	0,246751636266708	1059,375	-0,410578727722168	
1062,5	0,239534050226212	1062,5	-0,407436817884445	
1065,625	0,225529313087463	1065,625	-0,399245887994766	
1068,75	0,222063422203064	1068,75	-0,391891121864319	
1071,875	0,21685902774334	1071,875	-0,386212289333344	
1075	0,211271971464157	1075	-0,376908868551254	
1078,125	0,206807568669319	1078,125	-0,368238002061844	
1081,25	0,206482037901878	1081,25	-0,360792487859726	
1084,375	0,2030408680439	1084,375	-0,352863043546677	
1087,5	0,200389042496681	1087,5	-0,344606429338455	
1090,625	0,199919328093529	1090,625	-0,338186979293823	
1093,75	0,199640676379204	1093,75	-0,332421720027924	
1096,875	0,197488442063332	1096,875	-0,325942933559418	
1100	0,197794362902641	1100	-0,320817679166794	
1103,125	0,198620587587357	1103,125	-0,31413409113884	
1106,25	0,20060059428215	1106,25	-0,3073750436306	
1109,375	0,200005233287811	1109,375	-0,30293545126915	
1112,5	0,200147122144699	1112,5	-0,299838542938232	
1115,625	0,201974987983704	1115,625	-0,295471489429474	
1118,75	0,202556937932968	1118,75	-0,290731996297836	
1121,875	0,203546792268753	1121,875	-0,287383854389191	
1125	0,20486581325531	1125	-0,284290790557861	
1128,125	0,205484762787819	1128,125	-0,280740559101105	
1131,25	0,206093549728394	1131,25	-0,2771235704422	
1134,375	0,207111179828644	1134,375	-0,273930728435516	
1137,5	0,207600221037865	1137,5	-0,271736472845078	
1140,625	0,20862028002739	1140,625	-0,270146429538727	
1143,75	0,209010183811188	1143,75	-0,266540586948395	
1146,875	0,209020838141441	1146,875	-0,264892578125	
1150	0,211414575576782	1150	-0,262976944446564	
1153,125	0,212215051054955	1153,125	-0,260897904634476	
1156,25	0,212423130869865	1156,25	-0,25827693939209	
1159,375	0,213249206542969	1159,375	-0,255903571844101	
1162,5	0,214866906404495	1162,5	-0,254550188779831	
1165,625	0,215351343154907	1165,625	-0,252435445785522	
1168,75	0,215406060218811	1168,75	-0,252062827348709	
1171,875	0,215370088815689	1171,875	-0,250370502471924	
1175	0,217252522706985	1175	-0,24837052822113	
1178,125	0,217590108513832	1178,125	-0,247117459774017	
1181,25	0,218352451920509	1181,25	-0,2454444617033	
1184,375	0,218034982681274	1184,375	-0,244045361876488	
1187,5	0,219007983803749	1187,5	-0,242440432310104	
1190,625	0,219137921929359	1190,625	-0,241329520940781	
1193,75	0,219756677746773	1193,75	-0,239376097917557	
1196,875	0,219380885362625	1196,875	-0,237955793738365	
1200	0,219228386878967	1200	-0,237800315022469	
1203,125	0,219068139791489	1203,125	-0,235867276787758	
1206,25	0,220469653606415	1206,25	-0,235902681946754	
1209,375	0,221464887261391	1209,375	-0,234008342027664	
1212,5	0,221019297838211	1212,5	-0,233220443129539	
1215,625	0,221731767058372	1215,625	-0,233390912413597	
1218,75	0,221647784113884	1218,75	-0,23299577832222	
1221,875	0,22145664691925	1221,875	-0,231142222881317	
1225	0,222066566348076	1225	-0,231503814458847	
1228,125	0,221499562263489	1228,125	-0,229451671242714	
1231,25	0,222810238599777	1231,25	-0,22937785089016	
1234,375	0,221682548522949	1234,375	-0,22853772342205	
1237,5	0,221030607819557	1237,5	-0,228404641151428	
1240,625	0,220795854926109	1240,625	-0,228271633386612	
1243,75	0,220906466245651	1243,75	-0,225943893194199	
1246,875	0,22172886133194	1246,875	-0,226391419768333	
1250	0,219260022044182	1250	-0,227082431316376	
1253,125	0,219067186117172	1253,125	-0,226421356201172	
1256,25	0,218967348337173	1256,25	-0,226661622524261	
1259,375	0,21877221763134	1259,375	-0,225039049983025	
1262,5	0,215018838644028	1262,5	-0,224378302693367	
1265,625	0,215176180005074	1265,625	-0,225314691662788	
1268,75	0,213934704661369	1268,75	-0,22426164150238	
1271,875	0,212046727538109	1271,875	-0,223032355308533	
1275	0,210294306278229	1275	-0,222517594695091	
1278,125	0,209862530231476	1278,125	-0,221738219261169	
1281,25	0,20683728158474	1281,25	-0,220509499311447	
1284,375	0,206074595451355	1284,375	-0,219664752483368	
1287,5	0,204128980636597	1287,5	-0,218032449483871	
1290,625	0,20222519338131	1290,625	-0,216210335493088	
1293,75	0,201802209019661	1293,75	-0,21429406106472	
1296,875	0,200156673789024	1296,875	-0,210871174931526	
1300	0,198631703853607	1300	-0,208472713828087	
1303,125	0,198085010051727	1303,125	-0,207532420754433	
1306,25	0,19748230278492	1306,25	-0,205767542123795	
1309,375	0,195611402392387	1309,375	-0,203876435756683	
1312,5	0,195669814944267	1312,5	-0,202767506241798	
1315,625	0,194789007306099	1315,625	-0,199818775057793	
1318,75	0,195032566785812	1318,75	-0,196999043226242	
1321,875	0,194027572870255	1321,875	-0,195164546370506	
1325	0,19442044198513	1325	-0,193944692611694	
1328,125	0,194520011544228	1328,125	-0,191120803356171	
1331,25	0,19360925257206	1331,25	-0,189458638429642	
1334,375	0,193649366497993	1334,375	-0,188402831554413	
1337,5	0,192903056740761	1337,5	-0,186966493725777	
1340,625	0,192391350865364	1340,625	-0,18440580368042	
1343,75	0,192663192749023	1343,75	-0,182169869542122	
1346,875	0,19252373278141	1346,875	-0,180562347173691	
1350	0,192666158080101	1350	-0,177985996007919	
1353,125	0,192269518971443	1353,125	-0,176476895809174	
1356,25	0,192008003592491	1356,25	-0,175751522183418	
1359,375	0,192495912313461	1359,375	-0,173375502228737	
1362,5	0,19369475543499	1362,5	-0,171480804681778	
1365,625	0,194548368453979	1365,625	-0,17072020471096	
1368,75	0,194899439811707	1368,75	-0,168910652399063	
1371,875	0,195798024535179	1371,875	-0,166766181588173	
1375	0,195528283715248	1375	-0,166330397129059	
1378,125	0,195581927895546	1378,125	-0,166095077991486	
1381,25	0,195222645998001	1381,25	-0,165156856179237	
1384,375	0,195421442389488	1384,375	-0,163950771093369	
1387,5	0,195450022816658	1387,5	-0,162856951355934	
1390,625	0,195097133517265	1390,625	-0,161193042993546	
1393,75	0,195409715175629	1393,75	-0,160207584500313	
1396,875	0,195413872599602	1396,875	-0,15926855802536	
1400	0,195263966917992	1400	-0,158561915159225	
1403,125	0,195212990045547	1403,125	-0,156659409403801	
1406,25	0,19543120265007	1406,25	-0,154945284128189	
1409,375	0,194903314113617	1409,375	-0,153706088662148	
1412,5	0,195717453956604	1412,5	-0,152935892343521	
1415,625	0,195650309324265	1415,625	-0,151949390769005	
1418,75	0,195291340351105	1418,75	-0,151047617197037	
1421,875	0,195624962449074	1421,875	-0,150781199336052	
1425	0,195493087172508	1425	-0,149080753326416	
1428,125	0,195215836167336	1428,125	-0,147139012813568	
1431,25	0,195122793316841	1431,25	-0,146022945642471	
1434,375	0,1947241127491	1434,375	-0,145271196961403	
1437,5	0,195209592580795	1437,5	-0,143779173493385	
1440,625	0,195209369063377	1440,625	-0,142702355980873	
1443,75	0,195118218660355	1443,75	-0,141548782587051	
1446,875	0,195235103368759	1446,875	-0,140578895807266	
1450	0,195307657122612	1450	-0,139057010412216	
1453,125	0,195775210857391	1453,125	-0,13786792755127	
1456,25	0,195642292499542	1456,25	-0,13712178170681	
1459,375	0,196861162781715	1459,375	-0,136569634079933	
1462,5	0,19631764292717	1462,5	-0,134894102811813	
1465,625	0,196429416537285	1465,625	-0,134539350867271	
1468,75	0,196503236889839	1468,75	-0,133889615535736	
1471,875	0,196335807442665	1471,875	-0,133109420537949	
1475	0,19718986749649	1475	-0,131952211260796	
1478,125	0,197662457823753	1478,125	-0,131298467516899	
1481,25	0,197547107934952	1481,25	-0,131323307752609	
1484,375	0,197190657258034	1484,375	-0,130339056253433	
1487,5	0,197647586464882	1487,5	-0,129580914974213	
1490,625	0,197046861052513	1490,625	-0,128762736916542	
1493,75	0,197324737906456	1493,75	-0,127528727054596	
1496,875	0,1971185952425	1496,875	-0,127508580684662	
1500	0,196682274341583	1500	-0,127550885081291	
1503,125	0,196604624390602	1503,125	-0,126435920596123	
1506,25	0,195638611912727	1506,25	-0,124360106885433	
1509,375	0,195115432143211	1509,375	-0,124051466584206	
1512,5	0,195378601551056	1512,5	-0,124113142490387	
1515,625	0,195279255509377	1515,625	-0,123549550771713	
1518,75	0,194442883133888	1518,75	-0,123017311096191	
1521,875	0,194167628884315	1521,875	-0,122026659548283	
1525	0,192918092012405	1525	-0,121194444596767	
1528,125	0,192618563771248	1528,125	-0,119777120649815	
1531,25	0,192757144570351	1531,25	-0,118950761854649	
1534,375	0,191887617111206	1534,375	-0,117595143616199	
1537,5	0,191469669342041	1537,5	-0,116765573620796	
1540,625	0,19118832051754	1540,625	-0,116185441613197	
1543,75	0,190681487321854	1543,75	-0,11452978104353	
1546,875	0,190037742257118	1546,875	-0,113173723220825	
1550	0,189668148756027	1550	-0,112219125032425	
1553,125	0,189397811889648	1553,125	-0,110314831137657	
1556,25	0,189599186182022	1556,25	-0,110015980899334	
1559,375	0,188602596521378	1559,375	-0,108400292694569	
1562,5	0,189003363251686	1562,5	-0,106908470392227	
1565,625	0,188829779624939	1565,625	-0,105380475521088	
1568,75	0,188458800315857	1568,75	-0,103436857461929	
1571,875	0,188527017831802	1571,875	-0,102711871266365	
1575	0,188458323478699	1575	-0,10209796577692	
1578,125	0,188223779201508	1578,125	-0,10065284371376	
1581,25	0,187378361821175	1581,25	-0,0997225940227509	
1584,375	0,187488883733749	1584,375	-0,0982131808996201	
1587,5	0,187581583857536	1587,5	-0,096883662045002	
1590,625	0,187718719244003	1590,625	-0,0960577577352524	
1593,75	0,187531188130379	1593,75	-0,0946498066186905	
1596,875	0,186960652470589	1596,875	-0,0939931645989418	
1600	0,187649607658386	1600	-0,0926844552159309	
1603,125	0,187427267432213	1603,125	-0,0912307649850845	
1606,25	0,187689408659935	1606,25	-0,0898867696523666	
1609,375	0,186979591846466	1609,375	-0,0886165574193001	
1612,5	0,187072664499283	1612,5	-0,0873990431427956	
1615,625	0,187280923128128	1615,625	-0,0860354378819466	
1618,75	0,186640128493309	1618,75	-0,0852237790822983	
1621,875	0,187105178833008	1621,875	-0,0839060544967651	
1625	0,186797484755516	1625	-0,0822129473090172	
1628,125	0,187286034226418	1628,125	-0,0808346644043922	
1631,25	0,186883702874184	1631,25	-0,0796307921409607	
1634,375	0,187506958842278	1634,375	-0,0789253190159798	
1637,5	0,186969295144081	1637,5	-0,0772777795791626	
1640,625	0,187980368733406	1640,625	-0,0772817209362984	
1643,75	0,187541842460632	1643,75	-0,0765805542469025	
1646,875	0,188126713037491	1646,875	-0,0750078558921814	
1650	0,187998175621033	1650	-0,0737154632806778	
1653,125	0,188399702310562	1653,125	-0,0728559270501137	
1656,25	0,189366072416306	1656,25	-0,0715266242623329	
1659,375	0,189048126339912	1659,375	-0,0704007893800735	
1662,5	0,189369902014732	1662,5	-0,0690119788050652	
1665,625	0,189980670809746	1665,625	-0,0677740648388863	
1668,75	0,189553081989288	1668,75	-0,0667570382356644	
1671,875	0,18835985660553	1671,875	-0,0664172768592834	
1675	0,189484164118767	1675	-0,0660877525806427	
1678,125	0,188891470432281	1678,125	-0,0650374293327332	
1681,25	0,18989360332489	1681,25	-0,0631264969706535	
1684,375	0,190612345933914	1684,375	-0,0621915236115456	
1687,5	0,190130591392517	1687,5	-0,0614306628704071	
1690,625	0,190785154700279	1690,625	-0,0600294843316078	
1693,75	0,190365567803383	1693,75	-0,0591548644006252	
1696,875	0,191034540534019	1696,875	-0,058112446218729	
1700	0,191075950860977	1700	-0,0579829402267933	
1703,125	0,191662728786469	1703,125	-0,0571808069944382	
1706,25	0,191921606659889	1706,25	-0,0558245480060577	
1709,375	0,192159086465836	1709,375	-0,0554217584431171	
1712,5	0,192721500992775	1712,5	-0,0542097873985767	
1715,625	0,192549467086792	1715,625	-0,0534486621618271	
1718,75	0,192608654499054	1718,75	-0,0519885122776031	
1721,875	0,192392006516457	1721,875	-0,052041906863451	
1725	0,193285033106804	1725	-0,0512246452271938	
1728,125	0,19295297563076	1728,125	-0,0508838333189487	
1731,25	0,192914322018623	1731,25	-0,0493654310703278	
