Frequency in Hz	Acrylic_96 Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_96 Sound Reflection Factor continuous Im	
1700	0,0421074293553829	1700	-0,172074690461159	
1703,125	0,0414000041782856	1703,125	-0,170651257038116	
1706,25	0,0411981530487537	1706,25	-0,168946504592896	
1709,375	0,0398780703544617	1709,375	-0,16748234629631	
1712,5	0,0397929511964321	1712,5	-0,165010839700699	
1715,625	0,0385019816458225	1715,625	-0,162825018167496	
1718,75	0,038430105894804	1718,75	-0,160856798291206	
1721,875	0,0364451818168163	1721,875	-0,15958833694458	
1725	0,0362459644675255	1725	-0,158294871449471	
1728,125	0,0345483273267746	1728,125	-0,156034901738167	
1731,25	0,0349450632929802	1731,25	-0,15372721850872	
1734,375	0,0350384935736656	1734,375	-0,151877731084824	
1737,5	0,033281471580267	1737,5	-0,150322660803795	
1740,625	0,032461766153574	1740,625	-0,149655416607857	
1743,75	0,0323408916592598	1743,75	-0,146214842796326	
1746,875	0,0325294360518456	1746,875	-0,144061878323555	
1750	0,031754482537508	1750	-0,142574280500412	
1753,125	0,0313815735280514	1753,125	-0,140553146600723	
1756,25	0,0311148911714554	1756,25	-0,138930574059486	
1759,375	0,0306669808924198	1759,375	-0,13705375790596	
1762,5	0,0309551693499088	1762,5	-0,135533958673477	
1765,625	0,0311351232230663	1765,625	-0,13356988132	
1768,75	0,0305275358259678	1768,75	-0,132591873407364	
1771,875	0,0308044161647558	1771,875	-0,130401477217674	
1775	0,0313383229076862	1775	-0,128534719347954	
1778,125	0,0306233260780573	1778,125	-0,127530544996262	
1781,25	0,0298455134034157	1781,25	-0,126494824886322	
1784,375	0,0306354202330112	1784,375	-0,124269939959049	
1787,5	0,0303612761199474	1787,5	-0,122493118047714	
1790,625	0,0305791888386011	1790,625	-0,121337540447712	
1793,75	0,0302803609520197	1793,75	-0,120441608130932	
1796,875	0,0289469603449106	1796,875	-0,119377546012402	
1800	0,0294557455927134	1800	-0,118318878114223	
1803,125	0,0293708462268114	1803,125	-0,116180844604969	
1806,25	0,0288974642753601	1806,25	-0,114438660442829	
1809,375	0,0287708640098572	1809,375	-0,113369770348072	
1812,5	0,0284491293132305	1812,5	-0,112251199781895	
1815,625	0,0283051822334528	1815,625	-0,110945075750351	
1818,75	0,0284056533128023	1818,75	-0,109074681997299	
1821,875	0,0279786977916956	1821,875	-0,107922174036503	
1825	0,0273758843541145	1825	-0,106949120759964	
1828,125	0,0277884285897017	1828,125	-0,105102330446243	
1831,25	0,0282907616347075	1831,25	-0,103571429848671	
1834,375	0,0280557088553905	1834,375	-0,102994844317436	
1837,5	0,0280140265822411	1837,5	-0,100567042827606	
1840,625	0,0275546424090862	1840,625	-0,098827101290226	
1843,75	0,0275322441011667	1843,75	-0,0975711941719055	
1846,875	0,0271489564329386	1846,875	-0,0965222641825676	
1850	0,0266305338591337	1850	-0,0958379060029984	
1853,125	0,0269178915768862	1853,125	-0,0942569598555565	
1856,25	0,0273836143314838	1856,25	-0,0925676971673965	
1859,375	0,0270025301724672	1859,375	-0,0914431437849998	
1862,5	0,0269267857074738	1862,5	-0,0905161872506142	
1865,625	0,0266154613345861	1865,625	-0,0897037908434868	
1868,75	0,0269155856221914	1868,75	-0,0887114852666855	
1871,875	0,0267924126237631	1871,875	-0,0870304927229881	
1875	0,0268593933433294	1875	-0,0858533605933189	
1878,125	0,0267203114926815	1878,125	-0,0841339379549026	
1881,25	0,0264625120908022	1881,25	-0,0833480358123779	
1884,375	0,0266048684716225	1884,375	-0,0818435400724411	
1887,5	0,0262033957988024	1887,5	-0,0805783942341805	
1890,625	0,0264840479940176	1890,625	-0,0802820920944214	
1893,75	0,0258996151387692	1893,75	-0,0781058743596077	
1896,875	0,0264311712235212	1896,875	-0,0771612748503685	
1900	0,0262201689183712	1900	-0,0763541758060455	
1903,125	0,0258932858705521	1903,125	-0,0752581879496574	
1906,25	0,0259277541190386	1906,25	-0,0741954073309898	
1909,375	0,0261486861854792	1909,375	-0,0728995129466057	
1912,5	0,026161216199398	1912,5	-0,071507066488266	
1915,625	0,0257902909070253	1915,625	-0,0701434761285782	
1918,75	0,0259395558387041	1918,75	-0,0694079324603081	
1921,875	0,0255537107586861	1921,875	-0,0678998082876205	
1925	0,0255383811891079	1925	-0,0670718550682068	
1928,125	0,0255044810473919	1928,125	-0,0659161433577538	
1931,25	0,0256860218942165	1931,25	-0,0652648508548737	
1934,375	0,0256398394703865	1934,375	-0,0645050257444382	
1937,5	0,0260095614939928	1937,5	-0,0635066106915474	
1940,625	0,0257772784680128	1940,625	-0,0628031492233276	
1943,75	0,0254516880959272	1943,75	-0,0609040409326553	
1946,875	0,0254867523908615	1946,875	-0,0594822727143765	
1950	0,0251773949712515	1950	-0,0585328713059425	
1953,125	0,025757672265172	1953,125	-0,0577176474034786	
1956,25	0,0256376173347235	1956,25	-0,0567274540662766	
1959,375	0,0254183411598206	1959,375	-0,0561227984726429	
1962,5	0,0249602906405926	1962,5	-0,0545152872800827	
1965,625	0,0250636953860521	1965,625	-0,0534827373921871	
1968,75	0,0250509642064571	1968,75	-0,0528585687279701	
1971,875	0,024728786200285	1971,875	-0,0523953028023243	
1975	0,0248903799802065	1975	-0,0507930517196655	
1978,125	0,0243268739432096	1978,125	-0,050128597766161	
1981,25	0,0243581458926201	1981,25	-0,0490958243608475	
1984,375	0,0242272354662418	1984,375	-0,0475605092942715	
1987,5	0,0240219440311193	1987,5	-0,0468462817370892	
1990,625	0,0235848631709814	1990,625	-0,0461634211242199	
1993,75	0,0232071448117495	1993,75	-0,0449312552809715	
1996,875	0,0227639358490705	1996,875	-0,0437947772443295	
2000	0,0223342813551426	2000	-0,0427775159478188	
2003,125	0,0223612785339355	2003,125	-0,0416879951953888	
2006,25	0,0229683630168438	2006,25	-0,0405687130987644	
2009,375	0,0224860049784184	2009,375	-0,0396610945463181	
2012,5	0,0220223404467106	2012,5	-0,0386495925486088	
2015,625	0,0222091563045979	2015,625	-0,0375555492937565	
2018,75	0,0217902828007936	2018,75	-0,0365290902554989	
2021,875	0,0214214958250523	2021,875	-0,0350262112915516	
2025	0,0214313846081495	2025	-0,0337624289095402	
2028,125	0,0212235115468502	2028,125	-0,0326593108475208	
2031,25	0,0208829827606678	2031,25	-0,0315243899822235	
2034,375	0,0209186524152756	2034,375	-0,0307990200817585	
2037,5	0,0209030024707317	2037,5	-0,0291878692805767	
2040,625	0,0203444007784128	2040,625	-0,0276297815144062	
2043,75	0,0202698353677988	2043,75	-0,0267939474433661	
2046,875	0,0200663320720196	2046,875	-0,026071771979332	
2050	0,0202047973871231	2050	-0,0243967175483704	
2053,125	0,020320113748312	2053,125	-0,0231776870787144	
2056,25	0,0198831986635923	2056,25	-0,0218730214983225	
2059,375	0,019730007275939	2059,375	-0,0210509151220322	
2062,5	0,0199134144932032	2062,5	-0,0200629848986864	
2065,625	0,0200618151575327	2065,625	-0,0188734903931618	
2068,75	0,0201762244105339	2068,75	-0,0175694562494755	
2071,875	0,0201622545719147	2071,875	-0,0166591890156269	
2075	0,0202778745442629	2075	-0,0153172751888633	
2078,125	0,0202425792813301	2078,125	-0,0141193540766835	
2081,25	0,0199881717562675	2081,25	-0,0129630537703633	
2084,375	0,0198527239263058	2084,375	-0,011991978622973	
2087,5	0,0203331876546144	2087,5	-0,0108716636896133	
2090,625	0,0199999772012234	2090,625	-0,00995700154453516	
2093,75	0,0200549121946096	2093,75	-0,00889336876571178	
2096,875	0,0202685613185167	2096,875	-0,00829463545233011	
2100	0,0200977008789778	2100	-0,00718705169856548	
2103,125	0,0202380530536175	2103,125	-0,00622691866010427	
2106,25	0,0203938465565443	2106,25	-0,00505813490599394	
2109,375	0,0203909166157246	2109,375	-0,00393230281770229	
2112,5	0,0201421584933996	2112,5	-0,00324889179319143	
2115,625	0,0199666637927294	2115,625	-0,00220743520185351	
2118,75	0,0201373770833015	2118,75	-0,000692954345140606	
2121,875	0,0206741485744715	2121,875	0,000386030733352527	
2125	0,0206289142370224	2125	0,000885684683453292	
2128,125	0,0203458610922098	2128,125	0,00197117147035897	
2131,25	0,0205255299806595	2131,25	0,00314310006797314	
2134,375	0,0204805471003056	2134,375	0,00431386195123196	
2137,5	0,0203786231577396	2137,5	0,00513224489986897	
2140,625	0,0204862616956234	2140,625	0,00573532329872251	
2143,75	0,0204937104135752	2143,75	0,00673612812533975	
2146,875	0,0204344931989908	2146,875	0,00797507259994745	
2150	0,0203814525157213	2150	0,00924501102417707	
2153,125	0,0206181742250919	2153,125	0,0100788660347462	
2156,25	0,020651500672102	2156,25	0,0106996074318886	
2159,375	0,0203561540693045	2159,375	0,0119797401130199	
2162,5	0,0206445772200823	2162,5	0,0132065489888191	
2165,625	0,0205558612942696	2165,625	0,0140692805871367	
2168,75	0,0207092370837927	2168,75	0,0152979753911495	
2171,875	0,0207074098289013	2171,875	0,0162484478205442	
2175	0,0210672169923782	2175	0,0173879042267799	
2178,125	0,021155621856451	2178,125	0,018237603828311	
2181,25	0,0209651608020067	2181,25	0,0189230218529701	
2184,375	0,0213419534265995	2184,375	0,0199163947254419	
2187,5	0,0211728475987911	2187,5	0,0208657551556826	
2190,625	0,0210786946117878	2190,625	0,0223267208784819	
2193,75	0,0215590205043554	2193,75	0,0233768746256828	
2196,875	0,0214911103248596	2196,875	0,0245940759778023	
2200	0,0212768502533436	2200	0,0252679772675037	
2203,125	0,0215553883463144	2203,125	0,0255504008382559	
2206,25	0,021936658769846	2206,25	0,0265579354017973	
2209,375	0,0222107414156199	2209,375	0,0282926056534052	
2212,5	0,0224178843200207	2212,5	0,0293194409459829	
2215,625	0,0224262401461601	2215,625	0,0301572363823652	
2218,75	0,0226484350860119	2218,75	0,0307758059352636	
2221,875	0,0226209703832865	2221,875	0,0321094281971455	
2225	0,023201709613204	2225	0,0331298820674419	
2228,125	0,0232086386531591	2228,125	0,0335458181798458	
2231,25	0,0233842916786671	2231,25	0,0344504006206989	
2234,375	0,0236646756529808	2234,375	0,0350471474230289	
2237,5	0,023313831537962	2237,5	0,0360696837306023	
2240,625	0,0231937263160944	2240,625	0,0368733331561089	
2243,75	0,0237338971346617	2243,75	0,0379041656851768	
2246,875	0,0239522699266672	2246,875	0,0389768928289413	
2250	0,0239637121558189	2250	0,0398594625294209	
2253,125	0,024656331166625	2253,125	0,0407874584197998	
2256,25	0,0243642535060644	2256,25	0,0416318103671074	
2259,375	0,024827029556036	2259,375	0,0420402996242046	
2262,5	0,0250853896141052	2262,5	0,0433535762131214	
2265,625	0,0244916938245296	2265,625	0,043996300548315	
2268,75	0,0250728968530893	2268,75	0,0448872968554497	
2271,875	0,0247885510325432	2271,875	0,0454808548092842	
2275	0,0248992685228586	2275	0,0465593338012695	
2278,125	0,0246548447757959	2278,125	0,0475306175649166	
2281,25	0,0258805677294731	2281,25	0,0477068349719048	
2284,375	0,0262227933853865	2284,375	0,0487957000732422	
2287,5	0,0259170029312372	2287,5	0,0496839992702007	
2290,625	0,0261135045439005	2290,625	0,0507194735109806	
2293,75	0,0255578048527241	2293,75	0,0518726035952568	
2296,875	0,026677630841732	2296,875	0,0523438863456249	
2300	0,0264529529958963	2300	0,052924107760191	
2303,125	0,0271494910120964	2303,125	0,0538243725895882	
2306,25	0,0270619578659534	2306,25	0,054846677929163	
2309,375	0,0269128698855639	2309,375	0,0556927844882011	
2312,5	0,0268337726593018	2312,5	0,0562807060778141	
2315,625	0,0275025926530361	2315,625	0,056884441524744	
2318,75	0,0273971892893314	2318,75	0,0578654147684574	
2321,875	0,0273655019700527	2321,875	0,0585758984088898	
2325	0,0280557703226805	2325	0,0595445372164249	
2328,125	0,0281304195523262	2328,125	0,0604556724429131	
2331,25	0,0285310242325068	2331,25	0,0612767823040485	
2334,375	0,028691379353404	2334,375	0,0619205981492996	
2337,5	0,0291526671499014	2337,5	0,0624753348529339	
2340,625	0,0287177730351686	2340,625	0,0635343715548515	
2343,75	0,0288294665515423	2343,75	0,0650679990649223	
2346,875	0,0295565668493509	2346,875	0,0650305300951004	
2350	0,0292885210365057	2350	0,0661858841776848	
2353,125	0,0296884439885616	2353,125	0,06644057482481	
2356,25	0,0299917552620173	2356,25	0,0671604871749878	
2359,375	0,029991589486599	2359,375	0,0687352046370506	
2362,5	0,0301287565380335	2362,5	0,0691041871905327	
2365,625	0,0305302198976278	2365,625	0,0690254643559456	
2368,75	0,0309150386601686	2368,75	0,0711506754159927	
2371,875	0,030500516295433	2371,875	0,0713759437203407	
2375	0,0312310848385096	2375	0,0718249082565308	
2378,125	0,031231265515089	2378,125	0,0725137740373611	
2381,25	0,031431432813406	2381,25	0,0734677836298943	
2384,375	0,0316545031964779	2384,375	0,0738201886415482	
2387,5	0,0325536169111729	2387,5	0,0751124992966652	
2390,625	0,0322416871786118	2390,625	0,0753221809864044	
2393,75	0,0324850752949715	2393,75	0,0766389444470406	
2396,875	0,0319805517792702	2396,875	0,0773681476712227	
2400	0,0325534269213676	2400	0,0774691328406334	
2403,125	0,0327468551695347	2403,125	0,0781830698251724	
2406,25	0,033266332000494	2406,25	0,0784948095679283	
2409,375	0,0335246846079826	2409,375	0,0793082565069199	
2412,5	0,0331006422638893	2412,5	0,0802247449755669	
2415,625	0,0343473590910435	2415,625	0,0814811140298843	
2418,75	0,0341930873692036	2418,75	0,0820418894290924	
2421,875	0,0341017693281174	2421,875	0,083152174949646	
2425	0,0344276428222656	2425	0,083976648747921	
2428,125	0,0347380489110947	2428,125	0,084085613489151	
2431,25	0,0348317511379719	2431,25	0,0843869745731354	
2434,375	0,0346947573125362	2434,375	0,0852034017443657	
2437,5	0,0350981205701828	2437,5	0,0862158909440041	
2440,625	0,0355861485004425	2440,625	0,0869505330920219	
2443,75	0,0353673957288265	2443,75	0,0880556851625443	
2446,875	0,0355200693011284	2446,875	0,0885026156902313	
2450	0,0355187281966209	2450	0,0894955024123192	
2453,125	0,0358086712658405	2453,125	0,0904098674654961	
2456,25	0,0365867465734482	2456,25	0,0908701419830322	
2459,375	0,0366000533103943	2459,375	0,0919674783945084	
2462,5	0,0367973074316978	2462,5	0,0930206254124641	
2465,625	0,0367354080080986	2465,625	0,0932851955294609	
2468,75	0,0374678522348404	2468,75	0,0931873992085457	
2471,875	0,0378217622637749	2471,875	0,0945854559540749	
2475	0,0378172621130943	2475	0,0952546074986458	
2478,125	0,0379729606211185	2478,125	0,0959432721138	
2481,25	0,0380247570574284	2481,25	0,0968658328056335	
2484,375	0,0386616475880146	2484,375	0,0973568111658096	
2487,5	0,0392714478075504	2487,5	0,0980267822742462	
2490,625	0,0386481955647469	2490,625	0,099583275616169	
2493,75	0,03923749178648	2493,75	0,0999792814254761	
2496,875	0,0398245044052601	2496,875	0,10111403465271	
2500	0,0400774292647839	2500	0,101610273122787	
2503,125	0,0407736636698246	2503,125	0,101763173937798	
2506,25	0,040301937609911	2506,25	0,102434791624546	
2509,375	0,0407872274518013	2509,375	0,103358715772629	
2512,5	0,0410257540643215	2512,5	0,103785865008831	
2515,625	0,0409867763519287	2515,625	0,104863546788692	
2518,75	0,0413027442991734	2518,75	0,105241619050503	
2521,875	0,0423602536320686	2521,875	0,105914935469627	
2525	0,0419578328728676	2525	0,107149951159954	
2528,125	0,0432785488665104	2528,125	0,1080516949296	
2531,25	0,0433054193854332	2531,25	0,108386605978012	
2534,375	0,0430613681674004	2534,375	0,108716540038586	
2537,5	0,0445215180516243	2537,5	0,110047720372677	
2540,625	0,0449327304959297	2540,625	0,110414579510689	
2543,75	0,0440171621739864	2543,75	0,111143663525581	
2546,875	0,0443969219923019	2546,875	0,111758135259151	
2550	0,0454139932990074	2550	0,112153358757496	
2553,125	0,0456904731690884	2553,125	0,11298531293869	
2556,25	0,046189934015274	2556,25	0,113808311522007	
2559,375	0,0465088300406933	2559,375	0,114107310771942	
2562,5	0,0464595183730125	2562,5	0,114313073456287	
2565,625	0,0466132052242756	2565,625	0,114730566740036	
2568,75	0,0480966605246067	2568,75	0,115892522037029	
2571,875	0,0480636544525623	2571,875	0,116196975111961	
2575	0,0482548102736473	2575	0,116904579102993	
2578,125	0,048829086124897	2578,125	0,117436178028584	
2581,25	0,0489375740289688	2581,25	0,118223153054714	
2584,375	0,0499797277152538	2584,375	0,118971735239029	
2587,5	0,0504453182220459	2587,5	0,118861474096775	
2590,625	0,0504121333360672	2590,625	0,11948711425066	
2593,75	0,0515013784170151	2593,75	0,120485410094261	
2596,875	0,0516698285937309	2596,875	0,121104702353477	
2600	0,0517223291099072	2600	0,121068127453327	
2603,125	0,0516971163451672	2603,125	0,120764598250389	
2606,25	0,0513440258800983	2606,25	0,121322326362133	
2609,375	0,0518226362764835	2609,375	0,121809758245945	
2612,5	0,0521967299282551	2612,5	0,121866405010223	
2615,625	0,0523456297814846	2615,625	0,123492002487183	
2618,75	0,0517283380031586	2618,75	0,124564163386822	
2621,875	0,0515893511474133	2621,875	0,12494770437479	
2625	0,0530529730021954	2625	0,126414865255356	
2628,125	0,0531358905136585	2628,125	0,126867458224297	
2631,25	0,0525255613029003	2631,25	0,127731576561928	
2634,375	0,0543351024389267	2634,375	0,12712724506855	
2637,5	0,0545668192207813	2637,5	0,128291860222816	
2640,625	0,0548516623675823	2640,625	0,129509449005127	
2643,75	0,0552623867988586	2643,75	0,129507079720497	
2646,875	0,0554574318230152	2646,875	0,130904734134674	
2650	0,0558009594678879	2650	0,131302937865257	
2653,125	0,0566947646439075	2653,125	0,131642252206802	
2656,25	0,05681312084198	2656,25	0,133022531867027	
2659,375	0,0581885911524296	2659,375	0,132927522063255	
2662,5	0,058629784733057	2662,5	0,133267402648926	
2665,625	0,0590013340115547	2665,625	0,13448578119278	
2668,75	0,0596676394343376	2668,75	0,13451561331749	
2671,875	0,0596835538744926	2671,875	0,1355339884758	
2675	0,0600282773375511	2675	0,137000679969788	
2678,125	0,0611936897039413	2678,125	0,136888816952705	
2681,25	0,0616189017891884	2681,25	0,137866526842117	
2684,375	0,0617796666920185	2684,375	0,138177081942558	
2687,5	0,0626304820179939	2687,5	0,138806581497192	
2690,625	0,0631737485527992	2690,625	0,139218926429749	
2693,75	0,062572568655014	2693,75	0,140013486146927	
2696,875	0,0640605837106705	2696,875	0,141600176692009	
2700	0,0654475167393684	2700	0,140632331371307	
2703,125	0,0656573921442032	2703,125	0,14093017578125	
2706,25	0,0655978098511696	2706,25	0,141725033521652	
2709,375	0,0668994784355164	2709,375	0,142418310046196	
2712,5	0,0674441903829575	2712,5	0,14252533018589	
2715,625	0,0675170719623566	2715,625	0,142957344651222	
2718,75	0,0688894540071487	2718,75	0,143827259540558	
2721,875	0,0696476250886917	2721,875	0,143792703747749	
2725	0,0702763423323631	2725	0,144450396299362	
2728,125	0,0710978358983994	2728,125	0,144787386059761	
2731,25	0,071650542318821	2731,25	0,145432248711586	
2734,375	0,0723778307437897	2734,375	0,146070271730423	
2737,5	0,0729795545339584	2737,5	0,145480290055275	
2740,625	0,0740297958254814	2740,625	0,1454688757658	
2743,75	0,0744448229670525	2743,75	0,14579202234745	
2746,875	0,0751733854413033	2746,875	0,145551085472107	
2750	0,0750901773571968	2750	0,146646678447723	
2753,125	0,0767393484711647	2753,125	0,146741315722466	
2756,25	0,077264167368412	2756,25	0,146253645420074	
2759,375	0,0771090090274811	2759,375	0,145629599690437	
2762,5	0,077926367521286	2762,5	0,145490080118179	
2765,625	0,077664278447628	2765,625	0,145751416683197	
2768,75	0,0787356942892075	2768,75	0,146568074822426	
2771,875	0,0794325694441795	2771,875	0,146024197340012	
2775	0,0791187211871147	2775	0,145795226097107	
2778,125	0,079633392393589	2778,125	0,145691186189651	
2781,25	0,0795278698205948	2781,25	0,145336553454399	
2784,375	0,0799511969089508	2784,375	0,145968899130821	
2787,5	0,0798921659588814	2787,5	0,146521463990211	
2790,625	0,0804234892129898	2790,625	0,146945625543594	
2793,75	0,0806321874260902	2793,75	0,147258087992668	
2796,875	0,0807542055845261	2796,875	0,147913128137589	
2800	0,0815141573548317	2800	0,148440301418304	
2803,125	0,0810243114829063	2803,125	0,148169472813606	
2806,25	0,0819944515824318	2806,25	0,148731514811516	
2809,375	0,0818715393543243	2809,375	0,148844093084335	
2812,5	0,0825447663664818	2812,5	0,148493885993958	
2815,625	0,0825939029455185	2815,625	0,148260533809662	
2818,75	0,0822691693902016	2818,75	0,149151086807251	
2821,875	0,0829796195030212	2821,875	0,14914496243	
2825	0,083988793194294	2825	0,149274885654449	
2828,125	0,0833787173032761	2828,125	0,149984732270241	
2831,25	0,0839593484997749	2831,25	0,149845689535141	
2834,375	0,0842030122876167	2834,375	0,150973245501518	
2837,5	0,0850544273853302	2837,5	0,150953471660614	
2840,625	0,0851755738258362	2840,625	0,151092797517776	
2843,75	0,0849284380674362	2843,75	0,151928663253784	
2846,875	0,0861117467284203	2846,875	0,151802659034729	
2850	0,085383340716362	2850	0,152054086327553	
2853,125	0,0861116796731949	2853,125	0,152242884039879	
2856,25	0,0861802697181702	2856,25	0,152946591377258	
2859,375	0,0865469574928284	2859,375	0,152870997786522	
2862,5	0,0874623954296112	2862,5	0,153720170259476	
2865,625	0,0874138176441193	2865,625	0,153930366039276	
2868,75	0,0872131213545799	2868,75	0,154519274830818	
2871,875	0,0883349776268005	2871,875	0,154432058334351	
2875	0,0882806703448296	2875	0,155358776450157	
2878,125	0,0881404131650925	2878,125	0,155828550457954	
2881,25	0,0890782400965691	2881,25	0,155729651451111	
2884,375	0,089395709335804	2884,375	0,155737146735191	
2887,5	0,089526005089283	2887,5	0,155843615531921	
2890,625	0,0894676595926285	2890,625	0,156243115663528	
2893,75	0,0901802405714989	2893,75	0,15780471265316	
2896,875	0,0906291976571083	2896,875	0,157341688871384	
2900	0,0905323848128319	2900	0,157792910933495	
2903,125	0,0906258150935173	2903,125	0,158151865005493	
2906,25	0,0909436568617821	2906,25	0,158638432621956	
2909,375	0,0914671793580055	2909,375	0,15922537446022	
2912,5	0,091854453086853	2912,5	0,159518510103226	
2915,625	0,0922354385256767	2915,625	0,160133853554726	
2918,75	0,0925661846995354	2918,75	0,160597294569016	
2921,875	0,0927750468254089	2921,875	0,160827547311783	
2925	0,0932606160640717	2925	0,161230459809303	
2928,125	0,0932566672563553	2928,125	0,161669090390205	
2931,25	0,0930905938148499	2931,25	0,16277876496315	
2934,375	0,0938254073262215	2934,375	0,163081005215645	
2937,5	0,0940315946936607	2937,5	0,163568496704102	
2940,625	0,094499908387661	2940,625	0,163886308670044	
2943,75	0,0942417532205582	2943,75	0,164606660604477	
2946,875	0,0947256162762642	2946,875	0,165654882788658	
2950	0,0950555056333542	2950	0,165789887309074	
2953,125	0,0957135558128357	2953,125	0,166656628251076	
2956,25	0,0961582809686661	2956,25	0,167363628745079	
2959,375	0,09611427038908	2959,375	0,167612344026566	
2962,5	0,0967354401946068	2962,5	0,16813088953495	
2965,625	0,0975424498319626	2965,625	0,168838798999786	
2968,75	0,0976210311055183	2968,75	0,168741136789322	
2971,875	0,0980509072542191	2971,875	0,169091105461121	
2975	0,0981843695044518	2975	0,17035548388958	
2978,125	0,0986750423908234	2978,125	0,171123832464218	
2981,25	0,0990368649363518	2981,25	0,171076402068138	
2984,375	0,099946103990078	2984,375	0,171381279826164	
2987,5	0,100423045456409	2987,5	0,171995237469673	
2990,625	0,1001081392169	2990,625	0,172941669821739	
2993,75	0,100301809608936	2993,75	0,173452123999596	
2996,875	0,101078502833843	2996,875	0,174333840608597	
3000	0,102266617119312	3000	0,174036145210266	
3003,125	0,102550312876701	3003,125	0,175121903419495	
3006,25	0,102571114897728	3006,25	0,176472008228302	
3009,375	0,103163585066795	3009,375	0,176815927028656	
3012,5	0,10327871888876	3012,5	0,178041622042656	
3015,625	0,104766190052032	3015,625	0,179095834493637	
3018,75	0,104522690176964	3018,75	0,180292919278145	
3021,875	0,105043478310108	3021,875	0,181378230452538	
3025	0,108681008219719	3025	0,179914757609367	
3028,125	0,108127519488335	3028,125	0,181739583611488	
3031,25	0,109078608453274	3031,25	0,182750731706619	
3034,375	0,110008396208286	3034,375	0,182455480098724	
3037,5	0,111031837761402	3037,5	0,182405948638916	
3040,625	0,112772323191166	3040,625	0,182098537683487	
3043,75	0,112884029746056	3043,75	0,183103054761887	
3046,875	0,114333741366863	3046,875	0,183759093284607	
3050	0,114324845373631	3050	0,183461010456085	
3053,125	0,114150740206242	3053,125	0,182394549250603	
3056,25	0,115342825651169	3056,25	0,183216318488121	
3059,375	0,115374602377415	3059,375	0,182851731777191	
3062,5	0,115703612565994	3062,5	0,182359129190445	
3065,625	0,115436367690563	3065,625	0,182701528072357	
3068,75	0,115625329315662	3068,75	0,182877942919731	
3071,875	0,115996554493904	3071,875	0,183710902929306	
3075	0,116964504122734	3075	0,18498221039772	
3078,125	0,11743389070034	3078,125	0,184956505894661	
3081,25	0,117439053952694	3081,25	0,184488728642464	
3084,375	0,118074782192707	3084,375	0,184496730566025	
3087,5	0,118187077343464	3087,5	0,186497837305069	
3090,625	0,117746889591217	3090,625	0,186848893761635	
3093,75	0,119156859815121	3093,75	0,187013685703278	
3096,875	0,119324885308743	3096,875	0,187299355864525	
3100	0,119224414229393	3100	0,187736198306084	
3103,125	0,119310416281223	3103,125	0,188425853848457	
3106,25	0,119921237230301	3106,25	0,188881665468216	
3109,375	0,120625570416451	3109,375	0,189435169100761	
3112,5	0,121281571686268	3112,5	0,190805971622467	
3115,625	0,122483037412167	3115,625	0,190381556749344	
3118,75	0,122055061161518	3118,75	0,190070375800133	
3121,875	0,122483849525452	3121,875	0,189768850803375	
3125	0,121625609695911	3125	0,191254913806915	
3128,125	0,122584946453571	3128,125	0,192238479852676	
3131,25	0,123141914606094	3131,25	0,192792490124702	
3134,375	0,124026209115982	3134,375	0,192346438765526	
3137,5	0,123039409518242	3137,5	0,191801458597183	
3140,625	0,124581091105938	3140,625	0,192807421088219	
3143,75	0,125073775649071	3143,75	0,193406045436859	
3146,875	0,125554382801056	3146,875	0,193685367703438	
3150	0,125467628240585	3150	0,193672925233841	
3153,125	0,126894995570183	3153,125	0,194412767887115	
3156,25	0,12670049071312	3156,25	0,193599700927734	
3159,375	0,127857863903046	3159,375	0,193765386939049	
3162,5	0,127963036298752	3162,5	0,193764328956604	
3165,625	0,127515777945518	3165,625	0,19409054517746	
3168,75	0,128525912761688	3168,75	0,195318475365639	
3171,875	0,129301801323891	3171,875	0,196040526032448	
3175	0,12843145430088	3175	0,195851162075996	
3178,125	0,131433576345444	3178,125	0,196797460317612	
3181,25	0,130265340209007	3181,25	0,196969032287598	
3184,375	0,130843177437782	3184,375	0,196713581681252	
3187,5	0,131208330392838	3187,5	0,198008000850677	
3190,625	0,130175545811653	3190,625	0,198098719120026	
3193,75	0,130171358585358	3193,75	0,198590651154518	
3196,875	0,131211370229721	3196,875	0,198429957032204	
3200	0,131255447864532	3200	0,198325037956238	
3203,125	0,132411703467369	3203,125	0,197807937860489	
3206,25	0,133037760853767	3206,25	0,199311465024948	
3209,375	0,133513376116753	3209,375	0,200172990560532	
3212,5	0,132265940308571	3212,5	0,199358642101288	
3215,625	0,132453143596649	3215,625	0,198638811707497	
3218,75	0,133037641644478	3218,75	0,197995603084564	
3221,875	0,133000314235687	3221,875	0,199807167053223	
3225	0,133546203374863	3225	0,199997127056122	
3228,125	0,132569149136543	3228,125	0,200691267848015	
3231,25	0,131380081176758	3231,25	0,200827971100807	
3234,375	0,134287133812904	3234,375	0,201353147625923	
3237,5	0,132640942931175	3237,5	0,201224222779274	
3240,625	0,133653774857521	3240,625	0,202361464500427	
3243,75	0,133066028356552	3243,75	0,202898502349854	
3246,875	0,133270800113678	3246,875	0,203667789697647	
3250	0,134528234601021	3250	0,202949151396751	
3253,125	0,132107019424438	3253,125	0,20349495112896	
3256,25	0,133163899183273	3256,25	0,203923478722572	
