candidate_index,candidate_source,complexity,pysr_loss,pysr_score,equation,expression_for_eval,eval_status,rmse,mae,max_abs_error,r2,bias,prediction_min,prediction_max
0,explicit_zero_residual_fallback,0,,,0.0,0.0,ok,0.06997865488067417,0.0539982673677811,0.2549097475756308,0.864516586956995,0.002986810480004279,0.0726826636225841,1.0714975592363623
1,pysr_hall_of_fame,1,0.005673664,0.0,0.00016703448,0.000167034480000000,ok,0.06998598316875161,0.05401105338386667,0.2547427130956308,0.8644882093475856,0.0031538449600042734,0.0728496981025841,1.0716645937163622
2,pysr_hall_of_fame,3,0.0042818845,0.14072095036160095,z_sigma__f3_mid * 0.09112186,z_sigma__f3_mid*0.09112186,ok,0.057867758662367416,0.04137542870919741,0.2567809258199629,0.907353659127405,0.004224117081231049,-0.0953328659492501,1.0714975610906858
3,pysr_hall_of_fame,9,0.004279992,7.36793322827291e-05,z_sigma__f3_mid / (((z_sigma__f3_mid * 0.15937714) + -5.1575) * -2.1015723),z_sigma__f3_mid/(((z_sigma__f3_mid*0.15937714 - 5.1575)*(-2.1015723))),ok,0.05791644668937768,0.041442301844330294,0.25680310892981445,0.9071976943809978,0.004667921879793911,-0.08492917254717185,1.0714975611138597
4,pysr_hall_of_fame,13,0.0042797476,1.4276135226511167e-05,(z_sigma__f3_mid - (((z_sigma__f3_mid * -0.010656237) * (z_sigma__f3_mid * z_sigma__f3_mid)) * -3.2544684)) * 0.10010762,(-(-3.2544684)*(-0.010656237)*z_sigma__f3_mid*z_sigma__f3_mid*z_sigma__f3_mid + z_sigma__f3_mid)*0.10010762,ok,0.057786555033012915,0.04116071094404004,0.25696541743642454,0.907613490880876,0.004471108953938231,-0.07818120588709666,1.0714975612735456
5,pysr_hall_of_fame,15,0.00427798,0.0002065501623511715,(z_sigma__f3_mid - (z_sigma__f3_mid * ((z_sigma__f3_mid * 0.014892744) * (z_sigma__f3_mid - (z_sigma__f3_mid * z_sigma__f3_mid))))) * 0.09649936,(-0.014892744*z_sigma__f3_mid*z_sigma__f3_mid*(-z_sigma__f3_mid*z_sigma__f3_mid + z_sigma__f3_mid) + z_sigma__f3_mid)*0.09649936,ok,0.05787361422655769,0.041335056124387835,0.2568913395424054,0.9073349086502556,0.0046146522993932345,-0.05828199389489354,1.0714975612001176
6,pysr_hall_of_fame,17,0.004028604,0.030030510802509208,(z_sigma__f3_mid - (z_sigma__f3_mid * (((z_sigma__f3_mid - 6.570291) * 0.0052170097) / (-0.0046468284 - (z_sigma__f3_mid * z_sigma__f3_mid))))) * 0.103564985,(-0.0052170097*z_sigma__f3_mid*(z_sigma__f3_mid - 1*6.570291)/(-z_sigma__f3_mid*z_sigma__f3_mid - 0.0046468284) + z_sigma__f3_mid)*0.103564985,ok,0.056030291013130555,0.0403853440870244,0.25412282499657063,0.9131438240926381,0.003273632649059922,-0.12054092090479952,1.0714975457976574
