Frequency in Hz	Silk_92 Normalized Surface Impedance continuous Re	Frequency in Hz	Silk_92 Normalized Surface Impedance continuous Im	
234,375	5,24765205383301	234,375	-5,9999828338623	
237,5	5,25064182281494	237,5	-5,81999969482422	
240,625	5,17502975463867	240,625	-5,85440444946289	
243,75	5,27400255203247	243,75	-5,6339750289917	
246,875	5,24065542221069	246,875	-5,37624454498291	
250	5,03860759735107	250	-5,48663568496704	
253,125	5,31148433685303	253,125	-5,43576622009277	
256,25	5,23351716995239	256,25	-5,19810962677002	
259,375	5,08713722229004	259,375	-5,1141881942749	
262,5	5,19947052001953	262,5	-5,40306901931763	
265,625	5,17589139938354	265,625	-5,32891273498535	
268,75	5,2106671333313	268,75	-5,30168724060059	
271,875	5,0863184928894	271,875	-5,09883594512939	
275	5,15562105178833	275	-4,78564071655273	
278,125	5,21755790710449	278,125	-4,78607654571533	
281,25	4,97504663467407	281,25	-4,95770502090454	
284,375	5,05960369110107	284,375	-4,90022039413452	
287,5	5,09985399246216	287,5	-4,7039098739624	
290,625	5,0304708480835	290,625	-4,67928791046143	
293,75	5,02947902679443	293,75	-4,7207293510437	
296,875	5,00197267532349	296,875	-4,86973142623901	
300	4,87434434890747	300	-4,52771091461182	
303,125	5,06038904190063	303,125	-4,30365610122681	
306,25	4,58594751358032	306,25	-4,15712118148804	
309,375	4,8047924041748	309,375	-4,14886999130249	
312,5	4,75735282897949	312,5	-3,91558337211609	
315,625	4,8101749420166	315,625	-3,86617565155029	
318,75	5,00926542282104	318,75	-3,8357982635498	
321,875	5,23987102508545	321,875	-3,76744341850281	
325	5,3175163269043	325	-3,78282690048218	
328,125	5,53105640411377	328,125	-3,91016697883606	
331,25	5,35278940200806	331,25	-4,14459705352783	
334,375	5,35748767852783	334,375	-3,91348814964294	
337,5	5,35720252990723	337,5	-4,04579925537109	
340,625	5,52553844451904	340,625	-3,919109582901	
343,75	5,33731603622437	343,75	-3,87407660484314	
346,875	5,17795085906982	346,875	-3,99653244018555	
350	5,23118829727173	350	-3,82259368896484	
353,125	4,87823820114136	353,125	-4,01493644714355	
356,25	5,18905448913574	356,25	-4,0958399772644	
359,375	5,28447437286377	359,375	-4,02836227416992	
362,5	4,94559001922607	362,5	-3,88876962661743	
365,625	5,28020095825195	365,625	-3,82926201820374	
368,75	5,37186622619629	368,75	-3,78743410110474	
371,875	5,25879573822021	371,875	-3,54756426811218	
375	4,86011266708374	375	-3,61991095542908	
378,125	5,09000444412231	378,125	-3,66288304328918	
381,25	5,55785036087036	381,25	-3,89878153800964	
384,375	5,40655755996704	384,375	-3,78860116004944	
387,5	5,2307653427124	387,5	-3,61212134361267	
390,625	5,02072525024414	390,625	-3,53256344795227	
393,75	4,99209690093994	393,75	-3,72094488143921	
396,875	5,09291648864746	396,875	-3,7640552520752	
400	5,35039758682251	400	-3,83140110969543	
403,125	5,17348670959473	403,125	-3,65141296386719	
406,25	5,09991455078125	406,25	-3,53758311271667	
409,375	5,20862340927124	409,375	-3,78622961044312	
412,5	5,20109939575195	412,5	-3,67382001876831	
415,625	5,19762229919434	415,625	-3,27663898468018	
418,75	5,01917171478271	418,75	-3,07668781280518	
421,875	5,04630279541016	421,875	-3,13596630096436	
425	4,88581132888794	425	-3,37303066253662	
428,125	5,47741270065308	428,125	-3,52059435844421	
431,25	5,58219575881958	431,25	-3,21617746353149	
434,375	5,05308723449707	434,375	-2,95852661132813	
437,5	5,0285439491272	437,5	-2,97488260269165	
440,625	5,05659341812134	440,625	-3,14457321166992	
443,75	4,96657991409302	443,75	-3,09056639671326	
446,875	5,18594694137573	446,875	-3,18591523170471	
450	5,27921533584595	450	-3,16379928588867	
453,125	5,04160976409912	453,125	-3,19568419456482	
456,25	4,8472375869751	456,25	-3,06957411766052	
459,375	4,96751260757446	459,375	-3,12027072906494	
462,5	4,94431781768799	462,5	-3,19664144515991	
465,625	4,97223234176636	465,625	-3,24377346038818	
468,75	5,11904048919678	468,75	-3,10969591140747	
471,875	5,02426815032959	471,875	-3,01742362976074	
475	5,03868055343628	475	-3,29253339767456	
478,125	5,09184169769287	478,125	-3,24011611938477	
481,25	5,10377979278564	481,25	-3,02262187004089	
484,375	5,10205030441284	484,375	-3,00553584098816	
487,5	5,12510681152344	487,5	-2,98556017875671	
490,625	5,04358291625977	490,625	-3,10765767097473	
493,75	5,06666326522827	493,75	-3,09676599502563	
496,875	4,90507125854492	496,875	-3,00664949417114	
500	5,06393194198608	500	-2,96988153457642	
503,125	5,08649301528931	503,125	-2,94952511787415	
506,25	5,11573886871338	506,25	-3,02132821083069	
509,375	5,09742593765259	509,375	-3,01635599136353	
512,5	5,07230710983276	512,5	-2,95402002334595	
515,625	4,99903964996338	515,625	-2,89739966392517	
518,75	5,04007863998413	518,75	-3,119065284729	
521,875	5,05574083328247	521,875	-3,13962650299072	
525	4,95801067352295	525	-2,98762583732605	
528,125	5,06238842010498	528,125	-2,93921613693237	
531,25	5,09362125396729	531,25	-2,97498250007629	
534,375	5,15452527999878	534,375	-2,94275331497192	
537,5	5,14697027206421	537,5	-2,90720200538635	
540,625	5,18828248977661	540,625	-2,95382213592529	
543,75	5,06118297576904	543,75	-2,97420859336853	
546,875	5,03356695175171	546,875	-2,85533881187439	
550	5,01436614990234	550	-2,97294616699219	
553,125	5,14681625366211	553,125	-2,90723395347595	
556,25	5,54271030426025	556,25	-2,41399788856506	
559,375	5,61371183395386	559,375	-2,35878849029541	
562,5	5,66604852676392	562,5	-2,45899987220764	
565,625	5,77456045150757	565,625	-2,4605016708374	
568,75	5,62373065948486	568,75	-2,36875581741333	
571,875	5,63170433044434	571,875	-2,32446193695068	
575	5,65281200408936	575	-2,38026189804077	
578,125	5,70992755889893	578,125	-2,38502907752991	
581,25	5,69803953170776	581,25	-2,27007436752319	
584,375	5,64185762405396	584,375	-2,36629199981689	
587,5	5,70752239227295	587,5	-2,32227349281311	
590,625	5,70091962814331	590,625	-2,3396258354187	
593,75	5,65519952774048	593,75	-2,35304880142212	
596,875	5,69563055038452	596,875	-2,30760478973389	
600	5,79047203063965	600	-2,28594136238098	
603,125	5,6871190071106	603,125	-2,33718514442444	
606,25	5,6829571723938	606,25	-2,23440337181091	
609,375	5,56682825088501	609,375	-2,26874256134033	
612,5	5,65039348602295	612,5	-2,22235441207886	
615,625	5,6053032875061	615,625	-2,19390153884888	
618,75	5,64574766159058	618,75	-2,23351621627808	
621,875	5,59472274780273	621,875	-2,20715379714966	
625	5,61651706695557	625	-2,14480400085449	
628,125	5,63016366958618	628,125	-2,2084972858429	
631,25	5,67204570770264	631,25	-2,17393779754639	
634,375	5,66170454025269	634,375	-2,14178466796875	
637,5	5,64610385894775	637,5	-2,0801887512207	
640,625	5,63828229904175	640,625	-2,13554859161377	
643,75	5,67381620407104	643,75	-2,1612708568573	
646,875	5,67109298706055	646,875	-2,1220908164978	
650	5,66328096389771	650	-2,10251474380493	
653,125	5,69353771209717	653,125	-2,11840057373047	
656,25	5,73727941513062	656,25	-2,11233854293823	
659,375	5,71695470809937	659,375	-2,17680382728577	
662,5	5,6883282661438	662,5	-2,09705114364624	
665,625	5,72122144699097	665,625	-2,11681032180786	
668,75	5,70959520339966	668,75	-2,0892322063446	
671,875	5,70547866821289	671,875	-2,06319737434387	
675	5,70758676528931	675	-2,05723142623901	
678,125	5,66467046737671	678,125	-2,04085612297058	
681,25	5,66692543029785	681,25	-2,06106352806091	
684,375	5,70011711120605	684,375	-2,03409719467163	
687,5	5,64840650558472	687,5	-2,02117133140564	
690,625	5,65121030807495	690,625	-2,03685903549194	
693,75	5,67997074127197	693,75	-1,99181222915649	
696,875	5,6643533706665	696,875	-1,9692234992981	
700	5,71732234954834	700	-2,00587177276611	
703,125	5,74113035202026	703,125	-2,03072094917297	
706,25	5,66519784927368	706,25	-2,0380380153656	
709,375	5,67177057266235	709,375	-2,01897215843201	
712,5	5,70531511306763	712,5	-2,07671451568604	
715,625	5,69074106216431	715,625	-2,01514387130737	
718,75	5,63649654388428	718,75	-1,98948335647583	
721,875	5,70237350463867	721,875	-2,04027605056763	
725	5,69540023803711	725	-2,00848889350891	
728,125	5,66829442977905	728,125	-1,98035824298859	
731,25	5,71695470809937	731,25	-2,05669164657593	
734,375	5,69445133209229	734,375	-2,00916171073914	
737,5	5,7012243270874	737,5	-1,99326324462891	
740,625	5,67748069763184	740,625	-2,02165794372559	
743,75	5,68238496780396	743,75	-2,01260280609131	
746,875	5,72756671905518	746,875	-2,00948691368103	
750	5,64400339126587	750	-2,00399613380432	
753,125	5,65407848358154	753,125	-1,9700243473053	
756,25	5,66561460494995	756,25	-1,95569086074829	
759,375	5,69179105758667	759,375	-2,00355648994446	
762,5	5,66481113433838	762,5	-1,97461354732513	
765,625	5,67042970657349	765,625	-1,94887185096741	
768,75	5,59829616546631	768,75	-1,9090348482132	
771,875	5,58798789978027	771,875	-1,99232089519501	
775	5,66381120681763	775	-1,93944084644318	
778,125	5,60074234008789	778,125	-1,88671886920929	
781,25	5,63684558868408	781,25	-1,93048214912415	
784,375	5,62777948379517	784,375	-1,98434042930603	
787,5	5,56577730178833	787,5	-1,89636886119843	
790,625	5,62047433853149	790,625	-1,93397283554077	
793,75	5,62684535980225	793,75	-1,88821840286255	
796,875	5,60014009475708	796,875	-1,9390674829483	
800	5,60836839675903	800	-1,92399251461029	
803,125	5,64624929428101	803,125	-1,81412160396576	
806,25	5,7135214805603	806,25	-1,84568786621094	
809,375	5,71113967895508	809,375	-1,86846196651459	
812,5	5,64073038101196	812,5	-1,88661134243011	
815,625	5,59281253814697	815,625	-1,85202503204346	
818,75	5,65497541427612	818,75	-1,88506507873535	
821,875	5,62511539459229	821,875	-1,83929777145386	
825	5,60894680023193	825	-1,89616215229034	
828,125	5,56015110015869	828,125	-1,88457775115967	
831,25	5,529137134552	831,25	-1,82715690135956	
834,375	5,60061597824097	834,375	-1,80552089214325	
837,5	5,67675256729126	837,5	-1,78472423553467	
840,625	5,64726400375366	840,625	-1,78742241859436	
843,75	5,63938283920288	843,75	-1,88864850997925	
846,875	5,70788812637329	846,875	-1,91517508029938	
850	5,56878137588501	850	-1,94117701053619	
853,125	5,58585977554321	853,125	-1,90382897853851	
856,25	5,68034601211548	856,25	-1,71599805355072	
859,375	5,59698867797852	859,375	-1,65653538703918	
862,5	5,58190393447876	862,5	-1,74884617328644	
865,625	5,64151763916016	865,625	-1,80043482780457	
868,75	5,64668416976929	868,75	-1,82057988643646	
871,875	5,66948652267456	871,875	-1,86007630825043	
875	5,67514324188232	875	-1,84009945392609	
878,125	5,63660335540771	878,125	-1,78352904319763	
881,25	5,62874364852905	881,25	-1,79804193973541	
884,375	5,90284824371338	884,375	-0,589958727359772	
887,5	5,89103841781616	887,5	-0,521046161651611	
890,625	5,92454433441162	890,625	-0,533746480941772	
893,75	5,95103454589844	893,75	-0,52738344669342	
896,875	5,88869428634644	896,875	-0,562348484992981	
900	5,92836093902588	900	-0,555846869945526	
903,125	5,91447496414185	903,125	-0,57407945394516	
906,25	5,83048439025879	906,25	-0,514631867408752	
909,375	5,83970832824707	909,375	-0,496120572090149	
912,5	5,88439989089966	912,5	-0,553437530994415	
915,625	5,8187370300293	915,625	-0,463828444480896	
918,75	5,78446102142334	918,75	-0,432368487119675	
921,875	5,81145143508911	921,875	-0,566549360752106	
925	5,77034330368042	925	-0,545617341995239	
928,125	5,83485555648804	928,125	-0,51969701051712	
931,25	5,91045093536377	931,25	-0,491039991378784	
934,375	5,90818881988525	934,375	-0,473846197128296	
937,5	5,94679689407349	937,5	-0,559824168682098	
940,625	5,86309480667114	940,625	-0,53146904706955	
943,75	5,82422828674316	943,75	-0,48051917552948	
946,875	5,82500886917114	946,875	-0,460450768470764	
950	5,87464952468872	950	-0,434551656246185	
953,125	5,8247504234314	953,125	-0,454292893409729	
956,25	5,77338600158691	956,25	-0,439997583627701	
959,375	5,75818920135498	959,375	-0,455150097608566	
962,5	5,74756622314453	962,5	-0,481596350669861	
965,625	5,75358057022095	965,625	-0,421590924263	
968,75	5,81913280487061	968,75	-0,384137362241745	
971,875	5,7748441696167	971,875	-0,453573226928711	
975	5,73478412628174	975	-0,479076743125916	
978,125	5,76791048049927	978,125	-0,438194066286087	
981,25	5,70033407211304	981,25	-0,451250076293945	
984,375	5,76285791397095	984,375	-0,421121656894684	
987,5	5,77154350280762	987,5	-0,376281827688217	
990,625	5,74516677856445	990,625	-0,417072683572769	
993,75	5,81082439422607	993,75	-0,417724817991257	
996,875	5,7354736328125	996,875	-0,380543917417526	
1000	5,72805404663086	1000	-0,385151743888855	
1003,125	5,74303197860718	1003,125	-0,361859351396561	
1006,25	5,69866514205933	1006,25	-0,355923295021057	
1009,375	5,71067953109741	1009,375	-0,349023640155792	
1012,5	5,73785829544067	1012,5	-0,357699900865555	
1015,625	5,63583707809448	1015,625	-0,311555147171021	
1018,75	5,67911005020142	1018,75	-0,401945680379868	
1021,875	5,69293642044067	1021,875	-0,332246869802475	
1025	5,699143409729	1025	-0,359925806522369	
1028,125	5,67515850067139	1028,125	-0,325772792100906	
1031,25	5,69739198684692	1031,25	-0,32904064655304	
1034,375	5,69730234146118	1034,375	-0,301696062088013	
1037,5	5,67536020278931	1037,5	-0,3586385846138	
1040,625	5,66635131835938	1040,625	-0,329164385795593	
1043,75	5,64448833465576	1043,75	-0,327372580766678	
1046,875	5,67678546905518	1046,875	-0,289518713951111	
1050	5,65974283218384	1050	-0,320493370294571	
1053,125	5,71133756637573	1053,125	-0,298468232154846	
1056,25	5,70097732543945	1056,25	-0,334728509187698	
1059,375	5,63778162002563	1059,375	-0,284275442361832	
1062,5	5,65505695343018	1062,5	-0,262693405151367	
1065,625	5,66182851791382	1065,625	-0,323591768741608	
1068,75	5,63624334335327	1068,75	-0,29615518450737	
1071,875	5,64465808868408	1071,875	-0,274761319160461	
1075	5,62123394012451	1075	-0,282491475343704	
1078,125	5,62753868103027	1078,125	-0,286474376916885	
1081,25	5,60071516036987	1081,25	-0,249316796660423	
1084,375	5,58678197860718	1084,375	-0,254397839307785	
1087,5	5,58208465576172	1087,5	-0,270994752645493	
1090,625	5,57895994186401	1090,625	-0,261015176773071	
1093,75	5,57086992263794	1093,75	-0,255219668149948	
1096,875	5,57797288894653	1096,875	-0,273161262273788	
1100	5,57097721099854	1100	-0,245353564620018	
1103,125	5,57095050811768	1103,125	-0,254675775766373	
1106,25	5,50500869750977	1106,25	-0,243019044399261	
1109,375	5,50588607788086	1109,375	-0,266663670539856	
1112,5	5,57178688049316	1112,5	-0,237767800688744	
1115,625	5,54756355285645	1115,625	-0,223931282758713	
1118,75	5,52282524108887	1118,75	-0,243467018008232	
1121,875	5,51582527160645	1121,875	-0,240904062986374	
1125	5,52758264541626	1125	-0,21928758919239	
1128,125	5,52333927154541	1128,125	-0,215074315667152	
1131,25	5,51647615432739	1131,25	-0,25224906206131	
1134,375	5,51196527481079	1134,375	-0,218037873506546	
1137,5	5,5137996673584	1137,5	-0,230102688074112	
1140,625	5,53699254989624	1140,625	-0,224476009607315	
1143,75	5,50019264221191	1143,75	-0,253059089183807	
1146,875	5,51697587966919	1146,875	-0,268986225128174	
1150	5,51141595840454	1150	-0,218094930052757	
1153,125	5,49850034713745	1153,125	-0,204996004700661	
1156,25	5,47156667709351	1156,25	-0,195349529385567	
1159,375	5,47843742370605	1159,375	-0,217458069324493	
1162,5	5,45832538604736	1162,5	-0,224356457591057	
1165,625	5,4389533996582	1165,625	-0,219626665115356	
1168,75	5,49029636383057	1168,75	-0,211646556854248	
1171,875	5,47400951385498	1171,875	-0,243634715676308	
1175	5,47123861312866	1175	-0,190210998058319	
1178,125	5,48703193664551	1178,125	-0,190228432416916	
1181,25	5,46567010879517	1181,25	-0,192212671041489	
1184,375	5,45324516296387	1184,375	-0,212946176528931	
1187,5	5,43616724014282	1187,5	-0,193063229322433	
1190,625	5,37803220748901	1190,625	-0,196327850222588	
1193,75	5,35994958877563	1193,75	-0,200244203209877	
1196,875	5,37580013275146	1196,875	-0,219855114817619	
1200	5,41741180419922	1200	-0,211626872420311	
1203,125	5,38430309295654	1203,125	-0,215678885579109	
1206,25	5,40087223052979	1206,25	-0,197820946574211	
1209,375	5,3456597328186	1209,375	-0,178421452641487	
1212,5	5,34744024276733	1212,5	-0,217850491404533	
1215,625	5,39652490615845	1215,625	-0,175913721323013	
1218,75	5,37563037872314	1218,75	-0,208564057946205	
1221,875	5,37710475921631	1221,875	-0,229507029056549	
1225	5,44605159759521	1225	-0,227047845721245	
1228,125	5,29883480072021	1228,125	-0,217867091298103	
1231,25	5,29256582260132	1231,25	-0,154308319091797	
1234,375	5,30592155456543	1234,375	-0,162869691848755	
1237,5	5,35535860061646	1237,5	-0,195987537503242	
1240,625	5,40843391418457	1240,625	-0,230464935302734	
1243,75	5,35910606384277	1243,75	-0,223348036408424	
1246,875	5,39380121231079	1246,875	-0,218014061450958	
1250	5,31367540359497	1250	-0,244896754622459	
1253,125	5,29403686523438	1253,125	-0,224558129906654	
1256,25	5,30806398391724	1256,25	-0,197965204715729	
1259,375	5,26001453399658	1259,375	-0,164853289723396	
1262,5	5,17525625228882	1262,5	-0,276929825544357	
1265,625	5,26868534088135	1265,625	-0,271303951740265	
1268,75	5,21758556365967	1268,75	-0,248076424002647	
1271,875	5,20863199234009	1271,875	-0,245499134063721	
1275	5,23741579055786	1275	-0,261621862649918	
1278,125	5,22425413131714	1278,125	-0,217642962932587	
1281,25	5,16269397735596	1281,25	-0,234743744134903	
1284,375	5,19743156433105	1284,375	-0,219926938414574	
1287,5	5,20535135269165	1287,5	-0,247689336538315	
1290,625	5,19550609588623	1290,625	-0,261212170124054	
1293,75	5,14494800567627	1293,75	-0,225558236241341	
1296,875	5,09591674804688	1296,875	-0,262182027101517	
1300	5,12038230895996	1300	-0,273991823196411	
1303,125	5,13111400604248	1303,125	-0,26832440495491	
1306,25	5,11146116256714	1306,25	-0,252515941858292	
1309,375	5,15011548995972	1309,375	-0,296220630407333	
1312,5	5,16014862060547	1312,5	-0,289887487888336	
1315,625	5,08716726303101	1315,625	-0,293648064136505	
1318,75	5,05618953704834	1318,75	-0,261222243309021	
1321,875	5,04346132278442	1321,875	-0,314476281404495	
1325	5,06278657913208	1325	-0,272928059101105	
1328,125	4,99582576751709	1328,125	-0,271734774112701	
1331,25	5,01006364822388	1331,25	-0,328424096107483	
1334,375	5,03982782363892	1334,375	-0,327194631099701	
1337,5	5,03577089309692	1337,5	-0,356390535831451	
1340,625	4,99450731277466	1340,625	-0,353642463684082	
1343,75	4,99445676803589	1343,75	-0,331080049276352	
1346,875	4,97146654129028	1346,875	-0,358759015798569	
1350	4,92311716079712	1350	-0,363228112459183	
1353,125	4,94974708557129	1353,125	-0,382279366254807	
1356,25	4,97993898391724	1356,25	-0,418374359607697	
1359,375	4,93653297424316	1359,375	-0,420809596776962	
1362,5	4,92263174057007	1362,5	-0,409848719835281	
1365,625	4,94271373748779	1365,625	-0,458334654569626	
1368,75	4,87880373001099	1368,75	-0,439974874258041	
1371,875	4,82567024230957	1371,875	-0,396343350410461	
1375	4,8080530166626	1375	-0,439658105373383	
1378,125	4,81946706771851	1378,125	-0,463219314813614	
1381,25	4,78457689285278	1381,25	-0,486192345619202	
1384,375	4,74386787414551	1384,375	-0,486574679613113	
1387,5	4,73050546646118	1387,5	-0,489816516637802	
1390,625	4,70529174804688	1390,625	-0,494535267353058	
1393,75	4,69520711898804	1393,75	-0,505878627300262	
1396,875	4,6535849571228	1396,875	-0,532125532627106	
1400	4,63037395477295	1400	-0,554624557495117	
1403,125	4,58399152755737	1403,125	-0,559769928455353	
1406,25	4,55375814437866	1406,25	-0,562345743179321	
1409,375	4,49237442016602	1409,375	-0,594091176986694	
1412,5	4,4914698600769	1412,5	-0,60015606880188	
1415,625	4,44594097137451	1415,625	-0,610397279262543	
1418,75	4,39039373397827	1418,75	-0,644962906837463	
1421,875	4,38112831115723	1421,875	-0,672772288322449	
1425	4,30897903442383	1425	-0,646713197231293	
1428,125	4,22245979309082	1428,125	-0,634503185749054	
1431,25	4,18492698669434	1431,25	-0,643448352813721	
1434,375	4,12683725357056	1434,375	-0,662854850292206	
1437,5	4,08622980117798	1437,5	-0,647014021873474	
1440,625	4,0196647644043	1440,625	-0,665273547172546	
1443,75	3,94814205169678	1443,75	-0,665088534355164	
1446,875	3,88058876991272	1446,875	-0,662037491798401	
1450	3,80519151687622	1450	-0,623942613601685	
1453,125	3,73889398574829	1453,125	-0,599219083786011	
1456,25	3,65514421463013	1456,25	-0,592896103858948	
1459,375	3,62196683883667	1459,375	-0,586314380168915	
1462,5	3,5115921497345	1462,5	-0,540976405143738	
1465,625	3,43287301063538	1465,625	-0,51187264919281	
1468,75	3,34615063667297	1468,75	-0,479685246944427	
1471,875	3,25926041603088	1471,875	-0,423098623752594	
1475	3,21146655082703	1475	-0,357196122407913	
1478,125	3,14429974555969	1478,125	-0,293449431657791	
1481,25	3,05066728591919	1481,25	-0,235293328762054	
1484,375	2,98662877082825	1484,375	-0,145101279020309	
1487,5	2,93705248832703	1487,5	-0,0586092732846737	
1490,625	2,88921856880188	1490,625	0,0506175644695759	
1493,75	2,85781311988831	1493,75	0,140293434262276	
1496,875	2,80483937263489	1496,875	0,241559028625488	
1500	2,78109121322632	1500	0,342363655567169	
1503,125	2,76845622062683	1503,125	0,444983124732971	
1506,25	2,79183554649353	1506,25	0,560209453105927	
1509,375	2,78644800186157	1509,375	0,657647430896759	
1512,5	2,7797954082489	1512,5	0,755155324935913	
1515,625	2,78959774971008	1515,625	0,870188295841217	
1518,75	2,81578254699707	1518,75	0,967253148555756	
1521,875	2,83754849433899	1521,875	1,04988694190979	
1525	2,89177799224854	1525	1,13942897319794	
1528,125	2,93334817886353	1528,125	1,19842660427094	
1531,25	2,96643400192261	1531,25	1,27398908138275	
1534,375	3,03117537498474	1534,375	1,33877730369568	
1537,5	3,08402490615845	1537,5	1,39380073547363	
1540,625	3,12719440460205	1540,625	1,46317088603973	
1543,75	3,1880202293396	1543,75	1,49223911762238	
1546,875	3,2396936416626	1546,875	1,53667652606964	
1550	3,29138731956482	1550	1,59284114837646	
1553,125	3,342200756073	1553,125	1,60296905040741	
1556,25	3,38778257369995	1556,25	1,64878809452057	
1559,375	3,45524978637695	1559,375	1,64853870868683	
1562,5	3,4907021522522	1562,5	1,67261099815369	
1565,625	3,52300333976746	1565,625	1,67901742458344	
1568,75	3,56732058525085	1568,75	1,68450260162354	
1571,875	3,61170101165771	1571,875	1,70713925361633	
1575	3,66204476356506	1575	1,73020935058594	
1578,125	3,6906156539917	1578,125	1,72930955886841	
1581,25	3,73969340324402	1581,25	1,72535920143127	
1584,375	3,75966906547546	1584,375	1,71681571006775	
1587,5	3,78886127471924	1587,5	1,71140551567078	
1590,625	3,82210350036621	1590,625	1,7444851398468	
1593,75	3,83551263809204	1593,75	1,7493679523468	
1596,875	3,88473844528198	1596,875	1,7282395362854	
1600	3,89746594429016	1600	1,73575937747955	
1603,125	3,9281280040741	1603,125	1,72770500183105	
1606,25	3,92860054969788	1606,25	1,75634121894836	
1609,375	3,98544335365295	1609,375	1,7064174413681	
1612,5	4,00414180755615	1612,5	1,70373725891113	
1615,625	4,00567054748535	1615,625	1,71069478988647	
1618,75	4,02414894104004	1618,75	1,7016636133194	
1621,875	4,02126455307007	1621,875	1,72082328796387	
1625	4,0385046005249	1625	1,66385555267334	
1628,125	4,05032873153687	1628,125	1,68026125431061	
1631,25	4,06604480743408	1631,25	1,6600079536438	
1634,375	4,08501577377319	1634,375	1,67792797088623	
1637,5	4,09210443496704	1637,5	1,64365100860596	
1640,625	4,1352653503418	1640,625	1,71494817733765	
1643,75	4,17040300369263	1643,75	1,68287742137909	
1646,875	4,14402151107788	1646,875	1,68414223194122	
1650	4,15008544921875	1650	1,6596941947937	
1653,125	4,16900300979614	1653,125	1,65222024917603	
1656,25	4,16595840454102	1656,25	1,68466591835022	
1659,375	4,16974639892578	1659,375	1,64922797679901	
1662,5	4,14320993423462	1662,5	1,64213621616364	
1665,625	4,14457559585571	1665,625	1,67056155204773	
1668,75	4,1643328666687	1668,75	1,65280771255493	
1671,875	4,16563701629639	1671,875	1,6083652973175	
1675	4,16477060317993	1675	1,67788779735565	
1678,125	4,17835807800293	1678,125	1,67444849014282	
1681,25	4,1730842590332	1681,25	1,68570351600647	
1684,375	4,18168210983276	1684,375	1,68935000896454	
1687,5	4,21077632904053	1687,5	1,67246961593628	
1690,625	4,19406080245972	1690,625	1,73342275619507	
1693,75	4,20529317855835	1693,75	1,71689236164093	
1696,875	4,21943664550781	1696,875	1,71707844734192	
1700	4,27128982543945	1700	1,72044885158539	
1703,125	4,32060766220093	1703,125	1,70764112472534	
1706,25	4,31003427505493	1706,25	1,69953465461731	
1709,375	4,3061728477478	1709,375	1,65647029876709	
1712,5	4,31945085525513	1712,5	1,64077651500702	
1715,625	4,34860992431641	1715,625	1,61295199394226	
1718,75	4,3120322227478	1718,75	1,62490952014923	
1721,875	4,30823135375977	1721,875	1,61081910133362	
1725	4,31304216384888	1725	1,60519027709961	
1728,125	4,32213020324707	1728,125	1,53005051612854	
1731,25	4,2646107673645	1731,25	1,5420218706131	
1734,375	4,25921583175659	1734,375	1,55959343910217	
1737,5	4,25825166702271	1737,5	1,56148827075958	
1740,625	4,28005409240723	1740,625	1,59156668186188	
1743,75	4,20689392089844	1743,75	1,52599215507507	
1746,875	4,1927375793457	1746,875	1,51902282238007	
