Frequency in Hz	Wool_98 Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_98 Normalized Surface Impedance continuous Im	
443,75	0,750016212463379	443,75	-3,67505025863647	
446,875	0,780007421970367	446,875	-3,67590737342834	
450	0,695890843868256	450	-3,74504137039185	
453,125	0,688725888729095	453,125	-3,72534418106079	
456,25	0,629456162452698	456,25	-3,7196352481842	
459,375	0,654889285564423	459,375	-3,62153840065002	
462,5	0,653123736381531	462,5	-3,5193817615509	
465,625	0,632187604904175	465,625	-3,50820779800415	
468,75	0,641358852386475	468,75	-3,51078701019287	
471,875	0,621590673923492	471,875	-3,39436745643616	
475	0,643930852413177	475	-3,38776588439941	
478,125	0,696546614170074	478,125	-3,43110179901123	
481,25	0,646542727947235	481,25	-3,46327424049377	
484,375	0,655837416648865	484,375	-3,36667490005493	
487,5	0,672210991382599	487,5	-3,38868498802185	
490,625	0,661675930023193	490,625	-3,34909296035767	
493,75	0,681317090988159	493,75	-3,31071877479553	
496,875	0,675126194953918	496,875	-3,29689145088196	
500	0,609686136245728	500	-3,27662014961243	
503,125	0,608762681484222	503,125	-3,24486064910889	
506,25	0,608928084373474	506,25	-3,24420571327209	
509,375	0,582128465175629	509,375	-3,20775008201599	
512,5	0,606837928295136	512,5	-3,16278886795044	
515,625	0,626089096069336	515,625	-3,18270468711853	
518,75	0,633268415927887	518,75	-3,18350720405579	
521,875	0,592904984951019	521,875	-3,11131525039673	
525	0,60862797498703	525	-3,09326577186584	
528,125	0,581770241260529	528,125	-3,11259484291077	
531,25	0,593454539775848	531,25	-3,0672664642334	
534,375	0,59516966342926	534,375	-3,05437445640564	
537,5	0,589577198028564	537,5	-3,03401970863342	
540,625	0,58061671257019	540,625	-3,01598811149597	
543,75	0,600813865661621	543,75	-3,02095246315002	
546,875	0,557983815670013	546,875	-2,96480417251587	
550	0,574183702468872	550	-2,9612283706665	
553,125	0,582692980766296	553,125	-2,93265008926392	
556,25	0,648518562316895	556,25	-3,13485932350159	
559,375	0,673081278800964	559,375	-3,10411643981934	
562,5	0,667462646961212	562,5	-3,0940580368042	
565,625	0,654510974884033	565,625	-3,07312488555908	
568,75	0,662970900535584	568,75	-3,05691123008728	
571,875	0,666719853878021	571,875	-3,0467209815979	
575	0,649886071681976	575	-3,03064656257629	
578,125	0,668712854385376	578,125	-3,02126026153564	
581,25	0,643832921981812	581,25	-3,00839328765869	
584,375	0,63047844171524	584,375	-2,98561859130859	
587,5	0,629024207592011	587,5	-2,97829818725586	
590,625	0,635822653770447	590,625	-2,95896911621094	
593,75	0,633312463760376	593,75	-2,93992686271667	
596,875	0,628410875797272	596,875	-2,93705582618713	
600	0,617181360721588	600	-2,90515804290771	
603,125	0,618575513362885	603,125	-2,90431952476501	
606,25	0,615499138832092	606,25	-2,87915587425232	
609,375	0,606001138687134	609,375	-2,87940502166748	
612,5	0,601534068584442	612,5	-2,86060285568237	
615,625	0,594283401966095	615,625	-2,83434724807739	
618,75	0,592982292175293	618,75	-2,82602429389954	
621,875	0,589395821094513	621,875	-2,82199144363403	
625	0,597609758377075	625	-2,80091643333435	
628,125	0,587285220623016	628,125	-2,77321815490723	
631,25	0,599665701389313	631,25	-2,75336599349976	
634,375	0,596388697624207	634,375	-2,73996329307556	
637,5	0,587886571884155	637,5	-2,73021388053894	
640,625	0,591409087181091	640,625	-2,7323169708252	
643,75	0,578709781169891	643,75	-2,69904136657715	
646,875	0,588447153568268	646,875	-2,68729066848755	
650	0,572547197341919	650	-2,67660236358643	
653,125	0,582661807537079	653,125	-2,66511726379395	
656,25	0,588458716869354	656,25	-2,6531229019165	
659,375	0,582618713378906	659,375	-2,63027310371399	
662,5	0,573183596134186	662,5	-2,63279700279236	
665,625	0,563955664634705	665,625	-2,61967849731445	
668,75	0,57163542509079	668,75	-2,60192847251892	
671,875	0,578649401664734	671,875	-2,599454164505	
675	0,578823685646057	675	-2,57434630393982	
678,125	0,578349828720093	678,125	-2,55702352523804	
681,25	0,574314057826996	681,25	-2,55213665962219	
684,375	0,571530878543854	684,375	-2,54605269432068	
687,5	0,558673202991486	687,5	-2,54893207550049	
690,625	0,552397310733795	690,625	-2,50471472740173	
693,75	0,558249711990356	693,75	-2,51767873764038	
696,875	0,556260526180267	696,875	-2,50889015197754	
700	0,557964026927948	700	-2,4883394241333	
703,125	0,549755692481995	703,125	-2,48017740249634	
706,25	0,54861843585968	706,25	-2,48221039772034	
709,375	0,55540657043457	709,375	-2,47229552268982	
712,5	0,542909622192383	712,5	-2,4348840713501	
715,625	0,537893831729889	715,625	-2,44700217247009	
718,75	0,527259290218353	718,75	-2,44189715385437	
721,875	0,531029224395752	721,875	-2,42807197570801	
725	0,514816343784332	725	-2,42200803756714	
728,125	0,52054500579834	728,125	-2,40488004684448	
731,25	0,508130371570587	731,25	-2,40134572982788	
734,375	0,50256484746933	734,375	-2,39017724990845	
737,5	0,488967150449753	737,5	-2,38589668273926	
740,625	0,496788114309311	740,625	-2,35707974433899	
743,75	0,499007016420364	743,75	-2,33102321624756	
746,875	0,469869494438171	746,875	-2,31002402305603	
750	0,467540502548218	750	-2,29908299446106	
753,125	0,474251240491867	753,125	-2,29436349868774	
756,25	0,47938796877861	756,25	-2,28032112121582	
759,375	0,490760505199432	759,375	-2,27433705329895	
762,5	0,4790078997612	762,5	-2,27070164680481	
765,625	0,487043589353561	765,625	-2,25464534759521	
768,75	0,478742152452469	768,75	-2,22599601745605	
771,875	0,489680737257004	771,875	-2,20549845695496	
775	0,485922932624817	775	-2,20865297317505	
778,125	0,492157399654388	778,125	-2,20090889930725	
781,25	0,488660722970963	781,25	-2,18281769752502	
784,375	0,494107723236084	784,375	-2,16524362564087	
787,5	0,491386085748672	787,5	-2,14514780044556	
790,625	0,491178870201111	790,625	-2,13972759246826	
793,75	0,494947999715805	793,75	-2,14331817626953	
796,875	0,488185733556747	796,875	-2,14362955093384	
800	0,489654541015625	800	-2,12840008735657	
803,125	0,481356054544449	803,125	-2,13302302360535	
806,25	0,488315582275391	806,25	-2,11351847648621	
809,375	0,490266859531403	809,375	-2,06929779052734	
812,5	0,492407411336899	812,5	-2,09626269340515	
815,625	0,491931855678558	815,625	-2,10218906402588	
818,75	0,496033906936646	818,75	-2,06989336013794	
821,875	0,500065267086029	821,875	-2,06964492797852	
825	0,496882230043411	825	-2,09235024452209	
828,125	0,496378839015961	828,125	-2,0776469707489	
831,25	0,552623987197876	831,25	-2,0772397518158	
834,375	0,520363390445709	834,375	-2,02868485450745	
837,5	0,495844811201096	837,5	-2,02702474594116	
840,625	0,489310920238495	840,625	-2,016685962677	
843,75	0,499340653419495	843,75	-1,99863755702972	
846,875	0,48608660697937	846,875	-2,00150728225708	
850	0,475359916687012	850	-1,99486351013184	
853,125	0,479024827480316	853,125	-2,00089573860168	
856,25	0,501429498195648	856,25	-2,0074896812439	
859,375	0,514373898506165	859,375	-1,99027538299561	
862,5	0,503113150596619	862,5	-1,97651076316833	
865,625	0,497516483068466	865,625	-1,97351610660553	
868,75	0,492263406515121	868,75	-1,97279798984528	
871,875	0,488654285669327	871,875	-1,95509350299835	
875	0,505460560321808	875	-1,95032060146332	
878,125	0,496166914701462	878,125	-1,94241428375244	
881,25	0,501209735870361	881,25	-1,92784070968628	
884,375	0,54303365945816	884,375	-2,03671169281006	
887,5	0,556743621826172	887,5	-2,02869009971619	
890,625	0,549917876720428	890,625	-2,01541948318481	
893,75	0,529054999351501	893,75	-2,00976419448853	
896,875	0,533021450042725	896,875	-1,99607157707214	
900	0,535237371921539	900	-1,99900960922241	
903,125	0,540781617164612	903,125	-1,98816645145416	
906,25	0,537685573101044	906,25	-1,98026275634766	
909,375	0,524080395698547	909,375	-1,97912859916687	
912,5	0,519414901733398	912,5	-1,96074938774109	
915,625	0,522366583347321	915,625	-1,95111799240112	
918,75	0,53004401922226	918,75	-1,94453883171082	
921,875	0,536731362342834	921,875	-1,93834340572357	
925	0,534090042114258	925	-1,93294143676758	
928,125	0,52490234375	928,125	-1,93711090087891	
931,25	0,527125239372253	931,25	-1,91230082511902	
934,375	0,526950359344482	934,375	-1,90838170051575	
937,5	0,527997970581055	937,5	-1,89893388748169	
940,625	0,527178704738617	940,625	-1,89637684822083	
943,75	0,519193828105927	943,75	-1,88033545017242	
946,875	0,519675314426422	946,875	-1,87642014026642	
950	0,522562026977539	950	-1,87100946903229	
953,125	0,521799147129059	953,125	-1,87083506584167	
956,25	0,526003181934357	956,25	-1,85954535007477	
959,375	0,525446891784668	959,375	-1,84586322307587	
962,5	0,517943143844604	962,5	-1,83945345878601	
965,625	0,518470287322998	965,625	-1,83390009403229	
968,75	0,513938188552856	968,75	-1,83420979976654	
971,875	0,516572833061218	971,875	-1,81726133823395	
975	0,519497811794281	975	-1,81436729431152	
978,125	0,519242465496063	978,125	-1,80848026275635	
981,25	0,52302885055542	981,25	-1,79847478866577	
984,375	0,516498684883118	984,375	-1,79392409324646	
987,5	0,515760660171509	987,5	-1,78705954551697	
990,625	0,517635881900787	990,625	-1,78256356716156	
993,75	0,509537220001221	993,75	-1,77199840545654	
996,875	0,509518504142761	996,875	-1,7680811882019	
1000	0,506589949131012	1000	-1,75766718387604	
1003,125	0,510839223861694	1003,125	-1,75431144237518	
1006,25	0,510694086551666	1006,25	-1,7479966878891	
1009,375	0,509091138839722	1009,375	-1,73788380622864	
1012,5	0,510003745555878	1012,5	-1,73588061332703	
1015,625	0,505475044250488	1015,625	-1,7330709695816	
1018,75	0,503278076648712	1018,75	-1,71691358089447	
1021,875	0,505764245986938	1021,875	-1,71630871295929	
1025	0,506795406341553	1025	-1,70481967926025	
1028,125	0,505992949008942	1028,125	-1,70139384269714	
1031,25	0,501252412796021	1031,25	-1,69997572898865	
1034,375	0,501604616641998	1034,375	-1,6905472278595	
1037,5	0,502592146396637	1037,5	-1,68393981456757	
1040,625	0,499221742153168	1040,625	-1,67702484130859	
1043,75	0,500651776790619	1043,75	-1,67311131954193	
1046,875	0,503251016139984	1046,875	-1,66833961009979	
1050	0,494906663894653	1050	-1,6580730676651	
1053,125	0,490250170230865	1053,125	-1,65454936027527	
1056,25	0,491514921188354	1056,25	-1,64396035671234	
1059,375	0,491619497537613	1059,375	-1,6435341835022	
1062,5	0,488856017589569	1062,5	-1,63895165920258	
1065,625	0,485171884298325	1065,625	-1,62537837028503	
1068,75	0,492645144462585	1068,75	-1,62429463863373	
1071,875	0,492937862873077	1071,875	-1,61628305912018	
1075	0,48959493637085	1075	-1,61054015159607	
1078,125	0,482960551977158	1078,125	-1,60626232624054	
1081,25	0,490316271781921	1081,25	-1,58793497085571	
1084,375	0,48616173863411	1084,375	-1,58788704872131	
1087,5	0,485353350639343	1087,5	-1,5829735994339	
1090,625	0,486824482679367	1090,625	-1,57992601394653	
1093,75	0,484583556652069	1093,75	-1,57516372203827	
1096,875	0,485653102397919	1096,875	-1,56461977958679	
1100	0,485520541667938	1100	-1,55660343170166	
1103,125	0,484247893095016	1103,125	-1,54966735839844	
1106,25	0,490450918674469	1106,25	-1,54801058769226	
1109,375	0,479614973068237	1109,375	-1,53632295131683	
1112,5	0,478667974472046	1112,5	-1,53734052181244	
1115,625	0,489517539739609	1115,625	-1,5290949344635	
1118,75	0,476710677146912	1118,75	-1,52453005313873	
1121,875	0,48310187458992	1121,875	-1,52303671836853	
1125	0,478020429611206	1125	-1,51545417308807	
1128,125	0,472226709127426	1128,125	-1,51070499420166	
1131,25	0,475914627313614	1131,25	-1,49308156967163	
1134,375	0,479038506746292	1134,375	-1,49600863456726	
1137,5	0,470606237649918	1137,5	-1,49726891517639	
1140,625	0,465847134590149	1140,625	-1,47910904884338	
1143,75	0,47091144323349	1143,75	-1,47993195056915	
1146,875	0,470231056213379	1146,875	-1,47478210926056	
1150	0,475477039813995	1150	-1,4594486951828	
1153,125	0,479306310415268	1153,125	-1,45971119403839	
1156,25	0,472982406616211	1156,25	-1,46335864067078	
1159,375	0,466470569372177	1159,375	-1,44853174686432	
1162,5	0,472032189369202	1162,5	-1,45234596729279	
1165,625	0,474633067846298	1165,625	-1,44042909145355	
1168,75	0,473945170640945	1168,75	-1,43745911121368	
1171,875	0,47001776099205	1171,875	-1,43619608879089	
1175	0,470756202936172	1175	-1,4234710931778	
1178,125	0,47016254067421	1178,125	-1,42027032375336	
1181,25	0,470144957304001	1181,25	-1,42006433010101	
1184,375	0,469501465559006	1184,375	-1,40995490550995	
1187,5	0,466567695140839	1187,5	-1,39847922325134	
1190,625	0,467566043138504	1190,625	-1,39564907550812	
1193,75	0,467294275760651	1193,75	-1,40383267402649	
1196,875	0,47480633854866	1196,875	-1,39685904979706	
1200	0,469949543476105	1200	-1,37923741340637	
1203,125	0,469951450824738	1203,125	-1,3779057264328	
1206,25	0,480086624622345	1206,25	-1,37682914733887	
1209,375	0,467927664518356	1209,375	-1,35738980770111	
1212,5	0,464469075202942	1212,5	-1,34856927394867	
1215,625	0,468634486198425	1215,625	-1,35699284076691	
1218,75	0,466257840394974	1218,75	-1,34447062015533	
1221,875	0,470906645059586	1221,875	-1,34520494937897	
1225	0,470120877027512	1225	-1,34842646121979	
1228,125	0,46477684378624	1228,125	-1,32994198799133	
1231,25	0,466807931661606	1231,25	-1,33227443695068	
1234,375	0,466532558202744	1234,375	-1,33639252185822	
1237,5	0,457105100154877	1237,5	-1,32370698451996	
1240,625	0,464352071285248	1240,625	-1,31920278072357	
1243,75	0,460593342781067	1243,75	-1,31220054626465	
1246,875	0,461522161960602	1246,875	-1,30915081501007	
1250	0,466185808181763	1250	-1,29981052875519	
1253,125	0,45878541469574	1253,125	-1,29603016376495	
1256,25	0,458450496196747	1256,25	-1,2836662530899	
1259,375	0,459103673696518	1259,375	-1,28327524662018	
1262,5	0,461286395788193	1262,5	-1,28545796871185	
1265,625	0,462163239717484	1265,625	-1,28074550628662	
1268,75	0,458572804927826	1268,75	-1,27272868156433	
1271,875	0,462380826473236	1271,875	-1,26705932617188	
1275	0,459971964359283	1275	-1,26439523696899	
1278,125	0,46093937754631	1278,125	-1,25752258300781	
1281,25	0,456870526075363	1281,25	-1,25309944152832	
1284,375	0,458431720733643	1284,375	-1,25267469882965	
1287,5	0,454975515604019	1287,5	-1,24955725669861	
1290,625	0,453238219022751	1290,625	-1,24145495891571	
1293,75	0,458306699991226	1293,75	-1,23977065086365	
1296,875	0,458021074533463	1296,875	-1,23075604438782	
1300	0,448605984449387	1300	-1,23068344593048	
1303,125	0,445978760719299	1303,125	-1,22569799423218	
1306,25	0,450263112783432	1306,25	-1,22326469421387	
1309,375	0,451582342386246	1309,375	-1,21617901325226	
1312,5	0,450172126293182	1312,5	-1,21188688278198	
1315,625	0,448350936174393	1315,625	-1,21054971218109	
1318,75	0,452441066503525	1318,75	-1,20272552967072	
1321,875	0,453746289014816	1321,875	-1,20147907733917	
1325	0,451216846704483	1325	-1,1975439786911	
1328,125	0,449561029672623	1328,125	-1,19149672985077	
1331,25	0,451961010694504	1331,25	-1,18704104423523	
1334,375	0,446457147598267	1334,375	-1,17948973178864	
1337,5	0,449101001024246	1337,5	-1,17900419235229	
1340,625	0,452099025249481	1340,625	-1,17289447784424	
1343,75	0,450404018163681	1343,75	-1,17273509502411	
1346,875	0,452085971832275	1346,875	-1,16612780094147	
1350	0,449238657951355	1350	-1,16226029396057	
1353,125	0,448932260274887	1353,125	-1,161776304245	
1356,25	0,441635072231293	1356,25	-1,15245974063873	
1359,375	0,448546707630157	1359,375	-1,14983177185059	
1362,5	0,448696404695511	1362,5	-1,14503180980682	
1365,625	0,446646690368652	1365,625	-1,14269065856934	
1368,75	0,448153555393219	1368,75	-1,1404789686203	
1371,875	0,44591149687767	1371,875	-1,13385331630707	
1375	0,441127598285675	1375	-1,13167858123779	
1378,125	0,440560877323151	1378,125	-1,13253223896027	
1381,25	0,437015950679779	1381,25	-1,12027680873871	
1384,375	0,436319828033447	1384,375	-1,11854195594788	
1387,5	0,438885450363159	1387,5	-1,11828410625458	
1390,625	0,441982835531235	1390,625	-1,11284959316254	
1393,75	0,442443132400513	1393,75	-1,10719072818756	
1396,875	0,440256416797638	1396,875	-1,10328161716461	
1400	0,442482203245163	1400	-1,09860348701477	
1403,125	0,438982456922531	1403,125	-1,09520423412323	
1406,25	0,436483412981033	1406,25	-1,09178066253662	
1409,375	0,436632186174393	1409,375	-1,08576011657715	
1412,5	0,439273923635483	1412,5	-1,08437824249268	
1415,625	0,436517864465714	1415,625	-1,07856965065002	
1418,75	0,435050487518311	1418,75	-1,07603931427002	
1421,875	0,437591075897217	1421,875	-1,07364797592163	
1425	0,43681275844574	1425	-1,07168889045715	
1428,125	0,431155234575272	1428,125	-1,06234896183014	
1431,25	0,434425354003906	1431,25	-1,06198179721832	
1434,375	0,43556410074234	1434,375	-1,05789399147034	
1437,5	0,438897699117661	1437,5	-1,05045485496521	
1440,625	0,437803357839584	1440,625	-1,05516028404236	
1443,75	0,431512266397476	1443,75	-1,04132056236267	
1446,875	0,436442017555237	1446,875	-1,04317450523376	
1450	0,436437159776688	1450	-1,03839492797852	
1453,125	0,436103045940399	1453,125	-1,03510475158691	
1456,25	0,433521419763565	1456,25	-1,0294052362442	
1459,375	0,435281008481979	1459,375	-1,02760350704193	
1462,5	0,43781054019928	1462,5	-1,02447187900543	
1465,625	0,433477014303207	1465,625	-1,02202522754669	
1468,75	0,434449255466461	1468,75	-1,01441192626953	
1471,875	0,432793527841568	1471,875	-1,01076984405518	
1475	0,432167708873749	1475	-1,01026332378387	
1478,125	0,432911276817322	1478,125	-1,00516736507416	
1481,25	0,435708612203598	1481,25	-1,00255513191223	
1484,375	0,433155685663223	1484,375	-0,994487643241882	
1487,5	0,427114129066467	1487,5	-0,994816601276398	
1490,625	0,42810270190239	1490,625	-0,990677773952484	
1493,75	0,426195025444031	1493,75	-0,987001180648804	
1496,875	0,427276432514191	1496,875	-0,988747954368591	
1500	0,424861699342728	1500	-0,978655695915222	
1503,125	0,427276045084	1503,125	-0,973974943161011	
1506,25	0,430342853069305	1506,25	-0,973256051540375	
1509,375	0,423969566822052	1509,375	-0,966221868991852	
1512,5	0,424345016479492	1512,5	-0,962273418903351	
1515,625	0,421590566635132	1515,625	-0,960242211818695	
1518,75	0,4271559715271	1518,75	-0,956549286842346	
1521,875	0,427872389554977	1521,875	-0,957292675971985	
1525	0,418881624937058	1525	-0,9481241106987	
1528,125	0,427352845668793	1528,125	-0,944685339927673	
1531,25	0,426095694303513	1531,25	-0,942163646221161	
1534,375	0,427465587854385	1534,375	-0,938050210475922	
1537,5	0,421490252017975	1537,5	-0,93472695350647	
1540,625	0,423260658979416	1540,625	-0,935100734233856	
1543,75	0,42037445306778	1543,75	-0,922649323940277	
1546,875	0,423878371715546	1546,875	-0,92297351360321	
1550	0,420661062002182	1550	-0,917512774467468	
1553,125	0,420439213514328	1553,125	-0,917730987071991	
1556,25	0,421682178974152	1556,25	-0,910988450050354	
1559,375	0,421079754829407	1559,375	-0,908467054367065	
1562,5	0,420297831296921	1562,5	-0,904509842395782	
1565,625	0,423790216445923	1565,625	-0,898356974124908	
1568,75	0,417068511247635	1568,75	-0,898592054843903	
1571,875	0,420249730348587	1571,875	-0,894568681716919	
1575	0,420732885599136	1575	-0,894719362258911	
1578,125	0,424060821533203	1578,125	-0,889698386192322	
1581,25	0,419578075408936	1581,25	-0,884503960609436	
1584,375	0,423310130834579	1584,375	-0,884393870830536	
1587,5	0,41958624124527	1587,5	-0,876907348632813	
1590,625	0,413038700819016	1590,625	-0,871940135955811	
1593,75	0,414889305830002	1593,75	-0,867527067661285	
1596,875	0,416847169399261	1596,875	-0,866000831127167	
1600	0,414484620094299	1600	-0,865359902381897	
1603,125	0,413422673940659	1603,125	-0,863399505615234	
1606,25	0,412891387939453	1606,25	-0,857516050338745	
1609,375	0,422089070081711	1609,375	-0,854060292243958	
1612,5	0,424878031015396	1612,5	-0,846220433712006	
1615,625	0,419642895460129	1615,625	-0,843595325946808	
1618,75	0,415275812149048	1618,75	-0,842554450035095	
1621,875	0,41718927025795	1621,875	-0,840864479541779	
1625	0,415761500597	1625	-0,835941255092621	
1628,125	0,417611360549927	1628,125	-0,835842072963715	
1631,25	0,416229546070099	1631,25	-0,828012347221375	
1634,375	0,413569927215576	1634,375	-0,826852202415466	
1637,5	0,410644888877869	1637,5	-0,82418966293335	
1640,625	0,421433001756668	1640,625	-0,824916005134583	
1643,75	0,416212052106857	1643,75	-0,807794332504272	
1646,875	0,414849281311035	1646,875	-0,813459992408752	
1650	0,410485595464706	1650	-0,81156861782074	
1653,125	0,413577735424042	1653,125	-0,806876063346863	
1656,25	0,413556158542633	1656,25	-0,804579734802246	
1659,375	0,413798004388809	1659,375	-0,80379182100296	
1662,5	0,413790017366409	1662,5	-0,801017045974731	
1665,625	0,408353328704834	1665,625	-0,794430375099182	
1668,75	0,409065723419189	1668,75	-0,794081032276154	
1671,875	0,408141255378723	1671,875	-0,790284872055054	
1675	0,411503702402115	1675	-0,783365368843079	
1678,125	0,408591836690903	1678,125	-0,778484702110291	
1681,25	0,408785134553909	1681,25	-0,780091285705566	
1684,375	0,413648992776871	1684,375	-0,768949329853058	
1687,5	0,412141799926758	1687,5	-0,767828464508057	
1690,625	0,413353621959686	1690,625	-0,766267359256744	
1693,75	0,41770339012146	1693,75	-0,764823377132416	
1696,875	0,411701709032059	1696,875	-0,758076786994934	
1700	0,412367284297943	1700	-0,756067156791687	
1703,125	0,40983247756958	1703,125	-0,754680931568146	
1706,25	0,410023003816605	1706,25	-0,750320196151733	
1709,375	0,412034064531326	1709,375	-0,74414598941803	
1712,5	0,411928176879883	1712,5	-0,743489325046539	
1715,625	0,412255465984344	1715,625	-0,739585518836975	
1718,75	0,408928692340851	1718,75	-0,738361537456512	
1721,875	0,408706575632095	1721,875	-0,734303057193756	
1725	0,410407871007919	1725	-0,726519882678986	
1728,125	0,409001380205154	1728,125	-0,727819085121155	
1731,25	0,407673478126526	1731,25	-0,726685643196106	
1734,375	0,404996663331985	1734,375	-0,721431732177734	
1737,5	0,409001857042313	1737,5	-0,718268573284149	
