Frequency in Hz	Wool_98 Sound Reflection Factor continuous Re	Frequency in Hz	Wool_98 Sound Reflection Factor continuous Im	
450	0,799319267272949	450	-0,443163961172104	
453,125	0,798119843006134	453,125	-0,445349395275116	
456,25	0,8023801445961	456,25	-0,451116025447845	
459,375	0,791236460208893	459,375	-0,456855416297913	
462,5	0,781316459178925	462,5	-0,465561598539352	
465,625	0,781961560249329	465,625	-0,468649655580521	
468,75	0,781439006328583	468,75	-0,467491447925568	
471,875	0,770820736885071	471,875	-0,479725629091263	
475	0,768125116825104	475	-0,477841109037399	
478,125	0,768401086330414	478,125	-0,468386471271515	
481,25	0,776062428951263	481,25	-0,47102165222168	
484,375	0,764733970165253	484,375	-0,478346645832062	
487,5	0,765788197517395	487,5	-0,474623173475266	
490,625	0,762237131595612	490,625	-0,479208916425705	
493,75	0,756113231182098	493,75	-0,480242848396301	
496,875	0,755018651485443	496,875	-0,482158839702606	
500	0,758438289165497	500	-0,49171444773674	
503,125	0,754710137844086	503,125	-0,494747549295425	
506,25	0,754615366458893	506,25	-0,494787931442261	
509,375	0,752653121948242	509,375	-0,501493394374847	
512,5	0,744645655155182	512,5	-0,50262188911438	
515,625	0,745401978492737	515,625	-0,498318582773209	
518,75	0,744847357273102	518,75	-0,497334271669388	
521,875	0,739244818687439	521,875	-0,509315729141235	
525	0,735335469245911	525	-0,508929193019867	
528,125	0,740485906600952	528,125	-0,510669827461243	
531,25	0,73325103521347	531,25	-0,513469457626343	
534,375	0,731312036514282	534,375	-0,514474272727966	
537,5	0,729019224643707	537,5	-0,517219841480255	
540,625	0,727351367473602	540,625	-0,520243108272552	
543,75	0,726093411445618	543,75	-0,51689875125885	
546,875	0,722219586372375	546,875	-0,528609156608582	
550	0,720068693161011	550	-0,526584386825562	
553,125	0,714967608451843	553,125	-0,528150677680969	
556,25	0,737182259559631	556,25	-0,499780029058456	
559,375	0,730902075767517	559,375	-0,499265193939209	
562,5	0,730044841766357	562,5	-0,500914931297302	
565,625	0,728356838226318	565,625	-0,504555940628052	
568,75	0,725359797477722	568,75	-0,504849910736084	
571,875	0,723605990409851	571,875	-0,505241096019745	
575	0,72286993265152	575	-0,509055376052856	
578,125	0,719841063022614	578,125	-0,507237076759338	
581,25	0,720260918140411	581,25	-0,511952936649323	
584,375	0,718212008476257	584,375	-0,515990495681763	
587,5	0,717280983924866	587,5	-0,516887068748474	
590,625	0,713802218437195	590,625	-0,51769083738327	
593,75	0,71119624376297	593,75	-0,51984053850174	
596,875	0,711223959922791	596,875	-0,5208460688591	
600	0,707435667514801	600	-0,525572240352631	
603,125	0,707173943519592	603,125	-0,525437653064728	
606,25	0,703561127185822	606,25	-0,528315722942352	
609,375	0,704513430595398	609,375	-0,529778957366943	
612,5	0,701983630657196	612,5	-0,53230619430542	
615,625	0,698488175868988	615,625	-0,536033391952515	
618,75	0,697266936302185	618,75	-0,537062466144562	
621,875	0,696963965892792	621,875	-0,538044095039368	
625	0,692693173885345	625	-0,53876781463623	
628,125	0,6890789270401	628,125	-0,543224334716797	
631,25	0,68448269367218	631,25	-0,543072640895844	
634,375	0,682495713233948	634,375	-0,544948816299438	
637,5	0,681641161441803	637,5	-0,547386527061462	
640,625	0,681658983230591	640,625	-0,546565115451813	
643,75	0,677061319351196	643,75	-0,55211216211319	
646,875	0,67398726940155	646,875	-0,551539182662964	
650	0,673647403717041	650	-0,555478513240814	
653,125	0,670541942119598	653,125	-0,5547896027565	
656,25	0,667765080928802	656,25	-0,554915308952332	
659,375	0,664095163345337	659,375	-0,558265507221222	
662,5	0,665512323379517	662,5	-0,559780895709991	
665,625	0,663978815078735	665,625	-0,562846839427948	
668,75	0,659821748733521	668,75	-0,563183724880219	
671,875	0,658644378185272	671,875	-0,562086939811707	
675	0,653764605522156	675	-0,564553141593933	
678,125	0,650403738021851	678,125	-0,566367387771606	
681,25	0,649836003780365	681,25	-0,567654490470886	
684,375	0,648902058601379	684,375	-0,568817257881165	
687,5	0,650776863098145	687,5	-0,571092188358307	
690,625	0,642450332641602	690,625	-0,576888382434845	
693,75	0,644513189792633	693,75	-0,574363470077515	
696,875	0,642915189266205	696,875	-0,575666129589081	
700	0,638485014438629	700	-0,577402234077454	
703,125	0,637612164020538	703,125	-0,57995343208313	
706,25	0,638155877590179	706,25	-0,579983651638031	
709,375	0,63537472486496	709,375	-0,579566419124603	
712,5	0,628627598285675	712,5	-0,586067259311676	
715,625	0,631771743297577	715,625	-0,585902214050293	
718,75	0,631780862808228	718,75	-0,588736474514008	
721,875	0,628372192382813	721,875	-0,589367628097534	
725	0,628757476806641	725	-0,593571841716766	
728,125	0,624348342418671	728,125	-0,594127237796783	
731,25	0,624886035919189	731,25	-0,597281455993652	
734,375	0,622975468635559	734,375	-0,599744737148285	
737,5	0,623500287532806	737,5	-0,603296995162964	
740,625	0,61602109670639	740,625	-0,60467404127121	
743,75	0,609668731689453	743,75	-0,60698264837265	
746,875	0,607863664627075	746,875	-0,616275310516357	
750	0,605471074581146	750	-0,618078112602234	
753,125	0,603563785552979	753,125	-0,616970002651215	
756,25	0,599540531635284	756,25	-0,617266178131104	
759,375	0,596817970275879	759,375	-0,615103304386139	
762,5	0,597195386886597	762,5	-0,618420660495758	
765,625	0,592296123504639	765,625	-0,618157804012299	
768,75	0,585887253284454	768,75	-0,623376667499542	
771,875	0,579386591911316	771,875	-0,622725546360016	
775	0,580609977245331	775	-0,623374879360199	
778,125	0,577922284603119	778,125	-0,622558057308197	
781,25	0,573498785495758	781,25	-0,625377178192139	
784,375	0,568216800689697	784,375	-0,625735282897949	
787,5	0,563020825386047	787,5	-0,628532648086548	
790,625	0,561550080776215	790,625	-0,629142105579376	
793,75	0,562156200408936	793,75	-0,627739906311035	
796,875	0,562931060791016	796,875	-0,629567861557007	
800	0,5585657954216	800	-0,630715787410736	
803,125	0,560702443122864	803,125	-0,632550060749054	
806,25	0,554532766342163	806,25	-0,632596433162689	
809,375	0,541660010814667	809,375	-0,63642418384552	
812,5	0,549230396747589	812,5	-0,633159220218658	
815,625	0,550965070724487	815,625	-0,632707357406616	
818,75	0,541275143623352	818,75	-0,634685873985291	
821,875	0,540816903114319	821,875	-0,633536398410797	
825	0,547673106193542	825	-0,632265031337738	
828,125	0,543492317199707	828,125	-0,633837997913361	
831,25	0,538291990756989	831,25	-0,617714464664459	
834,375	0,52688729763031	834,375	-0,631294131278992	
837,5	0,528599143028259	837,5	-0,638797044754028	
840,625	0,526079714298248	840,625	-0,641738653182983	
843,75	0,519640266895294	843,75	-0,640324771404266	
846,875	0,521734595298767	846,875	-0,644142627716064	
850	0,520688831806183	850	-0,648086190223694	
853,125	0,522209227085114	853,125	-0,6463782787323	
856,25	0,522165358066559	856,25	-0,638889908790588	
859,375	0,515750885009766	859,375	-0,636427402496338	
862,5	0,512446701526642	862,5	-0,641105651855469	
865,625	0,511996746063232	865,625	-0,643119692802429	
868,75	0,512235164642334	868,75	-0,644833564758301	
871,875	0,506944179534912	871,875	-0,647544682025909	
875	0,503980100154877	875	-0,64259260892868	
878,125	0,502230823040009	878,125	-0,646234035491943	
881,25	0,497099041938782	881,25	-0,645821094512939	
884,375	0,527339935302734	884,375	-0,62388288974762	
887,5	0,523861289024353	887,5	-0,62048614025116	
890,625	0,520458221435547	890,625	-0,623567223548889	
893,75	0,520458996295929	893,75	-0,630300581455231	
896,875	0,515973806381226	896,875	-0,630226612091064	
900	0,516688466072083	900	-0,629312694072723	
903,125	0,512935996055603	903,125	-0,628489017486572	
906,25	0,510752260684967	906,25	-0,630063235759735	
909,375	0,511494815349579	909,375	-0,634359359741211	
912,5	0,506135106086731	912,5	-0,63731461763382	
915,625	0,502856969833374	915,625	-0,637155771255493	
918,75	0,500170707702637	918,75	-0,635235011577606	
921,875	0,497695028781891	921,875	-0,633578240871429	
925	0,496168494224548	925	-0,634823739528656	
928,125	0,498199731111526	928,125	-0,637445986270905	
931,25	0,490023761987686	931,25	-0,638603746891022	
934,375	0,488758385181427	934,375	-0,638949453830719	
937,5	0,485585570335388	937,5	-0,639293372631073	
940,625	0,484802722930908	940,625	-0,639747142791748	
943,75	0,480049699544907	943,75	-0,643552541732788	
946,875	0,478703230619431	946,875	-0,64367151260376	
950	0,47668132185936	950	-0,643083274364471	
953,125	0,476676017045975	953,125	-0,643352270126343	
956,25	0,472572952508926	956,25	-0,642708003520966	
959,375	0,467947721481323	959,375	-0,643808543682098	
962,5	0,466240376234055	962,5	-0,646813452243805	
965,625	0,464284360408783	965,625	-0,64699912071228	
968,75	0,464692831039429	968,75	-0,648550689220428	
971,875	0,458601921796799	971,875	-0,648740172386169	
975	0,457399994134903	975	-0,647895514965057	
978,125	0,45534160733223	978,125	-0,648352026939392	
981,25	0,451568752527237	981,25	-0,647617280483246	
984,375	0,450338006019592	984,375	-0,650216102600098	
987,5	0,447922170162201	987,5	-0,650891661643982	
990,625	0,446194261312485	990,625	-0,650481462478638	
993,75	0,442839622497559	993,75	-0,654033124446869	
996,875	0,441411197185516	996,875	-0,654268503189087	
1000	0,437756389379501	1000	-0,655942976474762	
1003,125	0,436279624700546	1003,125	-0,654564023017883	
1006,25	0,433952033519745	1006,25	-0,654963850975037	
1009,375	0,430273205041885	1009,375	-0,656102776527405	
1012,5	0,429476022720337	1012,5	-0,655866920948029	
1015,625	0,42866113781929	1015,625	-0,657713174819946	
1018,75	0,422664046287537	1018,75	-0,659382939338684	
1021,875	0,422308713197708	1021,875	-0,658467292785645	
1025	0,417870879173279	1025	-0,65863299369812	
1028,125	0,41659340262413	1028,125	-0,659102976322174	
1031,25	0,416272580623627	1031,25	-0,660996377468109	
1034,375	0,412605822086334	1034,375	-0,661304295063019	
1037,5	0,409988850355148	1037,5	-0,661219537258148	
1040,625	0,407431364059448	1040,625	-0,662845432758331	
1043,75	0,405830413103104	1043,75	-0,662453413009644	
1046,875	0,403840959072113	1046,875	-0,661629855632782	
1050	0,400111943483353	1050	-0,665364742279053	
1053,125	0,398896217346191	1053,125	-0,667375087738037	
1056,25	0,394581884145737	1056,25	-0,667297005653381	
1059,375	0,394405543804169	1059,375	-0,667271494865417	
1062,5	0,392657518386841	1062,5	-0,668570339679718	
1065,625	0,38725358247757	1065,625	-0,670592308044434	
1068,75	0,386540800333023	1068,75	-0,667565524578094	
1071,875	0,383240789175034	1071,875	-0,66771525144577	
1075	0,380977511405945	1075	-0,669283032417297	
1078,125	0,37941712141037	1078,125	-0,672181665897369	
1081,25	0,371516644954681	1081,25	-0,669650256633759	
1084,375	0,371610045433044	1084,375	-0,671402215957642	
1087,5	0,36955514550209	1087,5	-0,671878933906555	
1090,625	0,368224561214447	1090,625	-0,671335756778717	
1093,75	0,366257101297379	1093,75	-0,672409951686859	
1096,875	0,361723214387894	1096,875	-0,672203004360199	
1100	0,358276754617691	1100	-0,672430038452148	
1103,125	0,355299979448318	1103,125	-0,673115670681	
1106,25	0,354473054409027	1106,25	-0,670456528663635	
1109,375	0,349555283784866	1109,375	-0,675373792648315	
1112,5	0,350018203258514	1112,5	-0,675772666931152	
1115,625	0,346243172883987	1115,625	-0,671127557754517	
1118,75	0,344393134117126	1118,75	-0,676836967468262	
1121,875	0,343648731708527	1121,875	-0,67402458190918	
1125	0,340338200330734	1125	-0,676369071006775	
1128,125	0,338277608156204	1128,125	-0,679017186164856	
1131,25	0,330289006233215	1131,25	-0,677500665187836	
1134,375	0,331598192453384	1134,375	-0,676070928573608	
1137,5	0,33222508430481	1137,5	-0,679881930351257	
1140,625	0,32394477725029	1140,625	-0,682171702384949	
1143,75	0,324305921792984	1143,75	-0,679837882518768	
1146,875	0,321936964988709	1146,875	-0,680161952972412	
1150	0,314850598573685	1150	-0,677706480026245	
1153,125	0,31499382853508	1153,125	-0,67593240737915	
1156,25	0,316655218601227	1156,25	-0,678880155086517	
1159,375	0,309698075056076	1159,375	-0,681857705116272	
1162,5	0,311521232128143	1162,5	-0,679271399974823	
1165,625	0,305953592061996	1165,625	-0,677948117256165	
1168,75	0,304546535015106	1168,75	-0,678238213062286	
1171,875	0,303904801607132	1171,875	-0,680079638957977	
1175	0,297866851091385	1175	-0,679559469223022	
1178,125	0,296328127384186	1178,125	-0,679791688919067	
1181,25	0,296229332685471	1181,25	-0,679796695709229	
1184,375	0,291363805532455	1184,375	-0,679921090602875	
1187,5	0,28574475646019	1187,5	-0,681094408035278	
1190,625	0,284391015768051	1190,625	-0,680541098117828	
1193,75	0,288360089063644	1193,75	-0,680860936641693	
1196,875	0,285162299871445	1196,875	-0,677056729793549	
1200	0,276430070400238	1200	-0,678917706012726	
1203,125	0,275775671005249	1203,125	-0,678874731063843	
1206,25	0,275588601827621	1206,25	-0,673873245716095	
1209,375	0,265543878078461	1209,375	-0,67915016412735	
1212,5	0,260986626148224	1212,5	-0,680526971817017	
1215,625	0,265373647212982	1215,625	-0,678782045841217	
1218,75	0,259000420570374	1218,75	-0,679452240467072	
1221,875	0,259575217962265	1221,875	-0,677149057388306	
1225	0,261154681444168	1225	-0,677684783935547	
1228,125	0,251579791307449	1228,125	-0,67952698469162	
1231,25	0,252863854169846	1231,25	-0,67860996723175	
1234,375	0,254936128854752	1234,375	-0,678946912288666	
1237,5	0,248014733195305	1237,5	-0,683140933513641	
1240,625	0,246077626943588	1240,625	-0,679192185401917	
1243,75	0,242274284362793	1243,75	-0,680742621421814	
1246,875	0,24075248837471	1246,875	-0,680091977119446	
1250	0,236204072833061	1250	-0,677124261856079	
1253,125	0,233780667185783	1253,125	-0,68073296546936	
1256,25	0,227285817265511	1256,25	-0,680110275745392	
1259,375	0,227124392986298	1259,375	-0,67974066734314	
1262,5	0,228416636586189	1262,5	-0,678743064403534	
1265,625	0,22600631415844	1265,625	-0,677960515022278	
1268,75	0,221528366208076	1268,75	-0,679282605648041	
1271,875	0,218813061714172	1271,875	-0,676848471164703	
1275	0,217218026518822	1275	-0,677921116352081	
1278,125	0,213641241192818	1278,125	-0,676868557929993	
1281,25	0,210952043533325	1281,25	-0,678684592247009	
1284,375	0,210851684212685	1284,375	-0,677814483642578	
1287,5	0,208897098898888	1287,5	-0,679412364959717	
1290,625	0,204383373260498	1290,625	-0,679669857025146	
1293,75	0,203913629055023	1293,75	-0,676788032054901	
1296,875	0,199018448591232	1296,875	-0,676130771636963	
1300	0,198123678565025	1300	-0,68124520778656	
1303,125	0,195155993103981	1303,125	-0,682233870029449	
1306,25	0,19421760737896	1306,25	-0,6796595454216	
1309,375	0,190458208322525	1309,375	-0,678258240222931	
1312,5	0,187958315014839	1312,5	-0,678610980510712	
1315,625	0,187039270997047	1315,625	-0,679482698440552	
1318,75	0,183134749531746	1318,75	-0,676423132419586	
1321,875	0,182583764195442	1321,875	-0,675570785999298	
1325	0,180136322975159	1325	-0,676551401615143	
1328,125	0,176594376564026	1328,125	-0,676815330982208	
1331,25	0,174378782510757	1331,25	-0,67498105764389	
1334,375	0,169522359967232	1334,375	-0,677199363708496	
1337,5	0,16955640912056	1337,5	-0,67565780878067	
1340,625	0,16648380458355	1340,625	-0,673250615596771	
1343,75	0,166189983487129	1343,75	-0,674183428287506	
1346,875	0,162678584456444	1346,875	-0,67242830991745	
1350	0,160139590501785	1350	-0,673551201820374	
1353,125	0,159827128052711	1353,125	-0,67366361618042	
1356,25	0,153591305017471	1356,25	-0,676628887653351	
1359,375	0,152995869517326	1359,375	-0,672337472438812	
1362,5	0,150279656052589	1362,5	-0,671608567237854	
1365,625	0,148662924766541	1365,625	-0,672461986541748	
1368,75	0,147603660821915	1368,75	-0,671296238899231	
1371,875	0,14348928630352	1371,875	-0,671657681465149	
1375	0,141558781266212	1375	-0,67411071062088	
1378,125	0,141972944140434	1378,125	-0,674558997154236	
1381,25	0,134336873888969	1381,25	-0,674858450889587	
1384,375	0,133219927549362	1384,375	-0,675009667873383	
1387,5	0,133449703454971	1387,5	-0,673472285270691	
1390,625	0,130746200680733	1390,625	-0,670846223831177	
1393,75	0,127514138817787	1393,75	-0,66970282793045	
1396,875	0,124881498515606	1396,875	-0,670368254184723	
1400	0,122493498027325	1400	-0,668314397335052	
1403,125	0,119926817715168	1403,125	-0,669820427894592	
1406,25	0,117495395243168	1406,25	-0,670736193656921	
1409,375	0,113952226936817	1409,375	-0,669646263122559	
1412,5	0,113579891622066	1412,5	-0,667846918106079	
1415,625	0,109659671783447	1415,625	-0,668487370014191	
1418,75	0,107896976172924	1418,75	-0,66892272233963	
1421,875	0,106916591525078	1421,875	-0,666988849639893	
1425	0,105610921978951	1425	-0,6671062707901	
1428,125	0,0989930629730225	1428,125	-0,668819010257721	
1431,25	0,0993698090314865	1431,25	-0,666784703731537	
1434,375	0,097124956548214	1434,375	-0,66534548997879	
1437,5	0,0932884737849236	1437,5	-0,661936938762665	
1440,625	0,0959035828709602	1440,625	-0,663488924503326	
1443,75	0,0863394513726234	1443,75	-0,664621233940125	
1446,875	0,0884302034974098	1446,875	-0,662001252174377	
1450	0,0855424553155899	1450	-0,661057889461517	
1453,125	0,0834848880767822	1453,125	-0,660599648952484	
1456,25	0,0795001834630966	1456,25	-0,6610067486763	
1459,375	0,0787671506404877	1459,375	-0,659565687179565	
1462,5	0,0773927047848701	1462,5	-0,657378196716309	
1465,625	0,0749947056174278	1465,625	-0,659500479698181	
1468,75	0,0705541372299194	1468,75	-0,657284319400787	
1471,875	0,0679663047194481	1471,875	-0,657506883144379	
1475	0,0675191506743431	1475	-0,65777999162674	
1478,125	0,0645560026168823	1478,125	-0,65620094537735	
1481,25	0,0635795816779137	1481,25	-0,653902292251587	
1484,375	0,0580456517636776	1484,375	-0,653635859489441	
1487,5	0,0568634010851383	1487,5	-0,65744423866272	
1490,625	0,0545245744287968	1490,625	-0,655878245830536	
1493,75	0,0517962090671062	1493,75	-0,656206369400024	
1496,875	0,0531348250806332	1496,875	-0,655942320823669	
1500	0,0462766289710999	1500	-0,655057847499847	
1503,125	0,0439394637942314	1503,125	-0,652416884899139	
1506,25	0,0442423820495605	1506,25	-0,650331377983093	
1509,375	0,0382723324000835	1509,375	-0,652571737766266	
1512,5	0,0358878560364246	1512,5	-0,651344656944275	
1515,625	0,0339124388992786	1515,625	-0,652563512325287	
1518,75	0,0330137833952904	1518,75	-0,648121178150177	
1521,875	0,0336637645959854	1521,875	-0,647863686084747	
1525	0,0255483705550432	1525	-0,651147365570068	
1528,125	0,025620099157095	1528,125	-0,644887804985046	
1531,25	0,0236973315477371	1531,25	-0,645003616809845	
1534,375	0,0214783046394587	1534,375	-0,643029510974884	
1537,5	0,0177478548139334	1537,5	-0,64589786529541	
1540,625	0,0184694677591324	1540,625	-0,644878327846527	
1543,75	0,0097591420635581	1543,75	-0,643242418766022	
1546,875	0,0109585300087929	1546,875	-0,641107499599457	
1550	0,00656808260828257	1550	-0,641593217849731	
1553,125	0,00664339354261756	1553,125	-0,641797363758087	
1556,25	0,00270626973360777	1556,25	-0,639047920703888	
1559,375	0,000921177677810192	1559,375	-0,638690531253815	
1562,5	-0,00183812703471631	1562,5	-0,638015747070313	
1565,625	-0,00471260398626328	1565,625	-0,6339350938797	
1568,75	-0,00660127261653543	1568,75	-0,638306379318237	
1571,875	-0,00821227580308914	1571,875	-0,635039865970612	
1575	-0,0079677626490593	1575	-0,634776771068573	
1578,125	-0,0101468469947577	1578,125	-0,63110089302063	
1581,25	-0,0148726608604193	1581,25	-0,632342040538788	
1584,375	-0,0137665728107095	1584,375	-0,629918158054352	
1587,5	-0,019747544080019	1587,5	-0,629918813705444	
1590,625	-0,025070933625102	1590,625	-0,632537841796875	
1593,75	-0,0273237377405167	1593,75	-0,629894614219666	
1596,875	-0,0276639852672815	1596,875	-0,628125488758087	
1600	-0,0288603007793427	1600	-0,629440903663635	
1603,125	-0,0304834600538015	1603,125	-0,629478335380554	
1606,25	-0,0344805344939232	1606,25	-0,627849876880646	
1609,375	-0,0335864573717117	1609,375	-0,620738327503204	
1612,5	-0,0376459769904613	1612,5	-0,616247296333313	
1615,625	-0,04116066172719	1615,625	-0,618689596652985	
1618,75	-0,0433660335838795	1618,75	-0,621145904064178	
1621,875	-0,0437860004603863	1621,875	-0,619312226772308	
1625	-0,0474791564047337	1625	-0,618487656116486	
1628,125	-0,0468821339309216	1628,125	-0,617255330085754	
1631,25	-0,0524460263550282	1631,25	-0,615322768688202	
1634,375	-0,0541695542633533	1634,375	-0,616624891757965	
1637,5	-0,0569765008985996	1637,5	-0,61755383014679	
1640,625	-0,0525398142635822	1640,625	-0,610832095146179	
1643,75	-0,0655468329787254	1643,75	-0,607778131961823	
1646,875	-0,0623922981321812	1646,875	-0,610816776752472	
1650	-0,0652759075164795	1650	-0,612941026687622	
1653,125	-0,0671527832746506	1653,125	-0,609135210514069	
1656,25	-0,0686537548899651	1656,25	-0,608265280723572	
1659,375	-0,069072350859642	1659,375	-0,607803702354431	
1662,5	-0,0708784461021423	1662,5	-0,606732130050659	
1665,625	-0,0773080289363861	1665,625	-0,607692837715149	
1668,75	-0,0772546231746674	1668,75	-0,607088446617126	
1671,875	-0,0801064744591713	1671,875	-0,606183350086212	
1675	-0,0832705348730087	1675	-0,601200461387634	
1678,125	-0,0876445844769478	1678,125	-0,601107180118561	
1681,25	-0,0865150168538094	1681,25	-0,601639568805695	
1684,375	-0,0917529538273811	1684,375	-0,593855142593384	
1687,5	-0,0931138247251511	1687,5	-0,594362318515778	
1690,625	-0,0936162248253822	1690,625	-0,592917740345001	
1693,75	-0,0927106365561485	1693,75	-0,58949613571167	
1696,875	-0,0996350944042206	1696,875	-0,590498566627502	
1700	-0,100652188062668	1700	-0,589200139045715	
1703,125	-0,102650195360184	1703,125	-0,590246737003326	
1706,25	-0,105403937399387	1706,25	-0,58822226524353	
1709,375	-0,108523830771446	1709,375	-0,584195256233215	
1712,5	-0,108996175229549	1712,5	-0,583972156047821	
1715,625	-0,111376762390137	1715,625	-0,58201801776886	
1718,75	-0,113664105534554	1718,75	-0,583625555038452	
1721,875	-0,116401791572571	1721,875	-0,581936120986938	
