Frequency in Hz	Wool_98 Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_98 Sound Absorption Coefficient continuous	
125	0,0609607174992561	100	0,0559615038061367	
160	0,0728770792484283	103,125	0,0714404878938053	
200	0,0894582942128181	106,25	0,0597075108766557	
250	0,110690653324127	109,375	0,0409832208898889	
315	0,147387623786926	112,5	0,0627363418876019	
400	0,163544207811356	115,625	0,0620641635077093	
500	0,188701391220093	118,75	0,0548143662999169	
630	0,235820055007935	121,875	0,0777349289522218	
800	0,290773540735245	125	0,0537805145752001	
1000	0,381639420986176	128,125	0,0521859180474665	
1250	0,487088918685913	131,25	0,0520442661135985	
1600	0,604516327381134	134,375	0,0349170872093759	
2000	0,718169808387756	137,5	0,0768189791136842	
2500	0,782962262630463	140,625	0,0825106032686072	
3150	0,793080270290375	143,75	0,083987051342014	
4000	0,739943861961365	146,875	0,0545140083453695	
		150	0,074855043572328	
		153,125	0,0690250293728114	
		156,25	0,0693436562203847	
		159,375	0,0673960906372122	
		162,5	0,0641422709937852	
		165,625	0,0734700243305301	
		168,75	0,0705947748096915	
		171,875	0,083131911979197	
		175	0,0911879834972408	
		178,125	0,0746941005340359	
		181,25	0,0756621734862556	
		184,375	0,086707083399776	
		187,5	0,0978412343029702	
		190,625	0,0995441961446988	
		193,75	0,101703149924586	
		196,875	0,0966669239863882	
		200	0,0823014459693969	
		203,125	0,0743263333283943	
		206,25	0,0887303150716517	
		209,375	0,0929312511081629	
		212,5	0,0796083588295924	
		215,625	0,0992196340495719	
		218,75	0,0942417742662947	
		221,875	0,0976964556428093	
		225	0,106321519541093	
		228,125	0,108711970876187	
		231,25	0,107097572379306	
		234,375	0,112614212673203	
		237,5	0,0988064364801545	
		240,625	0,0922287914249862	
		243,75	0,0987167819404788	
		246,875	0,115940990980903	
		250	0,118361707138275	
		253,125	0,108237257207458	
		256,25	0,112145740557146	
		259,375	0,123294645474185	
		262,5	0,113454071776568	
		265,625	0,106320393745431	
		268,75	0,113693336958866	
		271,875	0,117690787910458	
		275	0,109678096411285	
		278,125	0,119788195878575	
		281,25	0,120019878462456	
		284,375	0,119575888929778	
		287,5	0,102526351594658	
		290,625	0,119361052157814	
		293,75	0,115610736370778	
		296,875	0,122251541669249	
		300	0,128631664465063	
		303,125	0,127799729085435	
		306,25	0,1357137007013	
		309,375	0,145511598880271	
		312,5	0,160547232114247	
		315,625	0,185889654227269	
		318,75	0,186314133057939	
		321,875	0,175702349290157	
		325	0,173118275043496	
		328,125	0,17964134917707	
		331,25	0,154026367672151	
		334,375	0,150543033232809	
		337,5	0,15635327526742	
		340,625	0,147587095741336	
		343,75	0,152226059101661	
		346,875	0,148871539541515	
		350	0,152973953502463	
		353,125	0,149138711254622	
		356,25	0,13762163111993	
		359,375	0,139673795868181	
		362,5	0,14684447423726	
		365,625	0,162912133997694	
		368,75	0,144170992344255	
		371,875	0,118579568745767	
		375	0,181395335993488	
		378,125	0,168591735140007	
		381,25	0,146813685285183	
		384,375	0,177313874628303	
		387,5	0,168268656565889	
		390,625	0,156102680233457	
		393,75	0,147018390887394	
		396,875	0,148221371903184	
		400	0,151547766583638	
		403,125	0,152297945049989	
		406,25	0,16671226920777	
		409,375	0,185466835183564	
		412,5	0,184968020953719	
		415,625	0,156466598014758	
		418,75	0,180497074629345	
		421,875	0,170976377240511	
		425	0,174464201502761	
		428,125	0,177921015237299	
		431,25	0,168918824091582	
		434,375	0,173208344594697	
		437,5	0,172654457213591	
		440,625	0,178584292461407	
		443,75	0,181069841998114	
		446,875	0,187044045460097	
		450	0,164694447818926	
		453,125	0,164668631413266	
		456,25	0,152680422947586	
		459,375	0,165227946335458	
		462,5	0,172797016229492	
		465,625	0,168903618845646	
		468,75	0,170804874053698	
		471,875	0,175698718856724	
		475	0,181651644232909	
		478,125	0,190173890513452	
		481,25	0,175865714731696	
		484,375	0,186366462634803	
		487,5	0,188301306665707	
		490,625	0,189353369713879	
		493,75	0,197659591888072	
		496,875	0,19746968861443	
		500	0,182988248297692	
		503,125	0,185637475130061	
		506,25	0,185740540868391	
		509,375	0,18201764950165	
		512,5	0,192874096549773	
		515,625	0,196054509801219	
		518,75	0,197861075012042	
		521,875	0,194114577371653	
		525	0,200272843296049	
		528,125	0,19089700000346	
		531,25	0,198692059225133	
		534,375	0,200498970113684	
		537,5	0,20101455053149	
		540,625	0,200307064446007	
		543,75	0,205604005079784	
		546,875	0,198971204016789	
		550	0,204209979331286	
		553,125	0,209878216573773	
		556,25	0,206782221487334	
		559,375	0,216516400357069	
		562,5	0,216118745255452	
		565,625	0,214919591213337	
		568,75	0,218979736437337	
		571,875	0,221125794454279	
		575	0,218321726687081	
		578,125	0,224539415652881	
		581,25	0,219128390234726	
		584,375	0,217925292743018	
		587,5	0,218335746323195	
		590,625	0,222482614464389	
		593,75	0,223965761463895	
		596,875	0,222879857982763	
		600	0,223308611821304	
		603,125	0,223820311292684	
		606,25	0,225884189316534	
		609,375	0,222995108520278	
		612,5	0,223869094747013	
		615,625	0,224782441637053	
		618,75	0,225382694339426	
		621,875	0,224749771772211	
		625	0,229905390091717	
		628,125	0,230077508109585	
		631,25	0,236555560521969	
		634,375	0,237230383797649	
		637,5	0,235733339137371	
		640,625	0,2366076404789	
		643,75	0,236760136352325	
		646,875	0,241545663991605	
		650	0,237642825497948	
		653,125	0,242581961989062	
		656,25	0,246158788846445	
		659,375	0,247317225483481	
		662,5	0,243738687562818	
		665,625	0,242335592630329	
		668,75	0,247459327450995	
		671,875	0,250245839645348	
		675	0,253871626594407	
		678,125	0,256202955866261	
		681,25	0,255481574236083	
		684,375	0,255373023624099	
		687,5	0,250343171786763	
		690,625	0,25445736115647	
		693,75	0,254709394313751	
		696,875	0,255268542535357	
		700	0,258943516725348	
		703,125	0,257104767614851	
		706,25	0,256376094043902	
		709,375	0,260401718571315	
		712,5	0,26135251217009	
		715,625	0,257583097457285	
		718,75	0,254242281535616	
		721,875	0,257794220859675	
		725	0,252336487988736	
		728,125	0,257201992726147	
		731,25	0,252772285361981	
		734,375	0,252207748154791	
		737,5	0,247280161461067	
		740,625	0,254887319584716	
		743,75	0,259876094590146	
		746,875	0,250706475101604	
		750	0,251384194219006	
		753,125	0,255058778917072	
		756,25	0,259533615398549	
		759,375	0,265456184538205	
		762,5	0,260913540948776	
		765,625	0,267066210827513	
		768,75	0,268137656718436	
		771,875	0,276524053135763	
		775	0,274295820568484	
		778,125	0,27842727357379	
		781,25	0,280002569350369	
		784,375	0,285585077266401	
		787,5	0,28795425680822	
		790,625	0,288841717205509	
		793,75	0,289922976855615	
		796,875	0,286752965170957	
		800	0,290201900869881	
		803,125	0,285493214159193	
		806,25	0,292315139522003	
		809,375	0,301568688332057	
		812,5	0,297455333517779	
		815,625	0,296118831968625	
		818,75	0,304195122069657	
		821,875	0,306148703853632	
		825	0,300295090545764	
		828,125	0,302865457202292	
		831,25	0,328670602110555	
		834,375	0,323857448738702	
		837,5	0,312521285814796	
		840,625	0,311411616287361	
		843,75	0,31995816370076	
		846,875	0,312873315103021	
		850	0,308867431331546	
		853,125	0,30949262321553	
		856,25	0,319163023618716	
		859,375	0,328961167752737	
		862,5	0,326381884004387	
		865,625	0,324256445168592	
		868,75	0,321804842022901	
		871,875	0,323693478703318	
		875	0,333078772354782	
		878,125	0,330145790632655	
		881,25	0,335807633497316	
		884,375	0,332682711457719	
		887,5	0,340566274629181	
		890,625	0,340287210658146	
		893,75	0,331843629543251	
		896,875	0,336585451375146	
		900	0,33699855510765	
		903,125	0,341898244877078	
		906,25	0,342152498239824	
		909,375	0,335961275518523	
		912,5	0,337657318859287	
		915,625	0,341167346488443	
		918,75	0,346305767184782	
		921,875	0,350878280108538	
		925	0,350815625491455	
		928,125	0,34545966930484	
		931,25	0,352061972971066	
		934,375	0,352858822175885	
		937,5	0,355510633290371	
		940,625	0,355689918290322	
		943,75	0,35539242240425	
		946,875	0,356530232505625	
		950	0,359218834535798	
		953,125	0,358877870332344	
		956,25	0,363601242146485	
		959,375	0,366535479659747	
		962,5	0,364252301646339	
		965,625	0,365832153236459	
		968,75	0,363442582772564	
		971,875	0,368820424561025	
		975	0,371016672484208	
		978,125	0,372303658350465	
		981,25	0,376677499278792	
		984,375	0,374414686407757	
		987,5	0,375705781479561	
		990,625	0,377784580745515	
		993,75	0,376133756710374	
		996,875	0,377088905311458	
		1000	0,378108144407399	
		1003,125	0,381205991157085	
		1006,25	0,382708008096641	
		1009,375	0,384394081517049	
		1012,5	0,385388931605404	
		1015,625	0,383663038298044	
		1018,75	0,386569271944963	
		1021,875	0,388076157567117	
		1025	0,391586499447409	
		1028,125	0,392033225496959	
		1031,25	0,389800924402641	
		1034,375	0,392433050780422	
		1037,5	0,394697863149225	
		1040,625	0,394635600946737	
		1043,75	0,396457155056716	
		1046,875	0,399158405415097	
