Frequency in Hz	Silk_97 Normalized Surface Impedance continuous Re	Frequency in Hz	Silk_97 Normalized Surface Impedance continuous Im	
271,875	1,97104167938232	271,875	-5,28590106964111	
275	1,92650544643402	275	-5,30655097961426	
278,125	1,94406008720398	278,125	-5,14887714385986	
281,25	1,96637105941772	281,25	-5,14226341247559	
284,375	1,95336055755615	284,375	-5,10112905502319	
287,5	1,88232600688934	287,5	-5,20028829574585	
290,625	1,79175198078156	290,625	-4,86009407043457	
293,75	1,8001002073288	293,75	-4,89070844650269	
296,875	1,8382580280304	296,875	-4,81092262268066	
300	1,85284388065338	300	-4,75030326843262	
303,125	1,79901361465454	303,125	-4,62649822235107	
306,25	1,83000218868256	306,25	-4,53534364700317	
309,375	1,87599742412567	309,375	-4,45769119262695	
312,5	1,88473296165466	312,5	-4,28757905960083	
315,625	2,11450290679932	315,625	-4,23913240432739	
318,75	2,11107730865479	318,75	-4,19243144989014	
321,875	2,17451786994934	321,875	-4,32346105575562	
325	2,22386288642883	325	-4,3737735748291	
328,125	2,2929220199585	328,125	-4,34437227249146	
331,25	2,07184863090515	331,25	-4,37884426116943	
334,375	2,05493664741516	334,375	-4,36749219894409	
337,5	2,11325168609619	337,5	-4,34070920944214	
340,625	2,04517245292664	340,625	-4,33134078979492	
343,75	1,99532163143158	343,75	-4,21589851379395	
346,875	1,98299217224121	346,875	-4,21822738647461	
350	2,019686460495	350	-4,18607950210571	
353,125	2,00037980079651	353,125	-4,1891393661499	
356,25	1,90068829059601	356,25	-4,16047620773315	
359,375	1,84422779083252	359,375	-4,04790353775024	
362,5	1,88637351989746	362,5	-4,00244760513306	
365,625	1,9545122385025	365,625	-3,93739461898804	
368,75	1,89182710647583	368,75	-3,98190212249756	
371,875	1,77563858032227	371,875	-4,04029655456543	
375	1,98302948474884	375	-3,76152157783508	
378,125	1,89569044113159	378,125	-3,7570972442627	
381,25	1,90495765209198	381,25	-3,88982510566711	
384,375	1,94811344146729	384,375	-3,69765615463257	
387,5	1,82618999481201	387,5	-3,62862229347229	
390,625	1,76520133018494	390,625	-3,63067412376404	
393,75	1,85675632953644	393,75	-3,76454281806946	
396,875	1,87492775917053	396,875	-3,74644374847412	
400	1,90891563892365	400	-3,7214457988739	
403,125	1,91681945323944	403,125	-3,69676446914673	
406,25	1,88909757137299	406,25	-3,57795095443726	
409,375	1,87398087978363	409,375	-3,4367208480835	
412,5	1,80942022800446	412,5	-3,37252449989319	
415,625	1,77891194820404	415,625	-3,48492884635925	
418,75	1,83031046390533	418,75	-3,37970685958862	
421,875	1,74936866760254	421,875	-3,3493549823761	
425	1,79278254508972	425	-3,34875321388245	
428,125	1,90993881225586	428,125	-3,39910674095154	
431,25	1,78039979934692	431,25	-3,32787704467773	
434,375	1,830482006073	434,375	-3,3255352973938	
437,5	1,84392166137695	437,5	-3,31404328346252	
440,625	1,87166106700897	440,625	-3,28975534439087	
443,75	1,82822370529175	443,75	-3,23290777206421	
446,875	1,86193263530731	446,875	-3,20603799819946	
450	1,85085713863373	450	-3,28905177116394	
453,125	1,85412108898163	453,125	-3,26897311210632	
456,25	1,82469511032104	456,25	-3,28940343856812	
459,375	1,80459535121918	459,375	-3,20483350753784	
462,5	1,7586510181427	462,5	-3,13017344474792	
465,625	1,75131464004517	465,625	-3,12762594223022	
468,75	1,77405393123627	468,75	-3,11865735054016	
471,875	1,70643508434296	471,875	-3,03432011604309	
475	1,73086023330688	475	-3,01067590713501	
478,125	1,80628514289856	478,125	-3,00392866134644	
481,25	1,8044136762619	481,25	-3,04977607727051	
484,375	1,77427506446838	484,375	-2,97043991088867	
487,5	1,81190204620361	487,5	-2,96911334991455	
490,625	1,79456651210785	490,625	-2,94102883338928	
493,75	1,79998743534088	493,75	-2,89591574668884	
496,875	1,80366098880768	496,875	-2,8823094367981	
500	1,75780093669891	500	-2,90692567825317	
503,125	1,75565707683563	503,125	-2,88201594352722	
506,25	1,7672244310379	506,25	-2,87437748908997	
509,375	1,73563826084137	509,375	-2,85863041877747	
512,5	1,7380176782608	512,5	-2,80498600006104	
515,625	1,78101801872253	515,625	-2,80283379554749	
518,75	1,7981299161911	518,75	-2,79130268096924	
521,875	1,73726999759674	521,875	-2,76092457771301	
525	1,74899780750275	525	-2,73299956321716	
528,125	1,75434064865112	528,125	-2,75919318199158	
531,25	1,74772107601166	531,25	-2,71857190132141	
534,375	1,75304460525513	534,375	-2,70002508163452	
537,5	1,74692571163177	537,5	-2,68210577964783	
540,625	1,74313902854919	540,625	-2,67660188674927	
543,75	1,77639198303223	543,75	-2,65963768959045	
546,875	1,72069430351257	546,875	-2,64194297790527	
550	1,73982286453247	550	-2,62601351737976	
553,125	1,73742055892944	553,125	-2,59725546836853	
556,25	1,94354093074799	556,25	-2,69229030609131	
559,375	1,95415043830872	559,375	-2,64666295051575	
562,5	1,95592641830444	562,5	-2,63956928253174	
565,625	1,94442689418793	565,625	-2,62791919708252	
568,75	1,95187628269196	568,75	-2,60487580299377	
571,875	1,95721054077148	571,875	-2,59022402763367	
575	1,94807243347168	575	-2,5852222442627	
578,125	1,96675741672516	578,125	-2,5597186088562	
581,25	1,95493924617767	581,25	-2,56200313568115	
584,375	1,94279325008392	584,375	-2,55077028274536	
587,5	1,94666373729706	587,5	-2,54027509689331	
590,625	1,95020759105682	590,625	-2,5180835723877	
593,75	1,94851982593536	593,75	-2,50028538703918	
596,875	1,95283985137939	596,875	-2,49635529518127	
600	1,93827486038208	600	-2,47712302207947	
603,125	1,9491423368454	603,125	-2,46802759170532	
606,25	1,94435811042786	606,25	-2,44921445846558	
609,375	1,95043885707855	609,375	-2,44886136054993	
612,5	1,94819581508636	612,5	-2,43344283103943	
615,625	1,93849563598633	615,625	-2,41729879379272	
618,75	1,94465732574463	618,75	-2,41005444526672	
621,875	1,95329666137695	621,875	-2,40721106529236	
625	1,95617294311523	625	-2,38617587089539	
628,125	1,9416332244873	628,125	-2,37273478507996	
631,25	1,94735848903656	631,25	-2,34705805778503	
634,375	1,94725906848907	634,375	-2,33668661117554	
637,5	1,94564092159271	637,5	-2,33388495445251	
640,625	1,96060335636139	640,625	-2,32952666282654	
643,75	1,94213485717773	643,75	-2,31465077400208	
646,875	1,9488422870636	646,875	-2,29816222190857	
650	1,94251120090485	650	-2,29917621612549	
653,125	1,95031476020813	653,125	-2,2816846370697	
656,25	1,95366287231445	656,25	-2,26849031448364	
659,375	1,94519031047821	659,375	-2,25770211219788	
662,5	1,95139789581299	662,5	-2,26138544082642	
665,625	1,94524908065796	665,625	-2,25622749328613	
668,75	1,94660639762878	668,75	-2,23790717124939	
671,875	1,95847547054291	671,875	-2,22841095924377	
675	1,94918119907379	675	-2,20920777320862	
678,125	1,94633710384369	678,125	-2,19677019119263	
681,25	1,95074129104614	681,25	-2,19425392150879	
684,375	1,95220875740051	684,375	-2,19052124023438	
687,5	1,95524740219116	687,5	-2,19857096672058	
690,625	1,92782413959503	690,625	-2,17444133758545	
693,75	1,94805610179901	693,75	-2,17554616928101	
696,875	1,94920420646667	696,875	-2,16916394233704	
700	1,94326603412628	700	-2,15366792678833	
703,125	1,93979573249817	703,125	-2,15120339393616	
706,25	1,94815218448639	706,25	-2,14965891838074	
709,375	1,95335078239441	709,375	-2,1348557472229	
712,5	1,92544519901276	712,5	-2,12150430679321	
715,625	1,93987572193146	715,625	-2,12924098968506	
718,75	1,93583643436432	718,75	-2,12892293930054	
721,875	1,93571245670319	721,875	-2,11485695838928	
725	1,93112170696259	725	-2,11595368385315	
728,125	1,93112206459045	728,125	-2,09864830970764	
731,25	1,93084990978241	731,25	-2,1014666557312	
734,375	1,93118584156036	734,375	-2,09372591972351	
737,5	1,92967092990875	737,5	-2,09635663032532	
740,625	1,92867684364319	740,625	-2,07404065132141	
743,75	1,92379200458527	743,75	-2,05806565284729	
746,875	1,90463244915009	746,875	-2,06611227989197	
750	1,90486979484558	750	-2,06360793113709	
753,125	1,91221976280212	753,125	-2,0607316493988	
756,25	1,91540610790253	756,25	-2,0520453453064	
759,375	1,92009031772614	759,375	-2,03858089447021	
762,5	1,92052030563354	762,5	-2,04839444160461	
765,625	1,91982865333557	765,625	-2,0410373210907	
768,75	1,89630699157715	768,75	-2,0366952419281	
771,875	1,89415729045868	771,875	-2,02216839790344	
775	1,9022068977356	775	-2,02694702148438	
778,125	1,90338945388794	778,125	-2,01721525192261	
781,25	1,88916504383087	781,25	-2,0155234336853	
784,375	1,88011479377747	784,375	-2,00673532485962	
787,5	1,86809825897217	787,5	-2,00430274009705	
790,625	1,86600279808044	790,625	-2,00392723083496	
793,75	1,87167751789093	793,75	-2,00178480148315	
796,875	1,8699414730072	796,875	-2,00603342056274	
800	1,86133682727814	800	-2,00001764297485	
803,125	1,86448037624359	803,125	-2,00647521018982	
806,25	1,84908044338226	806,25	-2,00280165672302	
809,375	1,81881058216095	809,375	-1,97933983802795	
812,5	1,83862245082855	812,5	-1,99372923374176	
815,625	1,83919191360474	815,625	-1,99477863311768	
818,75	1,81387948989868	818,75	-1,9795891046524	
821,875	1,81569647789001	821,875	-1,9754433631897	
825	1,83750247955322	825	-1,98681676387787	
828,125	1,81780791282654	828,125	-1,97986400127411	
831,25	1,84192967414856	831,25	-1,9342120885849	
834,375	1,77557361125946	834,375	-1,94895327091217	
837,5	1,75222742557526	837,5	-1,96801257133484	
840,625	1,73622703552246	840,625	-1,96230852603912	
843,75	1,72056639194489	843,75	-1,94588196277618	
846,875	1,7089536190033	846,875	-1,96489500999451	
850	1,69061243534088	850	-1,96531426906586	
853,125	1,69162786006927	853,125	-1,95801663398743	
856,25	1,68769347667694	856,25	-1,93689262866974	
859,375	1,66731071472168	859,375	-1,90650367736816	
862,5	1,63757526874542	862,5	-1,90043830871582	
865,625	1,62093162536621	865,625	-1,89504551887512	
868,75	1,60664844512939	868,75	-1,89307570457458	
871,875	1,57137739658356	871,875	-1,86831438541412	
875	1,57592749595642	875	-1,83547687530518	
878,125	1,54521334171295	878,125	-1,81830537319183	
881,25	1,52787411212921	881,25	-1,7839423418045	
884,375	1,67699575424194	884,375	-1,77815985679626	
887,5	1,67587649822235	887,5	-1,73304319381714	
890,625	1,64499223232269	890,625	-1,71103954315186	
893,75	1,61235570907593	893,75	-1,70194625854492	
896,875	1,59834897518158	896,875	-1,65309739112854	
900	1,60651695728302	900	-1,62759113311768	
903,125	1,60223436355591	903,125	-1,57804191112518	
906,25	1,61001145839691	906,25	-1,54693603515625	
909,375	1,60282254219055	909,375	-1,52787804603577	
912,5	1,58631074428558	912,5	-1,49540281295776	
915,625	1,59870994091034	915,625	-1,45858347415924	
918,75	1,61401045322418	918,75	-1,43025505542755	
921,875	1,633904337883	921,875	-1,38919675350189	
925	1,64274311065674	925	-1,36517345905304	
928,125	1,64982295036316	928,125	-1,35428905487061	
931,25	1,65825438499451	931,25	-1,31218194961548	
934,375	1,67935955524445	934,375	-1,29616177082062	
937,5	1,69190180301666	937,5	-1,27695894241333	
940,625	1,7051043510437	940,625	-1,26269006729126	
943,75	1,71776437759399	943,75	-1,24056661128998	
946,875	1,7296450138092	946,875	-1,22443246841431	
950	1,74938881397247	950	-1,21263456344604	
953,125	1,76712095737457	953,125	-1,19757127761841	
956,25	1,78034889698029	956,25	-1,18934917449951	
959,375	1,79299521446228	959,375	-1,18329429626465	
962,5	1,80290234088898	962,5	-1,17453980445862	
965,625	1,81833362579346	965,625	-1,16716659069061	
968,75	1,83153903484344	968,75	-1,16378879547119	
971,875	1,83931243419647	971,875	-1,1577433347702	
975	1,85084986686707	975	-1,15262365341187	
978,125	1,86118161678314	978,125	-1,14789855480194	
981,25	1,86869096755981	981,25	-1,1394122838974	
984,375	1,87934696674347	984,375	-1,13949537277222	
987,5	1,88915657997131	987,5	-1,1361962556839	
990,625	1,89659607410431	990,625	-1,13388872146606	
993,75	1,89990055561066	993,75	-1,1378059387207	
996,875	1,90718948841095	996,875	-1,13490331172943	
1000	1,91182994842529	1000	-1,13576066493988	
1003,125	1,91942858695984	1003,125	-1,13139176368713	
1006,25	1,92456436157227	1006,25	-1,13031661510468	
1009,375	1,92633020877838	1009,375	-1,1309335231781	
1012,5	1,93303871154785	1012,5	-1,12957429885864	
1015,625	1,93858277797699	1015,625	-1,13207948207855	
1018,75	1,93372905254364	1018,75	-1,13588690757751	
1021,875	1,94054973125458	1021,875	-1,13607907295227	
1025	1,93669712543488	1025	-1,13613605499268	
1028,125	1,9408792257309	1028,125	-1,13791728019714	
1031,25	1,94503080844879	1031,25	-1,14167642593384	
1034,375	1,9415191411972	1034,375	-1,14286482334137	
1037,5	1,94040608406067	1037,5	-1,14297187328339	
1040,625	1,93754744529724	1040,625	-1,14645397663116	
1043,75	1,93680536746979	1043,75	-1,14642179012299	
1046,875	1,93262159824371	1046,875	-1,14558577537537	
1050	1,92699468135834	1050	-1,1527361869812	
1053,125	1,92538583278656	1053,125	-1,16060674190521	
1056,25	1,91405129432678	1056,25	-1,15994536876678	
1059,375	1,91328036785126	1059,375	-1,16161823272705	
1062,5	1,90454995632172	1062,5	-1,16443574428558	
1065,625	1,8871636390686	1065,625	-1,1645096540451	
1068,75	1,88453531265259	1068,75	-1,15754544734955	
1071,875	1,87368738651276	1071,875	-1,15842509269714	
1075	1,86398696899414	1075	-1,16286313533783	
1078,125	1,85053300857544	1078,125	-1,16465985774994	
1081,25	1,82383799552917	1081,25	-1,14792239665985	
1084,375	1,81649267673492	1084,375	-1,14908730983734	
1087,5	1,80305814743042	1087,5	-1,14346814155579	
1090,625	1,79271614551544	1090,625	-1,13474547863007	
1093,75	1,77257668972015	1093,75	-1,12737441062927	
1096,875	1,75759732723236	1096,875	-1,11113476753235	
1100	1,74259340763092	1100	-1,0970231294632	
1103,125	1,72591817378998	1103,125	-1,08066296577454	
1106,25	1,72352111339569	1106,25	-1,06439387798309	
1109,375	1,7002010345459	1109,375	-1,04634141921997	
1112,5	1,69180560112	1112,5	-1,03537857532501	
1115,625	1,69131743907928	1115,625	-1,00559937953949	
1118,75	1,67306327819824	1118,75	-0,989760160446167	
1121,875	1,67754435539246	1121,875	-0,971376657485962	
1125	1,66815197467804	1125	-0,948326587677002	
1128,125	1,66560006141663	1128,125	-0,931102156639099	
1131,25	1,66317093372345	1131,25	-0,896284103393555	
1134,375	1,66836130619049	1134,375	-0,882052302360535	
1137,5	1,66928899288177	1137,5	-0,867193818092346	
1140,625	1,67118692398071	1140,625	-0,842265427112579	
1143,75	1,6807986497879	1143,75	-0,828258693218231	
1146,875	1,68925380706787	1146,875	-0,812763631343842	
1150	1,69502520561218	1150	-0,794292390346527	
1153,125	1,7065372467041	1153,125	-0,782616436481476	
1156,25	1,71018087863922	1156,25	-0,770973086357117	
1159,375	1,71492278575897	1159,375	-0,756344318389893	
1162,5	1,72454023361206	1162,5	-0,747427403926849	
1165,625	1,72820651531219	1165,625	-0,736268043518066	
1168,75	1,7350537776947	1168,75	-0,730467855930328	
1171,875	1,74166429042816	1171,875	-0,725038707256317	
1175	1,74375939369202	1175	-0,716224849224091	
1178,125	1,74846410751343	1178,125	-0,710036873817444	
1181,25	1,7532035112381	1181,25	-0,703314542770386	
1184,375	1,75659000873566	1184,375	-0,694907307624817	
1187,5	1,75602757930756	1187,5	-0,689347088336945	
1190,625	1,75913834571838	1190,625	-0,680542051792145	
1193,75	1,76427507400513	1193,75	-0,671175956726074	
1196,875	1,76495409011841	1196,875	-0,659327924251556	
1200	1,75693392753601	1200	-0,6575528383255	
1203,125	1,75904583930969	1203,125	-0,647114813327789	
1206,25	1,76436054706573	1206,25	-0,635411977767944	
1209,375	1,7626873254776	1209,375	-0,630777060985565	
1212,5	1,76482439041138	1212,5	-0,621864438056946	
1215,625	1,76781284809113	1215,625	-0,611217677593231	
1218,75	1,76329231262207	1218,75	-0,594926297664642	
1221,875	1,77391028404236	1221,875	-0,587355494499207	
1225	1,78075039386749	1225	-0,579641222953796	
1228,125	1,78053152561188	1228,125	-0,56565648317337	
1231,25	1,7829167842865	1231,25	-0,556479275226593	
1234,375	1,7884908914566	1234,375	-0,543489098548889	
1237,5	1,7984858751297	1237,5	-0,536398649215698	
1240,625	1,80242145061493	1240,625	-0,530284464359283	
1243,75	1,80957269668579	1243,75	-0,52025693655014	
1246,875	1,81353402137756	1246,875	-0,509771764278412	
1250	1,81701374053955	1250	-0,504384458065033	
1253,125	1,82454681396484	1253,125	-0,498388916254044	
1256,25	1,8271005153656	1256,25	-0,491543561220169	
1259,375	1,83757567405701	1259,375	-0,484206140041351	
1262,5	1,84655034542084	1262,5	-0,477719455957413	
1265,625	1,85105109214783	1265,625	-0,471063494682312	
1268,75	1,85952985286713	1268,75	-0,466772347688675	
1271,875	1,86339044570923	1271,875	-0,462411493062973	
1275	1,86622190475464	1275	-0,458129376173019	
1278,125	1,87485158443451	1278,125	-0,452933192253113	
1281,25	1,88034355640411	1281,25	-0,448349058628082	
1284,375	1,88484704494476	1284,375	-0,441923290491104	
1287,5	1,8927321434021	1287,5	-0,439675271511078	
1290,625	1,8991926908493	1290,625	-0,437845051288605	
1293,75	1,9030202627182	1293,75	-0,43079400062561	
1296,875	1,90437793731689	1296,875	-0,430149465799332	
1300	1,91554665565491	1300	-0,425767421722412	
1303,125	1,92054355144501	1303,125	-0,42440065741539	
1306,25	1,92309594154358	1306,25	-0,41949650645256	
1309,375	1,92695689201355	1309,375	-0,417868137359619	
1312,5	1,93343079090118	1312,5	-0,415743976831436	
1315,625	1,93951058387756	1315,625	-0,412330687046051	
1318,75	1,94004392623901	1318,75	-0,41003629565239	
1321,875	1,94202256202698	1321,875	-0,405035197734833	
1325	1,94680953025818	1325	-0,402866214513779	
1328,125	1,95405220985413	1328,125	-0,402013003826141	
1331,25	1,95358335971832	1331,25	-0,4011549949646	
1334,375	1,95749461650848	1334,375	-0,404135853052139	
1337,5	1,96124374866486	1337,5	-0,398568838834763	
1340,625	1,96252727508545	1340,625	-0,396304607391357	
1343,75	1,96892321109772	1343,75	-0,392946928739548	
1346,875	1,96882522106171	1346,875	-0,391781181097031	
1350	1,9713100194931	1350	-0,393072843551636	
1353,125	1,97661733627319	1353,125	-0,389823108911514	
1356,25	1,97931587696075	1356,25	-0,393403053283691	
1359,375	1,97785615921021	1359,375	-0,387747913599014	
1362,5	1,97956275939941	1362,5	-0,385682374238968	
1365,625	1,9825850725174	1365,625	-0,38505357503891	
1368,75	1,98509287834167	1368,75	-0,383826076984406	
1371,875	1,98423540592194	1371,875	-0,384098738431931	
1375	1,98812115192413	1375	-0,383331686258316	
1378,125	1,99242794513702	1378,125	-0,381586939096451	
1381,25	1,9897073507309	1381,25	-0,384882062673569	
1384,375	1,99444663524628	1384,375	-0,384284675121307	
1387,5	1,99603569507599	1387,5	-0,378496527671814	
1390,625	1,99607288837433	1390,625	-0,375823467969894	
1393,75	1,99318385124207	1393,75	-0,376339644193649	
1396,875	1,99258124828339	1396,875	-0,37798336148262	
1400	1,99176526069641	1400	-0,375712245702744	
1403,125	1,99127900600433	1403,125	-0,377155274152756	
1406,25	1,98912155628204	1406,25	-0,377115368843079	
1409,375	1,98504614830017	1409,375	-0,37441149353981	
1412,5	1,98500180244446	1412,5	-0,369219273328781	
1415,625	1,98268914222717	1415,625	-0,366446256637573	
1418,75	1,9825325012207	1418,75	-0,363239228725433	
1421,875	1,98239386081696	1421,875	-0,357380539178848	
1425	1,9837681055069	1425	-0,354820489883423	
1428,125	1,98234331607819	1428,125	-0,354498088359833	
1431,25	1,98346984386444	1431,25	-0,349071979522705	
1434,375	1,98277473449707	1434,375	-0,344586968421936	
1437,5	1,97902572154999	1437,5	-0,339795678853989	
1440,625	1,98496103286743	1440,625	-0,334610849618912	
1443,75	1,97873830795288	1443,75	-0,337537109851837	
1446,875	1,98059213161469	1446,875	-0,329512685537338	
1450	1,98092710971832	1450	-0,326589584350586	
1453,125	1,98156690597534	1453,125	-0,322413504123688	
1456,25	1,98016595840454	1456,25	-0,320451259613037	
1459,375	1,98072910308838	1459,375	-0,316020637750626	
1462,5	1,98068082332611	1462,5	-0,310059309005737	
1465,625	1,98202049732208	1465,625	-0,30776709318161	
1468,75	1,98082339763641	1468,75	-0,306123822927475	
1471,875	1,98109757900238	1471,875	-0,302918165922165	
1475	1,98447477817535	1475	-0,297229707241058	
1478,125	1,98363447189331	1478,125	-0,293598234653473	
1481,25	1,98446714878082	1481,25	-0,2877456843853	
1484,375	1,98356449604034	1484,375	-0,287765204906464	
1487,5	1,98886215686798	1487,5	-0,286210536956787	
1490,625	1,98916029930115	1490,625	-0,282428592443466	
1493,75	1,9907945394516	1493,75	-0,280427843332291	
1496,875	1,99561524391174	1496,875	-0,274253934621811	
1500	1,991455078125	1500	-0,27515721321106	
1503,125	1,99179136753082	1503,125	-0,271548300981522	
1506,25	1,99391639232635	1506,25	-0,265824973583221	
1509,375	1,99470555782318	1509,375	-0,270861476659775	
1512,5	1,99506950378418	1512,5	-0,266447961330414	
1515,625	1,99842703342438	1515,625	-0,264692783355713	
1518,75	1,9972687959671	1518,75	-0,261882036924362	
1521,875	1,99982786178589	1521,875	-0,256334543228149	
1525	1,9994992017746	1525	-0,26142093539238	
1528,125	1,99729478359222	1528,125	-0,25528159737587	
1531,25	1,99785840511322	1531,25	-0,254100501537323	
1534,375	1,99633705615997	1534,375	-0,25071981549263	
1537,5	1,99759817123413	1537,5	-0,252396881580353	
1540,625	1,99841892719269	1540,625	-0,246991366147995	
1543,75	1,99480354785919	1543,75	-0,250859320163727	
1546,875	1,99638605117798	1546,875	-0,244070261716843	
1550	1,99602043628693	1550	-0,245155394077301	
1553,125	1,99827039241791	1553,125	-0,241469576954842	
1556,25	1,99463379383087	1556,25	-0,241869702935219	
1559,375	1,99629259109497	1559,375	-0,240829348564148	
1562,5	1,99537813663483	1562,5	-0,239068895578384	
1565,625	1,98879373073578	1565,625	-0,235305666923523	
1568,75	1,99083733558655	1568,75	-0,235538646578789	
1571,875	1,98719072341919	1571,875	-0,234161257743835	
1575	1,98953568935394	1575	-0,230189487338066	
1578,125	1,98806178569794	1578,125	-0,229912966489792	
1581,25	1,98858058452606	1581,25	-0,230561390519142	
1584,375	1,98737072944641	1584,375	-0,223625630140305	
1587,5	1,9859846830368	1587,5	-0,224343612790108	
1590,625	1,98559546470642	1590,625	-0,224682196974754	
1593,75	1,98263156414032	1593,75	-0,224569439888	
1596,875	1,98085236549377	1596,875	-0,219582423567772	
1600	1,9804435968399	1600	-0,218402445316315	
1603,125	1,97835969924927	1603,125	-0,216632306575775	
1606,25	1,9749950170517	1606,25	-0,215511485934258	
1609,375	1,96617650985718	1609,375	-0,207835599780083	
1612,5	1,95945346355438	1612,5	-0,206276282668114	
1615,625	1,96063911914825	1615,625	-0,204848527908325	
1618,75	1,96213471889496	1618,75	-0,206827744841576	
1621,875	1,95875692367554	1621,875	-0,201484620571136	
1625	1,95235109329224	1625	-0,201098024845123	
1628,125	1,95156180858612	1628,125	-0,193952634930611	
1631,25	1,94626355171204	1631,25	-0,193292438983917	
1634,375	1,94966506958008	1634,375	-0,191001385450363	
1637,5	1,94229483604431	1637,5	-0,188336849212646	
1640,625	1,93774950504303	1640,625	-0,175841093063354	
1643,75	1,92903971672058	1643,75	-0,179405033588409	
1646,875	1,93225049972534	1646,875	-0,171309396624565	
1650	1,93122923374176	1650	-0,168598502874374	
1653,125	1,9263858795166	1653,125	-0,163582548499107	
1656,25	1,9241669178009	1656,25	-0,157972574234009	
1659,375	1,92326152324677	1659,375	-0,148489773273468	
1662,5	1,92118573188782	1662,5	-0,142288878560066	
1665,625	1,9199640750885	1665,625	-0,1402777582407	
1668,75	1,91914594173431	1668,75	-0,133592844009399	
1671,875	1,91908884048462	1671,875	-0,130448415875435	
1675	1,91531598567963	1675	-0,125486999750137	
1678,125	1,91456770896912	1678,125	-0,123015813529491	
1681,25	1,91748285293579	1681,25	-0,11308091878891	
1684,375	1,90904605388641	1684,375	-0,109993435442448	
1687,5	1,91045272350311	1687,5	-0,106960646808147	
1690,625	1,90974116325378	1690,625	-0,102716729044914	
1693,75	1,90644252300262	1693,75	-0,093539260327816	
1696,875	1,90927624702454	1696,875	-0,0933252200484276	
1700	1,90714645385742	1700	-0,0892740935087204	
1703,125	1,90986180305481	1703,125	-0,0856830477714539	
1706,25	1,90987348556519	1706,25	-0,081923745572567	
1709,375	1,90367817878723	1709,375	-0,0777585655450821	
1712,5	1,90226221084595	1712,5	-0,0712872743606567	
1715,625	1,8997997045517	1715,625	-0,0677812546491623	
1718,75	1,9023574590683	1718,75	-0,0645938068628311	
1721,875	1,90037310123444	1721,875	-0,0632624328136444	
1725	1,89135074615479	1725	-0,0617515631020069	
1728,125	1,8952431678772	1728,125	-0,0524760447442532	
1731,25	1,89753651618958	1731,25	-0,0420542322099209	
1734,375	1,89745509624481	1734,375	-0,0406001396477222	
1737,5	1,89412868022919	1737,5	-0,0352507531642914	
