Frequency in Hz	Acrylic_99 Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_99 Sound Reflection Factor continuous Im	
253,125	0,90705931186676	253,125	-0,268920749425888	
256,25	0,899127840995789	256,25	-0,272925645112991	
259,375	0,895626902580261	259,375	-0,280952543020248	
262,5	0,907782256603241	262,5	-0,282472729682922	
265,625	0,90574699640274	265,625	-0,285814881324768	
268,75	0,906012177467346	268,75	-0,287528961896896	
271,875	0,898394107818604	271,875	-0,293742597103119	
275	0,88771790266037	275	-0,290864825248718	
278,125	0,889602303504944	278,125	-0,289959251880646	
281,25	0,893870651721954	281,25	-0,30605936050415	
284,375	0,893120169639587	284,375	-0,305679053068161	
287,5	0,885743677616119	287,5	-0,304173439741135	
290,625	0,882993817329407	290,625	-0,307964861392975	
293,75	0,883075475692749	293,75	-0,312128067016602	
296,875	0,883374333381653	296,875	-0,320284783840179	
300	0,876138746738434	300	-0,326440542936325	
303,125	0,870390236377716	303,125	-0,319730281829834	
306,25	0,856138467788696	306,25	-0,341800421476364	
309,375	0,86122077703476	309,375	-0,333328247070313	
312,5	0,849572122097015	312,5	-0,335640490055084	
315,625	0,849569082260132	315,625	-0,335423141717911	
318,75	0,851897120475769	318,75	-0,331076949834824	
321,875	0,853638172149658	321,875	-0,321958988904953	
325	0,856233537197113	325	-0,321231633424759	
328,125	0,866808414459229	328,125	-0,320116430521011	
331,25	0,871718466281891	331,25	-0,335123330354691	
334,375	0,863625824451447	334,375	-0,332320392131805	
337,5	0,867553412914276	337,5	-0,337876409292221	
340,625	0,86858594417572	340,625	-0,330976635217667	
343,75	0,862615346908569	343,75	-0,340052872896194	
346,875	0,862314581871033	346,875	-0,35575658082962	
350	0,857245683670044	350	-0,353655725717545	
353,125	0,856425344944	353,125	-0,377224951982498	
356,25	0,866178572177887	356,25	-0,367392331361771	
359,375	0,866532564163208	359,375	-0,36614316701889	
362,5	0,849940001964569	362,5	-0,380887001752853	
365,625	0,860005497932434	365,625	-0,367817610502243	
368,75	0,861255943775177	368,75	-0,365455806255341	
371,875	0,844718337059021	371,875	-0,362282246351242	
375	0,834052860736847	375	-0,390276819467545	
378,125	0,845215082168579	378,125	-0,383909046649933	
381,25	0,87369179725647	381,25	-0,375411778688431	
384,375	0,860096156597137	384,375	-0,384544789791107	
387,5	0,846376180648804	387,5	-0,389887750148773	
390,625	0,83324271440506	390,625	-0,396983653306961	
393,75	0,840263903141022	393,75	-0,413371324539185	
396,875	0,843094170093536	396,875	-0,413014501333237	
400	0,85576331615448	400	-0,413751155138016	
403,125	0,842622697353363	403,125	-0,412387937307358	
406,25	0,832619071006775	406,25	-0,408839404582977	
409,375	0,8478724360466	409,375	-0,423092186450958	
412,5	0,838753700256348	412,5	-0,424018710851669	
415,625	0,822842955589294	415,625	-0,40643972158432	
418,75	0,805319130420685	418,75	-0,40296334028244	
421,875	0,814231991767883	421,875	-0,405855596065521	
425	0,807837188243866	425	-0,426302373409271	
428,125	0,841077506542206	428,125	-0,422907292842865	
431,25	0,838874757289886	431,25	-0,41198268532753	
434,375	0,805239856243134	434,375	-0,408300548791885	
437,5	0,80311793088913	437,5	-0,414851367473602	
440,625	0,808256208896637	440,625	-0,42848789691925	
443,75	0,799544334411621	443,75	-0,430462181568146	
446,875	0,81059068441391	446,875	-0,435593903064728	
450	0,811625242233276	450	-0,435000836849213	
453,125	0,799135804176331	453,125	-0,44507572054863	
456,25	0,784866571426392	456,25	-0,445617139339447	
459,375	0,789757788181305	459,375	-0,448287308216095	
462,5	0,788499116897583	462,5	-0,457282900810242	
465,625	0,790539741516113	465,625	-0,462828785181046	
468,75	0,795653820037842	468,75	-0,455001354217529	
471,875	0,789671063423157	471,875	-0,455948084592819	
475	0,791768372058868	475	-0,47172012925148	
478,125	0,791964054107666	478,125	-0,470948368310928	
481,25	0,786380052566528	481,25	-0,463290482759476	
484,375	0,784551441669464	484,375	-0,466316342353821	
487,5	0,784103035926819	487,5	-0,467365592718124	
490,625	0,781416654586792	490,625	-0,477161735296249	
493,75	0,780178606510162	493,75	-0,480058580636978	
496,875	0,769269824028015	496,875	-0,480414748191834	
500	0,774663925170898	500	-0,479313373565674	
503,125	0,773833990097046	503,125	-0,482126712799072	
506,25	0,775107204914093	506,25	-0,487763077020645	
509,375	0,772257387638092	509,375	-0,490917414426804	
512,5	0,76772940158844	512,5	-0,491040349006653	
515,625	0,76290363073349	515,625	-0,492526531219482	
518,75	0,763328790664673	518,75	-0,505591154098511	
521,875	0,76411497592926	521,875	-0,507682323455811	
525	0,756748616695404	525	-0,505245625972748	
528,125	0,757670879364014	528,125	-0,504698395729065	
531,25	0,757256269454956	531,25	-0,50851571559906	
534,375	0,757467150688171	534,375	-0,509273588657379	
537,5	0,754085958003998	537,5	-0,509935975074768	
540,625	0,754823625087738	540,625	-0,514134049415588	
543,75	0,748342990875244	543,75	-0,519692063331604	
546,875	0,743864715099335	546,875	-0,516503512859344	
550	0,742752492427826	550	-0,5247762799263	
553,125	0,746231853961945	553,125	-0,522545039653778	
556,25	0,754739761352539	556,25	-0,493514031171799	
559,375	0,756349205970764	559,375	-0,492150127887726	
562,5	0,756755292415619	562,5	-0,499269634485245	
565,625	0,760615527629852	565,625	-0,501296281814575	
568,75	0,751129865646362	568,75	-0,501435995101929	
571,875	0,749722003936768	571,875	-0,501732707023621	
575	0,749233245849609	575	-0,506479144096375	
578,125	0,749894797801971	578,125	-0,508439362049103	
581,25	0,747032880783081	581,25	-0,50476998090744	
584,375	0,742830991744995	584,375	-0,512955248355865	
587,5	0,744156897068024	587,5	-0,513201475143433	
590,625	0,742240369319916	590,625	-0,516510784626007	
593,75	0,738458216190338	593,75	-0,519383192062378	
596,875	0,738206684589386	596,875	-0,518965661525726	
600	0,740178227424622	600	-0,520222008228302	
603,125	0,734590351581573	603,125	-0,525783777236938	
606,25	0,731591403484344	606,25	-0,522513329982758	
609,375	0,724200367927551	609,375	-0,528905928134918	
612,5	0,727450788021088	612,5	-0,528604090213776	
615,625	0,723552525043488	615,625	-0,530610024929047	
618,75	0,724138498306274	618,75	-0,534649074077606	
621,875	0,719813823699951	621,875	-0,536822855472565	
625	0,718799769878387	625	-0,535344541072845	
628,125	0,716988742351532	628,125	-0,541329622268677	
631,25	0,716992795467377	631,25	-0,542396605014801	
634,375	0,71400648355484	634,375	-0,543607354164124	
637,5	0,71063619852066	637,5	-0,54264372587204	
640,625	0,707817196846008	640,625	-0,547761142253876	
643,75	0,708561837673187	643,75	-0,552293479442596	
646,875	0,705714821815491	646,875	-0,551912724971771	
650	0,703536093235016	650	-0,552852869033813	
653,125	0,703589141368866	653,125	-0,55669242143631	
656,25	0,703566491603851	656,25	-0,558335423469543	
659,375	0,699772655963898	659,375	-0,564144968986511	
662,5	0,696834802627563	662,5	-0,561947226524353	
665,625	0,697020888328552	665,625	-0,565397799015045	
668,75	0,694241166114807	668,75	-0,56637978553772	
671,875	0,691675364971161	671,875	-0,566509783267975	
675	0,689597725868225	675	-0,567595720291138	
678,125	0,685017287731171	678,125	-0,569124281406403	
681,25	0,682836413383484	681,25	-0,57314133644104	
684,375	0,682631433010101	684,375	-0,573924005031586	
687,5	0,677337050437927	687,5	-0,575677275657654	
690,625	0,675172626972198	690,625	-0,578109204769135	
693,75	0,67499703168869	693,75	-0,576515555381775	
696,875	0,671809434890747	696,875	-0,577065050601959	
700	0,67384946346283	700	-0,582537531852722	
703,125	0,673572242259979	703,125	-0,586789906024933	
706,25	0,665379524230957	706,25	-0,588776528835297	
709,375	0,664595603942871	709,375	-0,589384257793427	
712,5	0,664119184017181	712,5	-0,595898926258087	
715,625	0,661202251911163	715,625	-0,594073832035065	
718,75	0,655470132827759	718,75	-0,59456080198288	
721,875	0,657569706439972	721,875	-0,599253058433533	
725	0,655346691608429	725	-0,598257720470428	
728,125	0,651089191436768	728,125	-0,599410533905029	
731,25	0,651776373386383	731,25	-0,607094168663025	
734,375	0,648242831230164	734,375	-0,606245160102844	
737,5	0,646450281143188	737,5	-0,606764495372772	
740,625	0,641697645187378	740,625	-0,609638214111328	
743,75	0,639734983444214	743,75	-0,611310243606567	
746,875	0,6406289935112	746,875	-0,613112986087799	
750	0,633259177207947	750	-0,613259971141815	
753,125	0,632442533969879	753,125	-0,612583041191101	
756,25	0,631720006465912	756,25	-0,614533841609955	
759,375	0,630890727043152	759,375	-0,620345771312714	
762,5	0,625642240047455	762,5	-0,619942724704742	
765,625	0,624575734138489	765,625	-0,620612144470215	
768,75	0,617865800857544	768,75	-0,617852509021759	
771,875	0,613393902778625	771,875	-0,624782502651215	
775	0,617463886737823	775	-0,623576819896698	
778,125	0,613224029541016	778,125	-0,619894623756409	
781,25	0,609958529472351	781,25	-0,626121699810028	
784,375	0,605616986751556	784,375	-0,62953108549118	
787,5	0,603203237056732	787,5	-0,624588847160339	
790,625	0,600128173828125	790,625	-0,632940232753754	
793,75	0,599520266056061	793,75	-0,629556596279144	
796,875	0,594738125801086	796,875	-0,634388387203217	
800	0,593619823455811	800	-0,635661661624908	
803,125	0,60102516412735	803,125	-0,633390426635742	
806,25	0,602697551250458	806,25	-0,63843435049057	
809,375	0,596840620040894	809,375	-0,640503108501434	
812,5	0,591005444526672	812,5	-0,63936048746109	
815,625	0,58635938167572	815,625	-0,635523855686188	
818,75	0,583231151103973	818,75	-0,641181170940399	
821,875	0,582306504249573	821,875	-0,64363831281662	
825	0,577813684940338	825	-0,648024678230286	
828,125	0,574064493179321	828,125	-0,645103216171265	
831,25	0,573864936828613	831,25	-0,641296565532684	
834,375	0,5746710896492	834,375	-0,645063936710358	
837,5	0,576988935470581	837,5	-0,650982320308685	
840,625	0,575664877891541	840,625	-0,649301707744598	
843,75	0,56675136089325	843,75	-0,652835607528687	
846,875	0,566127121448517	846,875	-0,655413568019867	
850	0,555626571178436	850	-0,653193414211273	
853,125	0,558023989200592	853,125	-0,653567850589752	
856,25	0,561963379383087	856,25	-0,654394745826721	
859,375	0,561069011688232	859,375	-0,653052568435669	
862,5	0,556627869606018	862,5	-0,656608700752258	
865,625	0,551999568939209	865,625	-0,659492254257202	
868,75	0,551245033740997	868,75	-0,659215331077576	
871,875	0,548824608325958	871,875	-0,663787484169006	
875	0,547446846961975	875	-0,666289865970612	
878,125	0,542130589485168	878,125	-0,66011381149292	
881,25	0,54062807559967	881,25	-0,663937747478485	
884,375	0,572299659252167	884,375	-0,637392342090607	
887,5	0,570643067359924	887,5	-0,635896742343903	
890,625	0,568757712841034	890,625	-0,640478491783142	
893,75	0,567714631557465	893,75	-0,642750084400177	
896,875	0,563577651977539	896,875	-0,644109427928925	
900	0,561998665332794	900	-0,646310448646545	
903,125	0,55844110250473	903,125	-0,648109614849091	
906,25	0,555964708328247	906,25	-0,644438028335571	
909,375	0,556150853633881	909,375	-0,645283281803131	
912,5	0,54922479391098	912,5	-0,650593340396881	
915,625	0,549311101436615	915,625	-0,647756338119507	
918,75	0,545393466949463	918,75	-0,646524310112	
921,875	0,540909647941589	921,875	-0,653482913970947	
925	0,53877329826355	925	-0,651881158351898	
928,125	0,538834154605865	928,125	-0,65545928478241	
931,25	0,538677990436554	931,25	-0,659162759780884	
934,375	0,536873698234558	934,375	-0,659384727478027	
937,5	0,532441735267639	937,5	-0,664453864097595	
940,625	0,529121875762939	940,625	-0,662836194038391	
943,75	0,527866542339325	943,75	-0,66146045923233	
946,875	0,525414645671844	946,875	-0,662071704864502	
950	0,524165630340576	950	-0,664342284202576	
953,125	0,519515335559845	953,125	-0,665704607963562	
956,25	0,516971051692963	956,25	-0,664155006408691	
959,375	0,513197422027588	959,375	-0,66508561372757	
962,5	0,510814666748047	962,5	-0,667564749717712	
965,625	0,51026725769043	965,625	-0,666594862937927	
968,75	0,510449886322021	968,75	-0,669634342193604	
971,875	0,505182147026062	971,875	-0,671582758426666	
975	0,500050723552704	975	-0,672077596187592	
978,125	0,501385450363159	978,125	-0,673871994018555	
981,25	0,495325982570648	981,25	-0,673743188381195	
984,375	0,495718121528625	984,375	-0,676633417606354	
987,5	0,495479315519333	987,5	-0,677087068557739	
990,625	0,490518301725388	990,625	-0,677809059619904	
993,75	0,490399956703186	993,75	-0,682547390460968	
996,875	0,486792802810669	996,875	-0,679976642131805	
1000	0,483129978179932	1000	-0,680688977241516	
1003,125	0,482458889484406	1003,125	-0,681550025939941	
1006,25	0,478157013654709	1006,25	-0,680649638175964	
1009,375	0,477045178413391	1009,375	-0,682580351829529	
1012,5	0,475375890731812	1012,5	-0,685997128486633	
1015,625	0,472723215818405	1015,625	-0,679778397083282	
1018,75	0,465369075536728	1018,75	-0,686272382736206	
1021,875	0,467222064733505	1021,875	-0,686286091804504	
1025	0,463378876447678	1025	-0,688986420631409	
1028,125	0,461400270462036	1028,125	-0,687504887580872	
1031,25	0,459877610206604	1031,25	-0,689832091331482	
1034,375	0,458676218986511	1034,375	-0,690304577350616	
1037,5	0,45180544257164	1037,5	-0,692252516746521	
1040,625	0,451420694589615	1040,625	-0,692379713058472	
1043,75	0,448392659425735	1043,75	-0,692657947540283	
1046,875	0,448516130447388	1046,875	-0,694158911705017	
1050	0,444357812404633	1050	-0,695510983467102	
1053,125	0,445295989513397	1053,125	-0,698567748069763	
1056,25	0,439686447381973	1056,25	-0,700957417488098	
1059,375	0,436842411756516	1059,375	-0,697167634963989	
1062,5	0,436472564935684	1062,5	-0,698378920555115	
1065,625	0,430094867944717	1065,625	-0,701458275318146	
1068,75	0,428434193134308	1068,75	-0,700427770614624	
1071,875	0,427908539772034	1071,875	-0,701634466648102	
1075	0,423965096473694	1075	-0,701946258544922	
1078,125	0,421537190675735	1078,125	-0,703199505805969	
1081,25	0,420926719903946	1081,25	-0,701666176319122	
1084,375	0,41693526506424	1084,375	-0,703134417533875	
1087,5	0,411913156509399	1087,5	-0,704399526119232	
1090,625	0,410462707281113	1090,625	-0,70396500825882	
1093,75	0,408748656511307	1093,75	-0,704704880714417	
1096,875	0,405070155858994	1096,875	-0,707305014133453	
1100	0,404588729143143	1100	-0,70738559961319	
1103,125	0,401047468185425	1103,125	-0,709633469581604	
1106,25	0,394632995128632	1106,25	-0,70379114151001	
1109,375	0,391967713832855	1109,375	-0,706692576408386	
1112,5	0,394186049699783	1112,5	-0,71091902256012	
1115,625	0,391916662454605	1115,625	-0,70933610200882	
1118,75	0,387302249670029	1118,75	-0,710171282291412	
1121,875	0,38588547706604	1121,875	-0,711203753948212	
1125	0,385736763477325	1125	-0,711453318595886	
1128,125	0,381815940141678	1128,125	-0,710613369941711	
1131,25	0,376822888851166	1131,25	-0,71398389339447	
1134,375	0,37531989812851	1134,375	-0,712663769721985	
1137,5	0,371292948722839	1137,5	-0,716306924819946	
1140,625	0,371186345815659	1140,625	-0,718759894371033	
1143,75	0,364774733781815	1143,75	-0,719930112361908	
1146,875	0,365389496088028	1146,875	-0,722900807857513	
1150	0,367907792329788	1150	-0,721255540847778	
1153,125	0,363923639059067	1153,125	-0,720567643642426	
1156,25	0,359654366970062	1156,25	-0,718587100505829	
1159,375	0,35544416308403	1159,375	-0,720584273338318	
1162,5	0,352589845657349	1162,5	-0,720644414424896	
1165,625	0,349440395832062	1165,625	-0,719310939311981	
1168,75	0,350869417190552	1168,75	-0,724934756755829	
1171,875	0,347057819366455	1171,875	-0,727580010890961	
1175	0,348227679729462	1175	-0,725824236869812	
1178,125	0,344025671482086	1178,125	-0,726658582687378	
1181,25	0,340266585350037	1181,25	-0,726308703422546	
1184,375	0,33493846654892	1184,375	-0,726820230484009	
1187,5	0,335079401731491	1187,5	-0,727183699607849	
1190,625	0,330356031656265	1190,625	-0,726031482219696	
1193,75	0,327784329652786	1193,75	-0,72226357460022	
1196,875	0,32029590010643	1196,875	-0,722912013530731	
1200	0,317134737968445	1200	-0,729089915752411	
1203,125	0,313821315765381	1203,125	-0,727981865406036	
1206,25	0,31792488694191	1206,25	-0,727095365524292	
1209,375	0,319287836551666	1209,375	-0,723595023155212	
1212,5	0,311999529600143	1212,5	-0,727156639099121	
1215,625	0,308374017477036	1215,625	-0,731914162635803	
1218,75	0,305469542741776	1218,75	-0,735003232955933	
1221,875	0,299966394901276	1221,875	-0,732435405254364	
1225	0,298359721899033	1225	-0,733738958835602	
1228,125	0,301536351442337	1228,125	-0,728079974651337	
1231,25	0,303508400917053	1231,25	-0,731260716915131	
1234,375	0,295468181371689	1234,375	-0,730462372303009	
1237,5	0,288965880870819	1237,5	-0,731964707374573	
1240,625	0,284924656152725	1240,625	-0,736766934394836	
1243,75	0,283334046602249	1243,75	-0,732939660549164	
1246,875	0,282619208097458	1246,875	-0,735157132148743	
1250	0,277197927236557	1250	-0,733285963535309	
1253,125	0,277772128582001	1253,125	-0,73140412569046	
1256,25	0,2781623005867	1256,25	-0,733401596546173	
1259,375	0,277594655752182	1259,375	-0,729745805263519	
1262,5	0,26739314198494	1262,5	-0,727438271045685	
1265,625	0,265911489725113	1265,625	-0,733595430850983	
1268,75	0,264271557331085	1268,75	-0,731874704360962	
1271,875	0,261019974946976	1271,875	-0,731732308864594	
1275	0,257271885871887	1275	-0,733010530471802	
1278,125	0,259475141763687	1278,125	-0,733806550502777	
1281,25	0,253193020820618	1281,25	-0,732706427574158	
1284,375	0,252519607543945	1284,375	-0,733909606933594	
1287,5	0,249404326081276	1287,5	-0,733912587165833	
1290,625	0,246019139885902	1290,625	-0,734957814216614	
1293,75	0,24637408554554	1293,75	-0,734400868415833	
1296,875	0,242232531309128	1296,875	-0,729545295238495	
1300	0,236945703625679	1300	-0,731279134750366	
1303,125	0,237794205546379	1303,125	-0,733341574668884	
1306,25	0,23733089864254	1306,25	-0,73211270570755	
1309,375	0,229963287711143	1309,375	-0,738191246986389	
1312,5	0,229656755924225	1312,5	-0,739212691783905	
1315,625	0,226040482521057	1315,625	-0,736209690570831	
1318,75	0,225738778710365	1318,75	-0,732147455215454	
1321,875	0,219122126698494	1321,875	-0,733041703701019	
1325	0,220371231436729	1325	-0,735838413238525	
1328,125	0,217518165707588	1328,125	-0,732103586196899	
1331,25	0,212579965591431	1331,25	-0,734189391136169	
1334,375	0,211618155241013	1334,375	-0,736028492450714	
1337,5	0,207495644688606	1337,5	-0,736463606357574	
1340,625	0,206104531884193	1340,625	-0,736106932163239	
1343,75	0,20570632815361	1343,75	-0,737067699432373	
1346,875	0,200426623225212	1346,875	-0,737671494483948	
1350	0,196541979908943	1350	-0,734347581863403	
1353,125	0,19437101483345	1353,125	-0,73662668466568	
1356,25	0,192695587873459	1356,25	-0,740309357643127	
1359,375	0,190344616770744	1359,375	-0,739395797252655	
1362,5	0,189000219106674	1362,5	-0,737794578075409	
1365,625	0,185180440545082	1365,625	-0,743472814559937	
1368,75	0,181489080190659	1368,75	-0,737845778465271	
1371,875	0,180898293852806	1371,875	-0,732849895954132	
1375	0,176781490445137	1375	-0,734498381614685	
1378,125	0,174756243824959	1378,125	-0,737142205238342	
1381,25	0,171001046895981	1381,25	-0,736963212490082	
1384,375	0,168809741735458	1384,375	-0,735150098800659	
1387,5	0,167087599635124	1387,5	-0,735477209091187	
1390,625	0,16446740925312	1390,625	-0,734334051609039	
1393,75	0,163164541125298	1393,75	-0,734753131866455	
1396,875	0,159771591424942	1396,875	-0,734379470348358	
1400	0,157142579555511	1400	-0,736286163330078	
1403,125	0,15399344265461	1403,125	-0,734763503074646	
1406,25	0,15218186378479	1406,25	-0,733489513397217	
1409,375	0,147517949342728	1409,375	-0,732876896858215	
1412,5	0,148259252309799	1412,5	-0,734794437885284	
1415,625	0,144980192184448	1415,625	-0,734575629234314	
1418,75	0,139860689640045	1418,75	-0,735166966915131	
1421,875	0,139668345451355	1421,875	-0,738600432872772	
1425	0,13741098344326	1425	-0,735256552696228	
1428,125	0,134120345115662	1428,125	-0,731513440608978	
1431,25	0,132352828979492	1431,25	-0,731611311435699	
1434,375	0,128114283084869	1434,375	-0,732890486717224	
1437,5	0,127436101436615	1437,5	-0,731575429439545	
1440,625	0,124204032123089	1440,625	-0,732227385044098	
1443,75	0,121769696474075	1443,75	-0,731633841991425	
1446,875	0,117910318076611	1446,875	-0,732488334178925	
1450	0,115953236818314	1450	-0,729309320449829	
1453,125	0,11473786085844	1453,125	-0,728420734405518	
1456,25	0,110246330499649	1456,25	-0,728692650794983	
1459,375	0,112634383141994	1459,375	-0,731634914875031	
1462,5	0,106008097529411	1462,5	-0,729125618934631	
1465,625	0,102206021547318	1465,625	-0,729138731956482	
1468,75	0,0992966517806053	1468,75	-0,730867028236389	
1471,875	0,0946719795465469	1471,875	-0,730388998985291	
1475	0,0968277975916862	1475	-0,728474676609039	
1478,125	0,0956107527017593	1478,125	-0,728088736534119	
1481,25	0,0909427404403687	1481,25	-0,731562435626984	
1484,375	0,0867454633116722	1484,375	-0,729746341705322	
1487,5	0,0855220556259155	1487,5	-0,728027939796448	
1490,625	0,0816229656338692	1490,625	-0,726526200771332	
1493,75	0,08156967908144	1493,75	-0,724908888339996	
1496,875	0,0785049796104431	1496,875	-0,72765064239502	
1500	0,0762268230319023	1500	-0,730175018310547	
1503,125	0,0745610296726227	1503,125	-0,726994037628174	
1506,25	0,0698413923382759	1506,25	-0,718355178833008	
1509,375	0,0671270117163658	1509,375	-0,721084594726563	
1512,5	0,0660137683153152	1512,5	-0,724602580070496	
1515,625	0,0639025643467903	1515,625	-0,724576950073242	
1518,75	0,058325782418251	1518,75	-0,724898099899292	
1521,875	0,0583247132599354	1521,875	-0,724256575107574	
1525	0,0538421720266342	1525	-0,725381076335907	
1528,125	0,0513496585190296	1528,125	-0,722626328468323	
1531,25	0,0499658994376659	1531,25	-0,722321748733521	
1534,375	0,0465723276138306	1534,375	-0,719451129436493	
1537,5	0,0465886667370796	1537,5	-0,719816088676453	
1540,625	0,045610886067152	1540,625	-0,720747709274292	
1543,75	0,040889997035265	1543,75	-0,717675089836121	
1546,875	0,0369626842439175	1546,875	-0,717375218868256	
1550	0,034758634865284	1550	-0,719624102115631	
1553,125	0,0326267667114735	1553,125	-0,717233717441559	
1556,25	0,0329313613474369	1556,25	-0,720463514328003	
1559,375	0,0255670249462128	1559,375	-0,717258930206299	
1562,5	0,0254962015897036	1562,5	-0,715572595596313	
1565,625	0,023783640936017	1565,625	-0,715215384960175	
1568,75	0,0222776476293802	1568,75	-0,710825860500336	
1571,875	0,0208982434123755	1571,875	-0,714358329772949	
1575	0,0180049892514944	1575	-0,71648782491684	
1578,125	0,0161076411604881	1578,125	-0,711979866027832	
1581,25	0,00874968711286783	1581,25	-0,712290406227112	
1584,375	0,00945075508207083	1584,375	-0,710335195064545	
1587,5	0,00714530190452933	1587,5	-0,709348499774933	
1590,625	0,00520408898591995	1590,625	-0,711057245731354	
1593,75	0,00640245294198394	1593,75	-0,712786674499512	
1596,875	0,000505186384543777	1596,875	-0,7120521068573	
1600	-0,00265117501839995	1600	-0,712630987167358	
1603,125	-0,00856793113052845	1603,125	-0,708779036998749	
1606,25	-0,00618255464360118	1606,25	-0,711791932582855	
1609,375	-0,0172444395720959	1609,375	-0,70857572555542	
1612,5	-0,0155413569882512	1612,5	-0,703583836555481	
1615,625	-0,0167558174580336	1615,625	-0,702270746231079	
1618,75	-0,0263253934681416	1618,75	-0,702439904212952	
1621,875	-0,0227598864585161	1621,875	-0,705058097839355	
1625	-0,0210078284144402	1625	-0,700110137462616	
1628,125	-0,0240142792463303	1628,125	-0,70086807012558	
1631,25	-0,031585268676281	1631,25	-0,695369362831116	
1634,375	-0,0350766889750957	1634,375	-0,700998902320862	
1637,5	-0,0359842143952847	1637,5	-0,694122493267059	
1640,625	-0,0392271280288696	1640,625	-0,702289223670959	
1643,75	-0,0466763749718666	1643,75	-0,700181901454926	
1646,875	-0,0442813746631145	1646,875	-0,699964702129364	
1650	-0,0465265996754169	1650	-0,695908904075623	
1653,125	-0,0501000471413136	1653,125	-0,693665981292725	
1656,25	-0,0482294447720051	1656,25	-0,69638991355896	
1659,375	-0,0521509759128094	1659,375	-0,69468080997467	
1662,5	-0,0526354126632214	1662,5	-0,69337123632431	
1665,625	-0,0536228567361832	1665,625	-0,691823482513428	
1668,75	-0,0612568929791451	1668,75	-0,687577545642853	
1671,875	-0,0656247064471245	1671,875	-0,68632984161377	
1675	-0,0654347613453865	1675	-0,691678941249847	
1678,125	-0,0704674050211906	1678,125	-0,688892900943756	
1681,25	-0,0700309723615646	1681,25	-0,6888148188591	
1684,375	-0,0729744210839272	1684,375	-0,687654316425323	
1687,5	-0,077636830508709	1687,5	-0,681937158107758	
1690,625	-0,0779156535863876	1690,625	-0,682611525058746	
1693,75	-0,0827683880925179	1693,75	-0,679551243782043	
1696,875	-0,0829304456710815	1696,875	-0,680977344512939	
1700	-0,0878685116767883	1700	-0,681094884872437	
1703,125	-0,0890458226203918	1703,125	-0,680474281311035	
1706,25	-0,0885422900319099	1706,25	-0,679763972759247	
1709,375	-0,0922464653849602	1709,375	-0,679731488227844	
1712,5	-0,0921661481261253	1712,5	-0,67654937505722	
1715,625	-0,0963898971676826	1715,625	-0,674828052520752	
1718,75	-0,0974308773875237	1718,75	-0,67310357093811	
1721,875	-0,101939372718334	1721,875	-0,674703478813171	
1725	-0,102289006114006	1725	-0,674430131912231	
