Frequency in Hz	Wool_96 Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_96 Normalized Surface Impedance continuous Im	
246,875	1,37440574169159	246,875	-6,09000205993652	
250	1,38537168502808	250	-6,03368520736694	
253,125	1,26299440860748	253,125	-6,01130437850952	
256,25	1,23811042308807	256,25	-5,83811092376709	
259,375	1,36946749687195	259,375	-5,82982349395752	
262,5	1,22801506519318	262,5	-5,74464988708496	
265,625	1,12326514720917	265,625	-5,65456819534302	
268,75	1,21364235877991	268,75	-5,67392539978027	
271,875	1,18658185005188	271,875	-5,5008020401001	
275	1,11975920200348	275	-5,51263904571533	
278,125	1,16305541992188	278,125	-5,36102867126465	
281,25	1,17075610160828	281,25	-5,36011075973511	
284,375	1,15546655654907	284,375	-5,31586027145386	
287,5	1,07244610786438	287,5	-5,42516088485718	
290,625	1,04559850692749	290,625	-5,02865171432495	
293,75	1,02130651473999	293,75	-5,05112504959106	
296,875	1,05446135997772	296,875	-4,9847469329834	
300	1,06454503536224	300	-4,9084210395813	
303,125	1,03139162063599	303,125	-4,79442501068115	
306,25	1,06908941268921	306,25	-4,71541833877563	
309,375	1,12598085403442	309,375	-4,65697145462036	
312,5	1,1721727848053	312,5	-4,49856328964233	
315,625	1,39627552032471	315,625	-4,52613925933838	
318,75	1,37774503231049	318,75	-4,48535442352295	
321,875	1,37751877307892	321,875	-4,63485860824585	
325	1,39089477062225	325	-4,6943736076355	
328,125	1,45098519325256	328,125	-4,67876386642456	
331,25	1,21854841709137	331,25	-4,63575601577759	
334,375	1,18899953365326	334,375	-4,61556339263916	
337,5	1,23754286766052	337,5	-4,60794448852539	
340,625	1,15876245498657	340,625	-4,57504606246948	
343,75	1,13602352142334	343,75	-4,44916582107544	
346,875	1,11398553848267	346,875	-4,44609642028809	
350	1,1417475938797	350	-4,42758798599243	
353,125	1,11541163921356	353,125	-4,41905689239502	
356,25	1,01316285133362	356,25	-4,35968160629272	
359,375	0,977931082248688	359,375	-4,23003005981445	
362,5	1,01574409008026	362,5	-4,20179986953735	
365,625	1,10069143772125	365,625	-4,15972471237183	
368,75	0,998795568943024	368,75	-4,17956972122192	
371,875	0,854421615600586	371,875	-4,18522691726685	
375	1,14487552642822	375	-3,97832179069519	
378,125	1,05609035491943	378,125	-3,9542818069458	
381,25	0,99463564157486	381,25	-4,0936017036438	
384,375	1,09944224357605	384,375	-3,92283844947815	
387,5	0,993596792221069	387,5	-3,80586194992065	
390,625	0,921380639076233	390,625	-3,77983331680298	
393,75	0,947883129119873	393,75	-3,94680094718933	
396,875	0,955580949783325	396,875	-3,93615484237671	
400	0,976029694080353	400	-3,92196869850159	
403,125	0,976119339466095	403,125	-3,89907050132751	
406,25	0,997014284133911	406,25	-3,78796339035034	
409,375	1,02664411067963	409,375	-3,63019895553589	
412,5	0,982753396034241	412,5	-3,54061675071716	
415,625	0,893270134925842	415,625	-3,62926697731018	
418,75	0,977134764194489	418,75	-3,55133008956909	
421,875	0,903460562229156	421,875	-3,48128437995911	
425	0,930341899394989	425	-3,50389838218689	
428,125	1,00030660629272	428,125	-3,60847401618958	
431,25	0,902517735958099	431,25	-3,47652387619019	
434,375	0,934849321842194	434,375	-3,4938633441925	
437,5	0,934160590171814	437,5	-3,48545861244202	
440,625	0,959568321704865	440,625	-3,47549176216125	
443,75	0,936131775379181	443,75	-3,39586567878723	
446,875	0,963058769702911	446,875	-3,38937282562256	
450	0,900320529937744	450	-3,45213985443115	
453,125	0,898407995700836	453,125	-3,4317831993103	
456,25	0,850558280944824	456,25	-3,42823195457459	
459,375	0,865859389305115	459,375	-3,34002065658569	
462,5	0,857591092586517	462,5	-3,25127959251404	
465,625	0,84085476398468	465,625	-3,24159955978394	
468,75	0,853204488754272	468,75	-3,23974585533142	
471,875	0,826975166797638	471,875	-3,13852667808533	
475	0,846338212490082	475	-3,1277756690979	
478,125	0,899036288261414	478,125	-3,15593528747559	
481,25	0,865058243274689	481,25	-3,18529200553894	
484,375	0,867438018321991	484,375	-3,09920358657837	
487,5	0,886967122554779	487,5	-3,11231327056885	
490,625	0,875704646110535	490,625	-3,07680797576904	
493,75	0,891296148300171	493,75	-3,03927779197693	
496,875	0,887563169002533	496,875	-3,02482175827026	
500	0,833110094070435	500	-3,01332974433899	
503,125	0,833775699138641	503,125	-2,98452544212341	
506,25	0,836716651916504	506,25	-2,98175191879272	
509,375	0,811612844467163	509,375	-2,95065546035767	
512,5	0,829661011695862	512,5	-2,90590763092041	
515,625	0,852649807929993	515,625	-2,91746473312378	
518,75	0,861387610435486	518,75	-2,91294431686401	
521,875	0,821016073226929	521,875	-2,85535860061646	
525	0,835447192192078	525	-2,83602476119995	
528,125	0,817687630653381	528,125	-2,85314130783081	
531,25	0,823481023311615	531,25	-2,81131982803345	
534,375	0,826126337051392	534,375	-2,79523181915283	
537,5	0,822079658508301	537,5	-2,77588796615601	
540,625	0,816468060016632	540,625	-2,76034426689148	
543,75	0,838798642158508	543,75	-2,75908970832825	
546,875	0,796209812164307	546,875	-2,71415686607361	
550	0,811746001243591	550	-2,70686554908752	
553,125	0,817602396011353	553,125	-2,6788444519043	
556,25	0,908503293991089	556,25	-2,83672976493835	
559,375	0,929168879985809	559,375	-2,80256295204163	
562,5	0,926728129386902	562,5	-2,79166555404663	
565,625	0,916579008102417	565,625	-2,77237629890442	
568,75	0,92559552192688	568,75	-2,75438117980957	
571,875	0,930795729160309	571,875	-2,74292516708374	
575	0,918433666229248	575	-2,7286388874054	
578,125	0,936494588851929	578,125	-2,71547245979309	
581,25	0,917741537094116	581,25	-2,70503783226013	
584,375	0,907082080841064	584,375	-2,68518996238709	
587,5	0,907630741596222	587,5	-2,67655682563782	
590,625	0,914415776729584	590,625	-2,65688157081604	
593,75	0,913164973258972	593,75	-2,63811707496643	
596,875	0,911781489849091	596,875	-2,63421273231506	
600	0,902705132961273	600	-2,60620784759521	
603,125	0,906983017921448	603,125	-2,60213971138	
606,25	0,906363248825073	606,25	-2,5797119140625	
609,375	0,902793228626251	609,375	-2,57874774932861	
612,5	0,901016354560852	612,5	-2,56192922592163	
615,625	0,895451962947845	615,625	-2,54040288925171	
618,75	0,897107839584351	618,75	-2,53333306312561	
621,875	0,897691190242767	621,875	-2,53043842315674	
625	0,904504001140594	625	-2,51135635375977	
628,125	0,894148588180542	628,125	-2,48933792114258	
631,25	0,903866589069366	631,25	-2,4694550037384	
634,375	0,901188611984253	634,375	-2,45728373527527	
637,5	0,89467853307724	637,5	-2,44972681999207	
640,625	0,900608420372009	640,625	-2,45000004768372	
643,75	0,886940360069275	643,75	-2,42222261428833	
646,875	0,894925892353058	646,875	-2,40960335731506	
650	0,881750345230103	650	-2,40159916877747	
653,125	0,890785038471222	653,125	-2,38816928863525	
656,25	0,895855486392975	656,25	-2,3752167224884	
659,375	0,889530181884766	659,375	-2,35520029067993	
662,5	0,884347140789032	662,5	-2,3569540977478	
665,625	0,876380503177643	665,625	-2,34536004066467	
668,75	0,882423937320709	668,75	-2,3272340297699	
671,875	0,890145421028137	671,875	-2,32192015647888	
675	0,8885378241539	675	-2,29799437522888	
678,125	0,888309299945831	678,125	-2,28108382225037	
681,25	0,886110484600067	681,25	-2,27614688873291	
684,375	0,884665071964264	684,375	-2,26935410499573	
687,5	0,875628352165222	687,5	-2,27131938934326	
690,625	0,866924703121185	690,625	-2,23099327087402	
693,75	0,876558721065521	693,75	-2,23963141441345	
696,875	0,87645560503006	696,875	-2,23045492172241	
700	0,87762451171875	700	-2,21086931228638	
703,125	0,872422397136688	703,125	-2,20218586921692	
706,25	0,873936057090759	706,25	-2,20142221450806	
709,375	0,880710482597351	709,375	-2,18909239768982	
712,5	0,869522392749786	712,5	-2,15559029579163	
715,625	0,870440185070038	715,625	-2,16372203826904	
718,75	0,864697277545929	718,75	-2,15670037269592	
721,875	0,871127545833588	721,875	-2,14255285263062	
725	0,863404095172882	725	-2,13610005378723	
728,125	0,872100055217743	728,125	-2,11934947967529	
731,25	0,867717206478119	731,25	-2,11727452278137	
734,375	0,869031369686127	734,375	-2,10838460922241	
737,5	0,864578068256378	737,5	-2,10717964172363	
740,625	0,874781429767609	740,625	-2,08478426933289	
743,75	0,878863453865051	743,75	-2,06741833686829	
746,875	0,856575012207031	746,875	-2,05767750740051	
750	0,855269432067871	750	-2,05202174186707	
753,125	0,862103700637817	753,125	-2,05076122283936	
756,25	0,867219865322113	756,25	-2,04308724403381	
759,375	0,874495327472687	759,375	-2,03828477859497	
762,5	0,866686403751373	762,5	-2,03931021690369	
765,625	0,870974838733673	765,625	-2,0282883644104	
768,75	0,858617842197418	768,75	-2,0083281993866	
771,875	0,865068852901459	771,875	-1,99066126346588	
775	0,863693714141846	775	-1,99590182304382	
778,125	0,86881685256958	778,125	-1,99010348320007	
781,25	0,861528098583221	781,25	-1,97678160667419	
784,375	0,862085461616516	784,375	-1,96264851093292	
787,5	0,857434213161469	787,5	-1,94851839542389	
790,625	0,85644918680191	790,625	-1,94371521472931	
793,75	0,859947323799133	793,75	-1,94540631771088	
796,875	0,855366706848145	796,875	-1,94539701938629	
800	0,854608774185181	800	-1,93361473083496	
803,125	0,850915670394897	803,125	-1,93910348415375	
806,25	0,850989639759064	806,25	-1,92440748214722	
809,375	0,847870588302612	809,375	-1,88911771774292	
812,5	0,855454683303833	812,5	-1,91212594509125	
815,625	0,855678856372833	815,625	-1,91608500480652	
818,75	0,85383152961731	818,75	-1,89189398288727	
821,875	0,858990490436554	821,875	-1,89418208599091	
825	0,862471640110016	825	-1,91494166851044	
828,125	0,857233822345734	828,125	-1,90469443798065	
831,25	0,900061547756195	831,25	-1,89415037631989	
834,375	0,860294342041016	834,375	-1,86918008327484	
837,5	0,837336599826813	837,5	-1,87591171264648	
840,625	0,826571881771088	840,625	-1,87303328514099	
843,75	0,82381808757782	843,75	-1,86054003238678	
846,875	0,809251070022583	846,875	-1,8699916601181	
850	0,790249645709991	850	-1,86739563941956	
853,125	0,785034716129303	853,125	-1,86933922767639	
856,25	0,791942000389099	856,25	-1,86781013011932	
859,375	0,7881800532341	859,375	-1,84292030334473	
862,5	0,764574110507965	862,5	-1,82696092128754	
865,625	0,750381410121918	865,625	-1,81653034687042	
868,75	0,738947808742523	868,75	-1,80739879608154	
871,875	0,723210155963898	871,875	-1,7764413356781	
875	0,740544378757477	875	-1,7559529542923	
878,125	0,727806031703949	878,125	-1,73448252677917	
881,25	0,733276188373566	881,25	-1,70672655105591	
884,375	0,791376292705536	884,375	-1,77424585819244	
887,5	0,810917496681213	887,5	-1,75447332859039	
890,625	0,807337939739227	890,625	-1,73095178604126	
893,75	0,791402757167816	893,75	-1,717365026474	
896,875	0,801157712936401	896,875	-1,69384801387787	
900	0,812496185302734	900	-1,69106197357178	
903,125	0,825144290924072	903,125	-1,67337477207184	
906,25	0,831296741962433	906,25	-1,66378617286682	
909,375	0,826631963253021	909,375	-1,65908050537109	
912,5	0,825074195861816	912,5	-1,64171242713928	
915,625	0,834879875183105	915,625	-1,63132917881012	
918,75	0,845035135746002	918,75	-1,62482297420502	
921,875	0,856793999671936	921,875	-1,61703288555145	
925	0,859631896018982	925	-1,61118614673615	
928,125	0,858258485794067	928,125	-1,6139178276062	
931,25	0,859203815460205	931,25	-1,59116744995117	
934,375	0,863077402114868	934,375	-1,5884690284729	
937,5	0,866321444511414	937,5	-1,58011138439178	
940,625	0,869617879390717	940,625	-1,57688021659851	
943,75	0,863796532154083	943,75	-1,56454491615295	
946,875	0,866458535194397	946,875	-1,55801010131836	
950	0,871958792209625	950	-1,55257546901703	
953,125	0,876509130001068	953,125	-1,55037713050842	
956,25	0,881634414196014	956,25	-1,5418496131897	
959,375	0,881780445575714	959,375	-1,53180146217346	
962,5	0,876834809780121	962,5	-1,52648591995239	
965,625	0,879404783248901	965,625	-1,52167761325836	
968,75	0,878499269485474	968,75	-1,5227130651474	
971,875	0,880339443683624	971,875	-1,50892984867096	
975	0,88389265537262	975	-1,50551545619965	
978,125	0,884493589401245	978,125	-1,50024783611298	
981,25	0,887321174144745	981,25	-1,4903963804245	
984,375	0,883180499076843	984,375	-1,4874951839447	
987,5	0,882992208003998	987,5	-1,48146533966064	
990,625	0,885681211948395	990,625	-1,47626316547394	
993,75	0,878089785575867	993,75	-1,4694344997406	
996,875	0,878992319107056	996,875	-1,46455192565918	
1000	0,875522017478943	1000	-1,45565712451935	
1003,125	0,880012214183807	1003,125	-1,44963693618774	
1006,25	0,880269825458527	1006,25	-1,44222664833069	
1009,375	0,878745853900909	1009,375	-1,43281042575836	
1012,5	0,881959736347198	1012,5	-1,42891693115234	
1015,625	0,879787802696228	1015,625	-1,42433071136475	
1018,75	0,87804901599884	1018,75	-1,41002464294434	
1021,875	0,88208395242691	1021,875	-1,4083104133606	
1025	0,884264290332794	1025	-1,39766955375671	
1028,125	0,886216461658478	1028,125	-1,39303028583527	
1031,25	0,884226739406586	1031,25	-1,39178609848022	
1034,375	0,885116577148438	1034,375	-1,38379466533661	
1037,5	0,887527763843536	1037,5	-1,37754356861115	
1040,625	0,88574206829071	1040,625	-1,3715752363205	
1043,75	0,888547718524933	1043,75	-1,36819756031036	
1046,875	0,89103901386261	1046,875	-1,36286556720734	
1050	0,886967122554779	1050	-1,35522544384003	
1053,125	0,88542103767395	1053,125	-1,35429251194	
1056,25	0,88553911447525	1056,25	-1,34589171409607	
1059,375	0,886299252510071	1059,375	-1,34499788284302	
1062,5	0,885026395320892	1062,5	-1,34133756160736	
1065,625	0,882101237773895	1065,625	-1,32985782623291	
1068,75	0,88800036907196	1068,75	-1,32738494873047	
1071,875	0,887937724590302	1071,875	-1,32195901870728	
1075	0,886748373508453	1075	-1,31778883934021	
1078,125	0,881285130977631	1078,125	-1,31372582912445	
1081,25	0,886193633079529	1081,25	-1,29778611660004	
1084,375	0,885604739189148	1084,375	-1,29790556430817	
1087,5	0,885246217250824	1087,5	-1,29354095458984	
1090,625	0,88606071472168	1090,625	-1,2892724275589	
1093,75	0,884858250617981	1093,75	-1,28401386737823	
1096,875	0,886913537979126	1096,875	-1,27497899532318	
1100	0,887161195278168	1100	-1,26905703544617	
1103,125	0,885983765125275	1103,125	-1,26429748535156	
1106,25	0,892816126346588	1106,25	-1,26172339916229	
1109,375	0,884938657283783	1109,375	-1,25498509407043	
1112,5	0,886560082435608	1112,5	-1,2565495967865	
1115,625	0,89201545715332	1115,625	-1,24843430519104	
1118,75	0,883755803108215	1118,75	-1,24938130378723	
1121,875	0,889865577220917	1121,875	-1,24711298942566	
1125	0,884882986545563	1125	-1,24345672130585	
1128,125	0,883362889289856	1128,125	-1,24225163459778	
1131,25	0,883681654930115	1131,25	-1,23080217838287	
1134,375	0,884887158870697	1134,375	-1,23278856277466	
1137,5	0,878080785274506	1137,5	-1,23574268817902	
1140,625	0,869728684425354	1140,625	-1,22413778305054	
1143,75	0,872732937335968	1143,75	-1,22621393203735	
1146,875	0,86917382478714	1146,875	-1,22062146663666	
1150	0,866085767745972	1150	-1,20904815196991	
1153,125	0,864599883556366	1153,125	-1,20651483535767	
1156,25	0,855006098747253	1156,25	-1,21218824386597	
1159,375	0,845576703548431	1159,375	-1,20300626754761	
1162,5	0,848697781562805	1162,5	-1,20152997970581	
1165,625	0,843682885169983	1165,625	-1,18671715259552	
1168,75	0,841393947601318	1168,75	-1,18174600601196	
1171,875	0,835448205471039	1171,875	-1,17343521118164	
1175	0,832901179790497	1175	-1,15826117992401	
1178,125	0,831362664699554	1178,125	-1,15055930614471	
1181,25	0,83213484287262	1181,25	-1,14595437049866	
1184,375	0,829750597476959	1184,375	-1,13143527507782	
1187,5	0,826591432094574	1187,5	-1,12036871910095	
1190,625	0,830890595912933	1190,625	-1,11357295513153	
1193,75	0,834011018276215	1193,75	-1,11259651184082	
1196,875	0,838460743427277	1196,875	-1,10390520095825	
1200	0,83546781539917	1200	-1,08887684345245	
1203,125	0,839222073554993	1203,125	-1,08575868606567	
1206,25	0,848667502403259	1206,25	-1,08260679244995	
1209,375	0,840906381607056	1209,375	-1,0716677904129	
1212,5	0,83774733543396	1212,5	-1,06226253509521	
1215,625	0,842789709568024	1215,625	-1,06249248981476	
1218,75	0,840837299823761	1218,75	-1,05144715309143	
1221,875	0,845783174037933	1221,875	-1,05039572715759	
1225	0,847167670726776	1225	-1,0515353679657	
1228,125	0,843379974365234	1228,125	-1,03697919845581	
1231,25	0,844637215137482	1231,25	-1,03852880001068	
1234,375	0,846429944038391	1234,375	-1,0384384393692	
1237,5	0,840851724147797	1237,5	-1,03108382225037	
1240,625	0,843072891235352	1240,625	-1,02725315093994	
1243,75	0,841683804988861	1243,75	-1,02173709869385	
1246,875	0,841998994350433	1246,875	-1,01631009578705	
1250	0,843201398849487	1250	-1,00754570960999	
1253,125	0,83732807636261	1253,125	-1,00432479381561	
1256,25	0,835097372531891	1256,25	-0,993243515491486	
1259,375	0,837560653686523	1259,375	-0,989466965198517	
1262,5	0,840031206607819	1262,5	-0,986106336116791	
1265,625	0,839349210262299	1265,625	-0,980932772159576	
1268,75	0,837604522705078	1268,75	-0,97387170791626	
1271,875	0,84086537361145	1271,875	-0,965827763080597	
1275	0,839742422103882	1275	-0,960509717464447	
1278,125	0,84151417016983	1278,125	-0,953387498855591	
1281,25	0,840098917484283	1281,25	-0,949692726135254	
1284,375	0,844216287136078	1284,375	-0,946946918964386	
1287,5	0,843321621417999	1287,5	-0,943768560886383	
1290,625	0,842481911182404	1290,625	-0,934981942176819	
1293,75	0,847348928451538	1293,75	-0,930996298789978	
1296,875	0,848679006099701	1296,875	-0,923184156417847	
1300	0,845067381858826	1300	-0,922926843166351	
1303,125	0,843758761882782	1303,125	-0,91814136505127	
1306,25	0,849042534828186	1306,25	-0,9134122133255	
1309,375	0,851611137390137	1309,375	-0,90678483247757	
1312,5	0,850302934646606	1312,5	-0,903163313865662	
1315,625	0,849724769592285	1315,625	-0,901756346225739	
1318,75	0,853379905223846	1318,75	-0,893572866916656	
1321,875	0,856380462646484	1321,875	-0,891587138175964	
1325	0,857237637042999	1325	-0,889545857906342	
1328,125	0,855060279369354	1328,125	-0,884214639663696	
1331,25	0,857426941394806	1331,25	-0,878911197185516	
1334,375	0,85351037979126	1334,375	-0,873797059059143	
1337,5	0,857032835483551	1337,5	-0,871850252151489	
1340,625	0,859604775905609	1340,625	-0,86640864610672	
1343,75	0,860603034496307	1343,75	-0,865695416927338	
1346,875	0,862104117870331	1346,875	-0,858978748321533	
1350	0,860041081905365	1350	-0,855976700782776	
1353,125	0,861023545265198	1353,125	-0,855562686920166	
1356,25	0,856151103973389	1356,25	-0,848907351493835	
1359,375	0,861777901649475	1359,375	-0,845039129257202	
1362,5	0,862295150756836	1362,5	-0,840205371379852	
1365,625	0,86097776889801	1365,625	-0,838078916072845	
1368,75	0,862723886966705	1368,75	-0,835924625396729	
1371,875	0,861649215221405	1371,875	-0,830850780010223	
1375	0,858417153358459	1375	-0,829748868942261	
1378,125	0,858502984046936	1378,125	-0,828681528568268	
1381,25	0,855418562889099	1381,25	-0,819146573543549	
1384,375	0,855220973491669	1384,375	-0,817549645900726	
1387,5	0,858239769935608	1387,5	-0,815237164497375	
1390,625	0,860099136829376	1390,625	-0,809361100196838	
1393,75	0,860002934932709	1393,75	-0,803890824317932	
1396,875	0,858864843845367	1396,875	-0,801027238368988	
1400	0,861462235450745	1400	-0,796763062477112	
1403,125	0,859480619430542	1403,125	-0,793339788913727	
1406,25	0,857606589794159	1406,25	-0,790473878383636	
1409,375	0,857172846794128	1409,375	-0,784424602985382	
1412,5	0,860394179821014	1412,5	-0,781296133995056	
1415,625	0,85864931344986	1415,625	-0,776455819606781	
1418,75	0,858371734619141	1418,75	-0,774118721485138	
1421,875	0,861018419265747	1421,875	-0,77016419172287	
1425	0,861300945281982	1425	-0,768040657043457	
1428,125	0,856256008148193	1428,125	-0,761525332927704	
1431,25	0,859517395496368	1431,25	-0,759190142154694	
1434,375	0,860731422901154	1434,375	-0,755117893218994	
1437,5	0,863044917583466	1437,5	-0,748473703861237	
1440,625	0,865286409854889	1440,625	-0,751020789146423	
1443,75	0,858098566532135	1443,75	-0,740972280502319	
1446,875	0,863304674625397	1446,875	-0,739809036254883	
1450	0,86406683921814	1450	-0,735926449298859	
1453,125	0,864423394203186	1453,125	-0,732584536075592	
1456,25	0,862632930278778	1456,25	-0,727784216403961	
1459,375	0,864283740520477	1459,375	-0,724953889846802	
1462,5	0,866975009441376	1462,5	-0,720583617687225	
1465,625	0,864526510238647	1465,625	-0,718728601932526	
1468,75	0,864315330982208	1468,75	-0,712373793125153	
1471,875	0,864058017730713	1471,875	-0,709485232830048	
1475	0,864943742752075	1475	-0,70906013250351	
1478,125	0,864854335784912	1478,125	-0,703978776931763	
1481,25	0,867856800556183	1481,25	-0,700332045555115	
1484,375	0,865970075130463	1484,375	-0,694339752197266	
1487,5	0,862734436988831	1487,5	-0,694892942905426	
1490,625	0,864120662212372	1490,625	-0,690861165523529	
1493,75	0,863269686698914	1493,75	-0,688449144363403	
1496,875	0,86526882648468	1496,875	-0,688455522060394	
1500	0,863100528717041	1500	-0,680818855762482	
1503,125	0,86494916677475	1503,125	-0,676436841487885	
1506,25	0,867714583873749	1506,25	-0,674363613128662	
1509,375	0,862725436687469	1509,375	-0,669610500335693	
1512,5	0,862930834293365	1512,5	-0,666573703289032	
1515,625	0,86215478181839	1515,625	-0,664641678333282	
1518,75	0,865949690341949	1518,75	-0,660572588443756	
1521,875	0,866616189479828	1521,875	-0,659643173217773	
1525	0,859838783740997	1525	-0,654434561729431	
1528,125	0,864980041980743	1528,125	-0,650061070919037	
1531,25	0,864691913127899	1531,25	-0,648341417312622	
1534,375	0,866126596927643	1534,375	-0,642966032028198	
1537,5	0,861670970916748	1537,5	-0,641118347644806	
1540,625	0,863493084907532	1540,625	-0,639946937561035	
1543,75	0,859902024269104	1543,75	-0,632008254528046	
1546,875	0,863315343856812	1546,875	-0,630010008811951	
1550	0,860844373703003	1550	-0,625366806983948	
1553,125	0,861241698265076	1553,125	-0,624179601669312	
1556,25	0,861687958240509	1556,25	-0,618236720561981	
1559,375	0,861314833164215	1559,375	-0,615941405296326	
1562,5	0,860615849494934	1562,5	-0,613578915596008	
1565,625	0,862922728061676	1565,625	-0,606438338756561	
1568,75	0,859387040138245	1568,75	-0,606440722942352	
1571,875	0,860262215137482	1571,875	-0,600318729877472	
1575	0,861749351024628	1575	-0,599142730236053	
1578,125	0,862310290336609	1578,125	-0,595029652118683	
1581,25	0,860425472259521	1581,25	-0,590830564498901	
1584,375	0,864717841148376	1584,375	-0,588419675827026	
1587,5	0,862819135189056	1587,5	-0,582938849925995	
1590,625	0,859903156757355	1590,625	-0,580156266689301	
1593,75	0,860524296760559	1593,75	-0,577296733856201	
1596,875	0,862359702587128	1596,875	-0,574118554592133	
1600	0,860935568809509	1600	-0,572626531124115	
1603,125	0,860352993011475	1603,125	-0,569957792758942	
1606,25	0,86117696762085	1606,25	-0,566348969936371	
1609,375	0,866512715816498	1609,375	-0,560403943061829	
1612,5	0,86608898639679	1612,5	-0,553949892520905	
1615,625	0,86370575428009	1615,625	-0,553052604198456	
1618,75	0,861816108226776	1618,75	-0,553084313869476	
1621,875	0,863417327404022	1621,875	-0,550298810005188	
1625	0,862065076828003	1625	-0,546240508556366	
1628,125	0,864159464836121	1628,125	-0,544713199138641	
1631,25	0,861843705177307	1631,25	-0,538717806339264	
1634,375	0,860680818557739	1634,375	-0,538228929042816	
1637,5	0,85975593328476	1637,5	-0,535559415817261	
1640,625	0,866392076015472	1640,625	-0,531685888767242	
1643,75	0,859278619289398	1643,75	-0,522425651550293	
1646,875	0,860978662967682	1646,875	-0,525005698204041	
1650	0,858726501464844	1650	-0,52356481552124	
1653,125	0,859507620334625	1653,125	-0,51823216676712	
1656,25	0,859503269195557	1656,25	-0,514969766139984	
1659,375	0,86084258556366	1659,375	-0,513180315494537	
1662,5	0,861911714076996	1662,5	-0,510146200656891	
1665,625	0,857894837856293	1665,625	-0,506345152854919	
1668,75	0,858270227909088	1668,75	-0,504529535770416	
1671,875	0,856974065303802	1671,875	-0,501564621925354	
1675	0,858213603496552	1675	-0,495859891176224	
1678,125	0,855416774749756	1678,125	-0,492491245269775	
1681,25	0,857571661472321	1681,25	-0,491577923297882	
1684,375	0,858522355556488	1684,375	-0,482190489768982	
1687,5	0,857815146446228	1687,5	-0,480276614427567	
1690,625	0,858363389968872	1690,625	-0,477146416902542	
1693,75	0,861027777194977	1693,75	-0,473506480455399	
1696,875	0,856315135955811	1696,875	-0,47015717625618	
1700	0,857845723628998	1700	-0,467582672834396	
1703,125	0,856289327144623	1703,125	-0,466126441955566	
1706,25	0,856027245521545	1706,25	-0,462295323610306	
1709,375	0,856777667999268	1709,375	-0,455745726823807	
1712,5	0,857142567634583	1712,5	-0,453523486852646	
1715,625	0,857127785682678	1715,625	-0,449551552534103	
1718,75	0,855982482433319	1718,75	-0,449095726013184	
1721,875	0,855152070522308	1721,875	-0,446005165576935	
1725	0,855036616325378	1725	-0,437802940607071	
1728,125	0,856217324733734	1728,125	-0,437374442815781	
1731,25	0,856507241725922	1731,25	-0,435934036970139	
1734,375	0,854399383068085	1734,375	-0,432082951068878	
1737,5	0,856834948062897	1737,5	-0,427998811006546	
