candidate_index,candidate_source,complexity,pysr_loss,pysr_score,equation,expression_for_eval,eval_status,rmse,mae,max_abs_error,r2,bias,prediction_min,prediction_max
0,explicit_zero_residual_fallback,0,,,0.0,0.0,ok,0.06997865488067417,0.0539982673677811,0.2549097475756308,0.864516586956995,0.002986810480004279,0.0726826636225841,1.0714975592363623
1,pysr_hall_of_fame,1,0.0056736534,0.0,0.00029834113,0.000298341130000000,ok,0.06999202328241236,0.054021391245817556,0.2546114064456308,0.8644648177511173,0.0032851516100042776,0.07298100475258411,1.0717959003663622
2,pysr_hall_of_fame,3,0.0042819018,0.1407179960856277,z_sigma__f3_mid * 0.091513276,z_sigma__f3_mid*0.091513276,ok,0.05785708100275834,0.04135247724310524,0.25678896350821556,0.9073878458610104,0.004229431959577756,-0.09619353596490267,1.0714975610986512
3,pysr_hall_of_fame,5,0.004281853,5.698434990221854e-06,(z_sigma__f3_mid + 0.0047348756) * 0.091513276,(z_sigma__f3_mid + 0.0047348756)*0.091513276,ok,0.05789036909434047,0.041430182409579124,0.2563556595306071,0.9072812463339093,0.004662735937186224,-0.0957602319872942,1.0719308650762596
4,pysr_hall_of_fame,10,0.0042811036,3.5006600496562994e-05,0.091513276 * (z_sigma__f3_mid + (0.015651882 * sqrt(z_sigma__f3_mid * z_sigma__f3_mid))),0.091513276*z_sigma__f3_mid + 0.00143235499738543*sqrt(z_sigma__f3_mid**2),ok,0.057892836716483084,0.04140677874804846,0.2567595502421862,0.9072733417470344,0.004517874087075473,-0.09304398408654375,1.0714975611277995
5,pysr_hall_of_fame,12,0.0042809737,1.5171551886073541e-05,0.091513276 * (z_sigma__f3_mid + (0.015651882 * sqrt(z_sigma__f3_mid * (z_sigma__f3_mid + z_sigma__f3_mid)))),0.091513276*z_sigma__f3_mid + 0.00143235499738543*sqrt(2)*sqrt(z_sigma__f3_mid**2),ok,0.057909209537229236,0.04143228473532858,0.2567473668684832,0.9072208858052405,0.004637350728244776,-0.09173939698312981,1.0714975611398732
6,pysr_hall_of_fame,17,0.0042799627,4.723782340914919e-05,(z_sigma__f3_mid * (((z_sigma__f3_mid / z_sigma__f3_mid) + -0.99762434) - ((-0.3205679 / (z_sigma__f3_mid + z_sigma__f3_mid)) / 1.7334924))) * z_sigma__f3_mid,z_sigma__f3_mid*z_sigma__f3_mid*(-0.99762434 - (-1)*0.3205679/(1.7334924*(z_sigma__f3_mid + z_sigma__f3_mid)) + z_sigma__f3_mid/z_sigma__f3_mid),ok,0.05789898534450044,0.0414119529263199,0.25680746472200455,0.907253644249459,0.004601480781585048,-0.08679559346497547,1.0714975611179784
