Frequency in Hz	Acrylic_92 Normalized Surface Impedance continuous Re	Frequency in Hz	Acrylic_92 Normalized Surface Impedance continuous Im	
318,75	1,69008183479309	318,75	-4,00716257095337	
321,875	1,79501235485077	321,875	-4,04979228973389	
325	1,80449104309082	325	-4,07000875473022	
328,125	1,77334654331207	328,125	-4,16365003585815	
331,25	1,61402904987335	331,25	-4,11289119720459	
334,375	1,69479024410248	334,375	-4,03724908828735	
337,5	1,63896524906158	337,5	-4,03833532333374	
340,625	1,69962704181671	340,625	-4,06791496276855	
343,75	1,65700256824493	343,75	-3,94742631912231	
346,875	1,547034740448	346,875	-3,84756755828857	
350	1,60519802570343	350	-3,79521703720093	
353,125	1,43417108058929	353,125	-3,66249656677246	
356,25	1,46790909767151	356,25	-3,78771328926086	
359,375	1,48927247524261	359,375	-3,77390241622925	
362,5	1,46832120418549	362,5	-3,5641758441925	
365,625	1,53503608703613	365,625	-3,6794548034668	
368,75	1,55813384056091	368,75	-3,69276762008667	
371,875	1,66963815689087	371,875	-3,57826042175293	
375	1,52052593231201	375	-3,37239575386047	
378,125	1,53303563594818	378,125	-3,4643988609314	
381,25	1,48126327991486	381,25	-3,68579602241516	
384,375	1,51094186306	384,375	-3,54601454734802	
387,5	1,53704273700714	387,5	-3,41914319992065	
390,625	1,54651510715485	390,625	-3,30216574668884	
393,75	1,43234968185425	393,75	-3,27649474143982	
396,875	1,43954944610596	396,875	-3,30139064788818	
400	1,41389906406403	400	-3,36119222640991	
403,125	1,46335577964783	403,125	-3,28192043304443	
406,25	1,51310777664185	406,25	-3,23010492324829	
409,375	1,39931893348694	409,375	-3,26257038116455	
412,5	1,4432201385498	412,5	-3,20092582702637	
415,625	1,59543991088867	415,625	-3,14943695068359	
418,75	1,66058349609375	418,75	-3,03820872306824	
421,875	1,61507928371429	421,875	-3,06891107559204	
425	1,52542340755463	425	-2,99780225753784	
428,125	1,49315464496613	428,125	-3,17688465118408	
431,25	1,57832288742065	431,25	-3,170578956604	
434,375	1,65552544593811	434,375	-2,97495174407959	
437,5	1,63403725624084	437,5	-2,93886590003967	
440,625	1,55685520172119	440,625	-2,9338002204895	
443,75	1,57011294364929	443,75	-2,87514019012451	
446,875	1,54467141628265	446,875	-2,91581320762634	
450	1,55956757068634	450	-2,91481566429138	
453,125	1,52693557739258	453,125	-2,82583498954773	
456,25	1,54677200317383	456,25	-2,74421381950378	
459,375	1,54276514053345	459,375	-2,75657606124878	
462,5	1,50676119327545	462,5	-2,73233532905579	
465,625	1,48758804798126	465,625	-2,72646284103394	
468,75	1,53055167198181	468,75	-2,74651837348938	
471,875	1,53814923763275	471,875	-2,70464825630188	
475	1,46936857700348	475	-2,69933104515076	
478,125	1,4840430021286	478,125	-2,69186353683472	
481,25	1,53718173503876	481,25	-2,66080975532532	
484,375	1,53354835510254	484,375	-2,63765335083008	
487,5	1,53394711017609	487,5	-2,62573528289795	
490,625	1,50082755088806	490,625	-2,60027647018433	
493,75	1,49942409992218	493,75	-2,58299350738525	
496,875	1,50824558734894	496,875	-2,52498650550842	
500	1,52460360527039	500	-2,54029607772827	
503,125	1,52313959598541	503,125	-2,5255651473999	
506,25	1,50600612163544	506,25	-2,52131128311157	
509,375	1,50312530994415	509,375	-2,50065088272095	
512,5	1,51377177238464	512,5	-2,47255921363831	
515,625	1,5160094499588	515,625	-2,44104051589966	
518,75	1,47395420074463	518,75	-2,44098615646362	
521,875	1,4716991186142	521,875	-2,43341684341431	
525	1,48907256126404	525	-2,39095067977905	
528,125	1,5070812702179	528,125	-2,38797998428345	
531,25	1,50029563903809	531,25	-2,37859749794006	
534,375	1,50825130939484	534,375	-2,3702085018158	
537,5	1,51455414295197	537,5	-2,350022315979	
540,625	1,50578284263611	540,625	-2,34508156776428	
543,75	1,49058258533478	543,75	-2,30740094184875	
546,875	1,51039886474609	546,875	-2,27915978431702	
550	1,48939287662506	550	-2,26714754104614	
553,125	1,50810599327087	553,125	-2,26971673965454	
556,25	1,66128432750702	556,25	-2,28107404708862	
559,375	1,67739737033844	559,375	-2,2798490524292	
562,5	1,66459739208221	562,5	-2,27815723419189	
565,625	1,66892755031586	565,625	-2,28663563728333	
568,75	1,67559158802032	568,75	-2,23955464363098	
571,875	1,68379390239716	571,875	-2,22620224952698	
575	1,67481303215027	575	-2,22167205810547	
578,125	1,6768958568573	578,125	-2,21969509124756	
581,25	1,69803774356842	581,25	-2,2000093460083	
584,375	1,67442393302917	584,375	-2,18005132675171	
587,5	1,68397974967957	587,5	-2,17772364616394	
590,625	1,67931342124939	590,625	-2,16536283493042	
593,75	1,67460083961487	593,75	-2,14652895927429	
596,875	1,68544805049896	596,875	-2,139888048172	
600	1,69359266757965	600	-2,14097738265991	
603,125	1,67646217346191	603,125	-2,11355924606323	
606,25	1,69692051410675	606,25	-2,09704685211182	
609,375	1,68039488792419	609,375	-2,06428027153015	
612,5	1,6895946264267	612,5	-2,06763243675232	
615,625	1,68854081630707	615,625	-2,0463604927063	
618,75	1,68319201469421	618,75	-2,04620289802551	
621,875	1,68102669715881	621,875	-2,0242166519165	
625	1,69251489639282	625	-2,01477813720703	
628,125	1,68075668811798	628,125	-2,00589156150818	
631,25	1,68629264831543	631,25	-1,99867391586304	
634,375	1,68843877315521	634,375	-1,98199415206909	
637,5	1,69787907600403	637,5	-1,96409976482391	
640,625	1,68861830234528	640,625	-1,95257389545441	
643,75	1,6812196969986	643,75	-1,94852447509766	
646,875	1,69054198265076	646,875	-1,93440771102905	
650	1,69309556484222	650	-1,92260599136353	
653,125	1,68849015235901	653,125	-1,91788136959076	
656,25	1,69249248504639	656,25	-1,91287577152252	
659,375	1,682049036026	659,375	-1,90007746219635	
662,5	1,6927285194397	662,5	-1,88386917114258	
665,625	1,69016706943512	665,625	-1,87981915473938	
668,75	1,69397103786469	668,75	-1,8660010099411	
671,875	1,69939863681793	671,875	-1,85460901260376	
675	1,70263636112213	675	-1,84575378894806	
678,125	1,70171093940735	678,125	-1,82686758041382	
681,25	1,69636487960815	681,25	-1,81766581535339	
684,375	1,70182621479034	684,375	-1,8122318983078	
687,5	1,70111191272736	687,5	-1,7932493686676	
690,625	1,70039689540863	690,625	-1,78589534759521	
693,75	1,71054708957672	693,75	-1,77902698516846	
696,875	1,71231770515442	696,875	-1,76571881771088	
700	1,7045818567276	700	-1,76796460151672	
703,125	1,69984865188599	703,125	-1,76524484157562	
706,25	1,69558382034302	706,25	-1,7402731180191	
709,375	1,69791626930237	709,375	-1,73350131511688	
712,5	1,68785011768341	712,5	-1,72982823848724	
715,625	1,69736003875732	715,625	-1,71446073055267	
718,75	1,6984920501709	718,75	-1,69381296634674	
721,875	1,69416725635529	721,875	-1,69776523113251	
725	1,70227420330048	725	-1,68545496463776	
728,125	1,70405304431915	728,125	-1,66958165168762	
731,25	1,69442880153656	731,25	-1,66961991786957	
734,375	1,70217728614807	734,375	-1,65584313869476	
737,5	1,70630609989166	737,5	-1,64785575866699	
740,625	1,70411586761475	740,625	-1,63532972335815	
743,75	1,70738959312439	743,75	-1,62779629230499	
746,875	1,70934092998505	746,875	-1,62704730033875	
750	1,70985162258148	750	-1,60544073581696	
753,125	1,71688365936279	753,125	-1,59731996059418	
756,25	1,71855974197388	756,25	-1,59155666828156	
759,375	1,71220850944519	759,375	-1,5893235206604	
762,5	1,71807372570038	762,5	-1,57449495792389	
765,625	1,72108912467957	765,625	-1,56821930408478	
768,75	1,7289696931839	768,75	-1,54881119728088	
771,875	1,71709144115448	771,875	-1,54164576530457	
775	1,72777569293976	775	-1,54459774494171	
778,125	1,73460471630096	778,125	-1,52808272838593	
781,25	1,72937560081482	781,25	-1,52443158626556	
784,375	1,72409427165985	784,375	-1,51776301860809	
787,5	1,73550760746002	787,5	-1,50257122516632	
790,625	1,73125064373016	790,625	-1,4986469745636	
793,75	1,73851525783539	793,75	-1,4928013086319	
796,875	1,73145627975464	796,875	-1,4821355342865	
800	1,73603188991547	800	-1,47725021839142	
803,125	1,74802315235138	803,125	-1,47659778594971	
806,25	1,74704921245575	806,25	-1,47824358940125	
809,375	1,74936783313751	809,375	-1,46813833713531	
812,5	1,74754917621613	812,5	-1,45433485507965	
815,625	1,75494635105133	815,625	-1,43913900852203	
818,75	1,75195169448853	818,75	-1,43526029586792	
821,875	1,75313079357147	821,875	-1,42792963981628	
825	1,74586200714111	825	-1,42157649993896	
828,125	1,75352740287781	828,125	-1,41212201118469	
831,25	1,76392710208893	831,25	-1,39956104755402	
834,375	1,76708316802979	834,375	-1,39947474002838	
837,5	1,76826250553131	837,5	-1,40185046195984	
840,625	1,77637004852295	840,625	-1,39434933662415	
843,75	1,77020823955536	843,75	-1,38671958446503	
846,875	1,77218699455261	846,875	-1,39130973815918	
850	1,76394474506378	850	-1,36412382125854	
853,125	1,76878488063812	853,125	-1,36465263366699	
856,25	1,78944253921509	856,25	-1,36194837093353	
859,375	1,79195535182953	859,375	-1,35054183006287	
862,5	1,78341233730316	862,5	-1,34681391716003	
865,625	1,78651690483093	865,625	-1,3438059091568	
868,75	1,79301571846008	868,75	-1,34377920627594	
871,875	1,7897744178772	871,875	-1,33969330787659	
875	1,78844308853149	875	-1,33428263664246	
878,125	1,80101990699768	878,125	-1,31715416908264	
881,25	1,79745042324066	881,25	-1,31713211536407	
884,375	1,90659368038177	884,375	-1,22947919368744	
887,5	1,91167974472046	887,5	-1,2183324098587	
890,625	1,91001117229462	890,625	-1,21664357185364	
893,75	1,9116176366806	893,75	-1,21295773983002	
896,875	1,90822243690491	896,875	-1,20390701293945	
900	1,91238522529602	900	-1,20103573799133	
903,125	1,91011703014374	903,125	-1,19447922706604	
906,25	1,91276788711548	906,25	-1,17774987220764	
909,375	1,9159209728241	909,375	-1,1716890335083	
912,5	1,91034293174744	912,5	-1,17054629325867	
915,625	1,91726195812225	915,625	-1,1574969291687	
918,75	1,9181717634201	918,75	-1,14565372467041	
921,875	1,90735149383545	921,875	-1,14795684814453	
925	1,90939724445343	925	-1,13773858547211	
928,125	1,91373026371002	928,125	-1,13658571243286	
931,25	1,9181489944458	931,25	-1,13588321208954	
934,375	1,92106938362122	934,375	-1,12879586219788	
937,5	1,9167582988739	937,5	-1,12977957725525	
940,625	1,91562187671661	940,625	-1,11662077903748	
943,75	1,91860604286194	943,75	-1,10601270198822	
946,875	1,9204249382019	946,875	-1,10002052783966	
950	1,92337906360626	950	-1,0971691608429	
953,125	1,92009723186493	953,125	-1,08899772167206	
956,25	1,9210616350174	956,25	-1,07860064506531	
959,375	1,9202196598053	959,375	-1,07334899902344	
962,5	1,91800916194916	962,5	-1,06843221187592	
965,625	1,92311370372772	965,625	-1,06052196025848	
968,75	1,93026399612427	968,75	-1,05930769443512	
971,875	1,92214107513428	971,875	-1,0544261932373	
975	1,91831886768341	975	-1,04752838611603	
978,125	1,92393171787262	978,125	-1,04397630691528	
981,25	1,92032420635223	981,25	-1,03425788879395	
984,375	1,92544329166412	984,375	-1,03284001350403	
987,5	1,93042385578156	987,5	-1,02742040157318	
990,625	1,9273202419281	990,625	-1,02116620540619	
993,75	1,93121612071991	993,75	-1,02039420604706	
996,875	1,93165028095245	996,875	-1,00845575332642	
1000	1,92970407009125	1000	-1,00371789932251	
1003,125	1,93442356586456	1003,125	-0,998849451541901	
1006,25	1,93384671211243	1006,25	-0,991452991962433	
1009,375	1,93457126617432	1009,375	-0,988197028636932	
1012,5	1,93437111377716	1012,5	-0,985611021518707	
1015,625	1,93672478199005	1015,625	-0,971341490745544	
1018,75	1,93023097515106	1018,75	-0,973924338817596	
1021,875	1,9371452331543	1021,875	-0,9684117436409	
1025	1,93555510044098	1025	-0,965730488300323	
1028,125	1,93728935718536	1028,125	-0,958400428295136	
1031,25	1,93892228603363	1031,25	-0,956525862216949	
1034,375	1,94168937206268	1034,375	-0,951240122318268	
1037,5	1,93799614906311	1037,5	-0,94568657875061	
1040,625	1,94135618209839	1040,625	-0,941138625144959	
1043,75	1,94013941287994	1043,75	-0,935282409191132	
1046,875	1,94359159469604	1046,875	-0,932060956954956	
1050	1,94152569770813	1050	-0,928554534912109	
1053,125	1,94705474376678	1053,125	-0,928409337997437	
1056,25	1,94479477405548	1056,25	-0,924595832824707	
1059,375	1,9457870721817	1059,375	-0,913954854011536	
1062,5	1,949383020401	1062,5	-0,911835193634033	
1065,625	1,94462704658508	1065,625	-0,910670220851898	
1068,75	1,94659674167633	1068,75	-0,903805613517761	
1071,875	1,94923341274261	1071,875	-0,900876343250275	
1075	1,94793462753296	1075	-0,89616072177887	
1078,125	1,94881546497345	1078,125	-0,893853604793549	
1081,25	1,95205807685852	1081,25	-0,886867225170136	
1084,375	1,9503333568573	1084,375	-0,882253348827362	
1087,5	1,94948184490204	1087,5	-0,878912091255188	
1090,625	1,95013546943665	1090,625	-0,873934209346771	
1093,75	1,95156216621399	1093,75	-0,87100225687027	
1096,875	1,950443983078	1096,875	-0,869747042655945	
1100	1,95311200618744	1100	-0,866066575050354	
1103,125	1,95288777351379	1103,125	-0,86531126499176	
1106,25	1,95083403587341	1106,25	-0,852926254272461	
1109,375	1,94920039176941	1109,375	-0,852380931377411	
1112,5	1,95588779449463	1112,5	-0,85468602180481	
1115,625	1,95815467834473	1115,625	-0,849933326244354	
1118,75	1,95515501499176	1118,75	-0,845657408237457	
1121,875	1,95464289188385	1121,875	-0,842887997627258	
1125	1,95819735527039	1125	-0,840603530406952	
1128,125	1,95868468284607	1128,125	-0,836292207241058	
1131,25	1,95340704917908	1131,25	-0,83557653427124	
1134,375	1,95875644683838	1134,375	-0,830142319202423	
1137,5	1,9556348323822	1137,5	-0,830584943294525	
1140,625	1,9580944776535	1140,625	-0,831501424312592	
1143,75	1,95362722873688	1143,75	-0,828564584255219	
1146,875	1,95444774627686	1146,875	-0,831219613552094	
1150	1,96116089820862	1150	-0,825702428817749	
1153,125	1,9610880613327	1153,125	-0,820898354053497	
1156,25	1,95933473110199	1156,25	-0,8163081407547	
1159,375	1,95623195171356	1159,375	-0,816332101821899	
1162,5	1,95401263237	1162,5	-0,813966453075409	
1165,625	1,95462465286255	1165,625	-0,810592234134674	
1168,75	1,9608941078186	1168,75	-0,813877165317535	
1171,875	1,95713746547699	1171,875	-0,814577341079712	
1175	1,96238851547241	1175	-0,809224307537079	
1178,125	1,96481132507324	1178,125	-0,808781266212463	
1181,25	1,96117615699768	1181,25	-0,805698812007904	
1184,375	1,95574951171875	1184,375	-0,80334347486496	
1187,5	1,95922327041626	1187,5	-0,802906155586243	
1190,625	1,95771265029907	1190,625	-0,798642516136169	
1193,75	1,9581550359726	1193,75	-0,795204281806946	
1196,875	1,95488119125366	1196,875	-0,794640123844147	
1200	1,9562429189682	1200	-0,796733856201172	
1203,125	1,95207548141479	1203,125	-0,792838931083679	
1206,25	1,9571772813797	1206,25	-0,79576188325882	
1209,375	1,96087312698364	1209,375	-0,791814208030701	
1212,5	1,95203971862793	1212,5	-0,795544266700745	
1215,625	1,95262908935547	1215,625	-0,795928180217743	
1218,75	1,95078003406525	1218,75	-0,797621428966522	
1221,875	1,94810926914215	1221,875	-0,798007607460022	
1225	1,95286250114441	1225	-0,802210569381714	
1228,125	1,95006608963013	1228,125	-0,794453501701355	
1231,25	1,95330965518951	1231,25	-0,793136596679688	
1234,375	1,94683384895325	1234,375	-0,791153848171234	
1237,5	1,94046473503113	1237,5	-0,80054897069931	
1240,625	1,93933606147766	1240,625	-0,810599207878113	
1243,75	1,93793869018555	1243,75	-0,806304395198822	
1246,875	1,94449210166931	1246,875	-0,812896311283112	
1250	1,9318368434906	1250	-0,810606002807617	
1253,125	1,93074631690979	1253,125	-0,807367861270905	
1256,25	1,93295919895172	1256,25	-0,811742603778839	
1259,375	1,93304812908173	1259,375	-0,808113217353821	
1262,5	1,91389191150665	1262,5	-0,809887051582336	
1265,625	1,91328966617584	1265,625	-0,822335839271545	
1268,75	1,90591657161713	1268,75	-0,819326102733612	
1271,875	1,90016901493073	1271,875	-0,821355760097504	
1275	1,89616596698761	1275	-0,828303396701813	
1278,125	1,89616703987122	1278,125	-0,83102422952652	
1281,25	1,87762379646301	1281,25	-0,831268846988678	
1284,375	1,87569284439087	1284,375	-0,837258338928223	
1287,5	1,86846399307251	1287,5	-0,844092309474945	
1290,625	1,85699880123138	1290,625	-0,852447271347046	
1293,75	1,85078942775726	1293,75	-0,851365923881531	
1296,875	1,83366560935974	1296,875	-0,846059620380402	
1300	1,81595253944397	1300	-0,85185307264328	
1303,125	1,81091976165771	1303,125	-0,860236823558807	
1306,25	1,80285906791687	1306,25	-0,86119019985199	
1309,375	1,77131021022797	1309,375	-0,875160694122314	
1312,5	1,76219809055328	1312,5	-0,880116403102875	
1315,625	1,74267530441284	1315,625	-0,873010754585266	
1318,75	1,72998011112213	1318,75	-0,863206505775452	
1321,875	1,70004856586456	1321,875	-0,86182963848114	
1325	1,68626093864441	1325	-0,865954637527466	
1328,125	1,66336834430695	1328,125	-0,852483570575714	
1331,25	1,63229310512543	1331,25	-0,851580500602722	
1334,375	1,61329817771912	1334,375	-0,850768506526947	
1337,5	1,58635771274567	1337,5	-0,839398324489594	
1340,625	1,55795836448669	1340,625	-0,828837096691132	
1343,75	1,5349235534668	1343,75	-0,819602370262146	
1346,875	1,50639271736145	1346,875	-0,795232474803925	
1350	1,48472249507904	1350	-0,762466430664063	
1353,125	1,45713305473328	1353,125	-0,748220145702362	
1356,25	1,42810750007629	1356,25	-0,736615836620331	
1359,375	1,40809404850006	1359,375	-0,702775239944458	
1362,5	1,39891910552979	1362,5	-0,671312212944031	
1365,625	1,36590731143951	1365,625	-0,636357843875885	
1368,75	1,37364554405212	1368,75	-0,591522216796875	
1371,875	1,38287317752838	1371,875	-0,556283950805664	
1375	1,37088644504547	1375	-0,519364655017853	
1378,125	1,36203169822693	1378,125	-0,487895429134369	
1381,25	1,36356163024902	1381,25	-0,450241178274155	
1384,375	1,37434101104736	1384,375	-0,417183190584183	
1387,5	1,38058340549469	1387,5	-0,385067194700241	
1390,625	1,3931976556778	1390,625	-0,352838158607483	
1393,75	1,40369367599487	1393,75	-0,325461745262146	
1396,875	1,41953456401825	1396,875	-0,298958480358124	
1400	1,42993438243866	1400	-0,270892381668091	
1403,125	1,44886326789856	1403,125	-0,246769517660141	
1406,25	1,46644258499146	1406,25	-0,228479564189911	
1409,375	1,48644077777863	1409,375	-0,208182618021965	
1412,5	1,49876022338867	1412,5	-0,192092850804329	
1415,625	1,51782858371735	1415,625	-0,175694450736046	
1418,75	1,53968715667725	1418,75	-0,158296570181847	
1421,875	1,55274164676666	1421,875	-0,145789980888367	
1425	1,57018744945526	1425	-0,140909135341644	
1428,125	1,58977961540222	1428,125	-0,135188981890678	
1431,25	1,60449266433716	1431,25	-0,126763910055161	
1434,375	1,62074077129364	1434,375	-0,117717832326889	
1437,5	1,6317310333252	1437,5	-0,110431656241417	
1440,625	1,64713048934937	1440,625	-0,103321403264999	
1443,75	1,65819919109344	1443,75	-0,101129427552223	
1446,875	1,67131078243256	1446,875	-0,0954395979642868	
1450	1,68324649333954	1450	-0,0938516855239868	
1453,125	1,69430315494537	1453,125	-0,0889697298407555	
1456,25	1,70647883415222	1456,25	-0,0871415585279465	
1459,375	1,71825182437897	1459,375	-0,0802208855748177	
1462,5	1,72688519954681	1462,5	-0,0787886306643486	
1465,625	1,73663914203644	1465,625	-0,0767857581377029	
1468,75	1,74667453765869	1468,75	-0,0730262771248817	
1471,875	1,75701236724854	1471,875	-0,0728309154510498	
1475	1,76527082920074	1475	-0,0690154582262039	
1478,125	1,77474129199982	1478,125	-0,0670379847288132	
1481,25	1,78479635715485	1481,25	-0,0647035762667656	
1484,375	1,79140877723694	1484,375	-0,0645048543810844	
1487,5	1,79841125011444	1487,5	-0,0635290816426277	
1490,625	1,80499804019928	1490,625	-0,0649888068437576	
1493,75	1,81092286109924	1493,75	-0,0600720420479774	
1496,875	1,81936931610107	1496,875	-0,0590658970177174	
1500	1,82556855678558	1500	-0,0596212483942509	
1503,125	1,83092176914215	1503,125	-0,0562657341361046	
1506,25	1,83208155632019	1506,25	-0,057146854698658	
1509,375	1,84033679962158	1509,375	-0,0569477640092373	
1512,5	1,84892129898071	1512,5	-0,054411455988884	
1515,625	1,85500752925873	1515,625	-0,0532495938241482	
1518,75	1,86325716972351	1518,75	-0,0537644028663635	
1521,875	1,86849176883698	1521,875	-0,0518031492829323	
1525	1,87265992164612	1525	-0,0530178025364876	
1528,125	1,87567174434662	1528,125	-0,0511765331029892	
1531,25	1,88173294067383	1531,25	-0,0498080439865589	
1534,375	1,88735044002533	1534,375	-0,0512589029967785	
1537,5	1,89183735847473	1537,5	-0,0508840568363667	
1540,625	1,89874458312988	1540,625	-0,0514960177242756	
1543,75	1,90190482139587	1543,75	-0,0527938343584538	
1546,875	1,90604019165039	1546,875	-0,0529258325695992	
1550	1,91289126873016	1550	-0,0544013455510139	
1553,125	1,91498136520386	1553,125	-0,0557965114712715	
1556,25	1,92123007774353	1556,25	-0,0575176626443863	
1559,375	1,92083299160004	1559,375	-0,0626203864812851	
1562,5	1,9231915473938	1562,5	-0,0623010769486427	
1565,625	1,92274844646454	1565,625	-0,0622999928891659	
1568,75	1,92175483703613	1568,75	-0,0634225755929947	
1571,875	1,92385590076447	1571,875	-0,0637939944863319	
1575	1,92626965045929	1575	-0,0653764829039574	
1578,125	1,92511355876923	1578,125	-0,0651922598481178	
1581,25	1,92343723773956	1581,25	-0,0667699873447418	
1584,375	1,92095386981964	1584,375	-0,0652039796113968	
1587,5	1,92057168483734	1587,5	-0,0645778924226761	
1590,625	1,92422115802765	1590,625	-0,0635912492871284	
1593,75	1,92449176311493	1593,75	-0,0623770207166672	
1596,875	1,92123210430145	1596,875	-0,0640317127108574	
1600	1,92262864112854	1600	-0,0604442059993744	
1603,125	1,92173230648041	1603,125	-0,0606438331305981	
1606,25	1,92255699634552	1606,25	-0,0561190992593765	
1609,375	1,91733193397522	1609,375	-0,0587480738759041	
1612,5	1,91503012180328	1612,5	-0,0568980500102043	
1615,625	1,91301476955414	1615,625	-0,0529184192419052	
1618,75	1,91085398197174	1618,75	-0,0497757792472839	
1621,875	1,91056716442108	1621,875	-0,0434344932436943	
1625	1,90188491344452	1625	-0,0406358391046524	
1628,125	1,90308034420013	1628,125	-0,0348205901682377	
1631,25	1,90249884128571	1631,25	-0,0298884380608797	
1634,375	1,90530335903168	1634,375	-0,0230976399034262	
1637,5	1,90324652194977	1637,5	-0,0195690151304007	
1640,625	1,9102942943573	1640,625	-0,0146641209721565	
1643,75	1,91050958633423	1643,75	-0,00991686899214983	
1646,875	1,9109491109848	1646,875	0,000102670885098632	
1650	1,91277527809143	1650	0,00576911773532629	
1653,125	1,91776442527771	1653,125	0,00813645962625742	
1656,25	1,92106711864471	1656,25	0,0169497039169073	
1659,375	1,92194163799286	1659,375	0,0216773971915245	
1662,5	1,92746996879578	1662,5	0,0274635571986437	
1665,625	1,93393349647522	1665,625	0,0334469154477119	
1668,75	1,9365326166153	1668,75	0,0341623164713383	
1671,875	1,93735063076019	1671,875	0,0341514386236668	
1675	1,94682133197784	1675	0,0432713553309441	
1678,125	1,95263636112213	1678,125	0,0430440381169319	
1681,25	1,95860052108765	1681,25	0,0474201440811157	
1684,375	1,96264135837555	1684,375	0,0490555427968502	
1687,5	1,96452498435974	1687,5	0,0449667870998383	
1690,625	1,970951795578	1690,625	0,0499005503952503	
1693,75	1,97117793560028	1693,75	0,0479594394564629	
1696,875	1,97592449188232	1696,875	0,0515987575054169	
1700	1,98213756084442	1700	0,0508439615368843	
1703,125	1,98760426044464	1703,125	0,0503440499305725	
1706,25	1,9879504442215	1706,25	0,053528867661953	
1709,375	1,99028408527374	1709,375	0,0511250533163548	
1712,5	1,99450993537903	1712,5	0,0533719472587109	
1715,625	1,99921524524689	1715,625	0,0497709885239601	
1718,75	1,99961388111115	1718,75	0,0526029169559479	
1721,875	2,00334644317627	1721,875	0,0485662296414375	
1725	2,00715088844299	1725	0,0494538098573685	
1728,125	2,00563430786133	1728,125	0,0395928844809532	
1731,25	2,00424981117249	1731,25	0,0440674535930157	
