Frequency in Hz	Wool_99 Sound Reflection Factor continuous Re	Frequency in Hz	Wool_99 Sound Reflection Factor continuous Im	
1415.625	0.0160211902111769	1415.625	-0.79690819978714	
1418.75	0.0135195050388575	1418.75	-0.79722648859024	
1421.875	0.0121364584192634	1421.875	-0.795472800731659	
1425	0.0105296345427632	1425	-0.795669734477997	
1428.125	0.00287728081457317	1428.125	-0.797414243221283	
1431.25	0.00305330404080451	1431.25	-0.795620620250702	
1434.375	0.00025097219622694	1434.375	-0.794229686260223	
1437.5	-0.00465187802910805	1437.5	-0.790433943271637	
1440.625	-0.00243906350806355	1440.625	-0.792450249195099	
1443.75	-0.0139438472688198	1443.75	-0.793051540851593	
1446.875	-0.0117014832794666	1446.875	-0.790214598178864	
1450	-0.0153667237609625	1450	-0.788951456546783	
1453.125	-0.0178274735808373	1453.125	-0.78863126039505	
1456.25	-0.0225744172930717	1456.25	-0.788220584392548	
1459.375	-0.0237257145345211	1459.375	-0.786634922027588	
1462.5	-0.0251521896570921	1462.5	-0.784020483493805	
1465.625	-0.0287768244743347	1465.625	-0.786021888256073	
1468.75	-0.0342573635280132	1468.75	-0.783222258090973	
1471.875	-0.0372325479984283	1471.875	-0.783550381660461	
1475	-0.0382213480770588	1475	-0.784281849861145	
1478.125	-0.0419717319309711	1478.125	-0.782155692577362	
1481.25	-0.0426928475499153	1481.25	-0.779458045959473	
1484.375	-0.0485960319638252	1484.375	-0.778113424777985	
1487.5	-0.0505655072629452	1487.5	-0.782603681087494	
1490.625	-0.0529536567628384	1490.625	-0.780630707740784	
1493.75	-0.0568437054753304	1493.75	-0.780992209911346	
1496.875	-0.0556913949549198	1496.875	-0.781130611896515	
1500	-0.0624797306954861	1500	-0.779463052749634	
1503.125	-0.0651351809501648	1503.125	-0.776727318763733	
1506.25	-0.0652401223778725	1506.25	-0.775135040283203	
1509.375	-0.0729886442422867	1509.375	-0.776712119579315	
1512.5	-0.075063019990921	1512.5	-0.77582585811615	
1515.625	-0.0771004557609558	1515.625	-0.777913808822632	
1518.75	-0.0786772072315216	1518.75	-0.771981954574585	
1521.875	-0.0782504826784134	1521.875	-0.771617650985718	
1525	-0.0873884260654449	1525	-0.77593994140625	
1528.125	-0.0877134725451469	1528.125	-0.76867663860321	
1531.25	-0.0903961211442947	1531.25	-0.768513560295105	
1534.375	-0.0925977602601051	1534.375	-0.766199588775635	
1537.5	-0.097773864865303	1537.5	-0.769584774971008	
1540.625	-0.0970153883099556	1540.625	-0.768836975097656	
1543.75	-0.107214584946632	1543.75	-0.765740692615509	
1546.875	-0.105675488710403	1546.875	-0.764190852642059	
1550	-0.110644496977329	1550	-0.764838814735413	
1553.125	-0.110925361514091	1553.125	-0.765770733356476	
1556.25	-0.115763008594513	1556.25	-0.763041436672211	
1559.375	-0.117678917944431	1559.375	-0.762341737747192	
1562.5	-0.121592067182064	1562.5	-0.760757505893707	
1565.625	-0.124477572739124	1565.625	-0.756019413471222	
1568.75	-0.126514881849289	1568.75	-0.761239230632782	
1571.875	-0.1286980509758	1571.875	-0.757246911525726	
1575	-0.128505364060402	1575	-0.757453322410584	
1578.125	-0.131243795156479	1578.125	-0.752687036991119	
1581.25	-0.137989953160286	1581.25	-0.754914820194244	
1584.375	-0.136713087558746	1584.375	-0.752111732959747	
1587.5	-0.144586816430092	1587.5	-0.75200891494751	
1590.625	-0.150866165757179	1590.625	-0.756319463253021	
1593.75	-0.154011011123657	1593.75	-0.753067970275879	
1596.875	-0.154272615909576	1596.875	-0.750054001808167	
1600	-0.155997082591057	1600	-0.750889718532562	
1603.125	-0.157785162329674	1603.125	-0.75154983997345	
1606.25	-0.163437724113464	1606.25	-0.749813795089722	
1609.375	-0.161141023039818	1609.375	-0.74154257774353	
1612.5	-0.16500099003315	1612.5	-0.736039221286774	
1615.625	-0.170304894447327	1615.625	-0.738649010658264	
1618.75	-0.173864886164665	1618.75	-0.741264581680298	
1621.875	-0.173712342977524	1621.875	-0.739137053489685	
1625	-0.17751944065094	1625	-0.73749566078186	
1628.125	-0.177409321069717	1628.125	-0.736867010593414	
1631.25	-0.184626743197441	1631.25	-0.734571158885956	
1634.375	-0.188002914190292	1634.375	-0.736013531684875	
1637.5	-0.190426796674728	1637.5	-0.737044453620911	
1640.625	-0.182737573981285	1640.625	-0.729822874069214	
1643.75	-0.199294611811638	1643.75	-0.723496913909912	
1646.875	-0.196395292878151	1646.875	-0.728898882865906	
1650	-0.200095683336258	1650	-0.731163144111633	
1653.125	-0.202187553048134	1653.125	-0.726943254470825	
1656.25	-0.203465476632118	1656.25	-0.726533949375153	
1659.375	-0.203820690512657	1659.375	-0.726970672607422	
1662.5	-0.206559464335442	1662.5	-0.724924683570862	
1665.625	-0.214957356452942	1665.625	-0.7247514128685	
1668.75	-0.215296611189842	1668.75	-0.724598288536072	
1671.875	-0.218978181481361	1671.875	-0.723497927188873	
1675	-0.222166463732719	1675	-0.717334806919098	
1678.125	-0.227136507630348	1678.125	-0.717078506946564	
1681.25	-0.226613104343414	1681.25	-0.718149602413177	
1684.375	-0.231749415397644	1684.375	-0.708914697170258	
1687.5	-0.233251914381981	1687.5	-0.709224760532379	
1690.625	-0.234390944242477	1690.625	-0.707827985286713	
