Frequency in Hz	Acrylic_97 Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_97 Sound Reflection Factor continuous Im	
100	0.97209495306015	100	-0.138500347733498	
103.125	0.972767949104309	103.125	-0.135265827178955	
106.25	0.974244892597198	106.25	-0.149334281682968	
109.375	0.97646552324295	109.375	-0.139432206749916	
112.5	0.966964483261108	112.5	-0.155004635453224	
115.625	0.958667457103729	115.625	-0.157021343708038	
118.75	0.959184229373932	118.75	-0.155886575579643	
121.875	0.961582660675049	121.875	-0.159881070256233	
125	0.961317777633667	125	-0.161042138934135	
128.125	0.959126830101013	128.125	-0.164532646536827	
131.25	0.962497889995575	131.25	-0.181504026055336	
134.375	0.958587944507599	134.375	-0.17446468770504	
137.5	0.948772609233856	137.5	-0.181770816445351	
140.625	0.951941192150116	140.625	-0.175336688756943	
143.75	0.946370303630829	143.75	-0.189623847603798	
146.875	0.950307488441467	146.875	-0.192010596394539	
150	0.959463953971863	150	-0.190554246306419	
153.125	0.939334273338318	153.125	-0.200308859348297	
156.25	0.94556587934494	156.25	-0.202570661902428	
159.375	0.948154032230377	159.375	-0.205601513385773	
162.5	0.948814272880554	162.5	-0.206638813018799	
165.625	0.95105516910553	165.625	-0.215730488300323	
168.75	0.930016100406647	168.75	-0.214801117777824	
171.875	0.930049419403076	171.875	-0.223925024271011	
175	0.934222459793091	175	-0.219975531101227	
178.125	0.926626741886139	178.125	-0.226479694247246	
181.25	0.9305419921875	181.25	-0.225856751203537	
184.375	0.926849484443665	184.375	-0.239177837967873	
187.5	0.929093778133392	187.5	-0.235325142741203	
190.625	0.931436419487	190.625	-0.23772144317627	
193.75	0.925868809223175	193.75	-0.24157503247261	
196.875	0.92222261428833	196.875	-0.248082384467125	
200	0.920249402523041	200	-0.244489744305611	
203.125	0.915608406066895	203.125	-0.258366763591766	
206.25	0.920386672019959	206.25	-0.252929002046585	
209.375	0.913516521453857	209.375	-0.259445428848267	
212.5	0.921684622764587	212.5	-0.259258657693863	
215.625	0.918397188186646	215.625	-0.264275431632996	
218.75	0.91463977098465	218.75	-0.26138511300087	
221.875	0.91577810049057	221.875	-0.280048310756683	
225	0.912935256958008	225	-0.273411840200424	
228.125	0.904887795448303	228.125	-0.280267477035522	
231.25	0.900947690010071	231.25	-0.284198969602585	
234.375	0.907796144485474	234.375	-0.285100221633911	
237.5	0.902583062648773	237.5	-0.287869215011597	
240.625	0.904053688049316	240.625	-0.294054627418518	
243.75	0.897843718528748	243.75	-0.293100327253342	
246.875	0.889369487762451	246.875	-0.295889437198639	
250	0.892144441604614	250	-0.307417184114456	
253.125	0.892901539802551	253.125	-0.301020473241806	
256.25	0.884172916412354	256.25	-0.30501002073288	
259.375	0.879827976226807	259.375	-0.313451558351517	
262.5	0.891587972640991	262.5	-0.315903127193451	
265.625	0.888805747032166	265.625	-0.319305151700974	
268.75	0.888567864894867	268.75	-0.321323484182358	
271.875	0.880049586296082	271.875	-0.327689111232758	
275	0.868909657001495	275	-0.324563950300217	
278.125	0.870156049728394	278.125	-0.323528051376343	
281.25	0.873089015483856	281.25	-0.340579122304916	
284.375	0.871672689914703	284.375	-0.340688496828079	
287.5	0.863166451454163	287.5	-0.339031010866165	
290.625	0.857521772384644	290.625	-0.344205588102341	
293.75	0.857714116573334	293.75	-0.351711362600327	
296.875	0.862231492996216	296.875	-0.362287044525146	
300	0.851650238037109	300	-0.362760186195374	
303.125	0.845920264720917	303.125	-0.355895966291428	
306.25	0.829720556735992	306.25	-0.377045005559921	
309.375	0.834071815013886	309.375	-0.369052350521088	
312.5	0.821869671344757	312.5	-0.370487868785858	
315.625	0.821012735366821	315.625	-0.370328664779663	
318.75	0.823681950569153	318.75	-0.365728110074997	
321.875	0.826138317584991	321.875	-0.357716977596283	
325	0.828371286392212	325	-0.357788056135178	
328.125	0.838284492492676	328.125	-0.358129918575287	
331.25	0.841383576393127	331.25	-0.374096214771271	
334.375	0.832539081573486	334.375	-0.370889872312546	
