Frequency in Hz	Acrylic_97 Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_97 Sound Absorption Coefficient continuous	
125	0,0526834651827812	100	0,0358490773039175	
160	0,0664875358343124	103,125	0,0354257227003739	
200	0,0873314589262009	106,25	0,0285461933482901	
250	0,112497881054878	109,375	0,027073751756588	
315	0,161980077624321	112,5	0,0409532890702207	
400	0,190189093351364	115,625	0,0563010088153869	
500	0,255458444356918	118,75	0,0556650277212372	
630	0,332108825445175	121,875	0,049796872065598	
800	0,414635270833969	125	0,0499335825935024	
1000	0,553017377853394	128,125	0,0530046983771475	
1250	0,711879193782806	131,25	0,0406540865959487	
1600	0,844189763069153	134,375	0,0506711711696688	
2000	0,935148417949677	137,5	0,066789862522355	
2500	0,964081943035126	140,625	0,0630650652001062	
3150	0,945358633995056	143,75	0,0684260795497655	
4000	0,913995087146759	146,875	0,0600475606265821	
		150	0,0431179993740617	
		153,125	0,0775274362786054	
		156,25	0,0648702921876092	
		159,375	0,0587319317200727	
		162,5	0,0570518344824491	
		165,625	0,0489543860995293	
		168,75	0,0889304977983736	
		171,875	0,0848657152482561	
		175	0,0788391406512946	
		178,125	0,0900697957598255	
		181,25	0,0830802831491702	
		184,375	0,0837439482174294	
		187,5	0,0814068575674786	
		190,625	0,0759147073794317	
		193,75	0,0844084225855936	
		196,875	0,0879605351947088	
		200	0,0933657555787412	
		203,125	0,0949078209221099	
		206,25	0,0889152814167151	
		209,375	0,0981756063864692	
		212,5	0,0832824285777203	
		215,625	0,0867051415264761	
		218,75	0,0951118666457347	
		221,875	0,0829233971967038	
		225	0,0917951736158	
		228,125	0,102628218564128	
		231,25	0,107524251612144	
		234,375	0,0946240494630313	
		237,5	0,102475086174005	
		240,625	0,0962187739593199	
		243,75	0,107968850273925	
		246,875	0,121471348998559	
		250	0,109572971178582	
		253,125	0,112113500370858	
		256,25	0,125207173990793	
		259,375	0,127650908108917	
		262,5	0,105276144741784	
		265,625	0,108068592464505	
		268,75	0,107198322731486	
		271,875	0,118132580261224	
		275	0,139654256274327	
		278,125	0,138158061915474	
		281,25	0,121721452684915	
		284,375	0,124118114425114	
		287,5	0,140001635136484	
		290,625	0,146178943878745	
		293,75	0,140625568431488	
		296,875	0,125304987609785	
		300	0,143096914038562	
		303,125	0,15775692646518	
		306,25	0,169400855355089	
		309,375	0,168124586021518	
		312,5	0,187268934977445	
		315,625	0,18879474659771	
		318,75	0,18779095410727	
		321,875	0,189534082823632	
		325	0,185788747014907	
		328,125	0,169022106373942	
		331,25	0,152125757918992	
		334,375	0,169319375706668	
		337,5	0,160101954591095	
		340,625	0,162317824628921	
		343,75	0,167699277550905	
		346,875	0,160814948990516	
		350	0,17215084006453	
		353,125	0,158203667079244	
		356,25	0,148646485887215	
		359,375	0,150314420891995	
		362,5	0,171541649883063	
		365,625	0,162727295361988	
		368,75	0,163118616243713	
		371,875	0,19485847931704	
		375	0,197082789336156	
		378,125	0,183311992021099	
		381,25	0,14003931124717	
		384,375	0,16182122009551	
		387,5	0,182194891768345	
		390,625	0,199595210653099	
		393,75	0,179322402725025	
		396,875	0,175306163211275	
		400	0,155622289229582	
		403,125	0,176527793005255	
		406,25	0,19383563049133	
		409,375	0,161243632087032	
		412,5	0,178114030530846	
		415,625	0,214285241477212	
		418,75	0,243540762065605	
		421,875	0,225555995050343	
		425	0,223460061344452	
		428,125	0,175794905706381	
		431,25	0,186988991434109	
		434,375	0,239440944082619	
		437,5	0,239784331553421	
		440,625	0,22467585762481	
		443,75	0,237286094931735	
		446,875	0,219635167753229	
		450	0,219455154367832	
		453,125	0,231357269971905	
		456,25	0,252234944477224	
		459,375	0,244432343506884	
		462,5	0,240974537336692	
		465,625	0,234977894955416	
		468,75	0,233896756605048	
		471,875	0,241820222328964	
		475	0,228473472710653	
		478,125	0,229769061111916	
		481,25	0,244547725987564	
		484,375	0,245832315175107	
		487,5	0,246839548397428	
		490,625	0,243601003417075	
		493,75	0,244264099673183	
		496,875	0,259748622800645	
		500	0,255141166022763	
		503,125	0,255498277941115	
		506,25	0,249920990237612	
		509,375	0,252332136455445	
		512,5	0,259790219897976	
		515,625	0,265920370549933	
		518,75	0,256448867219147	
		521,875	0,254164941930378	
		525	0,266400965569643	
		528,125	0,267460826482452	
		531,25	0,266169436110215	
