Frequency in Hz	Silk_99 Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_99 Sound Absorption Coefficient continuous	
125	0,0574868358671665	100	0,0506037147157081	
160	0,0705915540456772	103,125	0,0663377986502943	
200	0,0896152183413506	106,25	0,0556369167884531	
250	0,115876786410809	109,375	0,0371934793125868	
315	0,160930454730988	112,5	0,0597675693139342	
400	0,189629912376404	115,625	0,058145903595066	
500	0,211916700005531	118,75	0,0514856712591929	
630	0,2841796875	121,875	0,074395182335662	
800	0,394610583782196	125	0,0507793870018241	
1000	0,511403560638428	128,125	0,0486348678626222	
1250	0,652486026287079	131,25	0,0478665314232798	
1600	0,79562246799469	134,375	0,0306667822210491	
2000	0,897599637508392	137,5	0,073616020685018	
2500	0,93723851442337	140,625	0,0795104343638057	
3150	0,920515537261963	143,75	0,0812157083127693	
4000	0,869332849979401	146,875	0,0509134940175714	
		150	0,0721573030654155	
		153,125	0,0667475030968413	
		156,25	0,0668227266680741	
		159,375	0,0649202776643281	
		162,5	0,0618578236496176	
		165,625	0,0716218684254317	
		168,75	0,068688227788542	
		171,875	0,0816321689827926	
		175	0,0899299672544565	
		178,125	0,0733143970886789	
		181,25	0,0745232342311642	
		184,375	0,0857709678900942	
		187,5	0,0970491785293464	
		190,625	0,0989556114189826	
		193,75	0,10146992849728	
		196,875	0,0965526205548513	
		200	0,0823726417554409	
		203,125	0,0744625532134973	
		206,25	0,0891557847743172	
		209,375	0,0936848045751419	
		212,5	0,0805422018570725	
		215,625	0,100695568489467	
		218,75	0,0959635548317905	
		221,875	0,0997152367003741	
		225	0,108547916327317	
		228,125	0,111183216888059	
		231,25	0,10991822646813	
		234,375	0,115709301002612	
		237,5	0,102154761034793	
		240,625	0,0960721759237688	
		243,75	0,102784096187182	
		246,875	0,120290962199201	
		250	0,123014035486116	
		253,125	0,113372450757317	
		256,25	0,117505334599699	
		259,375	0,129031284934522	
		262,5	0,119437921776229	
		265,625	0,112867869267632	
		268,75	0,120603854788732	
		271,875	0,125034448169021	
		275	0,117501361274294	
		278,125	0,128015710177096	
		281,25	0,128614047245347	
		284,375	0,128794102317568	
		287,5	0,114850698921782	
		290,625	0,130432349659785	
		293,75	0,126059134084151	
		296,875	0,132618012065654	
		300	0,137645370467432	
		303,125	0,139967750740471	
		306,25	0,148357845673729	
		309,375	0,157611859123191	
		312,5	0,17153956502029	
		315,625	0,195820597321384	
		318,75	0,196270192418541	
		321,875	0,188821930344172	
		325	0,18855873015487	
		328,125	0,194967902787838	
		331,25	0,169697224767535	
		334,375	0,166707611180645	
		337,5	0,172782450254713	
		340,625	0,164710023101766	
		343,75	0,169742445574229	
		346,875	0,166464166573405	
		350	0,17108020252916	
		353,125	0,167900225679712	
		356,25	0,157225853728268	
		359,375	0,160117488608396	
		362,5	0,167578362736017	
		365,625	0,183402671367636	
		368,75	0,165833103646708	
		371,875	0,141666645114507	
		375	0,203921910006091	
		378,125	0,191980268800905	
		381,25	0,169872759650592	
		384,375	0,200378217200278	
		387,5	0,192937774760961	
		390,625	0,181781119496658	
		393,75	0,171895647279897	
		396,875	0,173601542802289	
		400	0,177573204381433	
		403,125	0,17871460273243	
		406,25	0,191952670190429	
		409,375	0,212601235376287	
		412,5	0,212688800275634	
		415,625	0,185786980722694	
		418,75	0,209605397878923	
		421,875	0,202180227292902	
		425	0,204538265769665	
		428,125	0,206208761563111	
		431,25	0,199943132384248	
		434,375	0,203932958049865	
		437,5	0,203296418780702	
		440,625	0,20863785748306	
		443,75	0,212014076311248	
		446,875	0,21702949269548	
		450	0,19590623081577	
		453,125	0,195667222391068	
		456,25	0,184165529817735	
		459,375	0,195760076668577	
		462,5	0,202719131502638	
		465,625	0,198632162586806	
		468,75	0,199437023509818	
		471,875	0,202235577638596	
		475	0,206543911544275	
		478,125	0,212563750829175	
		481,25	0,19691456207263	
		484,375	0,205514921160417	
		487,5	0,205714736741191	
		490,625	0,204860306176378	
		493,75	0,21206416394895	
		496,875	0,21109301140356	
		500	0,195976694842791	
		503,125	0,199749324526981	
		506,25	0,199955825985488	
		509,375	0,19708965764563	
		512,5	0,208358224659526	
		515,625	0,212801907927641	
		518,75	0,215297236990844	
		521,875	0,213979448244694	
		525	0,221406964361928	
		528,125	0,213221722731479	
		531,25	0,222477010287437	
		534,375	0,225256352663086	
		537,5	0,226871549820791	
		540,625	0,227635861002152	
		543,75	0,233180093071426	
		546,875	0,228215350036986	
		550	0,233717968841432	
		553,125	0,239447702262532	
		556,25	0,237308133177761	
		559,375	0,247261602328435	
		562,5	0,247474175349832	
		565,625	0,246476622003083	
		568,75	0,250005623399805	
		571,875	0,251566808591348	
		575	0,247713399303609	
		578,125	0,252701434478539	
		581,25	0,245765994027297	
		584,375	0,243132178540275	
		587,5	0,242600164384799	
		590,625	0,2467259310884	
		593,75	0,248516353133935	
		596,875	0,248129492744915	
		600	0,250364220169218	
		603,125	0,25247488747747	
		606,25	0,257690043392278	
		609,375	0,256818907868071	
		612,5	0,260352000315519	
		615,625	0,264031241756201	
		618,75	0,266765724851954	
		621,875	0,268172008499	
		625	0,274954018081735	
		628,125	0,277176859074856	
		631,25	0,284826266038297	
		634,375	0,286967564052664	
		637,5	0,287028126725416	
		640,625	0,288931933575072	
		643,75	0,290922728265669	
		646,875	0,296258557870904	
		650	0,293888811380554	
		653,125	0,299689931793237	
		656,25	0,304012186594377	
		659,375	0,306763663015743	
		662,5	0,304296276186314	
		665,625	0,304197993488474	
		668,75	0,310349711329253	
		671,875	0,313928231790281	
		675	0,31869677817436	
		678,125	0,322291447613773	
		681,25	0,322651636217566	
		684,375	0,323468619717672	
		687,5	0,319608265946269	
		690,625	0,325429575164419	
		693,75	0,326197256789502	
		696,875	0,327940237179934	
		700	0,332855632249138	
		703,125	0,332624291362517	
		706,25	0,333011413994677	
		709,375	0,338464227170501	
		712,5	0,342932870499367	
		715,625	0,340674191999864	
		718,75	0,339992396018416	
		721,875	0,345852383959288	
		725	0,344100351916415	
		728,125	0,351299355733974	
		731,25	0,349891489544533	
		734,375	0,352225569379742	
		737,5	0,350598792168455	
		740,625	0,360020050638696	
		743,75	0,366660729597846	
		746,875	0,360607511634852	
		750	0,360671772815312	
		753,125	0,364013388870254	
		756,25	0,368222670502591	
		759,375	0,371967142733201	
		762,5	0,368028794670047	
		765,625	0,373005977623278	
		768,75	0,373864592173277	
		771,875	0,381539630519097	
		775	0,379600982855987	
		778,125	0,382913039361067	
		781,25	0,384568755592892	
		784,375	0,389907720394055	
		787,5	0,39338548668675	
		790,625	0,394038767125235	
		793,75	0,394785287409223	
		796,875	0,392169215751757	
		800	0,396025590631094	
		803,125	0,393303595895263	
		806,25	0,398630851241269	
		809,375	0,407949068446381	
		812,5	0,403655706083264	
		815,625	0,402235499322438	
		818,75	0,410437735422059	
		821,875	0,412367790671824	
		825	0,407563220984508	
		828,125	0,411215864740755	
		831,25	0,432022563404316	
		834,375	0,428386670846084	
		837,5	0,419570312396876	
		840,625	0,419039171772239	
		843,75	0,426208895978062	
		846,875	0,421139951155887	
		850	0,41897552186159	
		853,125	0,419418574895443	
		856,25	0,426206453255536	
		859,375	0,43520143144199	
		862,5	0,433375857016229	
		865,625	0,431656755219922	
		868,75	0,430030211792187	
		871,875	0,431294465688855	
		875	0,439168382789978	
		878,125	0,436771611630809	
		881,25	0,441417774379685	
		884,375	0,439709390897288	
		887,5	0,446585902577726	
		890,625	0,446457216251504	
		893,75	0,439646981038303	
		896,875	0,443403807807255	
		900	0,444985589232345	
		903,125	0,450215751833337	
		906,25	0,451418334030527	
		909,375	0,446860979181147	
		912,5	0,448179829468207	
		915,625	0,45163485918772	
		918,75	0,456767754069975	
		921,875	0,461455303448524	
		925	0,462143831753007	
		928,125	0,45839711445576	
		931,25	0,465089256326129	
		934,375	0,466766791643471	
		937,5	0,46954173406712	
		940,625	0,471061270813196	
		943,75	0,471300875532059	
		946,875	0,472841548153311	
		950	0,476201947306158	
		953,125	0,477252315214119	
		956,25	0,482146832338794	
		959,375	0,485511246791639	
		962,5	0,484582711835287	
		965,625	0,487207950058202	
		968,75	0,486114716935244	
		971,875	0,491851490765662	
		975	0,494554491061839	
		978,125	0,496566965345617	
		981,25	0,501355226790645	
		984,375	0,500759748068568	
		987,5	0,502887264558897	
		990,625	0,505724553257412	
		993,75	0,505422355816393	
		996,875	0,507093691051265	
		1000	0,50911824984535	
		1003,125	0,51210817728603	
		1006,25	0,514294522841714	
		1009,375	0,516587752027186	
		1012,5	0,517942434219846	
		1015,625	0,517500293332043	
		1018,75	0,521191873204384	
		1021,875	0,522563102780734	
		1025	0,526136526973394	
		1028,125	0,527203188563718	
		1031,25	0,526078486824693	
		1034,375	0,528649647764354	
		1037,5	0,531039901544022	
		1040,625	0,531596532868826	
		1043,75	0,533195536752923	
		1046,875	0,535512340024076	
		1050	0,536042352859725	
		1053,125	0,535078337280118	
		1056,25	0,538773738017408	
		1059,375	0,539195054472486	
		1062,5	0,539309044869073	
		1065,625	0,541951299429712	
		1068,75	0,54603381523136	
		1071,875	0,548665689912325	
		1075	0,549481992375227	
		1078,125	0,547948877498348	
		1081,25	0,556984283567789	
		1084,375	0,556017074050359	
		1087,5	0,557368310838287	
		1090,625	0,55924021317009	
		1093,75	0,560453737203476	
		1096,875	0,564424519048442	
		1100	0,567033401371439	
		1103,125	0,568854698866914	
		1106,25	0,572461012621447	
		1109,375	0,570659425650541	
		1112,5	0,570829768017647	
		1115,625	0,57835427951959	
		1118,75	0,574096658081136	
		1121,875	0,576940358044911	
		1125	0,575931199653226	
		1128,125	0,577107461217112	
		1131,25	0,583887892000114	
		1134,375	0,584504122876889	
		1137,5	0,579666437487352	
		1140,625	0,58308029365213	
		1143,75	0,586344634197721	
		1146,875	0,588969639518245	
		1150	0,593933565038542	
		1153,125	0,595197688983806	
		1156,25	0,591684781310411	
		1159,375	0,593139195025674	
		1162,5	0,594170400600889	
		1165,625	0,597564172260838	
		1168,75	0,599159472818625	
		1171,875	0,597910689016004	
		1175	0,601431886731585	
		1178,125	0,602163835494765	
		1181,25	0,60364350941179	
		1184,375	0,60605728622796	
		1187,5	0,60757005103429	
		1190,625	0,609790590421527	
		1193,75	0,608892984602312	
		1196,875	0,612814943942178	
		1200	0,615421287204059	
		1203,125	0,617193651353812	
		1206,25	0,62258843033739	
		1209,375	0,623396105952753	
		1212,5	0,624314171359374	
		1215,625	0,625021696481912	
		1218,75	0,626064290004533	
		1221,875	0,629767191942467	
		1225	0,628596104812433	
		1228,125	0,632740315650307	
		1231,25	0,632957567795469	
		1234,375	0,633021982451249	
		1237,5	0,633446900943875	
		1240,625	0,638124394932324	
		1243,75	0,63948363105171	
		1246,875	0,641826263799316	
		1250	0,646439645716143	
		1253,125	0,645067349783605	
		1256,25	0,6490777166191	
		1259,375	0,650794002975108	
		1262,5	0,652642848594106	
		1265,625	0,654189079681114	
		1268,75	0,65484029865687	
		1271,875	0,658585264301083	
		1275	0,659312274369306	
		1278,125	0,662239346958921	
		1281,25	0,662051492151553	
		1284,375	0,663585788933274	
		1287,5	0,662943918089726	
		1290,625	0,665005998326265	
		1293,75	0,66825965709615	
		1296,875	0,67132221046912	
		1300	0,667893028418453	
		1303,125	0,668777289954714	
		1306,25	0,672070161713083	
		1309,375	0,675272585473117	
		1312,5	0,675615861732933	
		1315,625	0,675298607041185	
		1318,75	0,679456906743995	
		1321,875	0,681254165215286	
		1325	0,681696158400695	
		1328,125	0,68269565679969	
		1331,25	0,686314872538819	
		1334,375	0,686557840672659	
		1337,5	0,688283067239742	
