Frequency in Hz	Silk_98 Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_98 Sound Absorption Coefficient continuous	
125	0,058619998395443	100	0,0525654010966855	
160	0,0746066644787788	103,125	0,0677127270696389	
200	0,098605252802372	106,25	0,0553533915676125	
250	0,134526699781418	109,375	0,0372699608852667	
315	0,195251256227493	112,5	0,0605101050107599	
400	0,250544756650925	115,625	0,0596849793194303	
500	0,327569097280502	118,75	0,0518529746058557	
630	0,381776362657547	121,875	0,0746476353864833	
800	0,547737777233124	125	0,0502729286918566	
1000	0,748291730880737	128,125	0,0499495219582664	
1250	0,86616188287735	131,25	0,0508283482516888	
1600	0,956898272037506	134,375	0,0323620648029257	
2000	0,991076767444611	137,5	0,0747919487697164	
2500	0,977628588676453	140,625	0,0812994808573406	
3150	0,942169845104218	143,75	0,0840195325914748	
4000	0,926171004772186	146,875	0,0538503142602257	
		150	0,0747926229489768	
		153,125	0,0695232404718573	
		156,25	0,0704326706182604	
		159,375	0,0691683749515795	
		162,5	0,0664081124765086	
		165,625	0,0764867192369726	
		168,75	0,0739159443262063	
		171,875	0,0864290830447858	
		175	0,0956466872843873	
		178,125	0,0794492449681957	
		181,25	0,0810519410958108	
		184,375	0,0924100040910258	
		187,5	0,104354636249584	
		190,625	0,105767595717048	
		193,75	0,109265962440528	
		196,875	0,104762771463628	
		200	0,0913023414843523	
		203,125	0,0838966657130675	
		206,25	0,099384149906773	
		209,375	0,103892494322584	
		212,5	0,0910373013401007	
		215,625	0,112270844888603	
		218,75	0,107952199622301	
		221,875	0,112280654525574	
		225	0,121496527763993	
		228,125	0,124677158178091	
		231,25	0,123623316825211	
		234,375	0,129928566318743	
		237,5	0,117006801242633	
		240,625	0,112741287003874	
		243,75	0,119141595369807	
		246,875	0,136531965568157	
		250	0,140627243421636	
		253,125	0,132181245468763	
		256,25	0,136930811836181	
		259,375	0,148336972840538	
		262,5	0,139830702627337	
		265,625	0,134693370649748	
		268,75	0,142626158887753	
		271,875	0,147717660975186	
		275	0,141674072654172	
		278,125	0,15250759335223	
		281,25	0,153734148355611	
		284,375	0,15505657740811	
		287,5	0,143887637471946	
		290,625	0,157280372585655	
		293,75	0,15295174862377	
		296,875	0,160568278999418	
		300	0,165949371019228	
		303,125	0,168641736555603	
		306,25	0,177452485975258	
		309,375	0,187983150135098	
		312,5	0,203819271169188	
		315,625	0,229254635576572	
		318,75	0,232845558943032	
		321,875	0,224864460955547	
		325	0,223562258816342	
		328,125	0,230474498411859	
		331,25	0,207210510195884	
		334,375	0,205760002811776	
		337,5	0,21233031106511	
		340,625	0,204772625830242	
		343,75	0,210983233057236	
		346,875	0,208860844798098	
		350	0,214415531972594	
		353,125	0,211853746113993	
		356,25	0,203330073601185	
		359,375	0,207276078316175	
		362,5	0,215442395794888	
		365,625	0,230942591852603	
		368,75	0,215928738989648	
		371,875	0,194258686701986	
		375	0,253274431074286	
