Frequency in Hz	Acrylic_93 Normalized Surface Impedance continuous Re	Frequency in Hz	Acrylic_93 Normalized Surface Impedance continuous Im	
778,125	1,41416335105896	778,125	-1,65645563602448	
781,25	1,40706562995911	781,25	-1,65011024475098	
784,375	1,40102756023407	784,375	-1,64032518863678	
787,5	1,41546535491943	787,5	-1,62801909446716	
790,625	1,40646088123322	790,625	-1,62145328521729	
793,75	1,41458809375763	793,75	-1,61730289459229	
796,875	1,40759003162384	796,875	-1,60407781600952	
800	1,41089916229248	800	-1,59978723526001	
803,125	1,41942071914673	803,125	-1,60406613349915	
806,25	1,41489040851593	806,25	-1,60502243041992	
809,375	1,4175773859024	809,375	-1,59277677536011	
812,5	1,41887295246124	812,5	-1,57744026184082	
815,625	1,42922294139862	815,625	-1,56405544281006	
818,75	1,42474234104156	818,75	-1,5579913854599	
821,875	1,42462253570557	821,875	-1,55215704441071	
825	1,41718292236328	825	-1,54388511180878	
828,125	1,42669653892517	828,125	-1,53555011749268	
831,25	1,43723297119141	831,25	-1,52694511413574	
834,375	1,4359427690506	834,375	-1,52787816524506	
837,5	1,43146574497223	837,5	-1,53017163276672	
840,625	1,43927836418152	840,625	-1,52196502685547	
843,75	1,43331289291382	843,75	-1,50836527347565	
846,875	1,43230533599854	846,875	-1,51056671142578	
850	1,43244099617004	850	-1,48219120502472	
853,125	1,43545114994049	853,125	-1,48582863807678	
856,25	1,45220351219177	856,25	-1,486896276474	
859,375	1,45469975471497	859,375	-1,47842872142792	
862,5	1,44522333145142	862,5	-1,47173202037811	
865,625	1,4470773935318	865,625	-1,46615135669708	
868,75	1,45250558853149	868,75	-1,4661580324173	
871,875	1,44729518890381	871,875	-1,46189248561859	
875	1,44541621208191	875	-1,45579326152802	
878,125	1,46067357063293	878,125	-1,43981897830963	
881,25	1,45607471466064	881,25	-1,43876457214355	
884,375	1,56498324871063	884,375	-1,41193115711212	
887,5	1,5722748041153	887,5	-1,40465021133423	
890,625	1,56790280342102	890,625	-1,40254902839661	
893,75	1,56872546672821	893,75	-1,39759767055511	
896,875	1,56725335121155	896,875	-1,3870495557785	
900	1,56635820865631	900	-1,38453352451324	
903,125	1,56333351135254	903,125	-1,37687134742737	
906,25	1,57069945335388	906,25	-1,36300027370453	
909,375	1,57368516921997	909,375	-1,35914945602417	
912,5	1,56666576862335	912,5	-1,35280919075012	
915,625	1,57516992092133	915,625	-1,34363806247711	
918,75	1,57824552059174	918,75	-1,33354234695435	
921,875	1,56311023235321	921,875	-1,33094120025635	
925	1,56692016124725	925	-1,32291638851166	
928,125	1,56877601146698	928,125	-1,32317435741425	
931,25	1,57220387458801	931,25	-1,32220423221588	
934,375	1,57475090026855	934,375	-1,31618964672089	
937,5	1,56519091129303	937,5	-1,31387782096863	
940,625	1,56735730171204	940,625	-1,30187046527863	
943,75	1,57278907299042	943,75	-1,29467618465424	
946,875	1,57376563549042	946,875	-1,28822124004364	
950	1,57568991184235	950	-1,28559601306915	
953,125	1,57234358787537	953,125	-1,27712285518646	
956,25	1,57545125484467	956,25	-1,26878440380096	
959,375	1,5747526884079	959,375	-1,26190769672394	
962,5	1,57092380523682	962,5	-1,25634014606476	
965,625	1,57739698886871	965,625	-1,25238180160522	
968,75	1,58068954944611	968,75	-1,25229275226593	
971,875	1,57460761070251	971,875	-1,24440288543701	
975	1,57113194465637	975	-1,23502242565155	
978,125	1,5749603509903	978,125	-1,23488736152649	
981,25	1,57334053516388	981,25	-1,22402060031891	
984,375	1,57559883594513	984,375	-1,22498691082001	
987,5	1,5792384147644	987,5	-1,22204315662384	
990,625	1,57655644416809	990,625	-1,21526551246643	
993,75	1,57612562179565	993,75	-1,21676290035248	
996,875	1,57854986190796	996,875	-1,20583152770996	
1000	1,57853317260742	1000	-1,20075798034668	
1003,125	1,58159124851227	1003,125	-1,19764149188995	
1006,25	1,58134150505066	1006,25	-1,18942081928253	
1009,375	1,58115434646606	1009,375	-1,18787717819214	
1012,5	1,57906484603882	1012,5	-1,18651914596558	
1015,625	1,58617901802063	1015,625	-1,17363965511322	
1018,75	1,57634747028351	1018,75	-1,17280828952789	
1021,875	1,58283793926239	1021,875	-1,17191314697266	
1025	1,5793993473053	1025	-1,1682904958725	
1028,125	1,58221089839935	1028,125	-1,16206812858582	
1031,25	1,58227980136871	1031,25	-1,16117179393768	
1034,375	1,58456873893738	1034,375	-1,15829598903656	
1037,5	1,57823181152344	1037,5	-1,15161848068237	
1040,625	1,58157730102539	1040,625	-1,14980566501617	
1043,75	1,58146381378174	1043,75	-1,14529860019684	
1046,875	1,58377516269684	1046,875	-1,14534544944763	
1050	1,5801944732666	1050	-1,14179039001465	
1053,125	1,5816502571106	1053,125	-1,14584934711456	
1056,25	1,57659196853638	1056,25	-1,14133107662201	
1059,375	1,58142685890198	1059,375	-1,13169002532959	
1062,5	1,58267068862915	1062,5	-1,13296377658844	
1065,625	1,57579159736633	1065,625	-1,13266408443451	
1068,75	1,57835686206818	1068,75	-1,12653243541718	
1071,875	1,57978165149689	1071,875	-1,12611937522888	
1075	1,57669234275818	1075	-1,12263941764832	
1078,125	1,57554709911346	1078,125	-1,12281775474548	
1081,25	1,57913136482239	1081,25	-1,11906397342682	
1084,375	1,57572627067566	1084,375	-1,11582052707672	
1087,5	1,57209885120392	1087,5	-1,11465740203857	
1090,625	1,572380900383	1090,625	-1,11265182495117	
1093,75	1,57052087783813	1093,75	-1,11123383045197	
1096,875	1,56555223464966	1096,875	-1,11310386657715	
1100	1,56627249717712	1100	-1,11264085769653	
1103,125	1,56139719486237	1103,125	-1,11064040660858	
1106,25	1,56181669235229	1106,25	-1,1022013425827	
1109,375	1,55537223815918	1109,375	-1,10431945323944	
1112,5	1,55698752403259	1112,5	-1,11437356472015	
1115,625	1,55408978462219	1115,625	-1,11120510101318	
1118,75	1,54576015472412	1118,75	-1,10979032516479	
1121,875	1,54166209697723	1121,875	-1,10998940467834	
1125	1,53968930244446	1125	-1,11256909370422	
1128,125	1,53536939620972	1128,125	-1,11366748809814	
1131,25	1,52233028411865	1131,25	-1,11429846286774	
1134,375	1,5223935842514	1134,375	-1,11536109447479	
1137,5	1,51268339157104	1137,5	-1,11594498157501	
1140,625	1,50352799892426	1140,625	-1,1210560798645	
1143,75	1,48994147777557	1143,75	-1,1159485578537	
1146,875	1,47857582569122	1146,875	-1,12303817272186	
1150	1,47499656677246	1150	-1,12742352485657	
1153,125	1,46438300609589	1153,125	-1,1244615316391	
1156,25	1,4555629491806	1156,25	-1,11705958843231	
1159,375	1,4384343624115	1159,375	-1,11605060100555	
1162,5	1,42444658279419	1162,5	-1,11023199558258	
1165,625	1,41138219833374	1165,625	-1,10745632648468	
1168,75	1,39603447914124	1168,75	-1,11701321601868	
1171,875	1,36918091773987	1171,875	-1,10755157470703	
1175	1,36048078536987	1175	-1,10290789604187	
1178,125	1,34263622760773	1178,125	-1,09921169281006	
1181,25	1,32603538036346	1181,25	-1,08223211765289	
1184,375	1,30885994434357	1184,375	-1,06683135032654	
1187,5	1,29434251785278	1187,5	-1,05342018604279	
1190,625	1,28182828426361	1190,625	-1,0254442691803	
1193,75	1,26545572280884	1193,75	-1,00339865684509	
1196,875	1,24891102313995	1196,875	-0,986928403377533	
1200	1,23261976242065	1200	-0,971340358257294	
1203,125	1,22748148441315	1203,125	-0,940930962562561	
1206,25	1,21282303333282	1206,25	-0,924786329269409	
1209,375	1,21006143093109	1209,375	-0,899891495704651	
1212,5	1,20716750621796	1212,5	-0,868255615234375	
1215,625	1,20125210285187	1215,625	-0,852208018302917	
1218,75	1,19849073886871	1218,75	-0,817971050739288	
1221,875	1,20686316490173	1221,875	-0,798060953617096	
1225	1,20591843128204	1225	-0,779212057590485	
1228,125	1,22494554519653	1228,125	-0,750033318996429	
1231,25	1,23180460929871	1231,25	-0,737672567367554	
1234,375	1,24151992797852	1234,375	-0,721102654933929	
1237,5	1,24904584884644	1237,5	-0,701748490333557	
1240,625	1,25071310997009	1240,625	-0,681504309177399	
1243,75	1,2652839422226	1243,75	-0,66528707742691	
1246,875	1,272381067276	1246,875	-0,655454218387604	
1250	1,29076266288757	1250	-0,638973116874695	
1253,125	1,30169892311096	1253,125	-0,632398307323456	
1256,25	1,30955135822296	1256,25	-0,624052822589874	
1259,375	1,31981301307678	1259,375	-0,61688894033432	
1262,5	1,33228671550751	1262,5	-0,600691080093384	
1265,625	1,33742260932922	1265,625	-0,597896277904511	
1268,75	1,34823679924011	1268,75	-0,594149947166443	
1271,875	1,3571629524231	1271,875	-0,588840126991272	
1275	1,36429059505463	1275	-0,584387838840485	
1278,125	1,37354922294617	1278,125	-0,580072283744812	
1281,25	1,38051676750183	1281,25	-0,57533323764801	
1284,375	1,3863377571106	1284,375	-0,572223305702209	
1287,5	1,39113628864288	1287,5	-0,569048047065735	
1290,625	1,39562666416168	1290,625	-0,564992666244507	
1293,75	1,40297913551331	1293,75	-0,56243622303009	
1296,875	1,40617311000824	1296,875	-0,556528747081757	
1300	1,40844714641571	1300	-0,554083168506622	
1303,125	1,41222047805786	1303,125	-0,552706837654114	
1306,25	1,41581964492798	1306,25	-0,549475133419037	
1309,375	1,41694855690002	1309,375	-0,546204268932343	
1312,5	1,42024099826813	1312,5	-0,544136166572571	
1315,625	1,42239785194397	1315,625	-0,53816294670105	
1318,75	1,42837154865265	1318,75	-0,532453894615173	
1321,875	1,43044364452362	1321,875	-0,526820480823517	
1325	1,43591606616974	1325	-0,525618553161621	
1328,125	1,43974483013153	1328,125	-0,519891738891602	
1331,25	1,44141137599945	1331,25	-0,517056107521057	
1334,375	1,4446085691452	1334,375	-0,515741050243378	
1337,5	1,44519853591919	1337,5	-0,514142870903015	
1340,625	1,44816744327545	1340,625	-0,510676741600037	
1343,75	1,45061254501343	1343,75	-0,508430540561676	
1346,875	1,45123243331909	1346,875	-0,506763279438019	
1350	1,45254135131836	1350	-0,501070618629456	
1353,125	1,45104503631592	1353,125	-0,49928417801857	
1356,25	1,44921720027924	1356,25	-0,50007039308548	
1359,375	1,44994783401489	1359,375	-0,494077295064926	
1362,5	1,45162165164948	1362,5	-0,488335728645325	
1365,625	1,45129597187042	1365,625	-0,488018363714218	
1368,75	1,45135676860809	1368,75	-0,480746418237686	
1371,875	1,45578551292419	1371,875	-0,471691161394119	
1375	1,45410025119781	1375	-0,466907769441605	
1378,125	1,45352649688721	1378,125	-0,464652955532074	
1381,25	1,45409917831421	1381,25	-0,457760393619537	
1384,375	1,45659732818604	1384,375	-0,452505379915237	
1387,5	1,45842671394348	1387,5	-0,448258250951767	
1390,625	1,46003866195679	1390,625	-0,442592024803162	
1393,75	1,46120405197144	1393,75	-0,437571257352829	
1396,875	1,46072030067444	1396,875	-0,43318909406662	
1400	1,46145343780518	1400	-0,42901012301445	
1403,125	1,4627103805542	1403,125	-0,422024875879288	
1406,25	1,46379470825195	1406,25	-0,415675520896912	
1409,375	1,46349096298218	1409,375	-0,40738382935524	
1412,5	1,46538412570953	1412,5	-0,402202159166336	
1415,625	1,46701848506927	1415,625	-0,395302951335907	
1418,75	1,46818280220032	1418,75	-0,386547058820724	
1421,875	1,47087776660919	1421,875	-0,381674408912659	
1425	1,47572040557861	1425	-0,374639749526978	
1428,125	1,48091018199921	1428,125	-0,367835968732834	
1431,25	1,48607349395752	1431,25	-0,361707597970963	
1434,375	1,48923540115356	1434,375	-0,355767637491226	
1437,5	1,49388563632965	1437,5	-0,350490421056747	
1440,625	1,49806046485901	1440,625	-0,345128804445267	
1443,75	1,5026832818985	1443,75	-0,339545994997025	
1446,875	1,50709199905396	1446,875	-0,337257623672485	
1450	1,51152586936951	1450	-0,334334522485733	
1453,125	1,5158075094223	1453,125	-0,330347001552582	
1456,25	1,51895415782928	1456,25	-0,327501773834229	
1459,375	1,52511858940125	1459,375	-0,32526621222496	
1462,5	1,52736330032349	1462,5	-0,320347309112549	
1465,625	1,53028929233551	1465,625	-0,318305730819702	
1468,75	1,5340439081192	1468,75	-0,315142333507538	
1471,875	1,53719663619995	1471,875	-0,313230574131012	
1475	1,54196298122406	1475	-0,310253709554672	
1478,125	1,54549622535706	1478,125	-0,3080775141716	
1481,25	1,54833805561066	1481,25	-0,306782305240631	
1484,375	1,55069518089294	1484,375	-0,304286867380142	
1487,5	1,55352759361267	1487,5	-0,301716536283493	
1490,625	1,55510437488556	1490,625	-0,299142181873322	
1493,75	1,5583723783493	1493,75	-0,294627457857132	
1496,875	1,56016838550568	1496,875	-0,29342395067215	
1500	1,56242763996124	1500	-0,292721807956696	
1503,125	1,56522417068481	1503,125	-0,289258718490601	
1506,25	1,56529223918915	1506,25	-0,283844709396362	
1509,375	1,56819140911102	1509,375	-0,281732261180878	
1512,5	1,57114613056183	1512,5	-0,280597388744354	
1515,625	1,57341492176056	1515,625	-0,277620881795883	
1518,75	1,57605397701263	1518,75	-0,276317119598389	
1521,875	1,57886254787445	1521,875	-0,273874461650848	
1525	1,57896435260773	1525	-0,271811544895172	
1528,125	1,58087682723999	1528,125	-0,267533242702484	
1531,25	1,5841258764267	1531,25	-0,265949726104736	
1534,375	1,58540260791779	1534,375	-0,263163685798645	
1537,5	1,58859968185425	1537,5	-0,261411368846893	
1540,625	1,59135341644287	1540,625	-0,25992277264595	
1543,75	1,59165120124817	1543,75	-0,256845653057098	
1546,875	1,59351325035095	1546,875	-0,254160702228546	
1550	1,59567499160767	1550	-0,252944737672806	
1553,125	1,59673964977264	1553,125	-0,2496118247509	
1556,25	1,59985983371735	1556,25	-0,248576834797859	
1559,375	1,6000292301178	1559,375	-0,245805829763412	
1562,5	1,60273706912994	1562,5	-0,242250606417656	
1565,625	1,60314667224884	1565,625	-0,238473773002625	
1568,75	1,60357642173767	1568,75	-0,235589504241943	
1571,875	1,60707199573517	1571,875	-0,232862308621407	
1575	1,61023223400116	1575	-0,231504768133163	
1578,125	1,61106789112091	1578,125	-0,228424206376076	
1581,25	1,61099076271057	1581,25	-0,226793989539146	
1584,375	1,61242425441742	1584,375	-0,22379344701767	
1587,5	1,61393713951111	1587,5	-0,2217186242342	
1590,625	1,6171578168869	1590,625	-0,219374388456345	
1593,75	1,62014675140381	1593,75	-0,215824857354164	
1596,875	1,62017273902893	1596,875	-0,215407654643059	
1600	1,62316119670868	1600	-0,211766451597214	
1603,125	1,62448728084564	1603,125	-0,210194513201714	
1606,25	1,62773466110229	1606,25	-0,20763923227787	
1609,375	1,62589728832245	1609,375	-0,208397299051285	
1612,5	1,62890589237213	1612,5	-0,205287605524063	
1615,625	1,63128542900085	1615,625	-0,20129182934761	
1618,75	1,63111293315887	1618,75	-0,200138315558434	
1621,875	1,63459861278534	1621,875	-0,196759179234505	
1625	1,63353550434113	1625	-0,195075154304504	
1628,125	1,63599383831024	1628,125	-0,193087697029114	
1631,25	1,63501465320587	1631,25	-0,191170692443848	
1634,375	1,63897705078125	1634,375	-0,190280437469482	
1637,5	1,6378720998764	1637,5	-0,187829345464706	
1640,625	1,64542508125305	1640,625	-0,1894221752882	
1643,75	1,64458322525024	1643,75	-0,188469484448433	
1646,875	1,64623785018921	1646,875	-0,183789476752281	
1650	1,64547669887543	1650	-0,180988699197769	
1653,125	1,64700496196747	1653,125	-0,18070125579834	
1656,25	1,65118193626404	1656,25	-0,177647829055786	
1659,375	1,6495236158371	1659,375	-0,176340714097023	
1662,5	1,65060389041901	1662,5	-0,172413274645805	
1665,625	1,65387666225433	1665,625	-0,169353902339935	
1668,75	1,65355837345123	1668,75	-0,168740391731262	
1671,875	1,64976966381073	1671,875	-0,169501230120659	
1675	1,65692496299744	1675	-0,167081251740456	
1678,125	1,65638768672943	1678,125	-0,167480364441872	
1681,25	1,65815377235413	1681,25	-0,165066599845886	
1684,375	1,65811383724213	1684,375	-0,163686454296112	
1687,5	1,65587568283081	1687,5	-0,161843210458755	
1690,625	1,65775394439697	1690,625	-0,156684771180153	
1693,75	1,65541505813599	1693,75	-0,155038759112358	
1696,875	1,65816962718964	1696,875	-0,151880487799644	
1700	1,6591579914093	1700	-0,151915937662125	
1703,125	1,66092646121979	1703,125	-0,150411576032639	
1706,25	1,6622142791748	1706,25	-0,146859899163246	
1709,375	1,66105890274048	1709,375	-0,145844608545303	
1712,5	1,66268563270569	1712,5	-0,142480880022049	
1715,625	1,66280996799469	1715,625	-0,140852466225624	
1718,75	1,66278326511383	1718,75	-0,136617586016655	
1721,875	1,66266334056854	1721,875	-0,136437714099884	
1725	1,66621255874634	1725	-0,133935794234276	
1728,125	1,6650390625	1728,125	-0,133886471390724	
1731,25	1,66587817668915	1731,25	-0,127338781952858	
1734,375	1,66845834255219	1734,375	-0,124953158199787	
1737,5	1,66891670227051	1737,5	-0,125399991869926	
