frequency f in Hz; re(r) ; im(r)
306.000000;0.761799;-0.249410
307.000000;0.755354;-0.248531
308.000000;0.752236;-0.249890
309.000000;0.749411;-0.243432
310.000000;0.747790;-0.240875
311.000000;0.750566;-0.237137
312.000000;0.748356;-0.233859
313.000000;0.748582;-0.229902
314.000000;0.745986;-0.230215
315.000000;0.747813;-0.226117
316.000000;0.752141;-0.223320
317.000000;0.751158;-0.224608
318.000000;0.752906;-0.226472
319.000000;0.756222;-0.226476
320.000000;0.763635;-0.224244
321.000000;0.758287;-0.229862
322.000000;0.761104;-0.231089
323.000000;0.761194;-0.228595
324.000000;0.757141;-0.229078
325.000000;0.760978;-0.227062
326.000000;0.760793;-0.232922
327.000000;0.760489;-0.235734
328.000000;0.759388;-0.238774
329.000000;0.751888;-0.241061
330.000000;0.745488;-0.237976
331.000000;0.750820;-0.233685
332.000000;0.749266;-0.228282
333.000000;0.744584;-0.231667
334.000000;0.748453;-0.229359
335.000000;0.751829;-0.233236
336.000000;0.747035;-0.224106
337.000000;0.752455;-0.228198
338.000000;0.753579;-0.235645
339.000000;0.740453;-0.233187
340.000000;0.746709;-0.232408
341.000000;0.755287;-0.244660
342.000000;0.753573;-0.230942
343.000000;0.747905;-0.226545
344.000000;0.742385;-0.234790
345.000000;0.736451;-0.251816
346.000000;0.734960;-0.254652
347.000000;0.746243;-0.235371
348.000000;0.753909;-0.234319
349.000000;0.749253;-0.234862
350.000000;0.742277;-0.241398
351.000000;0.744202;-0.237043
352.000000;0.754695;-0.241938
353.000000;0.746559;-0.249493
354.000000;0.732743;-0.259686
355.000000;0.740587;-0.250307
356.000000;0.746533;-0.240208
357.000000;0.739188;-0.229745
358.000000;0.740914;-0.235882
359.000000;0.733632;-0.240654
360.000000;0.738065;-0.234289
361.000000;0.735580;-0.226691
362.000000;0.734509;-0.235352
363.000000;0.729699;-0.245631
364.000000;0.726628;-0.223749
365.000000;0.735470;-0.241967
366.000000;0.733255;-0.257595
367.000000;0.733782;-0.242540
368.000000;0.737075;-0.230396
369.000000;0.724806;-0.225015
370.000000;0.704043;-0.229734
371.000000;0.722832;-0.230170
372.000000;0.720108;-0.231729
373.000000;0.713264;-0.241817
374.000000;0.721771;-0.245259
375.000000;0.727614;-0.229285
376.000000;0.731637;-0.233271
377.000000;0.731786;-0.233163
378.000000;0.719481;-0.234620
379.000000;0.720330;-0.243852
380.000000;0.714414;-0.237869
381.000000;0.726778;-0.235527
382.000000;0.718294;-0.248586
383.000000;0.704501;-0.240406
384.000000;0.712081;-0.229802
385.000000;0.709735;-0.240696
386.000000;0.708776;-0.246934
387.000000;0.704971;-0.246182
388.000000;0.688330;-0.235020
389.000000;0.702286;-0.236518
390.000000;0.700733;-0.254055
391.000000;0.707007;-0.245436
392.000000;0.723348;-0.233518
393.000000;0.716204;-0.251184
394.000000;0.709129;-0.256477
395.000000;0.719913;-0.250775
396.000000;0.714683;-0.246084
397.000000;0.705546;-0.235500
398.000000;0.685149;-0.223683
399.000000;0.673983;-0.238076
400.000000;0.693606;-0.234852
401.000000;0.710272;-0.238234
402.000000;0.718750;-0.229467
403.000000;0.702444;-0.233328
404.000000;0.696144;-0.241275
405.000000;0.721013;-0.239382
406.000000;0.719396;-0.226311
407.000000;0.695190;-0.216333
408.000000;0.700766;-0.216861
409.000000;0.693065;-0.236168
410.000000;0.682138;-0.255561
411.000000;0.697991;-0.235092
412.000000;0.711372;-0.219430
413.000000;0.712773;-0.233910
414.000000;0.714481;-0.240081
415.000000;0.694705;-0.243122
416.000000;0.711919;-0.234073
417.000000;0.727731;-0.229189
418.000000;0.723600;-0.226336
419.000000;0.706440;-0.238658
420.000000;0.702449;-0.227922
421.000000;0.700592;-0.220817
422.000000;0.710234;-0.236058
423.000000;0.704647;-0.229912
424.000000;0.688880;-0.238408
425.000000;0.693265;-0.246014
426.000000;0.692981;-0.229264
427.000000;0.689777;-0.242128
428.000000;0.690883;-0.231716
429.000000;0.681903;-0.227354
430.000000;0.691579;-0.231276
431.000000;0.701539;-0.229207
432.000000;0.691953;-0.234465
433.000000;0.689010;-0.239151
434.000000;0.685402;-0.248323
435.000000;0.686371;-0.236861
436.000000;0.690040;-0.219567
437.000000;0.694719;-0.216864
438.000000;0.694940;-0.225472
439.000000;0.683219;-0.234228
440.000000;0.690720;-0.229020
441.000000;0.692434;-0.239550
442.000000;0.679787;-0.220706
443.000000;0.698768;-0.226390
444.000000;0.695146;-0.231060
445.000000;0.672499;-0.215504
446.000000;0.668592;-0.223427
447.000000;0.670137;-0.226842
448.000000;0.673654;-0.224738
449.000000;0.680732;-0.225958
450.000000;0.675021;-0.219619
451.000000;0.687730;-0.219822
452.000000;0.685859;-0.215445
453.000000;0.690344;-0.210465
454.000000;0.703725;-0.209650
455.000000;0.690655;-0.222031
456.000000;0.685653;-0.219242
457.000000;0.682548;-0.215681
458.000000;0.675263;-0.219762
459.000000;0.692817;-0.212439
460.000000;0.672809;-0.216077
461.000000;0.667392;-0.220079
462.000000;0.681614;-0.219647
463.000000;0.692280;-0.212644
464.000000;0.683423;-0.220579
465.000000;0.672257;-0.227204
466.000000;0.671350;-0.228887
467.000000;0.678749;-0.229311
468.000000;0.683781;-0.219392
469.000000;0.684616;-0.217796
470.000000;0.674752;-0.209780
471.000000;0.671440;-0.217884
472.000000;0.676038;-0.222948
473.000000;0.670441;-0.216507
474.000000;0.667586;-0.212295
475.000000;0.666498;-0.219460
476.000000;0.669287;-0.226043
477.000000;0.668956;-0.218058
478.000000;0.675873;-0.205560
479.000000;0.682571;-0.214718
480.000000;0.683015;-0.202789
481.000000;0.674114;-0.208186
482.000000;0.674214;-0.211464
483.000000;0.671028;-0.211932
484.000000;0.673338;-0.222114
485.000000;0.677189;-0.215060
486.000000;0.675842;-0.209402
487.000000;0.669209;-0.204059
488.000000;0.674128;-0.212506
489.000000;0.676295;-0.216418
490.000000;0.676658;-0.217809
491.000000;0.673211;-0.212514
492.000000;0.672276;-0.209245
493.000000;0.671610;-0.216358
494.000000;0.667794;-0.218253
495.000000;0.669033;-0.216163
496.000000;0.666679;-0.211909
497.000000;0.669230;-0.212636
498.000000;0.669123;-0.212751
499.000000;0.664948;-0.212398
500.000000;0.665511;-0.198280
501.000000;0.665549;-0.193675
502.000000;0.660028;-0.210469
503.000000;0.664759;-0.211178
504.000000;0.678671;-0.207263
505.000000;0.675839;-0.212436
506.000000;0.670699;-0.217983
507.000000;0.669116;-0.209272
508.000000;0.670115;-0.202181
509.000000;0.670373;-0.199826
510.000000;0.665498;-0.208006
511.000000;0.662346;-0.212637
512.000000;0.669947;-0.206353
513.000000;0.663028;-0.209063
514.000000;0.662668;-0.207905
515.000000;0.669596;-0.209819
516.000000;0.669205;-0.209166
517.000000;0.661156;-0.206325
518.000000;0.664028;-0.206516
519.000000;0.659584;-0.211775
520.000000;0.657131;-0.205408
521.000000;0.659563;-0.197061
522.000000;0.660791;-0.204526
523.000000;0.659826;-0.207750
524.000000;0.660214;-0.206696
525.000000;0.660829;-0.194864
526.000000;0.658316;-0.194996
527.000000;0.660611;-0.201616
528.000000;0.664727;-0.204689
529.000000;0.664594;-0.203341
530.000000;0.661562;-0.208652
531.000000;0.662555;-0.212219
532.000000;0.658353;-0.210701
533.000000;0.655092;-0.203109
534.000000;0.661409;-0.203328
535.000000;0.662906;-0.204020
536.000000;0.661792;-0.202277
537.000000;0.662257;-0.207199
538.000000;0.663599;-0.208166
539.000000;0.664502;-0.207976
540.000000;0.663152;-0.205235
541.000000;0.660340;-0.200765
542.000000;0.660427;-0.199681
543.000000;0.656675;-0.204740
544.000000;0.661899;-0.197558
545.000000;0.654876;-0.196818
546.000000;0.658338;-0.206965
547.000000;0.652592;-0.207113
548.000000;0.653292;-0.201521
549.000000;0.654872;-0.202836
550.000000;0.657831;-0.204325
551.000000;0.660212;-0.199938
552.000000;0.653462;-0.195700
553.000000;0.653876;-0.199853
554.000000;0.653423;-0.202383
555.000000;0.655154;-0.199107
556.000000;0.657645;-0.191201
557.000000;0.656430;-0.194733
558.000000;0.657146;-0.193371
559.000000;0.655768;-0.188557
560.000000;0.659291;-0.191805
561.000000;0.658733;-0.191285
562.000000;0.663929;-0.192568
563.000000;0.658866;-0.193463
564.000000;0.658242;-0.192782
565.000000;0.660859;-0.192067
566.000000;0.657559;-0.192977
567.000000;0.656588;-0.189462
568.000000;0.655497;-0.193096
569.000000;0.655097;-0.193127
570.000000;0.654967;-0.191111
571.000000;0.653953;-0.192418
572.000000;0.653253;-0.192544
573.000000;0.653214;-0.192474
574.000000;0.652869;-0.189216
575.000000;0.653795;-0.188128
576.000000;0.656355;-0.192243
577.000000;0.656262;-0.189339
578.000000;0.652172;-0.188803
579.000000;0.650441;-0.191311
580.000000;0.650108;-0.192454
581.000000;0.652147;-0.192011
582.000000;0.650997;-0.189055
583.000000;0.649764;-0.188961
584.000000;0.650614;-0.192925
585.000000;0.649630;-0.191009
586.000000;0.650689;-0.190091
587.000000;0.647397;-0.191625
588.000000;0.647662;-0.192706
589.000000;0.648243;-0.192463
590.000000;0.649152;-0.191444
591.000000;0.649590;-0.192035
592.000000;0.648244;-0.189772
593.000000;0.648951;-0.192134
594.000000;0.649055;-0.191252
595.000000;0.647207;-0.190329
596.000000;0.646095;-0.189654
597.000000;0.644905;-0.190206
598.000000;0.644502;-0.192565
599.000000;0.644001;-0.192899
600.000000;0.645011;-0.192059
601.000000;0.644824;-0.191167
602.000000;0.643574;-0.190880
603.000000;0.643254;-0.190294
604.000000;0.641180;-0.191271
605.000000;0.640608;-0.190718
606.000000;0.641480;-0.190972
607.000000;0.640990;-0.189236
608.000000;0.640199;-0.189902
609.000000;0.639897;-0.190456
610.000000;0.639034;-0.188813
611.000000;0.637670;-0.188763
612.000000;0.638142;-0.188304
613.000000;0.635309;-0.188754
614.000000;0.635668;-0.185880
615.000000;0.634399;-0.185945
616.000000;0.634552;-0.186961
617.000000;0.634599;-0.185502
618.000000;0.634827;-0.183520
619.000000;0.635106;-0.182169
620.000000;0.634714;-0.181323
621.000000;0.634368;-0.180389
622.000000;0.634278;-0.179807
623.000000;0.634808;-0.178716
624.000000;0.635257;-0.178322
625.000000;0.634418;-0.179871
626.000000;0.634162;-0.178309
627.000000;0.634108;-0.177241
628.000000;0.635101;-0.178364
629.000000;0.635419;-0.177168
630.000000;0.635673;-0.176285
631.000000;0.634101;-0.176657
632.000000;0.635052;-0.176264
633.000000;0.635204;-0.175681
634.000000;0.633919;-0.175706
635.000000;0.634407;-0.175693
636.000000;0.636581;-0.174639
637.000000;0.636001;-0.175005
638.000000;0.634406;-0.175549
639.000000;0.635120;-0.174810
640.000000;0.636147;-0.173961
641.000000;0.637379;-0.174016
642.000000;0.635637;-0.174709
643.000000;0.634816;-0.173743
644.000000;0.634221;-0.173740
645.000000;0.634549;-0.174877
646.000000;0.635228;-0.174044
647.000000;0.635672;-0.172893
648.000000;0.636234;-0.172950
649.000000;0.635581;-0.172341
650.000000;0.634591;-0.171875
651.000000;0.635783;-0.172376
652.000000;0.635996;-0.172812
653.000000;0.635184;-0.173258
654.000000;0.636631;-0.171935
655.000000;0.636011;-0.172564
656.000000;0.635316;-0.172268
657.000000;0.634781;-0.171771
658.000000;0.635662;-0.171086
659.000000;0.635400;-0.170316
660.000000;0.634965;-0.170612
661.000000;0.634461;-0.170763
662.000000;0.634981;-0.171555
663.000000;0.634838;-0.172264
664.000000;0.634874;-0.171460
665.000000;0.634636;-0.170370
666.000000;0.634553;-0.169391
667.000000;0.633715;-0.169152
668.000000;0.634123;-0.170320
669.000000;0.635629;-0.171032
670.000000;0.635372;-0.170153
671.000000;0.636289;-0.169282
672.000000;0.635749;-0.169029
673.000000;0.634702;-0.169350
674.000000;0.633743;-0.169403
675.000000;0.632910;-0.169187
676.000000;0.633598;-0.169201
677.000000;0.633918;-0.168112
678.000000;0.633435;-0.168846
679.000000;0.632698;-0.168991
680.000000;0.632657;-0.168887
681.000000;0.633461;-0.169215
682.000000;0.633380;-0.168824
683.000000;0.634006;-0.168592
684.000000;0.633826;-0.168256
685.000000;0.633594;-0.167710
686.000000;0.632541;-0.167784
687.000000;0.631606;-0.167194
688.000000;0.631973;-0.167897
689.000000;0.632262;-0.167128
690.000000;0.633969;-0.167127
691.000000;0.633590;-0.166546
692.000000;0.632832;-0.167145
693.000000;0.633214;-0.166492
694.000000;0.635592;-0.166860
695.000000;0.635076;-0.167294
696.000000;0.633428;-0.166797
697.000000;0.633283;-0.165020
698.000000;0.633440;-0.166631
699.000000;0.632523;-0.166589
700.000000;0.631498;-0.165896
701.000000;0.633659;-0.167261
702.000000;0.633602;-0.168254
703.000000;0.631610;-0.167409
704.000000;0.631515;-0.165387
705.000000;0.632512;-0.166061
706.000000;0.632142;-0.165709
707.000000;0.632235;-0.165822
708.000000;0.632068;-0.165850
709.000000;0.629983;-0.165624
710.000000;0.628885;-0.165384
711.000000;0.629412;-0.164991
712.000000;0.629048;-0.165450
713.000000;0.628853;-0.165177
714.000000;0.630806;-0.163626
715.000000;0.630361;-0.163993
716.000000;0.631521;-0.163395
717.000000;0.631947;-0.163456
718.000000;0.631750;-0.165018
719.000000;0.632139;-0.166097
720.000000;0.630372;-0.166243
721.000000;0.630391;-0.165645
722.000000;0.631213;-0.164609
723.000000;0.630770;-0.164594
724.000000;0.632000;-0.163706
725.000000;0.632997;-0.164179
726.000000;0.632147;-0.164397
727.000000;0.630334;-0.161967
728.000000;0.631043;-0.161639
729.000000;0.630205;-0.162342
730.000000;0.630429;-0.163005
731.000000;0.630438;-0.162958
732.000000;0.630758;-0.163656
733.000000;0.629747;-0.163541
734.000000;0.628126;-0.162350
735.000000;0.627498;-0.164565
736.000000;0.628338;-0.163520
737.000000;0.629060;-0.162413
738.000000;0.629023;-0.162976
739.000000;0.628886;-0.161052
740.000000;0.627412;-0.160963
741.000000;0.629195;-0.161956
742.000000;0.627407;-0.163029
743.000000;0.628248;-0.163232
744.000000;0.628648;-0.161806
745.000000;0.628462;-0.159822
746.000000;0.627656;-0.161791
747.000000;0.626830;-0.159489
748.000000;0.626297;-0.159126
749.000000;0.630279;-0.159319
750.000000;0.629447;-0.159483
751.000000;0.629459;-0.159807
752.000000;0.627683;-0.159790
753.000000;0.628451;-0.161585
754.000000;0.631361;-0.164355
755.000000;0.631144;-0.160959
756.000000;0.629466;-0.159008
757.000000;0.627727;-0.159556
758.000000;0.630623;-0.162222
759.000000;0.631019;-0.160488
760.000000;0.630323;-0.158422
761.000000;0.629915;-0.160827
762.000000;0.628746;-0.159821
763.000000;0.629111;-0.158797
764.000000;0.629959;-0.159571
765.000000;0.628151;-0.161819
766.000000;0.629031;-0.160498
767.000000;0.630083;-0.157083
768.000000;0.629925;-0.158655
769.000000;0.628697;-0.160060
770.000000;0.626348;-0.158364
771.000000;0.625582;-0.157888
772.000000;0.626217;-0.158827
773.000000;0.626026;-0.160260
774.000000;0.627686;-0.161368
775.000000;0.627779;-0.158661
776.000000;0.627035;-0.160147
777.000000;0.628037;-0.159412
778.000000;0.626912;-0.157627
779.000000;0.628093;-0.159241
780.000000;0.625111;-0.158900
781.000000;0.624119;-0.158448
782.000000;0.625439;-0.159307
783.000000;0.626545;-0.159076
784.000000;0.628271;-0.156423
785.000000;0.627856;-0.155674
786.000000;0.624956;-0.156122
787.000000;0.623366;-0.156720
788.000000;0.621882;-0.156608
789.000000;0.624880;-0.155924
790.000000;0.627693;-0.157718
791.000000;0.627279;-0.156767
792.000000;0.624554;-0.155947
793.000000;0.627508;-0.157139
794.000000;0.629718;-0.157488
795.000000;0.624978;-0.157672
796.000000;0.626419;-0.153986
797.000000;0.623400;-0.154901
798.000000;0.624862;-0.156136
799.000000;0.623539;-0.152286
800.000000;0.624998;-0.153227
801.000000;0.628622;-0.155164
802.000000;0.627425;-0.155738
803.000000;0.628402;-0.152422
804.000000;0.626771;-0.156111
805.000000;0.627352;-0.155331
806.000000;0.626068;-0.152751
807.000000;0.620726;-0.153652
808.000000;0.622688;-0.154841
809.000000;0.626313;-0.152917
810.000000;0.625572;-0.155130
811.000000;0.625795;-0.152860
812.000000;0.627974;-0.149981
813.000000;0.624731;-0.152288
814.000000;0.627090;-0.159725
815.000000;0.624910;-0.158548
816.000000;0.624001;-0.154453
817.000000;0.622919;-0.149425
818.000000;0.627020;-0.158005
819.000000;0.630528;-0.160064
820.000000;0.625682;-0.158644
821.000000;0.624056;-0.156042
822.000000;0.627409;-0.153954
823.000000;0.629545;-0.154237
824.000000;0.620887;-0.157507
825.000000;0.621778;-0.151270
826.000000;0.626514;-0.154960
827.000000;0.622187;-0.158895
828.000000;0.625763;-0.157016
829.000000;0.621370;-0.154729
830.000000;0.621579;-0.153961
831.000000;0.626251;-0.156027
832.000000;0.627563;-0.157943
833.000000;0.619886;-0.157572
834.000000;0.617639;-0.152725
835.000000;0.624157;-0.154326
836.000000;0.628973;-0.155215
837.000000;0.627648;-0.153945
838.000000;0.619117;-0.157692
839.000000;0.619260;-0.160721
840.000000;0.623519;-0.161669
841.000000;0.619736;-0.155246
842.000000;0.618125;-0.156509
843.000000;0.622301;-0.158237
844.000000;0.624491;-0.158762
845.000000;0.623252;-0.152933
846.000000;0.625824;-0.155119
847.000000;0.627077;-0.151985
848.000000;0.626875;-0.155339
849.000000;0.628650;-0.147824
850.000000;0.626767;-0.158981
851.000000;0.625433;-0.159082
852.000000;0.627425;-0.155049
853.000000;0.624961;-0.153705
854.000000;0.623112;-0.155581
855.000000;0.626832;-0.152628
856.000000;0.626403;-0.154027
857.000000;0.620110;-0.156860
858.000000;0.617983;-0.151417
859.000000;0.622863;-0.151603
860.000000;0.621675;-0.151627
861.000000;0.620258;-0.152135
862.000000;0.617457;-0.154515
863.000000;0.621912;-0.153900
864.000000;0.620080;-0.153101
865.000000;0.615135;-0.151179
866.000000;0.620344;-0.150141
867.000000;0.619062;-0.148527
868.000000;0.619280;-0.154232
869.000000;0.621768;-0.154465
870.000000;0.620050;-0.153455
871.000000;0.621649;-0.152667
872.000000;0.621553;-0.152471
873.000000;0.621665;-0.155674
874.000000;0.621362;-0.156619
875.000000;0.622482;-0.151314
876.000000;0.622306;-0.152052
877.000000;0.618434;-0.157282
878.000000;0.618582;-0.155433
879.000000;0.622303;-0.154683
880.000000;0.622253;-0.156188
881.000000;0.626564;-0.154988
882.000000;0.626736;-0.153464
883.000000;0.622458;-0.155758
884.000000;0.620563;-0.155419
885.000000;0.620756;-0.150351
886.000000;0.613442;-0.153678
887.000000;0.619235;-0.153379
888.000000;0.620939;-0.150971
889.000000;0.623696;-0.153498
890.000000;0.623983;-0.153969
891.000000;0.618130;-0.153619
892.000000;0.619680;-0.151369
893.000000;0.626822;-0.151069
894.000000;0.624226;-0.148447
895.000000;0.623615;-0.150300
896.000000;0.619344;-0.153198
897.000000;0.620547;-0.154104
898.000000;0.628877;-0.156118
899.000000;0.624828;-0.158141
900.000000;0.619193;-0.156824
901.000000;0.618448;-0.159332
902.000000;0.620398;-0.152455
903.000000;0.618024;-0.150349
904.000000;0.617703;-0.153695
905.000000;0.618545;-0.153030
906.000000;0.616850;-0.152398
907.000000;0.618837;-0.152495
908.000000;0.618859;-0.153014
909.000000;0.615843;-0.156265
910.000000;0.620686;-0.159693
911.000000;0.620920;-0.159244
912.000000;0.620637;-0.152866
913.000000;0.622114;-0.152601
914.000000;0.621895;-0.154964
915.000000;0.616691;-0.155631
916.000000;0.616991;-0.154669
917.000000;0.616306;-0.153466
918.000000;0.616463;-0.155933
919.000000;0.617288;-0.158312
920.000000;0.617948;-0.158339
921.000000;0.619790;-0.156603
922.000000;0.619301;-0.156119
923.000000;0.618584;-0.156766
924.000000;0.620176;-0.157613
925.000000;0.615773;-0.154012
926.000000;0.614365;-0.157853
927.000000;0.619180;-0.158939
928.000000;0.622189;-0.158014
929.000000;0.621007;-0.159929
930.000000;0.620528;-0.157645
931.000000;0.621602;-0.157091
932.000000;0.618809;-0.156596
933.000000;0.618207;-0.155394
934.000000;0.619231;-0.160170
935.000000;0.620513;-0.162648
936.000000;0.618262;-0.160359
937.000000;0.619327;-0.155808
938.000000;0.619074;-0.155985
939.000000;0.615931;-0.155884
940.000000;0.616567;-0.156140
941.000000;0.617757;-0.158308
942.000000;0.618287;-0.157429
943.000000;0.617938;-0.161554
944.000000;0.618242;-0.161921
945.000000;0.620250;-0.160078
946.000000;0.620222;-0.160646
947.000000;0.617973;-0.158356
948.000000;0.615485;-0.159244
949.000000;0.616984;-0.158879
950.000000;0.616518;-0.158629
951.000000;0.613778;-0.157539
952.000000;0.613252;-0.156425
953.000000;0.616468;-0.158681
954.000000;0.619605;-0.162934
955.000000;0.615803;-0.161848
956.000000;0.617454;-0.163321
957.000000;0.617503;-0.161933
958.000000;0.614617;-0.161264
959.000000;0.620516;-0.162586
960.000000;0.616914;-0.162066
961.000000;0.614777;-0.160874
962.000000;0.618389;-0.161616
963.000000;0.617246;-0.160450
964.000000;0.615140;-0.162953
965.000000;0.614938;-0.162399
966.000000;0.614960;-0.162332
967.000000;0.613863;-0.165614
968.000000;0.614141;-0.166006
969.000000;0.614055;-0.164418
970.000000;0.612941;-0.167477
